ID,POLONAIS,HINDI,INTERVAL
12186,rtęć,बुध,25
11077,poszukiwacz,एक्सप्लोरर,22
13801,powiedział,कहा,8
11165,fw.,परिवार कल्याण,34
1561,pustelnia,आश्रम,94
10004,kult,पंथ,41
6553,dak.,डाक,66
11067,najsilniejszy,मजबूत,35
2571,siemens.,सीमेंस,89
4793,symetria,समरूपता,75
2358,odsolenie,अलवणीकरण,89
117,fuks,संयोग से पड़नेवाली चोट,98
14130,zapewnia,प्रदान,6
12826,carl.,कार्ल,19
6959,liberia,एक प्रकार का कपड़ा,62
7838,nawyk,आदत,44
11912,willie.,विली,24
1686,czekaj,समर्थन करना,93
9811,opowieści,कहानियों,29
2754,browar,शराब की भठ्ठी,81
10905,kappa.,रूई,36
1445,majestatyczny,आलीशान,92
13921,mowić,कहना,8
8387,flandria,फ्लैंडर्स,54
8125,dojrzały,प्रौढ़,44
4470,bielactwo,रंगहीनता,76
9708,zejście,चढ़ाई,44
9358,nieprawdziwy,बेईमान,47
12530,sekret,गुप्त,21
10508,traktowany,निपटा,38
4895,hereford.,हियरफ़ोर्ड,77
2983,kensington.,केंसिंगटन,88
4868,jednolity,अमली,77
5945,modyna,मोडीना,70
7038,nieba,आसमान,26
12306,palestyna,फिलिस्तीन,24
8524,chronologia,कालक्रम,38
6619,pobór do wojska,भरती,58
13356,niezależny,स्वतंत्र,12
7977,węzeł,गांठ,27
4750,kambodżacz.,कम्बोडियन,75
10654,kuks,खटखटाना,32
7724,pojednanie,सुलह,59
596,stetson.,स्टेटसन,94
8143,okólnik,परिपत्र,55
7268,tunis,ट्यूनिस,62
12568,cykl,चक्र,17
6941,abba.,अब्बा,38
13414,walczący,मार पिटाई,6
4361,krytykować,आलोचना,44
11771,rozpoznany,पहचान लिया,6
4302,izolacja,इन्सुलेशन,64
12462,kąt,कोने,21
7300,praca dyplomowa,थीसिस,62
1893,kazanie,उपदेश,85
11582,tyler.,टायलर,31
7931,orzech kokosowy,नारियल,57
7210,dosłowny,शाब्दिक,34
13849,u,यू,6
13331,zwykle,आमतौर पर,13
9789,ethernet.,ईथरनेट,44
9639,cfm.,सीएफएम,45
7609,acapulco.,एकपुल्को,60
11831,zasadniczo,मूल रूप से,14
14283,potencjał,संभावना,11
9041,boj,दुर्गंध,50
9410,nieumyślnie,अनजाने में,45
9578,loteria,लॉटरी,46
3827,hymn,भजन,75
393,długouszka,टामारिन,100
1831,hakeem.,डाक्टर,93
12431,służy,कार्य करता है,11
5611,targeman.,टागमैन,72
3133,renegat,निपुण,56
4475,człowiek z blizną,स्कारफेस,79
8687,ponury,विकट,52
2955,karat,कैरट,86
8068,plemienny,जनजातीय,56
14149,pojedynczy,अकेला,8
1472,lemings.,लेमिंग्स,80
226,interleague.,इंटरलीग्यू,100
1159,rorschach.,रॉर्सचाक्,96
5801,carolyn.,कैरोलिन,71
9135,stalingrad.,स्टेलिनग्राद,49
10198,bo.,बो,36
14153,test,परीक्षा,5
9237,smoła,टार,47
761,syriac.,सिरिएक,98
4258,dziobowy,आगे का,80
4649,regeneracja,पुनर्जनन,61
1609,różnica,असमानता,27
12340,muhammad.,मुहम्मद,24
12271,rozpala się,को भंग कर दिया,23
5364,czerwony,लाल रंग,73
14324,senat,प्रबंधकारिणी समिति,13
11787,sprzątać,साफ - सफाई,29
12537,kopie,प्रतियां,10
6273,zrównoważyć,ओफ़्सेट,64
1515,koszula,क़मीज़,89
7309,napój,पेय पदार्थ,58
8038,fosfor,फास्फोरस,57
1559,milner.,मिलनर,94
1282,triady,तीनों,64
3282,polimeraza.,पोलीमर्स,86
459,tomografia,टोमोग्राफी,99
7827,disneyland.,डिज्नीलैंड,58
10179,malik.,मलिक,41
11696,wow,बहुत खूब,29
14025,mój,मेरा,5
6384,dowolnie,मनमाने ढंग से,67
10838,terminal,टर्मिनल,23
450,asker.,प्रश्नकर्ता,100
8281,sears.,सियर्स,53
13876,rząd,सरकार,8
1736,brahma.,ब्रह्मा,93
8516,intensyfikacja,उत्कटता,53
4488,cooley.,कूली,79
8783,arkusz,चादर,41
13891,robić,बनाना,5
6585,aardvark.,एर्डवार्क,66
8561,wierny,निष्ठावान,53
1383,nieorganiczny,अकार्बनिक,95
3198,czasowniki,क्रियाएं,49
9631,domokrążca,फेरीवाला,45
10066,hak,अंकुड़ा,29
1770,layne.,लेन,93
13240,missouri.,मिसौरी,16
7057,ułan,लांसर,42
9062,butelka,बोतल,38
11938,ser,पनीर,27
4632,naleśnik,पैनकेक,72
11718,maya.,माया,29
6320,gloucester.,ग्लॉस्टर,68
4195,subdukcja,सबडक्शन,76
13434,przyniósł,लाया,14
7884,izabela,इसाबेल्ला,58
14517,zachodni,वेस्टर्न,10
9282,zapewniony,आश्वासन दिया,26
7193,scyzoryk,बारलो,62
11129,szybciej,और तेज,35
11250,więzy,बांड,19
8164,morświn,शिंशुमार,56
9847,werset,कविता,37
12144,serbia,सर्बिया,26
6408,maszyneria,मशीनरी,67
6125,bezmyślny,मनहीन,69
2390,sportscaster.,स्पोर्ट्सकस्टर,86
5279,wahadło,लंगर,73
11815,mcdonald.,मैकडॉनल्ड्स,28
14011,dostarczać,उपलब्ध करवाना,6
7878,bułat,कृपाण,57
7619,magiczny,मैजिकल,21
961,berber.,हज्जाम,90
8709,synek,लल्लू,52
5227,fetyszizm,अंधभक्ति,63
7910,lambeau.,लैमबीयू,58
9556,nu.,न्यू,41
10434,podsumowanie,जमीन के नीचे,39
10011,manny.,मैन्नी,42
12760,ćwiek,चपटी कील,20
12522,zwodniczy,गुमराह करने वाले,22
4718,wilgoć,नमी,78
2195,miriada,असंख्य,89
607,scenarzysta.,पटकथा लेखक,99
3681,zawrót głowy,सिर का चक्कर,84
9621,radny,सभासद,43
6045,biome,बायोम,69
10628,nauczanie,शिक्षण,28
14389,czyn,कर रहा है,5
7040,publiczność,दर्शकों,27
3020,loy.,लॉय,88
13789,dzięki,चियर्स,11
516,guernsey.,ग्वेर्नसे,99
3055,rękojeść,सौंपना,87
8546,zdrowy,स्वस्थ,53
4716,libra,तुला,74
14443,utworzony,बनाया था,5
6225,kotmakery,billermakers,67
3541,haft,कढ़ाई,85
6385,jak najszybciej,यथाशीघ्र,67
4102,opady śniegu,हिमपात,82
4039,nieskazitelny,निर्मल,81
13892,zanim,पहले,6
14133,życie,ज़िंदगी,10
14300,operacja,संचालन,6
8885,hitters.,हिटर्स,32
7487,cebula,प्याज,56
9628,godny uwagi,गौरतलब है,45
2762,arystokracja,शिष्टजन,86
10772,aztek,एज़्टेक,36
7446,babbage.,बैबेज,61
4843,uraza,ईर्ष्या,73
1906,pranks.,धृष्टतायाँ,59
7317,madeleine.,मेडेलीन,62
2022,placeholder.,प्लेसहोल्डर,92
8423,rzekomy,मिथ्या,54
4084,szybka piłka,फास्टबॉल,81
2697,bezpański,राज्यविहीन,82
5927,bół głowy,सरदर्द,65
5221,przechylony,एकतरफा,75
12854,belgia,बेल्जियम,19
4089,lepki,चिपचिपा,82
5663,stacja końcowa,अंतिम स्टेशन,72
6592,tchórz,डरपोक,66
12498,szczęście,भाग्य,23
5295,sion.,सायन,74
6863,idealnie,आदर्श,34
3156,kapłaństwo,पुजारी,87
752,letarg,सुस्ती,98
9033,lieut.,लेट,50
2645,autokracja,एकतंत्र,89
7721,apokalipsa,कयामत,59
4212,bing.,बिंग,56
5420,sonet,गाथा,66
8677,autyzm,आत्मकेंद्रित,52
14460,p,पी,8
2279,kreolski,क्रियोल,90
5900,tele.,टेलि,70
13955,wysoki,उच्च,7
8437,odważyć się,हिम्मत,46
928,bizmut,विस्मुट,97
12544,list,पत्र,17
6401,kurdistan.,कुर्दिस्तान,67
11450,beta.,बीटा,32
5536,pęknięty,फटा,32
10442,terier,टेरिए,38
4393,ld.,एलडी,80
4346,mayday.,मई दिवस,80
12602,maraton,मैराथन,22
3807,burnside.,बर्नसाइड,83
3165,kea.,केई,86
14360,styczeń,जनवरी,5
6832,rozbiórka,विध्वंस,62
7028,cheyenne.,शायेन,62
12460,wilton.,विल्टन,23
9820,cytaty,कोटेशन,31
6668,verdi.,वर्डी,66
12499,terroryzm,आतंक,18
2536,kilogram,किलो,86
5518,kurwa,वेश्या,69
6068,nalega,इस बात पर जोर,25
9563,lg.,एलजी,46
9001,pożyczka,ऋण,40
2550,konopie,भांग,89
13264,mary,मेरी,13
1273,kamień szlachetny,मणि पत्थर,88
11548,stosunek,अनुपात,30
926,britten.,ब्रिता,97
2949,fosfo.,फास्फो,88
1923,latymer.,लैटिमर,92
2454,stłumiony,मातहत,77
14035,olej,तेल,15
2872,elastyczność,लोच,72
8480,implikacje,आशय,39
13117,diego,डिएगो,17
12596,iv.,चतुर्थ,22
7745,loch,तहखाने,41
11015,bariera,बैरियर,33
8128,niedostępne,अनुपलब्ध,55
10777,świetny,विस्मयकारी,37
12287,bruins.,ब्रूइंस,24
10611,diesel,डीज़ल,37
2905,bizantium.,बीजान्टियम,88
9809,palec,उंगली,31
14224,formularz,रूप,8
1729,socjologiczny,समाजशास्त्रीय,40
8578,hacjenda,हेसिंडा,53
7274,malaria,मलेरिया,62
2931,najdalej,सब से अधिक दूर,88
5746,loa.,एलओए,72
11731,kenia,केन्या,29
10017,johannes.,जोहानिस,42
9697,ufo.,उफौ,43
4693,rysownik,कार्टूनिस्ट,66
3525,goran.,गोरान,85
5617,słonecznik,सूरजमुखी,72
1488,historiografia,हिस्टोरिओग्राफ़ी,94
5376,kradzież sklepowa,दुकानों से सामान चोरी,70
14218,komputer,कंप्यूटर,6
7045,arytmetyka,अंकगणित,62
9197,trzmiel,भंवरा,48
4299,fairbanks.,फेयरबैंक्स,80
5996,aster,एस्टर,70
11272,herbert.,हर्बर्ट,33
12033,pirat,समुद्री डाकू,17
14326,oficer,अफ़सर,9
7262,stella.,स्टेला,62
11105,biblioman,पुस्तकों का प्यार करनेवाला,35
5057,osiris.,ओसीरसि,76
6782,autonomia,स्वायत्तता,65
2062,wooster.,वूस्टर,92
5782,rufus.,रूफस,71
2048,podtytuł,उपशीर्षक,68
5903,ptasia,एवियन,70
8433,unanked.,अनरैंक,54
6532,pawian,लंगूर,65
12664,poza,के परे,21
3845,pokój prasowy,प्रेस कक्ष,83
12027,parowy,भाप,26
11904,dwunasty,बारहवें,28
11631,pl,पी एल,30
4759,waldorf.,वाल्डोर्फ,78
1126,bannister.,बैनिस्टर,96
12647,zagrożenia,धमकी,13
14273,głowa,सिर,9
11634,bard,चारण,30
14227,powrót,वापस करना,9
2651,hemoglobina,हीमोग्लोबिन,89
1052,glukonat,ग्लुकोनेट,97
11600,przepisy prawne,नियमों,22
12831,afganistan,अफ़ग़ानिस्तान,20
11472,jerozolima,यरूशलेम,31
4979,wołowy,साँड़ का,76
4283,scorpions.,बिच्छू,44
12396,wykresy,चार्ट,13
13236,davis.,डेविस,14
12706,jezus,यीशु,21
13958,miesiące,महीने,10
1766,książka kucharska,रसोई की किताब,88
6129,pisk,चीख़,66
5673,modem,मोडम,68
9499,kupa,गोली चलाने की आवाज़,44
2222,cynamon,दालचीनी,91
11094,święta wielkanocne,ईस्टर,35
13342,wahać się,हिचकिचाना,14
7285,abigail,अबीगैल,62
7320,zniesławiać,बदनाम,29
11319,alicja.,ऐलिस,33
789,haggis.,हैगिस,98
9447,dei.,देई,47
985,wessel,वेसेल,97
6550,meg.,मेग,66
13877,móc,मई,5
10750,eli.,एली,37
3776,wybieg,बाहर निकलने,16
13433,matt.,मैट,13
5534,olymp,ओलिंप,73
1967,niania,दाई,92
3691,scouter,स्काउटर,84
6721,właściwie,स्वाभाविक,52
5940,pomścić,बरपा,63
975,nawoływać,उत्तेजित,62
13780,y.,y,11
8840,interpunkcja,विराम चिह्न,47
9778,kasyno,कैसीनो,41
2506,cherub,चेस्र्ब,89
5032,singel,एकाकी वस्तु,75
1207,leninista,लेनिनवादी,95
11391,wnętrz,घर के अंदर,30
966,psychiatra,मनोचिकित्सक,94
9941,blew.,विस्फोट से उड़ा दिया,43
4635,crick.,क्रिक,78
10482,mccoy.,मैककॉय,39
8788,orwell.,ऑरवेल,51
8648,zaufany,भरोसा,23
11376,min.,मिनट,30
253,abner.,अब्नेर,100
9254,ambulans,रोगी वाहन,44
7529,goethe.,गेटे,60
7003,gigabit.,गिगाबिट,63
787,fałszowanie,असत्यकरण,96
