ID,ENGLISH,RUSSIAN,INTERVAL
10617,bolivia,боливия,39
11453,wyoming,вайоминг,33
13340,scale,шкала,14
1816,yoghurt,йогурт,93
4813,relocate,переезд,32
6284,restrengthened,раскрасна,62
334,dishonesty,нечестность,99
5562,midwestern,средний запас,74
222,floodlights,прожекторы,97
10431,ukrainian,украинец,38
4792,oxidant,окислитель,38
11015,barrier,барьер,34
14106,level,уровень,11
8657,alba,альба,53
9641,technique,техника,32
12219,audio,аудио,26
2208,titration,титрование,89
2538,lieu,леье,90
10515,resort,прибегнуть,34
9459,brook,брук,29
3911,elaine,элейн,84
13710,therefore,следовательно,12
13916,product,продукт,8
3526,marshmallow,зефир,86
5360,scurvy,циркуль,75
10239,lung,легкое,39
13386,brian,брайан,14
6513,impressionism,импрессионизм,68
8735,kai,кай,53
11635,unclear,неясно,31
12721,gas,газа,14
7886,exceeded,превышен,38
7901,martian,мастерство,57
2623,entourage,энтурирование,89
12619,khan,хан,22
4249,minesweeper,тральщик,76
9185,goddess,богиня,48
4665,lemony,лимония,79
13428,ford,предел,14
8489,arroyo,арой,54
3856,accessories,аксессуары,67
12615,vice,порок,22
7192,decency,порядочность,63
6735,catfish,сом,66
6432,fluorescent,флуоресцентный,64
11354,sudan,судан,34
4335,cretaceous,меловый,81
7923,yom,йом,59
8673,estonian,эстонский,51
12342,guinea,гвинея,23
8059,cucumber,огурец,57
8631,lamb,ягненок,50
6329,windward,наветренно,63
1385,trichloroethane,трихлорэтан,96
3436,scandinavia,скандинавия,86
13141,break,перерыв,13
8075,sponge,губка,57
3837,cag,канг,84
9102,geothermal,геотермал,50
14438,started,начал,7
9209,mona,мона,49
8051,akron,акрон,58
13607,browser,браузер,12
12576,felt,чувствовала,23
9079,girlfriend,любимая девушка,49
6159,rift,разрядка,68
11733,hasn,несущественно,30
10631,downhill,спуск,38
10906,midway,на полпути,37
103,coronary,коронарный,100
10680,ruling,постановление,7
6121,pity,жалость,63
11201,agents,агенты,21
13231,antonio,антонио,16
3586,abnormal,аномальный,69
12719,recurring,повторение,21
4738,hatchet,топоризм,78
11724,cobra,кобра,30
4352,palma,палма,81
9035,prussia,пруссия,51
5891,dinosaurs,динозавры,50
14326,officer,офицер,10
2426,lowman,низкий человек,91
6315,diocese,епархии,68
10606,banter,беседа,39
4677,canuck,канакс,79
2911,inductees,индукты,85
185,lilium,лилиум,100
5885,suspend,приостановить,22
9148,halt,остановка,36
3089,casper,каспер,88
1886,pedal,педаль,84
4767,kang,канд,78
9242,armistice,перемирие,49
7186,engraving,гравировка,43
4068,bazooka,базука,82
12472,ann,анна,18
13760,prix,приоритет,12
5836,finch,финч,67
5381,tabasco,табаско,75
7259,complement,дополнение,57
359,loader,погрузчик,95
6901,mn,мн,65
5715,constructor,конструктор,41
14092,operations,операции,6
11223,somalia,сомали,35
6717,acclaimed,признанный,53
7840,monoxide,монооксид,59
12015,rambling,бессмысленный,27
4276,underworld,подземный мир,81
12909,violence,насилие,19
14303,fact,факт,6
7964,alarm,тревога,47
14047,members,члены,9
2577,flossie,флосси,88
6721,inherently,насущный,53
2389,obituary,некролог,83
12248,somewhere,где-то,26
4144,widest,самый широкий,82
1259,assembling,сборка,19
13732,low,низкий,11
4342,autopsy,вскрытие,78
11757,reform,реформа,20
8279,anaconda,анаконда,55
11208,hollywood,голливудский,35
13383,implement,воплощать в жизнь,13
8669,cheap,дешевый,53
13601,divisions,подразделение,7
3039,masonry,кирпичная кладка,88
14009,performance,производительность,10
5948,hanoi,ханой,71
13492,van,ван,13
13375,enzyme,фермент,14
13134,clown,клоун,17
143,ferocious,свирепый,99
12813,ac,action,20
3026,bleachers,лечебники,85
14070,world,мир,7
796,fro,сюда,98
10416,princeton,принстон,40
3877,gliding,скользить,71
12199,door,дверь,22
10530,coordinates,координаты,21
7257,hajj,хадж,62
2385,flagrant,вопиться,91
3595,pesticide,пестицид,79
7013,pudding,пудинг,60
12226,evolution,эволюция,26
1602,anglicanism,англиканизм,41
5511,rightly,справедливо,74
5340,pamphlet,брошюра,64
6604,dew,росы,67
2643,viscosity,вязкость,88
371,trapezoid,трапециеобразный,97
9978,highlights,основные моменты,21
3492,barley,ячмень,85
2555,altar,алтарь,89
12025,prost,проста,27
3115,aegean,эгейский,88
8204,cecil,сесил,57
1724,closures,замыкание,46
3639,stainless,нержавеющая сторона,85
3982,cloudy,облачно,71
8707,variation,вариация,39
6905,dialect,диалект,48
6108,draper,капля,70
11476,ah,ах,31
852,inclement,склонны,98
12776,coverage,охват,21
6147,reparations,репарации,65
8731,felis,фелис,53
9904,contacted,связался с,6
11161,folk,фольклор,28
7344,stadion,стадион,62
5023,clockwise,по часовой стрелке,77
4900,penicillin,пенициллин,78
6366,nestor,ненези,69
12249,cape,мыс,25
11104,gradually,постепенно,33
7405,clarinet,кларнет,62
1118,oceanography,океанография,96
4905,capacitor,конденсатор,75
3043,dalt,дальт,88
2784,timers,таймеры,64
2020,seagulls,чайки,84
992,gloss,глянец,86
9676,britannica,британника,46
5609,gies,гиз,70
4694,vandalistic,вандалистический,79
7938,incorporation,включать в себя,21
8753,cp,сп,52
8508,tidal,прилив,54
2904,inverness,инвернесс,88
8355,unproductive,непродуктивно,56
9771,fiber,волокно,44
5688,razorback,извращенность,73
5528,beans,бобы,34
5011,talents,таланты,32
12174,cubs,кубики,25
6310,moroccan,марокканский,65
13031,foundation,фундамент,18
13508,jeff,джефф,13
7392,butcher,мясник,57
7794,drunk,пьяный,59
12465,youth,молодежь,22
12829,bacon,бекон,20
9588,likewise,так же,47
3096,punta,пунда,88
14280,saying,высказывание,8
5986,monde,монду,71
10918,aftermath,последствия,37
8750,turbo,турбо,52
14312,position,позиция,6
8022,dye,краситель,53
3273,decomposition,разложение,87
11188,empty,пустой,33
10246,halloween,хэллоуин,41
6130,nephew,племянник,66
2939,crappy,дерьмовый,85
1394,standout,выделяться,93
3708,fuselage,фюзеляж,84
6502,overhead,накладные расходы,67
3816,poultry,домашняя птица,84
951,tuareg,туарег,97
11042,marlin,марлин,29
1773,pinky,мизина,88
8572,blk,заблуждение,54
5201,certainty,уверенность,75
10420,dwight,днуйт,40
14330,black,черный,10
12685,airborne,в воздухе,22
13771,almost,почти,11
9046,futurama,футурама,51
12269,monster,монстр,23
274,mikado,микадо,97
1613,ceylon,цейлон,94
10168,meteorological,метеорологический,32
10658,agenda,повестка дня,38
11040,welsh,валлийский,36
6893,rackers,ракетки,65
5872,chaotic,хаотичный,71
8821,saloon,салон,50
1577,interpersonal,межличностный,94
5095,concede,уступать,38
6759,pulp,пульпа,65
5352,urchin,урхин,75
12012,broncos,бронкос,27
1909,eagerly,с нетерпением,93
2727,astor,астор,88
8260,jeep,джип,53
13104,inside,внутри,17
975,incite,подстрекать,62
636,lich,лична,99
14436,multiple,несколько,6
4036,lenses,линзы,82
7450,detention,содержание под стражей,61
3613,fetal,феталь,85
7717,noun,имя существительное,52
4631,saladin,саладин,79
10241,barber,парикмахера,41
13824,more,более,5
2786,cushing,подувана,87
10626,lemon,лимон,38
2194,codex,кодекс,91
1451,osteology,остеология,95
5655,stephane,стеган,73
10713,tunnel,туннель,35
7776,superb,превосходный,60
6628,descartes,декарт,67
3778,electromagnetism,электромагнетизм,45
12675,apart,отдельно,20
4618,weymouth,уэймут,79
14318,always,всегда,9
10456,grass,трава,40
13562,month,месяц,10
13909,well,хорошо,7
12944,helps,помогает,6
533,liturgy,литургия,98
618,lucrative,прибыльный,99
12784,elements,элементы,16
4456,cartesian,декартовать,80
6981,ew,эмиссионный,64
4162,punitive,карац,82
10097,escort,эскорт,36
3932,pronounce,произносить,38
13077,inning,институт,12
6699,granger,грейт,66
7443,tract,трактат,59
11598,pascal,паскаль,31
5085,brandy,бренди,76
7521,zombies,зомби,24
4356,daphne,дафна,81
8242,surpassed,превзошел,45
8314,heather,вереск,56
10050,autumn,осень,43
8488,landslide,оползня,42
4721,midseason,средний сезон,79
12562,finland,финляндия,23
3993,dime,копейки,76
13039,approximately,примерно,17
6673,numerology,нумерология,65
12456,encyclopaedia,энциклопедия,24
6039,flinders,флиндры,70
12847,confirm,подтверждать,13
2087,clio,клиос,92
13813,have,иметь,5
12256,thompson,томпсон,26
5091,tropics,тропики,8
906,papyrus,папирус,97
7550,evocative,приспособленный,61
3153,bombardier,бомбардиера,86
11576,monaco,монако,32
12022,denied,отклонен,21
12805,fly,летать,12
11623,arabs,арабы,12
627,seismometer,сейсмометр,94
8665,cleopatra,клеопатра,53
10184,neon,неон,42
10495,atmosphere,атмосфера,31
13380,clearly,четко,14
3167,ariadne,ариадна,87
397,snowshoe,снародный,98
