ID,ENGLISH,DEUTSCH,INTERVAL
13880,many,viele,6
3060,angular,eckig,90
13367,6th,6.,18
2306,broom,besen,91
734,unsatisfactory,ungenügend,99
3448,pug,mops,84
11420,pie,kuchen,37
7206,quarterfinal,viertelfinale,68
3033,auditor,abschlussprüfer,88
11671,evaluation,auswertung,32
1671,tangerines,mandarinen,79
6225,boilermakers,kesselmacher.,72
660,attends,nährt an.,18
6286,iodine,jod,73
3192,stricter,strenger,89
7145,viewpoints,standpunkte,45
6801,chewing,kaukau,44
3871,horribly,entsetzlich,54
571,dormitory,schlafsaal,92
12005,odd,seltsam,29
221,gaul,gallien,99
5598,forcibly,gewaltsam,71
8607,crush,zerkleinern,41
3384,incompatible,unvereinbar,83
13060,cold,kalt,22
6305,spray,sprühen,62
5950,danube,donau,76
9748,cage,käfig,49
8010,embedded,eingebettet,61
975,incite,aufstacheln,67
8947,scholar,gelehrte,40
14264,needed,erforderlich,6
13693,love,liebe,14
3585,forehead,stirn,87
6035,throat,kehle,66
5895,prosecuted,verfolgt,46
5019,curly,lockig,80
2830,temptations,versuchungen,68
5497,gland,drüse,73
3552,spacious,geräumig,88
9120,pin,stift,45
1012,burnout,ausbrennen,97
14057,change,ändern,6
13476,straight,gerade,17
2109,widen,erweitern,63
5190,throttle,gaspedal,75
6014,repechage,repechnos,75
4179,reels,rollen,56
3186,eloquence,beredsamkeit,82
8293,enthusiasm,begeisterung,61
13759,familiar,vertraut,13
9010,restart,neu starten,46
5339,heap,haufen,72
13743,behind,hinter,14
3348,loom,webstuhl,69
4199,lowercase,kleinbuchstaben,84
11897,treatment,behandlung,33
8236,buzz,summen,60
7392,butcher,metzger,62
7838,habit,gewohnheit,51
7586,raspberry,himbeere,65
10395,submarine,u-boot,44
7775,antony,antastisch,64
14457,develop,entwickeln,12
7738,unverified,nicht verifiziert,50
9270,carrot,karotte,53
11693,fourteenth,vierzehnte,36
7308,pork,schweinefleisch,67
8985,elaborate,durchdacht,49
10211,crab,krabbe,47
994,slavs,slawen,91
4592,hurts,weh,38
13521,award,vergeben,11
891,deposited,hinterlegt,59
13771,almost,schon fast,14
5517,immortal,unsterblich,62
5699,warranted,garantiert,36
8014,gym,fitnessstudio,62
9099,placement,platzierung,55
3418,forestry,forstwirtschaft,88
5649,honk,hupen,76
10918,aftermath,nachwirkungen,42
11225,parent,elternteil,30
6892,fijian,fidschianer,70
5211,merchandise,fan-shop,72
9913,cambodia,kambodscha,49
657,sequoia,mammutbaum,97
3896,weaving,weberei,78
1053,solubility,löslichkeit,73
4442,envy,der neid,83
7630,extraterrestrial,außerirdisch,63
13692,running,laufen,9
6496,glorious,glorreich,72
4775,oneida,opferda.,82
11394,chamber,kammer,31
2329,tuition,unterricht,93
13690,money,geld,15
13443,nice,schön,17
9301,powder,pulver,50
2477,runoff,abfließen,92
1687,unprepared,unvorbereitet,96
6585,aardvark,erdferkel,71
5992,seahorse,seepferdchen,75
10628,teaching,lehren,34
9994,thin,dünn,48
8976,kitty,kätzchen,55
5470,encore,zugabe,76
9161,kip,pennen,55
13991,trading,handel,16
12921,broken,gebrochen,24
4728,toes,zehen,53
9651,execution,hinrichtung,22
7708,porcupine,stachelschwein,64
10747,attorney,rechtsanwalt,40
2086,zippy,flink,94
4644,reclaimed,zurückgefordert,65
13066,injured,verletzt,21
12685,airborne,in der luft,26
9948,lefty,lebhaft,49
8845,painter,maler,55
5387,benzene,benzol,78
486,soaring,steigend,73
7111,booty,beute,66
2608,exceeds,übersteigt,92
12766,cards,karten,16
5348,rite,ritus,71
13325,insure,versichern,17
935,hardwood,hartholz,98
6082,worthless,wertlos,74
1486,marrow,mark,96
8991,headline,überschrift,44
13397,cat,katze,17
13718,river,fluss,13
3358,urinary,urin-,89
4398,advisors,berater,63
11299,guilty,schuldig,38
4292,stab,stechen,64
8841,entirety,gesamtheit,58
5846,fiscal,fiskalisch,76
5303,wiking,wandern,79
9941,blew,blies,49
5033,literacy,alphabetisierung,80
2603,disparage,verunglimpfen,75
2731,thunderball,donnernd,91
13740,common,gemeinsam,12
32,tenets,niete,89
7716,exempt,befreit,56
12560,streak,strähne,27
11172,riding,reiten,27
7007,stingray,stachelrochen,65
8164,porpoise,tümmler,62
11059,weekly,wöchentlich,41
8863,woody,holzig,56
9653,blown,geblasen,52
13821,this,das,5
3383,crawl,kriechen,70
6696,unsupported,nicht unterstützt,69
4112,slightest,geringfügig,85
248,calvary,kalvarienberg,100
6516,hydropower,wasserkraft,72
13840,i,ich,5
9793,spark,funke,36
2214,britt,bratz,94
2619,takers,abnehmer,65
6539,unification,vereinigung,71
10174,lifeguard,rettungsschwimmer,47
3950,bolster,nackenrolle,69
9508,rage,wut,45
14144,markets,märkte,16
2891,inundated,überschwemmt,80
3402,harrow,egge,86
14196,countries,länder,10
2938,comprehend,begreifen,87
9954,booth,verkaufsstand,48
7798,stake,einatz,52
9441,disagreements,unstimmigkeiten,40
6856,dateline,datumsgrenze,70
4939,canonical,kanonisch,41
10814,damn,verdammt,38
12451,database,datenbank,28
13448,themselves,sich,17
12736,pressing,drücken,15
13230,flight,flug,19
3212,wallpaper,hintergrund,86
9283,overcome,überwinden,50
7525,breaker,becher,54
13742,boy,junge,12
4502,starship,raumschiff,83
13485,vote,abstimmung,12
10438,um,äh,45
7791,worthwhile,lohnend,64
11017,raven,rabe,31
2261,radiant,strahlend,94
13847,company,unternehmen,11
4203,scrap,schrott,57
2632,neural,nervös.,92
10006,donkey,esel,48
4377,streamlined,stromlinienförmig,75
8645,shelter,schutz,49
2168,conspicuous,auffällig,88
12868,norway,norwegen,25
4429,thorn,dorn,80
1242,stain,fleck,67
6321,archduke,erzherzog,71
11067,strongest,am stärksten,41
6255,shook,schüttelte,74
12846,equipment,ausrüstung,19
982,reestablished,wieder hergestellt,85
11436,reed,schilf,38
8541,circles,kreise,31
12865,assert,behaupten,18
3663,dea,drogenfahndung,86
9485,childish,kindisch,52
4013,camouflage,tarnung,80
6375,disorganized,unorganisiert,72
6151,protective,schützend,12
6104,unauthorized,nicht autorisiert,75
6885,bowyer,bubyer,70
6439,pow,pauschal,59
8337,suburban,vorort-,61
3345,hypocrisy,heuchelei,89
7146,shallow,seicht,66
12188,ridge,grat,31
13661,middle,mitte,15
992,gloss,glanz,88
2020,seagulls,möwen,87
3213,filler,füllstoff,84
995,wog,note,98
4564,ribs,rippen,66
6920,grange,grauer,69
2909,cupboard,schrank,90
14179,earnings,verdienste,17
6577,brethren,brüder,72
5153,menace,bedrohung,72
10883,racial,rasse,29
10220,sin,sünde,40
3037,sunfish,sonnenfische,90
5530,blurb,klappentext,76
12649,palestinian,palästinensisch,24
5602,filename,dateiname,76
6740,pineapple,ananas,70
11027,membership,mitgliedschaft,40
8166,cod,kabeljau,62
6898,ghosts,geister,35
489,shove,schieben,79
12298,upset,verärgern,28
2585,sidebar,seitenleiste,92
1147,diehard,stirb langsam,98
4569,amidst,inmitten,83
11155,adventures,abenteuer,31
13903,like,wie,5
3317,pharmacy,apotheke,86
11716,gl,gleis,36
13498,fighter,kämpfer,16
10715,pursue,streben,36
1845,bown,geboten,95
10508,dealt,zutreffen,45
13342,hesitate,zögern,18
10643,spun,spinnen,44
13863,no,nein,6
8529,slater,dachdecker,60
14067,house,haus,12
8998,unreliable,unzuverlässig,56
3138,clergy,klerus,90
3773,versatile,vielseitig,80
9273,deforestation,entwaldung,54
2770,subsidy,subvention,79
2589,weirdo,verrückter,91
12429,orphaned,verwaist,27
10381,cartridge,patrone,41
11498,newspapers,zeitungen,18
13201,borrowed,geliehen,20
11484,swept,geschwebt,38
3913,doomsday,weltuntergang,86
530,sturgeon,stör,99
10718,pennant,wimpel,42
1922,seamen,seeleute,95
9930,ferry,fähre,41
1762,intermittent,wechselnd,85
12485,reduced,reduziert,21
553,inexpensive,preiswert,98
6880,homecoming,heimkehr,69
12309,variety,vielfalt,27
5754,palsy,lähmung,76
4745,av,ein v,82
12240,divided,geteilt,26
7328,satisfaction,zufriedenheit,67
8088,pledged,verpfändet,48
9615,summarize,zusammenfassen,41
3700,bloodshed,blutvergießen,87
9475,downgraded,herabgestuft,51
13105,accurate,genau,19
11697,withdrew,zurückgezogen,36
3775,vernacular,ehrenkörper,87
4427,recount,erzählen,66
10081,cave,höhle,43
11252,attributed,zugeschrieben,18
68,boldly,mutig,100
5188,evergreen,immergrün,80
6480,cardiac,kardisch,72
1780,vigorously,kraftvoll,70
13818,not,nicht,5
14320,source,quelle,7
6250,drowning,ertrinken,54
8800,broadcaster,sender,16
2461,toa,zu einem,92
6475,entrepreneur,unternehmer,67
13011,poor,arm,23
4662,overdose,überdosis,78
2333,wand,zauberstab,92
14258,believe,glauben,6
10038,lineage,abstammung,48
13783,confusion,verwechslung,11
12869,fl,flotte,25
9082,fried,gebraten,42
13657,notability,notizität,10
5635,braille,blindenschrift,77
8830,unchanged,unverändert,57
7769,oath,eid,61
2045,roundabout,kreisel,94
9349,sicily,sizilien,54
314,anemometer,windmesser,100
3175,yelling,geschrei,51
1406,belated,verspätet,96
5797,semiconductor,halbleiter,73
14043,issue,ausgabe,9
837,overweight,übergewicht,99
8056,mice,mäuse,62
1603,hangar,halle,92
8146,underway,unterwegs,62
4162,punitive,strafbar.,84
28,diffraction,beugung,100
6159,rift,riss,73
1556,frenchmen,franzosen,96
9445,kidnapping,entführung,38
1016,nod,nicken,92
13452,believed,glaubte,6
1443,cest,mitten,96
13595,assistance,hilfe,12
9015,skate,schlittschuh,25
1163,fireboy,feuerboy,98
5783,vintage,jahrgang,76
5886,distinguishes,unterscheidet,32
5771,beads,perlen,67
664,iffy,zweifelhaft,99
6599,breed,züchten,49
7186,engraving,gravur,49
9766,permit,erlauben,27
12314,daily,täglich,30
6713,unhappy,unzufrieden,69
7177,magnificent,herrlich,66
6644,unreasonable,unvernünftig,70
6281,diarrhea,durchfall,74
13331,usually,meistens,17
12937,sufficient,reicht aus,19
2752,floral,blumen-,91
10412,revival,wiederbelebung,37
1237,awfully,furchtbar,26
2400,executor,testamentsvollstrecker,90
2162,misinterpreted,fehlinterpretiert,76
9652,anticipated,vorausgesehen,42
7936,gravel,kies,63
10872,narrow,sich verengen,37
13864,over,über,8
8477,delicious,lecker,60
2928,civilly,zivilfrei,90
11483,duration,dauer,37
2448,invoked,aufgerufen,73
7835,annoyed,verärgert,35
8147,fork,gabel,45
11504,nineteenth,neunzehnten,37
2803,seater,sitzer,90
3454,viz,nämlich,88
12777,subst,ersetzen,25
11468,rod,stange,37
108,fireman,feuerwehrmann,100
11153,recognition,erkennung,39
13597,shot,schuss,15
8456,cute,niedlich,55
1271,greedy,gierig,96
397,snowshoe,schneeschuh,99
7959,apiece,ein stück,63
13950,using,verwendung,5
8870,unaware,nicht bewusst,57
13877,may,mai,5
4525,everlasting,ewig.,83
333,hiccup,schluckauf,98
7323,shed,baracke,59
182,flap,klappe,90
14387,short,kurz,12
14220,similar,ähnlich,12
3396,crossbar,querträger,88
14201,screen,bildschirm,23
12281,slowly,langsam,31
7631,cove,bucht,65
6341,wives,ehefrauen,73
10106,whatsoever,was auch immer,48
11010,aerial,antenne,41
7804,mammal,säugetier,57
12876,greatest,größte,25
8488,landslide,erdrutsch,47
10897,shepherd,schäfer,41
9774,verification,überprüfung,50
8113,melee,nahkampf,61
11073,arrow,pfeil,37
2720,incendiary,anbringung,88
14039,however,jedoch,6
1266,dreadful,furchbar,55
10513,rumours,gerüchte,39
12534,regarded,angesehen,6
3263,possesses,besitzt,24
4706,unarmed,unbewaffnet,82
11093,cannon,kanone,38
1734,goof,doof.,84
13870,most,am meisten,9
13789,cheers,prost,13
2367,prosper,gedeihen,59
3633,sagittarius,schütze,88
10549,eating,essen,19
13125,artwork,kunstwerk,21
1487,perforation,zähnung,76
9830,crow,krähe,46
2203,consort,gemahlin,91
11000,mouth,mund,38
10247,measured,gemessen,22
14470,below,unten,10
12580,speech,rede,26
7589,dump,entsorgen,48
10194,subdivision,unterteilung,45
4007,ravaged,verwüstet,80
12139,spirit,geist,30
10403,filth,schmutz,46
7142,breakout,ausbrechen,68
10911,dogs,hunde,10
13846,but,aber,6
8768,menu,speisekarte,57
10171,nowhere,nirgends,48
5159,fraudulent,betrügerisch,77
4150,renovated,renoviert,62
10090,desist,nachgeben,48
1315,uppercase,in großbuchstaben.,97
4921,warmest,am wärmsten,81
1944,gout,gicht,95
14045,within,innerhalb,12
11286,tend,neigen,32
7393,portray,porträtieren,40
13496,captain,kapitän,16
10535,portable,tragbar,44
3606,clem,klemer,88
11590,poetry,poesie,37
4312,flour,mehl,84
13018,saturday,samstag,22
11658,remainder,rest,36
13424,troops,truppen,16
4123,fade,verblassen,56
7288,tailback,rückstau,65
8459,treasury,schatzkammer,60
1513,unfit,untauglich,91
13879,now,jetzt,8
1654,scrotum,hodensack,95
626,invertebrate,wirbellos,99
13228,tied,gebunden,12
6845,blanket,decke,62
14139,compared,verglichen,13
10711,laid,gelegentlich,43
7530,beneficial,vorteilhaft,65
4718,moisture,feuchtigkeit,82
5065,cad,kair,80
14062,example,beispiel,12
4218,feasible,machbar,73
12459,walker,gehhilfe,29
11351,widespread,weit verbreitet,38
11069,raw,roh,40
3480,intervening,eingreifen,51
13651,guard,bewachen,13
4771,mongoose,mungo,82
6078,spreadsheet,kalkulationstabelle,73
2014,tempting,verlockend,69
4286,paganism,heidentum,69
7914,goodbye,auf wiedersehen,62
5482,arson,brandstiftung,77
12568,cycle,kreislauf,21
474,prevalence,häufigkeit,68
14418,showed,gezeigt,8
13520,numerous,zahlreiche,15
2992,scrum,gedränge,89
5100,articulated,artikuliert,68
14175,keep,halten,10
11320,steps,schritte,20
2182,courtyard,hof,93
13715,smith,schmied,14
453,engram,eingrenzen,100
6944,abolished,abgeschafft,62
6741,stairs,treppe,67
12351,spider,spinne,29
14145,call,anruf,10
11193,hull,rumpf,39
14000,user,benutzer,5
10303,leaf,blatt,27
12761,longhair,lange haare,26
10103,thread,gewinde,42
10596,racehorse,rennpferd,34
2416,congenital,angeboren,92
13616,visit,besuch,13
12394,whereas,wohingegen,30
1650,vibrant,beschwingt,96
9200,pleasure,vergnügen,54
10132,instant,sofortig,47
13750,opportunity,gelegenheit,14
14290,north,norden,10
4959,unmanned,unbesonnen,80
9483,wolves,wölfe,53
6790,peas,erbsen,49
3145,druze,drucken,90
9488,jungle,dschungel,51
3023,slain,spöttisch,90
3461,glace,glasiert,88
12049,ck,kkk,33
10165,ceased,aufgehört,27
7418,gemini,zwillinge,66
11422,chess,schach,38
9426,expertise,sachverstand,53
8097,viridian,virsianisch,62
990,woolf,woll-,98
14170,received,erhalten,7
6069,plea,plädoyer,62
5332,axles,achsen,51
8718,hats,hüte,31
2139,plight,notlage,94
12028,disc,rabatt,31
3352,perm,dauerwelle,88
0,intents,inzwale,8
3007,knob,knopf,83
104,unassessed,unstet,100
14143,open,offen,9
4852,unemployed,arbeitslos,56
6746,furniture,möbel,71
11293,coliseum,kolossum,38
14122,includes,inklusive,7
8167,entrants,teilnehmer,56
109,repay,zurückzahlen,92
13251,bell,glocke,19
7900,elbow,ellbogen,61
14011,provide,bieten,6
3440,grandmaster,großmeister,88
9738,silence,schweigen,46
5873,moderately,in maßen,31
12119,circulation,verkehr,28
6050,weaponry,waffen,75
1920,hillbilly,hinterwäldler,88
3247,grosso,grüßen,89
3295,punishing,bestrafen,25
14210,offers,bietet an,18
3400,muscles,muskeln,39
431,curtailed,verkürzt,87
14069,law,gesetz,9
10206,dipt,dipsel,47
495,tickle,kitzeln,88
13659,resolution,auflösung,14
13329,areas,bereiche,11
6189,nowadays,heutzutage,74
9095,djibouti,dschibuti.,56
13264,mary,maria,17
14416,getting,bekommen,8
7766,bullying,tyrannisieren,49
13732,low,niedrig,14
14343,currently,momentan,8
10234,explicitly,ausdrücklich,47
11911,cloud,wolke,30
5515,advert,inserat,64
13553,bold,deutlich,16
6018,incarnation,menschwerdung,53
6368,pronger,prise,73
7851,penalized,bestraft,54
5940,wreak,anrichten,69
11406,hawk,falke,22
5965,thrash,prügeln,62
10678,promise,versprechen,29
372,perks,vergünstigungen,98
1404,gratitude,dankbarkeit,96
7902,vert,verkräfte,62
13147,pretty,hübsch,21
10642,sample,probe,34
8837,fierce,erbittert,55
1354,hep,heftig,97
2854,discern,erkennen,79
12530,secret,geheimnis,26
3669,scam,betrug,83
1081,cumbersome,schwerfällig,98
5616,lew,gelehrt,77
10793,preparatory,vorbereitend,43
9546,famine,hungersnot,52
6137,auteur,adeur.,74
9754,workshop,werkstatt,47
1798,seduction,verführung,91
9986,jester,narr,47
6983,soda,limonade,69
14063,department,abteilung,11
9753,decent,anständig,50
2780,primer,grundierung,88
4002,manhunt,fahndung,85
10496,sincerely,mit freundlichen grüßen,39
12728,carter,fuhrmann,26
1414,cater,verpflichten,73
5091,tropics,tropen,10
13938,shares,anteile,7
5298,concealed,verborgen,60
2990,incentive,anreiz,77
5914,surplus,überschuss,76
8761,silicon,silizium,56
1682,interviewees,befragte,88
5768,subsections,unterabschnitte,51
9884,eighteen,achtzehn,50
13078,airport,flughafen,21
11793,notify,benachrichtigen,31
10856,candy,süssigkeit,42
2189,tighter,fester,94
10475,presumably,vermutlich,33
4441,leaflets,flugblätter,74
13933,same,dasselbe,10
3006,poppy,mohn,89
2704,alerting,alarmierung,32
7481,usher,platzanweiser,62
1117,slag,schlacke,94
11963,opponents,gegner,26
14245,additional,zusätzlich,7
12509,tenth,zehntel,27
8576,grateful,dankbar,54
2266,compatriot,landsmann,88
6739,manatee,seekuh,70
11656,successfully,erfolgreich,13
1659,smoker,raucher,83
236,hapless,glücklos,100
6714,shutting,schließung,30
7612,grover,gräber,65
8736,transmitted,übertragen,48
4702,irresponsible,unverantwortlich,80
11696,wow,beeindruckend,36
5135,caesura,zäsur,80
3792,turing,turnieren.,87
3135,surgical,chirurgisch,88
11706,fg,fair,36
13320,certain,sicher,19
13332,stuff,sachen,19
12510,item,artikel,22
7739,awhile,längere zeit,64
13787,death,tod,12
14380,view,sicht,7
3475,reacting,reagieren.,50
854,soler,einlöcher,99
11235,shutout,schüttelnd,26
4705,spearheaded,speerkopf,65
57,starving,verhungern,87
8899,taught,unterrichtet,57
7817,looting,plündern,54
13162,consecutive,aufeinanderfolgenden,21
3884,fowl,geflügel,86
6231,greenwood,greenholz,74
9736,ease,leichtigkeit,45
14054,show,zeigen,8
9281,relationships,beziehungen,31
41,verbiage,biss,100
13931,state,zustand,7
6419,climax,höhepunkt,70
4114,shorthand,kurzschrift,73
2489,hermaphrodite,zwitter,92
1916,manifolds,verteiler,69
12378,honor,ehren,23
5009,tong,zange,79
8511,remedy,abhilfe,54
9053,haze,dunst,54
5918,untitled,ohne titel,76
4030,asleep,schlafend,85
9771,fiber,ballaststoff,49
14459,account,konto,6
6276,duly,ordnungsgemäß,74
9576,wealth,vermögen,52
1542,savant,gelehrter,96
3851,thwarted,verkreuzung,75
14384,lead,führen,9
2198,fundraising,spendensammlung,93
13442,indefinitely,unbegrenzt,16
13115,egypt,ägypten,21
5509,eccentric,exzenter,55
5241,dissipation,ablösend,21
12693,mouse,maus,26
4571,injunction,einstweilige verfügung,79
11258,pig,schwein,34
12591,exercise,die übung,24
11837,chicken,hähnchen,34
14002,include,enthalten,7
10108,lone,einsam,41
573,nitric,salpric.,99
4598,superseded,ersetzt.,76
12284,scientific,wissenschaftlich,30
10426,berry,beere,45
4356,daphne,seidelbast,84
1311,dachshund,dackel,97
5545,scooper,schaufel,78
7800,tenure,amtszeit,62
13827,would,würde,5
203,footwork,fußarbeit,100
13481,cool,kühl,17
43,dialling,wähl-,99
10383,unofficial,inoffiziell,43
12289,palace,palast,30
12383,maintenance,wartung,30
8417,disregard,außer acht lassen,53
9062,bottle,flasche,45
1551,engle,meckern,93
13878,so,also,6
13429,nine,neun,17
22,lipstick,lippenstift,100
6032,signified,bezeichnet,49
10059,stumps,stümpfe,41
9060,scratch,kratzen,43
3641,notebook,notizbuch,83
8128,unavailable,nicht verfügbar,61
12943,whose,deren,24
7023,carpet,teppich,67
12475,missile,rakete,25
7169,rebounded,erholt,31
3872,eponymous,gleichnamig,86
11683,prefer,bevorzugen,12
2940,defer,verschieben,65
449,linesman,linienrichter,100
4405,secrecy,geheimhaltung,84
13862,years,jahre,7
11819,relegated,zurückgestrahlt,29
12035,impossible,unmöglich,32
12548,killing,tötung,12
12187,summit,gipfel,31
12321,yugoslavia,jugoslawien,30
5880,hydrocarbon,kohlenwasserstoff,71
12982,initially,anfänglich,15
10569,munich,münchen,45
2499,hypothermia,unterkühlung,92
4815,wardrobe,kleiderschrank,80
11343,repost,erneut veröffentlichen,38
5195,shaky,wackelig,79
14432,insurance,versicherung,17
9506,gravity,schwere,53
2417,chink,spalt,90
11742,emperor,kaiser,34
2570,bonfire,lagerfeuer,89
2319,sway,schwanken,83
977,silt,schlick,97
3240,boldface,fettdruck,83
6634,winless,gewinnlos,71
14268,demand,nachfrage,24
8321,cystic,zystiker,61
6679,abbreviations,abkürzungen,46
1799,lubricant,schmiermittel,84
3242,snuff,schnupftabak,89
6676,mule,maultier,63
13816,its,es ist,5
9087,corresponds,entspricht,30
3702,dull,stumpf,86
6884,stunt,kunststück,62
11070,proven,bewährt,40
7463,clive,klatschen,66
3474,painlessly,schmerzlos,88
5582,someday,irgendwann mal,77
13675,light,hell,13
4505,mods,modifikationen,51
14483,reason,grund,6
4747,squeeze,quetschen,68
11951,census,volkszählung,33
4333,untied,ungebunden,84
2058,handedly,gänzlich,94
12944,helps,hilft,7
9454,cooler,kühler,53
10362,increases,erhöht sich,15
11022,absence,abwesenheit,41
13831,they,sie,7
9966,resume,fortsetzen,34
5164,corolla,blumenkrone,79
12708,cast,gießen,23
8087,collar,halsband,53
1868,colliding,kollidierend,48
9577,nationwide,landesweit.,52
11854,ongoing,laufend,34
6296,lifestyle,lebensstil,67
5830,breech,verschluss,62
5169,recognizable,erkennbar,78
2687,culinary,kulinarisch,92
294,fruitless,fruchtlos,100
6652,chalk,kreide,69
11842,alive,am leben,34
12236,halftime,halbzeit,31
357,draughts,entwürfe,96
8247,nut,nuss,48
9390,protestant,evangelisch,16
8898,buttons,tasten,8
9668,ankle,knöchel,50
11162,cocaine,kokain,39
4363,honoured,geehrt,18
8284,redeployed,neu eingesetzte,55
913,dorm,wohnheim,88
12601,equivalent,gleichwertig,26
7673,jerk,trottel,61
11588,uncited,unbestritten,37
13500,security,sicherheit,14
6896,admittedly,freilich,69
10710,dozen,dutzend,33
5664,crossroads,kreuzung,76
9079,girlfriend,feste freundin,55
14151,south,süd,10
5426,seton,eingestellt auf,78
2085,paratrooper,fallschirmjäger,55
9193,advantages,vorteile,23
7939,mixing,mischen,23
11910,riot,aufstand,19
11121,estonia,estland,40
13323,britain,großbritannien,19
14329,charge,aufladung,18
4379,accelerate,beschleunigen,39
10177,boundaries,grenzen,34
9365,jeopardy,gefahr,54
2657,faltered,schwankend,80
7545,aquarius,wassermann,65
4382,kin,verwandtschaft,83
12914,reader,leser,12
10766,concrete,beton,43
13072,wave,welle,19
8482,grain,korn,55
9983,hostage,geisel,39
8006,outflow,abfluss,62
5841,cigar,zigarre,75
12999,unknown,unbekannt,23
11544,seat,sitz,24
12733,rushing,eilig,16
11114,oyster,auster,40
7743,sketch,skizzieren,58
9256,curt,schmerzhaft,55
10039,nitrogen,stickstoff-,48
8686,reaper,sensenmann,58
10559,voters,wähler,38
10031,incorrectly,falsch,48
11150,hide,verstecken,31
2800,libyan,libysisch,90
2519,busiest,belebt,92
12781,session,sitzung,22
13016,disease,erkrankung,22
5375,sacrificed,geopfert,73
4469,jewelry,schmuck,83
1598,thinkers,denker,88
10800,firm,feste,39
6508,rowan,eberesche,72
12691,friendly,freundlich,26
13658,seem,erscheinen,11
7168,turnout,sich herausstellen,66
4386,illuminated,beleuchtet,63
1627,flax,flachs,96
13515,guy,kerl,15
10920,adult,erwachsene,38
8824,merchant,händler,52
5203,wherein,worin,79
7411,latvian,lettisch,65
8652,moo,muhen,59
9263,loc,lok,55
10122,occurs,tritt ein,14
12252,nodes,knoten,28
12,ordinarily,gewöhnlich,100
14096,tax,steuer,29
6487,garnered,karneriert,51
11562,lowest,niedrigsten,37
10506,tonight,heute abend,45
12774,southeast,süd-ost,25
7402,introductory,einleitend,66
11108,scout,erkunden,28
6556,sunk,versenkt,72
11548,ratio,verhältnis,36
5376,shoplifting,ladendiebstahl,75
11636,compare,vergleichen,13
12912,corporation,konzern,19
11102,yesterday,gestern,40
9693,cheetah,gepard,49
13974,united,vereinigt,8
11843,hungarian,ungarisch,33
4362,confess,beichten,48
5745,reopened,wiedereröffnet,65
10371,sue,verklagen,46
6506,whereby,wodurch,72
6817,boon,segen,70
14160,workers,arbeitskräfte,25
13852,some,manche,6
4856,refinery,raffinerie,66
1304,woodworking,holzbearbeitung,88
9297,charity,wohltätigkeit,51
10871,terrible,schrecklich,38
895,graft,transplantat,91
6990,mortars,mörser,44
6930,mush,brei,67
3038,thyme,thymian,90
12503,hero,held,24
2931,farthest,am weitesten,90
719,thinner,verdünner,99
9036,batsman,schlagmann,57
12143,bird,vogel,29
1493,fixation,fixierung,94
13456,unwanted,unerwünscht,17
11543,rainbow,regenbogen,36
4144,widest,breitend,85
4926,pang,stich,80
2433,peat,torf,93
7357,brakes,bremsen,42
6233,burmese,birmanisch,74
12382,brief,knapp,28
10627,reveal,verraten,25
13918,share,aktie,7
14247,force,gewalt,9
1333,nevermore,nimmermehr,97
7962,scholarly,schilblähig,63
12186,mercury,quecksilber,31
3002,toolbox,werkzeugkasten,90
11460,forty,vierzig,37
12257,suspect,vermuten,20
9059,choosing,wählen,9
4731,librarian,bibliothekar,77
14025,my,mein,6
1283,drab,ertreiben,96
13791,the,die,5
9329,dweller,bewohner,53
9057,boring,langweilig,38
7253,cheating,schummeln,52
12686,tidy,aufgeräumt,26
2458,craze,verrücktheit,87
7140,scared,erschrocken,40
407,misled,irregeführt,100
3990,confiscated,konfisziert,75
3965,stylish,stilvoll,86
5270,ctrl,strg,79
13633,matter,gegenstand,14
12148,knew,wusste,32
7442,racecourse,rennbahn,66
5380,dismal,düster,78
795,tasty,schmackhaft,98
1828,coinage,prägung,95
7844,piper,pfeifer,61
5892,meritorious,verdienstvoll,76
6864,strive,sich bemühen,60
4310,handicap,behinderung,69
1055,discoverers,entdecker,76
149,urgency,dringlichkeit,100
11610,lithuania,litauen,37
5738,perished,sterben,68
993,eclectic,eklektisch,98
1802,tart,torte,75
3457,osprey,fischadler,81
2418,downstream,nachgeschaltet,93
11396,skip,überspringen,33
14223,create,erstellen,6
11672,hydrogen,wasserstoff,35
4760,kettle,wasserkocher,80
4251,saxifrage,steinbrech,84
1281,vivid,lebendig,96
8918,mandatory,verpflichtend,57
9409,derrick,bohrturm,53
13888,what,was,7
9618,holly,stechpalme,51
9841,southwestern,südwesten.,50
3955,chord,akkord,75
10615,estate,anwesen,40
9333,enduring,dauerhaft.,34
11130,extent,ausmaß,40
157,stapler,hefter,100
11480,heads,köpfe,11
10560,principal,rektor,37
11767,harm,schaden,14
9278,blunt,unverblümt,53
1075,tot,knirps,82
14420,named,genannt,7
7212,weigh,wiegen,50
12949,suitable,geeignet,16
7938,incorporation,integrieren.,26
11238,arrest,festnahme,21
5469,resized,gegründet,70
11540,foster,fördern,36
11929,quotes,zitate,17
8273,aboriginal,ureinwohner,50
12927,receiving,empfang,7
1278,stacking,stapeln,56
7627,printer,drucker,60
12292,moscow,moskau,31
9013,resign,zurücktreten,30
5082,servant,knecht,62
702,tidbit,leckerbissen,90
13127,goes,giftig,21
953,petals,blütenblätter,92
6859,employs,beschäftigt,26
4035,retailers,einzelhändler,44
9093,graduate,absolvent,39
5600,lest,damit nicht,63
10429,fink,einen fink,45
