ID,ENGLISH,POLONAIS,INTERVAL
6956,sandman,piaskowy człowiek,68
7514,exhibit,eksponować,30
2969,mallet,drewniany młotek,88
7018,hacking,hakerstwo,41
12250,leafy,liściasty,30
10186,anthrax,wąglik,47
7401,automotive,automobilowy,66
9354,umpire,sędzia,34
2001,fainting,półomdlały,71
3118,rigs,platformy,58
8522,judging,osądzający,23
12052,becomes,staje się,9
12540,governor,gubernator,24
11965,bunch,garść,32
9326,lithuanian,litewski,53
14165,city,miasto,9
975,incite,nawoływać,66
12376,knight,rycerz,24
2575,militiamen,milicjant.,92
9621,councillor,radny,49
13782,japan,japonia,13
10219,clash,starcie,35
4149,backpack,plecak,71
5590,spoiled,rozpieszczony,55
13436,referenced,odniesienia,16
3937,descend,schodzić,42
14233,required,wymagany,7
9383,brass,mosiądz,53
9645,sack,worek,28
14122,includes,obejmuje,7
7872,infinitely,nieskończenie,30
5291,scouse,sceuhe.,79
4784,cardboard,karton,82
6428,treating,traktowanie,24
7168,turnout,okazać się,66
14181,third,trzeci,9
8419,turnip,rzepa,60
12388,layout,układ,29
9364,overnight,nocny,53
10768,seeds,posiew,15
7349,allocation,przydział,31
2482,lavender,lawenda,92
6984,interfere,kolidować,41
2002,stringent,przekonywający,93
13931,state,państwo,7
9780,stern,rufa,50
10237,keys,klucze,13
1902,moslem,muzułmanin,86
8857,bald,łysy,52
12821,classification,klasyfikacja,23
10294,married,żonaty,40
3899,greed,chciwość,86
9276,splash,pluśnięcie,53
442,emptive,opróżniać,100
5129,puppetry,lalek,80
1127,excretion,wydalanie,95
10232,soap,mydło,45
13387,cavalry,kawaleria,18
12030,phrase,wyrażenie,27
8292,venture,przedsięwzięcie,53
12702,rewrite,przepisać,20
3950,bolster,wzmocnić,68
11250,bonds,więzy,23
14286,amount,kwota,8
6885,bowyer,bić,69
538,taxable,podlegający opodatkowaniu,99
2507,emulsion,emulsja,92
4391,aqueduct,akwedukt,83
8849,sparky,iskrzący,57
13408,eventually,ostatecznie,16
6563,proctor,cenzor,71
6952,dissolution,rozpuszczenie,67
10762,lineup,skład,41
3054,keynote,myśl przewodnia,89
6296,lifestyle,styl życia,67
14406,toward,w kierunku,14
3756,ox,wół,87
8962,trailer,zwiastun filmu,51
5993,optimization,optymalizacja,56
1904,filmmaking,tworzenie filmu,76
7351,shining,świecący,54
7897,stranded,na mieliźnie,53
13492,van,awangarda,16
4275,spaniard,hiszpan,71
12707,stone,kamień,22
14322,talks,rozmowy,5
453,engram,gatunek,100
11184,jo,twierdzić,39
11038,marsh,bagno,39
8229,authoritative,autorytatywny,59
1009,impractical,niepraktyczny,97
10036,untagged,nieozwolony,48
242,reactive,reaktywny,38
10879,recovery,powrót do zdrowia,41
8935,jellyfish,meduza,56
4576,smuggling,przemycanie,76
8562,hamlet,mała wioska,57
6089,diffusion,dyfuzja,62
222,floodlights,sztuczne oświetlenie,98
14428,supports,wsparcie,10
5567,fragile,kruchy,76
5440,aliquot,podwielokrotność,78
4805,condemn,potępiać,38
9533,intercontinental,międzykontynentalny,52
12492,soul,dusza,27
10131,bend,schylać się,43
1692,dehydration,odwodnienie,91
482,epitaph,epitafium,99
11761,athletic,atletyczny,16
8242,surpassed,przewyższony,50
2182,courtyard,dziedziniec,93
9284,unsuccessful,nieudany,48
11206,tomorrow,jutro,39
11736,perry,wino z gruszek,35
2741,simplistic,uproszczony,89
8594,marquis,markiz,59
12126,billion,miliard,31
7708,porcupine,jeżozwierz,63
4562,lupus,toczeń,83
13013,fashion,moda,20
1265,nineties,dziewięćdziesiąty.,56
9686,daddy,tatuś,51
2553,polynesia,polinezja,92
2540,blunder,pomyłka,82
2278,cuckoo,kukułka,92
12737,miller,młynarz,25
14366,seven,siedem,12
11691,appointed,wyznaczony,29
779,unscathed,bez szwanku,99
6389,gel,żel,69
13099,largest,największa,21
2153,uncontrolled,niekontrolowany,84
10310,mystery,tajemnica,38
14423,presented,przedstawione,12
14514,written,pisemny,10
9680,quiddity,istota,51
3480,intervening,interweniowanie,50
12875,scent,zapach,24
9177,strawberry,truskawka,53
4192,habeas,habey.,85
9506,gravity,powaga,52
3437,degas,odgazować,88
5784,tides,płyty,37
4727,lid,pokrywa,80
13874,there,tam,6
3578,theorist,teoretyk,61
8370,cellular,komórkowy,60
11240,mills,młyny,29
14289,machines,maszyny,11
6388,wash,myć się,47
4456,cartesian,kartezjański,83
3836,antitrust,antymonopolowy,87
14080,features,cechy,11
3489,backdrop,zasłona,88
9846,bike,rower,43
12360,snow,śnieg,29
14213,union,unia,12
12370,railroad,popędzać,27
10655,campaigns,kampanie,16
8388,newsprint,papier gazetowy,60
9726,dob,dog,50
2732,tropospheric,troposferyjny.,79
14123,result,wynik,7
6387,secular,świecki,64
10813,vienna,wiedeń,42
9679,armour,zbroja,25
13792,of,z,5
4250,siamese,syjamski,84
12645,investigation,dochodzenie,19
14075,access,dostęp,10
5023,clockwise,zgodnie ze wskazówkami zegara,80
9702,shoe,but,38
13428,ford,bród,17
6882,chickenpox,ospa wietrzna,69
5737,glover,rękawicznik,76
4652,bogey,straszydło,71
4820,predecessors,przodkowie,49
11569,blame,winić,28
3543,ruff,batalion,84
8771,deeds,czyny,53
2858,spoof,naciąganie,78
3006,poppy,mak,88
10433,sodium,sód,45
10990,sunshine,światło słoneczne,41
2802,nasal,nosowy,90
1943,lull,zastój,92
14412,rules,zasady,8
8324,conduit,przewód,60
780,grassroots,rezerwaty,99
4447,creep,skradać się,71
6005,bathroom,łazienka,72
14130,provides,zapewnia,6
13702,winner,zwycięzca,12
1541,stalwart,rosły,88
4362,confess,wyznać,47
3295,punishing,karanie,25
13001,massacre,masakra,21
3033,auditor,rewident księgowy,88
12393,financial,budżetowy,27
7576,cafe,kawiarnia,63
11770,fiji,fidżi,35
1285,induce,spowodować,55
1121,sparingly,oszczędnie,97
3531,wetland,podmokły,83
6354,indirectly,pośrednio,73
12767,decade,dekada,21
934,crucifixion,ukrzyżowanie,98
13614,chinese,chiński,15
8667,ivory,kość słoniowa,58
13907,those,te,7
11575,organisation,organizacja,24
2426,lowman,niski człowiek,93
1917,quark,twaróg,92
11892,conventions,konwencje,15
14344,existing,istniejący,9
4442,envy,zazdrość,82
5461,punched,dziurkowany,41
4001,gilded,pozłacany,85
3699,slack,luźny,85
14245,additional,dodatkowy,7
14061,put,umieścić,10
13971,rate,wskaźnik,8
10016,mortal,śmiertelny,38
4627,spongiform,gąbczasty.,82
5621,dwarfism,karłowaty,77
14026,according,według,11
2460,shack,buda,90
12962,location,lokalizacja,11
5492,hookah,nargile,77
9620,tang,posmak,51
1958,recollection,wspomnienie,84
8927,sailor,marynarz,43
1037,escapees,uciekinier,97
2046,olympians,olimpijczycy,80
8357,sixteenth,szesnasty,60
8930,guarantee,gwarancja,38
12234,slow,powolny,26
5321,mono,mononukleoza,79
11924,sexually,seksualnie,21
14438,started,rozpoczęty,8
12632,surface,powierzchnia,25
2752,floral,kwiatowy,91
6780,foreman,majster,70
9053,haze,mgła,53
9787,cf,por,49
10790,outdated,przestarzały,42
10123,horn,klakson,38
4917,ascent,wzniesienie się,81
7591,crowded,zatłoczony,21
13621,etc,itp,15
3111,ratchet,zapadkowy,89
11152,volleyball,siatkówka,39
1238,hypotheses,hipotezy.,83
2464,freelance,wolny zawód,86
7323,shed,szopa,59
6011,croft,zagroda,74
5340,pamphlet,broszura,68
6248,clique,klika,70
2692,adrenal,nadnerkowy,92
4822,alderman,radny miejski,81
9265,judicial,sądowy,53
2444,sentry,wartownik,88
230,subgroup,podgrupa,93
14209,old,stary,12
3607,bra,biustonosz,81
8152,patience,cierpliwość,62
1757,wether,skop,95
10755,honest,uczciwy,42
12211,randy,krzykliwy,30
6854,smallpox,ospa,69
6376,evert,wynicować,72
6153,credentials,referencje,71
7750,haul,zaciąg,49
2711,vulture,sęp,88
9729,nineteen,dziewiętnaście,50
11579,sonic,dźwiękowy,35
3703,nonexistent,nieistniejący,84
2293,enclave,enklawa,88
11428,polo,gra polo,38
5486,isaiah,izajasza,78
7881,qualifications,kwalifikacje,25
14411,jobs,oferty pracy,19
4355,logically,logicznie,29
7606,mosquito,komar,62
13262,trade,handel,15
11715,passage,przejście,32
814,jazzy,zgrzytliwy,99
7665,beware,strzec się,64
6158,fallout,opad,74
12233,afternoon,popołudnie,30
8385,gunpowder,proch strzelniczy,60
2625,coronation,koronacja,64
13432,boilerplate,koło,17
13662,loss,strata,12
2033,accustomed,przyzwyczajony,92
6680,fudge,banialuki,70
7821,cabal,kabała,62
2714,gigs,koncerty,66
4464,eurasian,eurazjatycki,83
2231,brownie,duszek,90
2478,woodpecker,dzięcioł,92
14087,total,całkowity,7
4956,horsepower,konie mechaniczne,80
1486,marrow,szpik kostny,96
2210,slept,spać,93
11925,charged,naładowany,17
2863,badass,skurczybyk,90
345,belton,pas na,100
6306,extermination,eksterminacja,64
13563,built,wybudowany,15
8641,professionals,profesjonaliści.,19
11017,raven,kruk,30
6143,assyrian,asyryjski,68
6684,contr,kontrad,70
5974,burner,palnik,74
1724,closures,domknięcia,51
11377,admitted,przyznał,28
6523,infectious,zakaźny,72
3920,corrosion,korozja,83
13131,gay,wesoły,20
6441,underwater,podwodny,72
1836,maidenhead,dziewictwo,95
7622,improper,niewłaściwy,64
6504,iq,iloraz inteligencji,71
4724,lick,lizać,70
5342,perennial,bylina,76
8677,autism,autyzm,58
5263,liaison,łączność,78
12221,couldn,nie może,30
7805,primitive,prymitywny,61
3288,salvage,odzysk,68
13826,been,został,5
14041,already,już,9
9773,garbage,śmieci,50
12881,solar,słoneczny,24
12450,duck,kaczka,23
12191,comedy,komedia,30
5517,immortal,nieśmiertelny,62
13669,quickly,szybko,14
12069,hammer,młot,30
11248,infinity,nieskończoność,38
12872,lose,stracić,14
12740,phoenix,feniks,25
2945,headphones,słuchawki,84
586,uncensored,nieocenzurowany,99
14400,efforts,starania,7
9952,thankyou,dziękuję ci,48
7483,yardage,metraż,65
3344,hairstyle,fryzura,77
11134,catalyzes,katalizuje,39
10095,reduction,zmniejszenie,45
13243,sunday,niedziela,19
10882,begun,zaczął się,41
7490,experimentation,eksperymentowanie,41
748,apnea,bezdech,99
7654,dug,dójka,64
1333,nevermore,nigdy więcej,97
10524,cube,sześcian,41
7345,solidarity,solidarność,66
8710,courage,odwaga,54
11118,yd,yt.,38
5104,redesigned,przeprojektowany,24
12621,native,rodzinny,25
13781,victory,zwycięstwo,12
71,referential,referencyjny.,99
2432,suitcase,walizka,88
2771,cline,kloniak,89
8819,dig,kopać,48
278,fairgrounds,teczki,99
8592,venezuelan,wenezuelski,58
1604,sly,chytry,96
11963,opponents,przeciwnicy.,26
3885,acne,trądzik,86
13340,scale,skala,18
9774,verification,weryfikacja,50
5796,housewives,gospodyni domowe,76
14021,national,krajowy,8
2194,codex,kodeks,93
1400,brightest,najjaśniejszy,96
13310,council,rada,18
11847,rival,rywalizować,26
12998,fine,cienki,20
3276,embraced,objęcie,65
12505,robin,rudzik,26
5497,gland,gruczoł,72
83,sully,kalać,99
2397,unsportsmanlike,niesportowy,93
11242,lay,kłaść,35
9836,deadly,śmiertelnie,49
4893,easiest,najłatwiej,81
4669,heller,halerz,82
13372,myself,siebie,18
9452,sovereign,suwerenny,52
6614,anytime,w każdej chwili,71
7034,solvent,rozpuszczalnik,62
11803,ex,były,34
1740,poorer,biedniejszy,95
5603,cruiser,krążownik,73
11709,proximity,bliskość,35
3970,prodigy,cud,74
5482,arson,podpalenie,77
11059,weekly,tygodniowo,40
2091,swank,pozować,94
57,starving,głodujący,87
12195,worthy,godny,30
9059,choosing,wybór,9
6082,worthless,bezwartościowy,73
10592,ham,szynka,43
11743,renaissance,renesans,35
10445,neck,szyja,42
9736,ease,łatwość,44
670,holm,kępa,38
3271,skier,narciarz,79
14268,demand,popyt,23
11749,accuracy,precyzja,35
9396,fence,ogrodzenie,42
8686,reaper,żniwiarz,57
2847,collage,kolaż,90
13992,based,na podstawie,10
8652,moo,muczeć,58
6730,taxonomy,taksonomia,69
7717,noun,rzeczownik,57
10825,pointless,bezcelowy,42
3308,downer,nowatorski,81
7254,layers,warstwy,40
3085,disclose,ujawniać,64
9654,messenger,posłaniec,49
6247,nome,nie ja,72
1634,biscuits,biszkopty,66
13842,year,rok,7
11636,compare,porównywać,12
11799,intermediate,mediator,34
10302,glory,chwała,46
2845,chou,rozetka,90
7353,landscape,krajobraz,61
1790,cirl,zirytowany,95
14391,september,wrzesień,6
7660,waist,talia,59
9252,metric,metryczny,52
10309,accompanied,towarzyszy,22
4489,huckleberry,borówka,83
13220,developed,rozwinięty,12
2455,aesthetics,estetyka,53
574,immersion,zanurzenie,89
10680,ruling,rządzący,8
10874,deputy,zastępca,37
9237,tar,smoła,53
14280,saying,powiedzenie,9
11484,swept,zmieciony,37
14260,functions,funkcje,24
14468,wants,chce,5
7145,viewpoints,punkty widzenia.,44
466,tread,nadepnąć,93
8038,phosphorus,fosfor,62
9097,iodide,jodek,55
13635,decision,decyzja,14
3084,wreath,wieniec,80
12439,female,płeć żeńska,27
9028,unpublished,niepublikowany,56
6863,ideally,idealnie,39
8219,catholicism,katolicyzm,61
13143,fought,walczył,20
6339,unreleased,niewydany,73
3461,glace,lukrowany,88
11616,racism,rasizm,36
768,cadmium,kadm,99
11772,brazilian,brazylijski,34
11943,permanent,stały,26
4269,maw,trawieniec,84
365,macaque,makak,99
9640,thames,tamiza,51
2633,booster,wzmacniacz,80
12578,lebanese,libański,27
12774,southeast,południowo-wschodni,25
10803,taste,smak,38
250,programmers,programiści,34
461,reconcile,pogodzić,87
11383,plenty,mnóstwo,37
1888,wouldnt,nie tak,95
10062,disqualified,zdyskwalifikowany,46
639,cuff,mankiet,86
7645,resurrection,zmartwychwstanie,56
6532,baboon,pawian,70
11881,cash,gotówka,33
7411,latvian,łotewski,64
6237,respectfully,z szacunkiem,13
11908,unusual,niezwykły,30
2467,pilgrimage,pielgrzymka,92
13412,frank,szczery,17
5429,dionysus,dionizosa.,78
11936,brain,mózg,31
4509,lax,niedbały,79
9186,soup,zupa,54
14257,networks,sieci,9
12175,wife,żona,31
9061,shirts,koszule,39
8718,hats,kapelusze,30
10175,scorer,markier,36
13123,compete,konkurować,15
1749,phalanx,falanga,95
2643,viscosity,lepkość,90
7014,innovation,innowacja,48
7663,radioactive,radioaktywny,63
12434,airlift,most lotniczy,27
9996,steadily,stale.,48
4883,ono,o nie,81
1461,glue,klej,96
1016,nod,ukłon,92
13299,met,spotkał,15
7282,insect,owad,62
8135,expulsion,wydalenie,56
9482,influential,wpływowy,52
13207,majority,większość,9
3113,swimmer,pływak,77
833,lowly,pokorny,99
563,roulette,ruletka,99
14237,known,znany,11
9376,kite,latawiec,53
3941,peek,zerkać,83
14420,named,o imieniu,7
2488,funnel,lejek,88
4126,recipe,przepis,75
8558,meaningless,bez znaczenia,59
11721,rivalry,rywalizacja,33
9220,detained,zatrzymany,50
1176,valorous,bitny,69
5546,pasha,basza,77
1926,countess,hrabina,95
4440,untouched,nietknięty,67
6288,curiosity,ciekawość,72
8570,shad,aloza,59
7392,butcher,rzeźnik,61
13255,desk,biurko,19
7210,literal,dosłowny,39
11295,supplies,kieszonkowe dzieci,21
12344,fastest,najszybszy,29
3665,ligase,ligaza.,79
10558,artificial,sztuczny,42
10046,balderdash,brednie,48
3963,brat,bachor,82
8360,ribbon,wstążka,55
5268,seller,sprzedawca,62
13953,back,z powrotem,8
2012,commonplace,komunał,94
13772,green,zielony,13
6195,poodle,pudel,72
8017,fury,furia,62
12618,cable,kabel,25
5043,maltese,maltański,80
7863,sausage,kiełbasa,59
13878,so,więc,6
9938,cant,żargon,48
4826,wildly,wściekle,81
12389,bias,stronniczość,29
711,disservice,niedźwiedzia przysługa,99
709,trounce,sprać,88
202,pewter,stop cyny z ołowiem,100
13590,lacking,brakuje,12
12308,convection,konwekcja,28
13271,relay,przekaźnik,18
2117,catalytic,katalityczny,93
13879,now,teraz,8
2072,goblet,czara,93
9995,crimson,karmazynowy,48
2980,fireplace,kominek,88
5153,menace,groźba,72
9537,dinner,kolacja,52
5445,galactic,galaktyczny,78
9859,forgotten,zapomniany,49
13067,brother,brat,15
2051,fortification,fortyfikacja,68
10738,hired,zatrudniony,33
10148,chimp,szympans,46
1381,lymphatic,limfatyczny,97
9166,discrimination,dyskryminacja,50
13500,security,bezpieczeństwo,13
1321,disp,daj,97
1020,wrought,wykute,98
10857,collapsed,upadł,28
3101,hexadecimal,szesnastkowy,89
1439,heal,uzdrowić,61
10663,revenge,zemsta,43
3777,sparse,rzadki,71
12026,rescue,ratować,29
8493,breathing,oddechowy,43
8978,cork,korek,55
4206,slides,slajdy,45
7355,cerebral,mózgowy,66
422,stringer,podłużnica,98
10401,toy,zabawka,39
3279,therein,w nim,88
7103,extinct,wymarły,47
12166,misrepresenting,fałszywe,27
13942,set,ustawić,11
9737,cam,krzywka,44
11567,aside,na boku,36
3119,socket,gniazdo elektryczne,80
12407,cont,kont.,28
9253,runway,pas startowy,51
1870,momentarily,chwilowo,95
7794,drunk,pijany,63
12488,unrelated,niepowiązany,28
12008,bearing,łożysko,13
1104,withstood,wstrzymuje się,97
9970,hippie,hipis.,45
9094,dial,wybierz,49
10217,teen,nastolatka,43
12192,scribe,skryba,31
13950,using,za pomocą,5
4813,relocate,przenieść się,37
2286,rotor,wirnik,92
11193,hull,kadłub,39
3803,periphery,obrzeże,85
12606,accused,oskarżony,18
1482,northernmost,najbardziej na północ,96
2760,bib,śliniaczek,89
13127,goes,idzie,21
12639,maximum,maksymalny,26
2368,anil,indygowiec,93
14030,version,wersja,10
10568,replay,powtórna rozgrywka,37
8621,floating,ruchomy,48
5423,commodity,towar,65
11620,ruth,litość,36
9112,cone,stożek,54
5724,juggling,żonglerka,75
1158,vibration,wibracja,70
7770,regret,żal,25
8273,aboriginal,rodowity,50
11183,victorian,wiktoriański,39
131,uniformly,jednolicie,100
2378,bracelet,bransoletka,88
13007,reaction,reakcja,20
14281,profit,zysk,33
11833,constellation,konstelacja,33
6321,archduke,arcyksiążę,71
4563,mower,kosiarka,78
12524,julian,juliański,27
3737,mussel,omułek,84
14160,workers,pracownicy,24
1689,unwillingness,niechęć,96
7712,corvette,korweta,62
13914,being,istnienie,5
12411,creek,zatoczka,28
1271,greedy,chciwy,96
11830,titled,pod tytulem,10
3592,pillow,poduszka,82
8942,devastating,niszczycielski,42
11742,emperor,cesarz,33
3632,disproportionate,nieproporcjonalny,81
9948,lefty,leworęczny,48
9190,brute,bydlę,54
13925,while,chwila,7
6924,dairy,mleczarnia,68
10079,agricultural,rolniczy,33
5024,eater,zjadacz,69
462,contrasted,kontrastowy,37
12995,avenue,aleja,22
9879,crimean,krymski,49
7272,crying,płacz,37
10013,moody,kapryśny,48
13900,work,praca,5
2163,unrealistic,nierealistyczny,92
14179,earnings,zyski,17
860,analysed,analizowany,52
9319,endorse,podpisać się,35
6594,soot,sadza,71
5785,anus,odbyt,76
9756,mankind,ludzkość,50
6741,stairs,schody,66
8019,pax,patena,62
7373,privy,wtajemniczony,66
2057,spire,iglica,89
12401,valuable,cenny,29
12801,deep,głęboko,24
8824,merchant,kupiec,52
12695,flood,powódź,17
12157,gap,luka,29
8629,mole,kret,57
12790,defeat,pokonać,12
12092,inactivated,inaktywowany,30
5270,ctrl,klawisz kontrolny,79
10428,stroke,udar,39
5884,wedge,klin,71
2314,rejoice,radować się,88
5926,voluntarily,dobrowolnie,75
10774,extension,rozbudowa,24
12442,catch,złapać,22
5602,filename,nazwa pliku,76
215,pall,całun,100
12789,casualties,ofiary wypadku,22
12353,mate,kumpel,28
9349,sicily,sycylia,53
9142,hereby,niniejszym,55
7416,dismiss,odrzucać,31
3500,overlord,pan  władca,86
12744,disaster,katastrofa,20
5992,seahorse,konik morski,75
5773,taxation,opodatkowanie,76
2673,polymerization,polimeryzacja,88
100,humpback,garbus,100
13908,her,jej,11
3670,niche,nisza,85
14452,leading,prowadzący,8
3418,forestry,leśnictwo,88
12944,helps,pomaga,7
7382,frustrating,denerwujący,7
10385,magician,magik,45
14206,asked,spytał,6
66,pinpoint,sprecyzować,95
12316,hunter,myśliwy,28
12819,assume,założyć,17
12292,moscow,moskwa,30
12713,equal,równy,17
7357,brakes,hamulce,41
3220,wavy,falisty,88
2396,drone,warkot,86
13285,seventh,siódmy,19
4289,implicit,domniemany,84
10642,sample,próbka,33
11508,families,rodziny,13
10396,earliest,najwcześniejszy,45
1875,dimethyl,etan,95
14310,something,coś,9
4526,surnames,nazwiska.,42
5720,modes,tryby,38
13634,unregistered,niezarejestrowany,15
9261,degradation,degradacja,47
13198,acceptable,do przyjęcia,6
7301,blitz,ciężkie bombardowanie,62
8459,treasury,skarbiec,59
11778,unsuitable,nieodpowiedni,34
12705,nobody,nikt,25
3722,cortex,kora,87
2208,titration,miareczkowanie,92
6935,philosophical,filozoficzny,42
