ID,ENGLISH,KOREAN,INTERVAL
10973,madagascar,마다가스카르,36
10760,juice,주스,37
2771,cline,클레어스,88
14095,average,평균,10
9817,wizard,마법사,31
5276,lookout,임무,75
4592,hurts,아프다,33
10933,smoke,연기,24
3449,dominick,도미노마,86
5534,olympus,올림포스 산,74
2536,kilo,킬로,87
11635,unclear,불분명하다,30
8473,clarity,명쾌함,54
3927,rolando,롤란도,83
3399,dismantled,해체,69
11468,rod,막대,31
7585,rhinoceros,코뿔소,61
3446,bora,건조한 찬 바람,80
4414,novella,소규비,78
10852,infrastructure,하부 구조,37
12830,wheel,바퀴,16
3301,persona,페르소나,78
9718,tonga,통가,45
9987,trademark,등록 상표,40
14465,association,협회,10
7672,pg,송금,60
13549,format,체재,10
9,remade,나열,100
6147,reparations,배상금,65
12000,pink,분홍색,27
2349,constabulary,경찰대,91
3789,marquee,큰 천막,84
9126,dynamite,다이너마이트,49
1726,instantaneous,동시에 일어나는,79
8058,grenada,그레나다,58
8433,unranked,언급되지 않았습니다,55
2409,acupuncture,침 요법,91
12875,scent,향기,20
13904,support,지원하다,8
9717,lohan,로신,45
9909,eng,잉글랜드의,43
9530,geneva,제네바,47
7867,wages,임금,29
12656,hungary,헝가리,22
6664,gastrointestinal,위장관,66
8100,kart,카트,56
8814,sawyer,하늘소,51
11031,shootout,총격전,35
2806,lackluster,부진,88
9381,comedian,코미디언,45
4625,spore,아포,69
1570,transient,과도 현상,92
10355,stress,스트레스,35
10622,burton,버튼,38
125,kali,칼리의,99
10472,judaism,유태교,39
4496,hoey,호이,80
3244,nab,붙잡다,84
5832,largo,라르고,71
11726,syria,시리아,30
6815,lute,류트,65
1848,absentee,부재자,86
194,motorists,운전자,97
1222,toastmaster,토스트 마스터,94
1498,krill,크릴,95
9232,burst,터지다,45
9485,childish,어린애 같은,47
12589,armstrong,암스트롱,22
8838,brave,용감한,22
13980,reported,보고 된,5
10029,skinner,스키너,42
2374,cupcake,컵케익,90
5026,holla,홀라,77
2255,migrants,이주자,69
12560,streak,줄,22
6947,allegiance,충성,63
5932,piazza,광장,71
3287,irrespective,무관하다,87
2787,telegram,전보,84
3711,samson,삼손,84
1101,diocesan,교구 주교,97
7154,imminent,임박한,62
1599,harden,강하게 하다,72
2573,shoaler,쇼어,90
13374,iowa,아이오와,15
12459,walker,보행자,24
13191,sentence,문장,12
12468,morris,모리스,23
1686,standby,대기의,93
10314,unfair,불공정,40
3788,catalina,카탈로니아의,84
4501,wt,중,79
5256,empress,황후,74
2249,poz,포스,91
11889,venezuela,베네수엘라,28
2460,shack,오두막집,88
12527,credit,신용 거래,17
3039,masonry,석공 직,88
4307,solitary,외로운,81
8612,marcel,마르셀로,53
854,soler,솔레,98
11822,beback,돌아,29
10792,beloved,인기 많은,38
13583,italy,이탈리아,12
9257,racer,경주자,35
2038,ananda,아난다,92
4741,snicket,스니커,78
12529,hawaii,하와이,23
13078,airport,공항,17
3994,watershed,유역,81
10173,mediterranean,지중해,41
11401,oscar,오스카,31
12922,proof,증거,18
13670,terms,자귀,8
1308,swami,스와미,93
5188,evergreen,상록수,76
2260,gringo,외국인,91
2551,flamenco,플라멩코,90
7709,hydraulic,유압식,53
4603,euphrates,유프라테스,79
12584,father,아버지,21
14318,always,언제나,9
7024,exterior,외부,63
11944,alison,앨리슨,28
12759,religion,종교,19
4569,amidst,...의 듯이있다,79
7759,batter,반죽,38
7443,tract,관,59
9852,monarch,군주,36
10594,arlington,알링턴,38
10603,gonna,그럴거야,38
13833,than,~보다,6
14216,uses,용도,5
12516,civilians,사복,17
5806,dat,종말,72
9863,mcphail,맥무페,44
134,lombard,롬바르드 사람,100
12429,orphaned,고아가났다,22
3249,flapper,파리채,87
6313,pauline,폴린,66
6224,cockroach,바퀴벌레,69
3495,hadith,하디스,86
3738,fishermen,어민,84
23,amen,아멘,80
14087,total,총,7
12450,duck,오리,19
1011,cutoff,끊다,97
1501,actuary,보험 수리사,88
1261,ridicule,조소,32
9303,lenin,레닌,47
13945,how,어떻게,7
10333,dar,대표자,40
3719,deciduous,낙엽,84
2301,doubted,의심 한 것,18
5591,dit,빚이있는 것,71
12400,clean,깨끗한,19
211,walloon,왈론 사람,100
10204,handling,손질,22
3855,pavlov,파블로프,83
10073,oz,온스,42
12126,billion,10 억,26
6519,sclerosis,경화,67
11198,funeral,장례식,34
4969,gonzo,곤잘로,77
7988,scenario,대본,47
5007,usenet,유즈넷,77
8560,insufficient,부족하다,52
6486,addison,애디슨,67
13388,nick,새긴 ​​금,14
1449,reused,재사용,59
4856,refinery,정련소,62
14357,easy,쉬운,11
3393,slovenian,슬로베니아,86
7385,midst,한가운데,61
14478,analyst,분석자,45
8062,parameters,매개 변수,42
1963,topographic,지형,90
6132,maggie,매기,70
11235,shutout,셧아웃,21
9864,sig,시그널,44
9441,disagreements,불일치,35
8275,windmill,풍차 비슷한 것,55
1900,hump,혹,87
7794,drunk,술 취한,59
11406,hawk,매,18
2071,melanoma,흑색 종,92
14170,received,받았다,6
9268,encounter,맞닥 뜨리다,27
2552,invincible,무적이다,88
7111,booty,전리품,62
13821,this,이것,5
13829,their,그들의,6
8011,mathematician,수학자,42
1017,slavonic,슬라브 말,97
4149,backpack,배낭,66
6176,syrup,시럽,69
3529,hydroponics,수경법,83
2942,dandelion,민들레,87
10501,wonders,불가사의,15
13108,leader,지도자,12
7084,saxony,색스니 털실,63
10108,lone,고독한,36
9459,brook,시내,28
6177,bigfoot,큰 발,69
3378,bankrupt,파산 한,84
6795,modular,모듈 형,62
13395,color,색깔,12
5090,verbal,언어 적,65
5652,igneous,불의,73
13340,scale,규모,14
12274,signal,신호,20
2994,blume,블루메,88
12389,bias,편견,24
4464,eurasian,유라시아 혼혈아,79
3698,downward,하향의,44
9415,imaginary,상상의,48
7545,aquarius,물병 자리,61
6602,hiatus,틈새,66
12755,southwest,남서,21
2660,richest,가장 부유 한,89
5764,nixie,배달 불능 우편물,72
10145,pharaoh,파라오,40
8772,lutheran,루터 신봉자,49
10861,cox,콕스,37
1824,hangover,숙취,92
12267,hate,싫어하다,22
8145,inflammatory,염증성,57
9035,prussia,프러시아,51
4109,ester,에스테르,74
2779,dyn,다이너스,89
10086,kangaroo,캥거루,40
1547,orgy,진탕 마시고 떠드는 술잔치,93
11127,somerset,공중제비,35
3690,daunting,어리 석음,84
5253,hera,헤라,75
14121,making,만들기,5
5542,biochemistry,생화학,74
9540,shortstop,유격수,46
4537,pfc,일병,79
8111,epistle,서간,55
10539,doctrine,교의,38
12226,evolution,진화,25
5873,moderately,적당히,25
12605,thailand,태국,22
10511,liquid,액체,36
11946,expressed,표현 된 것,14
2169,scarcely,거의 없어,70
2998,superheroes,슈퍼 히어로,59
11485,haiti,아이티,32
2358,desalination,탈염,90
7126,fleeing,도주,44
12042,punk,펑크,27
1394,standout,뛰어난,93
8049,muster,소집,24
9622,conjunction,접속사,43
7373,privy,옥외 변소,62
3055,handoff,핸드 오프,88
403,smoot,뿌리 뽑다,100
9118,omega,오메가,50
10612,procedure,절차,29
14051,later,나중에,8
10752,maillot,타이츠,38
780,grassroots,기본적인,98
12626,fantasy,공상,22
1254,shameless,뻔뻔 스럽네요,96
11966,ministry,내각,26
3487,chameleon,카멜레온,86
42,stature,지위,100
13516,relevant,관련있는,12
14271,really,정말,9
380,alkane,알칸스,96
11164,genocide,대량 학살,33
12735,entirely,전적으로,8
158,limbo,림보,100
28,diffraction,회절,100
582,unharmed,상하지 않은,99
2305,carboxylase,카르 복실 아제,91
2510,humbug,협잡,90
4273,bikini,비키니,79
11388,truman,트루먼,33
26,leucine,류신,100
6764,fin,지느러미,60
7136,yielded,굴복했다,37
2463,bashing,부싱,50
8858,gong,징,51
3157,manchuria,만주,88
3139,intimate,친밀한,75
8227,rev,신부님,55
7270,squares,정사각형,15
1826,grinch,그린치,93
11949,canal,운하,27
702,tidbit,맛있는 가벼운 음식,88
9496,alphabetical,알파벳순,27
11838,che,마,29
7182,widow,과부,58
6798,pneumonia,폐렴,65
2593,obnoxious,불쾌한 것,88
4443,aquatic,물의,46
11024,coastal,연안의,36
11999,marriage,결혼,27
7029,woodward,우드워드,64
8410,wax,밀랍,51
6067,windy,깜짝 놀란,70
11385,penis,음경,33
9185,goddess,여신,48
9778,casino,카지노,41
10657,blind,눈이 먼,31
10566,taipei,타이페이,38
11735,ta,고마워,29
10976,skin,피부,32
11590,poetry,시,31
12871,def,어리석은,20
2955,carat,캐럿,87
2979,taller,키가 크다,88
9675,slim,날씬한,45
2314,rejoice,기쁘게 하다,86
1378,beluga,벨루가,96
610,mantra,만트라,97
10339,revenue,수익,38
7805,primitive,원어,57
5182,evolutionary,진화론자,76
7422,unfamiliar,생소한,61
9482,influential,힘 있는,47
4416,onslaught,맹공격,80
12975,retired,은퇴했다,14
12026,rescue,구조하다,24
6283,montpelier,몽펠리에,69
4543,tariffs,관세,57
2577,flossie,플라스키,88
13816,its,그것은,5
2678,attire,복장,88
14324,senate,상원,13
7286,conviction,확신,31
14373,scheduled,예약,13
4619,yr,예멘 아랍 공화국,71
12308,convection,전달,24
8904,elizabethan,엘리자베스탄,51
2428,witten,새끼 른,91
8774,freud,프로이트,52
785,moa,모아의,98
6753,beryl,녹주석,65
1090,circumstantial,상세한,96
14043,issue,문제,8
3494,lore,과학적 학문,77
8744,claus,클로스,52
1950,bingo,빙고,93
2121,desecration,신성 모독,87
9189,fuller,풀러,49
1803,cowherd,소 치는 사람,93
10527,promptly,즉시,39
1836,maidenhead,처녀성,93
5354,pearce,정문,75
11921,nevada,네바다,28
7960,becker,베커,58
10379,drought,가뭄,39
2240,sane,제정신,91
12335,ace,에이스,22
6500,hidalgo,히살고,67
10450,rude,무례한,38
12159,rocket,로켓,20
12973,iran,이란,19
10418,mafia,마피아,39
10178,mick,흑백,41
5581,improperly,부적절하게,73
11777,licensing,라이센스,10
6926,charley,야경,64
1736,brahma,수송아지,93
4142,darker,어둡게하다,82
3777,sparse,부족한,67
6897,ensemble,앙상블,61
13475,persian,페르시아 인,13
12200,relatively,비교적,19
3668,skepticism,회의론,54
1732,royalties,로열티,65
11464,downtown,도심,32
9103,potassium,칼륨,50
12718,gov,고요함,21
5176,spalding,스파링,76
7479,fetus,태아,62
7896,shattered,부서진,52
4329,tenacious,끈기 있는,77
1251,arginine,아르기닌,96
7625,nuggets,덩어리,53
4075,burrito,부리토,81
13976,without,없이,5
1459,regatta,요트 경주,93
1135,bolivar,볼리바르,97
14358,spending,지출,27
2126,upheaval,대변동,88
7055,hairpin,머리 핀,63
1259,assembling,조립,19
10287,chester,체스터,41
487,exaggeration,과장,60
10873,heritage,유산,37
8792,zeus,제우스,52
12189,parker,파커,26
6284,restrengthened,지탱,62
13247,greece,그리스,16
4043,simplicity,간단,81
60,payload,유효 탑재량,97
12132,edge,가장자리,22
9395,anders,앤더들,48
9595,salle,샐리,46
3307,cordon,장식 리본,74
9337,jaguar,재규어,33
9710,restoration,복구,9
7650,quartermaster,쿼터 마스터,60
4420,spitzer,스피더,80
5255,module,기준 치수,46
4803,luckily,운 좋게,78
14049,recent,최근의,5
13963,own,소유하다,7
12390,nova,신성,24
4170,gauntlet,긴 장갑,81
9770,vietnamese,베트남어,45
8955,clint,조용,51
9143,waf,웨프스,50
12194,branding,브랜딩,17
9967,expensive,값 비싼,33
12246,hair,머리카락,25
6698,dyke,다이크,62
8755,sequel,계속,48
12399,jazz,재즈,24
12379,weight,무게,23
578,boner,얼빠진 실책,96
13418,holder,보유자,14
12342,guinea,기니,23
13955,high,높은,7
4415,cartwright,카트 라이트,80
12328,euro,유로,24
6476,sharply,날카롭게,68
5331,deadlock,이중 자물쇠,66
8929,nazism,국가 사회주의,51
11780,luxembourg,룩셈부르크,29
1713,delisted,델리 티어,89
13912,information,정보,5
13572,structure,구조,12
8363,welch,웨일스 사람,55
8686,reaper,사신,52
4165,ziggurat,지구라트,82
14131,times,타임스,5
14429,priced,가격,18
3555,muscat,무스카트 포도,86
12802,dont,...하지 않아도된다,20
5468,barnard,바나드,74
1571,undocumented,문서화되지 않은,94
3092,valves,밸브,45
3824,occidental,서양인,84
1828,coinage,주화,93
8493,breathing,호흡,38
7714,infield,내야,15
10981,concentration,집중,24
10110,uh,음,42
3604,caterpillar,무한 궤도,82
7573,rave,날뛰다,50
1830,thylacine,티실라핀,93
5297,beecher,베이스 어이야,75
8142,varied,변화 있는,20
10328,arrangements,준비,20
7556,wg,...을 지키는 것,61
10663,revenge,복수,38
7971,sheikh,미남자,58
5738,perished,멸망하다,62
14118,given,주어진,10
2101,lagrangian,라그랑 강,92
2045,roundabout,원형 교차로,92
14325,communications,연락,8
8638,shelley,셸리,53
899,blackman,흑인 남자,97
7892,ally,동맹국,18
969,receipt,영수증,73
14451,losses,사상자 수,10
14442,decided,결정했다,7
12304,brooklyn,브루클린,25
5005,spheres,분야,32
6995,corridor,복도,60
7904,dent,찌그러 뜨리다,56
5793,equity,형평성,71
3503,spaceflight,우주 비행,61
9880,guidance,안내,44
12303,universe,우주,7
2239,slaughterhouse,도살장,91
8843,dart,다트,33
3095,torque,토크,87
8660,fur,털,50
2858,spoof,속이기,74
822,insurmountable,넘을 수 없는,98
8625,beneath,~ 아래에,53
8090,midland,중부 방언,42
10914,galaxy,은하,34
8197,absent,결석 한,56
2241,gonorrhea,임질,91
3189,kona,코나,87
13853,when,언제,6
11534,helen,헬렌,31
11124,impression,인상,21
11695,shadow,그림자,28
5946,duffy,더피,71
3622,mace,메이스,84
5773,taxation,과세,72
13559,temporary,일시적인,13
5178,nonstop,비주크,76
7008,legit,합법적 인 것,64
6342,snoop,탐정,66
1606,dismay,당황,84
133,zanzibar,잔지바르,100
6149,risen,부양자,70
9931,torture,고문,38
9448,amphibious,수륙 양용,47
9198,yearly,매년,49
1445,majestic,위엄 있는,93
9366,volta,전압,48
733,flanker,측면 보루,96
711,disservice,해,98
8505,romney,롬니,54
13160,global,글로벌,15
10049,phenomenon,현상,42
5112,ser,사무소,76
11307,profile,프로필,29
11934,jamaica,자메이카,28
3775,vernacular,전문 용어,84
3869,brochure,소책자,81
11171,angus,앵거스,35
9254,ambulance,구급차,45
9727,bulletin,회보,40
10642,sample,견본,28
9059,choosing,고르는,7
3209,mute,무음,77
12282,crazy,미친,25
2508,fortnight,이주일,88
938,aum,애자,97
14496,inflation,인플레이션,43
12414,freely,자유로이,24
4973,creatine,크레아틴,77
2682,francophone,프랑스어폰,89
8543,sh,쉿,54
9314,berkeley,버클리,48
1613,ceylon,실론,94
7755,eureka,유레카,60
2291,strontium,스트론튬,91
7322,flora,플로라,62
8770,plug,플러그,47
12067,pillars,기둥,26
12319,pitcher,피처,20
2711,vulture,무자비한 사람,86
8592,venezuelan,베네수엘라 사람,53
13240,missouri,미주리,16
8052,telegraph,전신,54
2397,unsportsmanlike,운동가 답지 않은,91
12277,jaga,자가,25
7421,vesta,베스타 여신,62
7114,amphibian,수륙 양용 비행기,62
5762,pretending,가장하고있는,43
8946,patient,인내심있는,38
5973,mater,정돈,71
3491,academia,아카데미아의,85
2571,siemens,지멘스,90
8377,sentiment,감정,44
13618,chat,채팅,12
13522,stub,그루터기,12
2830,temptations,유혹,63
2922,beryllium,베릴륨,88
6045,biome,생물체,70
10166,sponsored,후원,29
12780,cuba,쿠바,21
11295,supplies,용품,18
13777,spain,스페인,11
4085,whiz,윙,82
9124,recalled,회상했다,28
1083,reins,고삐,72
3259,excessively,지나치게,32
5346,chromium,크롬,75
428,tunisian,튀니지 사람,97
8957,pollinator,수분자,44
4788,halas,힐라스,74
12578,lebanese,레바논 인,23
746,maoist,마오이스트,93
3598,superscript,위에 쓴,82
8552,typographical,인쇄상의,53
11097,rocky,불안정한,28
9398,lyn,린이야,48
4448,josephine,요세 핀,80
10093,rita,리타,42
1138,hav,하 v,97
3826,rana,라나,84
5725,heed,주의,65
4134,unfree,자유롭지 않은 것,82
2394,filmography,필름,88
8708,climbing,등산,27
13293,necessary,필요한,15
1063,ultima,마지막 음절,97
13264,mary,마리아,14
7546,constantinople,콘스탄티노플,61
414,sonar,소나,100
2073,disinformation,그릇된 정보,92
12677,mississippi,미시시피,22
4784,cardboard,판지,78
9700,parody,풍자적 개작 시문,38
5072,chinatown,중국인 거리,76
340,grandparents,조부모,79
9509,vanessa,바네사,47
7886,exceeded,초과,37
12172,millennium,밀레니엄,26
7673,jerk,바보,55
4517,nitro,니트로,79
4050,sutra,경,80
2812,altercation,언쟁,86
2603,disparage,얕보다,70
9969,shifted,시프트 됨,17
8701,ripper,찢는 사람,53
9125,wooden,활기 없는,50
10959,feedback,피드백,36
12534,regarded,...에 관해서,6
1614,motel,모텔,88
12152,strategic,전략적,26
11800,lightning,번개,29
14452,leading,주요한,7
8796,ambush,매복,45
11003,coffee,커피,36
1844,trotter,족발,91
12573,easier,쉽게,23
1341,philemon,필레 에몬,96
1343,satin,공단,92
5078,congrats,축하 해요,76
10390,greetings,인사말,33
13035,personnel,인원,18
7656,chico,치코,60
6216,beatrice,베아트리체,69
10323,gore,핏덩어리,39
6796,sim,시뮬레이션,33
1280,bleed,출혈,46
11324,edith,이든,33
2204,convergent,수렴,46
1684,sunspot,흑점,91
8767,everyday,매일,52
10543,understood,이해했다,39
11532,lacrosse,라크로스,31
188,rox,루스,100
5532,cypress,사이프러스,74
12960,gulf,만,19
3376,cutter,커터,79
4946,reiterated,반복됨,55
2925,goldwater,골드 워터,88
9338,chef,요리사,47
1189,teel,틸리,97
4610,learnt,배웠다,79
13363,lebanon,레바논,15
5667,cahill,케이프,73
13918,share,공유하다,6
1434,awake,깨어있는,92
4697,schultz,슐츠,77
13417,mentioned,말하는,10
9063,reductase,환원 효소,50
5222,depots,저장소,39
6914,bien,비령,63
6317,photosynthesis,광합성,69
8710,courage,용기,49
10793,preparatory,예비 준비,38
9933,referendum,국민 투표,38
3520,chevron,쉐브론,84
5355,phane,파란,75
14377,street,거리,10
13106,wickets,장갑,13
2282,staggering,비틀 거리는 것,76
10587,bother,신경 쓰다,31
1913,torched,횃불,31
13584,size,크기,12
5931,sai,사이의,71
14327,d,디,7
6989,spinal,척추,64
