ID,KOREAN,SPAIN,INTERVAL
13138,발 차기,patear,12
360,재생생,regenerador,100
11353,벨기에 사람,belga,33
4314,말레이 알람,malayalam,81
968,막달레 렌,magdalena,90
11069,날것의,crudo,36
6216,베아트리체,beatrice,70
13827,~일 것이다,haría,5
2920,앵글리언,angliano,86
10734,닉슨,nixon,38
14362,동영상,video,10
5492,물 담뱃대,narguile,74
6208,엔트로피,entropía,70
6764,지느러미,aleta,60
6853,튜더 왕가,tudor,66
6024,피루 베이트,piruvado,70
4341,이솝,esopo,81
14217,다시,de nuevo,5
6381,우레탄,pu,66
172,우세,ventaja,100
7592,분명히,evidentemente,11
13003,유지 된,conservó,19
422,세로보,larguero,97
1149,주사위 놀이,chaquete,96
12633,구성,trama,21
7827,디즈니 랜드,disneyland,60
12815,공화주의자,republicano,19
9754,작업장,taller,42
11965,다발,racimo,28
1590,응축하다,condensar,50
396,셀렌,selenio,100
5072,중국인 거리,barrio chino,77
6739,바다소,manatí,66
8042,태너,curtidor,58
1777,질투,celos,90
7391,찢다,rotura,43
12858,~ 일 것이다,deberá,20
8843,다트,dardo,34
7565,베냉,benin,62
1185,니아신,niacina,96
3464,비애,males,83
7875,클렌징,limpieza,55
13159,위기,crisis,17
509,삭제되지 않았다,sin fecha,99
4438,튜바,tuba,79
2735,미모,myron,89
6385,최대한 빨리,lo antes posible,69
8967,분위기,estado animico,51
10739,리처드슨,richardson,38
3117,괴짜 벨,goebbels,88
13415,마태 복음,mateo,14
2316,공리,axiomas,73
6274,웨이스,wáter,70
8673,에스토니아 사람,estonio,51
12257,의심하다,sospechar,16
1896,섹스시즘,sexismo,93
6259,맹세코,jurado,70
6252,치유법,cura,61
14426,요구 사항,requisitos,6
7621,스모,sumo,61
1844,족발,trotón,91
2875,사과주,sidra,88
2994,블루메,marea,88
7398,사도,apóstol,49
10321,화공,zapatero,41
12670,픽셀,píxeles,21
1533,폰티우스,pontio,95
13306,삭스,sox,16
6043,도교의,taoísmo,71
9356,신화,mito,43
5545,스쿠퍼,gubia,74
1522,삼도천,estigio,95
744,으스틴,septentrional,98
2172,토끼들,conejos,35
12492,영혼,alma,23
5680,캐피탈,capita,73
13518,맨 아래,fondo,13
5866,튜브맨,tubero,72
14171,4월,abril,5
13974,연합,unido,6
8483,블록,bloque político,55
12724,상해,lesión,16
9832,택시,taxi,44
6535,효과 없는,fútil,59
10245,점성학,astrología,39
11443,니콜라스,nicholas,33
8225,하인 좌석,retumbar,54
1180,권총,pistolas,65
5311,호버크라프트,aerodeslizador,76
6065,격분,indignacion,52
5993,최적화,mejoramiento,51
13325,안전하게 하다,asegurar,14
14464,더럽히는,archivado,6
11061,탄약,munición,37
7549,한여름,pleno verano,62
7460,사수,tirador,54
12992,다이어그램,diagramas,17
8974,민주주의,demócrata,15
7795,에틸,etilo,60
9416,비뚤어진,sesgado,46
10705,발열,fiebre,38
22,립스틱,lápiz labial,100
457,qtr.,pedacito,100
13761,지구,tierra,12
423,극작가,dramaturgo,96
5520,트리샤,trisha,74
8981,루더비그,ludwig,52
11084,채광,minería,16
3915,혈청,suero,84
13984,센트,centavo,26
6869,오르가슴,orgasmo,64
13123,경쟁하다,competir,12
6235,구르크,gurkha,70
6767,목격자,testigo ocular,57
10737,통증,dolor,30
6095,빵 껍질,corteza,70
8955,조용,clinta,52
9362,묘지,cementerio,49
1068,술에 취한 것,embriagado,75
329,무의미한 것,inmaterial,100
4792,산화제,oxidante,39
14073,가능한,posible,7
13615,타갈로그어,tagalo,12
12742,무장 한,armado,13
9692,제 십오,decimoquinto,46
3395,김보,kimbo,86
8794,큰 여행 트렁크,saratoga,53
6545,앤트워프의,antwerp,68
9256,무뚝뚝한,brusco,50
12538,보냈다,gastado,23
9984,재선,reelección,42
4498,고혈압,hipertensión,80
2470,병리학,patología,79
11738,그레고리 인,gregoriano,30
12718,고요함,gorro,22
14061,놓다,poner,8
306,대학,dae,100
4668,귀족,nobleza,79
7634,트롬본,trombón,60
5109,불특정,no especificado,77
13684,이기다,derrotar,11
12201,상관 대리,teniente,26
6955,도둑,ladrón,65
7862,싫어함,disgusto,52
13696,개인,individual,11
1669,사르데냐,cerdeña,94
11375,태클,entrada,24
820,발암 물질,carcinógeno,87
7109,매력적인,encantador,43
1175,뇌교,puente de varolio,85
1840,rescled.,rescindido,87
397,스노우 슈,raqueta de nieve,98
3749,우랄,ural,85
6118,초심자,principiante,68
4686,듣기,escuchado,79
6622,소아 성성증,pedofilia,67
11371,입대하다,alistado,29
11180,너비,ancho,35
5627,메 톡시,metoxi,74
469,몰래,escabullido,51
12664,그 너머에,más allá de,22
8249,구실,impuestos,24
407,절연,engañado,100
10020,카슈미르,cachemir,44
5565,서장,obertura,70
9084,우드 러워,woodrow,51
13554,감사했다,apreciado,9
13285,제칠,séptimo,16
14049,최근의,reciente,5
11194,종,especies,35
6455,staphylococcus.,estafilococo,68
12917,언급되지 않은,no referenciado,20
5099,비옥 한 것,superado en número,72
13865,우리,nosotros,5
4249,미네소퍼,dragaminas,77
9518,찰스턴,charlestón,48
12483,우아함,gracia,23
11347,별명,apodo,26
182,플랩,solapa,88
10960,마닐라,manila,37
7120,트리 부스,trebuchet,64
8621,떠 있는,flotante,43
10389,깃대,asta de bandera,41
405,티퍼,volquete,100
2526,시체의,hasidic,88
7944,무미 건조한,polvoriento,59
12987,진 피륙,vaquero,18
5143,동성애 혐오증,homofobia,77
5466,온열 장치,más cálido,72
13880,많은,muchos,6
14375,능력,capacidad,22
10076,아르테미스,artemisa,43
13921,말하다,decir,8
5823,지체,retardar,38
344,히드 록실,hidroxilo,84
6362,비글,beagle,68
9273,삼림 벌채,deforestación,49
2127,마리안 사람,marianne,92
965,익숙한,soir,97
9607,도이 일리의,doyley,47
5225,어린 처녀,señorita,76
5679,머스타드,mostaza,72
10762,라인업,póngase en fila,37
2816,splanchnology.,splanquia,89
1302,햇볕에 쬐 인,bronceado,93
8902,자발적인,autónomo,50
10094,조물주,demiurgo,43
4120,카스,cass,82
1445,위엄 있는,majestuoso,93
3684,미드,medicina,85
6320,글로스터,gloucester,69
11058,지껄이다,hugh,37
10627,드러내다,revelar,21
2312,두근 거리다,golpeteo,32
13147,예쁜,bonito,17
12618,케이블,cable,22
12390,신성,estrella nueva,25
2718,월광,luz de la luna,87
11036,바하마,bahamas,37
11734,체인,cadena,28
10769,승객,pasajero,28
8306,쌍을 이루는 것,emparejado,20
7546,콘스탄티노플,constantinopla,62
3584,전선,serafines,85
1974,마운나,maulana,93
13668,입력,ingresó,10
2949,포스 포,fosfo,88
2656,미드 타운,centro de la ciudad,90
5359,치약,pasta dental,75
4164,양배추 샐러드,ensalada de col,82
5216,브루투스,brutus,76
12352,브리즈번,brisbane,25
14109,남자,john,8
1025,나르의,nar,97
3246,남빛,índigo,87
11772,브라질의,brasileño,30
13561,존스,jones,13
7475,하늘빛,azur,62
11196,열셋,trece,35
2543,단조롭게 하는,aplanado,85
12602,마라톤,maratón,23
7626,표명,manifestación,40
11507,마약,mg,32
294,보람 없는,infructuoso,100
4969,곤잘로,gonzo,78
9557,매달려있다,colgado,47
12399,재즈,jazz,25
13577,어린,joven,13
11864,속어,jerga,29
4088,아카데아,acadia,83
9472,마젤란,magallanes,48
9353,물개,foca,49
2296,끽 질다,tilden,91
12092,비활성화 된 것,inactivado,26
5796,주부들,amas de casa,72
7530,유익한,beneficioso,61
3752,람돌이,excursionista,82
7135,닮았다,se asemeja,38
1359,달리아,dalia,96
3658,크롤리,crawley,85
6513,인상주의,impresionismo,68
9015,홍어,patinar,20
13363,레바논,líbano,15
4500,charon.,carón,80
9655,보위,bowie,47
13972,파일,archivo,6
1805,까르푸,carrefour,93
2904,인버네스,inverness,88
9294,모니터링,supervisión,16
9350,사하라도,sáhara,49
10230,루마니아 사람,rumano,42
4941,빨래,lavandería,77
4165,지구라트,ziggurat,82
5861,과다 활동,hiperactividad,69
79,바람개비,chotacabras,93
10526,대체로,sustancialmente,19
13232,도도,vejestorio,16
10551,기세,impulso,39
10662,지속적으로,constantemente,39
10901,가짜,falso,34
10663,복수,venganza,38
10012,조만간,cuanto antes,28
5619,분광법,espectroscopia,74
4951,사원,mezquos,37
11438,마른,seco,30
126,야누스,janus,100
14014,최소,el menos,5
11062,세르비아 사람,serbio,36
9396,울타리,valla,38
10651,옵션,opciones,7
4626,영원,tritón,79
8663,왜건,vagón,48
8510,근육질,muscular,55
8971,고독,soledad,52
5291,스카우더,de liverpool,76
12240,각기 다른,dividido,22
11713,제이크,jake,31
7455,스테레오,estéreo,62
4995,솔 촨성,esfénico,78
10659,프리미어 리그,cargo de primer ministro,38
3038,백리향,tomillo,88
10679,눈사태,avalancha,38
3705,미치광이,maníacos,47
14292,케이스,casos,6
5685,대군,magnate,72
9093,졸업하다,graduado,35
8104,사진들,fotos,35
2973,금색 눈,ojo dorado,88
14420,명명 된,llamado,6
10944,생일,cumpleaños,35
9998,미치게 하다,enloquecer,44
7776,훌륭한,magnífico,60
1693,메스꺼움,náusea,94
11149,위험한,peligroso,20
3872,익명,epónimo,83
4104,요원,eniac,83
5391,카메오,camafeo,74
7357,브레이크,frenos,37
3154,영향을받지 않아,inafectado,88
5286,트로이션,trois,76
3359,땅볼,arrebatador,86
593,크로마 틴,cromatina,99
6212,미생물,microorganismo,68
3754,장식 꼬리,kernado,84
9296,튀기다,dar la vuelta,41
1597,멍이 들었다,magullado,71
5947,미크로네시아,micronesia,72
10414,브로드 웨이,broadway,41
8657,알바,alba,54
5669,나병,lepra,73
1884,루피,lupe,93
5719,가짜의,ficticio,70
5111,남복,nam,77
8380,선포했다,proclamado,46
10113,어색한,ascidian,43
2987,설득력있게,convincentemente,88
11309,펭귄,pingüino,24
7706,알프스 산맥,alpes,56
14200,행동,acción,9
28,회절,difracción,100
7214,질서 있는,cósmico,63
7917,우스터,worcester,59
10393,애인,enamorado,40
12419,나사 돌리개,tommy,25
3701,셋째로,en tercer lugar,85
12657,인디애나 폴리스,indianápolis,22
7360,대공포,reproches,62
512,일체,ile,99
1005,시놉시스,sinóptico,97
2886,서머르스,somers,88
1636,짤막한,snelir,94
4028,풍부,abundancia,65
3886,졸업 증서,diploma,82
7716,면제하다,eximir,50
8053,수동적 인,pasivo,56
8174,아바나,la habana,58
926,브레이트,brotado,97
1377,파크 랜드,paisaje modelado,89
14133,삶,vida,10
13268,7 일,7,16
2783,로드스터,coche de turismo,84
802,마태도르,matador,96
3510,끌리는 배,remolcar,53
4388,거품,espuma,77
5728,원형 극장,anfiteatro,73
335,타잔,tarzán,100
6913,돛대,mástil,62
4747,짜내다,estrujar,63
7145,시점,puntos de vista,40
8190,하마,hipopótamo,58
4549,과당,fructosa,80
389,갈륨,galio,100
5026,홀라,holla,77
10992,착색하고,vistió,37
3895,아세톤,acetona,84
3909,크로스 타운,crosstown,84
2557,헤이츠,hechizo,90
2361,웅장한 무덤,mausoleo,90
5749,캐스팅,castilla,73
7880,대지,dpt,60
13870,최대,mayoría,8
2423,뉴스 가치가있는 것,de interés periodístico,90
8156,광석,mineral,57
674,헤가르,hagar,98
2443,할당,asigna,13
11647,이브,víspera,31
5468,바나드,barnard,74
823,그릇된 것,supuestamente,98
10384,철회하다,retirar,26
12194,브랜딩,marca,17
3683,맹목적으로,a ciegas,85
8956,새크라멘토,sacramento,52
4127,옥탄,octano,82
6850,곰팡이,molde,56
10855,매끄러운,suave,36
10838,단말기,terminal,25
3573,볼,mejilla,74
12140,맥주,cerveza,27
10611,디젤,diesel,38
5750,한나,hanna,73
6811,핑크,chopin,65
2207,모세관,capilar,89
8255,복지,bienestar,57
6925,진균류,hongo,65
13775,아일랜드,irlanda,11
2266,동포,compatriota,86
12364,머레이,murray,25
6105,다시 잡다,volver a tomar,65
9412,바티칸 궁전,vaticano,48
11529,월트,walt,32
1231,torchbearers.,corcha,84
7286,확신,convicción,32
12684,공산주의자,comunista,20
14234,사적인,privado,10
11760,내부,interior,30
10303,잎,hoja,23
14468,원한다,quiere,5
11496,내슈빌,nashville,33
1340,반발,contraataques,57
12037,바보 같은,tonto,24
5219,쑤셔,tucky,76
7826,크리스틴,christine,60
81,채석장,cantera,95
1186,샤리,sharpie,96
10914,은하,galaxia,35
6411,같게,ídem,69
2006,목수,carpinteros,46
7486,신을 하다,bendecir,44
14201,화면,pantalla,19
13200,퀸,reina,15
3780,열화 된 것,deteriorado,62
734,만족스럽지 않은,insatisfactorio,98
1170,타오르는,flameante,49
14475,출발,degradación,9
3075,신화의,mítico,87
2817,행복감,euforia,88
11834,부적당 한,inadecuado,28
4190,제 bde.,bde,82
4680,undisclosed,no revelado,79
12063,작가,escritor,19
11649,가치가있다,merece,23
11523,튀니지,túnez,32
292,혐오스럽게,innegablemente,78
12335,에이스,as,23
4836,마이크로 페니스,micropenis,78
9907,고소하다,demandado,23
464,휘두르다,empuñadura,84
6219,마르첼로,marcello,70
2880,incamped.,acampado,73
2564,살마,salma,90
6625,코요테,coyote,52
9419,요정,hada,47
8914,계층,jerarquía,51
5941,퇴적물,sedimentario,72
5160,맞은,afligido,76
7584,에어 버스,aerobús,62
6631,마스토몬,mastodonte,67
5972,싱크대,hundir,51
6088,마그,marg,57
6699,농군,granjero,66
11887,바이러스,virus,29
10270,톤,tonelada,30
1015,andean.,andino,97
8348,부적절한,sin fundamento,56
8168,가열,calentado,19
1524,스누피,snoopy,95
7509,요술,brujería,62
4361,흠잡다,criticar,45
13868,사람들,gente,7
1656,아비렌,abilene,94
2709,플레어,atormentado,56
12010,잼,mermelada,26
8963,악의,despecho,51
6880,귀가,regreso a casa,65
9212,제,ht,33
4665,정령,lemonia,79
1996,바운,baun,93
2213,누아도,nouveau,91
134,롬바르드 사람,lombardo,100
4345,총기 경비원,pistolero,81
12038,분지,cuenca,27
4465,보스,bose,80
13502,단계,escenario,12
706,떠서,a flote,98
8670,isnt.,no es,54
8179,바흐,llevar una vida de soltero,57
2784,타이머,temporizador,65
132,가나안,ghanés,99
13963,소유하다,propio,7
1248,무대 뒤에서,entre bastidores,96
10295,반역자,rebelde,28
3627,마젠타,magenta,85
5882,압축 된 것,comprimido,44
12900,경제,economía,19
2667,과두 정치,oligarquía,89
7556,...을 지키는 것,wg,62
13326,호,hora,13
13884,삼,tres,7
9319,보증,endosar,30
6727,땜장이,gitano,64
8526,해외에서,en el extranjero,55
6418,탄소 질,de carbono,69
9130,무선 동물,infinitesimal,45
12193,~에 관계없이,independientemente,27
2958,sorority.,hermandad de mujeres,63
3654,러커,rundro,85
3901,tock.,tocho,84
4841,파이 로스,piro,78
12960,만,golfo,19
14425,항상,alguna vez,11
3544,호킹,hocking,77
8140,앨버 커크,albuquerque,58
6289,명도,brillo,35
11469,티켓,billete,27
12197,박쥐,murciélago,9
1280,출혈,sangrar,47
1973,아 른,cohunt,93
10571,더욱 더,cada vez más,39
24,암송,ensayo,74
3234,기상 나팔,despertar,78
303,귀공자,vástago,96
12155,돌리는 사람,tornero,27
13986,공동,co,13
9931,고문,tortura,38
6508,마가목,serbal,68
2609,리스,lis,32
14070,세계,mundo,7
3328,학생,antiguo alumno,87
12598,전설,leyenda,21
13892,~ 전에,antes,6
5004,분할,franqueo,18
1398,페닐,fenilo,95
1726,동시에 일어나는,instantáneo,79
5128,공국,ducado,74
2477,흘러 넘치다,escapada,90
14358,지출,gasto,27
11934,자메이카,jamaica,29
2682,프랑스어폰,francófono,90
1011,끊다,cortar,96
9175,스카,sk,50
7358,벨벳,terciopelo,62
5856,넓은 땅,pasto,71
7955,덕에,deux,59
5891,공룡,dinosaurios,50
12410,라이트,wright,25
3591,사마귀,mantis,85
952,돌풍,chubasco,90
9400,랑,langoso,49
13460,알로,alquín,14
4743,바꿔 말하다,expresar de otro modo,60
1934,애쉬라프,ashraf,93
1488,역사 편찬,historiografía,94
4387,재스민 속,jazmín,79
580,구자라티,gujarati,99
1952,앗시리아,asiria,93
11696,와,guau,31
1421,얽히고 설킨,lanudo,95
10173,지중해,mediterráneo,42
8513,구근,bulbo,53
1774,시차,paralaje,92
12241,파블로,pablo,26
5933,얼굴 마사지,facial,72
7770,후회,arrepentirse,22
4118,백조,cisnes,41
7810,루비콘,rubicón,60
5249,핸디,mandar,76
1055,발견 자,descubridores,72
4407,배아,embrionario,80
11327,짐보,jimbo,34
5258,열렬한,entusiasta,39
1585,부기,mover el esqueleto,94
13403,사업,negocio,13
1758,흥분을 흘리며,fascinado,51
14169,기록,registro,7
11250,채권,cautiverio,20
749,보툴리누스 중독,botulismo,98
588,큰 떼거리,horda,86
6617,액자,placa,63
11182,장애물 경주,carrera de obstáculos,35
7506,예수회,jesuita,60
786,도 씨,doh,98
3195,나치,nach,87
1897,arisen.,surgido,93
435,프랑크리,francio,100
1705,ut.,ute,94
8312,스테이드,stade,56
2605,운모,mica,90
2222,시나몬,canela,91
11800,번개,relámpago,30
7384,차남,cadete,47
12238,가장 긴,más largo,26
2272,바로,bowser,91
1166,트랜스 성,transexualismo,88
11650,적재,que lleva,11
11697,철수했다,se retiró,31
9008,확장,extensión,18
4447,살금 살금 기다,arrastrarse,67
12990,댄스,danza,15
1519,바이올리니스트,violinista,94
8637,징기스,genghis,54
8442,미성숙,inmaduro,53
1346,꼬마 도깨비,diablillo,95
7673,바보,imbécil,56
2998,슈퍼 히어로,superhéroes,60
10400,스프링 필드,springfield,41
3917,큐핏,cupido,84
8515,곡물,obutor,32
11744,함대,flota,30
7863,소시지,embutido,55
7300,명제,tesis,62
792,전해질,electrólito,95
877,피하는,elusivo,96
2480,침략자,agresor,82
13754,업로드,subir,8
5812,제방,dique,63
7720,... 할 수 있음,til,61
7288,꼬리 배경,escape,61
11475,스피커,altavoz,27
11616,민족적 우월감,racismo,32
9992,장학금,beca,42
6527,아카데믹,académica,19
10980,업그레이드,actualización,21
7363,외야,campo de salida,15
7671,생태학,ecología,51
9369,열의,térmico,48
10961,드래곤,dragones,17
4818,사울,saúl,78
3898,assam.,asno,84
3474,고통스럽게,sin dolor,86
412,베레타,beretta,100
2927,피레네 산맥,pirineos,88
5352,섬게,pilluelo,75
10348,자그마한,insignificante,41
7382,불만스러운,frustrante,7
547,이교,herejía,97
13120,실제,real,10
10932,삼각형,triángulo,35
