ID,KOREAN,ARABE,INTERVAL
5450,방문객,الزائر,9
13188,어린이들,الأطفال,16
4506,기다리다,في انتظار,48
8523,봉의,بون,54
6051,갓,قوان,70
11613,이끼,طحلب,31
9633,가슴,صدر,41
7737,아이 닐,إيرين,60
12207,프링글,برجلز,26
8332,표절,سرقة أدبية,52
7679,염색체,كروموسوم,56
3009,불명예 스럽다,ناجط,88
11392,교수,دكتور جامعى,31
13724,도마,توماس,12
739,직교,متعامد,93
11444,coulthard.,كولثرارد,33
1107,키퍼,حفظة,42
8034,시스코,رابطة الدول المستقلة,58
5623,평범한,mediocre.,71
13447,펌프,مضخة,13
3847,터치백,لمس الظهر,84
2653,민병대,الملاثيون,89
13066,다쳐서,المصاب,17
7687,마카오,ماكاو,60
13010,잡았다,القبض,18
6287,의지,الاعتماد,30
13062,여자애들,الفتيات,12
303,귀공자,سليل,96
3121,대추,عناب,88
10587,신경 쓰다,يزعج,31
6461,부적절한 것,غير حكي,68
4844,칼린,كارلين,78
14160,노동자,عمال,20
4194,khartoum.,الخرطوم,82
4846,제약,الأدوية,66
13765,그루지야,جورجيا,11
10583,서울,سول,39
12974,불알,كرات,10
758,버 뱅크,بوربانك,98
8957,수분자,اللقاح,45
12964,생략,الإغفال,19
3981,잔치,عيد \ وليمة,80
8346,볼테르,فولتير,56
6429,수여,عكسي,10
7693,연못,بركة ماء,59
6811,핑크,شوبين,65
2662,도미 러스,المهنة,89
3807,번디조,حرق,84
13707,보스턴,بوسطن,12
14086,군대,جيش,10
5449,멍청한 것,الأغنياء,27
6998,사탕 과자,مصاصة,63
13093,아르헨티나,الأرجنتين,17
4408,꼭지점,vertex.,80
4360,스냅,قيم,33
6861,ras.,راس,27
9966,이력서,سيرة ذاتية,29
3544,호킹,هوكينج,77
8502,보관,عهدة,54
13414,화이팅,قتال,6
10087,강풍,عاصفة,40
7025,고갈,نضوب,49
8686,사신,حصادة,52
7749,나오미,نعومي,60
3298,예요,ياي,87
12686,정돈하다,أنيق - مرتب,21
11212,해부,تشريح,35
12724,상해,إصابة,16
10524,입방체,مكعب,37
2836,표본,العينات,61
8468,보답 없는,دون إجابة,55
8067,와트,واتس,40
13709,음정,نغمة، رنه,12
9299,아벨,عبد,49
7592,분명히,من الواضح,11
5874,단백질,البروتينات,29
3291,괘씸한,اعترض,86
2502,펠햄씨,بيلهام,90
8670,isnt.,ليس,53
8897,임의의,اعتباطيا,51
11446,십팔,الثامن عشر,33
11581,루즈 벨트,روزفلت,31
162,카나,كانا,99
14115,닫다,يغلق,10
9492,모호한,غامض,39
6534,침상,أريكة,64
5101,다항식,متعدد الحدود,70
7772,질산염,نترات,56
6569,무시당한 것,المهملة,55
11829,이온,أيون,29
918,스케치,اسكاشة,97
179,송환,العودة إلى الوطن,82
7437,슬로바키아 사람,سلوفاكي,59
1251,아르기닌,arginine,96
3175,고함 짓는 것,صراخ,46
7360,대공포,باهتة,62
4179,릴,بكرات,50
11798,성장,نمو,22
2159,하이픈,الواصلة,62
9818,psi.,بوس,45
5142,예레미야,إرميا,76
10238,시종,شامبرلين,42
4286,무종교,الباجية,64
12235,감옥,السجن,17
11179,반얀의,بانيان,35
1669,사르데냐,سردينيا,94
10162,어려움,الصعوبات,31
7159,피로,إعياء,60
4020,로즈코,روزكو,82
13802,~와 함께,مع,5
6543,빌,فيل,64
3482,크게 하는,الموسع,51
6174,키위,كيوي,64
123,야키 마,ياكيما,100
13180,콜롬비아,كولومبيا,16
6001,젠추어,dunkirk.,71
1256,구운,انحنى,36
13479,회전하다,منعطف _ دور,9
2727,아스토르,أستور,88
9461,노벨,نوبل,48
9734,베니,بيني.,45
7489,강조했다,وأكد,45
12172,밀레니엄,الألفية,26
5465,섭씨,درجة مئوية,74
2004,글꼴,الخطوط,35
9704,국회 의사당,الكابيتول,45
6413,로프,لوبيس,63
10905,카파,كابا,37
4775,oneida.,أونيدا,78
3376,커터,القاطع,79
847,althea.,ألثيا,98
7248,적임,جدارة - أهلية,31
69,성직자,رجال الدين,68
12664,그 너머에,وراء - فى الجانب الاخر,22
595,시디,سيدي,99
3714,축음기,الفونوغراف,81
4252,거머리,علقة,81
4412,탄탈,tantalum.,80
8534,흑연,بلومباغو,54
9079,여자 친구,صديقة,49
6565,스마일리,مبتسم,67
10867,갑자기,فجأة,38
11569,탓하다,لوم,24
6752,최초,استهل,66
3565,어찌할 바를 모르는,حيرة,42
11851,범죄,جرائم,15
12222,나이가 들었어,اكبر سنا,26
9317,케레스,سيريس,49
3593,사마리아인,السامرية,83
12037,바보 같은,سخيف,24
5293,데미,ديمي,74
3743,물고기,برج الحوت,84
2366,끼움,فتات,73
12073,스파이,الجاسوس,25
4863,조크,جوك,76
7408,antisemitism.,معاداة السامية,57
13126,이탈리아 사람,الإيطالية,16
191,과시,المفاوضة,100
7949,랜드,راند.,58
12503,영웅,بطل,19
14276,아마,من المحتمل,7
5363,수산화물,هيدروكسيد,75
4401,치즈 버거,تشيز برجر,80
11813,미니,ميني,29
1340,반발,هجمات مضادة,57
13772,초록,لون أخضر,11
11260,점토,طين,34
3598,위에 쓴,superscript.,82
6032,표상,دلالة,43
5683,검문소,نقطة تفتيش,62
443,남서의,جنوب غويترلي,98
1352,더러운 것,الوحل,95
11367,초콜릿,شوكولاتة,33
6595,정돈 된,مرتب,65
11723,고래,حوت,26
13101,왕자,أمير,17
6355,추축 같은,محوري,60
11371,입대하다,جند,29
5259,잔인한,بلا هوادة,75
1772,성기이 없는,عديم الجنس,86
10850,전부,عدة,36
2708,대천사,archangel.,88
1751,신중한,حصيف,91
12855,의료,طبي,19
888,맵시 있는,nifty.,97
1029,휙 달림,سكود,91
6323,규석,لدغ,69
14077,가리키다,نقطة,6
2234,히치 하이커,hitchhiker.,84
2601,졸업생,غراد,86
10816,반구,نصف الكرة الأرضية,37
3625,샐비어,سالفيا,85
12209,혼다,هوندا,26
11090,카타르,دولة قطر,36
10650,애스테온,asterion.,38
5539,헤이그,لاهاي,74
12525,로렌스,لورنس,23
14052,더 나은,أحسن,9
7134,하프,huemul.,63
876,세균,جراثيم,77
10075,인도네시아 인,إندونيسي,42
14442,결정했다,مقرر,7
11172,승마,يركب,23
13861,그,هو,6
397,스노우 슈,snowshoe.,98
11413,구르는,المتداول,17
7435,형제간,أخوة,62
12110,집중하다,التركيز,27
8954,ronde.,روند,51
5532,사이프러스,شجرة السرو,74
5601,ritter.,ريتر,73
1844,족발,trotter.,91
384,푸리,بيور,100
13259,인덱스,فهرس,15
1678,바투타,باتوتا,94
2150,머플,مشط,92
11339,짧음,الإيجاز,34
5592,돌레스,دولوريس,68
2531,셰리,مدري,90
14216,용도,الاستخدامات,5
331,티니,تيبي,100
11936,뇌,مخ,27
10796,불교,البوذية,38
6177,큰 발,فوت,69
7758,스틴,sith.,60
11065,명왕성,بلوتو,36
12137,통일 된,موحد,26
6131,몸값,فدية,68
7477,공원 도로,باركواي,62
1991,중동,الشرق الأوسط,93
4594,다산의,غزير الإنتاج,79
14358,지출,الإنفاق,27
12461,제복,زى موحد,20
14139,비교,مقارنة,11
3725,hg,زئبق,84
5919,신,الإله,61
4370,확실성,أصالة,51
7643,오아시스,واحه,61
6099,보디 빌딩,كمال الاجسام,64
6791,리드미네이션,إيقاعي,65
10163,소통하다,نقل,8
8136,단검,خنجر,55
14123,결과,نتيجة,7
9227,메사,ميسا,49
2493,신천옹,الباتروس,90
6654,아프리카,أفرو,66
5887,외상,صدمة,71
4808,에이커,فدان,47
7371,보이러,بوير,62
13236,데이비스,ديفيس,14
8653,적응,التكيف,32
11607,야마,اللاما,31
10787,중세,في العصور الوسطى,38
9059,고르는,الاختيار,7
11173,한스,هانز,21
5052,pejoriative.,بيجوري,74
10186,탄저병,الجمرة الخوضة,42
9171,마이크로,مجهري,50
13087,금속,فلز,17
12889,마음,قلب,15
12986,대안,لبديل,8
10962,공전,ثابتة,36
7965,이울다,ذبول,57
6708,프랑켄슈타인,فرانكشتاين,66
13249,고속 도로,speedway.,16
6874,실린더,اسطوانات,40
7777,아 조레스,جزر الأزور,60
7584,에어 버스,ايرباص,61
2389,사망 기사,نعي,82
9627,저주,لعنة,40
1444,diacritics.,التشكيل,88
14321,언어,لغة,10
7197,germantown.,جيرمانتاون,63
9076,기괴한,بيزار,50
2271,민수,فولسوم,91
7651,큰 괴조,رتراك,60
1237,몹시,بفظاعة,22
11389,로그인,تسجيل الدخول,33
1806,데스케크,depech.,93
2105,처짐,تبلد,84
13399,더운,الحار,14
6393,전세,الحجز,12
11667,수탉,الديك,29
11085,카스트로,كاسترو,36
325,해리 칸,هاريكان,100
4919,기상,pericles.,77
5580,조끼,سترة,56
12856,대행사,وكالة,16
5691,테스토스테론,هرمون تستوستيرون,73
3176,차츰 오르는,تصاعد,39
3887,카사,كاسا,73
5036,버지니아 사람의,فرجينيا,69
7519,실베스터,سيلفستر,62
2736,돌팔이 의사,الدجال,88
12341,메모리,ذاكرة,13
1496,hf.,هف,95
12226,진화,تطور,26
7885,구부러진,منحن,36
10084,가설,فرضية,43
8026,수력 전기,الكهرباء الكيميائية,54
7391,찢다,إرقد بسلام,43
6923,유닉스,unix.,65
5839,시간 초과,نفذ الوقت,58
399,중탄산염,بيكربونات,100
1066,소호,سوهو,96
1597,멍이 들었다,كدمات,71
11544,좌석,مقعد,19
11112,그리핀,غريفين,35
9502,콜롬비아 사람,كولومبي,47
9774,확인,تحقق,45
3021,바라쿠다,باراكودا,86
10239,폐,رئة,39
12774,남동,الجنوب الشرقي,21
14317,관련된,متضمن,9
8743,부드러운,مناقصة,47
9436,코펜하겐,كوبنهاغن,48
13883,시스템,الأنظمة,8
6533,옹호,المناصرة,67
7948,inf.,إف,59
9569,스톨,نهب,47
10974,산맥,سلسلة جبلية,37
3828,탄력,نطاط,84
14292,케이스,حالات,6
7875,클렌징,تطهير,55
12623,산타,سانتا,22
6593,빈민굴,سلام,64
12829,베이컨,لحم مقدد,20
6647,인지,الإدراكي,62
2129,블루 라인,خط أزرق,92
6816,글렌 데일,glendale.,65
7404,손목,رسغ,59
574,담금,غمر,88
10096,망원경,تلسكوب,40
2797,무당,نفسية,87
10804,항복,يستسلم,27
3047,크래피터,كرافتر,88
1756,급우들,زملاء الصف,83
10602,다이아나,ديانا,39
3628,veritas.,الحقيقة، الصدق,85
12862,야생의,بري,20
9204,신성한,إلهي,46
4786,트립토판,التربتوفان,78
2082,칸막이,كاث,92
5962,복직하다,reenstate.,41
13952,부분,جزء,8
1536,아크라에서,accra.,95
5087,jacqueline.,جاكلين,76
3069,펀더멘탈,أساسيات,32
11329,17 세,السابع عشر,34
7582,아쿠나나,أكيناس,61
5095,양보하다,تتنازل,38
9430,신나는,مثير,33
13538,규정 준수,امتثال,13
11759,주교,بيشوب,28
14466,원해,مطلوب,5
8152,인내심,الصبر,57
12730,비행기,طائرة,19
12183,자살,الانتحار,25
3261,돕는 사람,المساعد,80
11470,기울임 꼴,مائل,29
9522,댈러스,دال,47
6695,전문,ديباجة,66
5093,절박한,وشيكة,76
13954,좋은,جيد,6
37,강간,اغتصاب,32
8852,원숭이,القرود,22
5686,로우리,لورى,72
10082,돌고래,دولفين,25
3264,펩티드,الببتيد,84
6734,다마스쿠스,دمشق,66
14327,디,د,7
12783,사진관,استوديو,17
12514,리버풀,ليفربول,23
10502,모스,موس,21
11231,순찰,دورية,25
9625,기하학,هندسة,46
2900,노하여,بغضب,88
10841,와인,خمر,37
5486,이사야,إشعياء,74
10323,핏덩어리,غور,39
10812,암초,الشعاب المرجانية,37
8230,유콘,يوكون,57
8516,강하게 함,تكثيف,55
8836,제임스 타운,جيمستاون,52
8938,해치,فقس,49
8197,결석 한,غائب,56
14256,전화,المكالمات,8
3129,kafka.,كافكا,88
1743,설득,إقناع,75
3269,쌓여있다,مكدسة,48
2927,피레네 산맥,بيرينيه,88
11975,게이츠,غيتس,20
1766,자세한 해설서,كتاب الطبخ,88
1621,폴리스티렌,البوليسترين,94
14457,개발하다,يطور,10
3149,육안,قندلفت,88
4704,중소,سبع,79
12075,현실,واقع,27
5959,글래밍,جلام,71
2477,흘러 넘치다,جريان المياه,90
7771,등대,منارة,58
14150,할 수 있는,قادر,6
2716,약탈,ابتزاز,83
6208,엔트로피,غير قادر علي,69
12734,연방,برلمان المملكة المتحدة,21
3008,양식화 된,منطبق,87
14343,현재,حالياً,7
11200,혼돈,فوضى,33
9924,아라비아 사람,العربية,44
3479,재발행,إعادة إصدارها,66
11077,탐침,مستكشف,23
1096,악몽,كوابيس,58
4840,자세,متوازن,72
4697,슐츠,شولتز,77
6989,척추,العمود الفقري,64
5129,꼭두각시,الجرام,76
6773,색층 분석기,اللوني,66
11583,몬로,مونرو,31
2522,가발,شعر مستعار,80
12625,몬맥,مون,22
10979,표기법,الرموز,34
9133,발레,الباليه,50
8320,알제,الجزائر العاصمة,56
12432,태도,ذ,24
11229,댐,سد,32
8045,다시 없는 기쁨,النعيم,57
11103,적하,إسقاط,12
6489,당혹스러운,إحراج,45
14157,가득한,ممتلىء,8
8182,평화 유지,حفظ السلام,48
10343,실패자,الخاسر,33
10795,위원,مفوض,36
10372,하드웨어,المعدات,40
12893,어려운,صعبة,20
13185,패트릭,باتريك,16
1298,리디아,ليديا,96
9052,무신론,الإلحاد,51
3639,스테인리스,غير قابل للصدأ,85
6243,명명법,التسمية,69
12645,조사,تحقيق,16
7135,닮았다,يشبه,38
6242,버킷,دلو,65
13395,색깔,اللون,12
2434,명령자,عطار,87
6612,트랙터,جرار زراعى,62
7120,트리 부스,trebuchet.,63
2516,풍자,innuendo.,87
2014,유혹하다,مغري,64
5182,진화론자,التطور,76
1815,생물 의학,الطبية الحيوية,93
26,류신,leucine.,100
8661,화물,شحن,53
12993,직원,طاقم عمل,18
13205,테네시,تينيسي,16
10657,눈이 먼,أعمى,32
7427,망치다,خراب,35
5519,사무원,كتبة,56
4283,전갈,العقارب,45
5194,흡착기,cofactor.,72
10986,잡종,هجين,36
4313,호커,هوكر,80
5512,당겨,تسحب,18
10856,사탕,حلويات,37
10107,부족,القبائل,30
4273,비키니,بيكيني,80
14427,응답,إجابة,11
11800,번개,برق,29
4336,우화,فن رمزي,80
8825,다이어리,مذكرات,47
1692,탈수,تجفيف,89
253,아프너,أبنر,100
4302,단열재,عازلة,65
1235,bm.,بي ام,96
8880,오슬로,أوسلو,52
8660,털,الفراء,51
5356,시바의,شيفا,75
6744,랜싱,lansing.,66
9445,유괴,خطف,33
14090,워싱턴,واشنطن,9
1,피 페리 딘,piperidine,100
12045,기관차,قاطرة,19
8429,바구니,سلة,53
1088,여자 같은,المؤنث,94
7850,취사,الفظائع,54
5038,조종하다,توجيه,44
652,디저트,أمبروسيا,98
11425,캔버라,كانبيرا,33
5883,후원자,الدائرة الانتخابية,49
10383,비공식적이다,غير رسمي,38
776,꼭다,مذكرت,98
1847,비스듬히,منحرف,93
7451,동료,زملاء,53
6603,에테르,الأثير,62
11627,대기 중,انتظار,14
961,베르베르 사람,بربر,91
5115,인간형의,إنسانويد,74
9553,브뤼셀,بروكسل,46
53,하부,هجر,100
8535,특사,عفو,54
10036,태그가없는 것,untagged.,43
11322,줄리어스,جولييوس,34
10643,자은,نسج,38
11658,나머지,بقية,30
10199,살,سلك,41
8485,돌담,حائط حجارة,54
7089,양조자,بروير,37
12721,가스,غاز,14
503,크리스천,كريست,90
4148,roadrunner.,نقار الخشب,74
1973,아 른,حاهتة,93
13720,진행하다,تقدم,11
1354,호펜,هيكروفون,96
11953,앨버타,ألبرتا,28
14381,유가 증권,ضمانات,12
12467,최저한의,الحد الأدنى,24
13745,판자,مجلس,11
7342,도기류,فخار,61
7328,만족감,إشباع,62
1616,모래 시계,الساعة الرملية,94
13069,문법적 인,نحوية,17
760,포나 푸티큐어,pantoptical.,98
9654,전령,رسول,44
2859,통풍,تنفس,83
10631,수월한,انحدار,38
1958,회상,التذكر,80
8850,기울어 진,يميل,40
4513,다빈치,داربي,80
11401,오스카,أوسكار,32
4028,풍부,وفرة,64
11950,기념일,ذكرى سنوية,27
