ID,KOREAN,TURC,INTERVAL
9942,그녀 자신,kendini,44
13232,도도,dodo,16
103,관상관,koroner,100
8441,도로시,dorothy,56
11447,유능한,yetenekli,24
12783,사진관,stüdyo,18
13161,틀림없이,kesinlikle,17
9313,복서,boksör,47
10071,엘렌,ellen,43
13558,낙담했다,cesareti kırılmış,12
12321,유고 슬라비아,yugoslavya,25
4416,맹공격,saldırı,81
5753,포기했다,feragat etmek,67
13743,뒤에,arka,12
10709,매우 정확한,matematiksel,21
10424,험악한,tehdit edici,23
11434,메틸,metil,32
9628,주목할 만하다,dikkate değer,46
10562,둥근 돌,aşınmış kaya parçası,39
5228,관절염,artrit,76
8919,에베레스트 산,everest,52
1053,용해도,çözünürlük,68
7552,막,zar,61
9617,부,fu,47
12539,합집합,toplamak,21
6808,애비,abby,66
14471,사업,işletmeler,13
3737,홍합,midye,82
7230,아웃백,outback,63
10253,로간,logan,42
12913,열,sıra,18
10741,수집했다,toplanmış,24
1310,빼앗다,mahrum etmek,66
4073,레터맨,mektupcu,83
8559,티스,tis,42
6853,튜더 왕가,tudor,66
12068,흐름,akış,25
8000,평화 시간,barışçı,59
3239,펄서,pulsar,87
10347,정수,tamsayılar,33
3533,라드,domuz yağı,86
8243,용서하다,affetmek,50
5489,급습,pençe,66
12228,제시,jesse,25
3896,짜기,dokuma,74
5337,바늘,iğne,69
7262,스텔라,stella,63
12196,동부 표준시,avustralya  brezilya ve kuzey amerika ülkelerinin kullandığı saat uygulaması,27
7758,스틴,site,60
10831,불만 사항,şikayetler,26
234,이를 드러내고 웃다,sırıtış,91
2637,모직물,yıpranmak,90
9549,버스를,otobüsler,46
1441,아람 말,aramaiç,95
5633,포 모나,pomona,73
1744,칼엄,kalam,93
11521,사십 오,kırkbeş,32
3481,밝은,daha parlak,86
4355,논리적으로,mantıksal olarak,25
14200,행동,aksiyon,9
7097,미니 시리즈,mini dizi,64
863,포화,doyma,62
10335,배트맨,batsen,41
12611,도쿄도,tokyo,23
5451,이론적으로,teorik olarak,54
13466,전반적인,etraflı,14
2387,우열,gulba,88
3642,큰쥐,bandicoot,85
6670,교두보,köprü kafası,65
8578,농원,hacienda,55
6388,씻다,yıkama,42
6441,수중,su altı,68
333,딸꾹질,hıçkırık,97
12698,추측하다,tahmin etmek,20
12380,ap.,kâr,25
6884,묘기,dublör,58
3817,동등,parite,84
13203,선생님,sayın,16
7972,폴크,polk,59
6115,크게,drastesel olarak,53
12395,먼지,toz,25
11179,반얀의,hint inciri,35
12531,말로,malo,23
10289,아미르,amir,42
999,옥상,çatı katı,88
4438,튜바,tuba,79
13363,레바논,lübnan,15
5876,의혹,şüphe,47
8859,오사카,osaka,53
8382,비참한,trajik,51
4842,대략,yaklaşık,78
6623,스쿼시,kabak,64
11698,취소 된,iptal edildi,23
13318,낮추다,daha düşük,15
9310,본사,merkez merkezli,17
1538,오르페우스,orpheus,95
10336,가장 작은 것,en küçük,41
3208,정력적이다,enerjik,83
11030,예비의,ön hazırlık,36
3234,기상 나팔,rouse,77
11977,불완전한,tamamlanmamış,28
6415,웃음,kahkaha,69
10379,가뭄,kuraklık,40
12673,음모,komplo,22
14514,쓴,yazılı,9
8763,뷰 파인더,vizör,53
12036,협력,işbirliği,12
7602,재결합,reunion,60
1840,rescled.,yeniden şekillendirilmiş,87
2891,융통 스럽다,su altında kalmış,77
9944,롤랑,roland,44
3506,어근,radix,86
10931,소성품,materiel,38
5546,주지사,pasha,74
8798,고백,tanıklık,48
10331,표범,panter,25
9148,정지,durdurmak,37
4978,텅스텐,tungsten,77
289,흥미로운 것,ilginç,46
8316,겨울 왕국,dondurulmuş,57
11343,재 게시,report,34
1026,사탕무,pancar,93
14256,전화,çağrı,8
593,크로마 틴,kromatin,99
12176,훌륭해,muhteşem,27
7348,파악,sıkı sıkı tutmak,57
1071,용모비,mort,95
14073,가능한,olası,7
8376,자신감,kendinden emin,33
2135,묵주,tespih,92
10462,몬테,monte,36
624,시이마스,seimas,99
6901,...에 mn.,mn,65
4537,일병,pfc,80
13891,만들다,yapmak,5
6073,자작 나무,huş ağacı,71
14052,더 나은,daha iyi,10
8144,더 멀리,daha uzak,58
5175,레이스의,lacey,76
13023,국경,sınır,16
5603,순양함,kruvazör,69
12976,앤더슨,anderson,19
10011,매니,manny,43
4628,로스트,rho,79
9212,제,ht,33
10422,거짓말하는,uzanmak,20
10860,처녀,bakire,35
5315,호이에서,hoi,75
13335,육분의 하나,altıncı,15
12508,데니스,denn,24
4526,성,soyadı,38
2380,암호화,kriptografi,91
2792,터보 차저,turboşarj,88
14312,위치,konum,6
12931,방,oda,18
4779,반 방법,antimatter,79
9578,운,piyango,47
1956,싸게 사는 물건,pazarlık,58
7955,덕에,çukur yapmak,59
22,립스틱,ruj,100
3684,미드,med,85
12774,남동,güneydoğu,21
14116,6월,haziran,6
6020,퀴즈,quiz,71
7628,호손,alıç,42
13375,효소,enzim,14
2426,로우만,alçak adam,91
3565,어찌할 바를 모르는,şaşkın,43
152,튜닉,tunik,78
13704,운전하다,sürmek,10
5928,볼로냐,bologna,71
1598,사상가,düşünürler,86
9063,환원 효소,redüksiyon,51
1173,니트로 글리세린,nitrogliserin,79
3850,교차점,crossel,81
9533,대륙간,kesişen,48
9682,...의,fs,47
2689,메트 라,metra,90
12545,위성,uydu,22
11331,휘장,emici,34
2981,급류,torrent,85
8385,화약,barut,56
3229,하이에나,sırtlan,87
14254,os,işletim sistemi,27
5888,유성,meteor,67
3594,겹치는 것,örtüşen,56
13537,일리노이 주,illinois,13
2128,봉고,bongo,81
9892,백금,platin,45
9937,신사,beyler,44
3612,의성,onomatopoeia,85
1126,배나,kandırmak,97
9390,신교도,protestan,13
3155,지침,önlemler,71
10485,차원,boyutlu,40
14151,남쪽,güney,8
8600,마리스트,marcı,54
10863,뿌리,kök,29
13749,길,izlemek,9
6007,롱 쇼어,longshore,71
4474,졸린,uykulu,80
11507,마약,mg,32
12929,삼루타,üçlü,19
10818,메타,meta,38
13118,유엔,bm,17
10692,공개적으로,halka açık,38
4761,나선,helis,79
11718,마야,maya,31
4318,정신과 의사,psikiyatrik,81
1704,기쁘게 되다,sevindirmek,94
9068,핸드볼,hentbol,49
13667,아무것도 아님,hiç bir şey,12
11623,아랍인들,araplar,12
3586,이상,anormal,69
13782,일본,japonya,11
9152,알라,allah,50
2473,점착제,yapıştırıcı,74
474,널리 퍼짐,prevalans,64
7516,바로크,barok,62
13644,홀,salon,12
10010,오디세이,odyssey,44
7946,모조리,toptan,59
11440,에콰도르,ekvador,33
5678,운동장,oyun alanı,72
8308,나치스,naziler,24
9984,재선,reelection,42
4854,갈릴리,galile,78
6225,boilermakers.,firetörler,68
1507,아래층의,alt kat,95
10757,계량기,ölçmek,37
6696,지원되지 않았습니다,desteklenmeyen,65
3090,멘제치,mensch,88
3536,카라 바니 에리,carabinieri,86
11976,비누 상자,sabun kutusu,28
7554,야채,sebze,49
6194,받다,uğramak,47
16,매니어스,manik,99
3226,릴리의,lilly,87
10748,무선 전화,kablosuz,38
770,예방 조정자,ihtiyati,98
10836,아프가니스탄 사람,afgan,37
1819,스키보드,skidoo,93
32,테이너스,esrarengiz,87
10772,아즈텍,aztek,37
1716,루갈,rougeau,94
9731,기증자,donör,41
13121,바람,rüzgâr,12
2853,푸리에,fourier,88
8045,다시 없는 기쁨,mutluluk,58
8186,에메랄드,zümrüt,56
12474,조약,antlaşma,19
13724,도마,thomas,12
1451,골학,osteoloji,95
7585,코뿔소,gergedan,62
11832,몽고,mongo,30
1295,염분,tuzluluk,81
13387,기병대,süvari,15
5143,동성애 혐오증,homofobi,77
4877,반딧불이,ateş böceği,77
11036,바하마,bahamalar,37
1677,교구 목사,rektör,93
14435,이겼다,kazanmak,8
5261,맥카르시즘,mccarthyism,75
2806,부진,lanslister,88
1544,포름 알데히드,formaldehit,95
14252,섬기는 사람,sunucu,6
1391,반다,bando,96
10299,통사론,sözdizimi,42
6892,피지안,fijian,66
9726,둠,dob,46
9601,교차로,kesişme,42
6622,소아 성성증,pedofilik,67
3099,납치범,kaçırmak,50
217,발라스,balay,100
3369,리프에서 리프의 잎,riff,81
9518,찰스턴,charleston,48
6762,수력,hidro,66
7680,수음,mastürbasyon,56
2311,방해하다,bozmak,21
3325,벳집,bebop,87
7744,시집,antoloji,57
6373,클로에,chloe,69
12908,흉터,yara izi,19
1218,마코,mako,97
1740,가난한 사람,fakir,93
9916,식량,hüküm,38
3677,우스운,gülünç,83
9468,바,ba,45
5706,한숨을 쉬다,iç çekmek,69
1150,페놀,fenol,91
11692,지진,depremler,12
8245,돌파구,atılım,54
11905,목성,jüpiter,29
4988,살리나,salina,65
6226,보카,boca,70
1797,기억력 상실,amnezi,93
3660,표준화,normalleşme,14
4182,브람스,brahms,78
11946,표현 된 것,ifade edilmiş,15
4232,디디얼,diddy,82
11558,껍데기,kabuk,25
6495,눈금자,cetveller,50
12629,명목상,nominal olarak,10
4366,국부절,parton,81
10018,부에노스의,buenos,41
6562,환초,atold,67
4152,전초,karakol,68
13545,성명,ifade,11
2902,그레이프 프루트,greyfurt,88
7899,완화,rahatlamak,27
0,의도,niyet,7
7162,부채,veer,58
5824,린든,ıhlamur,72
7890,외치는 소리,hoy,59
5779,추월,sollamak,52
12602,마라톤,maraton,23
11592,포르투갈 인,portekizce,32
8814,하늘소,sawyer,52
10143,아리스토텔레스,aristo,43
7643,오아시스,vaha,61
6837,테킬라,tekila,66
12541,주말,hafta sonu,22
142,토지 소유자,toprak sahipleri,93
3027,황옥,topaz,88
10946,자부심,gurur,37
10933,연기,sigara içmek,25
3550,경영자,yönetimsel,86
6832,파괴,yıkım,63
3705,미치광이,manyetik,47
8781,바아스,baas,45
11839,선전,propaganda,30
749,보툴리누스 중독,botulizm,98
10843,층,aşama,37
14064,파운드,pound,32
7336,무정부 상태,anarşi,62
2349,경찰대,konstabular,91
8046,증오,kin,58
8705,덕,erdem,49
2683,차체,kaporta,89
1860,개 썰매 운전자,musher,73
10954,윤곽선,özetlenen,30
1326,미노안,minoan,96
13875,그들을,onlara,6
6348,코발트,kobalt,69
4771,몽구스,mongoose,79
5359,치약,diş macunu,75
12246,머리카락,saç,26
5408,블랜치,blanche,74
10328,준비,düzenlemeler,20
3871,무섭게,korkunç bir şekilde,49
12327,무기,silâh,14
10099,피터스 버그,petersburg,43
3816,가금류,kümes hayvanları,84
6906,포도당,glikoz,65
2251,방사선 카본,radyokarbon,91
243,그로스,grows,34
8961,헤밍웨이,hemingway,52
14427,응답,cevap,11
3428,팝 틀레의,dondurma,86
12829,베이컨,domuz pastırması,21
9899,임시 과녁,rover,32
8121,대리자,temsilci,25
5069,국제,internod,77
6812,다이오드,diyot,65
8652,음매,moo,54
9322,집 밖의,dış mekan,44
5394,illogical.,mantıksız,73
7547,요트,yat,52
7234,정중화 된 것,subdolous,63
4776,암캐,sürtük,72
9931,고문,işkence,38
9234,밀,buğday,50
10411,도의적 인,ahlaksız,31
5432,로마노,romano,74
3340,kerplunk.,kapons,87
12133,목요일,perşembe günü,27
11658,나머지,kalan,31
11244,추기경,kardinal,15
3942,착취 당함,sömürülen,41
11263,캡,kapmak,23
7102,가수,sesçi,60
13609,이와 같이,böylece,12
9923,루비,ruby,44
12115,문화학의,kültürel,12
6459,녹,pas  paslanma,64
9088,비닐,vinil,51
11542,모로코,fas,32
6476,날카롭게,keskin bir şekilde,68
7620,만장일치,oybirliği,46
7472,황야,el değmemiş doğa,48
4063,킬렌,killeen,83
4566,보폭,adım,74
3121,대추,hünnap,88
14217,다시,tekrar,5
9447,데이,dei,48
627,지진계,sismometre,94
10034,눈물,göz yaşları,34
7978,마그네슘,magnezyum,59
13593,데이브,davet etmek,12
13144,알렉산더르,i̇skender,17
11837,닭,tavuk,29
6570,원작자,yazarlık,67
14098,왼쪽,sol,8
13163,핵무기,nükleer,17
137,다공성,gözenekli,100
11729,배달 된 것,teslim edilmiş,24
1521,의무,başvurmak,94
212,미스트랄,mistral,100
5343,쿼드,dörtlü,73
9032,전매권,tekel,50
11239,산문,nesir,35
613,조사하다,scrutinlied,94
2390,스포츠 너스,sportscaster,86
13072,파도,dalga,15
11178,대용품,ersatz,36
10363,바이너리,ikili,41
13587,남자 이름,martin,12
11057,수염,sakal,34
13208,레이,ray,16
13290,앤서니,anthony,16
3132,몬타나무,montague,88
5285,신차,shinto,75
2815,yn.,ye,89
6001,젠추어,dunkirk,71
4227,조개 껍질,kelepçeler,81
6545,앤트워프의,antwerp,68
13754,업로드,yüklemek,8
1488,역사 편찬,historiyografi,94
14109,남자,john,8
3889,아크릴,akrilik,82
13352,위원회,kurul,15
7691,기하학적,geometrik,59
9297,자선 단체,hayır kurumu,46
9161,자다,kip,50
107,무역의,figaro,100
9231,성별,cinsiyet,49
1378,벨루가,beluga,96
12852,숲,orman,19
6236,루어,rusher,64
4436,갤런,galon,62
6921,사냥개,hound,60
5350,히말라야,himalayalar,75
5576,뜻밖에,beklenmedik bir şekilde,74
12846,장비,teçhizat,15
3681,선회,vertigo,85
4076,거하귀 다,dobd,83
7493,샤워,duş,47
14203,처리,işleme,10
6766,순례자,hacılar,59
3396,크로스바,çaprazlama,85
1357,알칼리성의 알칼리성,alkalin,93
12273,화요일,salı,25
14163,연구,araştırma,10
3595,농약,pestisit,79
8750,터보,turbo,52
13507,추적하다,iz,13
11111,표제,altyazı,31
3070,의미,çağrıştırma,62
420,설형 문자,çivi şeklinde,100
6999,침대 겸용 소파,chesterfield,65
5450,방문객,ziyaretçi,9
6257,수하물,bagaj,69
4637,영양 실조,distrofi,79
5199,관리인,kapıcı,75
9464,전시,savaş zamanı,48
9242,휴전,ateşkes,50
6829,기수,jokey,61
7764,우회로,kalp ameliyati,50
11531,코헨,choen,32
11110,지원,destek olmak,35
3341,부타디엔,butadiene,87
10677,사슴,geyik,39
3045,해질녘,akşama,88
14442,결정했다,karar verilmiş,7
5332,차축,aksesuarlar,46
4941,빨래,çamaşır,77
1893,설교,vaaz,86
8898,단추,düğmeler,7
9028,널리 알려지지 않은,yayınlanmamış,51
2917,치바,chiba,88
9997,실없는 말,piffle,44
8785,이주,göç,44
11988,추측,spekülasyon,21
5223,말 많은,gabin,76
394,래션,latham,100
1398,페닐,fenil,95
3544,호킹,hocking,77
12933,피난처,cennet,19
6401,쿠르드 스탄,kürdistan,69
6727,땜장이,tamircilik,64
12554,케네디,kennedy,23
3729,인듐,indiyum,85
4705,스피어 헤드,zırhlı,61
13645,경쟁,yarışma,11
14288,대학교,üniversite,7
842,철분,demirli,98
7473,스코어 보드,skor tahtası,61
9476,햄버거,hamburger,38
3683,맹목적으로,kör olarak,85
1085,전멸,yok etme,69
2619,수취인,alıcılar,62
15,오셀롯,ocelot,100
2391,이산,iman,91
12585,롭,soymak,22
6407,지붕 창문,louvre,69
10166,후원,sponsorlu,29
12344,가장 빠른,en hızlı,25
1692,탈수,dehidrasyon,89
8132,유니,uni,57
7672,송금,pg,61
10751,프레이져스,fraser,38
6697,당신 자신들,kendin,67
9439,안도라,andorra,48
12040,제안,telkin,9
2628,갈라진,yarık,88
10934,비틀즈,beatles,38
4472,트리터,trier,80
1867,정수압,hidrostatik,93
10841,와인,şarap,37
13679,인도,hindistan,12
13862,연령,yıllar,6
8806,스포일러,bir şeyin önceden reklamı,41
12315,멕시코 인,meksikalı,25
9674,더블 엑스,xx,47
769,고센서,goshen,98
2271,민수,folsom,91
547,이교,heresy,97
13716,더 적은,az,12
9376,연,uçurtma,48
7106,편자,at nalı,62
9431,셜리,shirley,48
8340,올림피아,olympia,56
2207,모세관,kılcal damar,89
5423,상품,emtia,62
13778,웨일즈,galler,11
7862,싫어함,beğenmemek,52
8341,캔버스,tuval,56
9768,긴장감,gerilim,35
1522,삼도천,styx,95
10521,빈곤,yoksulluk,40
7360,대공포,flak,62
8349,랭글리,langley,56
7718,모순,çelişki,34
3676,테너,tenor,80
5167,산트,sant,76
13008,비밀번호,şifre,19
14123,결과,sonuç,7
12301,주사,taramak,18
1182,아남,arn,97
13971,비율,oran,7
9124,회상했다,hatırlatılan,29
7175,속,cins,63
1616,모래 시계,kum saati,94
5993,최적화,optimizasyon,51
6239,촉구,acemi,22
8330,해돋이,gündoğumu,56
14133,삶,hayat,10
8925,ir.,i̇ren,47
10581,보석,bobet,39
5041,기질,mizaç,70
7358,벨벳,kadife,62
9910,바하,baja,45
1054,홍콩,teng,97
7103,멸종 된,yok olmuş,43
12653,비용,maliyet,19
995,고집,dedelemek,97
5149,실레 지아,silezya,76
7702,카스 틸로,castillo,61
8534,흑연,plumbago,55
11041,고대 스칸디나비아 인,norseman,37
903,두 배로,iki kat,97
8477,맛있는,lezzetli,55
7729,깡패들,haydutlar,52
4551,그때까지,oradan,80
3958,잠재적 인 것,bilinçaltı,83
14014,최소,en az,5
5255,기준 치수,modül,47
12801,깊은,derin,21
11077,탐침,gezgin,23
670,강 속의 섬,holm,35
10137,제랄드,gerald,43
8289,채점자,işaretleyici,50
13998,서비스,hizmet,7
5239,제일,ln,76
12038,분지,havza,27
10249,엡실론,epsilon,42
6546,범고래,orca,66
6078,스프레드 시트,elektronik tablo,69
3953,베레모,bere,72
12413,화성,mars,12
10764,베르데,verde,38
14231,텍스트,metin,7
6052,고대 카르타고 어,punik,71
11550,생식,reprodüksiyon,28
8119,검투사,gladyatörler,45
6213,합금,alaşım,63
4256,호르스트,horst,82
14176,바라보다,bakmak,5
7131,메스 칼린,meskalin,64
11082,글 머리 기호,mermi,24
7675,찡그린 것,kaşındırıcı,55
8358,미아,mia,56
11204,항소,temyiz,26
6088,마그,marg,57
13166,기차,tren,10
800,드루이드,druid,88
1178,마칭,yürüyüşçü,92
10806,경계,ciltli,29
5585,브레즈 예프,brezhnev,74
4948,밧줄,halat,53
947,적운,kümülüs,97
7808,트리,trey,60
5132,번디,bambak,77
11360,어떻게 든,bir şekilde,34
11675,노스 웨스턴,kuzeybatı,31
10127,아마도,awm,43
10260,웨슬리,vesayet,42
9436,코펜하겐,kopenhag,48
14022,경찰,polis,10
195,깊고 좁은 골짜기,derecik,100
12863,도전,meydan okumak,12
293,아하,aha,100
4782,양배추,lahana,79
8920,인플루엔자,grip,52
2359,가장 재미있는,en komik,91
12608,사막,çöl,21
9505,출격,sally,47
11921,네바다,nevada,29
409,스네어,trampet,83
12830,바퀴,teker,16
5855,마오리족,maori,68
9561,카레,köri,43
44,플래시백,flashbacks,83
1233,디올,diol,93
277,세단,seddi,49
13874,거기,orası,5
7995,점퍼,tulum,55
7584,에어 버스,airbus,62
2866,스위트,speer,88
5312,과자,şekerleme,75
5196,입자들,parçacıklar,47
8042,태너,tanıştırma,58
11127,공중제비,somerset,36
478,트리 포스페이트,trifosfat,99
12742,무장 한,silâhlı,13
1572,분화구,krater,46
14363,로버트,robert,11
10281,샤이어,shire,42
9433,방주,ark,48
4817,포트 맨,portman,78
2922,베릴륨,berilyum,88
4501,중,wt,80
11580,승리자,victor,30
7319,주변,saçak,61
6340,진기함,yenilik,66
1806,데스케크,depeche,93
3154,영향을받지 않아,etkilenmeyen,88
4675,도형,ib,79
5942,티로 론,tirron,71
2353,불쾌,hoşnutsuzluk,91
3963,애새끼,velet,79
6777,리넨,keten,66
219,술꾼,boozer,100
11856,글렌,glen,29
3038,백리향,kekik,88
13801,말했다,söz konusu,9
4898,짐승,bren,78
706,떠서,su üstünde,98
12203,선심 쓰는,liberal,17
698,야훼,yahweh,98
2494,버티다,dayanmak,87
5573,토폴로지,topoloji,64
10468,추정,varsayım,35
13832,가졌다,vardı,7
8459,국고,hazine,55
5591,빚이있는 것,dit,72
1129,오카,oka,95
9580,앞서 말한,bahsi geçen,47
9102,지열,jeotermal,51
11442,동일한,birebir aynı,21
10056,말리,mali,43
9432,게일 말,gael,48
8902,자발적인,özerk,51
12833,강철,çelik,20
1626,캐롤러스,carolus,94
6803,오색자,polman,66
9213,규율,disiplin,34
7851,처벌 된 것,cezalandırılmış,49
6055,손수레,barrow,70
4850,도넛,tatlı çörek,74
4459,피라 냐,piranha,77
