ID,SPAIN,DEUTSCH,INTERVAL
734,insatisfactorio,ungenügend,99
5720,modos,modi,37
9574,criajo,wally,49
4249,dragaminas,minensuchboot,79
4758,libro de bolsillo,taschenbuch,75
11758,calentamiento,erwärmen,26
2700,dudes,kerle,27
12140,cerveza,bier,30
2115,fecha del aire,luftdatum,90
11695,sombra,schatten,32
13053,construir,bauen,12
9644,icono,symbol,38
5027,profecía,prophezeiung,71
11748,conciso,prägnant,33
14409,miembro,mitglied,10
12183,suicidio,selbstmord,28
9775,certificado,zertifiziert,46
3982,nublado,wolkig,74
9452,soberano,souverän,50
11420,tarta,kuchen,35
5409,más seguro,sicherer,77
11106,difícilmente,kaum,38
6954,escrutinio,prüfung,67
12585,robar,rauben,25
6638,monasterio,kloster,64
16,maníaco,manisch,99
7306,chulo,zuhälter,64
4357,cita,rendezvous,77
9416,sesgado,schief,49
2020,gaviotas,möwen,86
617,congelarse,erfrieren,99
2313,comido,gegessen,92
2953,rebanado,geschnitten,58
3663,dea,drogenfahndung,85
1728,retrospección,retrospekte,66
12534,considerado,angesehen,6
6888,leucemia,leukämie,68
11164,genocidio,völkermord,37
8768,menú,speisekarte,55
14101,país,land,9
8998,no fidedigno,unzuverlässig,54
12691,amistoso,freundlich,25
10189,legislación,gesetzgebung,27
5724,malabares,jonglieren,74
6052,púnico,punik,73
2644,protector solar,sonnencreme.,91
9079,novia,feste freundin,53
9243,cantó,sangen,53
2315,balcón,balkon,84
5389,cínico,zynisch,60
2583,amabilidad,freundlichkeit,16
10807,en nombre de,aufheißen,41
4520,el e,dich,82
13407,aprobado,bestanden,10
7642,preludio,auftakt,62
6189,hoy en día,heutzutage,72
10661,más antiguo,älteste,42
5554,giratorio,rotary,75
5965,movimiento de piernas,prügeln,61
9587,pantalones,hose,50
14064,libras,pfund,35
3475,reaccionar,reagieren.,48
10954,esbozado,umrissen,33
146,tabla de espiritismo,ouija.,100
2660,más rico,reichste,91
1764,bloqueador,blocker,85
9935,mutuo,gegenseitig,43
469,escabullido,gesteckt,54
4301,brócoli,brokkoli,83
7953,condón,kondom,59
3657,reanudación,wiederaufnahme,86
12201,teniente,leutnant,29
8064,facultad,fakultät,60
13417,mencionado,erwähnt,12
11703,columna,säule,30
10305,éxodo,exodus,45
11150,esconder,verstecken,29
13964,cuatro,vier,7
4149,mochila,rucksack,70
9427,crecido,gewachsen,51
5314,pechera,dickey.,77
4475,caracortada,narbengesicht,82
8353,excrementos,fäkalien,59
3659,panacea,nasenrum.,86
12489,miércoles,der mittwoch,27
8708,escalada,klettern,31
1812,piedra angular,grundstein,90
7644,pálido,wan,63
6528,dosis,dosen,51
10201,pronóstico,vorhersage,33
12683,teclados,keyboards.,23
12036,cooperación,zusammenarbeit,14
1830,tilacina,thylazin,95
2650,cripto,krypto,91
8689,tristemente,leider,57
9246,órbitas,umlaufbahnen,17
1010,sobrio,nüchtern,88
12005,impar,seltsam,28
11620,piedad,ruth,35
7070,limpiado,abgewischt,54
4986,cacao,kakao,79
2992,melé,gedränge,88
3915,suero,serum,85
6988,maullar,miau,67
9000,apagón,blackout,52
11817,accidente,angemessen,33
3437,degas,entgasen,88
5883,distrito electoral,wahlkreis,52
8111,epístola,brief,59
2688,panadería,bäckerei,85
10342,danés,dänisch,44
5710,secuestrado,entführt,52
1203,esguince,verstauchung,72
5076,pedazo,piste,56
6025,unilateral,einseitig,57
13481,frio,kühl,16
2314,alegrarse,jubeln,87
1446,abbr,abbrunde,96
13258,premio,preis-,18
6939,eón,äon,66
11328,púrpura,violett,37
11982,buscar a tientas,fummeln,24
8691,tiempo de día,tageszeit,57
303,vástago,spross,97
2429,congreso nacional africano,anc.,92
11569,culpar,beschuldigen,27
13428,vado,ford,16
7725,pago,zahlung,52
6915,dote,dow.,67
12392,mierda,scheiße,23
6577,hermanos de religion,brüder,70
2570,hoguera,lagerfeuer,88
13092,multa,strafe,17
6435,africanos,afrikaner,16
12282,loco,verrückt,29
1575,divertido,amüsiert,18
10895,milicia,miliz,38
8389,fraigarse,fra.,59
14317,involucrado,beteiligt,10
4481,guapo,gut aussehend,81
10957,anillos,ringe,20
66,determinar con precisión,pinpoint,95
11691,fijado,ernannt,28
10422,mintiendo,lügnerisch,23
8425,granero,scheune,57
4666,encendido,gezündet,58
25,hormigas,ameisen,41
1661,aviónico,avionik,88
11129,más rápido,schneller,38
13791,el,die,5
5312,confitería,süßwaren,77
11825,postemporada,nachsaison,33
9879,crimea,krim,48
5819,conservación,konservieren.,31
13365,naranja,orange,17
5875,probabilidad,wahrscheinlichkeit,74
14191,proyecto,projekt,8
9884,dieciocho,achtzehn,48
1324,pío,peeps.,82
4126,receta,rezept,74
6488,deformado,verzogen,61
14332,alcanzó,erreicht,11
11199,esquivar,ausweichen,37
10290,cívico,bürgerlich,44
10161,hombre murciélago,batman,46
2105,hundimiento,durchhängen,86
5466,más cálido,wärmer,74
11178,sucedáneo,ersatz,38
13357,oner,achter,18
1895,numero,num.,94
6134,sie,auftürrisch,73
11227,p.ej,z.b,38
3901,tocho,tock,85
12103,conversión,wandlung,20
13711,islas,inseln,11
8061,comió,aß,60
8967,estado animico,stimmung,54
12094,what,quere,30
7857,flojamente,lose,33
13167,gogo,los los,20
14295,siguiente,folgen,6
11215,basazador,baseman,38
9096,arrastrar,ziehen,45
12812,tocar,berühren,20
7790,muñeca,puppe,45
6186,campista,campeche.,72
13634,no registrado,nicht registriert,14
11296,quince,fünfzehn,38
12199,puerta,tür,26
13029,único,einzigartig,21
11933,aerolíneas,fluggesellschaften,28
4959,sin personal,unbesonnen,79
4588,eclíptica,ekliptisch,81
12378,honor,ehren,22
14393,rostro,gesicht,13
3450,pie de página,fusszeile,85
3152,más pobre,ärmzig,88
6442,alquimia,alchimie,71
6866,largo tiempo,lange zeit,68
5588,fasado,phasenlos,28
8849,chispero,funklig,56
12753,ventanas,windows,13
6329,barlovento,nach wind,66
10214,finlandés,finnisch,45
5064,sectario,sektierer,76
837,exceso de peso,übergewicht,99
6140,autorización,spielraum,71
10080,acantilado,cliff,44
1407,que modifica,zu ändern,21
12987,vaquero,jean,21
7235,cortés,cortez,66
8705,virtud,tugend,52
9276,chapoteo,spritzen,52
6360,gilipollas,wichser,71
2006,carpinteros,tischler,49
9448,anfibio,amphibisch,51
13577,joven,jung,15
1134,miología,myologie,97
8417,indiferencia,außer acht lassen,51
13345,práctica,üben,14
10827,asentamiento,siedlung,36
13846,pero,aber,6
209,litosfera,lithosphäre,100
1235,bm,bzw.,97
5835,estrella de mar,seestern,74
7281,voltaje,stromspannung,64
13624,fuera de,außen,14
10586,cuando sea,wann immer,42
10738,contratado,gemietet,32
12723,lunes,montag,25
6213,aleación,legierung,66
9013,renunciar,zurücktreten,28
12518,encajar,fit,20
1877,despertador,aufwachen.,31
9399,sin nombre,unbenannte,51
14107,general,allgemein,8
6796,simulación,sim,37
8123,hacha,axt,54
11828,exterior,äußere,33
5984,caimán,kaiman,71
13299,reunió,getroffen,15
8899,enseñado,unterrichtet,55
7142,fugarse,ausbrechen,66
11111,subtítulo,bildbeschriftung,34
9492,ambiguo,zweideutig,42
5378,comodín,wildcard,77
9203,francachela,jamboree,53
5352,pilluelo,urchin.,77
3600,ansioso,ängstlich,87
6148,génova,genua,73
10460,romance,romantik,43
1502,proceso bessemer,bessemer,96
2838,sin esperanza,hoffnungslos,88
11763,lucero,luke,33
12214,correcciones,korrekturen,10
5901,involuntario,unbeabsichtigt,66
13200,reina,königin,18
8493,respiración,atmung,42
12515,complejo,komplex,25
14047,miembros,mitglieder,10
5445,galáctico,galaktisch,76
2803,meatero,sitzer,88
3752,excursionista,wanderer,83
12995,avenida,allee,21
13016,enfermedad,erkrankung,20
13831,ellos,sie,7
14417,limitado,begrenzt,10
7402,introductorio,einleitend,65
9885,voz,gesang,38
14214,necesidades,bedürfnisse,6
14210,oferta,bietet an,17
14414,no puedo,kann nicht,12
6929,de diversamente,unterschiedlich,68
13069,gramático,grammatikalisch,20
5745,reabrido,wiedereröffnet,63
4798,cizallado,scherkt,30
3297,descartado,verworfen,72
11593,cristiandad,christentum,15
7745,calabozo,verlies,45
9999,monzón,monsun,46
8693,quemado,verbrannt,57
7765,gritar,schreien,42
13982,desarrollo,entwicklung,12
1299,anotado,kommentiert,84
4262,ingle,leiste,83
4698,asignar,mete,75
7654,excavado,gegraben,63
13310,consejo,rat,18
12397,reconocimiento,aufklärung,28
2946,cabras,ziegen,48
10101,vestido,angezogen,29
771,ord,ordnen,99
13320,cierto,sicher,18
388,codorniz,wachtel,99
7394,langosta,hummer,64
8935,medusa,qualle,55
1110,reagrupado,umgruppiert,81
12182,alegatos,vorwürfe,19
3448,doguillo,mops,83
3953,boina,baskenmütze,74
5279,péndulo,pendel,76
4716,libra,waage,77
3329,miocardio,myokard,88
14195,bastante,eher,7
3928,istmo,isthmus,85
12733,apresurarse,eilig,15
5488,sudor,schweiß,70
12979,clasificar,sortieren,18
9364,durante la noche,über nacht,52
2544,desigual,uneben,92
2185,sumergido,untergetaucht,89
6068,insistir,bestehen,30
14432,seguro,versicherung,16
6032,firmificado,bezeichnet,47
5615,cítrico,zitrik,76
3039,albañilería,mauerwerk,89
8451,manifestantes,protestoren,57
10536,oveja,schaf,43
11530,recuperado,abgerufen,31
7545,acuario,wassermann,64
5022,adjunto,beigefügt,73
822,insuperable,unüberwindlich,99
14063,departamento,abteilung,10
5558,detino,steine,76
8113,pelea confusa,nahkampf,60
6035,garganta,kehle,64
6617,placa,plakette,65
2614,jardín de infancia,kindergarten,90
232,desafiado,abgewiesen,75
804,queroseno,kerosin,99
14261,liberar,freigeben,9
14114,a mí,mich,6
12139,espíritu,geist,29
448,bote salvavidas,rettungsboot,97
9101,flanco,flanke,47
4452,cinematógrafos,kinematographierer.,66
10304,insignia,abzeichen,41
12289,palacio,palast,29
13406,valle,schlucht,17
13199,inconveniencia,unannehmlichkeit,19
12192,escriba,schreiber,30
12470,batea,punt,24
7479,feto,fötus,64
13852,alguno,manche,6
819,hasta ahora,bisher,99
10958,remanentes,reste,34
13032,exactamente,exakt,21
2389,obituario,nachruf,84
1142,perro guardián,watchdog,96
13081,revista,zeitschrift,19
14196,países,länder,9
4534,difuso,fuzzy,81
9062,botella,flasche,43
12045,locomotora,lokomotive,22
11792,desgastado,getragen,33
8161,adquisición,erwerb,54
3274,astilla,splitter,82
8396,prestigioso,prestigeträchtig,59
9329,habitante,bewohner,51
355,renacido,wiedergeboren,100
9059,elección,wählen,8
1733,dentado,hyped,61
1504,kayac,kajak,93
12875,olor,geruch,23
3986,hombre-lobo,werwolf,85
13814,voluntad,wille,5
13870,mayoría,am meisten,8
13684,derrotar,schlagen,12
7012,relleno,polsterung,45
7226,sorteo,raffles,65
13815,o,oder,5
554,neblinoso,neblig,99
13487,iglesia,kirche,15
2465,acicalar,bräutigam,78
4158,burlón,burley.,84
8153,recuperar,wiedergewinnen,38
5068,derribar,pulldown.,79
8840,puntuación,interpunktion,51
4807,aparecer,laichen,46
9237,alquitrán,teer,52
5699,garantizado,garantiert,35
7850,atrocidades,grausamkeiten,58
4104,eniac,erajac.,84
909,nutrias,otter,46
11725,carolina del sur,sc,34
4939,canónico,kanonisch,40
9131,arquímedes,archimedes.,54
12548,asesinato,tötung,12
8320,argel,algier,60
13558,desanimado,entmutigt,15
10088,trampa de fuego,feuerfalle,46
13431,rusia,russland,17
7106,herradura,hufeisen,65
10524,cubo,würfel,40
3114,bazo,milz,88
9164,tacones,fersen,47
8384,punto de referencia,wahrzeichen,50
1353,tejido de punto,stricken,82
3402,grada,egge,85
6274,wáter,wac.,72
1889,cascada,kaskadierung,65
13037,ácido,säure,20
6622,pedofilia,pädophilie,70
12950,viernes,freitag,22
7746,pronunciación,aussprache,61
5871,augurio,wägh,74
133,zanzíbar,sansibar,100
12807,acoplado,gekoppelt,15
8031,cuchillero,cutler,62
3441,poco convencional,unkonventionell,87
8226,la meca,mekka,60
7172,reventar,ausblasen,64
6633,reordenación,neuausrichtung,58
8927,marinero,seemann,42
9532,reconstruido,wieder aufgebaut,50
2257,tartán,plaid,92
56,íncubo,inkubus,100
11623,árabes,araber,15
4400,puerto libre,freier port,82
4673,inofensivo,harmlos,81
1929,bilis,galle,94
14415,riñonal,r,10
13498,combatiente,kämpfer,14
5156,clandestino,undercover.,78
5043,maltés,maltesisch,79
13429,nueve,neun,16
2448,invocado,aufgerufen,71
13639,desafortunadamente,unglücklicherweise,14
14445,pruebas,tests,5
8710,coraje,mut,52
13072,ola,welle,18
6351,fianza,kaution,62
10207,chaquetas,jacken,38
5664,cruce,kreuzung,74
2520,cajero automático,geldautomat,92
7107,perforación,perf.,66
14208,campo,feld,9
6665,incursión,einfall,62
1946,acertado,ausströmend,73
11864,jerga,slang,33
6489,embarazoso,peinlich,49
1555,amiotrófico,amyotrophisch,96
5100,articulado,artikuliert,66
793,harrama,harr.,97
2380,criptografía,kryptographie,92
4435,enfermeras,krankenschwestern,41
6240,gps,geographisches positionierungs system,17
13676,sequía,entwurf,13
4155,víbora,viper,69
6827,tirón,ruck,54
14501,autoridades,behörden,10
14426,requisitos,anforderungen,7
2229,niebla tóxica,smog,92
6948,oráculo,orakel,67
12705,nadie,niemand,25
9899,vagabundo,rover,36
9015,patinar,schlittschuh,23
9041,canguelo,funk,54
4530,templado,temperiert,46
7186,grabado,gravur,47
12728,carretero,fuhrmann,25
5910,patata,spud,74
6882,varicela,windpocken,68
2882,arriesgado,riskant,90
5936,incopiaco,unaufrichtig,74
8503,ciudadanía,staatsbürgerschaft,58
12939,verdad,wahrheit,21
8180,indebido,unangemessen,61
11610,lituania,litauen,35
9056,mozambique,mosambik.,54
5856,pasto,löffel,73
13803,ser,sei,5
13010,atrapó,erwischt,21
13693,amor,liebe,13
844,arrebatar,schnappelnd,75
10021,componentes,bauteile,31
10801,hueco,hayes,34
1055,descubridores,entdecker,74
5827,concluye,schluss,27
2306,escoba,besen,90
13038,trabajo,arbeit,19
12981,calendario,zeitplan,15
11975,puertas,gatter,24
2533,heroísmo,heldentum,92
6747,denunciado,denunziert,59
9806,optar,entscheiden,38
12409,intitulado,berechtigt,27
9708,descendencia,abstieg,49
9432,gaélico,gälisch,51
7741,sala,auditorium,62
12984,austria,österreich,22
3730,rasgos,züge,74
2205,releer,wiedereinsetzen,88
8714,asombrosamente,überraschenderweise,57
334,deshonestidad,unehrlichkeit,99
11961,bota,stiefel,28
5472,explicativo,erläuternd,76
8293,entusiasmo,begeisterung,60
6108,pañero,draper,73
1170,flameante,blazing,52
14145,llamar,anruf,9
12918,objetivo,ziel,16
14043,asunto,ausgabe,9
7705,colonos,siedler,59
1853,antiaéreo,antiaircraft,95
7523,g dif,gd.,64
13842,año,jahr,7
12507,brunswick,braunschweig,27
8603,nórdico,nordisch,57
10048,pan,brot,46
13014,factual,tätig,20
9250,cráneo,schädel,51
3621,aguas subterráneas,grundwasser,87
9793,chispa - chispear,funke,34
11971,camión,lkw,28
8152,paciencia,geduld,61
5454,adolescente,teenager,36
3125,sin acontecimientos notables,ereignislos,84
11743,renacimiento,renaissance,34
8837,intenso,erbittert,52
11009,rotación,drehung,29
13906,cada,jede,9
5915,campo de campo,downfield.,74
11787,limpiar,aufräumen,33
5310,jamaicano,jamaikanisch,76
921,obtención,beschaffung,80
12576,sintió,gefühlt,26
13232,vejestorio,dodo.,19
12904,solterona,jungfer,23
5538,celestial,himmlisch,76
7835,molesto,verärgert,33
11030,preliminar,vorläufige,39
4035,minoristas,einzelhändler,42
190,supervisar,überwachung.,74
2741,simplista,vereinfacht,88
7039,contrapartes,gegenstücke,52
12142,escapar,flucht,25
7044,doloroso,wund,62
7215,tiranosaurio,tyrannosaurus.,66
2642,homeopatía,homöopathie,91
13207,mayoria,mehrheitlich,9
9992,beca,stipendium,45
8122,accedido,zugegriffen,9
8687,severo,grimmig,57
8042,curtidor,gerber,61
4233,errar,irren,83
4083,motonieve,schneemobil,82
13644,salón,saal,14
7862,disgusto,nicht mögen,55
3338,monárquico,royalist,82
8931,infancia,kindheit,55
6114,simbólico,zeichen,67
10375,aeródromo,flugplatz,36
926,brotado,britten,98
14489,números,zahlen,8
10791,catorce,vierzehn,41
5105,especialidad,spezialität,70
5587,vómitos,erbrechen,70
3276,abrazado,umarmt,64
11729,entregado,geliefert,27
10547,cuartel,kaserne,42
2931,más lejano,am weitesten,89
10459,épico,epos,43
8667,marfil,elfenbein,57
9787,cf,vgl,48
12374,eléctrico,elektrisch,20
7457,retroceder,rollback,64
1821,marsupial,beuteltier,95
763,calabacín,zucchini,99
4389,irrevocablemente,unwiderruflich.,81
10273,sucesor,nachfolger,43
4897,confucio,konfuzius,80
340,abuelos,großeltern,81
14119,tomó,nahm,10
11886,bávaro,bayerisch,32
2285,zapatillas deportivas,turnschuhe,90
12762,águila,adler,16
6388,lavar,waschen,46
556,rebote,abprallen,99
5706,suspiro,seufzen,72
9074,dispersado,verstreut,48
628,desván,dachkammer,99
11528,fi,phi,35
10218,perteneciente,in bezug auf,41
13824,más,mehr,5
8609,santuario,schrein,53
6301,mareado,schwindlig,67
6791,rítmico,rhythmisch,68
10733,vecindario,nachbarschaft,36
6936,inconsecuencia,inkonsistenz,41
12296,terreno de juego,tonhöhe,18
7646,sobredosis,od.,63
14258,creer,glauben,5
7734,cuero,leder,62
3926,cuarentena,quarantäne,79
13864,encima,über,7
2109,ensanchar,erweitern,62
6330,desorden,unordnung,54
13970,hizo,tat,5
14322,negociaciones,gespräche,5
5546,bajá,pascha,76
8669,barato,billig,57
13685,afirmar,beanspruchen,10
265,cordura,vernunft,100
3822,bordado,bestickt,83
1959,encogido,geschrumpft,94
1411,orientado,ausgereibt,30
1244,maldito,freaking.,32
552,desvinculado,nicht aufgeteilt,95
9803,en tono rimbombante,vor allem,48
13416,popular,beliebt,16
13000,mojador,cairns.,21
5993,mejoramiento,optimierung,54
6697,ustedes mismos,euch,69
5754,parálisis,lähmung,75
7963,podar,trimmen,45
1259,montaje,montieren.,22
11910,disturbio,aufstand,18
446,poco característico,uncharakteristisch,88
7669,simpatía,sympathie,60
4889,autorizado,autorisiert,68
2865,angélica,engelwurz,90
11365,selva,regenwald,37
2022,marcador de posición,platzhalter,93
7256,cuenta regresiva,countdown,65
11806,león,löwe,19
3367,soplo,puff,74
2333,varita mágica,zauberstab,92
12240,dividido,geteilt,25
619,rastreador,tracker,91
9993,en todas partes,überall  überallhin  allerorts,47
8811,hígado,leber,56
10433,sodio,natrium,44
3684,medicina,mäster,86
5975,poético,poetisch,71
13028,circuito,schaltkreis,20
10860,virgen,jungfrau,38
4051,estuario,förde,84
8452,endefermo,wärter,59
13214,irlandesa,irisch,19
5749,castilla,kastilien,75
4665,lemonia,zitonie,81
4559,coger,koker,82
2364,cuadruplicar,vervierfachen,87
9632,comprende,umfaßt,27
4191,hilanderos,spinner,57
13953,atrás,zurück,8
13603,japonés,japanisch,15
3516,eucalipto,eukalyptus,87
9211,respiratorio,atemwege,53
10507,pánico,panik,43
6117,coloso,koloss,73
6818,teledifusión,telekast,61
13169,difamatorio,verleumderisch,19
1016,asentir,nicken,91
10424,amenazante,bedrohlich,27
11822,beingo,zurück sein,33
41,verbosidad,biss,100
14285,tipo,typ,8
1112,instructores,ausbilder,67
7586,frambuesa,himbeere,63
7389,poder pagar,leisten,55
5237,tripulación aérea,flugzeugbesatzung,54
487,exageración,übertreibung,62
11553,más difícil,schwerer,35
4073,telterina,letterman,84
13059,dos veces,zweimal,21
1913,antorchado,klappern.,35
11519,destello,blitz,33
1585,mover el esqueleto,boogie.,95
5500,interdicción,einstreichend,72
11059,semanal,wöchentlich,39
11931,siglos,älter,14
9831,triunfo,triumph,44
4323,ajenjo,absinth,82
6912,qu,qual,68
6263,canario,kanarienvogel,71
1344,malla,gittergewebe,93
10888,puntiagudo,erreichten,17
10464,afección,aggien,39
5552,estima,sistinisch,76
9995,carmesí,purpurrot,47
9099,colocación,platzierung,52
2828,desprotegido,ungeschützt,54
3594,superposición,überlappend,59
4740,matatoria,mather.,80
14003,hace,tut,8
5109,no especificado,nicht spezifiziert,79
7844,gaitero,pfeifer,60
8761,silicio,silizium,54
11217,convencional,mainstream,38
10206,diptura,dipsel,45
6778,flauta,flöte,66
13924,contra,gegen,8
11947,ópera,oper,26
974,brujo,warlock,97
1790,corza,einkräftig,95
14075,acceso,zugang,9
12761,pelo largo,lange haare,24
547,herejía,ketzerei,98
8989,más claro,klarer,55
8197,ausente,abwesend,60
956,extinguir,löschen,63
9578,lotería,lotterie,50
5331,punto muerto,sackgasse,70
10456,hierba,gras,43
6887,fandom,fangemeinde,68
10546,cama,bett,40
