ID,SPAIN,TURC,INTERVAL
2309,complementos,iltifat,62
3636,riego,sulama,86
7659,olvido,farkında olmama durumu,65
523,gapas,gabler,79
14496,inflación,şişirme,49
4747,estrujar,suyunu sıkmak,68
5589,fabricación de cerveza,demleme,46
12753,ventanas,pencereler,13
8701,destripador,ripper,59
12313,supremo,yüce,30
10504,celebracion,kutlama,23
3382,saxófono,sax,78
11193,cáscara,hull,39
11871,malicioso,kötü niyetli,28
5652,ígneo,ateşli,78
2758,higiene,hijyen,89
9924,árabe,arap,49
14310,algo,bir şey,9
14410,mirando,bakan,5
11350,camaradería,ortaklık,37
5169,reconocible,tanınabilir,79
13621,etc.,vb,15
5197,discreto,ayrık,62
2992,melé,scrum,89
6508,serbal,rowan,73
12556,arroz,pilav,28
8737,despectivo,aşağılayıcı,58
2226,axial,eksenel,94
5546,bajá,pasha,78
9530,ginebra,cenevre,53
8037,ingenio,zekâ,28
843,dey,doyum,99
11819,relegado,küme düşürülmüş,29
11108,explorar,izci,28
880,haluro,halojenür,96
8830,sin alterar,değişmemiş,57
13125,obra de arte,sanat eseri,21
14264,necesario,gerekli,6
7015,adoración,tapmak,63
8849,chispero,parıldamak,58
7110,hl,hilik,69
713,de muelles,yaylı,99
5262,rutinariamente,rutin olarak,52
10761,mascota,evcil hayvan,39
12813,c.a,ac,25
6679,abreviaturas,kısaltmalar,46
5092,embuste,nişancı,80
6099,culturismo,vücut geliştirme,69
1741,mecenazgo,himaye,95
12326,clasificación,sıralama,9
14076,diseño,tasarım,12
3501,muesca,çentik,60
4880,condenado,mahvolmuş,48
9004,politécnico,politeknik,56
13140,suecia,i̇sveç,21
13348,dakota del norte,nd,18
673,cementado,çimentolu,64
1790,corza,cirmak,95
12467,mínimo,minimum,29
7733,juerga,çılgınlık,64
6680,dulce de azúcar,geçiştirmek,71
14254,sistema operativo,işletim sistemi,32
1688,cangrejo de río,kerevit,96
11687,tanteador,pukâs,36
6860,reside,ikamet etmek,22
2892,azotado,çırpılmış,60
13451,película,film,15
9325,goma,sakız,52
8481,testamento,atık,59
13275,asociado,birleşmiş,12
7360,reproches,flak,67
8776,momia,mumya,58
2899,desarmado,devredilen,62
13804,era,olmuş,5
11866,ocupación,meslek,31
11735,ejército de reserva,ta,35
10175,goleador,golcü,37
131,uniformemente,düzgün biçimde,100
5763,desplazamiento,yer değiştirme,46
13694,defensa,savunma,12
6185,astrodométrico,astrome,75
10445,cuello,boyun,43
14050,estados,eyaletler,7
10747,abogado,avukat,40
6232,estupendo,hon,74
13665,vuelta,kucak,12
7418,geminis,ikizler burcu,66
13662,pérdida,kayıp,12
14479,equipo,takım,7
5349,chorro,fışkırtma,78
6131,rescate,fidye,74
13188,niños,çocuklar,20
7378,lyases,lazılar,48
14343,actualmente,şu anda,8
6089,difusión,difüzyon,63
6540,secretamente,gizlice,73
6734,damasco,şam,71
13939,próximo,sonraki,6
13123,competir,rekabet etmek,15
17,fanáticos,fanatik,69
8983,aceptador,akseptör,55
7382,frustrante,sinir bozucu,7
10687,levantamiento,ayaklanma,42
56,íncubo,kuluçka,100
11170,elefante,fil,38
9097,yoduro,iyodür,56
625,legisladores,milletvekilleri,96
4885,destilación,damıtma,72
5810,helecho,fern,76
7628,espino,alıç,47
10489,techo,çatı,42
13233,semi,yarı,20
926,brotado,bıkkın,98
1638,timón,dümen,94
12420,alguien,birileri,29
14062,ejemplo,örnek,12
11192,corredor de luna,moonriker,39
8055,cuchilla,homoseksüel,62
13618,chat,sohbet etmek,15
12175,esposa,eş,32
10320,límites,sınırlar,10
12324,colón,columbus,30
3198,verbos,fiiller,56
6196,tirado,atmış,39
12142,escapar,kaçmak,26
9115,malentendido,yanlış anlama,49
9288,firme,sabit,53
11840,cartelera,reklam panosu,34
9775,certificado,sertifikalı,48
3470,capó,kaput,80
9242,armisticio,ateşkes,54
13555,doble,çift,13
12827,coreano,koreli,23
3854,matiz,hue,85
3585,frente,alın,87
1534,epifanía,aydınlanma,96
2001,desmayo,bayılma,72
13239,brasil,brezilya,20
9185,diosa,tanrıça,54
12008,llevando,rulman,14
10387,pilotos,airmen,46
3530,ternero,baldır,88
3267,no probado,kanıtlanmamış,89
4504,cuchillas,bıçaklar,83
10390,saludos,selamlar,38
12433,turco,türk,29
9720,esqueleto,iskelet,50
5185,inercia,eylemsizlik,80
14054,espectáculo,göstermek,8
2257,tartán,ekose,93
4207,compensar,tazmin etmek,47
6899,neptúnico,neptun,70
12593,embalaje,ambalajlama,24
6181,besar,besim,75
13722,privilegios,ayrıcalıklar,13
13370,energía,enerji,18
6634,sin sentido,kazançsız,72
2229,niebla tóxica,smog,93
11591,veteranos,gaziler,27
11344,culo,eşek,38
4007,devasionado,perişan,81
6,tropezón,yanılmak,62
3484,glacial,buzlu,88
14200,acción,aksiyon,10
11276,serpiente,yılan,36
479,bebió,çatmak,99
11040,galés,gasp,41
376,pseudociencia,psödbistance,100
589,tiro al plato,skeet,98
9294,supervisión,izleme,19
5889,sacerdotes,rahipler,47
6904,aprendiz,tanrısal,70
3131,bostezo,esnemek,87
7097,mini series,mini dizi,69
12661,toro,boğa,20
11588,sin título,kararsız,37
1759,autista,otistik,95
11106,difícilmente,zorlukla,40
12378,honor,onur,23
561,espárragos,kuşkonmaz,99
10070,cansado,yorgun,30
9012,rly,gerçekten mi,57
5314,pechera,dickey,80
1187,refracción,refraksiyon,86
6536,retruécano,cinas,68
11218,junto a,yanında,39
5925,lluvioso,yağmurlu,76
2733,plomería,su tesisatı,86
9217,prehistórico,tarih öncesi,55
8896,bosquecillo,holt,57
7524,ilimitado,sınırsız,66
4042,tranquilamente,sakince,86
11936,cerebro,beyin,32
11132,permaneció,durdu,40
5816,evita,kaçınmak,7
12838,acercarse,yaklaşmak,18
11427,hermana,kardeş,33
1875,etano,dimetil,95
11366,carta,charter,36
2764,zona de las calmas ecuatoriales,doldrums,91
3901,tocho,tokmak,86
2347,palos,palal,60
14367,imagen,imaj,6
4028,abundancia,bolluk,70
4251,saxífraga,taş kıran çiçeği,85
9433,arca,ark,53
11105,bibliómano,biblomanyak,40
12510,ít,kalem,22
2390,comentarista deportivo,sportscaster,88
2988,dudoso,doubters,87
215,féretro,pump,100
12355,aviación,havacılık,29
9001,préstamo,borç,46
2684,ultramarino,lacivert,92
14403,pronto,yakında,11
3839,incoloro,renksiz,87
8924,hueva,karaca,56
8686,segador,reaper,58
14344,existente,mevcut,9
4722,arcaico,arkaik,82
11052,esclavo,köle,35
2402,psiquiatría,psikiyatri,93
8048,decoración,deko,62
11991,desfloración,kararıklık,29
1074,añadido,eklenmiş,74
8994,ganso,kaz,57
8493,respiración,nefes alma,44
13888,qué,ne,7
1659,fumador,sigara içen,83
6473,campesino blanco,redneck,71
1319,arpía,harppy,97
11169,municipio,belediye,30
7793,proposición,önerme,61
14412,normas,tüzük,9
1844,trotón,trotter,94
7460,tirador,atıcı,59
6665,incursión,akın,63
3657,reanudación,yeniden başlama,87
12327,arma,silâh,17
10046,disparates,balderdash,49
14340,rechazado,reddetti,16
13124,pinchar,prod,21
3392,bulevar,blvd,88
251,tambaleante,yuvarlanan,75
13900,trabajar,iş,5
8332,plagio,intihal,57
10343,perdedor,beceriksiz,38
9541,no tiene,yoksa,53
4979,bovino,sığır,81
12448,lanzado,başlatılan,21
2934,tomar represalias,misilleme yapmak,50
3594,superposición,örtüşen,61
5874,proteínas,proteinler,35
10972,fortalecimiento,güçlendirme,22
12595,sólido,sağlam,27
2692,suprarrenal,adrenal,92
6108,pañero,draper,75
8980,ochenta,seksen,54
3492,cebada,arpa,88
13471,sobre,üzerine,17
12114,menta,nane,31
12092,inactivado,inaktive,31
8432,litio,lityum,61
9059,elección,seçme,9
12217,watson,ırmak,31
14025,mi,benim,6
8057,ratificado,onaylayan,59
3371,demacrado,bitkin,88
2321,embriaguez,sarhoşluk,76
7566,recomienda,tavsiye eder,14
5153,amenaza,menet,73
13807,son,var olan,5
10640,pretemporada,müstehcen,44
5170,provocar,kışkırtmak,55
5800,de desarrollo,gelişimsel,76
12028,dto,disk,31
9258,investigacion,incelemek  bulmak,49
14064,libras,pound,37
3298,hurra,yaşasın,89
5649,bocinazo,honk,76
13179,ofensa,suç,12
8094,prejuicio,pregame,62
9125,de madera,ahşap,56
8388,papel prensa,haberprint,61
14312,posición,konum,6
4289,implícito,örtük,84
9158,ecuador,ekvator,33
4974,tarjeta madre,anakart,81
10375,aeródromo,havaalanı,38
6442,alquimia,simya,73
8176,coma,virgül,53
9594,nerd,inek öğrenci,48
12732,piscina,havuz,24
1126,bannister,kandırmak,98
5340,folleto,pamphlet,69
13130,octavo,sekizinci,21
6668,verdi,ildi,72
12463,taiwán,tayvan,29
6495,gobernantes,cetveller,55
13565,llenar,doldurmak,13
6411,ídem,ditto,73
6354,indirectamente,dolaylı olarak,74
12338,electrónico,elektronik,24
6729,singular,tekil,66
4479,deportividad,sportmenlik,84
504,arquitecturas,mimariler,19
932,cartera,satchel,98
8522,juzgar,yargılamak,23
3540,edicto,ferman,85
9611,reproducido,yeniden üretilmiş,43
2081,amargamente,acımasızca,94
1977,separatistas,ayrılıkçılar,70
5836,pinzón,ispinoz,73
137,poroso,gözenekli,100
11422,ajedrez,satranç,38
5389,cínico,alaycı,62
2829,estimación,hesaplaşma,68
7816,volver a comprobar,yeniden kontrol etmek,64
7361,enfriar,sakin olmak,64
14279,líneas,çizgiler,10
6994,caza,chevy,70
1889,cascada,basamaklı,67
4926,angustia,pang,81
1186,sharpie,silinmez kalem,98
5866,tubero,tütür,76
6214,curran,kürek,74
14301,inquietud,kaygı,11
4134,no libre,beyinsiz,85
14438,comenzó,başlayan,8
10510,lineal,doğrusal,44
8868,imparcial,tarafsız,57
1406,tardío,gecikmiş,96
822,insuperable,aşılmaz,99
11300,mental,zihinsel,35
2901,pañal,bebek bezi,87
2285,zapatillas deportivas,spor ayakkabı,91
5017,tirón,römorkör,75
3663,dea,uyuşturucu ile mücadele dairesi,86
9152,alá,allah,55
14015,correr,koşmak,8
12284,científico,ilmi,30
51,llave inglesa,anahtarı,94
5941,sedimentario,tortul,76
11617,cm,santimetre,37
2550,cáñamo,kenevir,92
12747,amigo,arkadaş,16
11139,inaceptable,kabul edilemez,39
1840,rescindido,yeniden şekillendirilmiş,89
13351,lago,göl,17
2711,buitre,akbaba,88
2137,motorizado,motorlu,94
13220,desarrollado,gelişmiş,12
11822,beingo,geri dönüş,35
11721,rivalidad,rekabet,34
4592,duele,canı yanmak,38
13333,razonablemente,makul bir şekilde,6
14405,octubre,ekim,6
5211,mercancías,eşya,73
12030,frase,ifade etmek,27
7805,primitivo,ilkel,62
7539,taft,tüf,66
13121,viento,rüzgâr,14
11977,incompleto,tamamlanmamış,33
4236,errante,dolaşma,38
7137,tomar el control,devralmak,68
10154,mensual,aylık,48
12972,enemigo,düşman,21
5338,espacial,mekânsal,78
12177,empujar,itmek,21
3460,tonel,tun,88
3795,entrega por paracaídas,airdrop,78
14482,por qué,neden,8
8144,más lejos,daha uzak,62
13704,conducir,sürmek,12
6259,jurado,yeminli,74
6057,creta,girin,75
11544,asiento,koltuk,24
13067,hermano,abi,15
1452,calzada,anayol,96
13552,se aplica,uygulamak,12
13853,cuando,ne zaman,6
8422,inesperado,beklenmedik,61
1137,estrella polar,polaris,98
8648,confiado,güvenilir,29
5031,armónico,harmonik,75
1072,tesoros,hazineler,52
8566,sísmico,sismik,58
13460,alquín,alk,17
3303,prescripción,reçete,84
620,avelandas,savaş uçakları,99
11661,olvidó,unuttun,36
3398,patio interior,arka bahçe,88
9087,correspondencia,karşılık gelir,30
12839,primavera,bahar,21
7452,lechoso,sütlü,66
5503,acumulado,tortulu,68
7470,disposición,imha etmek,51
5571,estadios,stadya,78
11965,racimo,demet,33
7205,saneamiento,sanitasyon,64
13037,ácido,asit,21
5302,garra,talon,76
3069,fundamentos,temeller,37
13400,carrera profesional,kariyer,17
10411,moral,ahlaksız,36
13773,dominio,ihtisas,12
10035,leve,hafif,48
12800,actor,aktör,20
5221,desequilibrado,lopsiz,80
7518,transversal,karşıdan karşıya geçmek,62
1589,vocal,sesli harf,78
2323,simbiosis,sembiyoz,93
7632,panorama,görünüm,63
4475,caracortada,sükramlık,84
8269,renta,kiraya vermek,51
3439,frívolo,alçakça,86
14092,operaciones,operasyonlar,7
2264,cavernícola,mağara adamı,94
3080,defecto,kusur bulmak,55
5768,subsecciones,alt bölümler,51
7639,colateral,teminat,64
11188,vacío,boş,38
12929,triple,üçlü,23
6342,fisgonear,snoop,72
3320,envíos,sevkiyat,70
5785,ano,anüs,77
11834,inadecuado,yetersiz,33
8119,gladiadores,gladyatörler,50
7977,nudo,düğüm,33
5054,protestantismo,protestanlık,81
12541,fin de semana,hafta sonu,26
12103,conversión,dönüştürmek,21
7724,reconciliación,mutabakat,64
11495,sin cabeza,başsız,37
4852,desempleados,işsiz,55
9429,mayonesa,mayo,53
5724,malabares,hokkabazlık,76
12654,sería,yapmaz,27
2945,auriculares,kulaklıklar,84
2121,profanación,hürmetsizlik,89
2312,golpeteo,vurma,37
9703,grito,bağırmak,42
681,presagiar,bode,92
4896,contratistas,müteahhitler,66
3871,terriblemente,korkunç bir şekilde,54
4064,gamberrismo,serserilik,67
2467,peregrinaje,hac,92
10701,brillante,parlak,43
11885,kenny,kendi,34
9712,circo,sirk,51
8770,enchufar,fiş,53
8239,monigote de nieve,kardan adam,62
8435,asesinos,katiller,38
5823,retardar,geciktirmek,42
14495,francés,fransızca,12
5959,glam,ışıltı,76
10262,provisional,ara,47
9193,ventajas,avantajlar,22
7356,degenerado,yozlaşmış,59
5547,aph,iri,78
1577,interpersonal,kişilerarası,96
13835,oms,dsö,7
7636,pateadores,kickers,23
11013,juego de los cientos,piquet,41
10449,georgiano,gürcüce,43
9211,respiratorio,solunum,55
11913,granja,çiftlik,28
1234,transmitir,aktarmak,20
8166,bacalao,morina,62
10861,timonel,cox,42
573,nítrico,nitrik,99
3719,caduco,yaprak döken,87
9935,mutuo,karşılıklı,45
12360,nieve,kar,30
10814,maldita sea,lanet etmek,38
6293,espantajo,scarborough,74
8615,mullido,mullen,59
3375,rebote,zıplayan,48
12,ordinariamente,normalde,100
8348,sin fundamento,takdir edilmemiş,61
10783,buscando,arayan,29
8519,explotación,patlayan,37
3156,sacerdocio,rahiplik,89
2783,coche de turismo,roadster,87
10146,embajador,büyükelçi,45
6371,toque de queda,sokağa çıkma yasağı,70
4985,obrero temporal,hobo,79
9943,rodador,tekerlekli kimse,49
8494,punteros,pointer,47
7482,desarmamiento,silahsızlanma,66
4634,calmar,quell,74
8801,níquel,nikel,56
14313,anterior,öncesi,12
9802,sorprendente,şaşırtıcı,25
13318,más bajo,daha düşük,18
6593,barrio bajo,gecekondu,70
11746,cama y desayuno,bb,34
7069,obsoleto,engelli,65
10958,remanentes,kalıntılar,36
2557,hechizo,hisht,92
13200,reina,kraliçe,18
10513,rumores,söylentiler,39
2440,farmacológico,farmakolojik,82
896,nimrod,nemrut,98
6326,crisol,pota,74
6672,supremacía,üstünlük,72
10810,sacrificio,kurban etmek,41
10987,arrancadores,başlayanlar,28
8250,expulsado,kovulmuş,56
11209,esquí,kayak,32
10141,activistas,aktivistler,39
4144,más ancho,en geniş,85
7779,flatulencia,şişmanlık,64
10273,sucesor,varis,45
154,nexo,bağ kurma,100
5497,glándula,gland,73
14510,eficaz,etkili,12
12437,esquema,şema,28
11655,descendente,düşme,14
2730,molienda,bileme,71
5675,responsabilidad,yükümlülük,75
13904,apoyo,destek,10
1424,canto,kıtlar,55
1136,ciempiés,kırkayak,97
1110,reagrupado,yeniden toplantı,83
13428,vado,ford,17
902,bacalazo,bac,98
10844,fusión,füzyon,42
7260,testículo,testis,65
570,tierras de cultivo,çiftlik arazileri,97
11739,alcance,kapsam,34
14418,presentado,gösterişli,8
10605,presuntamente,iddiaya göre,44
9880,guia,rehberlik,50
5822,casarse,evlenmek,43
6523,infeccioso,bulaşıcı,73
10577,imágenes,kamera görüntüsü,44
722,gusano,maggot,96
14205,incluido,dahil,7
8523,breta,bon,60
4805,condenar,kınamak,38
1158,vibración,titreşim,71
8962,remolque,tanıtım videosu,51
506,telediario,haber,87
11950,aniversario,yıl dönümü,33
6475,empresario,girişimci,67
13558,desanimado,cesareti kırılmış,15
11560,tener puesto,giymek,27
12624,tornado,kasırga,24
6302,caracol,salyangoz,68
11038,pantano,bataklık,40
7975,vencer,üstesinden gelmek,63
12640,encimera,tezgah,25
5107,abruptamente,aniden,81
9111,utilidad,yarar,36
14058,saber,bilmek,8
229,dispersión,dağılım,51
6997,más débiles,zayıf,70
12411,cala,dere,29
12013,walkie,telaş,33
5488,sudor,ter,72
9969,desplazado,kaydırılmış,21
1014,ónix,oniks,98
2417,grieta,çiğnemek,90
10547,cuartel,kışla,44
3012,alrededores,kısmet,73
2008,adverbio,zarf,92
10509,cantando,şarkı söyleme,33
3648,ortigas,ısırgan otu,83
2510,farsante,riyakârlık,92
12924,arrendajo,jay,20
13747,azul,mavi,12
8031,cuchillero,cut,63
12974,pelotas,toplar,12
13966,necesidad,ihtiyaç,6
12246,cabello,saç,30
11999,matrimonio,evlilik,32
12374,eléctrico,elektrik,21
10833,emiratos,emirlikler,40
6854,viruela,çiçek hastalığı,70
4658,inevitablemente,kaçınılmaz olarak,55
1723,elogiar,övmek,60
4760,pava,su ısıtıcısı,81
2492,traidor,hain,80
8976,gatito,yavru kedi,55
5243,cava,kiler,77
14507,centro,merkez,11
6126,guirnalda,çelenk,74
11686,nueva york,ny,36
2973,ojo dorado,altın göz,90
8503,ciudadanía,vatandaşlık,60
4170,guantelete,eldiveni,84
10699,absoluto,mutlâk,27
9773,basura,çöp,51
12613,afd,aff,27
5706,suspiro,iç çekmek,74
1942,lázaro,lazarus,95
669,hinchar,kabarma,72
10969,tradicion,gelenek,21
4225,afluencia,akmak,84
12406,grasa,şişman,28
12351,araña,örümcek,29
11635,poco claro,belirsiz,36
7051,propenso,yatkın,69
530,esturión,mersin balığı,99
12867,pavo,türkiye,24
14196,países,ülkeler,10
5489,saltar,pençe,70
11922,piezas,parçalar,20
7393,retratar,tasvir etmek,40
4253,ocaso,up,85
3716,retencion,tutulma,83
9814,colmillo,fang,50
7254,capas,katmanlar,40
10998,vasto,muazzam,41
7036,cúbito,cu,68
9810,oceanía,okyanusya,50
4192,habeas,habit,85
9930,transportar,feribot,41
4750,camboyano,kamboçyalı,80
5394,ilógico,mantıksız,78
6822,tauro,boğa burcu,70
11919,astucia,ast,34
1674,expiación,aton,84
14082,san,saniye,12
2378,pulsera,bileklik,88
6882,varicela,suçiçeği,70
9281,relaciones,ilişkiler,31
397,raqueta de nieve,kar ayakkabısı,99
12758,gigante,devasa,15
14476,impulsos,sürücüler,12
106,bario,baryum,100
8062,parámetros,parametreler,49
290,esquemático,şematik,97
13342,dudar,tereddüt etmek,18
13803,ser,olmak,5
2448,invocado,çağrılan,74
8796,emboscada,pusu,51
8850,inclinado,eğimli,46
6700,insultos,slurs,61
13096,cabaña,kulübe,21
8745,bíblico,i̇ncil,58
11182,carrera de obstáculos,steeplechase,39
13909,bueno,peki,8
13081,revista,dergi,20
7300,tesis,tez,67
652,ambrosía,çok lezzetli yemek,99
3592,almohada,yastık,83
13891,hacer,yapmak,5
7624,decreto,karar vermek,57
11526,amorío,mesele,25
3428,paleta de hielo,dondurma,88
12869,florida,fl,24
4948,cuerdas,halat,58
12226,evolución,evrim,31
6905,dialecto,lehçe,54
9989,hacia el noreste,kuzeydoğuya doğru,49
10246,víspera de todos los santos,cadılar bayramı,47
9273,deforestación,orgestasyon,54
8524,cronología,kronoloji,44
8147,tenedor,çatal,46
10045,portavoz,sözcü,49
11858,alturas,yükseklik,26
4111,acortamiento,kısaltmak,40
884,buena suerte,godspeed,98
7213,hijastro,kız çocukları,37
14357,fácil,kolay,13
12015,trepador,başıboş,32
13590,carente,eksik,12
3874,atajo,kısayol,80
14218,computadora,bilgisayar,7
11309,pingüino,penguen,28
13859,tiempo,zaman,6
5386,lodoso,bulanık,76
10743,lingüista,dilbilimci,36
10458,objeción,itiraz,14
5186,coeficiente,katsayılı,76
4243,tal,tet,85
5276,estar atento,bak,79
641,mapa de bits,bitmap,99
14465,asociación,dernek,12
2404,subcontinente,altlık,93
6530,inmediato,komut istemi,40
8113,pelea confusa,yakın dövüş,62
9772,toril,bullpen,50
373,tiña,saçkıran,100
13498,combatiente,savaşçı,15
6821,examinado,taranmış,23
3071,en los estados unidos,devlet tarafı,89
11649,merece,hak ediyor,28
7934,esquilador,shearer,61
2178,incontrovertido,tartışmalı,92
8425,granero,ahır,59
12499,terrorismo,terörizm,22
14176,mirar,bakmak,5
9031,cloruro,klorür,56
1836,virginidad,maidenhead,95
8703,descubrir,keşfetmek,10
10588,lijadoras,zımba,42
3727,agua sin gas,durgun su,87
5662,sensación,duygu,62
12310,aumento,çocuk büyütmek,24
5869,albahaca,reyhan,76
656,esporádicamente,sporadik olarak,70
1847,torcido,askew,95
7812,herrería,smithers,64
1787,apóstrofes,apostroflar,72
12127,miedo,korku,26
2625,coronación,koronluk,65
9500,misericordia,merhamet,50
3503,vuelo espacial,uzay uçuşu,66
11814,estudios,çalışmalar,20
3194,tejidos,dokular,54
11511,crema,krem,37
4374,más débil,en zayıf,84
14358,gasto,harcama,32
6120,fascinante,büyüleyici,63
