ID,SPAIN,DANOIS,INTERVAL
3100,comestible según la ley judía,kosher.,88
10857,colapsado,kollapsede,27
259,grupa,jokingly.,100
14246,intentando,forsøger,7
10215,sano,hale.,45
1165,noosfera,noosphere.,97
6291,reprimir,undertrykke,42
6371,toque de queda,udgangsforbud,68
14442,decidido,besluttede,8
4786,triptófano,tryptophan.,80
12039,delincuente,kriminel,28
6011,granja pequeña,croft.,73
9290,alimento,foder,43
9506,gravedad,tyngdekraft,51
1853,antiaéreo,antiaircraft.,95
12902,olvidar,glemme,22
1642,perdonado,tilgiven,95
14143,abierto,åben,9
7363,campo de salida,outfield.,18
10690,horror,rædsel,40
9353,foca,seadog.,52
623,estrellado,stjerneklar,99
6186,campista,campeche.,73
11013,juego de los cientos,piquet,39
7831,ornitorrinco,næbdyr,62
3767,crucero,cruising.,38
13742,chico,dreng,12
7660,cintura,talje,58
8598,nulo,nil.,55
222,proyectores,floodlights.,98
1540,acuicultura,akvakultur,96
5597,bobo,booby.,68
10792,amado,elskede,41
11111,subtítulo,caption.,34
12569,chorros,jetfly,22
9916,provisiones,bestemmelser,40
4974,tarjeta madre,bundkort,79
6072,conquistada,erobret,47
4666,encendido,antændt,58
10793,preparatorio,forberedende,41
10381,cartucho,patron,39
7930,rígido,stærke,62
4447,arrastrarse,creep.,70
13118,naciones unidas,fn.,20
3621,aguas subterráneas,grundvand,87
10044,colorete,rouge.,41
3520,cheurón,chevron.,86
5155,inclinación,slant.,65
6753,berilo,beryl.,68
9569,estola,stjal,51
6503,orinar,piss.,51
10992,vistió,havde på,40
3269,apilado,stablet.,52
4474,somnoliento,søvnig,82
12621,nativo,hjemmehørende,24
8896,bosquecillo,holt.,55
11709,proximidad,nærhed,34
4126,receta,opskrift,74
6286,yodo,jod,72
11848,aprobación,godkendelse,21
1499,rogue,rogan.,96
12143,pájaro,fugl,27
929,aprovechar,gearing.,88
10490,otomano,osmanniske,42
4152,avanzada,outpost.,70
8223,sufijo,suffix,56
12448,lanzado,lanceret,20
5375,sacrificado,ofret.,71
8814,aserrador,sawyer.,55
9879,crimea,krim.,48
3072,almendra,mandel,87
9445,secuestro,kidnapning,36
7012,relleno,polstring.,45
8275,molino,vindmølle,59
9152,alá,allah.,53
5685,magnate,tycoon.,75
12579,ficción,fiction.,21
13406,valle,dal,17
1817,mina de arena,sandpit.,94
2896,distintivamente,tydeligt,90
8725,monetario,monetære.,57
7196,arzobispo,ærkebiskop,63
14517,occidental,vestlig,12
4548,enredado,tangled.,74
2726,fértil,frodige,57
13457,técnico,tech.,17
14176,mirar,se,5
10167,pastel,kage,44
7959,una pieza,et stykke,62
72,jactancia,prale af,59
3756,buey,okse,86
982,restablecido,genoprettet,84
2420,planificadores,planlæggere,83
13200,reina,dronning,18
2129,línea azul,blueline.,93
10894,timoteo,timothy.,40
13827,haría,ville,5
3723,paruino,paranomia.,86
4407,embrionario,embryonale,82
6806,maquillaje,makeup,68
12415,amanecer,daggry,28
1685,falo,phallus.,95
2972,aviador,airman.,89
12493,planificado,planlagt,12
2443,asigna,tildeler,15
11256,truco,trick,32
12183,suicidio,selvmord,29
8242,superado,overgået,48
582,no dañoso,uskadt,99
7378,lyases,lyser.,47
11121,estonia,estland.,38
5792,equinoccio,equinox.,71
5976,aburrimiento,kedsomhed,73
2907,escarbar,scrabble.,90
4626,tritón,newt.,81
13771,casi,næsten,13
6902,estrellarse,crashing.,19
3998,brumoso,tåget,85
13151,avance,rykke,13
8737,despectivo,nedsættende,57
9575,simultaneamente,samtidigt,45
2692,suprarrenal,adrenal.,91
14220,similar,lignende,12
3152,más pobre,fattigste.,88
4847,símil,lignelse,80
12736,prensado,pressning,14
4727,tapa,låg,79
5651,ósmosis,osmose,75
4477,anuario,årbog,81
4939,canónico,canonical.,40
5073,restricciones,begrænsninger.,73
574,inmersión,nedsænkning,88
13667,nada,ikke noget,14
3930,costoso,costliest.,85
5331,punto muerto,deadlock.,70
6865,reacio,modstræbende,62
11371,alistado,enlisted.,32
12168,perseguir,jage,26
5723,cajero,teller,73
4384,pargo,snapper.,68
9656,yo asi,iso.,50
13648,necesariamente,nødvendigvis.,14
12868,noruega,norge.,23
6018,encarnación,inkarnation,51
8545,sincronizar,synkronisere,57
12623,papa noel,santa,26
860,analizado,analyseret,51
6127,revisión,overhaling.,62
8661,transporte,fragt,57
8365,decaer,henfald,55
8453,envenenamiento,forgiftning,39
4889,autorizado,godkendt,68
11847,rival,konkurrerende,26
3754,kernado,kern.,85
4150,renovado,renoveret.,61
16,maníaco,manic.,99
14438,comenzó,startede,8
5352,pilluelo,urchin.,77
2697,apátrida,statsløse.,84
11382,deshacerse,ride,37
879,vigas,bjælker.,57
7804,mamífero,pattedyr,56
11831,básicamente,i bund og grund,18
14424,especialmente,især,12
14051,más tarde,senere,10
152,sayo,tunika.,80
6681,tontos,fjols,38
10585,compacto,kompakt,39
8962,remolque,anhænger,50
11684,piernas,ben,21
11789,actriz,skuespillerinde,33
6450,cargador,oplader.,33
5372,extinguirse,ext.,77
8148,mendigar,tigge,50
244,comestible,spiselige.,98
13140,suecia,sverige,20
8555,cincha,quincy.,58
13723,combate,bekæmpe,13
4761,hélice,helix.,80
1301,en dirección oeste,westbound.,97
2100,apaca,apa.,93
9142,por la presente,hermed,54
6913,mástil,mast,65
4416,embate,onslaught.,83
388,codorniz,quail.,99
9116,ups,oops.,54
6209,afueras,udkant,72
3873,peatonal,fodgænger,78
6353,hitos,milepæle,52
1547,orgía,orgy.,94
5595,asilo,asyl,74
10101,vestido,klædt på,29
12604,nordeste,ne.,26
7070,limpiado,udslettet,54
6,tropezón,snuble,60
11792,desgastado,slidt,33
2243,dicho de una cosa,quoth.,93
6156,simpático,sympatisk,72
5309,velocista,sprinter.,62
4333,desatado,untied.,83
6058,piso de arriba,ovenpå,73
11025,cola,hale,32
13268,7,7.,19
5634,recordativo,minder om,69
7712,corbeta,corvette.,62
14174,gerente,manager,11
6314,estrago,strom.,72
8136,daga,dolk,59
13833,que,end,6
14440,libro,bestil,11
5222,depósitos,depots.,44
1878,derribado,væltet,79
5280,alza,upside.,77
234,sonrisa,grin,92
7550,evocador,evocative.,63
7738,inconfirmado,unverified.,49
13149,jefe,chef,16
4642,desafortunado,uheldig,81
9088,vinilo,vinyl.,54
8451,manifestantes,demonstranter,57
11975,puertas,porte,24
6895,guantes,handsker.,47
13610,palabra,ord,10
1282,tríadas,triader,68
9849,especia,krydderi,47
380,alcano,alkane.,97
8803,apestar,pong.,56
9529,bañera,bad,44
7374,centeno,rug,65
12257,sospechar,formode,19
10648,óptico,optisk,38
10397,cra,ave.,44
11669,virginia,va.,34
8164,marsopa,marsvin,61
12150,desleal,trosløs,30
5628,liendre,nit,74
1090,circunstancial,indicier,97
11114,ostra,østers,38
11094,pascua de resurrección,påske,39
14227,devolver,vend tilbage,11
1956,negociar,forhandle,61
13748,béisbol,baseball.,13
5731,zarigüeya,possum.,74
2088,debusto,debussy.,93
6770,escasez,mangel,56
10586,cuando sea,hver gang,43
13032,exactamente,nemlig,21
11010,aéreo,aerial.,39
3102,encogerse,krympe,73
3683,a ciegas,blindt.,86
13214,irlandesa,irsk,19
12107,revisado,kontrolleret,12
6955,ladrón,tyv,68
899,hombre negro,sort mand,98
9400,langoso,lang.,52
1073,brazo pantanoso,bayou.,97
11742,emperador,kejser,32
8486,envuelto,indpakket,41
877,elusivo,undvigende,97
13569,acampar,lejr,14
8989,más claro,klarere.,55
9527,separación,adskillelse,16
7278,recipiente,modtager,51
9306,policías,politifolk,53
12346,lío,mess.,22
11650,que lleva,transporterer,12
1263,cuestionario,spørgeskema,93
8429,cesta,kurv,57
4117,escondido,skjulte,84
2202,lindia,lindy.,93
1743,persuasión,overtalelse.,78
2541,altoparlante,højttaler.,83
7802,de ciclón,cyclonic.,12
13432,cálculo,koilerplate.,17
6678,caliza,kalksten,70
7912,leveña,leander.,62
1009,poco práctico,upraktisk.,97
4551,de allí,derfra,82
250,programadores,programmører.,33
14464,archivado,arkiveret,6
423,dramaturgo,playwright.,97
11350,camaradería,partnerskab,35
11919,astucia,ast.,32
11642,ritmo,pace.,33
1062,medio ambienteismo,mulighed  mulighed,36
14240,grupos,grupper,8
13538,cumplimiento,overholdelse,15
5882,comprimido,komprimeret,47
13147,bonito,smuk,20
2638,arqueros,bueskytter,60
12301,escanear,scanning,21
12926,rico,rig,22
14152,paquete,pakke,23
8693,quemado,brændt,57
10738,contratado,hyret,32
11484,barrido,fejet,36
1897,surgido,opstået,94
13869,semejante,sådan,5
11069,crudo,rå,39
6710,embarazada,gravid,69
8842,rabón,reak,56
11274,pescador,fisher.,38
289,intrigado,fascineret,49
13892,antes,før,7
11047,libia,libyen,39
13946,precios,priser,21
3836,antimonopolista,antitrust.,86
6386,arpa,harpe,69
7985,imponer,pålægge,37
57,muriendo de hambre,sultende,86
11726,siria,syrien,34
1239,imposibilitar,udelukke,80
664,iffe,iffy.,99
3636,riego,vanding,85
14179,ganancias,indtjening,16
8088,prometido,pantsat,46
2771,clínica,cline.,88
6911,minino,pussycat.,67
3283,cláusulas,klausuler.,47
1434,despierto,vågen,93
13581,indio,indianer,13
11956,agujero,hul,27
4563,cortacésped,mower.,77
11017,cuervo,ravn,30
1193,zs,z er,97
13518,fondo,bund,16
2431,tacos,heelers.,92
14001,pocos,få,7
2315,balcón,altan,84
10046,disparates,balderdash.,47
14196,países,lande,10
14212,cargos,gebyrer,17
7535,letal,dødbringende,62
12672,doce,tolv,25
10264,historias,butikker.,26
1211,a bajo precio,billigt.,97
1528,vejiga,blære,96
10152,bolsillo,lomme,41
3898,asno,assam.,85
1254,desvergonzado,skamløs,97
1872,amarrar,belay.,90
12308,convección,konvektion,28
11974,significativamente,væsentligt,32
9309,frotar,gnide i,53
2107,fuego cruzado,crossfire.,93
12777,subida,subst.,24
10755,honesto,ærlig,41
4813,trasladarse,flytte,36
7391,rotura,hvil i fred,47
7436,alguacil,sheriffer,63
1483,exagerar,overkill.,96
3217,connagua,connaught.,88
491,renovación,fornyelse.,36
9419,hada,fe,51
712,no escrito,uskrevet,99
10122,ocurre,opstår,13
8552,tipográfico,typografisk.,57
8493,respiración,vejrtrækning,42
9758,organizativo,organisatorisk,49
11168,excusa,undskyldning,37
11800,relámpago,lyn,33
12814,estimado,anslået,19
11552,logotipos,logoer,12
2596,túnica,robe.,83
6817,bendición,boon.,69
2857,no resuelto,uløst,88
3993,diez centavos,dime.,79
14070,mundo,verden,7
10362,aumentos,stigninger,14
10272,llevar a la fuerza,shanghai.,45
6740,piña,ananas,69
576,excursiones,outfitters.,98
5032,único,singleton.,78
10873,herencia,heritage.,40
13435,adelante,foran,17
13066,herido,skadet,20
14497,leer,læs,6
13364,pedir disculpas,undskylde,6
1995,tétanos,tetanus.,94
10680,decisión,regerende,8
14514,escrito,skrevet,10
14141,pendiente,på grund,7
9573,calamar,blæksprutte,42
10939,madeja,hank.,36
12680,estafa,con.,21
8940,confrontación,showdown.,55
13886,cª,inc,21
3745,gases,gasser.,86
13319,tifón,tyfon,18
7665,tener cuidado,pas på,63
261,masones,freemasons.,93
1324,pío,peeps.,83
9624,ética,etik,40
11694,transportador,carrier.,32
9986,bufón,jester.,46
9284,fracasado,mislykket,47
792,electrólito,elektrolyt,96
11567,aparte,til side,35
8670,no es,isnt.,57
11314,quien,hvem som helst,38
14476,impulsos,drev,12
8767,cada día,hver dag,56
13566,hoy dia,i dag,15
10626,limón,citron,41
3557,layo,lægge op,87
5992,caballo de mar,seahorse.,74
13729,infracción,overtrædelse,13
4940,taxista,taxman.,79
2485,húmedo,fugtig,71
2117,catalítico,katalytisk,93
6587,en silencio,lige så stille,70
13286,él mismo,ham selv,19
6741,escalera,trappe,65
8992,propulsado,fremdrift,42
7570,papá,papa.,62
8476,fragua,forge,48
6554,bután,bhutan.,70
13563,construido,bygget,15
148,modernizar,forny,73
3344,peinado,frisure,75
10087,vendaval,gale.,44
7777,azores,azorerne.,62
13080,famoso,berømt,21
8361,instantáneamente,med det samme,59
11087,censurado,censoreret,29
4375,panorámico,panorama,83
7213,hijastro,døtre,35
6309,arquímete,archimedean.,72
10510,lineal,lineær,43
12114,menta,mint.,29
12283,perú,peru.,29
2118,desesperación,fortvivlelse,88
8149,embarcado,indledt,50
8885,bateadores,hitters.,37
6474,réplicas,aftershocks.,58
8938,escotilla,luge,53
12127,miedo,frygt,25
13516,pertinente,relevant,15
3147,paloma silvestre,culver.,88
6284,restringido,fastholdt,65
66,determinar con precisión,pinpoint.,95
3095,esfuerzo de torsión,drejningsmoment.,88
13065,tiempo extraordinario,over tid,21
8667,marfil,elfenben,57
13037,ácido,syre,21
8368,santas,hallows.,58
7392,carnicero,slagter,61
10937,arenoso,sandet,40
12995,avenida,avenue.,21
7554,vegetal,grøntsag,52
7710,expiración,udløb,63
10530,coordenadas,koordinater.,24
7761,esquelético,skelettal,62
8876,portavasos,coaster.,54
7835,molesto,irriteret,33
5303,de pena,wiking.,78
8410,cera,voks,55
5319,abejas,bier,38
10294,casado,gift,39
10278,rata,rotte,40
14063,departamento,afdeling,10
859,botelladores,bowers.,76
5560,fuera de juego,offside.,76
1491,sinceridad,sandhedstilstand,96
8569,deriva,drift.,38
4835,capricornio,stenbukken,80
5455,portador,bærer.,65
8469,cólera,kolera,59
13226,hacia adelante,frem,11
2021,fluoruro,fluoride.,82
7966,gorrión,spurv,60
2792,turbocompresor,turbolader.,90
2435,aciduria,aururia.,92
4735,trapo,klud,67
7221,libertad condicional,prøvetid,64
3594,superposición,overlappende,59
13832,tenía,havde,7
3228,negligencia,uagtsomhed,69
12435,corriente continua,dc.,28
6199,poco común,ualmindelig,72
930,abismo,abyss.,87
7219,carriles,lanes.,29
2657,vacilado,faltered.,79
10824,maquinilla de afeitar,barbermaskine,41
5771,rosario,perler,66
9708,descendencia,descent.,49
9064,buscador,søger.,53
3081,sustraer,trække fra,63
3274,astilla,splint,82
13230,vuelo,flyvningen,18
9969,desplazado,skiftet,20
11328,púrpura,lilla.,37
13852,alguno,nogle,6
2168,conspicuo,iøjnefaldende,88
11515,gramo,gr.,36
6674,roduce,rodman.,70
1832,cadino,cady.,95
11461,lapso,span.,32
318,matizado,nuanceret,87
7140,asustado,skræmt,38
10741,reunido,indsamlet,28
11990,desperdicio,spild,25
5679,mostaza,sennep,75
5756,vicepresidente,vp.,75
12001,pagado,betalt,31
11155,aventuras,eventyr.,30
467,preguntar,forhøre,72
8333,coleccionista,collector.,53
13206,determinar,bestemme,11
12035,imposible,umulig,31
3777,escaso,sparsomme.,70
12258,masculino,han-,28
12215,luego,anon.,30
6735,bagre,havkat,69
12037,tonto,silly.,27
6813,hambriento,sulten,69
7640,contradictorio,modstridende,63
4884,patiado,footed.,22
5031,armónico,harmonisk.,73
1142,perro guardián,vagthund,96
11093,cañón,kanon,37
13025,coronel,oberst,21
5629,chiíta,shiite.,76
13075,crítico,kritisk,12
9020,lente,linse,55
3797,colibrí,hummingbird.,85
2569,jurados,jurymedlemmer,76
8289,marcador,markør,53
8641,profesionales,fagfolk,19
1961,postari,askari.,94
13109,naturaleza,natur,14
9869,búho,ugle,40
4422,incapaz,ude af stand til,81
8468,sin respuesta,ubesvaret,59
7561,arrondulamiento,arrondissement.,62
10861,timonel,cox.,40
5583,reformulado,reworded.,55
5144,criadero,hatcher.,78
13602,quinto,femte,15
7941,exhaustivo,grundig,61
5208,apresurado,hasty.,77
6747,denunciado,fordømt,59
11177,lanzadera,shuttle.,38
9753,bueno,anstændig,48
8958,romper,sunder.,55
7288,escape,tailback.,63
5772,extraer,uddrag,39
11737,pie,ft.,34
3711,sansón,samson.,86
1518,maleo,malleus.,96
10090,abstenerse,desist.,46
9008,extensión,udvidelse.,21
11466,reorganizado,reorganiseret,30
7613,honorario,honory.,63
3879,temerario,vovehals,82
518,tragado,sluge.,63
309,barcazas,pramme,79
8196,fundado,finansieret,25
13658,parecer,synes,10
7586,frambuesa,hindbær,63
4689,freído,frey.,81
8951,fornido,husky.,36
6633,reordenación,justering,58
11385,pene,penis,37
2487,corporal,fysisk,92
9001,préstamo,lån,45
5774,acuñado,mønter,18
3173,sin gusto,clueless.,88
5804,lugar de nacimiento,fødested,75
2482,lavanda,lavendel,92
135,lactoso,custard.,100
7974,punta de flecha,arrowhead.,62
8891,deletreador,speller,56
4096,anemia,anæmi.,84
5849,entresuelo,mezzanin,73
9620,espiga,tang.,50
3059,con vehemencia,voldsomt,85
10171,en ningún lugar,ingen steder,46
9809,dedo,finger,35
13255,escritorio,skrivebord,19
8022,teñir,farvestof,57
2766,servidumbre,serfdom.,90
11008,embajada,ambassade,38
13318,más bajo,nederste,18
13397,gato,kat,16
5909,iceberg,berg.,74
8705,virtud,dyd,53
13799,eso,at,5
1563,de oceanía,oceanian.,96
4823,aguamiel,mead.,75
422,larguero,stringer.,98
7108,incomprendido,misforstået.,66
3006,amapola,valmy,88
1180,pistolas,handguns.,67
8562,aldea,hamlet,56
14318,siempre,altid,11
9740,verter,hælde,42
7489,enfatizado,understregede,49
8626,nótese bien,nb.,57
1164,estímulo,stimulus,97
3470,capó,motorhjelm,78
13896,bajo,under,7
7741,sala,auditorium,62
11808,áspid,asp.,33
7248,elegibilidad,berettigelse.,35
10378,bruja,heks,42
10544,lazo,loop.,37
9416,sesgado,skewed.,49
11872,voluntarios,frivillige.,19
13835,oms,who,7
232,desafiado,defied.,75
9383,latón,messing,52
11536,provocativo,udfordrende,33
10919,beso,kys,37
5570,persona blanca,whitey.,76
7975,vencer,overcame.,62
716,entrante,indgående,86
9783,pliegue,folde,37
3067,implícitamente,implicit,88
13617,mesa,bord,13
12271,disuelto,opløst,28
13500,seguridad,sikkerhed,13
2790,porquero,pigman.,90
13034,países bajos,holland.,21
4029,lecha,milt.,84
10679,avalancha,lavine,42
8717,desencadenar,udløser,40
13926,incluso,også selvom,8
449,juez de línea,linesman.,100
6289,brillo,lysstyrke,38
400,hondureño,honduran.,99
680,arqueólogo,arkæolog,90
12378,honor,ære,22
1281,vívido,levende,95
8344,en todo el estado,statewide.,59
1552,eneldo,dill.,95
3783,cantonés,kantonesisk,86
1441,arameo,aramaic.,96
2825,espléndido,glimrende,90
11751,volumen,bind,31
4228,chirridos,chirps.,80
7862,disgusto,synes ikke godt om,55
10313,caminando,walking.,16
1287,indeciso,uncheded.,95
6224,cucaracha,kakerlak,72
9654,mensajero,budbringer,48
8966,devoto,hengiven,45
1417,ropa interior,undertøj,96
4036,lentes,linser,84
3453,cuajar,jell.,87
12968,obvio,indlysende,22
6093,efímera,mayfly.,73
9570,agricultores,landmænd,41
13357,oner,på t,18
14181,tercero,tredje,9
6261,famosamente,famously.,72
8057,ratificado,ratificeret,57
11110,respaldo,backup.,38
6328,congresista,kongresmedlem,72
841,calesa,buggy.,98
10778,provincial,provins-,41
6634,sin sentido,winless.,70
630,aburrir,louch.,99
4294,tijeras,saks,72
4576,contrabando,smugling.,75
3868,irresoluto,uløste,85
9627,maldición,forbande,44
6946,revelado,afsløret,62
2359,más divertido,sjoveste.,92
1917,cuarc,quark.,91
4655,volver a visitar,revision.,66
5215,tarjeta postal,postkort,73
8012,compositor de canciones,songwriter.,51
10432,monarquía,monarki.,43
8208,escarabajo,bille,58
12535,asalto,angreb,24
6515,consolador,dildo.,69
11904,duodécimo,tolvth.,32
9165,pico,spike.,49
6916,bóer,boer.,66
11987,carretera,highway.,28
5981,anarquista,anarkistisk.,65
11394,cámara,kammer,29
8910,infrarrojo,infrarød,55
10209,apuesta,vædde,38
6141,timbre,ding.,70
1780,vigorosamente,kraftigt,68
13618,chat,snak,14
7818,incertidumbre,usikkerhed.,61
12317,medallas,medaljer,17
14010,ir,gå,8
7081,más simple,enklere,67
12431,sirve,tjener,13
11605,género,genre,30
14451,pérdidas,tab,12
12829,tocino,bacon,24
730,de mano,carpal.,99
14491,compra,køb,29
6287,confiar,stole på,34
10806,ligado,bundet,32
11759,obispo,biskop,32
8471,jugador,punter.,49
7900,codo,albue,60
2451,se rió,latterligt,41
14117,rango,rækkevidde,12
8898,botones,knapper.,7
8364,núcleo,kernen,59
10020,cachemir,kashmir.,47
3121,pastilla,jujube.,88
11881,dinero en efectivo,kontanter,32
2429,congreso nacional africano,anc.,92
12953,anular,tilsidesættelse,22
9087,correspondencia,svarer til,29
11504,decimonoveno,nittende,36
10549,comiendo,spise.,18
14157,lleno,fuld,10
11164,genocidio,folkedrab,37
9304,salmón,laks,52
10815,parcial,delvis,32
6585,cerdo hormiguero,aardvark.,70
11276,serpiente,slange,35
13927,semana,uge,10
333,hipo,hikke,98
2466,dichos,sayers.,84
6337,patatas,kartofler,42
5392,olores,lugt,54
5532,ciprés,cypress.,76
12296,terreno de juego,tonehøjde,18
2089,no involucrado,uninvolved.,93
14046,pequeño,lille,12
2279,criollo,creole.,92
8655,pacto,pagt,57
13706,previsto,forventet,12
12231,novelas,noveller,16
8322,perro chino,chow.,59
5218,dolores del parto,travail.,77
