ID,SPAIN,POLONAIS,INTERVAL
14379,lado,strona,12
11256,truco,sztuczka,32
0,intento,intencje,8
1121,escasamente,oszczędnie,97
9434,cachorro,szczeniak,49
13794,y,i,5
2625,coronación,koronacja,63
4748,precioso,przepiękny,81
12230,cadera,biodro,29
3022,tapiz,arras,89
13853,cuando,kiedy,6
13782,japón,japonia,12
12741,articulación,połączenie,24
8069,huerta,sad owocowy,61
12184,no licenciado,nielicencjonowany,30
5029,estimular,ostroga,37
12897,palanqueta,jimmy,23
13333,razonablemente,rozsądnie,6
9310,con sede,z siedzibą,19
2717,duramente,cierpko,91
14385,activos,aktywa,41
8639,picadura,żądło,56
10569,munich,monachium,43
14061,poner,umieścić,9
3816,aves de corral,drób,86
14336,estándares,standardy,12
8479,ensalada,sałatka,58
11965,racimo,garść,31
12379,peso,waga,26
12048,lobo,wilk,31
13239,brasil,brazylia,19
1062,medio ambienteismo,ekologicznie,36
6321,archiduque,arcyksiążę,70
2509,ballesta,kusza,92
1485,gallito,koguci,90
14023,diferente,różny,10
9330,fabricante,producent,44
4142,más oscuro,ciemniejszy,84
12347,carril,szyna,27
13255,escritorio,biurko,19
8806,revelación,spojler,45
4456,cartesiano,kartezjański,83
8706,motivación,motywacja,32
8319,sabio,szałwia,59
1267,acumular,gromadzić,48
11040,galés,walijski,39
11984,azúcar,cukier,31
14110,vino,wszedł,12
12740,fénix,feniks,24
6787,de forma remota,zdalnie,41
10027,refugiado,uchodźca,30
7008,legítimo,legalny,67
5523,escatimar,skąpić,74
11569,culpar,winić,27
14348,tomando,nabierający,5
11102,ayer,wczoraj,39
3761,precipitadamente,pochopnie,86
5827,concluye,podsumowuje,27
7229,cinético,kinetyczny,62
11904,duodécimo,dwunasty,32
12396,gráficos,wykresy,16
14302,función,funkcjonować,24
11492,típico,typowy,27
5732,dumbledore,chrabąszcz,76
8325,toneladas,tony.,56
6489,embarazoso,żenujący,49
10232,jabón,mydło,44
6476,bruscamente,ostro,71
12160,expedicionario,ekspedycyjny,30
3387,inscripciones,inskrypcje,70
9199,asterisco,gwiazdka,51
13730,español,hiszpański,13
4552,ascensión,wniebowstąpienie,82
3711,sansón,samson.,87
620,avelandas,warplanów.,99
6237,respetuosamente,z szacunkiem,13
9510,tubo,rura,42
7518,transversal,krzyżowanie,62
7816,volver a comprobar,sprawdź,62
748,apnea,bezdech,99
1590,condensar,skraplać,54
5355,phane,fana,78
4861,sudanés,sudańczyk,81
3606,ayunarse,clem.,87
3398,patio interior,podwórko,88
11835,broncearse,dębnik,32
7862,disgusto,nie lubić,55
14486,característica,funkcja,11
10840,esteroide,steryd,38
2655,patán,pataniec.,91
5939,siete veces,siedmiokrotnie,74
5238,atacar,catchpole.,79
13088,muro,ściana,19
10709,matemático,matematyczny,24
9001,préstamo,pożyczka,45
5759,apurarse,spieszyć się,69
11183,victoriano,wiktoriański,38
2497,pinchazo,ukłucie,88
6713,infeliz,nieszczęśliwy,67
9225,pantallas,wyświetlacz,16
7869,marmita,dixie,62
12351,araña,pająk,28
3948,sarcástico,sarkastyczny,82
10194,subdivisión,poddział,44
4999,ruptura,pęknięcie,67
12760,puntilla,ćwiek,24
6419,clímax,punkt kulminacyjny,69
5879,escaparate,gablota,59
10786,mayordomo,lokaj,41
4389,irrevocablemente,bezpowrotnie,82
3269,apilado,ułożone,52
5790,estoneral,narkoman,73
10052,caucho,guma,46
12572,roma,rzym,26
14514,escrito,pisemny,10
2274,inexperiencia,brak doświadczenia,93
11367,chocolate,czekolada,37
14421,cosa,rzecz,9
11633,ce,ec.,35
8882,caja de cambios,skrzynia biegów,55
3431,hawkeye,sokole oko,88
2022,marcador de posición,placeholder.,94
1043,ave de serpiente,darter.,95
13057,c ª,inc.,21
898,insensible,niewrażliwy,92
10271,comadreja,łasica,44
8234,propensión,oparty,47
623,estrellado,gwiaździsty,99
5636,dignidad,godność,75
11339,brevedad,zwięzłość,38
4504,cuchillas,noże,82
10962,estático,statyczny,39
7934,esquilador,shearer.,59
13360,tigres,tygrysy,14
6360,gilipollas,wanker.,72
11433,invicto,nie pobity,37
3998,brumoso,mglisty,85
4520,el e,ciebie,82
1638,timón,ster,94
4530,templado,hartowany,46
11800,relámpago,błyskawica,33
1856,punzón,gunpoint.,95
12855,médico,medyczny,22
7357,frenos,hamulce,40
1946,acertado,rażący,74
2035,guardería,żłobek,94
11533,curioso,ciekawski,36
4435,enfermeras,pielęgniarki,41
14100,a nosotros,nas,8
11826,adiós,pa,31
8186,esmeralda,szmaragd,59
5678,patio de recreo,plac zabaw,75
4521,peculiar,osobliwy,78
12290,a diferencia de,w odróżnieniu,22
12226,evolución,ewolucja,29
5064,sectario,sekciarski,77
4192,habeas,habey.,84
11861,profundidad,głębokość,32
9075,inactivo,nieaktywny,50
400,hondureño,honduran.,99
5495,faros,pharos.,77
10294,casado,żonaty,39
7802,de ciclón,cykloniczny,12
11025,cola,ogon,32
12503,héroe,bohater,22
5538,celestial,niebiański,77
8686,segador,żniwiarz,56
8357,decimosexto,szesnasty,60
11743,renacimiento,renesans,34
13694,defensa,obrona,11
6600,fraternidad,braterstwo,54
12833,acero,stal,22
3528,palta,awokado,85
10469,canales,kanały,18
7688,zozo,zo.,63
14028,largo,długi,9
12341,memoria,pamięć,15
5372,extinguirse,ext.,78
1698,algas marinas,wodorost,95
6386,arpa,harfa,69
4788,halas,halon.,77
570,tierras de cultivo,pole uprawne,97
12899,fútbol,piłka nożna,23
3403,adaptado,przydatny,71
5652,ígneo,ogniowy,76
12806,dinamarca,dania,24
12812,tocar,dotykać,20
13365,naranja,pomarańczowy,17
6024,piruvado,piroguryt,73
12082,trastorno,nieład,29
7039,contrapartes,odpowiedniki.,53
7489,enfatizado,podkreślony,49
9774,verificación,weryfikacja,49
1581,accesorios,rekwizyty,64
2464,lanza libre,wolny zawód,86
6100,cenador,altanka,73
5972,hundir,tonąć,54
14180,julio,lipiec,7
11304,por último,w końcu,38
172,ventaja,przewaga,100
3920,corrosión,korozja,82
13728,citación,cytat,12
9780,popa,rufa,49
1067,niggers,czarnuchy,50
12409,intitulado,zatytułowany,28
776,mezquino,oznaczał.,99
3767,crucero,rejs,38
10319,linda,linn.,45
8413,casual,zwykły,55
12481,vidrio,szkło,25
1439,curar,uzdrowić,60
2760,babero,śliniaczek,89
2132,paradero,miejsce pobytu,94
3961,idiotas,morons.,52
11959,armadillo,pancernik,32
5785,ano,odbyt,75
12968,obvio,oczywiste,22
2393,espoleta,wishbone.,91
14395,reducir,zmniejszyć,19
9500,misericordia,łaska,48
10452,salida,wyjazd,42
2987,convincentemente,przekonujący,89
2120,chitrafiar,chitty.,94
13622,curso,kurs,14
12424,medianoche,środek nocy,28
11552,logotipos,logo.,12
7812,herrería,smithers.,62
13723,combate,walka,13
12497,corredor,biegacz,21
3224,desmilitarizado,zdemilitaryzowany,86
5433,collie,kollia,74
2313,comido,zjedzony,92
13936,nuestro,nasz,5
3632,desproporcionado,nieproporcjonalny,80
8242,superado,przewyższony,49
6671,paleolítico,paleolityczny,70
6259,jurado,przysięgły,72
3533,manteca de cerdo,smalec,88
3384,incompatible,niekompatybilny,83
4469,joyas,biżuteria,83
11758,calentamiento,ogrzewanie,26
5786,varonil,męski,75
13071,elegir,wybierać,14
8149,embarcado,wyruszył,50
14117,rango,zakres,12
12292,moscú,moskwa,29
7331,enrutador,router,63
11678,islas bermudas,bermuda.,34
5426,establecer en,ustaw na,78
158,limbo,otchłań,100
2938,comprender,zrozumieć,87
12058,trivialidades,drobnostki,31
11326,incendio,palenie,22
11895,brote,wybuch,31
11380,vertical,pionowy,33
5585,brezhnev,breżniew,76
2622,buque de guerra,pancerniki,61
1313,chamán,szaman,84
9570,agricultores,rolnicy.,42
12921,roto,złamany,22
8329,ofendido,obrażony,28
10785,sentido común,zdrowy rozsądek,41
10241,barbero,fryzjer,45
6557,disposia,dyprowia.,71
4627,espongiforme,gąbczasty.,82
13427,disputa,spierać się,11
4789,veracidad,prawdziwość,81
5430,mollete,muffinka,76
13943,apagado,wyłączony,9
5849,entresuelo,półpiętro,73
12551,navidad,boże narodzenie,26
10809,compró,kupił,41
4780,reubijo,reuben,81
4485,epilepsia,padaczka,83
13639,desafortunadamente,niestety,14
10778,provincial,prowincjonalny,41
7486,bendecir,błogosławić,48
4270,neolítico,neolityczny,84
9445,secuestro,porwanie,37
13322,oye,hej,18
10626,limón,cytrynowy,42
13193,manual,podręcznik,18
6223,argelino,algierski,70
7214,cósmico,kosmiczny,66
9152,alá,allah.,54
3744,compradores,kupujący,80
3966,calabazas,dynie,60
1457,tabor,bębenek,95
2997,ñame,yum.,89
11789,actriz,aktorka,33
3056,bartolomé,bartłomiej,89
11170,elefante,słoń,37
14462,producir,produkować,8
7930,rígido,sztywny,62
2659,a mano,ręcznie,91
6140,autorización,luz,72
12024,paja,blah.,31
9920,canoso,oszroniony,48
12326,clasificación,zaszeregowanie,8
3201,hino,hine.,88
11913,granja,gospodarstwo rolne,27
3434,sensorial,sensoryczny,88
8586,rasgado,rozdarty,58
2716,chantaje,szantaż,86
1423,tirosina,tyrozyna,96
373,tiña,liszaj obrączkowy,100
10655,campañas,kampanie,15
3070,connotaciones,konotacje,65
8497,oxidado,zardzewiały,58
628,desván,poddasze,99
5595,asilo,przytułek,74
11398,lupino,łubin,37
11250,cautiverio,więzy,23
13771,casi,prawie,13
12928,sangre,krew,22
207,roo,maleństwo,100
11734,cadena,łańcuch,31
7693,estanque,staw,62
8167,participantes,uczestnicy.,54
8589,doser,dawcer.,58
6954,escrutinio,obserwacja,68
318,matizado,nuaminowany,87
7725,pago,zapłata,53
11978,benjamín,benzoes,31
1009,poco práctico,niepraktyczny,97
14517,occidental,zachodni,12
13875,a ellos,ich,6
2527,telecomagación,telecomputing.,92
3054,fundamental,myśl przewodnia,89
1572,cráteres,kraterowanie,49
10889,recuento,liczy,12
3365,interrupción,przerwanie,45
2027,socava,podważać,54
9044,profeta,prorok,49
10886,desapego,oderwanie,32
8359,mansión,rezydencja,57
2831,lux,luks,80
6864,esforzarse,starać się,58
10919,beso,pocałunek,37
12584,padre,ojciec,25
1756,compañeros de clase,koledzy z klasy,86
9252,métrico,metryczny,51
5771,rosario,koraliki,66
5735,viral,wirusowy,76
9961,casi nunca,rzadko,30
9008,extensión,rozsuwalny,20
3339,albergue,schronisko,84
6568,rehacer,przerobić,66
10384,retirar,wycofać,29
6449,malvado,podły,62
452,zurrar,durr.,100
2080,ajo,czosnek,94
10388,interestatal,międzystanowy,44
12099,conde,hrabia,30
11565,bros,bracia,33
4551,de allí,stamtąd,82
8819,cavar,kopać,47
1291,contraproducente,montażowy,95
2358,desalinización,odsolenie,92
8253,kiev,kijów,60
4711,insomnio,bezsenność,82
10530,coordenadas,współrzędne,24
9919,barcoso,bart.,48
8239,monigote de nieve,bałwan,60
2172,conejos,króliki,38
8109,armario,szafka,61
5663,término,stacja końcowa,76
13354,antiguo,starożytny,17
4197,isómero,izomer,71
13492,camioneta,awangarda,16
8759,huelguista,strajkowicz,44
6593,barrio bajo,slums,68
3590,propulsión,napęd,87
13112,capital,stolica,14
6508,serbal,jarzębina,71
7392,carnicero,rzeźnik,61
3200,infligir,zadawanie,55
13929,forma,sposób,8
9979,hidroxi,hydroksyl.,47
14437,separado,oddzielny,15
7734,cuero,skórzany,62
3194,tejidos,tkanki,52
12724,lesión,obrażenia,19
12959,valor,wartość,18
11649,merece,zasługuje,26
6353,hitos,kamienie milowe,52
4916,improbable,nieprawdopodobny,78
13990,ordenador personal,pc,38
7589,vertedero,wysypisko,46
2130,entrelazado,przeplatający się,81
4084,bola rápida,szybka piłka,84
1959,encogido,skurczony,94
14244,medio,oznacza,10
6023,toalla,ręcznik,69
13182,romano,rzymski,19
2259,fibra de vidrio,włókno szklane,93
8182,mantenimiento de la paz,pokojowe,51
7135,se asemeja,przypomina,42
9336,escombros,gruzy,52
13964,cuatro,cztery,7
3912,efigie,wizerunek,82
2863,impresionante,skurczybyk,89
7792,acatar,przestrzegać,34
13987,caso,sprawa,6
2312,golpeteo,łomotanie,35
6882,varicela,ospa wietrzna,68
3293,tribusmen,plemienia,88
4764,corte de pelo,ostrzyżenie,79
2755,lujuria,żądza,87
11396,saltar,pomijać,32
13320,cierto,niektórzy,18
11049,justificar,uzasadniać,27
941,cuantitativo,ilościowy,94
9672,resolver,rozwiązywać,34
9712,circo,cyrk,50
4048,cáscara de nuez,łupina od orzecha,85
7205,saneamiento,urządzenia sanitarne,63
227,cosmetología,kosmetyka,100
7527,repositorio,magazyn,63
2856,asombroso,zadziwiający,74
13040,mayor,senior,20
8891,deletreador,podręcznik do ortografii,56
8863,leñoso,drzewiasty,55
9867,señalizar,drogowskaz,48
8419,nabo,rzepa,59
2146,sin provecho,niepludnia,94
321,coclear,ślimakowy,100
4318,psiquiátrico,psychiatryczny,84
10872,estrecho,wąska,36
12756,móvil,mobilny,18
4160,dietético,dietetyczny,84
14164,marcas,robi,5
2399,sincronizado,zsynchronizowany,70
13657,notabilidad,rozgłos,10
11024,costero,przybrzeżny,39
5725,atención,zwracać uwagę,68
1445,majestuoso,majestatyczny,94
8592,venezolano,wenezuelski,57
6618,saigón,sajgon.,70
12722,madre,mama,24
3227,egoísta,samolubny,85
8548,villanos,złoczyńcy,50
13971,tasa,wskaźnik,7
599,puaj,ugh.,99
13772,verde,zielony,12
14049,reciente,ostatni,5
1224,capitanía,dowództwo,97
7101,transmisor,nadajnik,62
5180,premontado,prem.,79
13121,viento,wiatr,13
9270,zanahoria,marchewka,52
13079,árbol,drzewo,19
10334,titánico,tytaniczny,27
7241,remojar,maczać,62
902,bacalazo,bac.,98
8221,estragos,spustoszenie,60
10776,imagina,wyobrażać sobie,34
9438,frasco,słoik,49
13768,sí mismo,samo,13
544,dioxina,dioksyn,99
13026,inexactitud,nieścisłości,21
8127,cantantes,śpiewacy,22
9795,sargento,sierżant,48
2899,desarmado,rozbrojenie,61
11235,cierre patronal,wyłącznik,25
13776,excursión,wycieczka,12
9110,megahercio,mhz.,54
1723,elogiar,pochwalić,58
1020,forjado,wykute,98
6635,zonal,strefowy,70
5086,desenfrenado,szerzący się,79
9122,hiedra,bluszcz,53
12294,otan,nato.,29
13271,relé,przekaźnik,18
1505,afloramiento,jamnik,96
13092,multa,kara,17
11006,ídolo,idol,38
8176,coma,przecinek,52
3475,reaccionar,reagowanie,48
9483,lobos,wilki,51
12547,intercambio,wymieniać się,24
9932,brezo,wrzosowisko,48
1169,subtipo,podtyp,94
1090,circunstancial,przypadkowy,97
9847,verso,werset,41
5812,dique,grobla,66
4677,canuck,kanadyjczyk,82
9048,el más joven,najmłodszy,55
14083,importante,ważny,9
8001,parlamentar,pertraktować z nieprzyjacielem,61
12708,emitir,rzucać,22
8868,imparcial,bezinteresowny,56
14301,inquietud,obawa,10
78,mendigos,żebraków,88
8708,escalada,wspinaczka,31
12140,cerveza,piwo,30
11866,ocupación,zawód,29
8720,del medio oeste,środkowy zachód,57
11653,propiedad,własność,34
6279,bielusiano,białorusiński,72
6013,columnista,felietonista,69
2634,pata,łapa,87
1815,biomédico,biomedyczny,95
14160,trabajadores,pracownicy,24
230,subgrupo,podgrupa,92
290,esquemático,schematyczny,97
6435,africanos,afrykanie.,16
1851,abigarrado,pstrokacizna,94
9117,sexy,seksowny,54
9398,lino,lyn.,52
9017,clavo,gwóźdź,33
13871,usar,używać,5
7839,mentiroso,kłamca,59
5049,mechones,tufts.,77
6450,cargador,ładowarka,33
13295,católico,katolicki,18
11125,menor,pomniejszy,38
5587,vómitos,wymioty,70
1742,no modificado,niedyted,94
1685,falo,prącie,95
5159,fraudulento,oszukańczy,76
11918,puñal,sztylet,32
2305,carboxilasa,karboksylaza.,92
14182,bancos,banki,16
11406,halcón,jastrząb,21
6076,meditación,medytacja,65
6922,pequeñito,maleńki,67
4819,pistón,tłok,38
8387,flandes,flandria,59
4865,peninsular,półwyspliwy,81
2570,hoguera,ognisko,88
57,muriendo de hambre,głodujący,86
14258,creer,uważać,5
11686,nueva york,ny.,34
4094,salchicha,parówka,83
13733,consciente,świadomy,13
9309,frotar,wcierać,53
10264,historias,sklepy.,26
13942,colocar,ustawić,10
7240,muguete,mayflower.,66
12504,discos compactos,płyta cd,27
5627,metoxi,metoksy,76
10748,inalámbrica,bezprzewodowy,42
3550,gerencial,kierowniczy,88
5172,abuela,babcia,78
8026,hidroelectricidad,hydroelektryczność,57
11856,cañada,dolina górska,33
6997,más débiles,słabszy,68
5840,algarabía,szwargot,75
2039,banquero,bankier,85
11908,raro,niezwykły,29
6558,disciplinario,dyscyplinarny,71
6233,birmano,birmańczyk,73
8029,jermante,jerm.,62
2712,ávido,zachłanny,91
12744,desastre,katastrofa,20
2547,lechuga,sałata,92
7099,traición,zdrada,65
2935,zouave,żuav,84
12573,más fácil,łatwiej,26
5797,semiconductor,półprzewodnik.,72
4455,bárbaro,barbarzyńca,61
7106,herradura,podkowa,65
9695,adobe,cegła suszona na słońcu,50
12563,ajustado,obcisły,26
5073,restricciones,ograniczenia,74
10789,herramientas,narzędzia,22
10906,a mitad de camino,w połowie drogi,40
11128,repartido,rozpowszechniane,23
14464,archivado,wniesiony,6
9235,aurora,zorza polarna,53
10399,alce,łoś,44
1966,currícula,clough.,94
965,soir,sejp,98
11154,después de eso,odtąd,38
14419,espectáculos,przedstawia,8
6336,seminario,seminarium duchowne,69
9028,inédito,niepublikowany,55
13876,gobierno,rząd,10
9327,apodado,dubbed.,44
4473,snider,ściągom,83
6536,retruécano,gra słów,66
10275,otón,otto.,45
13934,entonces,następnie,6
180,incalculable,niewypowiedziany,100
5941,sedimentario,osadowy,74
589,tiro al plato,skeet.,97
4043,sencillez,prostota,84
1692,deshidración,odwodnienie,91
10387,pilotos,airmen.,44
9530,ginebra,genewa,51
12707,roca,kamień,21
5965,movimiento de piernas,prać,61
6420,hodge,osoba pracująca na roli,72
1570,transitorio,przejściowy,94
11848,aprobación,aprobata,21
12025,prost,prog,31
7355,cerebral,mózgowy,65
12311,escocés,scottish.,29
2390,comentarista deportivo,sportscaster.,88
9701,conclusiones,wnioski,27
11521,cuarenta y cinco,czterdzieści pięć,36
1230,jobo,jobe.,97
2278,cuco,kukułka,92
11851,delitos,przestępstwa,18
5344,gato montés,żbik,36
8137,hurgonar,huggle.,61
4548,enredado,splątany,74
13993,cinco,pięć,10
10917,entrega,dostawa,37
13731,espacio,przestrzeń,13
14226,gratis,bezpłatny,6
14064,libras,funty,35
540,certiorari,certyfikat.,99
3613,fetal,płodowy,87
1731,seno,sinus,90
9989,hacia el noreste,północno-wschodni.,47
10466,tramo,rozciągać,33
13947,llevar,brać,5
2158,condición,klauzula,92
11987,carretera,autostrada,28
2096,exclamación,okrzyk,92
4620,detenidos,zabłąkanie,72
8123,hacha,topór,55
13481,frio,fajny,16
12822,rápido,szybki,23
14231,texto,tekst,7
4917,ascenso,wzniesienie się,80
13781,victoria,zwycięstwo,12
14506,carros,samochody,11
12361,recién,nowo,28
3346,palillos,pałeczki do jedzenia,88
9781,triangular,trójkątny,49
7406,tic,tik,65
995,vago,wog,98
5724,malabares,żonglerka,74
13095,libertad,wolność,20
11051,vacas,bydło,39
14424,especialmente,zwłaszcza,12
3789,marquesina,duży namiot,86
3210,gigantesco,gigantyczny,79
7161,rudd,wzdręga,66
7983,chelín austríaco,schilling.,62
10450,maleducado,niegrzeczny,42
2597,número de lectores,czytelnictwo,91
8087,collar,kołnierz,52
6570,paternidad literaria,autorstwo,70
10378,bruja,czarownica,42
13104,en el interior,w środku,20
6115,drásticamente,drastycznie,56
5050,revisionista,rewizjonistyczny,73
39,depurar,odpluskwić,91
7455,estéreo,stereofoniczny,64
880,haluro,halogenek,96
11982,buscar a tientas,grzebanie się,24
7393,retratar,przedstawiać,38
1868,chocho,zderzenie,47
12814,estimado,szacowany,19
10214,finlandés,fiński,46
13773,dominio,domena,12
7747,culminante,kulminacja,43
1418,rarezas,rzadziej,81
4972,dislexia,dysleksja,80
2737,de la unesco,unesco.,91
62,cavador,koparka,91
11977,incompleto,niekompletny,31
2766,servidumbre,poddaństwo,91
13311,posiblemente,możliwie,8
6444,vigilante,dozorca,70
7198,retroceso,odrzut,65
14097,reunión,spotkanie,11
546,atrasado,zaległy,99
8237,aguileña,orlik,60
12362,empacadores,pakowania,27
7856,nacer,nanking.,62
11446,decimoctavo,osiemnasty,36
13551,quiso decir,oznaczał,15
9014,iluminado,oświetlony,53
12537,copias,kopie,12
5863,reestructuración,restrukturyzacja,63
9576,poder,bogactwo,51
12164,elevar,wyciąg,19
3775,vernáculo,język miejscowy,86
10808,creció,wzrósł,41
4443,acuático,wodny,50
11816,falsificación,fałszerstwo,30
4138,todopoderoso,wszechmocny,84
8770,enchufar,wtyczka,51
11438,seco,suchy,33
11011,tortuga,żółw,36
5208,apresurado,pochopny,78
5915,campo de campo,downfield.,75
13877,puede,móc,5
2100,apaca,apa.,94
14033,pensar,myśleć,8
13526,servicios,usługi,8
2581,espectros,widma.,91
