ID,SPAIN,HINDI,INTERVAL
8109,armario,लॉकर,56
5576,inesperadamente,अप्रत्याशित रूप से,73
1857,vestir,परिधान,93
4754,fracturado,खंडित,50
937,chekhov,चेखोव,97
2478,pájaro carpintero,कठफोड़वा,90
10575,jurar,कसम खाता,37
1383,inorgánico,अकार्बनिक,95
13975,segundo,दूसरा,7
5212,honorífico,आज्ञाकारिता,66
13225,cayó,गिर गया,16
12449,craig,क्रेग,23
3537,greta,ग्रेटा,85
9906, ,फ्लॉप,43
3157,manchuria,मंचूरिया,87
14222,cerca,पास में,10
596,stetson,स्टेटसन,94
13898,compañías,कंपनियों,9
2997,ñame,यम,88
8195,variantes,वेरिएंट,39
5435,regimiento,चीरना,74
10400,springfield,स्प्रिंगफील्ड,40
621,tennyson,टेनिसन,99
6075,cruel,निर्दयी,70
7226,sorteo,रैफल्स,62
11427,hermana,बहन,27
11625,apolo,अपोलो,31
1096,pesadillas,बुरे सपने,57
4031,galletas,कुकीज़,22
1663,desgracia,दुर्भाग्य,90
7494,presentar,लॉज,50
10505,chip,टुकड़ा,28
1633,preventivo,जेल वापसी,74
11456,bagdad,बगदाद,32
4519,invadir,उग आया,70
11273,de serie,धारावाहिक,31
9954,puesto,बूथ,42
4532,conmemorativo,के उपलक्ष्य,28
13249,pista de carreras,शाहराह,16
5947,micronesia,माइक्रोनेशिया,71
8815,anverso,अग्र,51
10070,cansado,थका हुआ,24
13750,oportunidad,मौका,11
8412,gravitación,आकर्षण-शक्ति,46
251,tambaleante,टूटना शुरू,69
7142,fugarse,फैलना,62
14079,convertirse,बनना,7
14452,principal,अग्रणी,7
10194,subdivisión,उपखंड,39
10511,líquido,तरल,36
8235,sable,सब्रे,29
10567,innecesariamente,अनावश्यक रूप से,38
1307,polonio,एक विशेष तत्त्व जिस का प्रभाव रेडियो पर पड़ता है,95
8696,chisme,गपशप,52
5626,bom,बीओएम,73
4863,jock,जॉक,75
6269,carbohidrato,कार्बोहाइड्रेट,67
4841,piro,अग्निछाया,77
11352,decimal,दशमलव,30
12551,navidad,क्रिसमस,23
9001,préstamo,ऋण,40
6143,asirio,असीरियन,64
10439,vicioso,बुरा,39
9566,grammy,ग्रैमी,46
4462,retraso,पीछे रह जाना,70
11387,leeds,लीड्स,33
4408,vértice,शिखर,80
7534,rambután,रामबुटन,61
3477,colaboradores,सहयोगियों,18
11793,notificar,सूचित करें,25
11260,arcilla,चिकनी मिट्टी,34
5601,ritter,रिटर,73
4341,esopo,ईसप,81
512,ile,इले,99
2694,tetera,चायदानी,89
7559,wormer,वार्मर,61
2027,socava,नजरअंदाज,49
12707,roca,पथरी,18
1218,mako,मैको,96
5089,tyne,न्यूकैसल,56
6740,piña,अनानास,65
11405,romeo,रोमियो,33
11065,plutón,प्लूटो,36
13869,semejante,ऐसा,5
2628,hendido,फांक,88
1863,rudge,रग,93
14155,británico,ब्रीटैन का,9
11840,cartelera,बोर्ड,28
10964,gastar,खर्च करना,27
2269,velcro,वेल्क्रो,91
11441,rutas,मार्गों,15
5796,amas de casa,गृहिणियों,72
11050,capítulo,अध्याय,30
2607,randle,रैंडल,89
2119,takersfield,बेकर्सफील्ड,92
10380,hilary,हिलेरी,36
3482,engrandecido,बढ़े,50
10594,arlington,आर्लिंग्टन,38
3520,cheurón,शहतीर,84
7459,ahoy,एहोय,61
9653,estropeado,उड़ा,45
14209,viejo,पुराना,10
5152,sufrido,साथ इसमें,75
1974,maulana,मौलाना,92
4318,psiquiátrico,मानसिक रोगों का,81
13197,patriota,देश-भक्त,12
4379,acelerar,में तेजी लाने के,34
12094,what,कुए,26
426,campanario,घंटाघर,100
9338,cocinero,बावर्ची,46
13143,luchado,लड़ा,17
6982,más suave,नरम,64
7001,chaplin,चैपलिन,64
6276,debidamente,विधिवत,69
10968,delaware,डेलावेयर,36
3503,vuelo espacial,अंतरिक्ष उड़ान,61
2367,prosperar,प्रोस्पर,53
1201,litas,लितास,96
4746,dx,डीएक्स,78
7549,pleno verano,गरमी का मध्य,61
12687,planchar,लोहा,19
2824,lanoso,ऊनी,88
9713,gótico,गोथिक,45
7269,cafeína,कैफीन,62
12827,coreano,कोरियाई,19
6991,estampida,भगदड़,61
1935,antioxidante,एंटीऑक्सिडेंट,90
12826,carl,कार्ल,20
9565,betty,बेट्टी,46
11528,fi,फ़ाई,31
3659,panacea,नोस्ट्रम,84
9420,segregación racial,रंगभेद,47
9476,hamburguesa,हैमबर्गर,37
11495,sin cabeza,नेतृत्वहीन,32
3338,monárquico,राज-भक्त,79
5750,hanna,हैना,72
2819,marcha mala,अधर्म,88
3254,granate,गहरा लाल रंग,87
6408,maquinaria,मशीनरी,68
6461,no constructivo,निरंकुश,67
220,derrocar,अतिस्थी,100
9310,con sede,मुख्यालय,16
10458,objeción,आपत्ति,12
472,gags,परिहास,68
8379,diamondbacks,डाइमन्डबैक्स,53
13142,oscuro,अंधेरा,15
2303,desviación,नीचे को झुकाव,59
4461,helicóptero,चोपर,76
13382,db,डाटाबेस,14
8901,diente,दांत,48
14061,poner,रखना,8
2253,checoslovaco,चेकोस्लोवाक,87
12264,carbón,कार्बन,24
6383,purga,शुद्ध करना,59
12192,escriba,मुंशी,26
7072,recargar,पुनः लोड करें,52
3550,gerencial,प्रबंधकीय,85
12382,breve,संक्षिप्त,23
3002,caja de herramientas,उपकरण बॉक्स,88
181,naloxona,नालोक्सोन,100
11550,reproducción,प्रजनन,27
6761,promoción,प्रोमो,65
90,enfisema,व्यंग्य,100
12260,panda,पांडा,25
9765,linchar,वध करना,41
4260,minot,मीनोट,81
1332,jougster,जौस्टर,95
6406,calif,खलीफा,67
749,botulismo,बोटुलिज़्म,98
8477,delicioso,स्वादिष्ट,53
5948,hanoi,हनोई,71
5156,clandestino,आड़ में,75
7170,bearcat,बेरकट,52
709,derrotar a,टहना,85
1146,aikido,एकिडो,96
1425,sintetizador,सिंथेसाइज़र,41
10339,ingresos,राजस्व,38
4792,oxidante,ऑक्सीडेंट,38
2446,remus,रेमस,90
14383,propuesta,प्रस्ताव,9
7363,campo de salida,दूर का क्षेत्र,15
7713,beowulf,बियोवुल्फ़,59
14198,a lo largo de,साथ में,10
13377,prohibido,पर प्रतिबंध लगा दिया,10
7651,roc,रूह,59
12628,elizabeth,एलिज़ाबेथ,22
5635,braille,ब्रेल,72
4999,ruptura,टूटना,63
9256,brusco,रूखा,48
9802,sorprendente,चौंका देने वाला,20
10869,guarida,मांद,36
6962,nuez,अखरोट,63
7543,hm,एचएम,61
9860,louise,लुईस,44
14441,suministrar,आपूर्ति,17
7061,lambert,लैम्बर्ट,63
5705,narrador,कथावाचक,52
10017,johannes,जोहानिस,43
4819,pistón,पिस्टन,34
5553,burundi,बुस्र्न्दी,73
13202,vietnam,वियतनाम,16
11168,excusa,क्षमा,33
284,lei,लेई,100
4881,club nocturno,नाइट क्लब,70
10126,apoderado,जब्त,33
13378,donación,दे रही है,8
8583,inquisición,न्यायिक जांच,52
8184,kero,केरो,56
7492,inconsciente,बेहोश,57
11955,cazar,शिकार,23
10889,recuento,गिनता,10
8648,confiado,भरोसा,24
13083,dibujar,खींचना,14
7210,literal,शाब्दिक,35
4675,ib,आईबी,78
8887,coli,कोलाई,51
7108,incomprendido,गलत समझा,63
1397,berier,बेरियर,95
12302,chi,ची,25
3548,ameba,एक सलि का जन्तु,85
13104,en el interior,के भीतर,17
3846,licenciantil,लाइसेंसर,84
9058,zinc,जस्ता,50
11045,argumentó,तर्क दिया,19
9440,mao,माओ,47
14027,planes,की योजना,11
8589,doser,डोजर,53
7921,garvey,गर्वे,58
7244,odin,ओडिन,62
8239,monigote de nieve,हिम मानव,56
12527,crédito,श्रेय,17
9246,órbitas,कक्षाओं,14
8883,gubernamental,सरकारी,51
13396,cuerpo,तन,13
1052,gluconato,ग्लुकोनेट,97
3909,crosstown,क्रॉसटाउन,83
10624,consolidado,समेकित,32
6628,descartes,डेसकार्टेस,66
7331,enrutador,रूटर,60
11258,cerdo,सूअर,28
6063,distorsión,विरूपण,42
9627,maldición,कोसना,39
4866,jinetes,सवारों,77
14282,serie,शृंखला,7
13163,nuclear,नाभिकीय,16
8810,pol,पोल,52
4817,portman,पोर्टमैन,77
3063,zafiro,नीलम,87
12808,horrison,हैरिसन,20
720,objetante,हेकलर,95
13020,convenio,समझौता,17
13793,a,को,5
10859,colegial,विज्ञान-संबंधी,37
13230,vuelo,उड़ान,15
633,atocha,अतोचा,99
6285,inhibidor,अवरोधकर्ता,62
2554,estetoscopio,परिश्रावक,90
13188,niños,बच्चे,16
6314,estrago,स्ट्रॉम,68
12112,kuwait,कुवैट,26
799,snipas,स्निप्स,80
6550,meg,मेग,67
8078,feudo,झगड़ा,52
4807,aparecer,अंडे,41
3963,palo de golf,बव्वा,78
3872,epónimo,नामस्रोत,82
9160,wha,वा,49
14041,ya,पहले से,8
13200,reina,रानी,15
11931,siglos,युग,12
1282,tríadas,तीनों,64
7146,poco profundo,उथला,62
8068,tribal,जनजातीय,56
4535,más inteligente,होशियार,79
7038,cielo,आसमान,26
756,pandemia,वैश्विक महामारी,97
9384,montículo,माउंड,45
4795,mw,मेगावाट,77
7455,estéreo,स्टीरियो,61
12543,contrato,अनुबंध,19
10735,blasfemia,गालियां बकने की क्रिया,27
14151,sur,दक्षिण,8
13619,disponible,उपलब्ध,12
4798,cizallado,कतरना,26
9991,como consecuencia,फलस्वरूप,22
1568,yippie,यिप्पी,87
10903,póker,पोकर,37
10981,concentración,एकाग्रता,24
6405,cromwell,क्रोमवेल,68
5141,roche,रॉश,76
349,angora,अंगोरा,100
13782,japón,जापान,11
8959,snafu,घपला,50
12132,borde,किनारा,21
1262,divergencia,विचलन,59
13016,enfermedad,रोग,17
5007,usenet,यूज़नेट,76
5624,baht,बाट,73
7687,macao,मकाओ,60
5952,wainwright,वेनराइट,71
1950,bingo,बिंगो,92
7804,mamífero,सस्तन प्राणी,51
11808,áspid,एएसपी,29
9886,greco,ग्रीको,43
12360,nieve,बर्फ,24
6768,criptón,क्रीप्टोण,65
1449,reutilizado,पुन: उपयोग,58
9775,certificado,प्रमाणित,42
3348,telar,करघा,64
5864,inversores,निवेशकों,62
5667,cahill,कैहिल,72
10753,chan,चान,38
4319,demómetro,डेमेटर,81
8255,bienestar,कल्याण,56
9567,gimme,गिम्मी,46
7536,procesador,प्रोसेसर,53
3320,envíos,लदान,64
8447,bulevar,बुलेवार,54
4233,errar,ग़लती होना,81
5526,entierro,दफ़न,70
9912,residencial,आवासीय,43
6255,estremecerse,हिलाया,69
8441,dorothy,डोरोथी,54
4064,gamberrismo,उपद्रव,62
5707,psicópata,मनोविश्लेषक,72
3502,kala,कला,85
9142,por la presente,इसके द्वारा,49
7850,atrocidades,अत्याचारों,54
