ID,SPAIN,FRENCH,INTERVAL
5587,vómitos,vomissement,69
13521,otorgar,décerner,10
3517,argyll,argramme,62
4837,refrigerador,réfrigérateur,65
2466,dichos,sayers,84
12623,papa noel,père noël,25
12790,fracaso,défaite,11
7393,retratar,représenter,38
12879,iraquí,irakien,22
11819,relegado,relégué,27
10929,atracar,couchette,37
4586,triunfo fácil,victoire facile,80
8539,petición,pétition,42
6281,diarrea,la diarrhée,71
10571,cada vez más,de plus en plus,42
6915,dote,dow,66
6866,largo tiempo,longue durée,67
944,blabbering,blagbergique,95
13923,red,réseau,9
10869,guarida,tanière,39
10735,blasfemia,impiété,31
1483,exagerar,succurseur,95
4426,burocracia,bureaucratie,81
6643,desaparecer,disparaître,37
8102,vecino,voisin,38
392,shriver,épavatrice,100
9284,fracasado,infructueux,46
13748,béisbol,base-ball,13
12464,póster,affiche,25
6674,roduce,rodom,68
11687,tanteador,fiche d évaluation,34
10062,descalificado,disqualifié,44
5859,alleghenía,allége,74
4244,lugar de trabajo,lieu de travail,83
9200,placer,plaisir,51
4509,flojo,relâché,77
9597,robo,volets,34
7004,estadio de béisbol,ballon,57
13459,fuerte,fort,16
13818,no,pas,5
6747,denunciado,dénoncé,57
2485,húmedo,humide,70
8147,tenedor,fourchette,43
12639,máximo,maximum,25
3753,sociedad,soc,85
1863,rudge,rudoyer,94
5808,bleu,flèche,74
9665,recuperar,se remettre,23
8111,epístola,épître,58
2046,olímpicos,olympiens,78
6272,saltamontes,sauterelle,68
6132,maggia,magrifier,72
8853,teatral,théâtral,52
10387,pilotos,aviateurs,43
8188,manso,doux,59
2020,gaviotas,mouettes,85
11410,culpa,faute,33
7728,enrojecimiento,flushing,52
2509,ballesta,arbalète,91
1096,pesadillas,cauchemars,60
14430,vínculo,lier,22
10708,cetro,sceptre,41
10084,hipótesis,hypothèse,45
5649,bocinazo,klaxonner,73
1044,insalubre,mauvais pour la santé,97
12282,loco,fou,28
1822,estilos,stillé,92
2243,dicho de una cosa,servir,92
3980,contiguo,attenant,83
9475,degradado,déclassé,48
3457,águila pescadora,balbuzard,79
7234,subdoloinoso,subdolu,65
7012,relleno,rembourrage,44
3131,bostezo,bâiller,85
7688,zozo,zo,62
12583,fosa,fosse,19
13574,olímpico,olympique,12
7963,podar,garniture,44
5119,jábega,seine,78
11916,ocupado,occupé,27
11743,renacimiento,renaissance,33
14009,actuación,performance,12
3470,capó,bonnet,77
9767,plantas,les plantes,17
8966,devoto,dévoué,44
6055,carretilla,brouette,72
2414,cepillo de dientes,brosse à dents,92
1589,vocal,voyelle,76
13269,teoría,théorie,15
4668,nobleza,la noblesse,81
2078,nitroso,nitreux,93
7040,audiencias,auditeur,32
1482,situado más al norte,le plus au nord,95
13458,quizás,peut être,16
344,hidroxilo,hydroxyle,84
12375,ante todo,principalement,28
7916,remolino,tourbillon,60
2800,libio,libyen,88
14233,requerido,requis,7
14059,unidad,unité,7
2967,enmascarado,masqué,40
5387,benceno,benzène,76
5872,caótico,chaotique,73
2437,aterronado,grumeleux,92
2902,pomelo,pamplemousse,89
12450,pato,canard,22
12722,madre,mère,23
10530,coordenadas,coordonnées,24
7944,polvoriento,poussiéreux,61
8154,estante,étagère,44
3868,irresoluto,non résolu,84
12347,carril,rail,26
5201,certeza,certitude,77
11278,relaciones públicas,pr,37
5460,pila,pam,76
7521,zombis,des morts-vivants,28
4202,tejo,ifre,82
280,carretón,bogie,92
6001,dunkirk,dunpper,73
14113,encontrar,trouver,8
13165,torre,la tour,18
11934,jamaica,jamaïque,32
12078,aficionado,amateur,29
5977,nicho,nichement,70
11758,calentamiento,échauffement,26
8164,marsopa,marsouin,59
10889,recuento,comptes,12
11084,minería,exploitation minière,19
5364,gules,gibier,76
9184,cosa análoga,analogique,41
13378,donación,donnant,9
10218,perteneciente,relatif,40
10521,pobreza,la pauvreté,42
4004,fobia,phobie,84
9385,maíz,maïs,48
5351,ilíado,iliade,77
4443,acuático,aquatique,48
784,casa antigua,claymore,98
13284,8,8ème,18
5131,fólico,folique,78
2737,de la unesco,unesco,90
3059,con vehemencia,avec véhémence,84
6305,rociar,vaporisateur,60
5424,emorio,éminence,76
6570,paternidad literaria,paternité,69
8304,sudoeste,sw,58
451,crozier,crosse,100
13229,hijo,fils,17
4068,bazuca,bazooka,83
11621,tele,télé,34
6921,sabueso,chien,62
11491,aporte,contribution,34
7008,legítimo,légitime,66
13641,ocho,huit,14
20,losa,dalle,88
10024,tk,tock,46
8540,tejón,blaireau,45
9108,lagarto,lézard,52
4160,dietético,diététique,83
13571,varios,divers,14
6232,estupendo,honorer,71
12840,castaño,auburn,23
9884,dieciocho,dix-huit,47
11750,egipcio,égyptien,31
11970,trayendo,apportant,7
6633,reordenación,réalignement,57
1668,emborracharse,émécher,95
2011,decepcionar,décevoir,34
9923,rubí,rubis,46
12726,listo,prêt,22
5260,defectos,défauts,48
2205,releer,relire,88
10160,felix,félin,45
12713,igual,égal,16
7583,tizón,bunder,55
6599,criar,élever,46
2139,situación,situation critique,93
13115,egipto,egypte,20
2700,dudes,mecs,27
14122,incluir,comprend,7
13260,banco,banque,16
5188,hojas perennes,à feuilles persistantes,78
3460,tonel,tonneau,87
11150,esconder,cacher,29
1178,marchas,des marcheurs,93
10683,erizo,hérisson,41
13062,muchachas,filles,15
7554,vegetal,légume,50
14317,involucrado,impliqué,10
4783,mea,mété,80
13325,asegurar,assurer,16
7912,leveña,maïusse,61
9426,pericia,compétence,50
8782,clínico,clinique,46
3063,zafiro,saphir,88
8631,cordero,agneau,52
13757,meridional,du sud,13
10755,honesto,honnête,41
1769,reclasificado,reclassé,88
6614,cualquier momento,à toute heure,69
12863,desafío,défi,14
598,jerárquico,hiérarchique,92
11761,atlético,athlétique,15
8374,problemático,problématique,57
4839,jii,hi,80
10141,activistas,militants,38
927,impalor,impaltin,88
12955,judío,juif,22
1175,puente de varolio,pons,86
10136,seda,soie,44
2927,pirineos,pyrénées,89
10251,nuevo méjico,nm,44
10672,mantenimiento,maintien,16
13390,comida,aliments,16
8533,minuciosamente,à fond,56
12556,arroz,riz,26
2313,comido,mangé,92
3952,notario público,np,84
7207,lepágina,lépage,65
13970,hizo,a fait,5
340,abuelos,grands-parents,81
10892,aplastar,briser,32
12485,reducido,réduit,19
12040,sugerencia,suggestion,11
9120,alfiler,épingler,42
11946,expresado,exprimé,17
13958,meses,mois,12
8718,sombreros,chapeaux,29
7726,mus,module,47
2356,frazador,frozer,92
11446,decimoctavo,dix-huitième,36
6491,vaina,cosse,64
12705,nadie,personne,24
4728,dedos de los pies,les orteils,50
8694,fletcher,fléchère,55
12093,ucrania,ukraine,30
10479,etíope,éthiopien,41
8715,juego,jeux d argent,42
12309,variedad,variété,25
11102,ayer,hier,38
2914,calzada elevada,chaussée,89
1399,potencia,puissance,95
935,madera dura,bois dur,97
7615,sonrisas,sourire,31
328,chaqueta de sport,blazer,51
10321,zapatero,cordonnier,43
12672,doce,douze,25
14488,democrático,démocratique,17
10275,otón,otto,44
7606,mosquito,moustique,60
8053,pasivo,passif,58
7799,duende,elfe,62
7913,instrumentos de cuerda,cordes,32
6154,sch,chic,72
12805,mosca,voler,14
9028,inédito,non publié,53
1826,brutín,grincheler,94
10343,perdedor,perdant,36
2253,checoslovaco,tchécoslovaque,88
7900,codo,coude,58
10626,limón,citron,41
4259,gaucho,vacher,83
12691,amistoso,amical,24
5379,pippeno,faire pipi,77
4782,repollo,choux,80
5430,mollete,muffin,75
5919,deidad,déité,62
14461,acepta,prendre des prises,5
10519,bestia,bête,39
14118,dado,donné,12
14492,futuros,avenir,9
14190,cualquiera,soit,9
2141,gatería,gatling,93
3541,bordado,broderie,87
4319,demómetro,déméger,82
10270,tonelada,tonne,33
14280,dicho,en disant,9
5630,notablemente,remarquablement,27
422,larguero,raidisseur,98
11375,entrada,s attaquer à,27
11284,alcalde,maire,34
8212,leet,leuf,59
9307,debutado,débuté,21
5184,fabuloso,fabiforme,78
5622,indiscutible,incontesté,71
12230,cadera,hanche,28
3402,grada,herse,84
1319,arpía,harpie,96
1985,jt,jd,93
2208,valoración,titrage,90
11525,regresar,revenir,34
5372,extinguirse,ext,77
4315,savia,sève,80
10305,éxodo,exode,44
2167,reordenamiento,réarrangement,58
4225,afluencia,afflux,82
14306,liberado,libéré,9
6569,descuidado,négligé,57
12822,rápido,vite,23
8086,jurásico,jurassique,60
8067,vatios,watts,43
11052,esclavo,trimer,33
13742,chico,garçon,12
9379,poco concluyente,peu concluant,50
10172,loro,perroquet,44
12688,espelta,orthographié,14
6918,terciario,tertiaire,67
13884,tres,trois,8
9510,tubo,tuyau,41
3678,notoriedad,notoriété,86
12668,terry,épineux,25
1329,gárgola,gargouille,93
5347,erótico,érotique,76
4570,suavemente,doucement,81
10127,awm,abîmer,45
4346,may day,au secours,82
9876,baterías,piles,23
6619,reclutamiento,service militaire,61
6581,morillo,andiron,69
12560,racha,traînée,25
1916,colectores,manifolds,66
4866,jinetes,cavaliers,80
5883,distrito electoral,circonscription électorale,51
10489,techo,toit,39
925,carácter distintivo,éthos,98
916,horca,potence,97
1845,batido,bown,93
5738,perecido,péri,65
421,guión gráfico,storyboard,100
9059,elección,choix,9
12939,verdad,vérité,21
3248,terremáneo,territoire,88
12720,caballo,cheval,21
1832,cadino,cadeur,94
6286,yodo,iode,71
12548,asesinato,meurtre,12
12810,suiza,la suisse,23
10798,jugador de bolos,towler,31
5628,liendre,lente,73
12859,josmos,josh,23
2368,añil,animent,92
12436,alivio,soulagement,27
8623,lbs,kg,34
11856,cañada,glen,32
11560,tener puesto,porter,25
1248,entre bastidores,backstage,96
9831,triunfo,triomphe,43
12379,peso,poids,26
5796,amas de casa,femmes au foyer,74
12211,cachondo,excité,29
13252,lluvia,pluie,16
11188,vacío,vide,36
7383,filete,bifteck,62
13375,enzima,enzyme,16
11130,grado,le degré,38
12326,clasificación,classement,9
14436,múltiple,plusieurs,7
7773,cabina,cockpit,60
1766,libro de cocina,livre de recettes,88
2623,séquito,entourage,90
479,bebió,buvait,99
4544,desfigurar,rendre illisible,54
2928,civilmente,poliment,88
4593,paranoico,paranoïaque,81
11922,piezas,pièces,19
14426,requisitos,exigences,7
11,voto,vœu,64
13217,ninguno de los dos,non plus,19
7451,colegas,collègues,55
5339,montón,tas,69
5497,glándula,glande,70
4983,etel,éthil,79
13434,trajo,apporté,16
8784,astronave,vaisseau spatial,55
12111,os,système d exploitation,30
7247,rugido,rugissement,51
10805,opuesto,opposé,19
6442,alquimia,alchimie,70
4302,aislamiento,isolation,67
6508,serbal,sorbier des oiseleurs,70
9327,apodado,doublé,43
3139,íntimo,intime,77
4974,tarjeta madre,carte mère,79
1727,penetrado,délicat,42
1462,tremendamente,énormément,55
5663,término,terminus,75
13103,biográfico,biographique,20
6617,placa,plaque,64
8733,arquero,archer,55
7932,palurdo,péquenaud,61
6942,gallo,le coq,54
9057,aburrido,ennuyeux,35
7820,recordatorio,rappel,19
8160,pitagórico,pythagoricien,59
4717,ópalo,opale,80
4968,ruiseñor,rossignol,79
7323,cobertizo,hangar,56
14260,funciones,les fonctions,23
2322,pímetro,pix,92
1738,esotérico,ésotérique,94
14490,transformado,tourné,11
10444,geología,géologie,36
13772,verde,vert,12
2628,hendido,fendu,89
8687,severo,sombre,55
2684,ultramarino,outremer,90
11715,paso,passage,31
10939,madeja,hank,36
6902,estrellarse,écrasement,19
9706,moisés,moïse,48
5608,thrashers,battant,73
3376,cortador,coupeur,81
5386,lodoso,boueux,74
12647,amenazas,des menaces,15
13029,único,unique,20
3606,ayunarse,clem,86
12472,ana,ann,20
1150,fenol,phénol,92
4950,etimología,étymologie,67
3197,cuidado de la salud,soins de santé,88
2359,más divertido,plus drôle,92
6622,pedofilia,pédophilie,69
3501,muesca,entailler,56
10808,creció,grandir,40
5105,especialidad,spécialité,69
13427,disputa,contestation,11
13679,india,inde,13
9917,aleph,aléh,46
13925,mientras,alors que,7
5276,estar atento,attention,77
4439,estadista,homme d état,82
9824,marino,marœurs,41
5153,amenaza,menace,70
13777,españa,espagne,12
1342,nanómetro,nanomètre,96
12483,gracia,la grâce,26
12227,nacimiento,naissance,15
11397,inferido,inféré,33
8420,botella doble,magnum,57
5363,hidróxido,hydroxyde,77
8291,cuchillo,couteau,58
8464,silla de ruedas,fauteuil roulant,56
11310,perfectamente,à la perfection,37
2228,trullo,sarcelle,92
3323,caballo pinto,pinte,88
12789,damnificados,victimes,21
7618,sofocar,étouffer,56
7187,rumorado,rumeur,34
7753,criatura,right,62
1583,fenilalanina,phénylalanine,95
6143,asirio,assyrien,66
12150,desleal,déloyal,30
1647,simétrico,symétrique,83
12446,realizado,mené,19
13685,afirmar,réclamer,10
12878,tipos,les types,8
11316,hombro,épaule,33
5195,tembloroso,précaire,77
7390,buen hombre,homme bon,63
8362,rayas,rayures,45
9148,detener,arrêt,38
10583,seúl,seoul,42
1381,linfático,lymphatique,96
6196,tirado,mélangé,37
5031,armónico,harmonique,72
5065,canalla,goujat,79
1415,heroína,héroïne,47
8537,balles,baleinière,56
11785,espartano,spartiate,27
14159,laboral,fonctionnement,6
11702,incorrecto,inexacte,33
11263,gorra,casquette,26
265,cordura,santé mentale,100
10080,acantilado,falaise,43
1407,que modifica,amendement,21
8417,indiferencia,mépris,50
470,abad,abbé,98
6830,polímero,polymère,64
14124,informes,rapports,5
9633,pecho,sein,44
13656,atlántico,atlantique,14
8289,marcador,marqueur,52
7267,quintilla cómica,limerick,64
13873,cualquier,n importe lequel,5
8665,cleopatra,cléopâtre,56
669,hinchar,gonfler,68
1519,violinista,violoneux,95
6749,mosa,métisseur,68
6678,caliza,calcaire,68
13610,palabra,mot,10
9427,crecido,cultivé,50
12137,unificado,unifié,30
11472,jerusalén,jérusalem,35
4690,encefalopatía,encéphalopathie,81
5230,vórtice,vortex,77
11862,encabezamiento,entête,11
10187,empleado,employé,30
13680,poco,bit,13
8953,tejedor,tisserand,52
13806,como,comme,5
14046,pequeño,petit,12
5710,secuestrado,enlevé,51
13298,gary,garie,18
14128,marzo,mars,6
7979,perihelio,pérhélité,60
11906,pique,sprint,30
7145,puntos de vista,points de vue,42
1408,durmiente,dormeur,92
10182,navegación,la navigation,30
14356,fuentes,sources,7
3675,tocando,tapotement,50
7192,decencia,décence,65
12164,elevar,ascenseur,19
10443,deterioro,affaiblissement,40
2118,desesperación,désespoir,88
9574,criajo,wally,48
7016,reeva,réïvé,57
9430,excitante,passionnant,36
6340,novedad,nouveauté,68
2872,elasticidad,élasticité,75
11850,sucede,arrive,12
4708,plaro,ppl,81
9599,auge,boom,46
87,blanqueo,blanchir,41
14453,agosto,août,7
518,tragado,avalé,62
7062,hazed,hasard,66
1915,donas,beignets,87
10791,catorce,quatorze,40
861,redactado,expurgé,93
12954,plata,argent,21
2104,sinfónico,symphonique,93
11976,plataforma improvisada,caisse à savon,31
974,brujo,démoniste,96
11303,competidores,concurrents,32
7696,luto,deuil,57
9920,canoso,chenu,46
13307,escribió,a écrit,18
9854,el cairo,caire,47
11118,yarda,yd,37
13348,dakota del norte,nd,17
2764,zona de las calmas ecuatoriales,doldrums,90
320,trazador,traceur,98
6786,señores,seigneurs,17
5761,sensor,capteur,62
2953,rebanado,tranché,57
813,atigrado,tigré,98
4270,neolítico,néolithique,83
13397,gato,chat,15
14321,idioma,langue,12
1596,hornear,cuire,62
2191,más frío,plus froid,92
3291,objetable,répréhensible,87
13226,hacia adelante,effronté,10
12127,miedo,peur,24
4538,basílica,basilique,81
842,ferroso,ferreux,98
5838,hacia arriba,vers le haut,62
1254,desvergonzado,éhonté,96
1517,hurto,sunt,95
5023,agujas del reloj,dans le sens des aiguilles d une montre,79
13902,funcionarios,fonctionnaires,10
9512,ulises,ulysse,49
6126,guirnalda,guirlande,70
8274,no muerto,mort-vivant,58
12448,lanzado,lancé,20
1058,celo,zèle,97
4502,nave estelar,distances,81
3870,molestia,nuisance,84
4535,más inteligente,smarter,81
8439,oler,élire,57
3474,sin dolor,sans douleur,87
6514,ciudadela,citadelle,69
11280,estudiante de primer año,étudiant de première année,37
7051,propenso,enclin,65
303,vástago,scion,97
11858,alturas,hauteurs,24
2755,lujuria,luxure,86
14403,pronto,bientôt,10
4665,lemonia,lémon,81
11936,cerebro,cerveau,30
7270,cuadrícula,carrés,17
1827,a prueba de balas,blindé,94
2587,perspectivas,connaissances,48
2172,conejos,lapins,37
281,barcos,coiffiers,85
1257,más grueso,plus épais,96
10271,comadreja,belette,43
12604,nordeste,ne,26
7596,ansiedad,anxiété,62
803,curva,courbe,98
11569,culpar,faire des reproches,27
3872,epónimo,éponyme,84
12662,lista negra,liste noire,14
9602,sesenta,soixante,44
4830,macfarrón,macarlane,80
10150,patineta,faire de la planche à roulettes,32
12615,vicio,vice,25
6972,gurney,civière,66
2766,servidumbre,servage,90
2041,marco principal,unité centrale,92
10568,repetición,rejouer,36
6176,jarabe,sirop,71
6390,éxito de taquilla,superproduction,67
9634,tel,tél,49
11759,obispo,évêque,32
7966,gorrión,moineau,59
12197,murciélago,chauve souris,11
90,enfisema,emphysème,100
7331,enrutador,routeur,62
127,surtido,assortiment,83
1004,pez espada,espadon,98
13409,dic,déc,17
5664,cruce,carrefour,74
10274,capilla,chapelle,44
11808,áspid,aspic,33
13565,llenar,remplir,13
10198,bo,board,39
7892,aliado,allié,21
3949,escritura,ordonnance,80
6165,superpoblación,surpopulation,70
2333,varita mágica,baguette magique,91
3773,versátil,polyvalent,78
12927,recepción,réception,6
3689,no importa,ça ne fait rien,86
5790,estoneral,obscurité,72
13694,defensa,la défense,11
11492,típico,typique,26
1043,ave de serpiente,datant,95
9542,suspicaz,méfiant,48
1414,abastecer,citer,70
12874,lucha,lutte,22
72,jactancia,se vanter,57
13560,ciencia,la science,14
4266,hornillo de camping,primus,83
10465,más fuerte,plus forte,42
562,estribaciones,collines,75
9656,yo asi,iso,48
12467,mínimo,le minimum,27
13448,ellos mismos,eux-mêmes,16
2798,esquisto,schiste argileux,90
9868,reinado,règne,37
8656,desglose,panne,54
10942,fiambres,épicerie fine,39
4756,altar,hauteur,74
13451,película,film,14
7562,ponce,maquereau,62
4713,alegre,déchiqueteuse,81
13155,célula,cellule,18
12686,ordenado,bien rangé,24
5566,tímido,timide,76
10917,entrega,livraison,36
5672,edipo,œdipe,75
2898,entre varios colegios,intercollementer,89
1659,fumador,fumeur,81
819,hasta ahora,jusqu alors,98
3564,de mala gana,à contrecœur,86
5022,adjunto,enfermé,72
4977,chocer,chaducteur,79
3367,soplo,bouffée,73
6353,hitos,jalons,50
13241,ok,d accord,19
8399,puesta de sol,coucher de soleil,56
5319,abejas,les abeilles,37
3456,desgaste,usure,86
1503,de cornualles,cornouaillais,95
1425,sintetizador,synthétiseur,44
12373,actualizar,mettre à jour,8
7305,desnudez,nudité,64
12432,th,e,27
9928,próximo,a venir,46
6849,helíaco,hélicoïde,67
1299,anotado,annoté,84
1549,martilla,mugder,95
1976,legionarios,légionnaire,90
14428,soporte,les soutiens,10
10459,épico,épique,42
2559,clorhídrico,chlorhydrique,91
1386,anamórfico,anamorphique,96
2683,carrocería,carrosserie,90
10378,bruja,sorcière,41
3799,sarampión,rougeole,85
8201,botánica,botanique,59
242,reactivo,réactif,37
12382,breve,bref,26
5541,pizarra,ardoise,56
1619,ático,grenier,93
6672,supremacía,suprématie,68
8031,cuchillero,coutelier,60
14497,leer,lire,6
11106,difícilmente,à peine,38
5591,dit,dact,73
7447,durry,faire durera,63
13211,yanquis,yankees,15
7457,retroceder,retour en arriere,62
4276,inframundo,monde souterrain,82
5974,quemador,brûleur,72
7086,hola,salut,65
10267,vías aéreas,voies respiratoires,42
8090,del interior,midland,45
702,golosina,friandise,88
1020,forjado,forgé,98
4453,spaniel,épagneul,81
8393,estacionario,stationnaire,58
2234,autostopista,auto stoppeuse,85
4938,ruta,sentier,67
10709,matemático,mathématique,23
4031,galletas,biscuits,26
1783,piojo,pou,94
2982,gig,gidon,88
14147,recientemente,récemment,5
9333,duradero,durable,32
5027,profecía,prophétie,70
13860,dice,dit,9
13114,conductor,chauffeur,14
13591,oficina,bureau,11
14227,devolver,retour,11
2673,polimerización,polymérisation,88
9185,diosa,déesse,51
13507,rastro,trace,14
547,herejía,hérésie,98
52,latido del corazón,battement de coeur,99
9092,amante,amoureux,45
8213,espejismo,illusion,56
12568,ciclo,cycle,20
10203,átomo,atome,28
11622,cuadro,la peinture,23
12226,evolución,évolution,29
14477,firma,cabinets,38
5391,camafeo,camée,75
14198,a lo largo de,le long de,12
9353,foca,buée,51
13754,subir,télécharger,9
12368,ganar,gain,15
39,depurar,déboguer,90
14015,correr,courir,8
3850,cruzado,rétrogrant,82
6883,odiseo,odysseus,67
6947,lealtad,allégeance,65
7209,biosíntesis,biosynthèse,65
11311,deshacer,annuler,24
10748,inalámbrica,sans fil,41
10370,anuncio publicitario,publicité,8
6780,capataz,contremaître,67
11203,orgulloso,fier,38
5537,habitación,chambre à coucher,72
9668,tobillo,la cheville,47
11202,panel,panneau,35
1641,bichos,berge,90
11053,mediodía,midi,38
9490,estrechamente,étroitement,50
6293,espantajo,scarborough,71
7636,pateadores,botteur,22
10812,arrecife,récif,39
8468,sin respuesta,sans réponse,57
8366,maniobra,manœuvre,44
4908,no programado,imprégné,79
13086,mercado,marché,14
3592,almohada,oreiller,81
7468,pos,point de vue,45
348,deval,dévaler,96
122,zalema,salaam,100
12462,esquina,coin,25
7109,encantador,charmant,45
2909,alacena,armoire,88
10817,frecuencia,la fréquence,38
13011,pobre,pauvre,21
2126,convulsión,bouleversement,88
6396,premisa,prémisse,51
14012,podría,pourrait,7
6080,tía,tante,70
9624,ética,éthique,39
2911,inducciones,inductanément,86
9398,lino,lyn,50
2378,pulsera,bracelet,86
14084,mover,se déplacer,9
11784,conducta,comportement,33
14452,principal,menant,8
11197,táctica,tactique,21
2306,escoba,balais,90
7274,malaria,paludisme,64
2539,mesozoico,mésozoïque,91
12504,discos compactos,cd,26
4073,telterina,lecteurs,84
10159,entrenador,entraîneur,39
3896,costura,tissage,76
11023,énfasis,accent,39
3039,albañilería,maçonnerie,88
13971,tasa,taux,8
10269,feo,laid,41
9637,barriendo,balayage,31
4131,caseoso,ringard,83
6192,borracho,effacement,33
2107,fuego cruzado,feux croisés,93
10134,papuasia,papou,45
12917,no referenciado,non référencé,22
3298,hurra,yay,88
14105,ejecutivo,exécutif,20
3664,alumnos,élèves,74
11022,ausencia,absence,38
12141,pensamientos,les pensées,12
2993,tiffin,repas de midi,88
11599,mirar,pair,32
5308,lápido,lipide,76
8226,la meca,mecque,59
11650,que lleva,portant,12
9227,colina baja,mesa,52
3836,antimonopolista,antitrust,85
8364,núcleo,noyau,58
10795,notario,le commissaire,38
1021,boicoteo,boycott,64
10516,nada suspicaz,sans méfiance,42
452,zurrar,durr,100
6872,fallecimiento,disparition,66
8260,todoterreno,jeep,55
9199,asterisco,astérisque,50
1818,redil,cote,93
8221,estragos,ravage,58
11716,gl,canette,33
4416,embate,assaut,82
7526,bucear,plonger,40
12351,araña,araignée,27
10659,cargo de primer ministro,précieuse,41
3257,paperas,oreillons,88
13852,alguno,quelques,6
5994,espíritu,alcool,70
3379,disminuir,talon,51
8904,isabelino,élisabéthain,53
13553,audaz,audacieux,14
6999,sofá,chesterfield,66
3578,teórico,théoricien,59
11954,esclavitud,esclavage,31
9539,náutico,nautique,49
10046,disparates,balivernes,46
11329,decimoséptimo,dix-septième,37
4409,templo no conformista,bethel,82
510,comedico,comique,99
5053,vasco,basque,76
13840,i,je,5
12445,dinastía,dynastie,26
13532,previamente,précédemment,15
2527,telecomagación,télécommutateur,91
7538,ñab,chuchoter,63
14495,francés,français,12
6489,embarazoso,gênant,48
5344,gato montés,chat sauvage,36
3472,backfield,champ arrière,87
9901,el embarazo,grossesse,46
5419,mitosis,méiose,76
13183,desplegado,déployé,15
5503,acumulado,amassé,64
3469,engañar,gousset,86
12435,corriente continua,dc,27
6387,secular,séculier,62
2688,panadería,boulangerie,84
2163,poco realista,irréaliste,91
5978,jirón,brin,73
966,psiquiatra,psychiatre,95
4042,tranquilamente,calmement,84
9581,evadir,éluder,42
14400,esfuerzos,efforts,7
2791,interpretable,louable,90
2945,auriculares,écouteurs,82
14323,calidad,qualité,10
2774,wd,mèche,90
14010,ir,aller,8
697,drogadicto,junkie,88
10090,abstenerse,cesser,45
6123,sofisticado,sophistiqué,66
4479,deportividad,esprit sportif,82
12772,notre,nœud,24
9399,sin nombre,anonyme,50
7797,del mismo,celui-ci,62
8619,cocina,cuisine,43
13843,todo,tous,7
5161,halcón peregrino,pèlerin,78
6982,más suave,plus doux,66
10536,oveja,mouton,42
5190,acelerador,manette de gaz,72
4894,buzo,plongeur,65
1418,rarezas,rareté,80
3362,tallos,tiges,41
3756,buey,bœuf,85
9673,según cabe suponer,soi-disant,48
13318,más bajo,plus bas,17
11078,dramático,spectaculaire,33
11982,buscar a tientas,tâtonner,24
13960,informe,rapport,5
3817,paridad,parité,85
151,calor,chaleur,100
12222,más viejo,plus âgée,29
11673,fresco,fresque,34
10535,portátil,portable,41
6445,garza,héron,70
261,masones,franc-maçons,93
8225,retumbar,gronder,56
8852,monos,singes,25
1119,electrólisis,électrolyse,97
13552,se aplica,s applique,12
1495,antidiscapanismo,antidisestablicalisme,95
6009,buen año,bonne année,73
10102,romántico,romantique,44
5273,teológico,théologique,55
6323,rebaba,bavardage,71
3994,cuenca,bassin versant,83
12231,novelas,des romans,15
10781,linaje,lintre,40
4480,ecualizado,égalisé,74
3599,atrincherado,enraciné,79
9176,sin precedentes,sans précédent,52
7319,franja,la frange,62
11448,frente a,orienté vers,13
10628,enseñando,enseignement,32
5359,pasta dental,dentifrice,76
8814,aserrador,scieur,54
13534,opinión,avis,12
13814,voluntad,volonté,5
5300,izquierdista,gauchiste,70
6310,marroquí,marocain,67
6806,maquillaje,se réconcilier,67
13865,nosotros,nous,6
100,jorobado,à bosse,100
5021,supuesto,prétendu,64
11152,vóleibol,volley-ball,38
2715,arent,arèîné,90
4870,decreciente,diminution,41
3967,std,tirade,84
5426,establecer en,seton,76
5508,fenómenos,phénomènes,76
11368,grueso,stouteur,36
11800,relámpago,foudre,32
7388,pueblo natal,ville natale,63
11659,provisional,provisoire,33
899,hombre negro,homme noir,98
10997,sentimiento,bourré,39
9577,a escala nacional,à l échelle nationale,49
12497,corredor,coureur,21
11145,sirena,sirène,38
1486,médula,moelle,95
13674,lote,parcelle,12
10229,heces,fèces,44
3890,sena,sénia,84
13936,nuestro,notre,5
13484,ab,un b,15
4897,confucio,confius,79
8685,surgir,se poser,55
9208,centavos,centimes,28
5972,hundir,évier,53
7363,campo de salida,survêtement,18
6333,cociente,quotient,70
6139,resbaloso,nappe,66
13313,galón,fille,18
7533,lana,la laine,63
13275,asociado,associée,12
7261,genoma,génome,62
9111,utilidad,utilitaire,34
7046,mundo maravilloso,pays des merveilles,66
6709,centro del campo,milieu de terrain,55
6013,columnista,journaliste,67
642,paralizado,paralysé,93
10028,votación,bulletin de vote,38
8692,muchacha,molly,55
11511,crema,crème,35
8801,níquel,nickel,53
10509,cantando,en chantant,31
13938,comparte,actions,7
815,escote,encolure,88
13134,payaso,pitre,19
10845,fatigar,tucker,40
11638,murphy,maudit,34
5160,afligido,sinistré,78
10037,percibido,perçu,42
2955,quilate,carat,88
7802,de ciclón,cyclonique,12
10586,cuando sea,n importe quand,42
7959,una pieza,un morceau,61
