ID,DEUTSCH,KOREAN,INTERVAL
3691,scouter,스카우터,85
11499,banner,배너,29
11554,balance,균형,24
5693,süßwasser,단 물,73
179,repatriierung,송환,82
12778,verletzen,위반,6
12983,billy.,곤봉,17
7143,foo.,죄을 짓는 것,63
4215,archäologisch,고고학,30
4669,heller,난폭자,79
3479,neu veröffentlicht,재발행,67
11031,schießerei,총격전,36
9764,shoreman,쇼먼,45
10838,terminal,단말기,24
172,vorteil,우세,100
2566,brillant,훌륭하게,90
11364,jakob,야곱,33
3002,werkzeugkasten,공구 상자,88
3291,störsicher,괘씸한,86
9875,küken,병아리,39
5580,weste,조끼,56
6088,marg,마그,56
6630,wassermelone,수박,65
3441,unkonventionell,틀림없는,85
4024,spalten,쪼개다,74
13209,junior,후진,16
6513,impressionismus,인상주의,68
14274,ging,갔다,10
10008,meridian,자오선,43
13002,franchise,독점 판매권,17
7722,hakenkreuz,만자,60
6460,in hülle und fülle,많음,68
6647,kognitiv,인지,62
8588,fahrenheit,화씨,54
1045,choctaw.,수짜,97
89,wallaby,왈라비,76
2001,ohnmächtig,기절,67
263,amateurhaft,아마추어 같은,100
4939,kanonisch,공란의,37
11937,longhorns.,롱혼,25
11887,virus,바이러스,29
8414,unglaublich,믿을 수 없을 정도로,38
13225,ist hingefallen,쓰러 뜨리다,16
6638,kloster,수도원,61
9053,dunst,안개,48
11504,neunzehnten,제 십경,32
7489,betont,강조했다,45
10969,tradition,전통,17
1703,bungee,번지,94
7703,recycling,재활용,53
4927,millibar,밀리보르,73
4928,hornh,뿔로,78
11343,erneut veröffentlichen,재 게시,34
9424,picasso,피카소,48
12243,russell,러셀,25
353,billard,당구,92
11483,dauer,지속,32
4402,busby.,버스의,81
8956,sacramento.,새크라멘토,51
11835,bräunen,탠 껍질,28
12942,philip,필립,19
10968,delaware,델라웨어,37
6726,beschworen,소환 한 것,52
13215,folge,삽화,12
13352,ausschuss,위원회,14
6617,plakette,액자,62
4741,snicket,스니커,79
11464,innenstadt,도심,32
11895,ausbruch,발생,28
4155,viper,독사 같은 사람,66
10739,richardson,리처드슨,38
2962,geschwister,형제 자매,70
2809,drainage,배수,88
5828,zwingend,강력한,52
14086,militär,군대,10
10735,profanität,욕설,28
12126,milliarde,10 억,26
4576,schmuggel,밀수,72
12764,am schlimmsten,최악의,21
3810,dampfschiff,기선,83
7214,kosmisch,질서 있는,63
8123,axt,도끼,51
5378,wildcard,와일드 카드,75
7012,polsterung,심,41
2156,lecking,누출,39
8451,protestoren,시위대,53
7141,patty,패티,62
4411,rani.,라니,80
1615,moray,모레이즈,94
11190,piraterie,불법 복제,35
4412,tantal,탄탈,81
14429,preis,가격,18
12548,tötung,죽이는,10
2472,seitwärts,샛길,89
607,drehbuchautor,시나리오 작가,99
6238,erholsam,레크리에이션,30
7669,sympathie,공감,56
8948,dod,국방부,51
13232,dodo.,도도,16
4780,reuben,루벤,79
9912,wohn,주거,44
5917,emission,방사,56
2601,grad,졸업생,86
11730,äthiopien,에티오피아,30
12252,knoten,노드,23
2302,psyche,프시케,85
12046,gegenwart,있음,27
12092,inaktiviert,비활성화 된 것,26
5073,einschränkungen,제약 조건,71
7585,nashorn,코뿔소,61
11815,mcdonald,맥도날드,29
10456,gras,잔디,40
5695,zyklamen,시클라멘,73
7695,astronaut,우주 비행사,52
14498,industriell,산업,14
2103,gallup,갤럽,92
333,schluckauf,딸꾹질,97
7889,sich verhalten,행동하다,40
5830,verschluss,볼기,57
11551,anstoß,킥오프,31
2607,randle,랜더,89
4342,autopsie,검시,79
431,verkürzt,축소,84
14315,rechte,진상,7
12603,denver,덴버,23
2324,schwarz.,슈와 츠,91
6265,kostüme,의상,39
9946,zion,시온,44
8333,kollektor,수집기,49
8111,brief,서간,56
3551,topeka,토피카,86
7253,schummeln,부정 행위,46
2162,fehlinterpretiert,오해했다,72
2793,soleil,솔레 이유,89
723,corso.,코르소,98
10479,äthiopisch,에티오피아 사람,38
10409,dual,듀얼의,40
3552,geräumig,널찍한,86
3980,angrenzend.,인접한,82
13680,bisschen,조금,12
3508,zürich,취리히,86
9351,bali,발리,49
11459,amos,아모스,32
12371,aaron,아론,25
8789,dora,도라,53
9,remade,나열,100
5854,ikarus,이카루스,72
3057,kakungsstock,cardstock.,88
364,adlige,귀족들,100
10648,optisch,광학,34
12384,sub,보결,24
8551,plasma,혈장,54
13801,sagte,말했다,8
8170,injektion,주입,28
343,therma.,테르밋,100
8906,tyrannisieren,헥토르,51
6321,erzherzog,대공,67
10978,süss,달콤한,35
1521,zurückgreifen,의무,94
4392,aquarium,수족관,80
3424,tabu,금기,84
10965,joel,조엘,37
5111,nam,남복,76
9280,xiv,제비의,49
10052,gummi,고무,42
4312,mehl,밀가루,81
13455,föderal,연방 정부,12
12728,fuhrmann,카터,21
13712,überprüfbar,증명할 수 있는,8
2692,adrenal,부신,89
14024,quartal,4분의 1,9
9020,linse,렌즈,51
10309,begleitet,동행했다,18
9918,satan,사탄,37
13942,satz,세트,9
2182,hof,안마당,91
12203,liberale,선심 쓰는,16
3722,kortex,피질,85
1816,joghurt,요거트,93
8796,hinterhalt,매복,45
7123,yuan,원,63
13468,minister,장관,13
10518,norwegisch,노르웨이 인,38
14322,gespräche,대화,5
5933,gesichts-,얼굴 마사지,71
5672,oedipus.,오이디푸스,73
12078,amateur,아마추어,26
1486,mark,골수,95
5140,videoband,비디오 테이프,64
3906,saharan.,사하라,83
2554,stethoskop,청진기,90
5054,protestantismus,신교,77
4909,serra,세르 라,78
9087,entspricht,해당합니다,25
4689,free,자화물,79
13337,gott,하느님,14
6498,hasel,엷은 갈색,68
12463,taiwan,대만,24
13255,schreibtisch,책상,16
7348,fassen,파악,56
7122,sirloin,등심,63
13556,königlich,왕실의,12
3286,nerven,신경,51
2206,kompliziert,뒤얽힌,87
12710,donald,도널드,21
9792,deutsche,도이치,45
2761,haslose,무선 무선으로,89
611,fähigkeiten,탁월하다,99
7475,azurblau,하늘빛,62
12544,buchstabe,편지,18
11317,geklopft,노크를 두드리게하다,23
12498,glück,운,23
4610,gelernt,배웠다,79
13252,regen,비,14
6252,heilung,치유법,61
952,bö,돌풍,89
7139,augustinus,아우구스틴,59
11025,schwanz,꼬리,28
9718,tonga,통가,46
10759,kathedrale,성당,37
230,untergruppe,하급 집단,91
2671,eurasien,유라시아,89
14222,nahe,가까운,9
14170,erhalten,받았다,6
4806,ausgestopft,채워진 것,67
8126,autogramm,자필,50
5196,partikel,입자들,47
12246,haar,머리카락,25
5870,silberrücken,실버 백,72
2542,waller,월거,90
8660,pelz,털,51
10378,hexe,마녀,38
8785,migration,이주,43
4004,phobie,공포증,83
4248,devi.,데이코,82
9337,jaguar,재규어,33
6701,templer,법률가,65
3683,blindlings,맹목적으로,85
2526,hassisch,시체의,88
13181,gehört,속한다,12
9149,geritten,시달린,50
13992,basierend,기반을 둔,8
246,beratung,상담,59
11496,nashville,내슈빌,32
12143,vogel,새,24
10644,kirsche,체리,38
14245,zusätzlich,추가의,6
8794,saratoga.,큰 여행 트렁크,53
2266,landsmann,동포,86
2997,yum.,얌이다,88
11643,arf,아르페스,31
7304,parsons,파슨스,61
4757,immunität,면역,47
1796,wiederversorgung.,resupply.,88
9359,konvertiert,변환,16
9322,draussen,집 밖의,44
12351,spinne,거미,24
7792,einhalten,머물다,31
4982,beschneidung,할례,75
6777,leinen-,리넨,66
9632,umfaßt,포함 된 것으로 구성됩니다,23
13670,bedingungen,자귀,8
7599,liner,정기선,58
558,sangh.,산가,99
11501,zypern,키프로스,32
3480,eingreifen,개입,45
6526,schwarm,군단,62
5152,erbrochen,underone.,76
702,leckerbissen,맛있는 가벼운 음식,88
4025,tablette,태블릿,67
5282,wortschatz,어휘,75
11741,amazonas,아마존,29
12483,anmut,우아함,23
8792,zeus,제우스,53
11299,schuldig,죄책감이 드는,34
11001,feder,수일,37
5357,arkadien,arcadia.,75
2232,festgezogen,조여졌다,75
9922,frau,부인,11
5011,talente,재능,31
9425,siebzehn,열일곱,48
4854,galiläa,갈릴리,78
12462,ecke,모서리,22
8513,birne,구근,53
13134,clown,시골뜨기,17
4538,basilika,공회당,79
4497,guatemaltekisch,과테말라 사람,77
12911,museum,박물관,19
5237,flugzeugbesatzung,에어 크리프,51
8659,übrigens,부수적으로,51
12615,vize,바이스,22
13748,baseball,야구,12
5781,folge leisten,순종하다,62
8307,regenschirm,우산,55
11777,lizenzierung,라이센스,10
11647,vorabend,이브,31
6680,fudge,퍼지,66
12867,truthahn,칠면조,20
2597,leserschaft,독자층,89
8496,uhrwerk,시계 장치,55
7648,dundee,던디의,61
12649,palästinensisch,팔레스타인 사람,19
7741,auditorium,강당,60
7608,ökosystem.,생태계,60
13884,drei,삼,7
12266,somit,그 후,26
3257,mumps,유행성 이하선염,87
11183,viktorianisch,빅토리아 주의,35
6991,ansturm,우르르 도망치게 하다,62
12940,dem,누구,19
5768,unterabschnitte,하위 섹션,46
8922,jehova,여호와,52
4615,unwichtig,중요하지 않은 것,79
12903,oakland,오클랜드,19
4556,prima,프리마,79
12572,rom,로마,23
2996,hotchkiss,핫키스스,88
1717,pyridon,피리딘,94
3170,tyrannei,포학,82
13879,jetzt,지금,7
2255,migranten,이주자,69
594,monosodium,몬로디엄,99
1164,stimulus,자극제,97
6974,nikotin,니코틴,62
9753,anständig,품위있는,45
4424,zentaur,켄타우루스,75
2180,picknick,피크닉,91
8782,klinisch,객관적인,43
13092,strafe,패널티,14
5147,cervantes.,세르반테스,76
14462,produzieren,생산하다,7
9985,delirium,섬망 상태,43
4016,magma,연한 덩어리,83
222,flutlichter,투광 조명,97
4429,dorn,가시,76
11523,tunesien,튀니지,32
7274,malaria,말라리아,62
2086,flink,기운찬,92
3685,gefangene,포로,52
231,chaldean,점성가,100
5657,zufriedenstellend,만족 스럽네요,73
12160,expedition,원정대,26
12037,albern,바보 같은,24
9975,mechanismus,기구,19
12129,angenommen,채택 된,20
7649,buddhist,불교도,58
6756,ultraviolett,자외선,66
8742,zerstört,철거,49
3492,gerade noch,보리,85
7506,jesuit,예수회,59
6661,hämophilie,혈우병,67
2063,nautilus,노틸러스,92
962,narzisse,수선화,97
5507,manzanillo.,만자 닐로,74
8403,sikh,시크교,47
9457,tzen,수십,10
14480,spielen,놀다,7
11986,danny,대니,28
4270,neolithisch,신석기의,82
11924,sexuell,성적으로,17
13144,alexander,알렉산더르,17
148,umgewandt,개편,70
12264,kohlenstoff,탄소,24
13509,playoffs,플레이 오프,11
933,sodom,소돔,97
13048,cincinnati.,신시내티,18
12898,utah,유타,20
13500,sicherheit,보안,12
10301,karneval,사육제,41
8470,wegbrechen,이탈,55
6710,schwanger,임신 한,66
13906,jede,각,8
606,methylen,메틸렌,99
9478,faschismus,파시즘,48
14168,politik,정책,6
14018,aktuell,현재의,7
9356,mythos,신화,42
5715,konstrukteur,건설자,41
11671,auswertung,평가,26
2548,kodein,코데인,90
946,blenheim.,황금빛 사과,97
6096,projektil,발사체,57
415,maxi,맥시,89
10007,hogan,호간,43
2653,malathion,민병대,89
3805,zähmen,길들인,69
13056,graham,그레이엄,18
6142,kate,케이트,62
11765,ralph,랄프,30
13734,gold,금,12
1996,baun,바운,93
4978,wolfram,텅스텐,77
3809,zirrus,권운,84
13536,kansas,캔자스,13
7096,viola,비올라,63
11269,malta,몰타,34
4759,waldorf.,월 도프,79
12878,arten,유형,7
3198,verben,동사,50
211,wallonisch,왈론 사람,100
2987,überzeugend,설득력있게,88
10164,omaha,오마하,42
3988,zytoplasma,세포질,81
8713,taiwanese,대만 사람,53
14447,beginnen,시작하다,11
10776,sich vorstellen,상상하다,30
1651,lordy,지르다,94
1945,feliver,페르 미스,93
13278,klopfen,가볍게 두드리기,14
9781,dreieckig,삼각형의,45
14098,links,왼쪽,8
14360,januar,1월,5
8773,viva,만세,53
9685,schwierigkeiten,고군분투하는,21
6294,protagonist,주역,62
11714,anaheim,애너하임,30
6350,aloha.,알로하,69
10216,glaubwürdigkeit,믿을 수 있음,25
11541,singh,싱,32
459,tomographie,단층 촬영,99
4501,wt,중,80
4255,nachhut,후위,82
8097,virsianisch,viridian.,58
11201,agenten,자치령 대표,21
8038,phosphor,인,58
9969,verschoben,시프트 됨,17
9867,wegweiser,푯말,44
1096,albträume,악몽,58
13321,israelisch,이스라엘 인,14
13587,martin,남자 이름,12
14395,reduzieren,줄이다,17
10610,op,영업 이익,34
5157,lippen,입술,56
9446,hintern,대상,40
5793,eigenkapital,형평성,71
10855,glatt,매끄러운,36
2167,umlagerung,재정렬,56
7652,flämisch,플랑드르 사람,61
1585,boogie.,부기,94
12647,bedrohungen,위협,13
3450,fusszeile,보행인,83
2196,rochelle,로셸,91
12502,urban,도시의,23
10102,romantisch,낭만적 인,41
8985,durchdacht,정교한,43
11988,spekulation,추측,21
453,eingrenzen,engram.,100
837,übergewicht,초과 중량,98
13841,andere,다른,5
10719,sicht,시력,31
11803,ex,전,29
7683,patel.,쪽으로,61
4544,verunstalten,제방하다,52
3548,amöbe,아메바,86
47,spitz,스피츠,100
12372,dumm,멍청한,23
1850,alliteration,두운,93
11334,allan,앨런,34
1623,wildförmig,야생,94
7132,casablanca,카사 블랑카,63
4600,kilometerzähler,주행 거리계,79
547,ketzerei,이교,97
11679,uruguay,우루과이,30
5241,ablösend,소산,17
3477,kollaboratoren,공동 작업자,18
4066,polygamie,다가미,83
10411,moral-,도의적 인,30
8042,gerber,태너,58
6326,tiegel,도가니,69
337,ratatouille,라따뚜이,100
7946,großhandel,모조리,59
7990,champagner,샴페인,58
1710,samoan,사모안,91
2557,hecht,헤이츠,90
10281,grafschaft,샤이어,41
7116,büste,흉상,49
9432,gälisch,게일 말,48
13683,vielleicht,아마도,12
12190,brandon,브랜든,26
2673,polymerisation,중합,87
8156,erz,광석,56
3636,bewässerung,관개,83
11130,ausmaß,정도,35
10711,gelegentlich,쌓아 올리다,38
7501,realismus,실재론,62
2095,lysosome,리소좀,92
437,amiga,아마 이가,98
10808,wuchs,성장했다,38
11410,fehler,잘못,29
13397,katze,고양이,13
12747,freundin,친구,13
8319,salbei,세이지,55
1507,unten,아래층의,95
7264,waffel,와플,59
10395,u-boot,잠수함,38
9328,linda,린다,49
6275,haitianisch,아이티 섬 사람,66
13632,forum,법정,12
2806,lackieren.,부진,88
599,pfui,uh.,99
4825,fata morgana,신기루,78
8190,nilpferd,하마,57
3592,kopfkissen,베개,79
13948,ihn,그를,9
294,fruchtlos,보람 없는,100
13066,verletzt,다쳐서,17
8074,abbott,아반,58
12150,treulos,부정한,27
6348,kobalt,코발트,69
7009,raja,라자,64
6102,muschel,대합,69
10003,völlig,노골적인,43
5082,knecht,하인,57
4475,narbengesicht,스카 페이스,80
6216,beatrice,베아트리체,69
12986,alternative,대안,8
463,falschheit,거짓말,82
5203,worin,여기서 ,76
7495,balboa,발보아,62
12469,madison,매디슨,24
14478,analytiker,분석자,46
5642,ammonium,암모늄,73
5803,kasus,카스 스,72
9785,begraben,묻혔다,36
10641,wieder aufnehmen,재 시계,38
13938,anteile,주식,6
7004,baseballstadion,야구장,55
10937,sandig,스코틀랜드 인의 별명,37
3661,parkinson,파킨슨슨,85
5572,huldigung,경의,73
2567,lithografie,리소그래피,90
7065,synthetik,인조,62
8004,anchorage,앵커리지,58
736,pyjama,잠옷,94
9409,bohrturm,데릭,48
10984,himmel,천국,35
4613,komplementär,보완적인 것,79
7136,ergeben,굴복했다,37
7641,geo,지오,61
157,hefter,호치키스,100
7943,zunge,혀,55
8158,auslaugen,거르기,56
11015,barriere,장벽,33
10586,wann immer,언제든지,39
3773,vielseitig,변하기 쉬운,76
1454,bergsteiger,등산가,67
5835,seestern,불가사리,72
8069,obstgarten,과수원,57
534,hiro.,히로,99
8896,holt,잡목 숲,52
13254,asiatisch,아시아 사람,16
13824,mehr,더,5
8339,verfolgung,박해,50
11735,ta.,고마워,30
7808,trey,트리,60
11194,spezies,종,35
14354,frauen,여성,11
12722,mutter,어머니,21
4351,fy,그거,81
14002,enthalten,포함하다,6
6418,kohlenstoffhaltig,탄소 질,68
11758,erwärmen,따뜻하게 함,23
5031,harmonisch,고조파,70
12209,honda,혼다,26
4091,radon,라돈,83
351,pesky.,페살,100
2410,tauranga,타우 랑가,91
278,messegelände,박람회장,98
12628,elisabeth,엘리자베스,22
14453,august,팔월,6
9305,tödlichste,딜 당기,49
6905,dialekt,방언,48
12094,quere,퀘스트,27
4675,ib,도형,79
12773,kentucky,켄터키,21
13528,adam,아담,12
3261,helfer,돕는 사람,81
3887,kasa,카사,73
8236,summen,버저 소리,55
12392,scheiße,못쓰게 만들다,20
7147,eskimo,에스키모 사람,43
3343,mitose.,유사 분열,87
4049,provence,도방공,82
1864,pdl,...에 pdl.,93
5752,tiki,티키,72
12815,republikaner,공화주의자,18
8433,unangebracht,언급되지 않았습니다,55
9154,taktstock,지휘봉,47
11977,unvollständig,불완전한,27
7908,zionismus,시온주의,59
7275,kassette,카세트,61
10597,fielder,야수,38
13111,q,큐,17
9598,humor,기분,39
14043,ausgabe,문제,8
8694,fletcher,플레처,53
10514,gekauft,구입 한,25
1151,bonjour,헌고,97
5759,eile,서두르다,66
9072,köln,쾰른,51
14019,fenster,창,11
5005,kugeln,분야,33
13565,füllen,채우다,12
11838,che.,마,29
2558,sao.,사오,90
746,maoist,마오이스트,93
1606,bestürzung,당황,84
11032,streng,엄밀하게,36
892,abbasid.,아바시드,97
11436,schilf,갈대,32
6075,grausam,잔혹한,70
9826,boise,보이죄,45
5129,puppe,꼭두각시,76
14391,september,구월,6
9936,breiter,더 넓은,44
6545,antwerpen,앤트워프의,67
13837,du,너,5
8724,tupfen,소량,53
6447,borneo,보르네오의,68
9573,tintenfisch,오징어,38
10583,seoul,서울,39
542,tees.,티즈,67
9916,bestimmungen,식량,37
2193,maxima,맥시마,91
8455,ethnische zugehörigkeit,민족성,24
1902,moslem,모스크,83
12476,seriös,평판 좋은,19
9037,anspruchsvoll,까다로운,19
5903,avian,조류,71
879,balken,빔,54
3989,yokohama.,요코하마,83
13564,basketball,농구,13
8301,realistisch,현실적인,49
12052,wird,이루어진다,7
7399,erschöpft,탈진 한,40
11416,parade,축제,31
5330,erinnerungen,회상록,66
6534,couch,침상,64
6291,unterdrücken,막다,38
11657,durham.,더럼,31
13235,verwendungszweck,용법,16
12419,tommy.,나사 돌리개,24
2484,siam,시암,90
9787,vgl,cf.,45
7341,reverend.,목사,62
174,emaille,에나멜,97
5998,gleichmäßig,고르게,71
6178,swasiland,스와질란드,70
6644,unvernünftig,무모한,65
3734,straßenbahn,시가 전차,78
6330,unordnung,어지럽게 흩어져 있는 것,51
9954,verkaufsstand,노점,42
5321,mono,단 핵증,75
3083,geschwür,궤양,85
10714,gail,그대로,38
7262,stella,스텔라,62
10322,burke,버크,38
4480,ausgeglichen,균등화,73
8930,garantie,보장하다,34
12745,foto,사진,12
7590,isländisch,아이슬란드 어,28
2258,cassiopeia.,카시오페이아 자리,91
6145,wagga,와가,70
6785,acetyl,아세틸,64
1425,synthesizer,신디사이저의,41
456,harmine,하모리,100
9063,reduktase,환원 효소,51
2920,anglian.,앵글리언,86
