ID,DEUTSCH,RUSSIAN,INTERVAL
13507,verfolgen,след,13
1425,synthesizer,синтезатор,42
13316,heilige,святой,13
9279,puck,преувеличивать,49
6487,karneriert,набрасываться,46
12157,lücke,зазор,25
12442,fangen,ловить,19
12824,orleans,орлеан,20
7920,zuschauer,просмотрщик,35
6112,cl,чемодан,70
9046,futurama,футурама,51
8531,sultan,султан,52
12865,behaupten,утверждать,15
4641,ökonomen,экономисты,55
7618,ersticken,задушить,54
6770,mangel,нехватка,53
10617,bolivien,боливия,39
8837,erbittert,яростный,49
11929,zitate,цитаты,14
12871,def.,деф,20
8759,stürmer,нападающий,41
1817,sandkasten,песочница,93
5364,gules,гулс,74
7123,yuan,юань,64
3135,chirurgisch,хирургический,85
6508,eberesche,рябина,68
9506,schwere,сила тяжести,48
4972,dyslexie,дислексия,77
14362,video,видео,10
8489,arroyo.,арой,54
13651,bewachen,сторожить,11
12019,oxford,оксфорд,28
9587,hose,штаны,47
4823,met,меда,72
10655,kampagnen,кампании,13
175,prämenstrubal.,премеженструальный,100
7813,sancho.,санчо,60
1847,schief,oske.,94
4160,nahrung,диета,82
9682,fs.,фшс,47
2287,sau,соу,84
3248,erdenmensch,земляник,87
12095,koalition,коалиция,27
1191,inhalation,вдыхание,73
4497,guatemaltekisch,гватемаль,77
14002,enthalten,включать,6
7774,brookie,бруки,60
7077,skandale,скандалы,26
720,heckler,хеклер,96
3518,kleeblatt,клевер,86
8318,underhüte,underwood,56
9707,harmonie,гармония,44
8555,quincy.,повседневный,55
12407,pause,разлагаться,24
4936,pereira.,переира,77
4223,schattiert,затененный,46
8021,reprise,реп,55
12176,hervorragend,выдающийся,27
2614,kindergarten,детский сад,88
8888,diabetes,диабет,49
10430,franz,франц,40
9300,sterling,стерлинг,49
1898,ei.,эйт,93
3346,essstäbchen,палочки для еды,87
12868,norwegen,норвегия,20
2093,dinar,динар,83
12747,freundin,друг,13
3200,einlustig,наносят,52
10348,belanglos,мелкий,41
3594,überlappend,перекрытие,56
8739,psychologisch,психологический,32
8939,davenport,давенпорт,52
2309,komplimente,комплименты,57
12750,dick,дик,21
2065,erg,эрг,90
10955,deaktiviert,деактивирован,34
1562,matta,матта,95
2542,waller,кобель,90
10925,mt.,гореть,36
11577,prominent,видный,27
13944,york,йорк,8
4163,logarithmus,логарифм,75
10690,grusel,ужастик,38
9923,rubin,рубин,44
12861,phil,фил,20
12851,baltimore,балтимор,20
12740,phönix,феникс,21
7759,teig,тесто,39
8035,entfernt,далекий,58
1194,fanfare,фанфон,96
7025,erschöpfung,истощение,49
8726,ag.,аг,53
11109,baden,плавать,32
10562,felsblock,валун,39
10293,sake,сакэ,41
9195,schiffe,сосуды,39
9128,bytes,байты,44
10158,restaurant,ресторан,37
4202,eibe,тис,81
9843,souveränität,суверенитет,45
1828,prägung,чемонство,94
3467,sheila,шейла,86
6310,marokkanisch,марокканский,65
6350,aloha.,алоха,69
14396,ansprüche,претензии,9
1480,zweipartisaner,бипартисан,95
804,kerosin,керосин,98
11390,schwedisch,шведский язык,34
13424,truppen,войска,13
3734,straßenbahn,трамвай,78
2673,polymerisation,полимеризация,87
6220,fausthandschuh,митт,68
10168,meteorologisch.,метеорологический,33
1105,polemik,полемичество,79
5598,gewaltsam,принудительно,67
11878,portland,портленд,29
6538,arrogant,высокомерный,60
5673,modem,модем,70
14385,vermögenswerte,ресурсы,38
9655,bücher,боуз,47
1839,versteift,укреплен,88
2529,budge,сдвинуть,89
4598,ersetzt.,заменил,72
6459,rost,ржавчина,64
4954,blinddarm,приложение,77
9858,sandwich,сэндвич,43
1015,anden,андиан,97
10411,moral-,мораль,31
14405,oktober,октябрь,6
8821,saloon,салон,50
6147,reparationen,репарации,65
10898,lizenz,лицензия,33
5013,abonnement,подписка,64
4081,klinke,палс,83
11852,saugen,отстой,22
12034,talkie,разговор,28
1286,zentristisch,центрист,94
9592,militant,боевик,29
7248,berechtigung,право собственности,31
13196,cleveland,клевев,17
68,mutig,смело,100
7432,wynne,уинн,53
6739,seekuh,манате,66
12474,vertrag,договор,18
8474,zielen,прицел,21
385,alberich,альберих,100
8928,kimchi,кимчи,52
13857,nach,после,5
7611,entfesselt,развязан,58
9899,rover,ровер,32
14143,offen,открыть,8
11214,paläontologie,палеонтология,35
10004,kult,культ,42
7569,spende,пожертвование,31
10055,pontiac.,понтиак,43
7768,cho.,чо,60
14300,betrieb,операция,6
13680,bisschen,кусочек,12
12400,reinigen,чистый,19
5040,corby,критик,76
11616,rassismus,расизм,31
4561,stimmte,соглашаться,69
11348,streifen,полоска,27
8064,fakultät,факультет,57
12310,erhebt euch,рост,20
8790,sesam,сезам,53
2574,lohn-und gehaltsabrechnung,начисление заработной платы,88
14174,manager,менеджер,9
9575,gleichzeitig,одновременно,41
2499,unterkühlung,гипотермия,90
3434,sensorisch.,сенсорный,86
5098,diplomat,дипломат,34
6778,flöte,флейта,64
8082,uneinheit,уна,58
6180,stellenangebote,свободные места,63
9362,friedhof,кладбище,49
7105,ophelia,офелия,64
6294,protagonist,главный герой,62
2962,geschwister,братья и сестры,70
5668,dumas,думас,66
14336,standards,стандарты,11
272,baller,баллер,90
11200,chaos,хаос,33
13712,überprüfbar,verifiable,8
2409,akupunktur,акупунктура,91
3208,energetisch,энергичный,83
11779,tu.,турист,30
8858,gong,гонг,52
5271,underdogs,недомогание,56
12897,jimmy,джимми,20
12288,sp.,поспешный,25
5236,dodd,додд,76
11693,vierzehnte,четырнадцатый,31
3431,falkenauge,hawkeye,86
4310,behinderung,индикал,64
4579,alii,али,80
14404,rezension,обзор,7
2531,sherry,шерри,90
8104,bilde,фото,36
10507,panik,паника,39
13628,pole,столб,12
2202,lindy,линди,91
12596,iv.,лишенный,23
9259,miserabel,задница,49
10466,strecken,протяжение,30
11043,übersetzen,переводить,18
5744,unerfahren,неопытный,73
14042,angekündigt,объявлено,12
7685,viscount,виконт,61
10915,gi.,ги.,37
4812,paranoia,паранойя,77
9670,synthese,синтез,47
2626,buschranger,буша,89
4689,free,фей,79
5352,urchin.,урхин,75
9151,granate,граната,42
14326,offizier,офицер,10
1620,karina,карина,93
6144,ramadan,рамадан,70
5174,vaginal,вагинал,73
551,herumtreiber,дрифтер,98
2738,schüler,школьник,86
8406,lake,лак,56
3895,aceton,ацетон,84
3158,geringer,разорвать,88
1913,klappern.,факел,32
2375,quinton,квинтон,91
2702,binomial-,биномиальный,89
2107,kreuzfeuer,crossfire.,92
174,emaille,эмаль,97
9309,einreiben,вбивать в голову,49
7585,nashorn,носорог,62
12783,studio,студия,18
10696,muller,мюллер,38
2514,jota,йота,90
8488,erdrutsch,оползня,42
4483,mähne,мани,76
3069,grundlagen,основы,32
10473,wang,ванна,40
5852,tol,толь,72
6177,bigfoot,большая ступня,70
9409,bohrturm,деррик,48
11926,bibel,библия,28
453,eingrenzen,энграмма,100
5382,bezeichnen,обозначить,29
9205,dolly.,долли,50
11703,säule,столбец,27
5931,sai.,сай,71
7714,infield,в поле,16
632,gekünstelt,надуманный,96
12302,chi,ки.,25
244,essbar,съедобный,97
8617,mufti,муфтий,54
423,dramatiker,драматург,96
7727,neapel,неаполь,60
3026,tribünen,лечебники,85
8137,huggel,обниматься,58
328,blazer,блейзер,49
8165,getreide,крупа,55
6841,fisk,фишка,65
6929,unterschiedlich,потрясающе,65
7317,madeleine,мадлен,62
4904,camino,камино,78
6071,monterey.,монтерей,70
4839,hee,хе,78
7800,amtszeit,пребывание,58
4341,äsop,эзоп,81
13508,jeff,джефф,13
10558,künstlich,искусственный,38
9108,eidechse,ящерица,50
1729,soziologisch,социологический,42
1962,richer,богато,93
4738,beil,топоризм,78
14323,qualität,качество,8
7684,mendel,мендель,61
7917,worcester,вустер,59
6052,punik,озвучий,71
8376,zuversichtlich,уверенная в себе,33
8929,nazismus,нацизм,52
8324,leitung,трубопроводок,56
14348,einnahme,принимающий,5
777,verstört,расстроенный,98
265,vernunft,здравомыслие,100
12002,pierre,пронзительный,28
3281,benzoat,бензоат,87
13080,berühmt,известный,18
7010,vox,воос,64
9853,yale.,йель,45
13509,playoffs,плей-офф.,11
1353,stricken,вязание,81
7047,latino,латиноаналь,61
8992,angetrieben,пропустить,39
7824,utopie,утопия,60
7699,goldfisch,золотая рыбка,61
11347,spitzname,прозвище,26
9956,wen,вот,44
5387,benzol,бензол,74
11831,grundsätzlich gilt,в принципе,15
8594,marquis,маркиз,54
6842,vegetarismus,вегетарианство,58
750,funktionsstörung,дисфункция,88
13686,themen,вопросы,8
11251,zwerg,гнома,33
9146,termin,крайний срок,50
2250,plenar,пленарность,91
2814,decarboxylase,декарбоксилаза,89
7749,naomi,наоми,60
3058,zeitlich,височный,73
1926,gräfin,графиня,93
13106,pickets,калитки,14
14001,wenige,немного,6
13474,endlich,наконец,7
12012,broncos,бронкос,27
14222,nahe,около,10
1597,gequält,синяк,71
13929,weg,способ,7
2945,kopfhörer,наушники,81
10449,georgisch,грузин,38
7785,salamander,саламандр,60
9582,martha,марта,47
13529,breit,широкий,12
4771,mungo,мангуста,79
6854,pocken,осник,65
10274,kapelle,капел,42
11086,implizieren,подразумевать,23
6058,nach oben,вверх по лестнице,71
1284,mala,мала,96
3084,kranz,венок,76
8674,mönch,монах,39
5189,flair,таинство,76
13113,strand,пляж,17
7169,erholt,восстановленный,26
14497,lesen,читать,5
13218,ozean,океан,16
7216,pelzig,пушистый,63
5267,choreographie,хореография,75
5746,loa.,лома,73
12898,utah,юта,20
3277,hedge,эл,87
1678,battuta,баттута,94
7794,betrunken,пьяный,59
8667,elfenbein,слоновая кость,54
5383,albedo,альбедо,73
8261,liger,лигерный,57
13500,sicherheit,безопасность,12
353,billard,бильярд,92
5842,rille,канавка,64
8239,schneemann,снеговик,57
5305,modernist,модернист,74
3215,allergie,аллергия,86
12900,wirtschaft,экономика,19
7790,puppe,кукла,41
3235,meningitis,менингит,86
11437,rassist,расист,32
10920,erwachsene,взрослый,33
9624,ethik,этика,37
4250,siamese,сиамский,82
11736,perry,перри,30
9428,rhythmus,ритм,46
10502,mos,мос,21
7901,martian,мастерство,58
2211,bausend,ванды,90
11149,gefährlich,опасный,20
4856,raffinerie,очистительный завод,62
10270,tonne,тонна,30
7503,lilie,лили,60
11547,geändert,изменено,8
11562,niedrigsten,низменность,32
3788,catalina,каталина,84
11383,eine menge,множество,33
3497,hauptlinie,главная линия,83
10703,transp,транс,38
2505,behaart,волосатый,90
