ID,DEUTSCH,PORTUGAIS,INTERVAL
6829,jockey,jóquei,64
12667,besatzung,equipe técnica,23
2139,notlage,situação,94
1795,erblich,hereditário,95
8585,sen,senador,59
12697,aufgabe,tarefa,18
6965,ejakulation,ejaculação,65
6622,pädophilie,pedofilia,71
13601,abteilungen,divisões,8
13751,angeben,indicar,11
11524,erworben,adquirido,27
11636,vergleichen,comparar,13
2673,polymerisation,polimerização,88
9467,dennoch,não obstante,52
2688,bäckerei,padaria,85
883,subtil.,sutilmente,98
8714,überraschenderweise,surpreendentemente,58
4632,pfannkuchen,panqueca,77
11666,diebstahl,roubo,35
4128,abschlussball,baile de formatura,83
13675,hell,luz,13
3470,motorhaube,gorro,79
9464,kriegszeit,tempo de guerra,52
3355,auspizien,auspícios.,88
13065,im laufe der zeit,ao longo do tempo,21
6827,ruck,puxão,55
6326,tiegel,cadinho,73
2730,schleifend,esmerilhamento,70
2106,gardisten,guardas,94
9714,zeremonien,cerimônias,25
4777,unionist,sindicalista,72
5612,pubertät,puberdade,77
1640,abdruck,reimprimir,68
2550,hanf,cânhamo,92
10738,gemietet,contratado,33
13182,römisch,romano,20
10348,belanglos,mesquinho,46
9377,zeder,cedro,50
4194,khartoum,cartum.,84
8466,wahlrecht,sufrágio,60
7722,hakenkreuz,suástica,63
4281,bezeugen,testemunhar,62
5537,schlafzimmer,quarto,75
11376,mindest,min,36
5773,besteuerung,tributação,76
1597,gequält,machucado,75
4255,nachhut,retaguarda,84
12282,verrückt,louco,29
7258,schienbein,canela,65
2754,brauerei,cervejaria,84
12940,dem,o qual,23
1181,bajonette,baionetas.,79
4150,renoviert,renovado,62
52,herzschlag,batimento cardiaco,99
3206,spannung,suspense,35
11061,munition,munição,40
121,stärke,amido,97
7411,lettisch,letão,64
7027,meilteisen,milty.,68
11000,mund,boca,38
11766,glücklich,afortunado,35
8656,nervenzusammenbruch,demolir,57
13026,ungenauigkeiten,imprecisões,21
1571,undokumentiert,indocumentado,95
11196,dreizehn,treze,39
6778,flöte,flauta,68
8236,summen,zumbido,60
8047,fraktionen,facções,48
8669,billig,barato,58
13794,und,e,5
6527,akademiker,acadêmicos,22
11812,vergleich,comparação,32
14222,nahe,aproximar,12
13216,wasn,não foi,20
9005,olympiade,olimpíada.,55
14033,denken,pensar,8
11728,mailand,milão,35
930,abgrund,abismo,87
10393,valentine,namorados,45
10857,zusammengebrochen,desabou,28
3267,unbewiesen,não comprovado,88
7997,glühend,incandescente,62
4110,atheist,ateu,68
11008,botschaft,embaixada,38
11929,zitate,citações,17
11606,sauerstoff,oxigênio,35
6747,denunziert,denunciado,60
12637,programmierung,programação,13
2442,wilde,astuto,92
3651,weisen,magi.,87
10976,haut,pele,37
12312,weltweit,no mundo todo,29
11462,kuppel,cúpula,36
14295,folgen,seguindo,6
5280,auf dem kopf,parte de cima,78
10036,ungewagert,desmarcado,48
72,prahlerei,gabando-se,60
10799,eigenschaften,propriedades.,22
7816,überprüften,verifique novamente,63
8736,übertragen,transmitido,48
3516,eukalyptus,eucalipto,88
10756,krieger,guerreiro,28
11588,unbestritten,cura,36
13076,die gesellschaft,sociedade,20
1374,bourgeois,burguês,97
12894,provinz,província,21
820,karzinogen,carcinógeno,88
13103,biographisch,biográfico,21
5258,enthusiastisch,entusiasmado,44
8092,ritt,montaram,62
9941,blies,estraguei,49
1370,urbisch,urb.,97
12781,sitzung,sessão,22
3948,sarkastisch,sarcástico,82
4236,wanderung,vagando,38
151,wärme,cordialidade,100
13229,sohn,filho,18
2313,gegessen,comido,93
9934,gymnastik,ginástica,46
11802,kapazität,capacidade,33
7775,antastisch,antony,63
5562,mittlererwesten.,midwestern.,77
3524,stout,cerveja preta,88
8535,amnestie,anistia,58
5391,miniatur,camafeu,77
190,überwachung.,supervisionando,75
3109,mündung,estuário,88
13978,tag,dia,7
4372,spule,bobina,81
10787,mittelalterlich,medieval,42
12158,teufel,diabo,22
4025,tablette,tábua,71
3955,akkord,acorde,75
4134,unfruchtbar,unfree.,84
11086,implizieren,implicar,27
12777,ersetzen,partir,25
3844,krisen,crises,87
9647,sambia,zâmbia,51
7613,ehrenamtlich,honorário,64
8260,jeep,jipe,58
8727,batterie,bt.,58
6815,laute,alaúde,69
3493,funkeln,cintilação,88
11403,experte,especialista,28
962,narzisse,narciso,98
7068,bassist,baixista,67
6709,mittelfeld,meio-campo,57
155,schubkarre,carrinho de mão,100
11027,mitgliedschaft,filiação,40
9729,neunzehn,dezenove,50
9763,ozon,ozônio,50
12040,anregung,sugestão,11
13337,gott,deus,18
10916,kupfer,cobre,41
1248,hinter den kulissen,nos bastidores,97
3482,vergrößert,ampliado,56
9349,sizilien,sicília,53
3112,dandy,dândi,88
2965,windhund,galgo,73
10902,boykott,boicote,39
14228,maschine,máquina,11
6577,brüder,irmãos,71
12475,rakete,míssil,24
12641,erleichtern,clarear,26
10898,lizenz,licença,37
8006,abfluss,fluxo de saída,62
8448,kryptisch,enigmático,60
12407,pause,contábil,28
8715,glücksspiel,jogatina,44
1039,provisorisch.,improvisado,98
5672,oedipus.,édipo,77
10698,neu bewertet,reavaliado,42
3702,stumpf,maçante,86
10202,das erntedankfest,ação de graças,47
13975,zweite,segundo,8
5587,erbrechen,vômito,71
14102,offiziell,oficial,11
10561,klavier,piano,44
13251,glocke,sino,19
5768,unterabschnitte,subseções,51
5484,supermärkte,supermercados,63
13542,schlagen,greve,13
6833,verspüren,beira,66
3299,kyrillisch,cirílico,88
7652,flämisch,flamengo,64
2407,keimung,germinação,91
14349,bereitgestellt,oferecido,6
9208,cent,centavos,30
13335,sechste,sexto,19
6957,heimlich,furtividade,69
7977,knoten,nó,32
13734,gold,ouro,13
11518,newsletter,boletim de notícias,36
6461,nichtkonstruktiv,não condutor,72
3316,lam,lamentar,88
5344,wilde katze,gato selvagem,37
3712,skuba,mergulho,87
7638,aeromedizinisch,aeromédico,64
13330,pilz,cogumelo,18
1610,varianz,variância.,95
8170,injektion,injeção,33
6066,büffelbüffel,buffaloes.,21
13364,sich entschuldigen,desculpar-se,6
5361,amtsenthebungsverfahren,impeachment.,66
14407,erwarten,esperar,12
10059,stümpfe,tocos,41
8026,hydroelektrizität.,hidrelétrica,58
23,amen,um homem,83
2574,lohn-und gehaltsabrechnung,folha de pagamento,90
5885,aussetzen,suspender,26
391,jenseits,vida após a morte,100
6195,pudel,poodle,72
861,repariert,redigido,94
12643,eingeladen,convidamos,6
13668,trat ein,entrou,12
2060,espe,aspen,94
1315,in großbuchstaben.,maiúsculas,97
2334,namensvetter,homônimo,91
11911,wolke,nuvem,30
14107,allgemein,em geral,9
9284,erfolglos,mal sucedido,48
9256,schmerzhaft,curt.,54
4077,bereifer,bering.,83
13058,kommt,vem,8
1357,alkalisch,alcalino,95
4378,sächse,saxões.,57
3359,border,grounder,88
824,einsiedler,recluso,97
45,schrift,escritura,83
2627,harz,resina,82
6569,vernachlässigt,negligenciada,60
14338,gesehen,visto,12
1552,dill,aneto,95
2585,seitenleiste,barra lateral,91
12343,gefahren,dirigiu,29
12768,niederländisch,holandês,25
6251,zyanid,cianeto,73
3722,kortex,córtex,87
7108,falsch verstanden,incompreendido,68
11390,schwedisch,sueco,38
7557,gute nacht,boa noite,65
3668,skepsis,ceticismo,60
1671,mandarinen,tangerinas,78
7919,siebzig,setenta,52
2459,zigaretten,cigarros,54
11397,gefolgert,inferido,35
2652,star,starling.,91
12048,wolf,lobo,32
12941,distanz,distância,21
14126,jeden,todo,12
13595,hilfe,assistência,12
3503,weltraumflug,voo espacial,65
3756,ochse,boi,87
13319,taifun,tufão,18
9214,klinge,lâmina,47
6846,ich k,ik.,69
9444,schwefel,enxofre,49
13378,zu geben,dando,9
9668,knöchel,tornozelo,49
5343,quadrat,quad.,76
5814,vertrauen,confiança.,76
13126,italienisch,italiano,20
13653,irak,iraque,14
2560,spielhaus,casa de jogos,92
13431,russland,rússia,17
11750,ägyptisch,egípcio,32
10676,wächter,guardião,41
10265,beobachtungen,observações.,14
7920,zuschauer,viewer.,38
6025,einseitig,unilateral,58
13141,brechen,pausa,16
12465,jugend,juventude,26
2364,vervierfachen,quadruplicar,88
12382,knapp,apresentação,27
7699,goldfisch,peixinho dourado,64
4034,lehrplan,currículo,84
6790,erbsen,ervilhas,49
8983,akzeptor,aceitador,55
5358,stalker,perseguidor,74
10303,blatt,folha,26
11204,appellieren,apelo,30
8148,bitten,implorar,51
14454,kauf,comprando,34
5731,opossum,gambá,75
12946,auswählen,selecionando,13
3657,wiederaufnahme,retomada,87
4764,haarschnitt,corte de cabelo,79
10648,optisch,óptico,38
14121,herstellung,fazendo,5
9338,koch,chefe de cozinha,52
13802,mit,com,5
5193,halluzinogen.,alucinógeno,72
5759,eile,pressa,70
3937,absteigen,descer,42
4174,schrapnell,estilhaços,84
13786,andernfalls,por outro lado,13
5392,gerüche,cheira,55
12498,glück,sorte,28
13875,ihnen,eles,6
999,auf dem weg,telhado,90
906,papyrus,papiro,98
1495,antidissiekasablismentier.,antidisestabantismo,96
2094,glycerin,glicerol.,94
138,verstohlen,furtivo,97
9802,überraschend,surpreendente,25
8196,finanziert,financiado,25
12147,marine-,naval,31
1203,verstauchung,entorse,74
9217,prähistorisch,pré-histórico,54
2549,überwachten,supervisionou,92
687,physiker,físicos,61
1693,brechreiz,náusea,95
2659,handlich,handily,91
11394,kammer,câmara,30
10066,haken,gancho,34
14011,bieten,fornecer,6
2732,troposphärikum,troposférico,79
6223,algerisch,argelino,71
4252,blutegel,sanguessuga,84
5118,bekämpfe,conner.,79
5018,lebensraum,habitat,79
10398,nackt,nu,45
11689,automobil,automóvel,33
7160,echelon,escalão,64
14480,spielen,jogar,8
11411,langsamer,mais devagar,38
12919,kombiniert,combinado,18
3250,flipper,pinball.,88
13985,öffentlich,público,9
11963,gegner,oponentes,26
5140,videoband,video cassete,68
8249,steuern,impostos,28
14142,zeitraum,período,10
12439,weiblich,fêmea,28
9843,souveränität,soberania,49
14251,einmal,uma vez,11
4945,uneingeschränkt,irrestrito,80
1313,schamane,xamã,84
11128,verteilt,distribuído,23
7975,überzahnen,overcame.,62
8883,staatlich,governamental,57
11866,besetzung,ocupação,30
13566,heute,hoje,16
14120,ort,lugar,6
7599,liner,forro,62
1609,ungleichheit,disparidade,32
12103,wandlung,conversão,21
6970,rekonstituiert,reconstituído,63
12036,zusammenarbeit,cooperação,15
13070,erreichen,alcançar,11
10468,annahme,suposição,38
13855,zuletzt,durar,6
6011,bodensatz,croft,74
9672,lösen,resolver,35
11369,engagiert,dedicada,35
4723,sphärisch,esférico,81
12326,rangfolge,classificação,9
2380,kryptographie,criptografia.,93
15,ozelot,jaguatirica,100
4881,nachtclub,boate,75
8639,stachel,picada,57
11671,auswertung,avaliação,31
631,ungeschnitten,sem cortes,99
2614,kindergarten,jardim da infância,90
10831,beschwerden,reclamações,30
713,gesprung,salpiche,99
13183,eingesetzt,implantado,16
9372,zuerst,em primeiro lugar,53
10536,schaf,ovelha,44
5256,kaiserin,imperatriz,78
14170,erhalten,recebido,6
7054,überzeugt.,persuadido,54
10527,sofort,prontamente,44
6356,kerze,vela,65
7196,erzbischof,arcebispo,64
8619,küche,cozinha,45
1852,atlanten,atlas.,95
13038,arbeit,trabalho,20
669,anschwellen,inchar,71
7416,zurückweisen,dispensar,31
13907,diese,aqueles,7
4329,zäh,persistente,80
5624,bälde,baht.,77
128,geklettert.,conversa,98
5470,zugabe,encore.,76
10932,dreieck,triângulo,39
14053,west,oeste,10
12649,palästinensisch,palestino,23
8510,muskulös,muscular,60
13823,dürfen,pode,5
6290,schlampig,desleixado,73
1264,verträumt,sonhadores,97
13234,sehr geehrter,caro,20
11797,unter tage,subterrâneo,34
14505,adresse,endereço,5
7145,standpunkte,viewpoints.,44
14175,halten,manter,10
6920,grauer,granja,69
13041,übereinstimmen,tally.,21
1815,biomedizin,biomédico,95
4039,unbefleckt,imaculado,84
109,zurückzahlen,reembolsar,92
14238,dinge,coisas,9
7769,eid,juramento,61
7315,geschäftsmann,homem de negocios,66
14254,betriebssystem,os,32
2053,niesen,espirrar,87
14250,verloren,perdido,12
13550,total,5 ª,16
6272,heuschrecke,gafanhoto,71
12899,fußball,futebol,24
7473,anzeigetafel,placar,64
6881,water,wattle.,68
2945,kopfhörer,fones de ouvido,83
6627,kaukasus,cáucaso,71
5025,katalanisch,catalão,80
2279,kreolisch,crioulo,93
10264,shops,lojas.,27
14049,jüngste,recente,5
8324,leitung,conduto,60
9482,einflussreich,influente,52
11125,kleiner,menor,39
12568,kreislauf,ciclo,21
9333,dauerhaft.,duradouro,34
6178,swasiland,suazilândia.,74
5870,silberrücken,silverback,76
2191,kälter,mais fria,93
7298,szenisch,cênica,67
419,kracher,firecracker.,95
8885,hitter,rebatedores,38
7852,wiege,berço,62
6692,würmer,worms.,51
11608,mantel,casaco,32
11592,portugiesisch,português,36
11836,asche,cinzas,28
11848,die genehmigung,aprovação,22
5536,geknackt,rachado,38
8487,gletscher,geleira,55
6466,ofen,forno,66
11022,abwesenheit,ausência,40
13,zuwiderhandlung,contravenção,100
8565,ingwer,ruivo,59
3822,bestickt,bordado,84
2013,heftzwecke,tack.,73
8217,ichnite.,icitas,62
10626,zitrone,limão,42
9831,triumph,triunfo,46
10762,ausrichten,alinhar,41
10575,schwören,xingar,42
10579,fohlen,potro,24
2454,gedämpft,subjugado,81
10825,zwecklos,sem sentido,42
14418,gezeigt,mostrou,8
14325,kommunikation,comunicações,9
7020,amman,amã,68
3269,aufgestapelt,empilhado,53
1064,verehrt,reverenciado,56
6035,kehle,garganta,66
7184,avengers.,vingadores,45
9197,hummel,bumblebee.,55
9281,beziehungen,relacionamentos.,30
3127,schleier,véu,74
4030,schlafend,dormindo,85
6634,gewinnlos,sem ganho,71
10953,abdeckung,cobertura,10
7839,lügner,mentiroso,60
10439,bösartig,vicioso,45
3492,gerade noch,cevada,87
171,erzdiözese,arquidiocese,100
3667,sanktion,sanção,18
3295,bestrafen,punindo,25
7136,ergeben,produziu,41
8094,pregany,pré-jogo,62
3908,feuerkraft,potência de fogo,86
9754,werkstatt,oficina,47
13275,damit verbundenen,associado,12
9525,obdachlos,sem teto,46
1386,anamorph,anamórfico,97
1060,spoons.,colheres,55
10827,siedlung,assentamento,37
12922,nachweisen,prova,22
9364,über nacht,pernoite,53
5322,blond,loiras,65
78,begünstige,mendigos,88
4019,rauchig,esfumaçado,85
13031,stiftung,fundação,21
14209,alt,velho,12
7585,nashorn,rinoceronte,65
14420,genannt,nomeado,7
8609,schrein,santuário,55
10678,versprechen,promessa,28
13708,trotz,apesar de,14
13854,aus,fora,6
2608,übersteigt,excede,91
1758,begeistert,emocionados,55
817,melasse,melaço,99
13342,zögern,hesitar,18
8699,aufteilung,rateio,58
12133,donnerstag,quinta-feira,31
7479,fötus,feto,65
405,kipper,basculante,100
6856,datumsgrenze,dataline.,69
14482,warum,por que,8
11501,zypern,chipre,37
6441,unter wasser,embaixo da agua,72
3772,heartland,terra do coração,85
5791,verdrahtet,com fio,35
2144,nicht zugänglich,inacessível,94
4168,essig,vinagre,84
12452,verbreitung,propagação,26
4301,brokkoli,brócolis,84
238,nickerchen,sesta,83
9285,geradeheraus,francamente,54
5091,tropen,trópicos,10
9012,rutsch,rly.,56
13443,schön,legais,17
7985,auferlegen,impor,38
6599,züchten,procriar,49
5880,kohlenwasserstoff,hidrocarbonetos,71
14080,merkmale,características,11
11545,wohnung,apartamento,34
356,admiralität,almirantado,99
11760,innere,interior,34
9705,still,parado,41
6450,ladegerät,carregador,34
10340,daumen,dedão,44
1922,seeleute,marinheiros,94
11073,pfeil,flecha,36
8357,sechzehntel,décimo sexto,60
11088,entsprechend,adequadamente,40
12378,ehren,honra,23
14064,pfund,libras,36
5868,ekstase,êxtase,75
10577,aufnahmen,cenas,44
5590,verwöhnt,mimado,55
3812,noetisch,noético,87
6393,reservierungen,reservas,15
3945,gehe zu,vamos para,85
10362,erhöht sich,aumenta,15
12279,bereit,preparado,20
14501,behörden,autoridades,10
14151,süd,sul,9
8142,abwechslungsreich,variado,25
13479,wende,virar,11
2109,erweitern,ampliar,62
7472,wildnis,região selvagem,52
8651,laptop,computador portátil,58
11613,moos,musgo,36
686,unterzeichner,signatários,90
3476,diphosphat,difosfato,88
8817,übertrieben,og.,57
2987,überzeugend,convincentemente,90
549,wunder-,milagroso,86
12747,freundin,amigo,16
9243,sangen,cantou,54
11819,zurückgestrahlt,relegado,29
13852,manche,alguns,6
771,ordnen,ord.,99
4262,leiste,virilha,84
1689,unwilligkeit,falta de vontade,95
5975,poetisch,poético,73
9445,entführung,seqüestro,37
6764,flosse,barbatana,64
13016,erkrankung,doença,21
7590,isländisch,islandês,33
2294,betrieben,alimentada,89
10883,rasse,racial,29
1877,aufwachen.,vigília,32
5160,erstrichen,acometido,79
5644,walzer,valsa,71
9288,stetig,estável,52
13398,tot,morta,18
154,nexus,nexo,100
12234,schleppend,devagar,26
9441,unstimmigkeiten,desacordos,40
11287,band,fita,32
1995,tetanus,tétano,94
10708,zepter,cetro,43
12164,aufzug,lift,20
41,biss,palavreado,100
7747,kulmination,culminando,44
11650,tragen,carregando,13
3817,parität,paridade,87
9399,unbenannte,sem nome,53
12893,schwierig,difícil,24
13619,erhältlich,acessível,15
14027,pläne,planos,12
14012,könnte,poder,7
6991,ansturm,debandada,65
3329,myokard,miocárdio,88
5630,bemerkenswert,notavelmente,28
13610,wort,palavra,10
13244,handeln,acordo,14
7986,betäubt,atordoado,47
10206,dipsel,imprudente,47
2833,tapisserie,tapeçaria,90
13939,nächste,próximo,6
2990,anreiz,incentivo,76
8088,verpfändet,prometido,47
6231,greenholz,greenwood,74
525,elektrifizierung,eletrificação,99
2807,app.,aplicativo,91
1557,projektor,beamer.,96
6027,taschen,bolsas,39
4742,beschämt,envergonhado,80
2417,spalt,fenda,90
478,triphosphat,trifosfato,99
13821,das,esse,5
7790,puppe,boneca,46
825,eigentumswohnungen,condomínios,87
12347,schiene,trilho,27
12669,aktivität,atividade,12
12716,technisch,técnico,19
12753,windows,janelas,13
12823,kreativ,criativo,24
982,wieder hergestellt,restabelecido,85
14479,team,equipe,7
10848,carr,carrismo,42
9294,überwachung,monitoramento,19
7698,karbunkel,carbúnculo,64
2764,flaute,rodagem,91
12237,erdkunde,geografia,30
6211,rückschlag,folga,74
7547,yacht,iate,56
13858,erste,primeiro,7
10812,riff,recife,41
182,klappe,flap,90
2972,flieger,aviador,90
12673,verschwörung,conspiração,26
11693,vierzehnte,décimo quarto,35
14493,scheint,parece,10
6242,eimer,balde,69
13492,van.,furgão,17
2740,gehorsam,obediência,87
5987,wasserzeichen,marca d água,68
11952,hai,tubarão,26
5254,gleichgewicht,equilíbrio,79
8696,tratsch,fofoca,57
1920,hinterwäldler,hillbilly,88
12576,gefühlt,sentido,27
10758,rosskastanien,buckeyes,38
2267,erodiert,erodido,84
11943,dauerhaft,permanente,26
5810,farn,samambaia,75
949,geologen,geólogos,79
7518,überkreuzung,crossover,62
6135,cocktail,coquetel,68
7862,nicht mögen,antipatia,57
637,perspel,bedel,99
4785,speditiv,sped.,81
7918,stute,égua,62
1055,entdecker,descobridores,75
4582,lotto,loteria.,83
6073,birke,bétula,74
4398,berater,assessores.,62
2842,kichern,risada,70
4993,streitwagen,carruagem,73
3085,offenlegen,divulgar,64
12246,haar,cabelo,30
14070,welt,mundo,8
11365,regenwald,floresta tropical,38
10665,karikatur,desenho animado,35
11092,illustriert.,ilustra,16
2729,kreuzungen,junções,46
3622,keule,maça,87
782,hengst,garanhão,93
2862,aromen,sabores,52
9870,knospe,broto,47
1089,chimäre,quimera,97
12981,zeitplan,agendar,16
14423,vorgeführt,apresentado,12
11011,schildkröte,tartaruga,37
13496,kapitän,capitão,16
12191,komödie,comédia,31
12366,beispiele,exemplos,12
9907,verklagt,processado,27
3567,offenlegung,divulgação,87
2020,möwen,gaivotas.,87
12248,irgendwo,em algum lugar,30
10627,verraten,revelar,25
13562,monat,mês,12
8465,chronisch,crônica,59
11180,breite,largura,39
5022,beigefügt,anexo,75
4283,skorpions,escorpiões,50
1424,gesänge,cantos,54
3664,pupillen,pupilas.,76
2276,schenkel,coxa,90
9164,fersen,calcanhares,48
10506,heute abend,essa noite,44
5380,düster,desânimo.,78
4361,kritisieren,criticar,50
12856,agentur,agência,19
3286,nerven,nervos,56
13896,unter,sob,8
12529,hawaii,havaí,28
13731,platz,espaço,13
10836,afghanisch,afegão,40
10512,gesperrt,trancado,31
9684,klammern.,parênteses,51
