ID,DEUTSCH,SPAIN,INTERVAL
5927,kopfschmerzen,dolor de cabeza,69
10929,liegeplatz,atracar,38
2694,teekanne,tetera,91
2902,grapefruit,pomelo,90
11721,rivalität,rivalidad,33
7442,rennbahn,hipódromo,64
13229,sohn,hijo,18
10741,versammelten,reunido,28
4944,zionisten,sionistas,44
6988,miau,maullar,67
14257,netzwerke,redes,9
3303,verschreibung,prescripción,83
12322,geräusche,sonidos,13
12530,geheimnis,secreto,25
12641,erleichtern,aligerar,26
8609,schrein,santuario,53
1392,verhängung,imposición,97
13166,zug,entrenar,12
8358,mia.,desaparecido en combate,59
6937,lehrbuch,libro de texto,55
6676,maultier,mula,62
7511,staatsanwalt,fiscal,53
7018,hacking,hackear,39
14377,straße,calle,12
1640,abdruck,reimprimir,66
9620,seetang,espiga,50
3269,aufgestapelt,apilado,52
13924,gegen,contra,8
11335,höflichkeit,cortesía,37
9948,lebhaft,lefty,47
14269,aktien,cepo,28
9834,freundschaft,amistad,47
6817,segen,bendición,68
10600,gefallen,caído,42
8280,blockade,bloqueo,56
4384,schnapper,pargo,67
13004,verantwortlich,responsable,12
10883,rasse,racial,28
10978,süss,dulce,38
86,pflug,arado,88
4316,unbeholfen,torpe,81
8165,getreide,cereal,59
9733,mond-,lunar,49
4884,footend.,patiado,21
5144,brüterei,criadero,78
7654,gegraben,excavado,63
3785,midshipmen,australineros,86
12856,agentur,agencia,19
8830,unverändert,sin alterar,55
8915,klingeln,silbido,55
7164,wieder aufbauen,reconstruir,51
381,vizekönig,virrey,98
10810,opfern,sacrificio,40
1865,slicer,rebanador,95
13226,nach vorne,hacia adelante,11
11393,bogen,arco,36
1790,einkräftig,corza,95
12740,phönix,fénix,25
10556,eingeschränkt,restringido,19
10503,strahlung,radiación,40
14396,ansprüche,reclamos,10
10228,gemütlich,cómodo,33
2925,goldwasser,agua de oro,90
3761,hastig,precipitadamente,86
14,häfen,puertos,31
128,geklettert.,charla,98
4542,blitzkrieg,guerra relámpago,81
13142,dunkel,oscuro,18
6264,optimum,óptimo,72
11656,erfolgreich,exitosamente,13
8798,zeugnis,testimonio,51
7218,faust,puño,56
1082,fortan,de ahora en adelante,97
6128,gift,veneno,70
11436,schilf,junco,36
8086,jurassisch,jurásico,61
7712,korvette,corbeta,62
102,printmaking,grabadora,100
7165,üblich,acostumbrado,66
9411,matte,estera,40
10090,nachgeben,abstenerse,46
10972,stärkung,fortalecimiento,21
3917,amor,cupido,85
9091,wiederholt,reincorporado,45
11110,backup,respaldo,38
5679,senf,mostaza,75
10350,designer,diseñador,11
7824,utopie,utopía,62
795,schmackhaft,sabroso,97
7886,übertroffen,excedido,41
6958,immateriell.,intangible,67
5992,seepferdchen,caballo de mar,74
7676,zahllos,incontable,63
8393,stationär,estacionario,59
9987,warenzeichen,marca comercial,45
14427,antwort,respuesta,12
2020,möwen,gaviotas,86
10787,mittelalterlich,medieval,41
4985,hobo.,obrero temporal,77
4364,ksc.,csc,83
11602,wörterbuch,diccionario,34
7730,vermittler,interceptador,58
14203,wird bearbeitet,procesando,12
8197,abwesend,ausente,60
7739,längere zeit,un rato,62
573,salpric.,nítrico,99
763,zucchini,calabacín,99
13824,mehr,más,5
12927,empfang,recepción,6
4663,unvollendet,inconcluso,81
13177,umfrage,encuesta,16
5302,talon,garra,74
13830,auch,también,6
9998,verrückt machen,enloquecer,47
13601,abteilungen,divisiones,8
11157,einkommen,ingreso,35
1531,bourgeoisie,burguesía,96
12734,commonwealth,mancomunidad,25
6912,qual,qu,68
7851,bestraft,penalizado,52
8605,fraktion,fracción,47
3589,motorräder,motocicletas,29
7263,backstreet,callejón,65
3431,falkenauge,hawkeye,87
11936,gehirn,cerebro,31
1822,stile,estilos,92
9053,dunst,calina,52
4039,unbefleckt,inmaculado,84
9382,schlagzeug,batería,32
4576,schmuggel,contrabando,74
6732,doppelpunkt,colon,45
4979,rinder-,bovino,79
12899,fußball,fútbol,23
8529,dachdecker,pizarrero,58
1074,angehängt,añadido,72
12809,rick.,almiar,24
11951,volkszählung,censo,32
7457,rollback,retroceder,64
11867,medizin,medicamento,32
13479,wende,girar,11
13414,kampf,luchando,7
673,zementiert,cementado,62
12369,apfel,manzana,27
4548,verheddert,enredado,74
10742,abtreibung,aborto,38
453,eingrenzen,engrama,100
13710,deshalb,por lo tanto,13
3902,getaway,aléjate,84
10298,wissenschaftler,científicos,35
11729,geliefert,entregado,27
4730,plädiert,suplicado,60
1092,feder,pluma,95
11911,wolke,nube,29
764,manx,de la isla de man,99
6658,schnitzer,tallista,69
13974,vereinigt,unido,7
10006,esel,burro,47
3775,ehrenkörper,vernáculo,86
13150,ohnehin,de todos modos,19
6740,ananas,piña,69
10267,airways,vías aéreas,43
10747,rechtsanwalt,abogado,39
13053,bauen,construir,12
1783,laus,piojo,95
3664,pupillen,alumnos,75
14067,haus,casa,12
10824,rasierer,maquinilla de afeitar,41
9093,absolvent,graduado,38
14080,merkmale,características,11
2953,geschnitten,rebanado,58
11995,rückseite,trasero,31
10088,feuerfalle,trampa de fuego,46
12092,inaktiviert,inactivado,29
1826,grinch,brutín,95
9691,ihr mann,germán,49
14198,entlang,a lo largo de,12
9205,dolly.,muñequita,53
10381,patrone,cartucho,39
3153,bombenschütze,bombardero,88
770,vorsorglich,de precaución,99
14007,zunahme,aumentar,14
9336,trümmer,escombros,52
5893,entlüftung,respiradero,64
4313,hausierer,vendedor ambulante,83
8001,verhandeln,parlamentar,61
12908,narbe,cicatriz,22
8739,psychologisch,psicológico,36
10152,tasche,bolsillo,41
3358,urin-,urinario,88
14349,bereitgestellt,proporcionó,6
10855,glatt,suave,39
11278,pr.,relaciones públicas,38
8540,dachs,tejón,46
10320,grenzwert,límites,10
6155,surfer,tablista,62
11515,gr,gramo,36
13444,anfang,comenzando,13
9684,klammern.,paréntesis,49
2516,anspielung,insinuación,88
9448,amphibisch,anfibio,51
8427,vulkanisch,volcánico,58
1900,buckel,joroba,88
8439,elmer,oler,59
5223,gabby,hablador,78
9288,stetig,firme,51
12551,weihnachten,navidad,27
1897,enttäuschen.,surgido,94
930,abgrund,abismo,87
11501,zypern,chipre,36
8425,scheune,granero,57
854,einlöcher,soler,99
3912,bildnis,efigie,81
22,lippenstift,lápiz labial,100
2642,homöopathie,homeopatía,91
1204,zuckerrohr,caña de azúcar,97
3208,energetisch,enérgico,84
2437,klumpig,aterronado,92
13193,handbuch,manual,19
6893,racker,tracks,68
11254,fallschirm,paracaídas,37
2105,durchhängen,hundimiento,86
6181,bess,besar,72
13348,nd.,dakota del norte,18
2245,verpfänden,empeñar,79
1872,belag,amarrar,90
4572,bevölkerung,populacho,82
8186,smaragd,esmeralda,59
10837,spektrum,espectro,41
12348,flyer,folletos,27
10052,gummi,caucho,46
2682,frankophone,francófono,91
6584,blackcap.,alondra,70
5171,untergang,caída,77
4439,staatsmann,estadista,82
10911,hunde,perros,9
8826,wab.,wb,56
11133,sechszehn,dieciséis,38
14479,team,equipo,7
13120,tatsächlich,real,12
12542,fisch,pez,23
7070,abgewischt,limpiado,54
2241,tripper,gonorrea,93
7399,erschöpft,exhausto,44
13131,fröhlich,gay,20
1477,schulleiter,director de escuela,94
11204,appellieren,apelación,29
6866,lange zeit,largo tiempo,68
12583,grube,fosa,20
5907,enzephalon,encefalón,74
8413,lässig,casual,55
9165,spitze,pico,49
988,stillman,standman,98
14059,einheit,unidad,7
14018,aktuell,actual,8
6696,nicht unterstützt,no compatible,67
9802,überraschend,sorprendente,24
11150,verstecken,esconder,29
8050,gelee,gelatina,61
11149,gefährlich,peligroso,23
801,wiener würstchen,weiner,98
10766,beton,hormigón,41
8976,kätzchen,gatito,53
8633,walross,morsa,57
9730,ausbuchtung,bulto,49
11414,überfallen,redada,28
14357,einfach,fácil,12
10119,übermensch,superhombre,46
5310,jamaikanisch,jamaicano,76
7348,fassen,sujetar,60
6428,verarbeitung,tratando,23
8097,virsianisch,viridiano,61
625,gesetzgeber,legisladores,95
10527,sofort,prontamente,43
10803,geschmack,gusto,38
11454,bonus,prima,36
2314,jubeln,alegrarse,87
2118,verzweifeln,desesperación,88
390,wirbeltier,vertebrado,92
2078,literös,nitroso,93
779,unversehrt,indemne,99
9540,shortstop,campaña corta,50
11928,außerordentlich,extraordinario,32
2379,mach weiter,seguir,85
5122,fey.,vidente,79
6503,piss,orinar,50
13756,felsen,rock,12
10175,torschütze,goleador,35
9372,zuerst,en primer lugar,52
10771,nass,mojado,40
9532,wieder aufgebaut,reconstruido,51
8026,hydroelektrizität.,hidroelectricidad,57
5664,kreuzung,cruce,74
13323,großbritannien,bretaña,18
7803,feuerwehrleute,bomberos,48
9627,fluch,maldición,44
8635,kröte,sapo,56
12336,einwanderung,inmigración,25
10758,rosskastanien,buckyes,38
7027,meilteisen,milty,67
1178,marschieren,marchas,93
720,heckler,objetante,97
1324,peeps.,pío,83
706,flosig,a flote,99
9373,insekt,error,38
11678,bermuda,islas bermudas,34
14170,erhalten,recibió,6
10397,ave.,cra,44
8770,stecker,enchufar,51
12373,aktualisieren,actualizar,8
932,schulranzen,cartera,98
12702,umschreiben,volver a escribir,20
10957,ringe,anillos,20
62,bagger,cavador,90
6629,bolschewik,bolchevique,62
8365,verfall,decaer,55
4017,sonnenwende,solsticio,82
12252,knoten,nodos,27
12282,verrückt,loco,29
1893,predigt,sermón,87
4857,skiff,esquife,77
2120,kittchen,chitrafiar,93
13554,hochgeschätzt,apreciado,11
7971,scheich,jeque,62
3260,affinität,afinidad,81
12095,koalition,coalición,30
14508,unterlagen,documentos,14
5901,unbeabsichtigt,involuntario,66
8615,mullen,mullido,57
2465,bräutigam,acicalar,78
2681,ketone,cetona,81
8566,seismic.,sísmico,56
2239,schlachthof,matadero,92
9583,paradies,paraíso,50
13357,achter,oner,18
3980,angrenzend.,contiguo,83
11628,tagebuch,diario,29
12591,die übung,ejercicio,23
5320,topper,sombrero de copa,66
11814,studien,estudios,19
10401,spielzeug,juguete,38
1414,verpflichten,abastecer,71
4304,wiese,prado,60
13611,kricket,grillo,14
157,hefter,engrapadora,100
13347,ausdehnt.,desambiguación,17
3418,forstwirtschaft,silvicultura,88
13316,heilige,smo,15
13826,gewesen,estado,5
10211,krabbe,cangrejo,45
9309,einreiben,frotar,52
6037,konzour,concurso,73
11229,damm,presa,36
3291,störsicher,objetable,88
10308,chit,vale,45
147,verarmt,empobrecido,99
12008,lager,llevando,13
6930,brei,gachas,66
6807,orphic.,órfico,68
4786,tryptophan.,triptófano,81
7567,anlagegut,activo,41
4505,modifikationen,mods,49
7012,polsterung,relleno,45
72,prahlerei,jactancia,59
13393,trifft,satisface,11
10050,herbst,otoño,47
6364,sich auflösen,disolver,42
12623,santa,papa noel,26
11483,dauer,duración,35
5849,zwischenstock,entresuelo,73
7416,zurückweisen,descartar,30
2390,sportlerin.,comentarista deportivo,88
9369,thermal-,térmico,51
6534,couch,sofá,67
2144,nicht zugänglich,inaccesible,93
14426,anforderungen,requisitos,7
5710,entführt,secuestrado,53
13963,eigen,propio,8
11857,gerät,dispositivo,27
10790,veraltet,anticuado,41
8510,muskulös,muscular,58
13865,wir,nosotros,5
14122,inklusive,incluir,7
5562,mittlererwesten.,del mediooeste,76
7212,wiegen,pesar,48
9463,kocher,coe,51
8073,an land,en tierra,61
6176,sirup,jarabe,72
7361,chillen,enfriar,62
225,backstretch,estiramiento de espalda,100
11177,pendeln,lanzadera,38
4081,klinke,trinquete,84
9174,herzliche glückwünsche,felicidades,46
3092,ventile,válvulas,49
10264,shops,historias,26
5896,waterfront,frente al mar,74
13936,unser,nuestro,5
750,funktionsstörung,disfunción,89
1538,orpheus,orfeo,96
4591,anhang,adjunto archivo,18
4454,verdunstung,evaporación,66
3781,tiefen,más profundo,86
826,vermieter,dueño,92
12009,interview,entrevista,25
11886,bayerisch,bávaro,33
13742,junge,chico,12
14060,sechs,seis,11
12513,notfall,emergencia,19
6535,zwecklos,fútil,62
6115,drastisch,drásticamente,56
13846,aber,pero,6
8226,mekka,la meca,60
9169,bitter,amargo,51
12278,fb.,pensión completa,29
12319,krug,lanzador,23
7821,kabale,cábala,62
4084,fastball,bola rápida,83
446,uncharakteristisch,poco característico,88
12683,keyboards.,teclados,23
12698,erraten,adivinar,23
12820,verdienst,mérito,22
0,inzwale,intento,8
11104,schrittweise,gradualmente,37
5263,liaison,enlace,76
281,kanister.,barcos,86
9141,bucher,reservador,54
13294,montieren,montar,16
7566,empfiehlt,recomienda,14
8511,abhilfe,remedio,52
9609,linme,guardavía,50
13342,zögern,dudar,17
4698,mete,asignar,75
3480,eingreifen,intervenir,49
5649,hupen,bocinazo,74
10452,abfahrt,salida,42
8442,unreif,inmaduro,56
10640,vorsaison-,pretemporada,42
3972,vierteljährlich,trimestral,85
1171,trab,trote,90
2124,konstanz,constancia,93
375,siliciumdioxid,sílice,100
993,eklektisch,ecléctico,98
1887,still stehen,parada,94
4055,vorwand,pretexto,82
11983,bürger,los ciudadanos,27
8806,spoiler,revelación,45
14017,betriebs,operando,7
9281,beziehungen,relaciones,29
14407,erwarten,esperar,12
13259,index,índice,18
5229,kaspian,caspio,78
3493,funkeln,centelleo,87
10955,deaktiviert,desactivado,37
4804,unbemerkt,inadvertido,74
547,ketzerei,herejía,98
13011,arm,pobre,21
7034,lösungsmittel,solvente,61
5762,vortäuschend,pretender,47
11790,interkurs,enterrar,33
3334,ergänzungen,suplementario,88
2753,ork,orco,82
8571,jugoslawisch,yugoslavo,56
5726,unwirklich,irreal,74
11186,schweizerisch,suizo,38
2643,viskosität,viscosidad,90
12185,hop,brincar,29
8607,zerkleinern,persona especial,39
10101,angezogen,vestido,29
11422,schach,ajedrez,37
3457,fischadler,águila pescadora,80
13893,sollen,debería,5
10031,falsch,incorrectamente,47
6011,bodensatz,granja pequeña,73
8993,slipknot,nudo corredizo,55
3307,kordon,cordón,77
6371,sperrstunde,toque de queda,67
8701,aufreißer,destripador,57
13078,flughafen,aeropuerto,20
9452,souverän,soberano,50
5930,serge,sarga,73
13553,deutlich,audaz,15
5062,vesuv,vesubio,79
3678,bekanntheit,notoriedad,86
7913,saiten,instrumentos de cuerda,33
92,zerfall,desintegración,78
6946,enthüllt,revelado,62
5582,irgendwann mal,algún día,75
2167,umlagerung,reordenamiento,60
3874,abkürzung,atajo,78
1603,halle,hangar,91
3845,presseraum,sala de prensa,86
10270,tonne,tonelada,33
13261,enzyklopädie,enciclopédico,19
2871,nieren-,renal,90
2844,papageientaucher,frailecillo,90
13711,inseln,islas,11
10867,plötzlich,de repente,40
9899,rover,vagabundo,36
6,stolpern,tropezón,60
1766,kochbuch,libro de cocina,89
13769,verständnis,comprensión,11
1937,pompejus,pompeyo,94
607,drehbuchautor,guionista,99
13173,sekundär,secundario,19
12720,pferd,caballo,22
1087,withern,cruz de caballo,84
605,heruntergewirtschaftet,atropellar,99
13326,hr.,hora,15
8468,unbeantwortet,sin respuesta,59
8382,tragisch,trágico,54
12037,albern,tonto,27
6922,sperre,pequeñito,67
8896,holt,bosquecillo,55
6682,steil,empinado,67
7816,überprüften,volver a comprobar,62
1758,begeistert,fascinado,54
13591,büro,oficina,11
12996,nutzlos,inútil,22
5827,schluss,concluye,27
6818,telekast,teledifusión,61
13926,sogar,incluso,8
3621,grundwasser,aguas subterráneas,87
5372,ext.,extinguirse,77
13215,folge,episodio,14
3373,aufhebung,revocar,75
14000,benutzer,usuario,5
782,hengst,semental,92
4111,verkürzung,acortamiento,39
3194,gewebe,tejidos,52
6417,pfandrecht,derecho de retención,70
1003,warlords.,señuelos de la guerra,84
8962,anhänger,remolque,49
5558,steine,detino,76
14072,befehl,orden,10
13020,zustimmung,convenio,20
2909,schrank,alacena,89
13181,gehört,pertenece,13
13287,reich,imperio,18
6358,luftraum,espacio aéreo,72
13622,kurs,curso,14
10426,beere,baya,43
10980,upgrade durchführen,actualización,24
1763,untertrieben,intertide,95
12389,voreingenommenheit,parcialidad,28
6317,photosynthese,fotosíntesis,72
13125,kunstwerk,obra de arte,20
4199,kleinbuchstaben,minúsculas,83
11421,umstände,circunstancias,35
5078,herzlichen glückwunsch,felicitaciones,79
2587,erkenntnisse,perspectivas,49
12679,voreingenommen,tendencioso,24
5114,abakus,ábaco,79
14232,mann,hombre,10
10844,verschmelzung,fusión,40
2862,aromen,sabores,50
574,eintauchen,inmersión,88
2421,totschlag,homicidio involuntario,92
10572,zorn,enojo,39
2940,verschieben,aplazar,63
6342,snoop,fisgonear,70
12347,schiene,carril,27
4974,hauptplatine,tarjeta madre,79
4522,abfluss,drenar,64
6819,koppel,paddock,68
3616,unterwäsche,prenda interior,79
5172,oma,abuela,77
5431,kilt,falda escocesa,75
7486,segnen,bendecir,47
14011,bieten,proporcionar,6
9290,füttern,alimento,43
8824,händler,comerciante,50
1329,wasserspeier,gárgola,93
11480,köpfe,cabezas,11
9083,wolkenkratzer,rascacielos,51
6657,malaiisch,malayo,62
10620,bailey,muralla exterior,42
14091,n,norte,9
9943,wheeler,rodador,47
1118,ozeanographie,oceanografía,97
12904,jungfer,solterona,23
5490,strauß,avestruz,75
2298,hydrochlorid,clorhidrato,92
8135,vertreibung,expulsión,55
3805,zähmen,domar,72
12535,angriff,asalto,24
12413,mars,marte,14
13852,manche,alguno,6
13551,gemeint,quiso decir,15
7723,unfähigkeit,incapacidad,62
13516,relevant,pertinente,15
2725,gentry,alta burguesía,90
13424,truppen,tropas,15
6560,tore.,rasgarse,70
2526,hassisch,hasidic,88
2997,yum.,ñame,89
4195,subduktion.,subducción,79
3689,egal,no importa,86
12142,flucht,escapar,25
5908,zahnheilkunde,odontología,74
6880,heimkehr,regreso a casa,67
11063,cola,reajuste salarial,39
4161,mein alles,mi todo,84
12237,erdkunde,geografía,29
12321,jugoslawien,yugoslavia,29
8874,auftreten,ocurrencia,49
9251,zinn,estaño,52
3526,mäusespeck,malvavisco,87
9138,priorität,prioridad,50
4338,ikeman,repartidor de hielo,83
6318,gesäß,nalgas,70
9811,erzählungen,cuentos,34
2761,haslose,sin heos,90
8236,summen,zumbido,58
10388,amtieren,interestatal,44
272,baller,bailar,92
12604,ne.,nordeste,26
9931,folter,tortura,42
10209,wette,apuesta,38
13658,erscheinen,parecer,10
7221,probezeit,libertad condicional,64
7482,abrüstung,desarmamiento,64
2050,sprengkopf,cabeza armada,78
7718,widerspruch,contradicción,37
11349,gast,huésped,32
11008,botschaft,embajada,38
12560,strähne,racha,26
13210,wahlen,elecciones,11
10954,umrissen,esbozado,33
7895,schub,empuje,57
6505,zyklisch,cíclico,69
3497,hauptlinie,línea principal,85
6850,schimmel,molde,59
2451,gelacht,se rió,41
8123,axt,hacha,55
10057,hackney,máquina de alquiler,47
13337,gott,dios,17
9228,syrisch,sirio,51
10383,inoffiziell,no oficial,41
421,storyboard,guión gráfico,100
13330,pilz,champiñón,18
448,rettungsboot,bote salvavidas,97
3663,drogenfahndung,dea,85
2863,knallhart,impresionante,89
474,häufigkeit,predominio,67
2785,neuer markt,nuevo mercado,90
14165,stadt,ciudad,9
2826,dreimal,tres veces,90
10761,haustier,mascota,38
3453,jell.,cuajar,87
1089,chimäre,quimera,97
1212,meine güte,dios mio,97
9052,atheismus,ateísmo,55
3567,offenlegung,divulgar,86
9293,zy,cy,52
3549,gliederfüßer,artrópodo,86
4366,parton,paréntara,83
1253,poliert,pulido,24
5213,billiger,más económico,78
1705,che,ute,95
10932,dreieck,triángulo,38
10219,zusammenstoß,choque,34
12527,kredit,crédito,20
1107,hüter,guardabarros,45
3532,hammerkopf,martilla,86
2838,hoffnungslos,sin esperanza,88
8931,kindheit,infancia,55
10419,fußnote,nota,33
2869,aquifer,acuífero,88
8980,achtzig,ochenta,52
10584,eu,ue,43
8038,phosphor,fósforo,62
12191,komödie,comedia,30
3979,torchwood.,torcedilla,85
12929,verdreifachen,triple,22
2046,olympier,olímpicos,78
11931,älter,siglos,14
3197,gesundheitswesen,cuidado de la salud,88
10445,nacken,cuello,41
14025,mein,mi,6
52,herzschlag,latido del corazón,99
6962,nussbaum,nuez,67
1235,bzw.,bm,97
14153,prüfen,prueba,5
13918,aktie,compartir,6
5884,keil,cuña,70
1263,fragebogen,cuestionario,93
1916,verteiler,colectores,67
2172,kaninchen,conejos,38
5342,mehrjährig,perenne,75
8891,speller,deletreador,55
12333,widerstand,resistencia,24
6757,verleumdung,calumnia,56
11636,vergleichen,comparar,12
1038,fischartig,sospechoso,98
122,salaam,zalema,100
14181,dritte,tercero,9
8313,falk,falda,60
