ID,DEUTSCH,DANOIS,INTERVAL
5753,verzichtet,frafaldes,70
12819,davon ausgehen,antage,17
5679,senf,sennep,75
875,vorwort,forord,93
11861,tiefe,dybde,33
9108,eidechse,firben,55
4644,zurückgefordert,genvundet,64
7424,weisheit,visdom,65
9273,entwaldung,afskovning,53
2809,drainage,afløb,90
11951,volkszählung,folketælling,33
2632,nervös.,neurale.,91
2543,abgeflacht,fladt,87
9684,klammern.,parenteser.,50
6833,verspüren,verge.,65
240,spucken.,spytter,31
3937,absteigen,nedstigning,42
4000,supermacht,superpower.,76
410,popel,booger.,99
6442,alchimie,alchemy.,72
13692,laufen,kørsel,9
9305,tödlichste,deadliest.,54
13255,schreibtisch,skrivebord,20
12846,ausrüstung,udstyr,19
3396,querträger,crossbar.,87
556,abprallen,hoppe tilbage,99
9851,bezirk,borough.,47
13895,runter,ned,11
9793,funke,gnist,36
5225,vermisst,missy.,79
861,repariert,redacted.,94
10412,wiederbelebung,revival.,37
12238,am längsten,længste,31
13417,erwähnt,nævnte,12
6428,verarbeitung,behandling,24
11077,forscher,explorer.,27
374,wütet,wray.,100
13494,anfragen,forespørgsler.,16
2222,zimt,kanel,93
14370,angeboten,tilbydes,18
4701,bügel,bosh.,82
663,ermüdend,tiresome.,98
4121,gepflastert,paved.,64
10264,shops,butikker.,27
837,übergewicht,overvægtig,99
8850,geneigt,tilbøjelig,45
10520,kino,biograf,42
4594,produktiv,prolific.,82
12271,aufgelöst,opløst,29
7175,gattung,genus,67
6765,tauschen,bytte rundt,53
12725,geflogen,flew.,26
9342,randschaft,rioters.,53
11828,äußere,ydre,34
4563,mäher,mower.,77
3767,kreuzfahrt,cruising.,39
14104,gehaltenen,afholdt,10
14450,schlag,hit,10
6364,sich auflösen,opløse,44
7481,platzanweiser,usher.,61
13585,geboren,født,16
13716,weniger,mindre,14
4814,eindringlinge,invaders.,35
3133,abtrünnig,renegade.,61
11847,rivale,konkurrerende,27
12685,in der luft,luftbårne,26
13526,dienstleistungen,tjenester.,9
1551,meckern,engle.,92
1462,stimmungsvoll,enormt.,58
8254,geige,violin,60
3319,konföderation,confederacy.,88
13161,bestimmt,sikkert,21
5017,schlepper,tug,74
13948,ihn,hej m,11
4443,wasser-,aquatic,51
13690,geld,penge,15
6929,unterschiedlich,forskelligt,68
9082,gebraten,fried.,41
9481,korp,corp.,16
777,verstört,distraught.,99
13229,sohn,søn,19
11344,arsch,ass.,37
13933,dasselbe,samme,10
4279,scheinwerfer,spotlight.,82
4454,verdunstung,fordampning,67
8920,grippe,influenza,56
11430,dreieinigkeit,trinity.,38
118,unternehmerschaft,entreprenørskab.,100
12535,angriff,angreb,25
5805,abgelenkt,afledt,62
10504,feier,fest,23
5512,zieh,træk,22
8942,zerstörerisch,ødelæggende,42
1212,meine güte,gosh.,98
2932,nach außen,udgående,86
11991,tarnieren.,tarnishing.,29
5326,rekapitulieren,recap.,64
2443,zuweisungen,tildeler,16
13853,wann,hvornår,6
11199,ausweichen,dodge.,38
7816,überprüften,recheck,62
11761,sportlich,athletic.,16
658,intant,extant.,99
9921,aktualisierung,opdater,45
4843,groll,grusge.,77
8397,hohl,hollow.,51
12672,zwölf,tolv,26
1640,abdruck,reprint.,67
1213,grundlos,uprovoked,98
5743,bergahorn,sycamore.,75
4543,tarife,takster.,62
2928,zivilfrei,civil,90
8561,treu,loyal,58
6048,franzose,frenchman.,74
12964,auslassungen,udeladelser.,23
9679,rüstung,rustning,25
7705,siedler,bosættere.,60
6284,rückläufig,fastholdt,66
3050,distel,thistle.,83
3714,grammophon,phonograph.,84
13443,schön,pæn,17
6936,inkonsistenz,inkonsekvens,43
4377,stromlinienförmig,strømlinet,74
4342,autopsie,obduktion,81
491,erneuerung,fornyelse.,37
2472,seitwärts,sidelæns,91
9290,füttern,foder,44
9185,göttin,gudinde,53
13318,niedriger,nederste,18
4374,schwächste,svageste.,83
8815,vorderseite,forcesse.,57
4281,bezeugen,vidner,62
4292,stechen,dolke,63
14124,berichte,rapporter,5
11335,höflichkeit,høflighed,38
5617,sonnenblume,solsikke,77
12327,waffe,våben,18
13713,meer,hav,14
10281,grafschaft,shire.,46
7728,spülen,flushing.,55
6429,untergebracht,huset,12
13811,hat,har,5
2130,verschachtelt,interlaced.,81
2421,totschlag,manddrab,92
2452,begabtes,gifted.,46
5865,unitarisch,unitarar.,63
11146,indigene,indfødte.,39
10227,hase,kanin,46
303,spross,scion.,98
12664,außerhalb,ud over,27
12746,ist eingetroffen,ankom,18
5895,verfolgt,retsforfulgt,46
2708,erzengel,ærkeengel.,90
10290,bürgerlich,civic.,45
5450,besucher,besøgende,12
14462,produzieren,fremstille,8
7900,ellbogen,albue,61
14434,erfordert,kræver,7
9057,langweilig,kedelig,37
11028,beben,quake.,39
2732,troposphärikum,troposfærisk,79
4805,verurteilen,fordømme,38
8747,die heimat,fædreland,57
14121,herstellung,oprettelse,5
2674,schilddrüse,thyroid.,90
10343,verlierer,taber,38
7034,lösungsmittel,opløsningsmiddel,62
13847,unternehmen,selskab,11
8656,nervenzusammenbruch,sammenbrud,57
9200,vergnügen,fornøjelse,53
1757,ob,wether.,94
3160,südost,sydøstvis,88
9119,verstärkt,forstærket,37
4823,met,mead.,75
7803,feuerwehrleute,brandmænd,49
11935,physik,fysik.,8
11435,aufgaben,pligter.,22
14224,bilden,form,10
5562,mittlererwesten.,midwestern.,77
7846,zweijährlich,biennial,62
3868,ungelöst,uløste,86
465,bekämpfer,detractors.,98
8520,gestellt,posed.,42
10136,die seide,silke,46
7164,wieder aufbauen,genopbygge,52
10365,edel,adelig,43
11484,geschwebt,fejet,37
2279,kreolisch,creole.,92
12742,bewaffnet,bevæbnet,16
7196,erzbischof,ærkebiskop,64
4398,berater,rådgivere,62
12847,bestätigen sie,bekræfte,16
9087,entspricht,svarer til,30
3248,erdenmensch,earthman.,89
4442,der neid,misundelse,82
11059,wöchentlich,ugentlig,40
8497,rostig,rusten,59
7622,missbräuchlich,upassende,64
7140,erschrocken,skræmt,39
13636,tagged.,markeret,8
6353,meilensteine,milepæle,53
7248,berechtigung,berettigelse.,36
13064,hölle,helvede,22
10715,streben,forfølge,36
13419,frühere,forudsætte,18
14385,vermögenswerte,aktiver,42
3600,ängstlich,ængstelig,87
982,wieder hergestellt,genoprettet,85
3862,lustig,jolly.,85
6944,abgeschafft,afskaffet,62
10045,sprecher,talsmand.,48
5574,kai,kaj,75
9392,luft- und raumfahrt,aerospace.,53
10681,dreckig,snavset,43
10831,beschwerden,klager.,31
6281,durchfall,diarré,73
3650,dreh dich um,vend om,84
4085,sausen,whiz.,85
14100,uns,os,8
11149,gefährlich,farligt,24
6896,freilich,ganske vist,68
11500,normannisch,norman.,36
14357,einfach,let,13
5027,prophezeiung,profeti,72
6247,nicht ich,nej mig,72
5508,phänomene,fænomener,77
8541,kreise,cirkler.,31
7557,gute nacht,godnat,65
5703,stoßen,bump,58
8038,phosphor,fosfor.,62
14018,aktuell,nuværende,8
6764,flosse,fin.,63
7258,schienbein,skinneben,65
4098,rückblick,throwback.,82
13122,sterne,stars.,11
702,leckerbissen,tidbit.,89
10514,gekauft,købt,30
4368,ehrlichkeit,ærlighed,83
14381,wertpapiere,værdipapirer,14
13648,notwendig,nødvendigvis.,15
12350,stehen,stående,14
5796,hausfrauen,housewives.,75
7770,reue,fortryde,26
11995,rückseite,bag-,32
2014,verlockend,fristende,68
13418,halter,holder,17
11606,sauerstoff,ilt,36
712,ungeschrieben,uskrevet,99
2015,ungesehen,usete,94
13032,exakt,nemlig,22
6306,vernichtung,udryddelse,64
12896,mond,måne,23
2306,besen,broom.,91
8521,versandt,afsendt,49
12083,strikt,streng,32
12176,hervorragend,fremragende,31
13452,glaubte,troede,6
1236,spezifikationen,specs.,66
10672,aufrechterhaltung,vedligeholdelse.,17
2333,zauberstab,tryllestav,92
8537,walfänger,hvaler,59
5084,diebe,tyve,78
11030,vorläufige,indledende,40
6820,halb-monatlich,semimonthly.,69
2940,verschieben,udsætte,64
5124,pflaume,blomme,79
1945,feliver,fermi.,94
1919,wandgemälde,murur.,89
13502,bühne,scene,14
9086,defensemen,forsvarsmænd,55
11067,am stärksten,stærkest.,40
3059,vehement,voldsomt,86
6142,kate,cate.,66
1315,in großbuchstaben.,store bogstaver,97
14207,besonders,særlig,12
8915,klingeln,ping.,56
3428,eis am stiel,popsicle.,88
10828,koka,coca.,42
11049,rechtfertigen,retfærdiggøre,29
11544,sitz,sæde,24
5435,reut,regt.,78
14222,nahe,nær ved,12
10391,springen,hoppe,10
12922,nachweisen,bevis,22
1106,ungebrochen,ubrudt,98
8863,holzig,woody.,56
14173,erhöht,øget,16
11984,zucker,sukker,33
11296,fünfzehn,femten,38
7852,wiege,vugge,62
3379,verringern,formindsket,54
12043,u-bahn,undergrundsbane,32
12223,näher,tættere,31
4482,in der lage sind?,tait.,83
3884,geflügel,fjerkræ,85
216,hausgemacht,hjemmelavet,100
11769,seek,sec.,34
9105,teddy.,bamse,55
2941,blüte,blomst,78
12284,wissenschaftlich,videnskabelig,30
8314,heidekraut,heather.,60
13995,groß,stor,8
10832,überblick,oversigt,41
13733,bewusst,klar over,14
14214,bedürfnisse,behov,6
14384,führen,at føre,9
6426,uneinzweilig,useded.,72
166,umgehungsstraße,beltway.,100
12175,ehefrau,kone,31
7601,leere,ugyldig,60
10207,jacken,jakker.,38
8455,ethnische zugehörigkeit,etnicitet.,29
13469,ermöglichen,give lov til,11
5160,erstrichen,ramt.,79
5256,kaiserin,empress.,78
12698,erraten,gætte,24
5299,fehlverhalten,dårlig opførsel,78
3496,rückwirkend,retroaktivt,78
4388,schaum,foam.,80
11762,kapuze,hætte,33
6510,kenianer,kenyan.,56
9454,kühler,cooler.,52
14292,fälle,sager,7
6233,birmanisch,burmese.,73
10680,urteil,regerende,9
5280,auf dem kopf,upside.,78
14251,einmal,enkelt gang,11
13887,zwischen,mellem,9
11438,trocken,tør,34
283,nahansicht,tæt på,99
10920,erwachsene,voksen,37
6523,ansteckend,smitsom,71
12211,geil,randy.,31
2285,turnschuhe,sneakers.,90
10693,rechtfertigung,begrundelse,41
11111,bildbeschriftung,caption.,36
5749,kastilien,castill.,76
1650,beschwingt,vibrant.,96
11759,bischof,biskop,33
13368,trophäe,trofæ,18
4956,porzent,hestekræfter.,80
5675,haftung,ansvar,74
4145,tiefgreifend,dybtgående,84
10321,schuster,shoemaker.,46
5338,spatial,rumielt.,77
4114,kurzschrift,shorthand,72
10816,hemisphäre,halvkugle,41
259,scherzhaft,jokingly.,100
5778,frech,uartig,75
8708,klettern,klatring,32
2499,unterkühlung,hypotermi.,92
2016,besetzt,bemandet,87
2511,donnernig,dungy.,92
1478,salzwasser,saltvand,96
12923,außerdem,i øvrigt,24
2107,kreuzfeuer,crossfire.,94
5144,brüterei,hatcher.,79
7213,töchter,døtre,37
474,häufigkeit,prævalens.,67
14333,verkauf,salg,25
10771,nass,våd,41
8601,däne,dane.,54
1093,aale,ål,66
9437,tor,gateway.,52
2126,umbruch,omvæltning,90
9254,krankenwagen,ambulance,50
14322,gespräche,samtaler,5
3556,übergeordnet,udgjorde,81
12442,fangen,fangst,23
13390,lebensmittel,mad,17
1542,gelehrter,savant.,96
5212,honorifics.,æreoplevelser.,71
12770,freudig,joyous.,25
14413,arbeiten,arbejder,5
8864,vorort,forstad,40
13074,labor,laboratorium,21
7325,schwerter,swords.,38
2386,gegenkultur.,modkultur,92
1180,handfeuerwaffen,handguns.,68
2931,am weitesten,længst,90
12346,durcheinander,mess.,23
13114,treiber,chauffør,15
13967,leistung,strøm,12
9318,zirka,circa.,54
11611,gegenteil,modsætning,36
8237,akelei,columbine.,60
9782,steht aus,verserende,49
9885,gesang,vokal,38
5268,verkäufer,sælger,62
10676,wächter,guardian.,41
3531,feuchtgebiet,wetland.,83
3296,wohnwagen,campingvogn,85
11491,eingang,input.,36
7613,ehrenamtlich,honory.,64
10534,inkohärent,usammenhængende,44
10731,traurig,trist,34
9710,wiederherstellung,restaurering,11
487,übertreibung,overdrivelse,63
13243,sonntag,søndag,20
3636,bewässerung,vanding,85
1124,düngen,gødning,98
1311,dackel,dachshund.,97
8607,zerkleinern,crush.,40
13467,erlaubnis,tilladelse,17
5979,ehrgeizig,ambitiøs,73
6603,äther,æter,65
846,überführung,overpass.,94
9708,abstieg,descent.,50
14070,welt,verden,8
5106,nicht zu glauben,utrolig,73
6995,gang,korridor,64
8653,anpassung,tilpasning,36
5446,diskrepanz,uoverensstemmelse,62
4480,ausgeglichen,udlignet,76
11232,gewalttätig,voldsom,37
6192,gelöscht,sletning,34
6158,ausfallen,falde ud,73
4278,greifer,grue.,83
1735,beheben,rette,69
9506,schwere,tyngdekraft,52
4479,sportlichkeit,sportsånd,83
10544,schleife,loop.,38
7037,lösung,løst,24
6474,nachbeben,aftershocks.,59
969,kassenbon,kvittering,77
6619,verfassung,conshript.,62
11470,kursivschrift,kursiv,34
14518,ertrag,udbytte,41
1411,ausgereibt,gearet,31
11545,wohnung,flad,34
3953,baskenmütze,beret.,75
6369,gerichtsgebäude,courthouse.,72
2720,anbringung,incendiary.,88
10119,übermensch,superman.,47
14123,ergebnis,resultat,8
5509,exzenter,excentrisk.,54
5819,konservieren.,bevarelse.,33
14504,läuft,løber,9
14133,leben,liv,12
12282,verrückt,helt vildt,30
7459,ahoi,ahoy.,65
3567,offenlegung,afsløring,86
14117,reichweite,rækkevidde,12
7873,täter,gerningsmænd,49
13856,nur,kun,7
11693,vierzehnte,fjortende,35
9187,klaren,clarence.,55
13169,verleumderisch,ærekrænkende,21
12000,rosa,lyserød,32
11390,schwedisch,svensk,38
12060,comic,tegneserie,18
1768,ostwärts,østpå,54
1790,einkräftig,cirl.,95
2027,untergräbt,underminerer,55
13589,zustimmen,enig,13
5985,nördlich.,northbound.,74
11547,geändert,ændret,9
3263,besitzt,besidder,24
9784,nichtigkeit,forfængelighed,49
1430,unentgeltlich,gratuitous.,49
9284,erfolglos,mislykket,48
10776,sich vorstellen,forestille,35
5693,süßwasser,sweetwater.,76
6982,weicher,blødere.,68
8968,schlafen,sleeping.,20
6250,ertrinken,drukning,53
10706,deck,dæk,41
10568,wiederholung,replay,38
12682,verkauft,sold,26
7922,notwendigkeit,nødvendighed,62
13953,zurück,tilbage,8
7482,abrüstung,nedrustning,65
391,jenseits,afterlife.,100
11877,zeitgenössisch,contemporary.,33
108,feuerwehrmann,brandmand,100
8538,vetter,fætter,49
11521,fünfundvierzig,femogfyrre,37
14279,linien,linjer,10
5727,kokos,cocos.,56
10230,rumänisch,rumænsk.,46
8442,unreif,umoden,57
14008,bis,indtil,11
13870,am meisten,mest,9
2437,klumpig,lumpy.,92
2520,geldautomat,atm.,92
8066,folgte,følges,34
12234,schleppend,langsom,27
6912,qual,qu.,68
2115,luftdatum,airdate.,91
9686,vati,daddy.,50
3602,aufbauen,byg op,86
12630,einrichtung,facilitet,22
12264,kohlenstoff,kulstof,29
6487,karneriert,garnered.,50
9849,würzen,krydderi,48
6930,brei,mush.,67
12511,richtung,retning,14
7703,recycling,genbrug,57
8275,windmühle,vindmølle,59
9787,vgl,jf,49
12913,reihe,række,22
13610,wort,ord,11
13230,flug,flyvningen,18
13966,brauchen,brug for,6
5401,kurbel,crank.,73
11567,beiseite,til side,36
1271,gierig,grådig,96
2149,tobellos,goalless.,94
5475,neu nummeriert,omnummereret til,62
13189,chemisch,kemisk,20
887,defizite,underskud,36
1684,sonnenfleck,sunspot.,92
1424,gesänge,chants.,54
13838,neu,ny,7
12157,lücke,gap.,30
10985,drehen,spin,34
13702,gewinner,vinder,12
5241,ablösend,dissipation.,21
5425,großes horn,stort horn,78
7992,verbrauch,forbrug,62
3184,begriffe,forestillinger.,49
4262,leiste,lyske,83
14377,straße,gade,12
11124,eindruck,indtryk,26
11524,erworben,erhvervet,27
10977,rauh,ru,38
12347,schiene,rail.,28
2089,unbeteiligt,uninvolved.,94
14107,allgemein,generel,9
14001,wenige,få,7
9542,verdächtig,mistænksom,50
4906,german.,gere.,81
12459,gehhilfe,walker.,28
13220,entwickelt,udviklede sig,12
14225,hauptsächlich,hoved,9
10204,handhabung,håndtering,26
92,zerfall,desintegration.,79
3966,kürbisse,pumpkins.,61
9338,koch,kok,52
9292,qualifiziert,pct.,54
3345,heuchelei,hykleri.,88
13141,brechen,pause,16
5018,lebensraum,habitat.,79
2954,geschnürt,laced.,63
13728,zitat,citation,12
9426,sachverstand,ekspertise.,52
3242,schnupftabak,snuff.,89
2624,fähnrich,ensign.,90
12826,gauner,carl.,25
1679,bergauf,op adhill.,96
1676,schwesternschaft,sisterhood.,96
11512,winterhart,hardy.,35
642,gelähmt,lammet,94
5906,zyklop,cyclops.,75
1588,vorherrschend,dominerende,78
13874,dort,der,6
4893,einfachste,nemmeste.,81
6520,ja,yea.,71
10459,epos,epic.,44
6090,fußabdruck,fodspor,70
5759,eile,skynde sig,70
7100,wenigsten,farmest.,67
12196,europäische sommerzeit,est.,31
12018,halbinsel,halvø,32
4979,rinder-,bovine.,80
7283,karambolage,carom.,65
3945,gehe zu,gå til,85
12420,jemand,en eller anden,29
5680,im kopf,capita.,76
2603,verunglimpfen,dispartage.,74
1234,vermittelt,formidler.,21
8513,birne,pære,57
1065,umfassten,omfattet,41
2686,iglu,igloo.,91
215,leichentuch,pall.,100
6902,absturz,crashing.,20
7106,hufeisen,hestesko,66
2048,unterüberschrift,underposition,72
8197,abwesend,fraværende,61
3768,exotisch,eksotisk,83
3466,aussteller,udsteder.,87
180,untalte,untolds.,100
2359,am lustigsten,sjoveste.,92
9262,ringer,wrestler.,47
8592,venezolanisch,venezuelan.,58
5792,tagundnachtgleiche,equinox.,72
9738,schweigen,stilhed,45
10711,gelegentlich,lagt,43
14074,weit,langt,9
7666,fälschlicherweise,fejlagtigt.,64
6991,ansturm,stampede.,65
14486,besonderheit,funktion,12
5178,nonstop.,uden stop,79
5720,modi,modes.,38
8629,maulwurf,muldvarp,57
9781,dreieckig,trekantet,50
10856,süssigkeit,slik,41
9393,beruhigend,berygtede,51
12298,verärgern,upset.,28
13037,säure,syre,22
9803,vor allem,vigtigere,49
1725,beobachten,sotable.,95
13665,schoß,skød,13
13235,verwendungszweck,brugen,20
8924,rogen,roe.,55
990,woll-,woolf.,98
10572,zorn,vrede,41
10702,fass,tønde,39
4658,zwangsläufig,uundgåeligt.,55
6689,verkleidung,forklædning,50
14060,sechs,seks,12
4591,anhang,vedhæftet fil,19
7328,zufriedenheit,tilfredshed,66
14446,lassen,lade,11
10674,ersatzteil,spare.,40
6027,taschen,tasker.,39
9575,gleichzeitig,samtidigt,46
5138,gewichtheben,vægtløftning,78
5831,aufbohrt,auf.,75
2058,gänzlich,hurting,94
4775,opferda.,oneida.,81
5345,schneebedeckt,snowy.,78
8465,chronisch,kronisk,59
13832,hatte,havde,7
3543,halskrause,ruff.,84
1865,slicer,skiver.,95
4566,schreiten,stride.,77
6804,lorbeer,laurbær,68
13839,a,en,5
375,siliciumdioxid,silica.,100
10294,verheiratet,gift,40
1641,whamzen,whammies.,91
6294,protagonist,hovedperson,66
9331,verbraucht,forbruges,34
11094,ostern,påske,40
13693,liebe,kærlighed,14
9053,dunst,dis,53
1821,beuteltier,marsupial.,95
11540,fördern,foster.,36
2899,entwaffnet,afvæbnet,61
14404,rezension,anmeldelse,9
4600,kilometerzähler,kiletæller,82
2882,riskant,risikabel,90
7780,hesperianer,hesperisk.,63
6921,hetzen,hound.,63
3277,hedge,hed.,88
420,keilschrift,cuneiform.,100
13626,mensch,human,14
3908,feuerkraft,firepower.,86
12733,eilig,rushing.,16
6445,reiher,heron.,72
9259,miserabel,vagabond,53
1495,antidissiekasablismentier.,antidisestabrishotorisme,96
3960,gerecht,retfærdig,85
1239,ausschließen,udelukke,81
6819,koppel,paddock.,69
7743,skizzieren,skitse,57
10906,in der mitte,midtvejs.,41
9785,begraben,buried.,40
8104,bilde,pics.,39
12526,geantwortet,svarede,13
14349,bereitgestellt,stillet til rådighed,6
12777,ersetzen,subst.,25
5083,käsekuchen,ostekage,79
14227,zurückkehren,vend tilbage,11
8720,mittlerer westen,midwest.,58
667,hörbar,austible.,96
5702,branche,biz.,76
8431,schaufel.,scudder.,60
9967,teuer,dyrt,38
8802,überdenken,genoverveje,55
7472,wildnis,ødemark,52
13142,dunkel,mørk,19
2905,byzanz,byzantium.,90
9114,ungebraucht,ubrugt,51
5625,schlaff,halte,62
11799,dazwischenliegend,mellemliggende,34
9597,stehlen,stjæler,36
8868,unparteilich,upartisk,56
8404,herrschaft,dominion.,58
6242,eimer,spand,69
8644,geographische,geografisk.,38
898,unempfindlich,ufølsom,92
8745,biblisch,bibelsk,57
12516,zivilisten,civile.,21
7720,zuzüglich,til.,63
1117,schlacke,slagge.,94
4609,verkleidet,klædt,79
8398,zufall,sammentræf,43
8754,schälen,skræl,55
7076,rinde,bark,62
11009,drehung,rotation,31
388,wachtel,quail.,99
11231,patrouillieren,patrulje,30
12996,nutzlos,ubrugelig,23
2830,versuchungen,temptations.,67
11464,innenstadt,downtown.,37
2145,nordwestlich.,northwesterly.,94
1877,aufwachen.,waking.,32
10104,treffer,ct.,45
13377,verboten,banned.,12
7554,gemüse,grøntsag,53
12995,allee,avenue.,22
12181,krank,syg,27
3478,begleiter,ledsagere.,57
8435,killer,mordere.,38
9563,lzern,lg.,51
6681,narren,fjols,39
10403,schmutz,snavs,45
4038,arie,aria.,71
877,schwer fassbar,undvigende,98
11952,hai,haj,26
8796,hinterhalt,baghold,50
1804,daube,stave.,77
12067,säulen,søjler.,31
14017,betriebs,drift,7
4948,rope,rebs.,57
11866,besetzung,beskæftigelse,30
11601,boot,båd,30
10548,ram,vædder,27
12427,gewählt,valgt,29
5312,süßwaren,konfekture,78
2461,zu einem,toa.,92
1406,verspätet,forsinket,96
3526,mäusespeck,skumfidus,88
934,kreuzigung,korsfæstelse.,98
11157,einkommen,indkomst,36
6986,inhaftiert,fængslet,50
11723,wal,hval,31
11051,das vieh,kvæg,40
13942,satz,sæt,11
7080,zentrisch,centrice.,67
13686,themen,problemer,9
14049,jüngste,nylig,5
4620,häftlinge,tilbageholdte,73
549,wunder-,mirakuløs,86
10792,geliebte,elskede,42
7511,staatsanwalt,anklager,54
13867,wenn,hvis,5
11044,gerendert,gengivet.,22
7642,auftakt,prelude.,62
522,wollholz,cottonwood.,99
1543,verzichten,afholde sig,82
12007,spalte,col.,32
10378,hexe,heks,43
3760,prüfungen,eksamener.,67
8452,wärter,yarder.,59
7435,bruderschaft,broderskab.,65
419,kracher,firecracker.,95
4087,mieter,tenanters,64
3457,fischadler,seprey.,81
8674,mönch,munk,43
13307,schrieb,skrev,19
4169,schnurrbart,overskæg,82
5203,worin,hvor.,79
10238,kammerherr,chamberlain.,46
8927,seemann,sømand,43
290,schematisch.,skematisk,97
5705,erzähler,fortæller.,58
8413,lässig,casual.,56
10701,glänzend,skinnende,43
7528,glossar,ordliste,64
14278,rechnung,regning,12
2262,fächer,langt væk,93
10490,ottomane,osmanniske,43
12052,wird,bliver til,9
7279,pflanzig,prev.,66
503,getauft,døbt.,92
12694,juden,jøder.,24
9360,brompel,bret.,53
13940,einschließlich,inklusive,7
13965,wesentlich,major,10
8874,auftreten,hændelse,50
7889,sich verhalten,opføre sig,45
13898,firmen,virksomheder,11
2266,landsmann,compatriot,88
11008,botschaft,ambassade,38
1595,süßen,slew.,95
5259,unerbittlich,ubarmhjertig,78
13710,deshalb,derfor,14
5008,elend,elendighed,79
5358,stalker,forfølger,73
13178,länge,længde.,19
5886,unterscheidet,skelner,32
7109,charmant,charmerende,48
8410,wachs,voks,56
4903,rentier,reindeer.,81
3542,schuhwerk,fodtøj,88
9632,umfaßt,består af,28
12396,charts,diagrammer.,17
2124,konstanz,constance.,93
14514,geschrieben,skrevet,10
2901,windel,ble,87
12036,zusammenarbeit,samarbejde,15
13927,woche,uge,10
10559,wähler,vælgere.,38
10535,tragbar,transportabel,44
11314,wer auch immer,hvem som helst,38
13968,management,ledelse,11
10286,hubschrauber,helikoptere,30
9703,schrei,skrige,41
14071,rechts,højre,9
7790,puppe,dukke,46
10347,ganzzahlen,heltal,37
3913,weltuntergang,doomsday,86
4758,taschenbuch,paperback.,75
4477,jahrbuch,årbog,82
10874,stellvertreter,stedfortræder,37
11365,regenwald,rainforest.,38
8529,dachdecker,slater.,59
521,aufgereiht,strung.,99
8619,küche,køkken,45
10908,hain,lund,40
9984,wiederwahl,reelektion,46
8208,käfer,bille,59
1832,kady,cady.,95
6395,güte,goody.,66
9457,tzen,tens.,12
3349,abolitionismus,afskaffelseisme.,88
13869,solch,sådan,5
876,keime,germs.,80
326,äneas,aeneas.,100
13668,trat ein,indtastet,12
6477,pastete,pate.,71
4642,unglücklich,uheldig,82
9329,bewohner,dweller.,52
5634,erinnern,minder om,69
995,note,wog.,98
1724,schließungen,lukninger.,51
3777,spärlich,sparsomme.,71
8548,schurken,skurk,51
11150,verstecken,skjule,31
11840,anschlagtafel,billboard.,33
1566,zufluss,tilstrømning,94
11694,träger,carrier.,33
2447,versehentlich,ved et tilfælde,25
9322,draussen,udendørs,48
4483,mähne,manke,79
2509,armbrust,crossbow.,92
5578,böhmen,bohemia.,77
4372,spule,coil.,81
8307,regenschirm,paraply,59
13429,neun,ni,17
14179,verdienste,indtjening,17
3703,nicht existent,ikke-eksisterende.,84
599,pfui,ugh.,99
9333,dauerhaft.,vedvarende,34
14264,erforderlich,havde brug for,6
3964,umverteilt,omfordele,73
4730,plädiert,anklaget,61
3210,riesig,gigantisk,79
9442,umstritten,bredde.,52
5758,wandschrank,closet.,73
12015,wanderung,rambling.,32
4282,fade,bland,83
2740,gehorsam,lydighed,87
9627,fluch,forbande,45
6840,schwergewicht,tungvægt,68
6669,gerangel,scramble.,54
269,aufrecht,opføre,52
13917,präsident,formand,12
1599,härten,hærder.,76
13551,gemeint,betød,16
10937,sandig,sandet,41
13181,gehört,hører til,15
11148,herunterladen,hent,31
9884,achtzehn,atten,49
2250,plenar,plenarfarligheden.,93
14150,fähig,i stand,6
11204,appellieren,appel,30
9986,narr,jester.,47
6613,zobel,sabel,70
6651,auslauf,outlet.,51
7029,holzwärts,woodward.,68
13751,angeben,angive,12
12029,verbietet.,forbyde,19
5965,prügeln,thrash.,62
5149,schlesien,silesia.,79
5278,unheil,unc.,78
9026,haltung,stance.,55
6296,lebensstil,livsstil,67
11982,fummeln,fumle,26
7718,widerspruch,modsigelse,38
8572,blasig,blk.,59
9602,sechzig,tres,46
9189,voller,fyldigere.,55
11805,kubaner,cuban.,34
10710,dutzend,dusin,32
5093,drohend,impending,79
12424,mitternacht,midnat,29
3649,schauspiel,skuespil,81
1473,nutzbar machen,seletøj,89
12125,schloss,slot,31
6083,mahlzeit,måltid,62
3493,funkeln,twinkle.,88
12767,dekade,årti,22
12867,truthahn,kalkun,24
9365,gefahr,jeopardy.,53
5064,sektierer,sectarish.,77
10784,berichten zufolge,efter sigende,42
8055,griff,coulter.,62
12465,jugend,ungdom,27
547,ketzerei,heresy.,98
8736,übertragen,transmitteret,48
8648,vertrauenswürdige,betroet,29
6577,brüder,brødre.,71
10320,grenzwert,grænser.,10
9453,intraut,kontra,52
2235,pethamisch,squamish.,93
6881,water,wattle.,67
12517,abgefeuert,fyret,12
300,neudefinition,omdefinering,98
4144,breitend,bredeste.,84
11087,zensiert,censoreret,30
14403,bald,snart,11
12790,verlust,nederlag,12
11011,schildkröte,turtle.,37
8231,falls,mal.,61
9206,flussufer,riverside.,55
12939,wahrheit,sandhed,22
12966,unerklärt,uforklarlig,23
3058,zeitlich,temporal.,77
8122,zugegriffen,adgang til,10
10355,betonen,stress,39
863,sättigung,mætning,64
11445,für immer,for evigt,37
2833,tapisserie,tapestry.,90
