ID,DEUTSCH,ENGLISH,INTERVAL
11787,aufräumen,cleanup,35
3539,typhus-,typhoid,88
10757,messgerät,gauge,41
6577,brüder,brethren,72
14396,ansprüche,claims,11
10671,blutig,bloody,43
11189,politiker,politician,32
3864,opa,grandpa,86
3342,patchantisch,passant,89
1694,slary.,slappy,96
1577,zwischenmenschlich,interpersonal,96
6854,pocken,smallpox,70
4906,german.,gere,81
1463,tadellos,reprimanded,82
11132,stand,stood,40
10849,abhängig,depending,28
8148,bitten,beg,52
5693,süßwasser,sweetwater,77
9563,lzern,lg,52
13150,ohnehin,anyway,20
13092,strafe,penalty,18
2182,hof,courtyard,93
7739,längere zeit,awhile,64
9587,hose,pants,52
13650,gesetzlich,legal,10
5169,erkennbar,recognizable,78
1265,neunziger jahre,nineties,57
2522,perücke,wig,84
11852,saugen,suck,27
11818,neben,besides,32
8014,fitnessstudio,gym,62
9170,schüttgut,bulk,55
8754,schälen,peel,56
11299,schuldig,guilty,38
2515,kosaken,cossack,84
4492,unerträglich,erratic,72
5104,neu gestaltet,redesigned,25
3058,zeitlich,temporal,77
3358,urin-,urinary,89
9510,rohr,pipe,43
3611,kernschmelze,meltdown,86
12556,reis,rice,28
8766,kreuzfahrer,crusaders,32
5580,weste,vest,61
11410,fehler,fault,35
10551,schwung,momentum,45
3295,bestrafen,punishing,25
12400,reinigen,clean,23
9211,atemwege,respiratory,55
6765,tauschen,swap,54
4278,greifer,grue,84
374,wütet,wray,100
14007,zunahme,increase,15
12273,dienstag,tuesday,30
9701,schlussfolgerungen,conclusions,28
11231,patrouillieren,patrol,30
7307,erfinder,inventor,58
4028,fülle,abundance,69
12953,überschreiben,override,23
1777,eifersucht,jealousy,92
5804,geburtsort,birthplace,76
4609,verkleidet,clad,80
5489,zuschlagen,pounce,70
14452,führend,leading,9
4734,teilmengen,subsets,62
11874,beraten,advise,24
8255,wohlfahrt,welfare,62
5340,broschüre,pamphlet,68
2056,aufsichtsrechtlich,prudential,94
6717,renommiert,acclaimed,59
6698,deich,dyke,67
13473,akademie,academy,17
13450,nichtsdestotrotz,nevertheless,17
11333,knochen,bone,33
6670,brückenkopf,bridgehead,69
5368,kaukasisch,caucasian,78
388,wachtel,quail,99
10854,zäh,tough,41
4405,geheimhaltung,secrecy,84
2461,zu einem,toa,92
10676,wächter,guardian,42
10292,benutzerbild,avatar,46
5296,wurf,litter,68
4502,raumschiff,starship,83
1433,ärgerlich,egregious,96
11204,appellieren,appeal,31
6817,segen,boon,70
9464,kriegszeit,wartime,53
1280,bluten,bleed,52
2733,installation,plumbing,85
2434,bieter,bidder,89
9327,dämmbt,dubbed,45
13751,angeben,indicate,12
2905,byzanz,byzantium,91
9787,vgl,cf,50
3422,waffenkammer,armory,85
14311,schule,school,7
4003,waldbrecher,woodruff,86
11640,abbilden,abu,36
10644,kirsche,cherry,44
9249,blumen,flowers,37
9952,danke,thankyou,49
502,gleichbedeutend,tantamount,99
12560,strähne,streak,27
1354,heftig,hep,97
6247,nicht ich,nome,73
9340,pinkeln,pee,53
599,pfui,ugh,99
8849,funklig,sparky,58
1695,langsamste,slowest,96
14025,mein,my,6
14209,alt,old,12
13638,legt an,specifies,8
4395,feuerwaffe,firearm,53
2516,anspielung,innuendo,89
8216,arschloch,asshole,59
2926,einbösen,bade,91
5278,unheil,unc,79
1712,sprecherin,spokeswoman,96
9049,truhe,chest,55
2416,angeboren,congenital,92
10970,verschiedenes,misc,41
3575,paradiesisch,heavenly,88
7602,wiedervereinigung,reunion,64
10237,schlüssel,keys,13
2990,anreiz,incentive,77
13867,wenn,if,5
10234,ausdrücklich,explicitly,47
13251,glocke,bell,19
11547,geändert,altered,9
13132,alles,everything,21
930,abgrund,abyss,88
6645,aufsicht,oversight,70
8494,zeiger,pointers,47
3622,keule,mace,87
9644,symbol,icon,40
12810,schweiz,switzerland,25
6638,kloster,monastery,65
9844,torwart,goalkeeper,48
4203,schrott,scrap,57
1311,dackel,dachshund,97
11822,zurück sein,beback,35
11473,erpel,drake,37
14322,gespräche,talks,5
2359,am lustigsten,funniest,93
7489,betont,emphasized,50
13553,deutlich,bold,16
5574,kai,wharf,76
4926,stich,pang,80
13994,tage,days,7
5757,verschraubung,screwing,42
11035,fünfzig,fifty,38
8493,atmung,breathing,44
11821,reihenfolge,sequence,32
11242,legen,lay,36
7394,hummer,lobster,66
1616,sanduhr,hourglass,96
9284,erfolglos,unsuccessful,48
11196,dreizehn,thirteen,39
13223,höchste,highest,20
7924,schrotflinte,shotgun,61
2599,leibwächter,bodyguard,83
1946,ausströmend,riddled,75
1199,eintopf,stew,90
5822,heiraten,wed,43
10737,schmerzen,pain,35
2473,klebstoff,adhesive,77
4804,unbemerkt,unnoticed,76
1278,stapeln,stacking,56
12735,ganz,entirely,9
11150,verstecken,hide,31
5082,knecht,servant,62
12236,halbzeit,halftime,31
13235,verwendungszweck,usage,20
14079,werden,become,9
3633,schütze,sagittarius,88
2282,staffelung,staggering,80
12900,wirtschaft,economy,23
6840,schwergewicht,heavyweight,69
7328,zufriedenheit,satisfaction,67
999,auf dem weg,rooftop,91
4389,unwiderruflich.,irrevocably,83
13889,durch,through,10
14290,norden,north,10
738,erdlinge,earthlings,98
3810,dampfschiff,steamboat,85
10985,drehen,spin,35
13252,regen,rain,17
11850,das passiert,happens,12
14215,wirkung,effect,12
5744,unerfahren,inexperienced,77
1750,rechteck,rectangle,93
10857,zusammengebrochen,collapsed,29
2181,knappe,squire,82
8685,entstanden,arose,59
6790,erbsen,peas,49
438,durchgang,passageway,96
13991,handel,trading,16
8385,schießpulver,gunpowder,61
10638,jünger,younger,44
13029,einzigartig,unique,22
4919,perikzer,pericles,81
3095,drehmoment,torque,89
5323,reim,rhyme,65
2109,erweitern,widen,63
14384,führen,lead,9
10911,hunde,dogs,10
6329,nach wind,windward,67
5895,verfolgt,prosecuted,46
8297,erbauer,builder,55
7922,notwendigkeit,necessity,62
3039,mauerwerk,masonry,90
9364,über nacht,overnight,54
13158,kolumbien,colombia,21
261,freimaurer.,freemasons,94
525,elektrifizierung,electrification,99
10853,zehnkampf,decathlon,42
8021,reprise,rep,60
891,hinterlegt,deposited,59
4146,päpstlich,papal,85
13186,ausländisch,foreign,20
10626,zitrone,lemon,43
5773,besteuerung,taxation,76
7015,verehrung,worship,62
1234,vermittelt,conveys,21
12580,rede,speech,26
9527,trennung,separation,17
4046,ungerechtigkeit,injustice,81
12966,unerklärt,unexplained,23
2183,ungerecht,unjust,94
9242,waffenstillstand,armistice,55
6379,zu unrecht,wrongly,73
10015,verwaltungsratoren,directors,22
8060,passierer,pacers,59
14340,abgelehnt,declined,17
5376,ladendiebstahl,shoplifting,75
11345,betankung,refueling,37
11487,verteidigen,defend,17
11348,streifen,strip,32
10665,karikatur,cartoon,36
11014,annehmen,suppose,23
7867,löhne,wages,34
3405,kribisch,crept,88
4444,vermietung.,rental,78
10303,blatt,leaf,27
12386,angebot,offer,18
1913,klappern.,torched,37
1053,löslichkeit,solubility,73
12316,jäger,hunter,28
2149,tobellos,goalless,94
3452,ungehorsam,disobedience,85
7985,auferlegen,impose,38
1297,öffnung,aperture,96
6769,übernatürlich,supernatural,70
13623,die info,info,15
3283,klauseln,clauses,49
11377,zugelassen,admitted,28
10787,mittelalterlich,medieval,43
11082,kugel,bullets,29
2953,geschnitten,sliced,60
13479,wende,turn,11
219,säufer,boozer,100
9493,molekül,molecule,48
12333,widerstand,resistance,26
8092,ritt,rode,62
12530,geheimnis,secret,26
11186,schweizerisch,swiss,39
6523,ansteckend,infectious,72
7716,befreit,exempt,56
5918,ohne titel,untitled,76
10286,hubschrauber,helicopters,30
6783,marken,marques,63
13188,kinder,children,20
11087,zensiert,censored,31
6130,neffe,nephew,71
9643,beurteilung,judgment,49
8013,vollkommen,utterly,62
7665,in acht nehmen,beware,65
11610,litauen,lithuania,37
6318,gesäß,buttocks,71
11253,siehe,si,38
10579,fohlen,colt,25
11984,zucker,sugar,33
4417,umverteilung.,redistricting,83
3932,aussprechen,pronounce,44
5276,achtung,lookout,79
1612,kinderbett,cot,90
4957,fichte,spruce,80
11995,rückseite,rear,33
1998,vermehrung,propagation,72
6009,gutes jahr,goodyear,75
10779,achse,axis,43
3744,käufer,buyers,80
14050,zustände,states,7
330,in dawe.,dawe,88
12007,spalte,col,33
14211,wochen,weeks,11
13846,aber,but,6
8120,weicher ball,softball,62
5519,angestellte,clerks,62
2625,krönung,coronation,65
9497,breitband,broadband,53
11604,einzig und allein,solely,29
11908,ungewöhnlich,unusual,31
9492,zweideutig,ambiguous,44
12722,mutter,mother,25
7248,berechtigung,eligibility,36
7727,neapel,naples,64
6041,thunfisch,tuna,74
9304,lachs,salmon,54
11238,festnahme,arrest,21
10316,zwischenspeicher,cache,42
11977,unvollständig,incomplete,32
7974,pfeilspitze,arrowhead,62
4479,sportlichkeit,sportsmanship,83
12424,mitternacht,midnight,29
13972,datei,file,6
3881,konzeptionell,conceptual,78
3256,dornbusch,brier,88
7594,großvater,grandfather,64
2952,impressum,imprint,72
4267,geschoss,storey,75
5927,kopfschmerzen,headache,71
4039,unbefleckt,immaculate,85
11284,bürgermeister,mayor,37
9922,frau,mrs,13
8824,händler,merchant,52
10803,geschmack,taste,39
5705,erzähler,narrator,58
10424,bedrohlich,threatening,28
4525,ewig.,everlasting,83
9694,maskottchen,mascot,47
9318,zirka,circa,54
6755,günstig,favourable,34
12592,handlung,acts,12
7791,lohnend,worthwhile,64
8184,koto.,kero,62
12082,störung,disorder,31
9290,füttern,feed,45
9575,gleichzeitig,simultaneously,46
12864,auswahl,choice,23
11474,trinken,drink,30
10465,stärker,stronger,45
10677,hirsch,deer,44
13641,acht,eight,15
12645,untersuchung,investigation,20
13888,was,what,7
6019,sich durchsetzen,prevail,45
4852,arbeitslos,unemployed,56
14080,merkmale,features,12
4721,mittelsaison.,midseason,82
6308,garnele,shrimp,73
13694,verteidigung,defense,12
4468,mäge,mee,83
12080,iranisch,iranian,31
12732,schwimmbad,pool,25
14238,dinge,things,10
11057,bart,beard,38
921,beschaffung,procurement,81
13254,asiatisch,asian,20
14237,bekannt,known,11
6642,steinig,stony,71
13855,zuletzt,last,6
10428,schlaganfall,stroke,40
9368,uns selbst,ourselves,54
12691,freundlich,friendly,26
14143,offen,open,9
3006,mohn,poppy,89
13244,handeln,deal,14
13452,glaubte,believed,6
14273,kopf,head,11
9141,bucher,booker,56
13829,ihre,their,7
240,spucken.,spitting,31
14307,deutsch,german,12
13234,sehr geehrter,dear,20
4114,kurzschrift,shorthand,73
9310,hauptsitz,headquartered,20
3599,verankert,entrenched,81
11433,ungeschlagen,unbeaten,38
13847,unternehmen,company,11
11732,verbindung,compound,30
4776,schlampe,slut,76
9784,nichtigkeit,vanity,50
11356,echter mann,trueman,38
7717,substantiv,noun,58
171,erzdiözese,archdiocese,100
13831,sie,they,7
1258,vorausdeutung,foreshadowing,88
4144,breitend,widest,85
6692,würmer,worms,51
12126,milliarde,billion,31
13749,spur,track,12
10439,bösartig,vicious,45
12411,bach,creek,29
13622,kurs,course,15
10364,beleidigung,insult,26
14163,forschung,research,12
12322,geräusche,sounds,14
10165,aufgehört,ceased,27
3386,ungläubig,disbelief,88
447,unverletzt,uninjured,100
9173,exposition,exposure,53
6539,vereinigung,unification,71
4905,kondensator,capacitor,79
11590,poesie,poetry,37
2605,glimmer,mica,92
12972,feind,enemy,21
7925,längengrad,longitude,62
4159,leguan,iguana,84
8006,abfluss,outflow,62
8259,versteinert,fossilised,62
9758,organisatorisch,organizational,50
934,kreuzigung,crucifixion,98
14261,freigeben,release,10
13264,maria,mary,17
3852,verzweigt,branched,30
14458,gedanke,thought,13
11710,klassisch,classical,21
2704,alarmierung,alerting,32
13305,absatz,paragraph,18
12436,erleichterung,relief,29
9846,fahrrad,bike,44
12351,spinne,spider,29
3636,bewässerung,irrigation,86
345,anschnallen,belton,100
10912,hebräisch,hebrew,41
6776,morge,morrow,70
12995,allee,avenue,22
7348,fassen,grasp,61
6180,stellenangebote,vacancies,67
11542,marokko,morocco,37
13768,selbst,itself,14
8703,entdecken,discover,11
11866,besetzung,occupation,31
5793,eigenkapital,equity,75
13665,schoß,lap,12
11828,äußere,outer,35
11130,ausmaß,extent,40
13780,y.,y,13
11540,fördern,foster,36
12655,ich bin,im,27
9693,gepard,cheetah,49
5984,kaiman,cayman,73
8837,erbittert,fierce,55
2707,warteschlange,queue,84
12327,waffe,weapon,18
11950,jubiläum,anniversary,33
13658,erscheinen,seem,11
13671,nördlich,northern,15
8314,heidekraut,heather,61
12022,bestritten,denied,26
14083,wichtig,important,9
12314,täglich,daily,30
10525,sehr klein,tiny,45
12917,nicht referenziert,unreferenced,24
14344,bestehende,existing,9
4477,jahrbuch,yearbook,83
7696,trauer,mourning,60
660,nährt an.,attends,18
10370,anzeige,advertisement,8
7938,integrieren.,incorporation,26
5342,mehrjährig,perennial,77
10945,affe,ape,40
2851,geschnitzt,carved,75
2159,bindestrich,hyphen,67
6634,gewinnlos,winless,71
9378,fegefeuer,purgatory,54
14132,zusatz,addition,7
1633,erremlig,remand,78
8337,vorort-,suburban,61
4324,verflechtung,deb,73
6158,ausfallen,fallout,74
13162,aufeinanderfolgenden,consecutive,21
9358,unwahr,untrue,54
12661,stier,bull,21
6880,heimkehr,homecoming,69
2408,dampfer,steamer,89
11976,seifenkiste,soapbox,33
2700,kerle,dudes,29
2313,gegessen,eaten,93
6871,klon,clone,42
7545,wassermann,aquarius,65
9794,zeitform,tense,49
10543,verstanden,understood,45
5590,verwöhnt,spoiled,56
7632,ausblick,outlook,63
2495,debbone,debby,67
14347,bemühung,effort,8
5504,stierkampf,bullfighting,77
5873,in maßen,moderately,31
829,meisterschaft,mastery,99
515,gehweg,pavement,94
12018,halbinsel,peninsula,33
9576,vermögen,wealth,52
7968,mikrowelle,microwave,63
6801,kaukau,chewing,44
12133,donnerstag,thursday,32
6650,verwendbar,usable,68
1964,beiname,epithet,90
8622,ohren,ears,40
236,glücklos,hapless,100
6825,zwanziger jahre,twenties,16
5564,schattig,shady,78
709,halsohle,trounce,88
9783,falten,fold,38
10016,sterblich,mortal,38
11445,für immer,forever,37
6954,prüfung,scrutiny,69
8497,rostig,rusty,60
13119,tausende,thousands,17
514,wespen,wasps,62
4252,blutegel,leech,84
4951,moscheen,mosques,41
5385,zurückhaltend,cautious,78
6710,schwanger,pregnant,71
12654,würde nicht,wouldn,27
6595,sauber,neat,70
8968,schlafen,sleeping,20
4856,raffinerie,refinery,66
2347,palle,pals,60
4760,wasserkocher,kettle,80
2871,nieren-,renal,91
3040,laune,caprice,86
10340,daumen,thumb,45
14502,erwartet,expects,13
9782,steht aus,pending,50
14493,scheint,seems,11
4371,nachteil,disadvantage,70
7500,gelbsteuer,yellowstone,66
978,weiterführende schule,highschool,98
14300,betrieb,operation,7
1026,rüben,beet,95
9454,kühler,cooler,53
9250,schädel,skull,53
3288,bergung,salvage,69
2592,überarbeitet,reworked,67
2721,rechtsstreitigkeit,litigation,88
6493,bauch,belly,54
14390,kräfte,forces,9
8771,taten,deeds,53
10103,gewinde,thread,42
4434,abschaum,scum,83
2279,kreolisch,creole,93
9679,rüstung,armour,25
3437,entgasen,degas,88
13337,gott,god,18
822,unüberwindlich,insurmountable,99
307,scherz,cherie,100
7918,stute,mare,63
2188,mappe,folder,89
750,funktionsstörung,dysfunction,90
3916,eichel,acorn,84
12939,wahrheit,truth,22
9028,nicht veröffentlicht,unpublished,57
10913,frosch,frog,38
11533,neugierig,curious,37
4743,wiedereindringen,rephrase,63
9521,untergeordnet,subordinate,45
3105,zutat,ingredient,73
7726,musege,mus,50
552,nicht aufgeteilt,unlinked,96
8319,salbei,sage,61
5566,boy.,coy,78
3776,enden,exiting,20
13869,solch,such,6
4112,geringfügig,slightest,85
9092,liebhaber,lover,48
10640,vorsaison-,preseason,44
8429,korb,basket,58
13754,hochladen,upload,9
12252,knoten,nodes,28
13517,gedruckt,printed,13
5638,salon,lounge,74
10980,upgrade durchführen,upgrading,25
11276,schlange,snake,36
14224,bilden,form,10
9099,platzierung,placement,55
881,sternenstaub,stardust,98
3752,wanderer,rambler,84
11025,schwanz,tail,33
14436,mehrere,multiple,7
4446,neu hinzufügen,readd,83
5265,treibend,cher,79
4880,zum scheitern verurteilt,doomed,48
14047,mitglieder,members,11
12395,staub,dust,29
10131,kurve,bend,44
1547,orgie,orgy,95
9444,schwefel,sulfur,50
8177,haushalt,household,54
10804,aufgeben,surrender,33
11451,zwilling,twin,26
12855,medizinisch,medical,24
607,drehbuchautor,screenwriter,99
6454,athener,athenian,66
10942,delikatessen,deli,41
13598,vorgestellt,featured,12
6681,narren,fools,40
7831,schnabeltier,platypus,63
2738,schüler,schoolboy,88
11222,österreichisch,austrian,38
876,keime,germs,81
4986,kakao,cocoa,81
14098,links,left,9
6368,prise,pronger,73
13398,tot,dead,18
3317,apotheke,pharmacy,86
6597,jedenfalls,anyhow,71
9055,gewitter,thunderstorm,46
10885,kohle,coal,42
4605,halskette,necklace,80
2836,exemplare,specimens,65
12108,ja,yeah,32
5690,vieh,livestock,77
6289,helligkeit,brightness,39
9124,zurückgerufen,recalled,34
2048,unterüberschrift,subheading,73
2261,strahlend,radiant,94
13538,einhaltung,compliance,16
782,hengst,stallion,93
8069,obstgarten,orchard,62
8852,affen,monkeys,27
2846,doof,goofy,91
13618,plaudern,chat,15
13662,verlust,loss,12
11300,psychisch,mental,35
12451,datenbank,database,28
14017,betriebs,operating,7
9531,verstorben,deceased,52
475,auslässt.,omits,50
1513,untauglich,unfit,91
10403,schmutz,filth,46
11951,volkszählung,census,33
7302,schrägstrich,slash,52
128,geklettert.,chatter,98
5153,bedrohung,menace,72
8984,rekrutieren,recruit,28
7288,rückstau,tailback,65
6211,rückschlag,backlash,74
14000,benutzer,user,5
11250,fesseln,bonds,24
8464,rollstuhl,wheelchair,59
13893,sollen,should,6
4141,ultraschall,ultrasound,85
12606,beschuldigt,accused,19
2264,höhlenmensch,caveman,94
12608,wüste,desert,26
4784,karton,cardboard,82
1263,fragebogen,questionnaire,94
8668,gesinnt,minded,12
4023,kategorisierung,categorisation,32
9225,anzeigen,displays,17
13820,welche,which,6
13351,see,lake,18
12346,durcheinander,mess,23
12778,verletzen,violating,8
4358,soja,soy,84
4954,blinddarm,appendix,81
1294,säuglinge,infants,58
246,beratung,counseling,63
10321,schuster,shoemaker,46
6239,dringend,urging,26
11682,tanne,fir,36
8586,zerrissen,torn,59
3033,abschlussprüfer,auditor,88
12785,gebot,bid,22
2543,abgeflacht,flattened,88
5541,schiefer,slate,59
13075,kritisch,critical,13
8075,schwamm,sponge,62
10700,zugeschnitten,cropped,31
14147,kürzlich,recently,5
8864,vorort,suburb,40
5634,erinnern,reminiscent,70
9146,termin,deadline,55
4576,schmuggel,smuggling,76
687,physiker,physicists,62
6265,kostüme,costumes,45
1290,einwandfrei,flawless,97
4632,pfannkuchen,pancake,77
2992,gedränge,scrum,89
9667,brunnen,fountain,51
13266,griechisch,greek,18
9114,ungebraucht,unused,52
993,eklektisch,eclectic,98
11465,darstellung,representation,35
303,spross,scion,98
7724,versöhnung,reconciliation,64
8637,vergbis,genghis,59
1705,che,ute,96
7488,einsendungen,submissions,49
11845,sinnvoll,meaningful,34
8714,überraschenderweise,surprisingly,59
6938,gasse,alley,68
12462,ecke,corner,27
13625,klar,clear,14
11421,umstände,circumstances,37
8574,feuerzeug,lighter,58
6011,bodensatz,croft,75
9360,brompel,bret,54
6224,kakerlake,cockroach,74
2770,subvention,subsidy,79
4566,schreiten,stride,78
3207,lästig,troublesome,89
7618,ersticken,stifle,59
12406,fett,fat,29
13005,arzneimittel,drug,20
13554,hochgeschätzt,appreciated,12
7485,tiefer,deeper,66
8877,abwasser,sewage,57
2211,bausend,vending,92
10808,wuchs,grew,43
13710,deshalb,therefore,14
14054,zeigen,show,8
10601,überzeugt,convinced,33
4142,dunkler,darker,85
381,vizekönig,viceroy,98
6395,güte,goody,67
11344,arsch,ass,38
12309,vielfalt,variety,27
11767,schaden,harm,14
13801,sagte,said,10
11303,wettbewerber,competitors,34
6924,molkerei,dairy,69
10284,größer,bigger,47
9775,zertifiziert,certified,48
918,skizzenhaft,sketchy,98
11650,tragen,carrying,13
2138,gesetzlos,lawless,88
13684,schlagen,beat,13
1877,aufwachen.,waking,32
6496,glorreich,glorious,72
942,entrückung,rapture,94
5587,erbrechen,vomiting,72
14057,ändern,change,6
7557,gute nacht,goodnight,65
9648,mittagessen,lunch,51
2763,satzung,statutes,65
11929,zitate,quotes,17
11945,elfte,eleventh,33
10742,abtreibung,abortion,39
13698,hinweise,hints,14
1213,grundlos,unprovoked,98
2760,lätzchen,bib,90
10006,esel,donkey,48
4858,insoft.,aloft,82
9053,dunst,haze,54
556,abprallen,bounceback,99
8572,blasig,blk,60
5303,wandern,wiking,79
3552,geräumig,spacious,88
10975,mist,crap,41
4798,scherkt,sheared,32
2123,panzerabwehr,antitank,94
4218,machbar,feasible,73
5516,erdnüsse,peanuts,45
13411,brücke,bridge,16
6696,nicht unterstützt,unsupported,69
11963,gegner,opponents,26
9061,hemden,shirts,40
12935,herzog,duke,23
2004,schriftarten,fonts,39
1802,torte,tart,75
6959,lackierung,livery,68
12483,anmut,grace,28
8166,kabeljau,cod,62
801,wiener würstchen,weiner,98
6106,schlauch,hose,72
1841,insassen,inmates,91
11252,zugeschrieben,attributed,18
12148,wusste,knew,32
10888,erreichten,peaked,18
2191,kälter,colder,94
13556,königlich,royal,15
6986,inhaftiert,imprisoned,51
14476,fährt,drives,12
9745,ärmel,sleeve,40
11788,ermordung,assassination,30
10,sonnenstern,sunstar,100
10083,stroh,straw,48
2040,zug-,tractive,94
14130,bietet,provides,6
13966,brauchen,need,6
11709,räumliche nähe,proximity,35
6050,waffen,weaponry,75
12816,gefangen,captured,18
10936,lettland,latvia,42
13442,unbegrenzt,indefinitely,16
14410,aussehen,looking,5
8679,umsatz,turnover,39
13309,gelang es,managed,12
3797,kolibri,hummingbird,86
9523,erneut eingeben,reenter,52
13626,mensch,human,14
6621,buschfeuer,bushfire,59
12979,sortieren,sort,19
13977,wollen,want,6
12904,jungfer,spinster,24
9365,gefahr,jeopardy,54
1852,atlanten,atlases,95
5426,eingestellt auf,seton,78
9312,eroberung,conquest,52
11067,am stärksten,strongest,41
7735,vorläufer,precursor,62
14186,genommen,taken,9
6669,gerangel,scramble,55
5518,hure,whore,74
10570,regelmäßig,regularly,44
6351,kaution,bail,64
8492,übertrafen,outscored,54
10755,ehrlich,honest,43
3839,farblos,colorless,87
7251,oben auf,atop,67
11121,estland,estonia,40
10058,abzug,deduction,39
6297,bouleloid,tabloid,68
4706,unbewaffnet,unarmed,82
5588,phasenlos,phased,30
2547,grüner salat,lettuce,92
14343,momentan,currently,8
12944,hilft,helps,7
12158,teufel,devil,23
12442,fangen,catch,23
9278,unverblümt,blunt,53
1333,nimmermehr,nevermore,97
14457,entwickeln,develop,12
11817,angemessen,acc,35
9601,überschneidung,intersection,47
10859,kollegium,collegiate,42
11429,eröffnen,inaugural,35
6360,wichser,wanker,73
13552,gilt,applies,12
14011,bieten,provide,6
13331,meistens,usually,17
11066,nach dem zufallsprinzip,randomly,41
3352,dauerwelle,perm,88
4034,lehrplan,curriculum,85
7253,schummeln,cheating,52
3730,züge,traits,75
8443,nebel,fog,60
7873,täter,perpetrators,49
877,schwer fassbar,elusive,98
11771,anerkannt,recognized,7
10023,ehemann,husband,48
6391,freund,boyfriend,71
5763,verschiebung,displacement,46
8242,übertreffen,surpassed,50
14480,spielen,play,8
4687,randstein,curb,72
8066,folgte,ensued,35
14210,bietet an,offers,18
10387,flugzeuge,airmen,46
11983,bürger,citizens,29
9189,voller,fuller,55
13399,heiß,hot,18
7863,würstchen,sausage,60
8660,pelz,fur,57
32,niete,tenets,89
10373,klatsche,swat,46
2602,krumm,crooked,67
11523,tunesien,tunisia,37
4815,kleiderschrank,wardrobe,80
6066,büffelbüffel,buffaloes,22
6060,rissfolge,crackdown,74
10201,vorhersage,forecast,35
8453,vergiftung,poisoning,41
10760,saft,juice,42
2020,möwen,seagulls,87
12782,in der reihe,inline,25
5754,lähmung,palsy,76
13857,nach,after,6
3097,missbilligung,disapproval,77
10238,kammerherr,chamberlain,47
8009,nackt?,bare,38
1606,bestürzung,dismay,87
8221,verwüstung,havoc,61
9913,kambodscha,cambodia,49
6255,schüttelte,shook,74
5924,am heißesten,hottest,76
2132,aufenthaltsort,whereabouts,94
5677,unbestätigt,unconfirmed,77
11049,rechtfertigen,justify,29
13169,verleumderisch,defamatory,21
3999,arkadisch,arcadian,77
4087,mieter,tenants,65
347,postbote,postman,100
969,kassenbon,receipt,77
3589,motorräder,motorcycles,30
8776,mumie,mummy,58
5443,unparteiisch,impartial,71
10219,zusammenstoß,clash,36
12422,komisch,funny,29
5925,regnerisch,rainy,76
12690,einschlag,impact,25
3138,klerus,clergy,90
2631,flaschen nase,bottlenose,92
13836,eins,one,5
12402,schießen,shooting,24
7734,leder,leather,64
11684,beine,legs,22
8689,leider,sadly,59
11039,kolonie,colony,25
5950,donau,danube,76
13495,sich ausruhen,rest,17
9218,benzin,gasoline,55
12229,ungerechtfertigt,unjustified,31
12847,bestätigen sie,confirm,16
2585,seitenleiste,sidebar,92
932,schulranzen,satchel,98
3496,rückwirkend,retroactively,79
443,südwestlich.,southwesterly,99
8245,durchbruch,breakthrough,59
12830,rad,wheel,20
9738,schweigen,silence,46
7852,wiege,cradle,63
13081,zeitschrift,magazine,21
13022,telefon,phone,21
13681,geschickt,sent,15
1309,durchsatz,throughput,97
7765,schreien,shout,44
12446,durchgeführt,conducted,20
1959,geschrumpft,shrunk,95
9107,ergänzung,supplement,42
11240,mühlen,mills,30
2331,gänserich,gander,93
13174,manchmal,sometimes,19
12240,geteilt,divided,26
8239,schneemann,snowman,62
7210,wörtlich,literal,40
13301,druck,pressure,19
12507,braunschweig,brunswick,28
14240,gruppen,groups,9
13263,keiner,none,20
6442,alchimie,alchemy,73
14443,erstellt,created,6
12271,aufgelöst,disbanded,29
5602,dateiname,filename,76
3578,theoretiker,theorist,62
3854,farbton,hue,84
1773,kleiner finger,pinky,91
11083,erwägung,consideration,25
14175,halten,keep,10
8501,infinitesimalrechnung,calculus,60
11789,darstellerin,actress,34
6643,verschwinden,disappear,38
13011,arm,poor,23
4591,anhang,attachment,19
11806,löwe,lion,21
3702,stumpf,dull,86
10472,judentum,judaism,45
2583,freundlichkeit,kindness,17
5461,gestanzt,punched,42
3209,stumm,mute,81
13177,umfrage,poll,17
8198,überwiegend,predominantly,62
5226,gespenst,specter,79
10775,zugehörigkeit,affiliation,11
491,erneuerung,renewing,38
3657,wiederaufnahme,resumption,87
2306,besen,broom,91
8123,axt,axe,57
9458,grab,grave,42
3659,nasenrum.,nostrum,87
870,unklug,unwise,96
14400,bemühungen,efforts,8
8892,eintracht,concord,57
12317,medaillen,medals,18
6093,eintagsfliege,mayfly,75
9096,ziehen,drag,46
3579,schuldiger,culprit,76
4514,registrierung,registry,83
3114,milz,spleen,89
8951,heiser,husky,37
5084,diebe,thieves,79
2726,fruchtbar,fertile,59
8988,künstler,performers,12
283,nahansicht,closeup,99
11086,implizieren,imply,27
11982,fummeln,fumble,26
10358,gedichte,poems,38
3959,kastanie,chestnut,84
11045,argumentiert,argued,24
8990,hinweis,clue,47
11241,wütend,angry,39
13892,vor,before,7
5724,jonglieren,juggling,75
5860,plötze,roach,75
7375,unwirksam,ineffective,63
13582,geschichte,story,14
12347,schiene,rail,28
14176,sehen,look,5
7189,yachthafen,marina,67
13756,felsen,rock,13
7153,scheiden lassen,divorce,62
7769,eid,oath,61
12099,graf,earl,32
2388,wieder eingeführt,reintroduced,82
3789,festzelt,marquee,87
