ID,DEUTSCH,ARABE,INTERVAL
3939,biosphäre,المحيط الحيوي,83
1087,withern,ذبل,83
2325,bariton,باريتون,91
12578,libanesisch,لبناني,23
4020,roscoe,روزكو,83
2287,sau,خنزيرة,84
10072,legendär,أسطوري,43
11922,stücke,قطع,17
1259,montieren.,تجميع,19
13106,pickets,النصيب,13
4577,napa,نابا,80
6771,laterne,فانوس,63
7093,snooker,السنوكر,64
13226,nach vorne,إلى الأمام,9
1538,orpheus,أورفيوس,95
4575,biathlon,بياتلون,80
8064,fakultät,الأساتذه,57
12201,leutnant,أيتها الملازم,26
3987,googol,جوجول,83
4964,avalon,أفالون,77
8233,swa,ساو,57
3239,pulsar,أسر,87
6667,tam,تام,65
8390,dong,دونغ,56
14093,zukunft,مستقبل,8
12835,manchester,مانشستر,20
4681,bankett,مأدبة,76
3118,rigs,منصات,54
11881,kasse,السيولة النقدية,29
3175,geschrei,صراخ,46
9751,anklage,لائحة الاتهام,40
12460,wilton,ويلتون,24
10208,ruhig,هادئ,42
1160,kapuziner,capuchin.,96
627,seismometer,مقياس الزلازل,94
11920,manhattan,مانهاتن,29
738,erdlinge,earchlings.,96
9166,diskriminierung,التمييز,45
1798,verführung,الإغاثة,89
11678,bermuda,برمودا,31
12930,bleiben übrig,تظل,10
11607,lama,اللاما,31
14474,ausbildung,تمرين,10
11830,betitelt,بعنوان,8
5516,erdnüsse,الفول السوداني,40
5000,polygon,مضلع,68
5757,verschraubung,شد,38
1486,mark,نخاع,95
2757,lox,سمك مدخن,89
8723,slayer,القاتل,53
6322,schizophrenie,انفصام فى الشخصية,70
2844,papageientaucher,البفن,88
1132,banda,باندا,96
13299,getroffen,التقى,12
3547,caldera.,فوه بركانيه,86
7290,bastille,باستيل,63
11547,geändert,تغيير,8
1801,kindern,كيندر,93
330,in dawe.,داوي,85
11679,uruguay,أوروجواي,31
11594,reise,رحلة قصيرة,28
3038,thymian,زعتر,88
10463,neu beschleunigt,إعادة تخصيص,40
558,sangh.,سانغه,99
14519,bringen,يحضر,6
12428,evangelium,الإنجيل,24
13096,hütte,كوخ,18
12890,etikette,ضع الكلمة المناسبة,14
10312,ignorieren,شن,42
5645,fremde,الغرباء,53
12734,commonwealth,برلمان المملكة المتحدة,21
1304,holzbearbeitung,النجارة,86
12814,geschätzt,مقدر,16
6056,gewehrfeuer,إطلاق نار,71
7718,widerspruch,تناقض,34
12436,erleichterung,ارتياح,24
5502,lucan,لوكان,74
6024,pyruvat,البيروفات,70
14022,polizei,شرطة,10
6169,keine ahnung,لا أدري,70
7967,bewusstsein,الوعي,56
6762,hydro.,هيدرو,66
11348,streifen,قطاع,27
8957,pollinator,اللقاح,45
4292,stechen,طعنة,61
5828,zwingend,قهري,53
8419,rübe,لفت نبات,56
11138,eugene,يوجين,34
13378,zu geben,إعطاء,8
10508,zutreffen,تعامل,40
12593,verpackung,التعبئة والتغليف,20
6617,plakette,الترسبات,63
665,verdanken,مدينون,49
7260,hoden,الخصية,61
4889,autorisiert,مخول,66
9442,umstritten,إثارة للخلاف,48
9568,arkade,ممر,47
7190,gamer,اللاعب,64
7627,drucker,طابعة,56
12856,agentur,وكالة,16
10131,kurve,يلوي,39
9853,yale.,جامع,45
4398,berater,المستشارين,60
12979,sortieren,نوع,15
10752,maillot.,مايلوت,38
2350,bürsten,فرشاة,47
2105,durchhängen,تبلد,84
13374,iowa,ايوا,15
13862,jahre,سنين,6
13931,zustand,ولاية,6
11398,lupine,الترمس,33
12268,muslim,مسلم,20
6417,pfandrecht,حجز,68
13095,freiheit,الحريه,17
13849,u,ش,6
1457,tabor,تابور,94
11212,anatomie,تشريح,35
12656,ungarn,هنغاريا,22
10187,angestellter,الموظف,27
5508,phänomene,الظواهر,74
14139,verglichen,مقارنة,11
1708,begehrt,مبتغى,91
14230,noch,حتى الآن,8
4442,der neid,حسد,80
3288,bergung,استخلاص,65
14371,bedeutsam,بارِز,10
654,krümel,روبل,85
1793,zellulose,السليلوز,88
9587,hose,بنطال,47
4617,draco.,دراكو,80
1633,erremlig,الاحتياطي,75
2954,geschnürt,ذو أربطة,60
3070,konnotationen,دلالات,62
10417,susan,سوزان,41
5813,gambia,غامبيا,73
9852,monarch,العاهل,37
4792,oxidationsmittel,أوكسيد,39
13577,jung,صغيرة,12
13528,adam,آدم,12
11590,poesie,الشعر,32
3228,fahrlässigkeit,الإهمال,67
5826,dominique,دومينيك,72
12923,außerdem,وعلاوة على ذلك,20
304,zona,زونا,100
13222,houston,هيوستن,16
12811,nasa,ناسا,21
277,limousine,سيارات السيدان,49
5186,koeffizient,معامل في الرياضيات او درجة,71
8512,tourette,توريت,55
8657,alba,ألبا,54
3689,egal,لا يهم,85
14481,drücken sie,يضعط,12
6768,krypton,كيربتون,66
13601,abteilungen,الانقسامات,7
11819,zurückgestrahlt,هبط,24
1952,assyrien,آشور,93
13935,nummer,رقم,7
12602,marathon-,الماراثون,23
13814,wille,سوف,5
6135,cocktail,كوكتيل,65
5120,ansaxial,مجاناة,77
8337,vorort-,من الضواحى,56
410,popel,بوجر,98
9729,neunzehn,تسعة عشر,46
963,täuschung,الوهم,86
1313,schamane,شامان,82
12530,geheimnis,سر,22
4111,verkürzung,تقصير,36
2606,rab,راب,90
7375,unwirksam,غير فعال,60
3783,kantonesisch,الكانتونية,84
9040,array,مجموعة مصفوفة,50
2346,kontur,محيط شكل,87
5258,enthusiastisch,متحمس,40
2763,satzung,النظام الأساسي,62
2770,subvention,دعم مالي,76
5862,polituro.,المكتب السياسي,72
7057,lancer,لانسر,44
7675,missbilligt,عبوس,55
9108,eidechse,سحلية,51
8308,nazis,النازيين,24
2319,schwanken,تمايل,80
8783,blech,ورقة,42
12236,halbzeit,نصف الوقت,26
4918,domini.,دوميني,77
6119,electra.,إلكترا,70
10602,diana,ديانا,39
7020,amman,عمان,65
7815,faulkner,فولكنر,60
5222,depots,مستودع,40
12524,julianisch,جوليان,23
7830,achilles,أخيل,60
4230,pulmonal,الرئوية,82
9440,mao,ماو,49
11941,waten,واد,28
13148,fehlen,مفقود,11
5805,abgelenkt,تحويل,60
3636,bewässerung,الري,83
4333,ungebunden,غير متماثل,81
2316,axiome,البديهية,73
9362,friedhof,مقبرة,49
12079,garten,حديقة,22
12438,barry.,باري,24
13565,füllen,ملء,12
1957,aspartam,الأسبارتام,93
12529,hawaii,هاواي,23
7361,chillen,برد,60
4986,kakao,كاكاو,77
4150,renoviert,تم تجديده,58
4122,bootleg.,يبيع بطريقة غير شرعية,69
4813,umziehen,انتقل,32
13568,minnesota,مينيسوتا,13
9265,gerichtlich.,قضائي,48
10559,wähler,الناخبين,34
13261,enzyklopädie,الموسوع,16
3882,murmeltier,groundhog.,84
10614,staatenbund,الكونفدرالية,23
14062,beispiel,مثال,10
6472,hermes,هيرميس,65
5697,methan,الميثان,73
8077,alameda,ألاميدا,59
10372,hardware-,المعدات,41
9457,tzen,عشرات,10
10906,in der mitte,منتصف الطريق,38
3237,ungesetzlich,غير قانوني,81
1808,overan.,اجتاح,93
5536,geknackt,متصدع,33
9943,wheeler,ويلر,44
4462,verzögerung,بطئ,71
7150,ptolemäus,بطليموس,64
6087,bereitschaft,استعداد,71
1505,basset,الباسط,95
5323,reim,قافية,62
7397,tara,تارا,62
6014,repechnos,repechage.,71
13692,laufen,ادارة,7
13220,entwickelt,المتقدمة,10
7763,tb.,تيرابايت,55
1255,maestro,فنان قائد فرقة موسيقية,96
7462,folklore,التراث الشعبي,62
7947,elevation,ارتفاع,33
13725,regulär,عادي,12
7801,patricia,باتريشيا,60
7625,nuggets.,شذرات,54
6294,protagonist,بطل الرواية,62
6982,weicher,ليونة,65
13880,viele,كثير,6
1221,entschädigt,تعويضية,96
4024,spalten,اندلاع,74
13829,ihre,هُم,6
5088,runen,رونس,40
6497,archipel,أرخبيل,68
1824,kater,دوار من اثر الخمرة,92
13430,rose,الوردة,13
10235,kilometer,كيلومترات,38
6448,khmer,الخمير,69
10928,verhandlungen,مفاوضات,26
12035,unmöglich,غير ممكن,27
2850,überlastung,ازدحام، اكتظاظ، احتقان,83
10005,fiesta,فييستا,44
1867,hydrostatisch,هيدروستاتيكي,93
5189,flair,فلير,76
12417,bar,شريط,21
12299,gelände,أسباب,12
4752,unverfrorenheit,الجرأة,79
12992,diagramme,المخططات,17
8814,sawyer,سوير,52
10914,galaxis,جالاكسي,35
13146,wisconsin,ويسكونسن,17
14476,fährt,محركات الأقراص,10
3189,kona,كونا,87
5982,govert,جوف,71
8408,winchester,وينشستر,56
8300,zebra,الحمار الوحشي,53
13324,nicht zustimmen,تعارض,14
8587,altruismus,الإيثار,55
13079,baum,شجرة,16
7467,transparenz,الشفافية,46
4624,grinte,جرينت,80
2953,geschnitten,مقطع إلى شرائح,56
12498,glück,حظ,24
11504,neunzehnten,التاسع عشر,32
1248,hinter den kulissen,وراء الكواليس,96
9150,valencia,فالنسيا,51
12325,extratropisch.,السخرية,25
8062,parameter,المعلمات,44
5217,tristan,تريستان,76
5798,whomp.,وومب,73
4788,halas,هالات,74
14330,schwarz,أسود,10
9975,mechanismus,آلية,19
6673,numerologie,علم الأعداد,65
2851,geschnitzt,منحوتة,71
5195,wackelig,شتى,76
2352,ajatollah,آية الله,89
13276,wetter,الجو,15
8558,bedeutungslos,لا معنى له,55
12581,terrorist,إرهابي,19
13779,wilhelm,وليام,9
6947,treue,الولاء,64
7982,jammern,شكوى,28
2887,traumatisch,مؤلمة,86
5246,picard,بيكارد,76
9675,schlank,معتدل البنيه,46
1377,parkland,باركلاند,89
6998,lutscher,مصاصة,64
12651,ken,كين,22
12355,luftfahrt,طيران,24
5922,fut,توت,72
12425,ariel.,ارييل,24
10322,burke,بورك,38
11655,fallend,هبوط,12
8708,klettern,التسلق,28
9219,gangster,رجل عصابة,48
11985,ki.,كي,28
11054,neal,نيل,37
4714,hanukka,هانوكا,79
8340,olympia.,أولمبيا,57
7159,ermüdung,إعياء,61
14416,bekommen,الحصول,7
14101,land,دولة,8
1491,wahrheitsgemäß,بصدق,95
1991,midast,الشرق الأوسط,93
7802,zyklonikum,سيكلونيك,11
12840,auburn,أوبورن,20
7712,korvette,كورفيت,60
6672,vorherrschaft,التفوق,67
8744,claus,كلوز,54
6974,nikotin,النيكوتين,63
7655,zen,زن,62
489,schieben,شوف,76
715,chiah,تشيه,98
2912,diner,العشاء,86
3875,anomalie,شذوذ,71
9099,platzierung,تحديد مستوى,50
9329,bewohner,ساكن,48
14478,analytiker,المحلل,46
13014,tätig,واقعي,17
12709,aren,أرين,22
4927,millibar,ميلبارس,74
14378,einheiten,الوحدات,6
745,ripa,ريبا,98
9073,umbenennen,إعادة تسمية,21
7645,auferstehung,القيامة,52
11222,österreichisch,النمساوي,34
349,angora,أنجورا,100
6842,vegetarismus,نباتي,59
5557,taurin,التورين,74
12838,sich nähern,نهج,15
5972,waschbecken,مكتب المدير,51
2222,zimt,قرفة,91
7029,holzwärts,وودوارد,65
7185,lava,حمم بركانية,64
5382,bezeichnen,دل,29
8975,schmetterling,فراشة,50
2463,bashing,باشينغ,52
2548,kodein,كودين,90
11371,angemeldet,جند,29
12223,näher,أقرب,26
9604,moi.,موي,47
8428,queber,كيير,55
10827,siedlung,مستوطنة,33
2159,bindestrich,الواصلة,63
2765,smyrna,سميرنا,89
8332,plagiat,سرقة أدبية,52
7023,teppich,سجاد,62
14463,versuchen,يحاول,6
6598,tammy,تامي,68
11791,tschechoslowakei.,تشيكوسلوفاكيا,30
7223,verbinder,موصل,60
10450,unhöflich,غير مهذب,38
13987,fall,قضية,6
11481,sussex.,ساسكس,33
4805,verurteilen,ادانة,34
12264,kohlenstoff,كربون,25
8219,katholizismus,الكاثوليكية,57
869,artefakt,الأداة,60
643,jirga,جيرغا,99
3599,verankert,ترسخ,77
10681,dreckig,قذر,39
3546,blatter,بادئة,86
12246,haar,شعر,25
14033,denken,يفكر,7
6561,nairobi.,نيروبي,68
8026,hydroelektrizität.,الكهرباء الكيميائية,54
9470,isoliert,معزول,40
11297,kat.,كات,33
5125,regentschaft,ريجنسي,77
12258,männlich,الذكر,24
1921,schleim,مخاط,93
4286,heidentum,الباجية,65
8251,horizont,خط السماء,57
11561,dominikanisch,الدومينيكان,32
231,chaldean,الكلدان,100
10741,versammelten,جمعت,24
12174,kubus,اشبال,26
12142,flucht,هرب,22
8372,macbeth,ماكبث,56
1247,waterman,مائي,96
7448,diane,ديان,54
1989,dah.,داه,93
12638,intensität,الشدة,17
12692,samuel.,صموئيل,22
13916,produkt,منتج,8
6531,beten,صلى,55
4456,kartesisch,الديكارتية,80
3824,occidental.,أوكسيدنتال,84
5182,evolutionär,التطور,76
10147,zuückbehalten,يحتفظ,25
12670,pixel,بكسل,21
12760,brad,براد,21
13936,unser,ملكنا,5
9341,anastrophe,الكذمة,49
13339,kong,كونغ,15
10231,mart,مارت,41
9446,hintern,بعقب,41
14113,finden,يجد,7
4900,penicillin,البنسلين,78
9967,teuer,غالي الثمن,33
8089,lars.,لارس,46
12427,gewählt,اختيار,24
2784,timer,توقيت,65
11670,dreizehnte,الثالث عشر,31
3446,bora,بورا,81
7344,stadion,استقلال,63
10555,preußisch,البروسي,39
5655,stephane,ستيفان,73
8188,sanftmütig,ميك,58
10031,falsch,بشكل غير صحيح,44
629,narzissmus,النرجسية,99
13694,verteidigung,دفاع,10
14340,abgelehnt,انخفض,13
11942,einkaufszentrum,مجمع تجاري,28
14252,server,الخادم,6
7367,marxistisch,الماركسي,59
5302,talon,تالون,72
11608,mantel,معطف,27
3822,bestickt,مطرزة,82
3132,montague,مونتاج,88
2902,grapefruit,جريب فروت,88
1053,löslichkeit,ذوبان,69
5105,spezialität,تخصص,68
318,nuanciert,الدقة في درجات االإختلاف,85
6972,gurney,جورني,65
9858,sandwich,ساندويتش,43
11460,vierzig,أربعين,32
6888,leukämie,سرطان الدم,66
421,storyboard,القصة المصورة,100
4367,sanierung,إعادة التطوير,62
9845,santos,سانتوس,45
297,exponent,الأسهم,89
11995,rückseite,مؤخرة,28
7204,eastman,إيستمان,64
11339,kürze,الإيجاز,34
3709,ausgereift,الناجمة,85
6364,sich auflösen,تذوب,39
4450,portage,البارجة,80
13384,schneiden,يقطع,13
93,mikroprozessoren.,المعالجات الدقيقة,74
8935,qualle,قناديل البحر,52
3040,laune,caprice.,83
4143,tora,تورا,81
10145,pharao,فرعون,41
1544,formaldehyd,الفورمالديهايد.,95
8752,cherokee,شيروكي,53
12252,knoten,العقد,23
7679,chromosom,كروموسوم,57
8399,sonnenuntergang,غروب الشمس,55
11523,tunesien,تونس,32
3810,dampfschiff,باخرة,83
7243,chiropraktik,بتقويم العمود الفقري,63
7795,ethyl,الإيثيل,60
480,monomer,أحادي المعدن,96
7891,amoklauf,تهجين,57
11769,seek,ثاني,30
5717,jargon,المصطلحات,73
8361,sofort,فورا,56
9823,petroleum,بترول,45
13031,stiftung,المؤسسة,18
7644,wan,شبكه عالميه,61
7295,spokane,سبوكان,63
10182,navigation,التنقل,27
5379,pippen,بيبن,75
10554,flores,فلوريس,40
9652,vorausgesehen,كان متوقعا,38
8249,steuern,الضرائب,24
5371,masjid,مسجد,75
11899,meter,متر,25
1982,jackpot,الفوز بالجائزة الكبرى,92
9276,spritzen,دفقة,49
7936,kies,حصى,59
13864,über,زيادة,7
6356,kerze,شمعة,62
13174,manchmal,بعض الأحيان,15
4483,mähne,بان,76
12311,schottisch,اسكتلندي,25
6695,präambel,ديباجة,67
12610,del,ديل,23
6595,sauber,مرتب,66
10885,kohle,فحم,38
10545,dia,ديا,37
6991,ansturm,فرار جماعي,62
6230,freigesprochen,برأت,69
7541,zaire,زائير,62
1581,requisiten,الدعائم,62
7872,unendlich,بلا حدود,26
11086,implizieren,لمح,23
10371,verklagen,قاضى,41
10306,kt.,كتم,42
746,maoist,الماوي,93
10479,äthiopisch,إثيوبي,39
5821,vorbereiten,تجهيز,70
11354,sudan,السودان,34
3844,krisen,الأزمات,84
8695,mahal,ماهال,54
12003,bulldoggen,البلدغ,26
3801,munch,قضم,79
13788,analyse,التحليلات,11
10044,rouge,روج,38
13411,brücke,كوبري,13
11632,regenfall,هطول الأمطار,31
14132,zusatz,إضافة,6
392,shriver,شرايفر,100
12163,newton,نيوتن,27
3588,gradient,الانحدار,78
5707,psycho,مريضة نفسيا,73
3376,cutter,القاطع,80
3890,sena,سينا,84
13164,rolle,وظيفة,16
10205,gm,جي امني,42
10086,känguru,كنغر,41
13724,thomas,توماس,12
13975,zweite,ثانية,7
4454,verdunstung,تبخر,64
5647,gemein,حقير,73
7453,winkel,الزوايا,34
3603,sopranos,سوبرانوس,64
2496,katana,كاتانا,90
2831,lux,لوكس,77
7439,forelle,سمك السلمون المرقط,62
1506,ägide,ايجيس,95
13658,erscheinen,يبدو,9
86,pflug,محراث,88
14518,ertrag,أَثْمَر,38
2724,shaikh.,شيخ,89
12889,herz,قلب,15
12251,heilig,مقدس,25
2126,umbruch,uphiengal.,88
13108,führer,زعيم,12
915,pease.,اندفاع,97
5520,trisha.,تريشا,74
3703,nicht existent,غير موجود,82
13486,anti,مضاد,13
6975,js.,ج إس,65
12021,palmer,بالمر,28
4610,gelernt,تعلمت,80
12563,fest,مشدود,23
899,schwarzer mann,رجل اسود,97
4408,scheitel,vertex.,81
12720,pferd,حصان,19
1448,ting,تينغ,84
5359,zahnpasta,معجون الأسنان,75
3494,überlieferung,معرفة,78
2051,befestigung,التحصين,65
11056,tee,شاي,37
11981,scotia.,سكوتيا,28
13982,entwicklung,تطوير,10
1540,aquakultur.,تربية الأحياء المائية,95
7641,geo,جيو.,62
1110,umgruppiert,regrouped.,80
9097,jodid,iodide.,51
3716,zurückbehaltung,احتفاظ,80
5598,gewaltsam,غصبا,67
9236,schande,عار,46
14433,kommission,عمولة,19
3943,bf.,فرنك بلح,83
