ID,FRENCH,ENGLISH,THEME,ENGLISH_stem,OCCURENCES,INTERVAL,IMPORTANT
9422.0,égéen,aegean,other,aegean,45.0,75,
1390.0,chronique,chronic,le temps,chronic,165.0,46,
6712.0,un gisement de pétrole,an oilfield,industrie,oilfield,5.0,97,
1075.0,les travaux forcés,hard labour,loi justice juridique en,labour,567.0,25,
8040.0,ignorer,to ignore,verbes utiles communication,ignor,24496.0,2,
12776.0,pays de galles,wales,other,wale,4920.0,5,
11425.0,environ,circa,other,circa,222.0,41,
11178.0,en voie de disparition,endangered,other,endang,167.0,46,
9413.0,ardent,fiery,other,fieri,45.0,75,
12005.0,duper,trick,other,trick,504.0,27,
8229.0,sembler,to seem,thematique intelligence pensee,seem,4044.0,6,
7846.0,boiter,to limp,verbes utiles sante medecine,limp,77.0,63,
3472.0,embouteillé,congested,vocabulaire ville et lieux publics,congest,43.0,76,
7552.0,du diesel,diesel,voiture et mecanique,diesel,373.0,32,
4689.0,américain,american,les nationalites en,american,16881.0,2,
4483.0,un policier,a policeman,metiers professions,policeman,114.0,54,
6164.0,l’océan indien,the indian ocean,les noms geographiques en,ocean,2160.0,10,
273.0,ancien,former,adjectifs utiles,former,4242.0,6,
8127.0,une réunion,a meeting,entreprise monde du travail,meet,2637.0,9,
2058.0,un sacrifice,a sacrifice,guerre et paix,sacrific,410.0,31,
5077.0,des épices,spices,nourriture et boissons,spice,273.0,38,
5036.0,rassembler,to gather,verbes cuisine,gather,399.0,31,
1186.0,une remise de peine,a reprieve,loi justice juridique en,repriev,10.0,95,
8761.0,blancheur,wankel,other,wankel,31.0,84,
10231.0,incontesté,undisputed,other,undisput,77.0,63,
11255.0,le buteur,striker,other,striker,182.0,44,
5546.0,une comédie,a comedy,films et cinema,comedi,875.0,20,
9670.0,sans bruit,noetic,other,noetic,52.0,71,
10695.0,boisé,woodward,other,woodward,109.0,55,
1532.0,perdre du temps,to waste time,le temps,wast,769.0,21,
982.0,endommager,to damage,crime criminalite,damag,41304.0,2,
11673.0,prévision,forecast,other,forecast,315.0,35,
5614.0,gravement blessé,severely injured,vocabulaire se deplacer moyens de transport,injur,1816.0,12,
3081.0,les déchets radioactifs,radioactive waste,environnement ecologie,radioact,131.0,51,
4585.0,le bangladesh,bangladesh,pays du monde en,bangladesh,837.0,20,
1099.0,un casier judiciaire,a criminal record,loi justice juridique en,crimin,792.0,21,
481.0,politique,policy,adjectifs essentiels en,polici,55177.0,1,
4718.0,finnois,finnish,les nationalites en,finnish,317.0,35,
7489.0,la chirurgie esthétique,plastic surgery,sante et medecine,surgeri,356.0,33,
4559.0,la libye,libya,pays du monde en,libya,456.0,29,
6867.0,la viticulture,viticulture,agriculture,viticultur,2.0,100,
10629.0,couverture,blanket,other,blanket,104.0,56,
4174.0,sans pépins,seedless,fruits,seedless,3.0,99,
6713.0,un levier,a lever,industrie,lever,103.0,56,
8112.0,le secteur public,the public sector,entreprise monde du travail,sector,121.0,53,
6739.0,de l’eau plate,still water,vocabulaire restauration serveur,water,3624.0,7,
9771.0,sac à dos,backpack,other,backpack,56.0,70,
4431.0,septembre,september,jours mois saisons,septemb,104798.0,1,
7259.0,la scarlatine,scarlet fever,les maladies,scarlet,183.0,44,
4560.0,la lituanie,lithuania,pays du monde en,lithuania,604.0,24,
5576.0,un planeur,a glider,vocabulaire se deplacer moyens de transport,glider,199.0,43,
102.0,à tort,wrongly,adverbes utiles,wrongli,93.0,58,
7896.0,un conte de fée,a fairy tale,livres et ecriture,fairi,230.0,40,
4658.0,les pays bas,netherlands  the ,pays du monde en,netherland,1782.0,12,
4470.0,un monteur de film,a film editor,metiers professions,film,13833.0,3,
10545.0,dépasser,overtook,other,overtook,97.0,57,
587.0,un gâteau de mariage,a wedding cake,amour et mariage,wed,81.0,61,
9511.0,barre transversale,crossbar,other,crossbar,48.0,74,
4346.0,une murène,a moray eel,animaux aquatiques,eel,31.0,84,
1189.0,une voiture de police,a police car,loi justice juridique en,polic,5496.0,5,
2249.0,l’amphore,the amphora,histoire passe,amphora,5.0,97,
5068.0,de la marmelade d’orange,orange marmalade,nourriture et boissons,marmalad,25.0,89,
1357.0,au coin de,in the corner of,vocabulaire direction,corner,1054.0,17,
11787.0,jurer,swear,other,swear,369.0,32,
5073.0,de la soupe du potage,soup,nourriture et boissons,soup,210.0,42,
10988.0,plonger,thrust,other,thrust,140.0,50,
9384.0,de manière convaincante,convincingly,other,convincingli,44.0,76,
9685.0,eau claire,clearwater,other,clearwat,53.0,71,
1185.0,une punition,a punishment,loi justice juridique en,punish,47.0,74,
1659.0,une moyenne,a pass mark,education et ecole,mark,800.0,21,
11199.0,détruire,wreck,other,wreck,171.0,46,
9580.0,joue,cheek,other,cheek,50.0,72,
2457.0,un micro,a microphone,musique,microphon,15.0,92,
9668.0,inconditionnel,uncalled,other,uncal,52.0,71,
2006.0,un éclaireur,a scout,guerre et paix,scout,472.0,28,
9523.0,arsenal,armory,other,armori,48.0,74,
3299.0,le fanatisme,the fanaticism,religions et croyances,fanatic,16.0,92,
4625.0,le nigeria,nigeria,pays du monde en,nigeria,677.0,23,
7323.0,se blesser,to hurt oneself,les maladies,oneself,25.0,89,
9623.0,vers le bas,downward,other,downward,51.0,72,
10328.0,bord du lac,lakeside,other,lakesid,82.0,61,
2002.0,un dictateur,a dictator,guerre et paix,dictat,48.0,74,
6400.0,la hauteur,the height,mesures poids quantites,height,698.0,23,
991.0,interroger,to interrogate,crime criminalite,interrog,18.0,91,
11201.0,génie,genius,other,geniu,172.0,46,
10064.0,musculation,weightlifting,other,weightlift,69.0,65,
295.0,célèbre,famous,adjectifs utiles,famou,1846.0,12,
4802.0,un logiciel,a software,informatique internet,softwar,2546.0,9,
6668.0,ressource occupée,busy resource,industrie,resourc,713.0,22,
5034.0,rafraîchir,to refresh,verbes cuisine,refresh,281.0,37,
7995.0,libérer des otages,release hostages,societe moderne problemes sociaux,hostag,286.0,37,
6812.0,une écurie,a stable,agriculture,stabl,346.0,34,
6365.0,nombreuses,several,mesures poids quantites,sever,21935.0,2,
9544.0,claque,smack,other,smack,49.0,73,
8581.0,bord de mer,seaside,other,seasid,28.0,87,
378.0,fort,strong,adjectifs utiles,strong,2873.0,8,
7363.0,un réseau d’égouts,a sewage network,architecture et construction,sewag,189.0,44,
4186.0,du bambou,bamboo,de les legumes,bamboo,74.0,64,
4139.0,un fruit rouge,a red berry,fruits,berri,346.0,34,
4047.0,le braille,the braille,les cinq sens,braill,78.0,62,
1835.0,des ogives,warheads,guerre et paix,warhead,37.0,80,
11889.0,terre neuve,newfoundland,other,newfoundland,433.0,30,
9179.0,sentinelle,sentry,other,sentri,40.0,78,
12585.0,disparu,missing,other,miss,1998.0,11,
12710.0,souvent,often,other,often,3464.0,7,
4565.0,la mongolie,mongolia,pays du monde en,mongolia,199.0,43,
602.0,marier,marry,amour et mariage,marri,328.0,34,
1907.0,la souffrance,the suffering,guerre et paix,suffer,18.0,91,
2547.0,une sitar  indien ,a sitar  indian ,musique,sitar,19.0,91,
4611.0,le koweït,kuwait,pays du monde en,kuwait,825.0,20,
5301.0,le premier tour,the first ballot,politique gouvernement,ballot,291.0,36,
12026.0,quiconque,whoever,other,whoever,520.0,26,
8964.0,portée,stave,other,stave,35.0,81,
8349.0,les personnes fragiles,fragile people,covid coronavirus,fragil,76.0,63,
10692.0,détachement,posse,other,poss,109.0,55,
3698.0,un menton carré,square chin,decrire tete et visage en,chin,2.0,100,
3453.0,décroître,to decrease,science,decreas,66.0,66,
9851.0,infirmières,nurses,other,nurs,60.0,68,
9554.0,base,radix,other,radix,49.0,73,
10847.0,métrage,yardage,other,yardag,123.0,52,
8652.0,délicieux,tasty,other,tasti,29.0,86,
4.0,aimer,to like  to love,verbes a connaitre en,love,4224.0,6,
8834.0,déclin,waning,other,wane,32.0,84,
5923.0,une ceinture,a belt,vetements et accessoires en,belt,9708.0,3,
3890.0,divulguer,to disclose,journalisme presse,disclos,45.0,75,
3201.0,du coton,cotton,materiaux et matieres,cotton,653.0,23,
6081.0,trouver un créneau,to find a niche,commerce et affaires,nich,51.0,72,
10031.0,dans le sens des aiguilles d une montre,clockwise,other,clockwis,68.0,66,
5513.0,une récompense  un prix,an award,films et cinema,award,3159.0,8,
9888.0,de là,thence,other,thenc,61.0,68,
253.0,sauter,to jump,verbes action et mouvements,jump,341.0,34,
9440.0,aucune idée,clueless,other,clueless,46.0,75,
10780.0,carambolage,carom,other,carom,117.0,53,
4387.0,un aigle,an eagle,les oiseaux,eagl,1353.0,15,
6755.0,recommander,recommend,vocabulaire restauration serveur,recommend,127.0,51,
7374.0,une poutre apparente,an exposed beam,architecture et construction,beam,30.0,85,
314.0,convaincant,convincing,adjectifs utiles,convinc,372.0,32,
8923.0,montée,uphill,other,uphil,34.0,82,
6421.0,le service de chambre,room service,vocabulaire hotellerie,room,1614.0,13,
6977.0,un journal gratuit,a give away paper,marketing publicite,giveaway,3.0,99,
3705.0,un visage rose,a rosy face,decrire tete et visage en,rosi,13.0,93,
972.0,une intrusion,trespassing,crime criminalite,trespass,14.0,93,
1409.0,minuit,midnight,le temps,midnight,1022.0,18,
5778.0,un fil,a wire,outils et bricolage,wire,80.0,62,
5542.0,un film pour les ados,a teen movie,films et cinema,teen,318.0,35,
7029.0,la jalousie,jealousy,sexualite,jealousi,35.0,81,
11045.0,verger,orchard,other,orchard,147.0,49,
4572.0,la russie,russia,pays du monde en,russia,2787.0,8,
6557.0,intérimaire,temporary worker,industrie,worker,258.0,38,
9340.0,les saveurs,flavors,other,flavor,43.0,76,
9915.0,irisation,iridescence,other,iridesc,62.0,67,
12189.0,vivant,alive,other,aliv,690.0,23,
5487.0,un double  une doublure,a body double,films et cinema,bodi,2641.0,9,
3807.0,des larmes,tears,corps humain,tear,292.0,36,
2484.0,la musique d’ambiance,ambient music,musique,ambient,58.0,69,
4635.0,le sénégal,senegal,pays du monde en,seneg,285.0,37,
12308.0,mardi,tuesday,other,tuesday,923.0,19,
7716.0,profits,gains,comptabilite,gain,986.0,18,
2450.0,un casque audio,headphones,musique,headphon,44.0,76,
4506.0,l’afghanistan,afghanistan,metiers professions,afghanistan,1445.0,14,
9596.0,sous vêtement,undergarment,other,undergar,50.0,72,
4163.0,une mûre,blackberry,fruits,blackberri,42.0,77,
3636.0,une brune,a brunette,decrire tete et visage en,brunett,1.0,100,
10732.0,éclater,breakout,other,breakout,113.0,54,
8457.0,fatal,homemade,other,homemad,26.0,89,
9360.0,vers l extérieur,outward,other,outward,44.0,76,
10100.0,cave,cellar,other,cellar,71.0,65,
6645.0,processus régulateur,pacemaker,industrie,pacemak,20.0,91,
480.0,plein,full,adjectifs essentiels en,full,11548.0,3,
12476.0,dinde,turkey,other,turkey,1511.0,14,
10840.0,laiteux,milky,other,milki,123.0,52,
11890.0,invaincu,undefeated,other,undef,433.0,30,
12557.0,frère,brother,other,brother,1820.0,12,
4946.0,une râpe,a grater,ustensiles cuisine,grater,5.0,97,
3754.0,un orteil,a toe,corps humain,toe,64.0,67,
3408.0,déifier,to deify,religions et croyances,deifi,1.0,100,
12212.0,devis,quotes,other,quot,729.0,22,
2938.0,la tempête,the windstorm,meteo climat,windstorm,3.0,99,
3596.0,la joue,cheek,decrire tete et visage en,cheek,50.0,72,
9798.0,errant,wandering,other,wander,57.0,69,
11221.0,portable,laptop,other,laptop,176.0,45,
12774.0,presque,almost,other,almost,4861.0,5,
4663.0,haïti,haiti,pays du monde en,haiti,569.0,25,
8810.0,sans défaut,flawless,other,flawless,32.0,84,
10568.0,se retirer,retook,other,retook,99.0,57,
5252.0,une épave,a wreck,plage et bord de mer,wreck,171.0,46,
1464.0,la semaine dernière,last week,le temps,week,8897.0,3,
7929.0,ramener un livre,to return a book,livres et ecriture,return,3606.0,7,
1667.0,une double période,a double period,education et ecole,doubl,3366.0,7,
3307.0,le paradis,heaven,religions et croyances,heaven,445.0,29,
795.0,la force centrifuge,centrifugal force,astronomie espace univers,centrifug,20.0,91,
130.0,constamment  sans cesse,constantly,adverbes utiles,constantli,382.0,32,
6516.0,directeur d’usine,plant manager,industrie,plant,263.0,38,
2033.0,un navire de guerre,a warship,guerre et paix,warship,52.0,71,
847.0,un satellite,a satellite,astronomie espace univers,satellit,1124.0,17,
7934.0,franc  sincère,frank  sincere,par theme langage parole,sincer,357.0,33,
6327.0,la vieillesse,old age,les etapes de la vie,age,730.0,22,
6997.0,une étude sur le terrain,a field study,marketing publicite,studi,679.0,23,
2150.0,une sédition,a sedition,guerre et paix,sedit,77.0,63,
4369.0,un ver un asticot,a maggot,les insectes en complete,maggot,29.0,86,
3348.0,un conseil,a council,religions et croyances,council,2336.0,9,
10869.0,milieu de l été,midsummer,other,midsumm,126.0,52,
974.0,une victime,a victim,crime criminalite,victim,837.0,20,
12650.0,carrière,career,other,career,2659.0,9,
12555.0,au fil du temps,overtime,other,overtim,1815.0,12,
10939.0,hélice,helena,other,helena,135.0,50,
6303.0,changer de train,to change trains,trains et chemins de fer,train,2049.0,11,
11534.0,tempête de neige,blizzard,other,blizzard,256.0,39,
8632.0,à ressort,sprung,other,sprung,29.0,86,
10056.0,repensé,redesigned,other,redesign,69.0,65,
9269.0,réglementaire,regulatory,other,regulatori,41.0,77,
4729.0,israélien,israeli,les nationalites en,isra,2382.0,9,
12273.0,les pensées,thoughts,other,thought,840.0,20,
3580.0,le front,the forehead,decrire tete et visage en,forehead,50.0,72,
1955.0,stratégique,strategic,guerre et paix,strateg,846.0,20,
5276.0,ingouvernable,ungovernable,politique gouvernement,ungovern,13.0,93,
9085.0,lapins,rabbits,other,rabbit,38.0,80,
10271.0,rouvert,reopened,other,reopen,79.0,62,
8153.0,les opinions,opinions,identite infos personnelles,opinion,3264.0,8,
7743.0,immigrant légal,legal immigrant,vocabulaire immigration,immigr,965.0,19,
6937.0,grains complets,whole grain,dietetique et nutrition,grain,166.0,46,
10672.0,civière,gurney,other,gurney,107.0,55,
1366.0,la distance,the distance,vocabulaire direction,distanc,1624.0,13,
9468.0,empilé,piled,other,pile,47.0,74,
2533.0,un violon,a violin,musique,violin,155.0,48,
9305.0,ruisseler,trickle,other,trickl,42.0,77,
3835.0,la presse a scandale,the gutter press,journalisme presse,gutter,12.0,94,
3552.0,une déviation,a deviation,vocabulaire ville et lieux publics,deviat,15.0,92,
2334.0,les gens,the people,histoire passe,peopl,38166.0,2,
11862.0,concentré,focused,other,focus,412.0,31,
2161.0,vital  indispensable,vital,guerre et paix,vital,283.0,37,
10038.0,déclarer forfait,forfeit,other,forfeit,68.0,66,
9548.0,scintillement,twinkle,other,twinkl,49.0,73,
10430.0,quille,skittle,other,skittl,89.0,59,
490.0,précis,precise,adjectifs essentiels en,precis,228.0,40,
10615.0,largement,broadly,other,broadli,103.0,56,
1870.0,l’harmonie,harmony,guerre et paix,harmoni,255.0,39,
334.0,disparu,missing,adjectifs utiles,miss,1998.0,11,
9135.0,martèlement,pounding,other,pound,39.0,79,
309.0,compatissant,compassionate,adjectifs utiles,compassion,6.0,97,
11491.0,court circuit,shortstop,other,shortstop,239.0,40,
7621.0,préparer le dîner,to prepare dinner,routine,dinner,239.0,40,
2153.0,une tranchée,a trench,guerre et paix,trench,279.0,37,
5052.0,le déjeuner,lunch,nourriture et boissons,lunch,249.0,39,
11248.0,gâchette,trigger,other,trigger,180.0,45,
1181.0,une plainte,a complaint,loi justice juridique en,complaint,414.0,30,
1019.0,en détention provisoire,on remand,loi justice juridique en,remand,34.0,82,
3840.0,le lectorat presse,readership,journalisme presse,readership,41.0,77,
8504.0,chargeur,loader,other,loader,27.0,88,
1423.0,un laps de temps,a lapse of time,le temps,laps,36.0,81,
1760.0,cousin e ,cousin,famille et amis,cousin,169.0,46,
7400.0,un garrot,a tourniquet,medicaments materiel medical,tourniquet,7.0,96,
8882.0,imiter,mimic,other,mimic,33.0,83,
3095.0,supprimer,to eradicate,environnement ecologie,erad,20.0,91,
4868.0,taper,to type,informatique internet,type,1527.0,14,
12579.0,pitre,clown,other,clown,1973.0,11,
10114.0,frontière,scouse,other,scous,72.0,64,
10011.0,conforme,compliant,other,compliant,67.0,66,
8790.0,panique,freaking,other,freak,32.0,84,
3609.0,des cheveux bruns,brown hair,decrire tete et visage en,hair,908.0,19,
1.0,accepter,to accept,verbes a connaitre en,accept,2123.0,10,
12550.0,construire,build,other,build,1801.0,12,
9464.0,oreillons,mumps,other,mump,46.0,75,
7032.0,la ménopause,the menopause,sexualite,menopaus,7.0,96,
4935.0,une essoreuse à salade,a salad spinner,ustensiles cuisine,spinner,56.0,70,
6330.0,un amant,a lover,les etapes de la vie,lover,202.0,42,
3330.0,sectaire,sectarian,religions et croyances,sectarian,68.0,66,
11511.0,éthique,ethics,other,ethic,247.0,39,
5826.0,du ruban adhésif,duct tape,outils et bricolage,duct,11.0,94,
5629.0,la flotte aérienne,the air fleet,vocabulaire se deplacer moyens de transport,fleet,652.0,23,
11158.0,manifestants,protestors,other,protestor,164.0,47,
8313.0,un transformateur,a transformer,energie renouvelable,transform,166.0,46,
2562.0,un pianiste,a pianist,musique,pianist,54.0,70,
1276.0,le rasoir électrique,electric shaver,salle de bain,shaver,5.0,97,
5979.0,la vente directe,direct marketing,commerce et affaires,direct,1098.0,17,
8227.0,sans importance,irrelevant,thematique intelligence pensee,irrelev,44877.0,1,
94.0,vendre,to sell,verbes a connaitre en,sell,565.0,25,
3601.0,la lèvre inférieure,the lower lip,decrire tete et visage en,lip,70.0,65,
1516.0,arriver à l’heure prévue,to arrive in time,le temps,arriv,1336.0,15,
6072.0,fonder  créer  établir,to establish,commerce et affaires,establish,4150.0,6,
8225.0,raisonner,to reason,thematique intelligence pensee,reason,2425.0,9,
690.0,un navet,a turnip,arbres plantes jardinage,turnip,163.0,47,
732.0,une clôture,a fence,arbres plantes jardinage,fenc,228.0,40,
9411.0,divulguer,disclose,other,disclos,45.0,75,
10764.0,nouveau,newest,other,newest,116.0,53,
10664.0,le coq,rooster,other,rooster,107.0,55,
7496.0,la kinésithérapie,physiotherapy,sante et medecine,physiotherapi,2.0,100,
10944.0,museau,muzzle,other,muzzl,135.0,50,
8008.0,un délinquant,an offender,societe moderne problemes sociaux,offend,159.0,47,
12033.0,dix septième,seventeenth,other,seventeenth,522.0,26,
10452.0,luminosité,brightness,other,bright,91.0,59,
2672.0,jouer au golf,to play golf,sport,golf,1163.0,16,
7689.0,brevets,patents,comptabilite,patent,324.0,35,
5374.0,étouffer,to smother,politique gouvernement,smother,3.0,99,
9902.0,colonne vertébrale,backbone,other,backbon,62.0,67,
4763.0,sénégalais,senegalese,les nationalites en,senegales,10.0,95,
