ID,PORTUGAIS,POLONAIS,INTERVAL
5271,underdogs.,słabsi,60
14463,tentar,próbować,7
13003,manteve,trzymane,22
8976,gatinha,koteczek,54
10491,pódio,podium,43
2347,parceiros,pals.,59
12948,lixo,graty,23
6529,contenda,walczyć,38
1191,inalação,inhalacja,77
12431,serve,służy,13
10321,sapateiro,szewc,45
574,imersão,zanurzenie,89
297,expoente,wykładnik potęgowy,91
1727,penned,napisany,43
10735,profanidade,bluźnierstwo,32
10311,insalvazemente,niesoagażowo,45
3599,entrincheirado,entrycowany,81
6630,melancia,arbuz,69
2204,convergente,zbieżny,51
4236,vagando,wędrowny,38
5418,fissão,rozszczepienie,78
12279,preparado,przygotowany,19
5880,hidrocarbonetos,węglowodór,71
7509,feitiçaria,czary,65
13520,numerosos,liczny,14
11856,glen.,dolina górska,33
6681,tolos,głupcy,39
9771,fibra,włókno,49
7038,céus,nieba,31
13932,ainda,nadal,8
3234,despertar.,obudzić,81
14501,autoridades,władze,10
11666,roubo,kradzież,35
13411,ponte,most,15
11057,barba,broda,38
9108,lagarto,jaszczurka,54
3945,vamos para,iść do,86
1535,mímico,imitować,93
4630,iridescência,opalizowanie,81
3994,bacia hidrográfica,dział wodny,85
10964,gastar,wydać,31
2313,comido,zjedzony,93
5018,habitat,siedlisko,80
2640,malte,słód,89
6351,fiança,kaucja,63
13275,associado,powiązany,12
5863,reestruturação,restrukturyzacja,63
9710,restauração,przywrócenie,10
8422,inesperado,niespodziewany,60
12347,trilho,szyna,27
11125,menor,pomniejszy,39
12833,aço,stal,23
4369,incivilidade,nieuprzejmość,70
7358,veludo,aksamit,65
11037,redundante,zbędny,38
13004,responsável,odpowiedzialny,12
2539,mesozóico,mezozoiczny,92
4174,estilhaços,szrapnel,85
10395,submarino,łódź podwodna,43
10785,senso comum,zdrowy rozsądek,42
1791,anulação,anulowanie,95
11707,paralelo,równoległy,31
3817,paridade,parytet,87
4370,autenticidade,autentyczność,56
12652,secretário,sekretarz,26
9573,lula,kałamarnica,43
8142,variado,urozmaicony,24
2001,desmaio,półomdlały,71
12926,rico,bogaty,22
8217,icitas,ichnites.,61
10348,mesquinho,drobiazgowy,45
12606,acusado,oskarżony,18
6194,submeter-se a,przejść,51
247,lisina,lizyna,100
7037,resolvendo,rozwiązanie,23
28,difração,dyfrakcja,100
13037,ácido,kwas,21
7978,magnésio,magnez,62
9391,severo,szorstki,52
12893,difícil,trudny,23
10963,carimbo,znaczek,35
13708,apesar de,mimo,13
4673,inofensivo,niegroźny,82
6393,reservas,rezerwacje,14
14513,notas,notatki,7
11949,canal,kanał,32
12073,espião,szpieg,29
9782,pendente,aż do,49
11247,lanças,włóczniki,35
13955,alto,wysoki,8
13585,nascermos,urodzić się,15
13311,possivelmente,możliwie,8
11482,revolucionário,rewolucyjny,35
7391,rasgar,rozerwać,47
6948,oráculo,wyrocznia,68
3224,desmilitarizado,zdemilitaryzowany,86
8745,bíblico,biblijny,57
13128,introduzindo,wprowadzenie,12
2247,valência,wartościowość,93
13900,trabalhar,praca,5
3775,vernáculo,język miejscowy,87
6498,avelã,leszczyna,72
14015,correr,uruchomić,8
11602,dicionário,słownik,35
3478,companheiros,towarzysze,57
4363,honrado,zaszczycony,17
10422,mentindo,kłamliwy,23
9214,lâmina,ostrze,46
8326,tóxico,toksyczny,49
12253,noé,noah.,30
14252,servidor,serwer,7
1876,quilogramas.,kilogramy,76
8883,governamental,rządowy,56
3736,lanche,przekąska,78
3102,psiquiatra,kurczyć,75
10949,agitação,niepokój,40
12439,fêmea,płeć żeńska,27
4367,redesenvolvimento,przebudowy,65
6099,bodybuilding,kulturystyka,68
6365,murta,mirt,73
3179,pureza,czystość,89
11751,volume,tom,31
3712,mergulho,scuba.,88
7526,mergulhar,nurkować,41
13607,navegador,przeglądarka,15
10589,geada,mróz,42
4999,ruptura,pęknięcie,68
11406,falcão,jastrząb,21
12711,ônibus,autobus,23
240,cuspindo,plucie,30
4270,neolítico,neolityczny,85
11163,civilização,cywilizacja,12
9066,sinopse,streszczenie,55
10037,percebido,postrzegany,43
11216,lindo,piękny,30
7577,scotch.,szkocka,64
12719,recorrente,powtarzający się,25
5763,deslocamento,przemieszczenie,44
14155,britânico,brytyjski,11
5898,marxismo,marksizm,76
3006,papoula,mak,89
10051,falado,mówiony,47
2352,aiatolá,ayatollah.,91
6790,ervilhas,groszek,48
7654,cavado,dójka,64
11335,cortesia,kurtuazja,38
12358,doutor,lekarz,23
2649,borgonha,burgundia,92
13044,significado,znaczenie,12
992,lustro,połysk,88
3692,transcrição,transkrypcja,57
6490,pavão,paw,70
14450,bater,uderzyć,9
10853,decatlo,dziesięciobój,41
4676,oriole.,wilga,35
9181,estocolmo,sztokholm,54
10328,arranjos,ustalenia,23
10058,dedução,odliczenie,38
11890,emblema,godło,31
3933,prematuramente,przedwcześnie,55
12620,docembro,doc.,26
11035,cinquenta,pięćdziesiąt,38
9969,deslocado,przesunięty,20
6117,colosso,kolos,74
2460,barraca,buda,90
3,amorfo,amorficzny,100
8164,porpoise,morświn,61
5979,ambicioso,ambitny,74
10962,estático,statyczny,40
11236,injustamente,nieczysto,38
7967,consciência,świadomość,59
1421,shaggy.,kudłaty,96
10705,febre,gorączka,42
10946,orgulho,duma,40
8131,prazeroso,przyjemny,61
4557,desviar-se,parować,81
13323,grã-bretanha,brytania,18
2741,simplista,uproszczony,89
9645,saco,worek,27
1931,chuva de granizo,gradobicie,91
5940,causar,pomścić,68
9586,noel.,kolęda,51
3286,nervos,nerwowość,55
8487,geleira,lodowiec,55
6223,argelino,algierski,71
6907,gosma,maź,69
6801,mastigação,żucie,43
3418,silvicultura,leśnictwo,88
13530,arbusto,krzak,16
627,sismômetro,sejmometr.,96
10728,previsto,przewidywany,27
8610,uvas,winogrona,47
5790,chapado,narkoman,74
7090,vacina,szczepionka,57
6760,periférico,peryferyjny,63
11468,haste,pręt,36
10492,xá,szach w persji,44
10189,legislação,ustawodawstwo,28
11464,centro da cidade,śródmieście,37
13911,ela,ona,12
11465,representação,reprezentacja,34
4292,facada,zasztyletować,63
11993,inválido,nieważny,31
2293,enclave,enklawa,88
10792,amado,ukochany,42
14329,cobrar,opłata,17
5013,inscrição,subskrypcja,68
4827,lister.,obsypnik,81
11960,imperial,cesarski,28
5339,heap,sterta,72
11877,contemporâneo,współczesny,32
5463,duna,wydma,69
219,boozer,pijak,100
10641,revanche,rewanż,43
2153,descontrolado,niekontrolowany,84
1821,marsupial,torbacz,95
5163,desconto,zniżka,61
11987,rodovia,autostrada,28
1599,endurecer,stwardnieć,77
561,espargos,szparag,99
3089,casper.,kacper,89
12704,senadores,senatorowie.,16
3773,versátil,wszechstronny,80
672,overtones,ocenę,96
11319,alice,alicja.,38
4831,abolição,zniesienie,82
13874,lá,tam,6
3303,prescrição,recepta,84
3783,cantonês,kantończyk,87
6599,procriar,rasa,48
7216,peludo,futrzany,67
8503,cidadania,obywatelstwo,59
12552,pe,ks,27
4463,textual,tekstowy,81
13424,tropas,wojsko,15
7597,pá,łopata,59
11862,cabeçalho,nagłówek,11
13891,fazer,robić,5
3846,licenciante,licencjodawca.,87
8057,ratificado,ratyfikowany,58
13313,garota,gal,18
13600,peter,piotr,14
3054,keynote.,myśl przewodnia,89
3772,terra do coração,heartland.,86
10669,editorial,redakcyjny,38
10629,e aí,łyk,43
12855,médico,medyczny,23
13573,muitas vezes,często,15
11474,beber,drink,29
7770,arrependimento,żal,25
12768,holandês,holenderski,24
6485,para trás,do tyłu,54
9637,varrendo,zamaszysty,32
9130,infinitesimal,nieskończenie mały,49
6340,novidade,nowość,70
10575,xingar,przysięgać,41
14192,acordado,zgoda,12
6058,andar de cima,na górę,75
6935,filosófico,filozoficzny,42
8882,caixa de velocidade,skrzynia biegów,56
9409,derrick.,bom,52
11803,ex,były,34
11508,famílias,rodziny,13
1554,gostar,goss.,96
3142,psicoativo,psychoaktywny,89
13619,acessível,do dyspozycji,14
13599,retornou,zwrócony,11
10129,percebi,realizowany,27
12155,torneiro,tokarz,31
9978,destaques,najważniejsze,25
7714,infield.,pole bramkowe,19
14309,pessoal,osobisty,6
12343,dirigiu,stado,29
2188,pasta,teczka,89
10162,dificuldades,trudności,35
670,holm.,kępa,38
12323,mandril,gdakanie,29
13224,sol,słońce,18
2935,zouave.,żuav,85
1941,shakespearan,szekspir,95
6646,viável,wykonalny,71
14347,esforço,wysiłek,7
3806,furador,ferrer,87
4298,mais frio,zimniej,84
5651,osmose,osmoza,77
12583,opor,dół,20
4663,inacabado,niedokończony,82
11854,em progresso,bieżący,33
7486,abençoar,błogosławić,48
2014,tentador,kuszący,69
13458,pode ser,może,17
9164,calcanhares,obcasy,47
8436,habilidades,umiejętności,26
9536,brawl.,bijatyka,51
3320,remessas,przesyłki,69
10681,sujo,brudny,42
5154,desequilibrado,niezrównoważony,80
8838,corajoso,odważny,26
3033,auditor,rewident księgowy,88
1140,isca,przynęty,75
9694,mascote,maskotka,46
12556,arroz,ryż,27
13695,antigo,dawny,14
4626,newt.,traszka,82
9185,deusa,bogini,53
6368,progrer.,prognoza.,73
8396,prestigiado,prestiżowy,60
3375,saltando,odbijanie,47
10939,hank.,motek,37
12517,despedido,zwolniony z pracy,12
7567,ativo,zaleta,42
4662,overdose,przedawkować,79
2033,acostumado,przyzwyczajony,92
11745,algodão,bawełna,34
12731,perfeito,idealny,24
8152,paciência,cierpliwość,61
7436,xerife,szeryf,64
6517,douche.,natrysk,72
5712,sujar,zanieczyszczony,38
5196,partículas,cząstki,51
2432,mala de viagem,walizka,89
3797,beija flor,koliber,86
10309,acompanhado,towarzyszy,21
10232,sabão,mydło,45
13820,qual,który,6
12968,óbvio,oczywiste,22
7490,experimentação,eksperymentowanie,40
930,abismo,przepaść,88
13675,luz,lekki,12
6321,arquiduque,arcyksiążę,71
9010,reiniciar,ponowne uruchomienie,45
4408,vértice,wierzchołek,84
8239,boneco de neve,bałwan,61
12576,sentido,czułem,27
474,prevalência,rozpowszechnienie,68
14514,escrito,pisemny,10
8688,peppers.,papryka,35
1809,sprawl.,rozwalać się,88
6554,butão,bhutan.,72
13135,moderno,nowoczesny,19
9194,intacto,nienaruszony,54
3225,crunk,kremowy,89
5657,satisfatório,zadowalający,77
1247,waterman.,przewoźnik łodzią,97
8720,centro oeste,środkowy zachód,57
748,apnéia,bezdech,99
4065,peróxido,nadtlenek,84
8931,infância,dzieciństwo,56
10049,fenômeno,zjawisko,47
7846,bienal,dwuletni,62
578,tesão,boner.,97
5457,esteja vivo,wierzyć,78
6761,promoção,promocja,70
14102,oficial,urzędnik,10
13687,mau,zły,14
2988,dúvidas,wątpliwości,87
642,paralisado,sparaliżowany,95
2841,cocker.,koker,89
10278,ratazana,szczur,40
222,luzes de inundação,sztuczne oświetlenie,98
10564,duff,lipny,43
9490,por pouco,wąsko,52
2589,esquisito,dziwak,91
504,arquiteturas,architektury.,18
1015,andino,andean.,98
14379,lado,strona,12
14321,linguagem,język,12
12725,voou,latał,25
11723,baleia,wieloryb,30
14387,curto,krótki,11
13702,vencedora,zwycięzca,12
8182,paz,pokojowe,52
2279,crioulo,kreolski,93
2314,alegrar,radować się,88
1204,cana de açúcar,trzcina cukrowa,97
57,morrendo de fome,głodujący,87
417,bacharelado,bakalaureat,100
11577,proeminente,znaczący,31
5258,entusiasmado,entuzjastyczny,43
8568,fowler.,ptasznik,59
11698,cancelado,odwołany,27
7275,cassete,kaseta,64
8901,dente,ząb,54
1478,água salgada,słona woda,96
6641,aparentado,pokrewny,71
12532,esclarecer,wyjaśniać,25
9783,dobrar,zginać,37
9177,morango,truskawka,53
8636,wolverine,rosomak,36
8236,zumbido,brzęczeć,59
6939,aon.,eon,67
13053,construir,zbudować,12
13617,tabela,stół,13
6230,absolvido,uniewinniony,73
8678,vinculativo,wiążący,51
1072,tesouros,skarby,51
14210,ofertas,oferuje,17
6805,amplamente,rozłożysto,70
1005,sinóptico,synoptyczny,98
5617,girassol,słonecznik,77
8324,conduto,przewód,60
932,satchel.,tornister,98
5291,scouse,sceuhe.,79
3197,assistência médica,opieka zdrowotna,89
4504,facas,noże,83
13301,pressão,ciśnienie,18
12593,embalagem,opakowanie,23
1580,nômade,koczownik,81
9834,amizade,przyjaźń,48
11240,mills.,młyny,29
957,plaquetária,płytka krwi,93
7618,sufocar,zdusić,58
10978,doce,słodkie,39
13993,cinco,pięć,10
10496,atenciosamente,z poważaniem,38
9524,voodoo,wiara w czary,51
13499,de junho,jun.,16
14149,solteiro,pojedynczy,10
9648,almoço,obiad,50
4995,esfênico,sfenowy,81
4128,baile de formatura,bal studencki,84
12140,cerveja,piwo,30
12664,além,poza,26
9058,zinco,cynk,55
6206,ofuscado,przyćmiony,69
8650,resíduos,pozostałości,48
5919,divindade,bóstwo,65
8918,obrigatoriedade,obowiązkowe,56
9930,balsa,prom,40
779,incólume,bez szwanku,99
5664,encruzilhadas,skrzyżowanie ulic,76
12204,bin,kosz,30
14339,considerado,uważany za,5
4632,panqueca,naleśnik,77
6859,emprega,zatrudnia,25
861,redigido,redagowany,95
12186,mercúrio,rtęć,30
13136,sexo,seks,20
1942,lázaro,lazarus.,95
14232,homem,człowiek,10
8723,assassino,pogromca,57
12781,sessão,sesja,21
5322,loiras,blond,65
12863,desafio,wyzwanie,15
4562,lúpus,toczeń,83
9025,morder,ugryzienie,40
2164,repensar,rethink.,89
2172,coelhos,króliki,38
2182,pátio,dziedziniec,93
10987,iniciantes,przystawki,27
6664,gastrointestinal,żołądkowo-jelintowy.,71
11855,ufer,uszczęśliwiać,33
237,desonesto.,sprytny,99
10679,avalanche,lawina,42
14174,gerente,menedżer,11
12585,roubar,obrabować,26
10175,marcador,markier,36
5875,probabilidade,prawdopodobieństwo,76
7352,consórcio,konsorcjum,65
13162,consecutivo,kolejny,20
6277,insurreição,insurekcja,73
6714,desligamento,zamykający,29
2576,suborno,łapówkarstwo,92
2334,homônimo,imiennik,91
8818,baterista,perkusista,54
11768,abraão,abraham,34
6757,calúnia,oszczerstwo,57
7008,legítimo.,legalny,68
9916,disposições,zaprowiantowanie,41
9018,encomendado,upoważniony,22
607,roteirista,scenarzysta.,99
1958,lembrança,wspomnienie,84
10606,brincadeira,drażnić,43
684,referência,sędziany,26
12389,viés,stronniczość,29
530,esturjão,jesiotr,99
11523,tunísia,tunezja,36
4776,vagabunda,chlapa,76
3285,motivo,motyw,83
333,soluço,czkawka,98
3097,desaprovação,dezaprobata,77
11819,relegado,wyrównany,28
12755,sudoeste,południowy zachód,25
5649,honk.,trąbić,76
12573,mais fácil,łatwiej,27
4308,□ gentil,delikatny,83
1672,cipriota.,cypryjski,92
5956,quarteto,kwartet,74
10877,símbolos,symbolika,23
5182,evolucionário,ewolucyjny,80
10558,artificial,sztuczny,42
81,pedreira,kamieniołom,96
9688,hambúrguer,burger.,49
10227,coelho,królik,45
3154,não afetado,nieporuszony,89
573,nítrico,azotowy,99
8248,markup,narzut,61
6567,emprestar,pożyczać,49
11843,húngaro,język węgierski,32
13193,manual,podręcznik,19
14216,usos,użycie,5
13551,significou,oznaczał,15
12688,soletrado,orkisz,15
3591,louva a deus,modliszka,88
3159,empresários,biznesmeni.,89
2494,suportar,wytrzymać,89
1992,gusty.,porywisty,94
3039,alvenaria,kamieniarstwo,90
14113,encontrar,znajdować,8
1991,oriente médio,środkowy wschód,95
14306,lançado,wydany,9
11891,redskins.,czerwonoskórzy,33
1304,carpintaria,obróbka drewna,88
11196,treze,trzynaście,38
12619,khan.,chan,26
11650,carregando,niosąc,12
10942,delicatessen,garmażeria,40
10688,gentilmente,uprzejmie,42
5792,equinócio,równonoc,73
6420,hodge.,osoba pracująca na roli,73
12799,relógio,zegar,23
13971,avaliar,wskaźnik,8
780,balase.,rezerwaty,99
2306,vassoura,miotła,91
8558,sem significado,bez znaczenia,58
1589,vogal,samogłoska,78
14312,posição,pozycja,6
5017,puxado,holownik,75
2611,cifra,szyfr,89
14443,criada,utworzony,6
207,roo.,maleństwo,100
1239,impedir,uniemożliwiać,82
2315,sacada,balkon,86
14268,demanda,popyt,23
3816,aves,drób,87
10884,solo,gleba,40
7932,rube.,wiejski prostak,62
12395,pó,pył,28
14292,casos,sprawy,6
8149,embarcado,wyruszył,51
9615,resumir,podsumować,40
4470,albinismo,bielactwo,81
7863,salsicha,kiełbasa,59
3438,orquídea,orchidea,88
10466,esticar,rozciągać,34
13796,em,w,5
10472,judaísmo,judaizm,44
12119,circulação,krążenie,27
2050,ogiva,głowica bojowa,80
4535,mais esperto,mądrzejszy,83
13662,perda,strata,12
2226,axial,osiowy,93
13105,exato,dokładny,18
5370,volátil,lotny,71
9885,vocais,wokal,38
10568,replay,powtórna rozgrywka,37
12522,errôneo,zwodniczy,26
9970,hippie,hipis.,45
10220,pecado,grzech,39
14170,recebido,otrzymane,6
13198,aceitável,do przyjęcia,6
2760,babador,śliniaczek,89
9124,recordado,przywołany.,33
2683,carroçaria,nadwozi,91
420,cuneiforme,klinowy,100
3956,uptown.,przedmieścia,86
12298,chateado,smutny,27
8779,escarlate,szkarłat,56
11595,ussr.,zsrr.,36
12880,na verdade,rzeczywiście,23
11812,comparação,porównanie,32
11140,carga,załaduj,25
13351,lago,jezioro,17
9954,cabine,budka,47
14356,fontes,źródła,7
11858,alturas,wysokość,25
11789,atriz,aktorka,33
8947,estudioso,uczony,39
9306,policiais,policjantów.,53
6419,clímax,punkt kulminacyjny,70
275,ibérico,iberyjski,99
12698,acho,odgadnąć,23
6829,jóquei,oszukać,64
3249,flapper,podlotek,89
7896,estilhaçado,roztrzaskany,57
8849,sparky,iskrzący,57
5344,gato selvagem,żbik,37
10840,esteroide,steryd,39
12940,o qual,kogo,23
3805,domar,oswojony,73
11799,intermediário,mediator,34
7453,ângulos,kąty,38
12625,seg,mon.,26
13523,verão,lato,16
14024,trimestre,kwartał,10
9745,manga,rękaw,39
11436,reed.,trzcina,37
12299,terrenos,fusy,13
6788,fender,błotnik,66
14046,pequeno,mały,12
11235,shutout,wyłącznik,25
12095,aliança,koalicja,31
13060,resfriado,przeziębienie,21
3872,epônimo,ekliminacja,86
5440,alíquota,podwielokrotność,79
6113,catastrófico,katastrofalny,59
11750,egípcio,egipcjanin,32
12667,equipe técnica,załoga,22
13050,recebe,dostawca,8
11483,duração,trwanie,36
13362,definiram,zdefiniowany,16
8242,superado,przewyższony,49
13174,às vezes,czasem,18
7305,nudez,nagość,66
7481,usher.,bileter,61
10180,albanês,albański,38
8024,hepatite,zapalenie wątroby,62
1529,reto,odbytnica,96
2592,retrabalhado,przerobiony,66
2773,gotejamento,sączyć,86
4990,mandíbulas,szczęki,62
14030,versão,wersja,10
13944,iorque,york,10
12741,articulação,połączenie,24
8109,armário,szafka,61
2750,batten,listwa,90
14301,preocupação,obawa,10
10403,sujeira,brud,45
9670,síntese,synteza,51
13159,crise,kryzys,20
10021,componentes.,składniki,32
4166,jousting.,potykanie,85
682,atolado,bogactwo.,74
211,valão,walon.,100
8708,escalando,wspinaczka,32
12939,verdade,prawda,22
13206,determinar,określić,11
7269,cafeína,kofeina,66
8874,ocorrência,występowanie,50
6532,babuíno,pawian,70
3737,mexilhão,omułek,85
11978,benjamin,benzoes,32
5595,asilo,przytułek,75
13879,agora,teraz,8
13712,verificável,sprawdzalny,9
5839,tempo esgotado,koniec czasu,62
3056,bartholomew.,bartłomiej,90
13160,global,światowy,19
6107,minhoca,dżdżownica,74
5299,má conduta,złe prowadzenie się,79
14162,outros,inni,5
8395,caf.,kawiarnia.,60
10035,pouco,niewielki,47
3487,camaleão,kameleon,88
7538,whisp.,szeptem.,65
7536,processador,edytor,58
5748,cubismo,kubizm,77
11254,pára-quedas,spadochron,37
8543,sh.,cii,59
13583,itália,włochy,15
10365,nobre,szlachetny,43
11793,notificar,notyfikować,30
904,modo,modus.,98
12414,livremente,swobodnie,28
13318,mais baixo,niżej,18
5053,basque.,baskijski,78
3685,cativos,jeńcy,57
1341,fileom.,fabułka,97
10772,asteca,aztek,40
13059,duas vezes,dwa razy,21
3696,prog,wałówka,86
8908,fanny.,dupa,56
7691,geométrico,geometryczny,62
11232,violento,brutalny,37
7711,suavizante,kojący,63
10214,finlandês,fiński,46
2554,estetoscópio,stetoskop,92
13075,crítico,krytyczny,12
10628,ensino,nauczanie,33
10624,consolidado,skonsolidowany,36
8985,elaborar,wyszukany,48
11286,tratar,mieć skłonności,31
8160,pitagórico,pitagorejski,61
5406,digerir,strawić,56
5517,imortal,nieśmiertelny,62
13706,esperado,spodziewany,12
4118,cisnes,łabędzie,45
2139,situação,sytuacja,94
5823,retardar,opóźniać,41
11747,vigésimo,dwudziesty,34
9402,postal,pocztowy,53
10510,linear,liniowy,43
1059,executor,enforcer.,32
1075,tot.,brzdąc,82
7060,pipeline.,rurociąg,64
4031,biscoitos,ciasteczka,27
5582,algum dia,pewnego dnia,77
11129,mais rápido,szybciej,39
13946,preços,ceny,21
13749,acompanhar,tor,11
5445,galáctico,galaktyczny,78
11936,cérebro,mózg,31
5117,woodland.,lesisty teren,67
2631,nariz de garrafa,bottlenose.,92
14419,shows,przedstawia,8
9190,brute.,bydlę,54
3881,conceptual,konceptualistyczny,78
