ID,PORTUGAIS,RUSSIAN,INTERVAL
11380,vertical,вертикальный,30
12905,arkansas.,арканзас,20
3576,telha,кафельная плитка,62
2138,sem lei,беззаконный,85
6658,carver,резервирование,66
12317,medalhas,медали,14
13856,apenas,только,6
12577,di.,диоксида,22
3367,sopro,пышность,71
155,carrinho de mão,тачка,100
8300,zebra,зебра,52
3676,tenor,тенор,80
13842,ano,год,6
12629,nominalmente,номинально,10
4497,guatemalteco,гватемаль,77
2870,pubic.,лобковый,88
12278,fb.,фб,26
8521,despachou,отправлена,45
3860,descendência,потомство,84
4477,anuário,ежегодник,79
7196,arcebispo,архиепископ,61
7503,lírio,лили,60
11457,báltico,прибалтика,33
8635,sapo,жаба,53
2643,viscosidade,вязкость,88
9705,parado,заглохл,37
10958,remanescentes,остатки,30
2585,barra lateral,боковая панель,89
11041,norseman.,нормин,36
11075,idaho.,айдахо,36
10168,meteorológico,метеорологический,32
5651,osmose,осмос,73
2611,cifra,шифр,87
8664,juvenil,ювениль,53
8562,aldeia,гамлет,52
7977,nó,узел,28
2736,quack,крякать,88
13269,teoria,теория,13
2493,albatroz,альбатрос,90
8301,realista,реалистично,49
375,sílica,кремнеземный,100
14129,nunca,никогда,10
3846,licenciante,лицензиум,84
5869,manjericão,бэзил,72
5216,brutus.,брут,76
2359,mais engraçado,забитый,91
12050,bode,бак,25
10692,publicamente,публично,38
12684,comunista,коммунистический,20
6829,jóquei,жокей,61
14487,novembro,ноябрь,6
1474,bilby.,билби,95
7193,barlow.,барлоу,63
3767,cruising.,круиз,35
7008,legítimo.,законный,64
10102,romântico,романтик,42
10221,aspirador,пылесос,42
10739,richardson.,ричардсон,38
1967,babá,няни,93
9269,luminária,лампа,47
64,entristecido,опечален,93
9324,objecto,обременять,47
8610,uvas,виноград,43
13154,alunos,студенты,13
13989,programas,программы,11
6503,xixi,моча,47
10974,serra,сьерра,37
9645,saco,мешок,24
667,audível,слышно,94
3799,sarampo,корью,84
638,numbat.,омутать,99
10730,guam,гуам,38
5331,impasse,тупик,67
1184,roer.,ревер,96
7780,hesperiano,геспериан,60
13988,interesse,интерес,8
8117,anorexia,анорексия,57
13416,popular,популярный,13
8012,compositor,автор песен,48
4442,inveja,завидовать,79
2839,pont.,понция,88
10473,wang.,ванна,40
8295,saxofone,саксофон,56
6319,extremista,экстремист,56
13483,calendário,календарь,14
3105,ingrediente,ингредиент,69
11737,ft.,фунт,30
2689,metra.,метра,89
2554,estetoscópio,стетоскоп,90
2008,advérbio,наречие,90
12248,em algum lugar,где-то,26
5645,estranhos,незнакомцы,52
1520,antiético,неэтично,94
629,narcisismo,нарциссизм,99
142,proprietários de terras,землевладельцы,93
13092,pena,пенальти,15
8414,incrivelmente,невероятно,38
13666,reino,царство,12
5758,armário de roupa,шкаф,70
9606,seth.,сет,47
12702,reescrever,переписать,17
13456,indesejado,нежелательный,14
2939,porcaria,дерьмовый,85
13276,clima,погода,15
11140,carga,нагрузка,22
9056,moçambique,мозамбик,51
5852,para mim,толь,72
6354,indiretamente,косвенно,69
1222,toastmaster.,тамада,94
2802,nasal,назал,88
128,conversa,болтовня,97
13746,processar,обработать,10
5158,fiasco,фиаско,75
8628,slogan,лозунг,44
3251,pico.,пико,87
11690,harvard,гарвард,31
13108,líder,лидер,12
13724,thomas.,томас,12
6079,não permitido,запрещено,64
6352,lambda.,лямбда,69
10467,nad.,настраивать,40
4420,spitzer.,шпитцер,80
8007,australiano,австралиец,51
682,atolado,увязшийся,70
2989,desinformado,uninformed,79
7505,beckett.,бесктет,62
13150,de qualquer forma,в любом случае,16
11538,sistemático.,систематический,27
12234,devagar,медленный,22
11952,tubarão,акула,22
12907,arthur,артур,20
2254,prequel,предельный,91
5381,tabasco.,табаско,75
9743,leopardo,леопард,45
10811,leonard,леонард,38
5641,concebido,отработанный,64
13789,felicidades,ваше здоровье,11
318,nuancemente,нюанс,85
4736,aromático,ароматический,76
13485,voto,голосование,10
6187,picaroon,пикарун,70
6639,estratégias,стратегии,30
12534,considerada,считается,6
7088,faraday.,фарадей,64
14097,reunião,встреча,10
11000,boca,рот,34
12823,criativo,творческий,20
13560,ciência,наука,12
7586,framboesa,малина,61
1596,assar,выпекать,61
5657,satisfatório,удовлетворительно,73
5553,burundi,бурунди,74
3626,lêno.,лено,85
1382,minguante,ослабление,81
11651,beneficiar,выгода,7
1797,amnésia,амнезия,93
4447,rastejar,слизняк,67
13044,significado,значимость,10
7738,não verificado,неверно,45
11979,dólares.,доллары,20
2876,hoya.,хоя,88
13968,gerenciamento,управление,9
14220,semelhante,похожий,11
1254,desavergonhado,бесстыдный,96
13708,apesar de,несмотря,12
179,repatriamento,репатриация,82
635,fitz.,фитц,99
13330,cogumelo,гриб,15
2626,bushranger.,буша,89
8370,celular,сотовая связь,56
11181,cb.,сб,35
3144,enxada,мотыга,86
3597,primate,примата,76
9498,ain.,аин,47
7376,assessores,оценщики,62
14029,em volta,вокруг,8
8901,dente,зуб,49
9458,cova,могила,38
3154,não afetado,незатронутый,88
12256,thompson.,томпсон,26
14091,n,не,8
11411,mais devagar,помедленнее,33
5830,culatra,казенная часть,57
10058,dedução,вычет,35
1724,fechamentos,замыкание,47
11382,livrar,избавлять,33
7482,desarmamento,разоружение,62
5822,casar,мы б,38
10066,gancho,крюк,30
11451,gêmeo,близнец,21
528,hayne.,хайн,99
3490,aminotransferase.,аминотрансферазы,86
10737,dor,боль,30
652,ambrosia.,амброзия,98
14131,vezes,раз,5
1218,mako.,мако,96
5573,topologia,топология,63
1620,carina,карина,93
11363,finalistas,финалисты,29
4993,carruagem,колесница,69
6754,mais curto,кратчайший,66
8621,flutuando,плавающий,43
5904,levitação,левитация,70
7838,hábito,привычка,46
277,sedans,седаны,48
4529,burroughs.,буруши,80
13256,victoria.,виктория,16
8670,não é,isnt,53
8498,inspiração,вдохновение,28
11779,tu.,турист,30
13572,estrutura,структура,12
11080,fantasma,фантом,32
5477,mime,мимизм,73
6734,damasco,дамаск,66
2463,bashing.,отбиение,51
226,interleague.,межлега,100
4676,oriole.,иволга,31
12389,viés,предвзятость,25
4967,terrapins.,террапины,74
5770,boa,боевый,71
8552,tipográfico,типографский,54
13826,estive,был,5
9867,letreiro,указатель,44
3976,elegante,элегантный,71
10588,sanders.,шлифы,37
10902,boicote,бойкотировать,35
3216,nepalês,непальский,87
4227,clamshells.,раскладушки,81
3920,corrosão,коррозия,80
10026,weber.,вейбер,43
5883,constituinte,избирательный округ,49
4709,homeostasis,гомеостаз,79
9876,baterias,батареи,20
8555,quincy.,повседневный,54
13857,depois,после,5
11376,min,мин,31
9113,starr.,старство,50
6788,fender,навес,62
13952,papel,часть,8
6580,ramon,рамон,67
1538,orfeu,орфей,95
9341,anastrofo,анастрофа,49
3365,interrupção,прерывание,42
8726,ag.,аг,53
7328,satisfação,удовлетворение,62
9330,criador,производителя,40
3492,cevada,ячмень,85
10286,helicópteros,вертолеты,25
12599,golfe,гольф,23
6518,puritano,пуритан,62
13098,edward,эдвард,14
3827,hino,гимн,76
7256,contagem regressiva,отсчет,62
13469,permitir,разрешать,9
2884,hipócrates,гиппократ,88
6489,embaraçoso,смущающий,45
7473,placar,табло,61
14262,corporativo,корпоративный,16
6346,búfalo,бизон,62
5419,meiose,мейоз,75
1979,dari.,дари,93
5085,conhaque,бренди,77
14012,poder,мощь,6
724,evidente,перетаснять,98
3307,cordão,кормон,75
7018,hacking.,взломать,37
6965,ejaculação,эякуляция,62
9128,bytes.,байты,44
8523,bon.,бон,54
4946,reiterado,подтвержден,56
12076,câncer,рак,27
7663,radioativo,радиоактивность,59
11971,caminhão,грузовик,25
10778,provincial,провинциальный,38
5693,água doce,сладкая вода,73
5851,telugu,телугу,72
2512,drosophila.,дрозофила,90
7334,lc.,лек,62
5850,sim,ай,72
13583,itália,италия,13
13792,de,из,5
915,pease.,амортизация,97
2759,pageant.,пагентность,86
4229,interceptar,перехватывать,15
5780,libélula,стрекоза,72
13604,esportes,спортивный,10
954,antaus.,антей,97
5217,tristan.,тристан,76
5192,aldolase.,альдолаза,76
5996,áster,астер,71
14214,precisa,потребности,6
10880,wh.,смягчать,37
1072,tesouros,сокровища,46
5808,bleu.,блюбов,72
5308,lipídico,липид,74
2955,quilate,карат,87
10342,dinamarquês,датский,41
9878,mitch.,микча,44
7927,lan.,лана,59
6089,difusão,диффузия,59
11042,marlin.,марлин,29
13356,independente,независимый,12
11492,típica,типичный,23
4570,suavemente,нежно,80
12647,ameaças,угроза,13
219,boozer,бузер,100
4375,panorâmico,панорамный,81
7281,voltagem,напряжение,61
14180,julho,июль,6
4627,espongiforme,губчатая форма,79
514,wasps.,осы,58
826,senhorio,арендодатель,91
14174,gerente,менеджер,9
3813,mento,мент,84
5408,blanche,бланш,74
198,voyageurs.,воисты,97
13662,perda,потеря,10
13373,escócia,шотландия,15
4965,mediana,посредственность,77
3127,véu,вуаль,71
13801,disse,сказал,8
2376,verificar,выяснить,79
2054,garibaldi.,гарибальди.,92
1629,duplex.,дуплекс,92
13208,raio,рентген,16
5664,encruzilhadas,перекресток,72
10411,moral,мораль,31
2959,hobbies,увлечения,57
8332,plágio,плагиат,52
9720,esqueleto,скелет,44
2099,corrie.,корри,92
13824,mais,более,5
3701,em terceiro lugar,в-третьих,85
