ID,PORTUGAIS,CHINESE,INTERVAL
5703,ressalto,撞,54
12660,charlie.,查理,22
10266,patente,专利,37
6756,ultravioleta,紫外线,67
4982,circuncisão,割礼,76
10381,cartucho,墨盒,37
9376,pipa,风筝,49
2751,peitoril,窗台,88
5680,capita,人均,74
10574,netuno,海王星,40
5726,irreal,虚幻,73
12562,finlândia,芬兰,23
12859,josh.,乔什,20
9304,salmão,三文鱼,50
7346,hélio,氦,63
8422,inesperado,意外,56
6418,carbonaceous.,碳质,70
8992,impulsionado,推动,39
3466,emissor,发行人,86
12618,cabo,电缆,22
10632,richter.,里希特,39
12554,kennedy.,肯尼迪,23
2852,intestino,胆量,62
11122,buccaneers.,颊,35
6877,bretão,布列隆,66
12160,expedicionário,探险队,27
2343,bilateral,双边,90
8419,nabo,芜菁,56
4024,clivar.,劈开,75
4011,jacksonian,杰克逊人,84
11550,reprodução,再生产,28
2020,gaivotas.,海鸥,85
4279,holofote,聚光灯,80
3620,totient,一般,86
14378,unidades,单位,6
435,francium.,钫,100
155,carrinho de mão,独轮车,100
4734,subconjuntos,子集,59
7588,camiseta vermelha,redshirt.,59
13240,missouri.,密苏里州,16
13621,etc.,等等,12
614,verifica,查看,93
10627,revelar,揭示,21
10130,inteligente,聪明的,17
3487,camaleão,变色龙,86
9565,betty.,贝蒂,48
7373,privada,骄傲,63
8704,eleanor,埃莉诺,54
1287,indeciso,未定,94
251,caindo,翻滚,71
6997,mais fraco,较弱的,66
2934,retaliar,报复,45
11718,maya.,玛雅,31
13290,anthony.,安东尼,16
12399,jazz,爵士乐,25
6231,greenwood,格林伍德,71
12130,tráfego,交通,27
9226,emocional,情绪化,31
5052,pejorativo,佩伯拉特,76
10383,não oficial,非官方,38
2077,com tesão,角质,92
6129,rangido,吱,69
12903,oakland,奥克兰,20
9119,reforçado,加强,33
9408,no mar,离岸,49
8410,cera,蜡,52
8022,tingir,染料,54
5661,tiro com arco,射箭,74
3937,descer,下降,38
4601,cisco.,思科,80
6164,cachoeira,瀑布,68
12873,papel,纸,18
5630,notavelmente,值得注意的,24
10730,guam,关岛,38
7939,mistura,混合,19
730,carpal.,腕骨,98
6396,premissa,前提,50
3167,ariadne,阿里亚尼,88
5042,bip,嘟,76
1267,acumular,积累,45
6302,caracol,蜗牛,64
11379,shaw.,sh,34
1767,pensões,养老金,62
11751,volume,体积,27
9762,knox.,诺克斯,46
9710,restauração,恢复,9
3616,roupa de baixo,内衣,78
10473,wang.,王,40
4673,inofensivo,无害,80
6315,diocese,教区,70
6189,nos dias de hoje,如今,71
14139,comparado,比较的,11
8537,baleias,鲸鱼,55
13129,alabama,阿拉巴马州,17
6721,inerentemente,固有,54
4189,fleury,弗里拉,83
835,wali.,瓦利,98
122,salaam.,萨拉姆,100
11984,açúcar,糖,28
5083,bolo de queijo,芝士蛋糕,77
165,agir sobre,采取行动,100
5736,salsa,萨尔萨,74
13037,ácido,酸,18
13554,estimado,赞赏,9
13237,mestre,掌握,12
3671,diagonal,对角线,78
10434,underdown.,不下down.,41
13620,afrikaans,南非荷兰语,12
5822,casar,星期三,38
10291,fleming.,弗莱明,42
3524,cerveja preta,肥硕,86
3306,hexagonal,十六进制,85
2643,viscosidade,粘度,89
4801,pandora.,潘多拉,78
8650,resíduos,残余物,45
8457,fritz.,弗里茨,56
998,obsidiana,黑曜石,97
11397,inferido,推断,30
13538,conformidade,遵守,13
6921,cão,猎犬,61
11430,trindade,三位一体,33
227,cosmetologia,美容,100
9871,insurgentes,叛乱分子,33
5434,açude,堰,76
555,freehold,自由持有,99
5990,espresso,浓咖啡,72
530,esturjão,鲟,98
2167,rearranjo,重新排列,57
2466,sayers.,叫声,83
4642,azarado,不幸的,80
14236,morto,被杀,10
6227,fermento,酵母,71
648,yali.,亚利,99
13691,imenso,巨大的,12
8683,vip.,贵宾,53
3227,egoísta,自私,84
10321,sapateiro,鞋匠,41
9402,postal,邮政,49
12488,não relacionado,无关,24
8122,acessado,访问,8
14403,breve,很快,9
6194,submeter-se a,经历,47
295,crux,症结,100
11033,guarnição,驻军,33
13499,de junho,君,13
10648,óptico,光学的,35
12742,armado,武装,13
2182,pátio,庭院,91
13195,massa,大量的,15
8279,anaconda.,蟒蛇,56
54,argo,阿尔戈,80
1185,niacina,烟酸,97
1853,antiaéreo,防空,94
4350,fundos,背景,17
3182,borrão,模糊,76
12159,foguete,火箭,20
3152,mais pobre,穷,88
7513,beleza,bz.,62
3959,castanha,板栗,82
10641,revanche,rematch.,39
11361,andre.,安德烈,34
2660,richest.,最富裕的,90
8253,kiev,基辅,57
2316,axiomas.,公理,74
7617,gordinho,fat,62
8432,lítio,锂,56
14209,velho,老的,10
4325,oswego.,奥斯威戈,82
3009,desapontado,失情,88
5502,lucan.,卢坎,75
10768,sementes.,种子,13
4965,mediana,中位数,78
739,ortogonal,正交,94
26,leucina.,亮氨酸,100
6237,respeitosamente,尊敬,11
10322,burke,伯克,38
11809,kerry.,克里,30
9098,cupê.,轿跑车,18
13503,em direção,向,12
11885,kenny.,肯尼,29
9248,invenção,发明,30
13300,criado,提高,13
3558,mediada,介导,26
751,tarô,塔罗牌,98
12719,recorrente,再次发生的,22
4531,fulham,富勒姆,81
7603,embargo,禁运,60
9321,cornualha,康沃尔郡,44
12078,amador,业余,26
9816,filme de ação,惊悚片,45
4046,injustiça,不公正,78
12685,airborne.,空降,22
11836,cinzas,灰,24
10778,provincial,省级,38
9390,protestante,新教,13
4280,chipmunks.,花栗鼠,61
10531,beirute,贝鲁特,40
13562,mês,月,10
12657,indianapolis.,印第安纳波利斯,22
9211,respiratório,呼吸道,50
9267,libéria,利比里亚,50
7702,castillo,卡斯蒂略,61
14518,colheita,屈服,38
9503,iémen,也门,48
3963,brat,小子,79
11310,perfeitamente,完美,35
9047,planador,滑翔机,46
1005,sinóptico,synoptic.,97
5606,talahassee.,塔拉哈西,75
12235,prisão,监狱,17
9928,próximos,即将到来,45
8512,tourette.,拉表,56
11069,cru,生的,37
1122,orbicle.,奥布利斯,97
11741,amazonas,亚马逊,30
8020,lu,鲁,59
10490,otomano,奥斯曼,39
10763,madonna.,麦当娜,38
9042,sandra.,桑德拉,52
2850,congestionamento,拥塞,83
9577,em todo o país,全国,48
14244,significa,方法,8
5919,divindade,神,62
12744,desastre,灾难,17
9721,fuji.,富士,46
12211,randy.,兰迪,27
12226,evolução,进化,26
13975,segundo,第二,7
9149,montar,骑,51
4535,mais esperto,聪明,81
6294,protagonista,主角,63
11555,máxima,格言,30
1850,aliteração,头韵,94
2172,coelhos,兔子,35
7986,atordoado,目瞪口呆,43
12806,dinamarca,丹麦,21
12190,brandon.,布兰登,27
5775,divisores,除数,68
11010,aéreo,天线,37
12517,despedido,发射,10
9411,esteira,垫,38
1984,mang.,曼,92
2373,retribuição,报应,89
12670,píxeis,像素,21
10831,reclamações,抱怨,26
168,schmitz.,施密茨,100
1758,emocionados,兴奋,51
12700,panzer.,帕兹,22
4363,honrado,荣幸,14
5614,jumbo.,巨型,73
4163,logaritmo,对数,76
12656,hungria,匈牙利,22
7306,cafetão,拉皮条,62
9419,fadas,仙女,48
11464,centro da cidade,市中心,33
9134,janet.,珍妮特,51
10791,quatorze,十四,38
3424,tabu,忌讳,85
6618,saigon.,西贡,68
10199,falou,辐,42
6828,dançarinos,舞者,54
3590,propulsão,推进,86
4647,blanco,布兰科,80
4481,jeitoso,英俊,80
1506,égide,aegis.,95
1570,transiente,短暂的,92
3038,tomilho,百里香,88
12177,empurre,推,17
11743,renascimento,再生,31
13121,vento,风,12
6124,amônia,氨,71
13384,cortar,切,13
1750,retângulo,长方形,91
14386,cartão,卡片,13
10403,sujeira,污秽,41
13743,atras do,在后面,12
13027,christopher.,克里斯托弗,18
5749,castela,卡斯蒂利,74
8646,atlantis.,亚特兰蒂斯,55
6886,amianto,石棉,66
13815,ou,或者,5
11616,racismo,种族主义,32
2125,alma penada,班舍,86
10903,poker.,扑克,38
11114,ostra,牡蛎,36
5865,unitarista,联络,60
1112,instrutores,教师,66
5943,punjabi.,旁遮普,73
13034,holanda,荷兰,18
5583,reformulado,重新遍布,52
13007,reação,反应,17
8259,fossilizado,僵化,57
9141,booker.,赌棍,51
13596,tendência,趋势,12
10023,marido,丈夫,43
12321,iugoslávia.,南斯拉夫,25
13812,um,一个,5
9678,estabilidade,稳定,32
9093,graduado,毕业,36
2518,eufemismo,委婉语,87
12029,proíbe,禁止,15
8676,contingente,队伍,39
13070,alcançar,抵达,9
10208,quieto,安静的,42
10651,opções,选项,7
5022,anexo,封闭,72
9331,consumido,消耗,30
9907,processado,起诉,23
406,mekong.,湄公河,100
4475,scarface.,疤面面,81
6839,jameson.,詹姆森,67
12651,ken.,肯,22
6884,façanha,特技,59
13088,muro,墙,16
11552,logos,徽标,11
7565,benin,贝宁,62
8288,epicentro,震中,57
12200,relativamente,相对地,19
12035,impossível,不可能的,27
7707,petersen,彼得森,61
11005,damon.,达蒙,37
369,hadron,强子,100
1351,intolerância,贝尔特里,96
7363,outfield,外场,15
11574,por cento,百分,32
2354,melba,梅尔巴,91
10001,abstrato,抽象的,41
12621,nativo,本国的,21
12181,doente,生病,23
2464,freelance,自由职业者,84
8548,vilões,恶棍,47
6060,repressão,镇压,71
10436,substituído,替代,21
9783,dobrar,折叠,33
2323,simbiose,共生,91
7755,eureka,尤里卡,61
11828,exterior,外,30
13985,público,民众,8
1329,gárgula,gargoyle.,92
7646,odio,od,61
1529,reto,直肠,95
12916,chocado,str,20
12098,conservador,保守,21
8863,woody,伍迪,52
5859,allegheny.,阿勒格尼,73
8433,desinantemente,不打击,56
1676,irmandade,姐妹情谊,94
12463,taiwan,台湾,24
11569,culpa,责备,24
12417,barra,酒吧,21
7049,molho,酱,64
6348,cobalto,钴,70
13245,jason.,杰森,16
2311,perturbar,打扰,21
4900,penicilina,青霉素,79
3418,silvicultura,林业,87
4250,siamese.,暹罗,82
7209,biossíntese,生物合成,64
2811,sidecar,旁观式,88
5897,veto,否决,62
11237,general,gen,35
10054,espaguete,意大利面,44
7047,latino,拉丁裔,62
1377,parkland,帕兰,89
1100,zumbir,哼,93
5326,recapitular,搭档,62
813,malhado,虎斑,98
8104,fotos,图片,36
1036,hessian,黑森州,94
497,riviera.,里维埃拉,99
5390,graxa,润滑脂,74
8837,feroz,凶猛的,50
9273,desmatamento,砍伐森林,49
14453,agosto,八月,6
10615,estado,财产,36
6847,guerre.,格雷,67
3882,groundhog,土拨鼠,84
13106,wickets.,小家文,13
819,até agora,迄今为止,98
8398,coincidência,巧合,39
10630,peyton.,佩顿,39
8935,medusa,海蜇,52
13224,sol,太阳,15
626,invertebrado.,无脊椎动物,98
6148,génova,热那亚,71
5220,simulação,模拟,38
4689,frey.,弗雷,80
3569,personificação,拟人,86
11433,invicto,宽松,33
5986,monde.,蒙德,72
13883,sistemas,系统,8
1508,tootsie.,嘟嘟,95
194,motoristas,驾驶者,97
13742,garoto,男生,10
13118,un,联合国,17
13406,vale,谷,14
5011,talentos.,才华,32
6235,gurkha.,格哈哈,71
2420,planejadores,规划者,82
6983,refrigerante,苏打,66
12166,deturpando,歪曲,23
9111,utilitário,效用,31
5792,equinócio,股份,70
13876,governo,政府,8
1082,daqui em diante,今后,97
14384,liderar,带领,7
1659,fumante,吸烟者,81
1308,swami.,斯瓦姆,94
3383,engatinhar,爬行,67
13301,pressão,压力,15
7690,torrencial,滂沱,61
3288,salvamento,打捞,65
9182,guiana,圭亚那,51
12746,chegado,到达的,14
13769,compreensão,理解,9
652,ambrosia.,神的食物,98
11533,curioso,好奇的,32
6892,fijiano,斐济人,66
7046,país das maravilhas,仙境,65
1996,baun.,宝,93
5403,incêndios,野火,63
10093,rita,丽塔,44
14334,américa,美国,5
12464,poster,海报,22
7985,impor,强加,33
11600,regulamentos,法规,23
8295,saxofone,萨克斯管,57
2798,xisto,页岩,89
1764,bloqueador,拦截,84
7993,libertado,释,59
3422,arsenal,军械库,83
10058,dedução,扣除,36
9088,vinil,乙烯基塑料,51
11840,painel publicitário,广告牌,29
13805,por,经过,5
7992,consumo,消费,59
10811,leonard,伦纳德,38
12344,o mais rápido,最快的,25
9433,arca,方舟,49
13373,escócia,苏格兰,15
547,heresia,异端,97
3916,bolota,橡子,82
3150,desligar,关掉,86
12475,míssil,导弹,20
2029,salvaguarda,保障,86
12929,triplo,三倍,19
3043,dalt,达尔特,88
1091,shabbat.,沙巴特,97
13086,mercado,市场,12
7831,ornitorrinco,鸭嘴兽,61
431,reduzido,缩减,85
8106,pré estreia,首映,18
3155,precauções,防范措施,72
10025,harlem.,哈勒姆,44
5974,queimador,刻录机,71
495,cócegas,痒痒,86
1855,dorian.,多利亚人,94
11641,rebelião,叛乱,31
12774,sudeste,东南,21
9357,esclarecimento,澄清,47
8765,hades,哈迪斯,51
12063,escritor,作家,19
10970,misc,杂项,38
13703,rapidamente,赶快,12
764,manx.,曼克斯,98
12272,papa,教皇,25
9751,acusação,起诉书,40
6361,lêmure,狐猴,70
1059,executor,执法者,28
6658,carver,雕琢,68
10372,hardware.,硬件,41
4717,opala,蛋白石,79
8481,testamento,遗嘱,55
8905,emmy.,艾美,53
682,atolado,陷入,71
11936,cérebro,脑,27
990,woolf.,伍尔夫,97
5492,cachimbo de água,水烟,75
14440,livro,书,9
4805,condenar,谴责,34
5100,articulado,铰接式,65
2181,escudeiro,乡绅,80
1310,privar,剥夺,67
3941,olhadinha,窥视,81
9139,kelvin,凯尔文,50
1313,xamã,萨满,83
934,crucificação,钉十字架,97
1688,lagostim,小龙虾,94
11820,habilidades,技能,25
3572,twister.,捻子,82
9294,monitoramento,监测,16
12331,pete.,皮特,25
9987,marca comercial,商标,42
2291,estrôncio,锶,92
5128,ducado,duchy.,75
3419,melão,瓜,86
2410,tauranga.,陶朗加,91
9426,perícia,专业知识,49
12988,lista de controle,清单,19
2647,teólogo,神学家,86
3491,academia.,学术界,86
3021,barracuda.,梭鱼,87
13699,daniel,丹尼尔,12
1282,tríades,三合一,66
4313,vendedor ambulante,兜售,82
1900,corcunda,驼峰,87
159,cenozóico,新生代,100
11753,troy,特洛伊,30
11566,bombers,轰炸机,23
9183,serotonina.,血清素,50
8710,coragem,勇气,50
5125,regência,丽晶,77
3245,agonista.,激动运动员,79
4379,acelerar,加速,35
11886,bávaro,巴伐利亚,29
7965,wilt.,枯萎,58
11811,granadeiro,格林纳迪埃,29
9395,anders.,安德斯,49
11392,professor,教授,32
6963,afrodite.,阿芙罗狄蒂,66
8593,olivia.,奥利维亚,55
8173,modesto,谦虚,58
10433,sódio,钠,41
351,pesky.,痛苦,100
12632,superfície,表面,21
12372,estúpido,愚蠢的,23
5245,ratoeira,捕鼠器,76
11815,mcdonald.,麦当劳,30
2955,quilate,克拉,87
13654,sam.,萨姆,12
1660,carpa,鲤鱼,83
13387,cavalaria,骑兵,14
2679,rosalind.,罗莎琳德,90
1682,entrevistados,受访者,86
7883,comercialmente,商业上,9
1552,aneto,莳萝,94
5122,fey.,fe,77
13643,vila,村庄,12
3029,pronome,代词,78
12141,pensamentos,思想,11
2070,barangay.,巴兰那,92
8429,cesta,篮子,54
1610,variância.,方差,94
2214,britt.,布里特,92
12367,insanidade,疯狂,20
11293,coliseu,大剧场,35
174,esmalte,搪瓷,97
8025,duquesa,公爵夫人,59
5134,ketchup,番茄酱,77
9381,comediante,喜剧演员,46
8903,toledo.,托莱多,52
4421,sn.,一个人,81
2684,ultramarina,群青,90
10567,desnecessariamente,不必要地,40
10596,cavalo de corrida,赛马,29
4062,érica,埃里卡,83
7113,euclides,欧几里德,65
8388,newsprint,新闻纸,56
5033,alfabetização,扫盲,78
13991,negociação,贸易,12
11502,trinidad.,特立尼达,33
10067,jornalistas,记者,28
13050,recebe,得到,7
2778,alpaca,羊驼,89
4812,paranóia,偏执狂,78
13641,oito,八,12
612,mendelssohn,孟德尔斯索伦,99
6967,terrestre,陆,65
12352,brisbane.,布里斯班,25
6480,cardíaco,心脏,69
2397,anti-desportivo,违反体育道德,91
11207,joan,琼..,36
7175,gênero,genus.,64
4530,temperado,回火,43
10819,marco,马可,38
5217,tristan.,特里斯坦,77
14487,novembro,十一月,6
1016,acenar,点头,90
7612,grover,格罗弗,62
2470,patologia,病理,79
67,preguiçoso,lazier.,100
11284,prefeito,市长,32
8522,julgando,判断,19
2326,carole.,car,43
2202,lindy.,林迪,92
4442,inveja,嫉妒,80
13829,deles,他们的,6
14022,polícia,警察,10
7168,vire para fora,结果是,63
9597,rouba,抢断,31
11437,racista,种族主义的,32
6780,capataz,领班,67
2522,peruca,假发,82
10695,leonardo.,莱昂纳多,39
6090,pegada,脚印,68
12421,austin.,奥斯汀,25
2101,lagrangian.,拉格朗日,92
137,poroso,多孔,100
8339,perseguição,迫害,51
5590,mimado,宠坏了,51
6902,crashing.,崩溃,16
11418,espelho,镜子,31
12704,senadores,参议员,13
13001,massacre,屠杀,18
7942,pertinente,相关,59
12766,cartões,牌,13
881,poeira estelar,星尘,97
13916,produtos,产品,8
11168,com licença,借口,34
8793,dayton,顿,54
10190,completamente,共,43
11082,balas,子弹,24
13790,televisão,电视,11
10605,alegadamente,据称,39
10005,fiesta.,嘉年华,44
3774,legiões.,军团,38
9265,judicial,司法,48
9466,niágara,尼亚加拉,48
3775,vernáculo,白话,85
10318,massa.,马萨,42
778,diminuiu,subs,78
4391,aqueduto,渡槽,81
2654,eyre.,艾尔,89
6019,prevalecer,占上风,40
7079,mirza.,米尔扎,65
9598,humor,幽默,40
9637,varrendo,扫,28
7418,gêmeos,双子座,62
12840,auburn,赤褐色,20
3055,não interferir,不可触摸,88
1921,muco,粘液,93
6303,joná.,乔纳,70
5968,nu,裸体,72
2450,retraído,缩回,65
4412,tântalo,钽,82
8810,pol.,波尔,53
13418,suporte,持有者,14
13071,escolha,挑选,12
13585,nascermos,出生,12
7608,ecossistema,生态系统,61
10901,falso,伪造的,35
2718,luar,月光,87
12669,atividade,活动,10
2337,jóias,首饰,91
12982,inicialmente,原来,12
13201,emprestado,借来的,16
6865,relutante,不情愿的,61
3707,oculos de sol,太阳镜,85
14053,oeste,西方,8
13370,energia,活力,15
14438,iniciado,开始,7
7805,primitivo,原始,58
11036,bahamas.,巴哈马,37
12696,padronizar,图案,20
14312,posição,位置,6
8612,marcel.,马塞尔,55
3507,pyongyang.,平壤,86
5306,quito.,基多,76
7784,verdun.,默登,61
8314,mescla,希瑟,57
2555,altar,坛,90
14367,imagem,图像,6
1920,hillbilly,乡下人,86
6820,semi-mensal,半月刊,67
6600,fraternidade,兄弟会,51
13740,comum,常见的,10
13915,seu,你的,5
1994,lamer.,拉米尔,93
2394,filmografia.,影片摄影,88
6412,memorando,备忘录,69
3719,decíduo,落叶,85
55,óvulos,ova.,100
13248,pró,pro,14
14413,funciona,作品,5
5475,renumerado,重新编号,60
11330,cia.,中央情报局,35
9281,relacionamentos.,关系,26
11913,fazenda,农场,24
4788,halas.,哈拉斯,75
3786,retangular,矩形的,85
9943,wheeler.,惠勒,44
7990,champanhe,香槟酒,59
13077,inning,局,12
167,tigon.,伊龙,100
12687,ferro,铁,19
10416,princeton.,普林斯顿,41
8146,em andamento,进行,58
7897,encalhado,搁浅,49
10990,brilho do sol,阳光,37
9048,mais novo,最年轻的,52
9258,sonda,探测,45
11577,proeminente,突出,27
11011,tartaruga,龟,32
786,doh,大湖,98
11908,incomum,异常,26
7464,leningrado.,列宁格勒,62
1577,interpessoal,人际交往,94
3135,cirúrgico,外科,86
9770,vietnamita,越南语,46
11509,estatísticas,统计,31
2110,patten,彭定滕,89
9661,spa,温泉,47
9953,byron.,拜伦,44
14143,abrir,打开,8
1203,entorse,扭伤,71
9622,conjunção,连词,44
8042,curtidor,皮匠,59
12949,adequado,合适的,13
11734,cadeia,链,28
6808,abby.,雅比,67
11478,alfred,阿尔弗雷德,33
4378,saxões.,撒克逊人,53
5740,veterinário,兽医,74
2735,myron.,迈伦,89
2025,discípulos,弟子,81
10313,andando,步行,13
13909,bem,出色地,7
13823,pode,能,5
6678,calcário,石灰石,68
6285,inibidor,抑制因素,64
383,brunel,布罗伦,100
11672,hidrogênio,氢,31
8338,raster,栅格,57
2124,constance,康斯坦斯,92
10002,imagens,意像,44
6599,procriar,品种,45
10090,desistir,des,43
9171,micro,微,51
11335,cortesia,礼貌,34
14435,ganho,韩元,8
11008,embaixada,大使馆,35
12850,allen.,艾伦,20
13528,adão,亚当,12
4609,clad,cl,77
13429,nove,九,14
11944,alison,艾莉森,29
136,epa.,欧洲环保局,100
9063,redutase,还原酶,52
11266,intervenção,干涉,34
6219,marcello.,马塞洛,71
4726,backlog.,积压,76
7090,vacina,疫苗,54
94,diomedes.,划点,100
8667,marfim,象牙,54
10437,pacífico,平静的,14
8695,mahal.,玛哈尔,54
4360,estalando,抢购,34
12890,rótulo,标签,14
3816,aves,家禽,85
86,arado,犁,88
8496,relógio,钟表,56
1248,nos bastidores,后台,96
5489,atacar,猛扑,67
461,conciliar,调和,85
9805,garagem,车库,44
5706,suspirar,叹,71
5088,runas.,run,40
6567,emprestar,借,45
13706,esperado,预期的,11
6448,khmer.,高棉,69
1488,historiografia,史学,94
5251,lrev,lr.,76
5025,catalão,加泰罗尼亚州,78
7699,peixinho dourado,金鱼,61
9086,defensores,防御员,51
