ID,PORTUGAIS,JAPAN,INTERVAL
9246,órbitas,軌道,14
8761,silício,ケイ素,50
1512,penang.,ペナン,95
12592,atos,act act,9
422,longarina,ストリンガー,97
5241,dissipação,亡命者,17
11206,amanhã,明日,35
9088,vinil,ビニール,50
3045,anoitecer,night,88
11832,mongo,モンゴー,29
6094,ragnarok,ログナロク,70
594,monossódio.,モノコジウム,99
1231,torchbearers.,トルクベアラー,84
8337,suburbano,郊外の,55
2022,placeholder.,プレースホルダー,92
9285,francamente,率直に,49
5184,fabiforme,fab,76
1324,peeps.,ピープ,81
13300,criado,育てた,13
6562,atol,環礁,66
9228,sírio,シリアン,47
748,apnéia,無理店,98
5588,faseado,段階的に,24
12077,trinta,30,27
8398,coincidência,一致,38
10555,prussiano,プロイセン,38
365,macaque,マカケ,99
1108,tilly.,ティリー,96
8747,pátria,故郷,52
2663,platônico,プラトニック,88
7721,apocalipse,黙示録,60
12593,embalagem,包装,19
12935,duque,公爵,18
8090,midland.,中原域,42
12535,assalto,ass ass,21
11041,norseman.,ノースマン,36
13232,dodo,ドドピー,16
3039,alvenaria,石積み,88
14109,john,ジョン,7
9687,barker,バーカー,45
7872,infinitamente,無限に,26
12495,barco,輸送する,16
516,guernsey.,ガーンジー,99
10004,culto,カルト,41
12266,por isso,それゆえに,26
7196,arcebispo,大司教,61
7549,meio do verão,真夏,61
4048,casca de noz,一歩,83
2983,kensington,ケンジントン,88
9321,cornualha,コーンウォール,43
6503,xixi,小便,47
1322,congregação,会衆,75
11389,conecte-se,ログインする,33
1225,milla.,ミラリー,96
12235,prisão,刑務所,16
4431,dorado,ドラド,80
8840,pontuação,句読点,48
2327,mineiro,鉱夫,36
5417,bambu,竹,74
2876,hoya.,ホーヤ,88
9903,etanol,エタノール,44
14413,funciona,作品,5
8355,improdutivo,未生産,55
6066,buffaloes.,バッファローズ,17
1278,empilhamento,積み上げ,50
6501,jericó,エリコー,68
8702,derrubar,打倒,51
12551,natal,クリスマス,23
7550,evocativo,誘発的,61
10215,hale,華々しい,41
11768,abraão,アブラハム,30
5016,anticristo,反動論,76
5401,manivela,クランク,69
9834,amizade,友情,44
2038,ananda.,アナンダ,92
2098,água preta,黒い水,92
7074,mórmons.,モルモン,31
4701,bosh.,b.,79
12812,tocar,触る,17
11552,logos,ロゴ,10
2018,parcela,小包,85
13243,domingo,日曜日,16
12653,custo,費用,19
13277,cruz,クロス,11
9207,hawkins,ホーキンス,49
5504,touradas,闘牛,74
7650,quartermaster.,需品,60
10298,cientistas,科学者たち,31
6726,convocado,召喚,52
6089,difusão,拡散,59
5898,marxismo,マルクスズム,72
6101,focal,焦点,70
12338,eletrônico,電子,19
3858,podridão,腐敗,77
10985,rodar,スピン,29
6016,gravetos,スティック,22
7499,área de trabalho,デスクトップ,62
12833,aço,鋼,19
1479,cagayan.,カガヤン,95
4569,em meio a,am am,80
2050,ogiva,弾頭,76
12067,pilares.,柱,27
12583,opor,ピット,17
4387,jasmim,ジャスミン,78
1652,grafite,黒鉛,94
6768,krypton.,クリプトン,66
9732,edimburgo,エジンバラ,45
8030,blanc.,ブランク,58
1035,shreveport.,シュリーブポート,97
7482,desarmamento,軍縮,62
7727,nápoles,ナポリ,60
6502,a sobrecarga,オーバーヘッド,67
13982,desenvolvimento,発達,10
11856,glen.,glう,29
5492,cachimbo de água,ホーカー,74
11045,argumentado,arg arg,19
4394,mongóis,モンゴル,53
4403,regente,摂政,34
11169,município,自治体,25
10360,vampiro,吸血鬼,37
4720,amtrak.,アムトラック,79
12754,percentagem,パーセンテージ,20
642,paralisado,麻痺した,93
5413,transcendência,超越,68
5602,nome do arquivo,ファイル名,72
9973,nilo,ナイル,43
10357,armênio,アルメニア語,38
6788,fender,フェンダー,62
9499,cocô,うんこ,45
13573,muitas vezes,頻繁,12
12900,economia,経済,19
10335,batsmen.,バットメン,41
8188,manso,おとなしい,57
9291,istambul,イスタンブール,49
11460,quarenta,四十の,31
13574,olímpico,オリンピック,10
12649,palestino,パレスチナ,19
12265,marshall.,マーシャル,22
6945,nêutron,中性子,63
13420,marinho,マリン,12
11037,redundante,冗長,33
11408,consultivo,諮問の,26
4447,rastejar,忍び寄る,67
8662,bizantino,ビザンチン,53
4553,alai.,al,80
9608,perfecto,完璧,46
11057,barba,ひげ,34
4751,suzanne.,スザンヌ,78
7505,beckett.,ベッケット,62
12930,permanecer,残る,9
8882,caixa de velocidade,ギアボックス,51
3054,keynote.,基調,88
8214,convulsão,発作,53
8676,contingente,cont cont,38
2667,oligarquia,寡頭論,89
9781,triangular,三角,45
9878,mitch.,ミッチ,44
12388,layout.,レイアウト,24
10694,cambridge,ケンブリッジ,38
8824,comerciante,商人,47
2583,gentileza,親切,13
13861,ele,彼,6
8520,posado,派遣した,38
10030,barbados.,バルバドス,43
9616,freestyle.,フリースタイル,46
11107,césar,帝王,36
4072,blackjack.,ブラックジャック,82
10070,cansado,疲れた,25
4902,parachoque,バンパー,74
1055,descobridores,発見者,71
1895,num.,num num,93
4960,vastamente,莫大,77
11344,bunda,お尻,33
1948,khu.,久留,93
12292,moscou,モスクワ,25
13043,ganhou,獲得した,13
5039,poliomielite,急性灰白髄炎,77
2875,cidra,サイダー,88
2250,plenário,プレナリー,91
8110,crescente,cr cr,57
13726,israel,イスラエル,12
13602,quinto,5番,12
1587,seminal,sem sem,94
10980,atualização,アップグレード,21
778,diminuiu,subs subs,77
10738,contratado,互いに,28
9512,ulisses,ユリシーズ,47
11987,rodovia,高速道路,24
6244,nae.,尚,69
8531,sultão,スルタン,51
427,ditatorial,独裁的,99
9122,hera,蔦,49
7928,nebulosa,星雲,57
10059,tocos,切り株,37
10999,aspectos,側面,26
582,ileso,ed,99
2908,neonatal,新生児,88
3701,em terceiro lugar,third,85
13784,pequeno,小さい,11
6773,cromatografia,クロマトグラフィー,66
2369,polietileno.,ポリエチレン,91
1893,sermão,説教,86
13974,unido,ユナイテッド,6
9380,solipsist.,ソリピスト,48
3360,wapiti.,和平,87
1823,expressionismo,表現主義,93
5935,hoc.,ホック,71
5001,kamikaze.,神風,77
5500,interdição,阻止,70
8007,australiano,オージー,51
9383,latão,真鍮,48
4665,lemony.,レモニー,79
2329,taxa escolar,学費,91
6391,namorado,彼氏,67
7959,um pedaço,各個に,58
10285,eu no,お肉,40
13934,então,それから,5
6455,staphylococcus.,黄色球菌,68
5151,desportista,スポーツマン,76
4277,ambiente,amb amb,81
7116,fracasso,バスト,49
8740,trio,トリオ,51
3905,ratificação,批准,84
11090,catar,カタール,36
4184,springer.,スプリングター,82
7080,centrado,中心に,63
2570,fogueira,焚き火,88
11197,táticas,戦術,18
3819,taberna,肩掛け,81
7982,reclamando,文句を言う,28
14496,inflação,インフレーション,43
8040,isis.,イシス,58
11230,orçamento,バジェット,33
14169,registro,記録,7
9475,rebaixado,ダウングレード,46
4897,confúcio.,孔子,78
7472,região selvagem,荒野,47
9627,xingamento,呪い,40
10708,cetro,笏,38
2713,berwick.,ベルウィック,89
2523,palmada,スパンキング,81
1203,entorse,捻挫,70
2739,doft.,ダフト,89
6013,colunista,コラムニスト,65
8262,nickelodeon.,ニックロデオン,56
10321,sapateiro,靴屋,40
2456,cozinhou,cook,23
9169,amargo,苦い,48
12797,piloto,パイロット,16
9648,almoço,ランチ,46
1060,colheres,スプーン,50
12520,ponto,ドット,22
14329,cobrar,充電,14
4726,backlog.,やり残し,75
46,reduto,red red,94
5712,sujar,汚染された,35
7152,ondas de ar,気温,63
1745,liang.,嘘の,93
12129,adotado,採用された,20
4028,abundância,豊富,64
928,bismuto,ビスマス,97
13600,peter,ピーター,12
11387,leeds.,リーズ,33
13893,deve,すべき,5
853,kilkenny.,キルケニー,98
10101,vestido,服を着た,25
2515,cossaco.,コサック,81
7591,lotado,混雑した,17
807,lancelot.,ランセロット,98
7864,isopropil,イソプロピル,59
621,tennyson.,テンニソン,99
6110,coppa.,コッパ,70
14403,breve,すぐ,9
3150,desligar,シャットダウン,86
10864,saída,出力,37
1802,torta alemã,タルト,71
5866,tubman,チューブマン,72
6775,siegfried.,シーフリフライ,66
7233,capitalista,資本主義者,60
13372,eu mesmo,私自身,14
6538,arrogante,傲慢,59
12430,cena,シーン,21
7932,rube.,rubる,58
55,óvulos,oka.,100
9329,morador,住人,47
774,fv.,f v,98
4170,manopla,ガントレット,81
14120,lugar,場所,6
2871,renal,老人,88
1375,minotauro,ミノタウロ,96
5984,caimão,ケイマン,69
6251,cianeto,シアン化物,69
640,volução,vol vol,93
11727,nunquam.,ヌンソーム,30
13829,deles,彼らの,6
10319,linn.,lin lin,41
9253,pista,滑走路,46
1913,tocha,tor tor,32
6708,frankenstein.,フランケンシュタイン,66
2440,farmacológico,薬理学的,78
13881,usado,使用済み,5
11318,margaret.,マーガレット,34
288,microscopia,顕微鏡,100
10829,humanitária,人道主義者,38
9113,starr.,スター,50
12576,sentido,感じた,23
13266,grego,ギリシャ語,14
14070,mundo,世界,7
11067,mais forte,最強,36
7525,disjuntor,ブレーカ,48
4346,socorro,メーデー,81
11697,retirou-se,亡くなった,30
13500,segurança,安全,12
11961,bota,ブート,25
7652,flamengo,fl fl,61
8959,snafu.,sn sn,51
11593,cristandade,キリスト教,12
3257,caxumba,モンフル,88
3343,mitose,有糸分裂,87
4722,arcaico,アルカイック,78
435,francium.,フランシウム,100
3989,yokohama,横浜,83
11172,cavalgando,ライディング,22
1481,antivírus,ウイルスウイルス,95
3345,hipocrisia,偽善,87
8485,parede de pedra,石垣,54
6572,antecipadamente,予め,67
7052,pisa,ピサ,64
12582,du.,デュの,23
12757,jerry.,ジェリー,21
8917,doo.,斗,51
13449,a sério,真剣に,14
11641,rebelião,反乱,30
9904,contatados,お問い合わせ,5
1999,toxicologia,毒物学,90
6961,hepburn.,hb,65
14261,liberar,リリース,8
7209,biossíntese,生合成,63
13563,construído,建て,12
3313,eléctrico,tram,83
11567,a parte  de lado,脇に,31
13389,waggers.,賭け屋,14
3832,ecu.,エクウ,84
14061,colocar,置く,8
1004,peixe-espada,メカジキ,97
12232,panamá,パナマ,26
4538,basílica,聖職者,79
10543,entendido,了解した,39
9415,imaginário,imag imag,48
227,cosmetologia,美容,100
13050,recebe,取得,7
9303,lenin.,レーニン,47
4678,proibir,for for,61
1122,orbicle.,眼窩,96
8782,clínico,臨床,43
2729,junções,ジャンクション,41
7741,auditório,講堂,59
13593,dave,デイブ,12
2350,escovando,ブラッシング,46
14472,james,ジェームズ,9
5543,halfback,半バック,70
6805,amplamente,広義,65
8431,scudder.,詐欺師,55
313,carismático,カリスマ的,100
10341,telecomunicações.,電気通信,30
3621,lençóis freáticos,地下水,85
10106,de jeito nenhum,いただきます,42
246,aconselhamento,カウンセリング,59
9833,alamo.,アラモ,42
1510,maneira de andar,歩行,94
6449,malvado,邪悪,59
5430,muffin.,マフィン,73
9862,tragédia,悲劇,42
13699,daniel,ダニエル,12
7879,crocker.,コルコール,59
8254,violino,バイオリン,55
1487,perfuração,穴あけ,72
1428,ilustre,illustr illustr,95
5279,pêndulo,振り子,74
5667,cahill.,カリル,73
8296,muito ruim,ラメ,55
2732,troposférico,対流圏,76
7619,mágico,魔法の,22
10667,vetor,ベクター,38
4536,hipotético,仮想,76
94,diomedes.,デオメジス,100
2614,jardim da infância,幼稚園,88
12076,câncer,癌,27
1532,kiowa.,鬼才,95
9628,digno de nota,注目に瀕して,46
5593,mutação,突然変異,63
745,ripa.,潮流,98
9861,húmus,謙虚に,44
7177,magnífico,壮大,62
154,nexo,ネクサス,100
13187,tênis,テニス,16
4378,saxões.,サクソン,52
9094,discar,ダイヤルに,44
13761,terra,地球,11
1482,mais setentrional,最北端,95
1989,dã,ダーリー,93
12954,prata,銀,18
4653,ponto de vista,立場,78
8203,groenlândia,グリーンランド,57
7129,ciano,シアン,63
1661,aviônica,アビオニクス,88
14259,administração,管理,6
686,signatários,署名者,88
9975,mecanismo,機構,19
8505,romney.,ロムニー,54
858,construções,建設,5
8305,nautica.,na na,56
2955,quilate,カラット,87
2653,malatião,マラチオン,90
14399,branco,白,10
11124,impressão,印象,21
9786,terminologia,用語,45
1530,medicare.,メディケア,95
6969,paisley.,ペイズリー,65
9032,monopólio,独占,49
3931,kibutz.,キブツ,84
8845,pintor,画家,49
4444,aluguel,レンタル,74
4356,daphne.,ダフネ,81
1183,margarina,マーガリン,96
14240,grupos,グループ,7
2799,stentor.,ステント,89
6324,helênico,ヘレニック,38
1465,seqüencialmente,順次,65
14453,agosto,8月,6
11032,estritamente,厳密に,36
12321,iugoslávia.,ユーゴスラビア,25
7947,elevação,elev,32
9660,cálcio,カルシウム,46
591,septuagint.,セプタグアン,99
4071,melatonina.,メラトニン,83
369,hadron,ハドロン,100
217,balas.,バラール,100
5781,obedecer,従う,62
7464,leningrado.,レニングラード,62
4964,avalon.,アバロン,77
10757,medidor,ゲージ,37
3815,navios de guerra.,軍艦,65
10379,seca,干帰,39
1927,metanol,メタノール,93
4758,paperback,文庫,72
3067,implicitamente,暗黙のうちに,88
7659,esquecimento,忘却,61
2306,vassoura,ほうき,89
8679,volume de negócios,ひっくり返す,34
12616,moeda,通貨,22
7708,porco-espinho,ヤシ,60
14142,período,期間,8
10289,amir,アミール,41
9675,fino,スリム,45
13813,ter,持っている,5
12832,econômico,経済的,17
1538,orfeu,オルフェウス,95
12787,kent.,ケント,21
7154,iminente,差し迫った,62
4850,rosquinha,ドーナツ,74
12569,jatos,ジェット,19
10988,fruta,フルーツ,33
13811,tem,もっている,5
11183,victorian.,ビクトリア朝,35
13292,jordânia,ヨルダン,15
11639,ziguezague,スラローム,29
1398,fenilo,フェニル,95
8904,elizabethan,エリザベトン,51
11007,burma,ビルマ,37
7969,apavorante,怖い,58
8641,profissionais,専門家,16
10566,taipei,台北,39
12563,justa,きつい,23
3172,distrair,気をそらす,50
1621,poliestireno,ポリスチレン,94
11306,arjun.,アージュン,34
1257,mais espesso,厚いほど,96
10699,absoluto,絶対の,22
9793,fagulha,スパーク,31
2373,retribuição,報復,89
10495,atmosfera,雰囲気,31
11683,preferir,好む,9
1397,berrier.,ベリアー,96
10861,cox.,コックス,37
13804,era,だった,5
9111,utilitário,効用,31
1480,bipartidário,ビガルタサン,95
5900,tele.,遠隔,71
5059,vinny.,ビニー,77
6060,repressão,crack crack,70
2139,situação,苦境,92
5445,galáctico,銀河の,74
13888,o que,何,6
4338,iceman.,アイスマーネ,81
5123,albus.,alb,76
601,sina,シーナ,99
3767,cruising.,クルージング,35
4738,machadinha,ハチェット,78
8760,anabólico,アナボリック,52
7719,subjacente,根底にある,56
8947,estudioso,学者,35
14043,emitir,問題,7
4982,circuncisão,割礼,75
11566,bombers,爆撃機,23
1490,hao.,ハオーズ,95
8975,borboleta,蝶,49
11163,civilização,文明,11
7368,osi,オシャスト,62
8357,décimo sexto,第1回,55
9642,yang.,ヤン,46
9912,residencial,居住の,44
11272,herbert.,ハーバート,34
9785,enterrado,埋められた,36
444,barométrico,気圧,100
8142,variado,さまざまな,20
3722,córtex,皮質,85
2112,alco.,アルコー,92
12000,cor de rosa,ピンク,28
6178,suazilândia.,スワジランド,70
11474,beber,飲む,25
1609,disparidade,disp disp,28
440,hiller.,丘陵地,100
3440,grandmaster.,祖母屋,86
9970,hippie,ヒッピー,40
7868,botsuana.,ボツワナ,59
7707,petersen,ピーパーセン,60
12565,provar,証明,14
11774,leo.,レオピー,30
4367,redesenvolvimento,再開発,62
400,honduran,ホンジュララン,98
958,celíaco.,狂信,97
14184,ausente,離れて,11
14127,pontos,ポイント,6
6736,bobo.,ボーボー,66
4022,registros,登録,6
5368,caucasiano,白人,74
2812,altercação,alter alter,86
3170,tirania,ティラニー,81
12177,empurre,押す,17
3778,eletromagnetismo,電磁気,45
4241,kraft.,クラフト,81
282,kryptonite,クリプトナイト,100
13252,chuva,雨,13
9754,oficina,ワークショップ,42
1449,reutilizado,再利用されました,59
12364,murray.,マレー,25
1243,orgulhosamente,誇りに思って,96
11314,quem quer,誰にでも,34
11401,oscar.,オスカー,32
3072,amêndoa,アーモンド,86
13429,nove,九,14
10536,ovelha,羊,39
1181,baionetas.,バヨネツェ,75
13113,praia,ビーチ,16
11104,gradualmente,徐々に,33
2575,miliciamen.,ミリティアマン,90
182,flap,フラップ,88
10290,cívico,シビック,40
9176,sem precedente,前例のない,49
11373,holocausto,ホロコースト,33
13733,consciente,気がついて,11
12392,porra,くそ,20
11785,espartano,スパルタ,24
1132,banda.,バンダー,96
14458,pensamento,考え,11
10316,cache,キャッシュ,37
6692,worms.,wor wor,45
14123,resultado,結果,7
8674,monge,モンク,38
13135,moderno,モダン,16
14312,posição,位置,6
4217,totalitário,全体主義者,67
6614,a qualquer momento,どんなときも,67
5366,extrovertido,ing out,75
12351,aranha,クモ,24
4215,arqueológico,遺跡,30
7656,chico.,チコ,61
5637,evidenciado,免責する,72
9223,appalachian,アパラチアン,48
9197,bumblebee.,バンブルビー,49
8631,cordeiro,子羊,50
6140,liberação,クリアランス,69
12044,milwaukee,ミルウォーキー,27
10844,fusão,融合,38
7156,nicky.,ニッキー,63
7795,etilo,エチル,59
12463,taiwan,台湾,24
