ID,PORTUGAIS,KOREAN,INTERVAL
6688,guelph.,굴곡,66
11836,cinzas,금연 건강 증진 협회,24
1533,pontius.,폰티우스,95
5709,falácia,그릇된 생각,62
14027,planos,계획,11
6761,promoção,프로모션,66
3606,clem,정서,85
13858,primeiro,첫 번째,6
5600,para mais,...하지 않도록,59
7475,azure,하늘빛,62
11380,vertical,세로,29
7692,erva daninha,잡초,56
2622,battleships.,전함,57
13215,episódio,삽화,12
8747,pátria,고향,52
4784,cartão,판지,79
14438,iniciado,시작,7
5262,rotineiramente,일상적으로,46
1330,frismo,프리스트,96
11722,hudson,허드슨 강,30
8403,sikh.,시크교,47
6250,afogamento,익사,48
14181,terceiro,제삼,8
4908,não programado,예약되지 않은,78
12247,costa.,코스타,26
3551,topeka.,토피카,86
11954,escravidão,노예 제도,28
12693,mouse,쥐,22
11941,wade.,걸어 건너기,28
1668,fudzo,만취,94
7552,membrana,막,60
10706,área coberta,갑판,37
7949,rand,랜드,58
550,sumatran,수마트린,99
12392,porra,못쓰게 만들다,20
11829,íon,이온,29
6930,mush.,걸쭉한 죽,62
1776,bonk,보크,92
4496,hoey.,호이,80
12495,barco,배,16
10785,senso comum,상술하다,38
12075,realidade,현실,27
2146,despedida,탈출하지 못한 것,92
9498,ain.,아인,47
4949,anarquismo,무정부주의,74
2506,querubim,케루빔,90
10841,vinho,와인,36
6750,convenção política,간부 회의,66
2901,fralda,기저귀,85
5610,menonita,멘 노타이트,73
7437,eslovaco,슬로바키아 사람,59
10220,pecado,죄,35
8713,taiwanês,대만 사람,53
9271,capacete,헬멧,42
4808,acre,에이커,47
10672,mantendo,유지,13
13893,deve,~해야 한다,5
9044,profeta,예언자,45
11890,emblema,상징,27
7529,goethe.,괴테,61
13383,implemento,구현하다,13
12697,tarefa,직무,15
256,dewan.,이슬람인,100
14366,sete,일곱,10
883,sutilmente,미묘하게,97
7468,posador,포즈,42
9571,bunker.,벙커,43
2399,sincronizado,동기화 된,67
6715,melhor.,가장 훌륭한,66
7703,reciclando,재활용,52
3813,mento,멘토,84
6012,tíbia,경골,71
13426,corrido,도망 쳤다,14
14513,notas,노트,6
1849,presidium.,상임 간부회,93
2566,brilhantemente,훌륭하게,90
7781,florescer,꽃,58
7746,pronúncia,발음,57
11514,ps,추신,32
4101,adega,와인 하우스,82
12719,recorrente,되풀이,21
11715,passagem,통로,28
13505,arbitragem,중재,13
9596,alumínio,알류미늄,46
4637,distrofia,영양 실조,79
13104,lado de dentro,내부에,17
9302,desfigurar,undid.,49
3927,rolando.,롤란도,83
2878,maloqueiro,보글,88
10909,rochester.,로체스터,37
10175,marcador,득점자,31
9500,misericórdia,자비,44
12868,noruega,노르웨이,20
4802,guitarristas,기타 주의자들,29
1257,mais espesso,더 두꺼운,96
5183,crunch,결정적 시기,75
9790,worcestershire,우스터 셔,45
272,baller.,발라,90
12996,sem utilidade,쓸모없는,18
6076,meditação,심사 숙고,62
12625,seg,몬맥,22
11644,diamante,다이아몬드,29
11213,astral,아스트랄,35
12445,dinastia,왕조,23
11533,curioso,호기심이 많은,32
7404,pulso,손목,59
8111,epístola,서간,56
1570,transiente,과도 현상,92
2274,inexperiência,무경험,91
12181,doente,아픈,22
1083,rédeas,고삐,73
3208,energético,정력적이다,82
11197,táticas,전술,18
11965,monte,다발,28
13672,inteira,전부의,12
13345,prática,관행,12
9916,disposições,식량,37
31,desatento,잊기 쉬운,99
7865,metáfora,은유,53
12106,ai.,일체 포함,8
2301,duvidou,의심 한 것,18
13793,para,에게,5
10969,tradição,전통,17
354,stratojet.,지층,100
8319,sábio,세이지,55
7066,bethlehem.,베들레헴,63
6189,nos dias de hoje,요즘에는,69
5906,ciclope,물벼룩,71
8863,woody,우디,50
10966,gettysburg.,게티스버그,36
1749,falange,지골,93
9478,fascismo,파시즘,47
14305,ar,공기,8
3427,tressel.,탁월함,86
14448,tornou-se,~가 되었다,10
10538,crepúsculo,어스름,39
5328,acima de tudo,맨 먼저,75
11040,galês,웨일스 말,36
5327,sofrimento,고통,63
13089,robô,로봇,16
2006,carpinteiros,목수,46
9071,croata,크로아티아어,50
11267,paquistanês,파키스탄 인,32
4904,camino,카미노,78
8906,hector,헥토르,51
10816,hemisfério,반구,37
13068,honduras,온두라스,18
9915,dover.,도버,44
7968,microondas,마이크로파,58
12713,igual,동일한,14
12909,violência,폭행,19
10446,campo de batalha,싸움터,39
8047,facções,파벌,43
4652,bogey.,보기,66
10424,ameaçador,험악한,23
8094,pré-jogo,송료자,57
14246,tentando,견딜 수 없는,6
4429,espinho,가시,76
4513,darby.,다빈치,80
1432,nav.,탈북자,95
12286,mais recentes,최신,25
12303,universo,우주,7
9662,eiffel,에펠의,46
14331,alemanha,독일,10
12869,fl.,플러스,20
2671,eurásia,유라시아,90
13211,yankees.,양키스,13
12430,cena,장면,21
4778,annapolis.,아나 폴리스,79
10039,azoto,질소,42
11071,explosivo,폭발물,18
7855,reno,리노,59
4795,mw.,엠,78
9797,jude,주드,45
2125,alma penada,반시,86
9950,pioneiro,개척자,35
6955,ladrao,도둑,64
8760,anabólico,단백 동화의,52
9560,hotspur,무모한 사람,47
8426,newark,뉴 어크,55
1310,privar,빼앗다,66
7811,rove.,헤매다,58
5919,divindade,신,61
10179,malik.,말릭,42
13768,em si,그 자체,11
6935,filosófico,철학적 인,38
8125,maduro,성숙한,45
7454,io.,이오,60
10081,caverna,동굴,38
7283,carambola,캐논,62
11913,fazenda,농장,23
2232,apertado,조여졌다,75
3953,boina,베레모,71
7215,tiranossauro,티라노 사우루스,62
1251,arginina,아르기닌,96
8363,welch.,웨일스 사람,56
1927,metanol,메탄올,93
3074,recapturado,다시 붙잡힌,68
13545,declaração,성명,10
4614,calorosamente.,더울,79
1614,motel,모텔,88
7594,vô,할아버지,60
10535,portátil,가지고 다닐 수 있는,38
13204,9º,9 일,16
11415,macedônia.,마케도니아의,33
9762,knox.,녹스,45
13781,vitória,승리,11
6336,seminário,세미나,66
3127,véu,베일,70
6078,planilha,스프레드 시트,68
10765,neo.,네오,38
13247,grécia,그리스,16
7378,lyases.,라이제스,42
6881,wattle.,욋가지,63
4363,honrado,영광 스럽다,14
7198,recuo,움찔하다,62
7872,infinitamente,무한히,26
9806,optar,고르다,35
3049,aura,영기,87
9913,camboja,캄보디아,44
12822,velozes,빠른,20
2674,tireoide,갑상선,88
12975,aposentado,은퇴했다,14
10579,potro,망아지,20
4312,farinha de trigo,밀가루,81
12454,jonathan.,홍옥,24
6174,kiwi,키위,64
14066,adicionado,추가,5
1088,feminino,여자 같은,94
2133,gueixa,게이 샤,91
8733,arqueiro,궁수,53
8510,muscular,근육질,55
619,rastreador,트래커,90
12031,aliança,동맹,27
5801,carolyn.,캐롤린,72
6625,coiote,코요테,51
6497,arquipélago,열도,67
11361,andre.,앙드레,33
13588,johnson.,존슨,12
1616,ampulheta,모래 시계,94
6681,tolos,바보들,35
11429,inaugural,취임식,29
653,comissário de bordo,청지기,63
10987,iniciantes,선발,23
5839,tempo esgotado,시간 초과,58
3370,adenosina,아데노신,86
4547,melton.,멜턴 나사,80
8862,laos,라오스,48
13568,minnesota.,미네소타,12
6915,dow,다우,64
524,shri,슈리,99
8564,inevitável,피하기 어려운,54
10383,não oficial,비공식적이다,38
12582,du.,뒤,23
12432,º,태도,24
8622,ouvidos,귀,35
9741,carlo,카를로,45
5840,gibbilar,헛소리,72
12235,prisão,감옥,17
2923,agudos,고음부,88
1802,torta alemã,타르트,71
13398,morta,죽은,14
2340,gritty.,껄끄 러운,91
8836,jamestown.,제임스 타운,52
6313,pauline,폴린,67
8754,casca,껍질,50
6208,entropia,엔트로피,69
7440,dispendioso,비용이 많이 든다,62
1597,machucado,멍이 들었다,71
12348,folhetos,전단지,24
552,desinlinvente.,억제되지 않았다,94
4710,fauna,동식물,79
14357,fácil,쉬운,11
8931,infância,어린 시절,51
12694,judeus,유대인들,20
6294,protagonista,주역,62
5952,wainwright,멀리있는 것,71
9606,seth.,셋트,46
1077,analisando,분석하는,39
9745,manga,소매,36
13180,columbia,콜롬비아,17
12800,ator,배우,17
6818,telecast,텔레 코스트,58
14118,dado,주어진,10
682,atolado,굴뚝,70
3010,indiscriminadamente,무차별로,44
4077,bering.,베링,80
6839,jameson.,제임슨,65
8140,albuquerque.,앨버 커크,57
2335,conducente,도움이된다,91
8905,emmy.,에미,51
5056,ligando,리간드,62
11613,musgo,이끼,31
8756,trompete,트럼펫,49
3418,silvicultura,임학,86
3537,greta,그레타의,86
9946,sião,시온,44
7015,adoração,예배,58
12767,década,열개의,18
7640,contraditório,모순 된 것,61
11169,município,지방 자치체,25
2558,sao.,사오,90
9967,caro,값 비싼,33
14469,documento,문서,12
13209,júnior,후진,16
12674,hotel,호텔,21
13043,ganhou,획득,14
9461,nobel.,노벨,47
7067,irregular,불규칙한,43
12916,chocado,쳤다,19
1299,anotado,주석을 달았다,82
14191,projeto,프로젝트,7
3228,negligência,과실,66
5125,regência,섭정 정치,76
10193,entidade,실재,37
7119,noir.,누아,62
463,falsidades,거짓말,82
13778,país de gales.,웨일즈,11
274,mikado.,미카도,97
1733,hyped.,하이퍼,57
9931,tortura,고문,38
345,aperte o cinto,벨튼,100
13163,nuclear,핵무기,17
8070,sem fim,끝없는,58
2441,antígio,antigone.,90
1309,taxa de transferência,처리량,96
1600,dínamos,디나모모,53
920,aquarela,수채화,97
1232,brometo,진부한 생각,95
12502,urbano,도시의,23
11670,décimo terceiro,십 삼초,30
2189,mais apertado,더 단단하다,91
3557,layup.,레이 업,86
7509,feitiçaria,요술,62
6471,armamento,군비,63
11180,largura,너비,34
254,permutações.,순열,83
7258,canela,정강이,61
4536,hipotético,가상의,76
5832,largo,라르고,71
1298,lidia,리디아,96
9065,nirvana,니르바나,50
2920,anglian,앵글리언,86
4956,cavalos de potência,마력,77
2451,sorriu,웃었다,38
8072,metodista,감리교의,57
7635,filha,필자,58
2072,cálice,고블릿,91
3224,desmilitarizado,비무장화,83
13978,dia,낮,6
7585,rinoceronte,코뿔소,61
3282,polimerase.,중합 효소,87
6902,crashing.,충돌,16
2784,temporizadores,타이머,64
6300,herdeiro,후계자,61
13103,biográfico,전기,17
803,bola curva,곡선,98
13183,implantado,배포,13
742,febe,페베,98
3561,penélope,페넬로페,85
10590,antilhas.,령 안틸레스,38
1100,zumbir,윙윙 거리다,93
8763,visor,뷰 파인더,53
5710,abduzido,납치 된 것,49
5947,micronésia.,미크로네시아,71
9561,curry,카레,42
14126,todo,모든,10
10533,interface,상호 작용,38
12363,corretamente,바르게,25
704,nacho,나쵸,98
6330,desordem,어지럽게 흩어져 있는 것,50
1896,sexismo,섹스시즘,93
8724,deb.,소량,52
5305,modernista,현대 주의자,74
2893,shetland.,셰틀 랜드,88
9990,quantum.,양자,43
13094,daí,다,16
5361,impeachment.,고소,62
6610,mentor,멘토르,65
419,firecracker.,폭죽,93
5753,dispensado,포기했다,67
13196,cleveland.,클리블랜드,16
7973,suffolk.,서퍽,58
7477,parkway.,공원 도로,62
10023,marido,남편,42
13018,sábado,토요일,18
5987,marca d água,양수표,63
6403,matilda,마틸다,68
13013,moda,패션,17
2075,brant,흑기러기,92
6032,assinada,표상,43
5381,tabasco.,타바스코,75
2273,whistler.,휘파람 부는 사람,91
3703,inexistente,존재하지 않는 것,82
9781,triangular,삼각형의,45
557,anaeróbico.,혐기성,99
7006,acilo.,아실,64
10061,hinduísmo.,힌두교,43
235,não ambíguo,모호하지 않은,86
13290,anthony.,앤서니,16
5953,furão,가는 리본,71
2554,estetoscópio,청진기,90
10837,espectro,스펙트럼,37
9784,vaidade,화장대,45
10880,wh.,와트시,37
13336,oklahoma.,오클라호마,15
13150,de qualquer forma,그래도,16
10130,inteligente,지능적인,17
7252,roupa,차림새,54
2489,hermafrodita,남녀 추니,90
12057,contido,포함되어있다,7
5027,profecia,예언,68
2723,sed.,징조,82
5104,redesenhado,재 설계되었습니다,21
9603,nutrição,영양물 섭취,44
3217,connaught.,익힌 것,87
12410,wright.,라이트,24
3667,sanção,제재,14
9953,byron.,바이런스,43
12254,interno,내부의,9
7014,inovação,혁신,43
7817,saque,약탈,48
4868,unitário,일원,78
4118,cisnes,백조,41
8228,vácuo,진공,56
5250,carboxilato,카르 복실 레이트,59
3383,engatinhar,기다,66
7690,torrencial,심한,60
6974,nicotina,니코틴,62
108,bombeiro,소방수,100
1825,spiro,스피로,93
11143,laser,레이저,34
7792,residir,머물다,30
3308,downer.,하향,77
12815,republicano,공화주의자,18
706,à tona,떠서,98
11307,perfil,프로필,29
8875,esfinge,스핑크스,52
8631,cordeiro,어린 양,50
12726,pronto,준비가 된,20
11069,cru,날것의,36
11474,beber,마시다,25
13253,preocupações,걱정거리,9
10186,antraz,탄저병,42
6491,pod.,현물 상환 지불,62
14113,encontrar,찾다,7
10079,agrícola,농업,28
7659,esquecimento,망각,61
8578,hacienda.,농원,54
9586,noel.,크리스마스 축가,46
483,polivinil,폴리 비닐,99
4184,springer.,뛰는 사람,82
11565,bros.,브라더스,29
5041,temperamento,기질,70
2670,manganês,망간,90
13860,diz,말한다,8
12754,percentagem,백분율,20
10819,marco,마르코,38
2732,troposférico,대류권,76
13622,curso,강좌,12
10980,atualização,업그레이드,21
13942,definir,세트,9
1295,salinidade,염분,81
13495,descanso,쉬다,13
12568,ciclo,주기,17
4316,desajeitado,어설픈,79
11848,aprovação,승인,18
2952,imprimir,날인,67
7997,incandescente,백열,58
5391,camafeu,카메오,73
1920,hillbilly,힐 빌리,86
8827,peugeot.,푸조,52
13823,pode,~할 수 있다,5
13603,japonês,일본어,12
3536,carabinieri.,카라 바니 에리,86
9653,soprado,부푼,46
5744,inexperiente,경험이없는,73
9721,fuji.,후지산,45
7623,leve,가볍고,60
2414,escova de dente,칫솔,91
3015,huntley.,헌트리,88
5796,donas de casa,주부들,72
2945,fones de ouvido,헤드폰,81
11365,floresta tropical,열대 우림,33
6567,emprestar,빌려주 다,44
12326,classificação,순위,7
13199,inconveniência,불편,16
884,boa sorte vá com deus,고대,97
8969,compatível,호환 가능,47
2686,iglu,이글루,90
7125,jeanne.,망나네,63
11921,nevada.,네바다,28
6172,dolce.,돌체,70
10006,asno,당나귀,43
493,enxaqueca,편두통,96
11770,fiji.,피지,30
12927,recebendo,전수,6
13638,especifica,지정합니다,7
14479,equipe,팀,7
36,undemocrático,비민주적인,100
2256,mosela,모젤 강,91
3360,wapiti.,와피 티,87
13367,6º,6 일,15
13485,voto,투표,10
9929,honestamente,솔직히,44
1843,maratha,마라 테라,93
8737,depreciativo,비웃음,53
6416,contenda,싸움,68
8159,reedy.,갈대 같은,57
9737,campainha,캠,38
1980,bufotenin.,부피 테인,93
4356,daphne.,다프네,81
11123,trilha sonora,사운드 트랙,33
14033,pensar,생각하다,7
5858,smee.,스미르,72
6914,bien.,비령,63
11162,cocaína,코카인,35
5789,judith.,주디스의,72
9177,morango,딸기,48
13418,suporte,보유자,14
12170,yo.,에야디야,26
1078,callum.,캘륨,97
13981,ver,보다,5
7159,fadiga,피로,60
12817,berlim,베를린,20
10640,pré-temporada,preseason.,38
5450,visitante,방문객,9
6303,joná.,요나,69
6101,focal,초점,70
6963,afrodite.,아프로디테,64
5463,duna,모래 언덕,64
13317,indiana,인디애나,15
1227,asfalto,아스팔트,95
8592,venezuelano,베네수엘라 사람,53
1782,ganga,강나,93
459,tomografia,단층 촬영,99
10644,cereja,체리,38
9171,micro,마이크로,50
13414,brigando,화이팅,7
7920,viewer.,뷰어,34
13708,apesar de,~에도 불구하고,12
7296,balcãs,발칸 산맥,52
3734,bonde,시가 전차,78
5727,cocos.,코코스,51
176,clostridium,클로스 트리 디움,100
3449,dominick,도미노마,86
8104,fotos,사진들,35
13459,forte,강한,14
11311,desfazer,실행 취소,22
9772,bullpen.,불펜,44
1746,baka,바카,93
7760,brickyard.,벽돌 공장,60
4740,mather,아저스,79
6132,maggie,매기,70
5465,celsius,섭씨,74
2604,boleano,부울,88
4681,banquete,연회,76
13291,nação,국가,7
3970,prodígio,신동,70
5762,fingindo,가장하고있는,43
13047,filipinas,필리핀 제도,13
3868,não resolvido,해결되지 않은,83
2642,homeopatia,동종 요법,90
3743,peixes,물고기,85
6562,atol,환초,66
9926,alpino,알파인,44
6819,pomar  pasto,작은 목장,65
12324,columbus,콜럼버스,25
8312,stade.,스테이드,56
5317,matra.,마쓰라,75
13742,garoto,소년,10
7345,solidariedade,연대,62
10273,sucessor,후임,39
8417,desprezo,무시,47
3748,escorregadio,미끄러운,83
13883,sistemas,시스템,8
7004,estádio,야구장,55
690,retrospectiva,가늠자,98
5970,bandido,무법자,51
1351,intolerância,편협한 신앙,96
6442,alquimia,연금술,68
11026,maru.,마루,36
12174,cubs.,컵스,25
10990,brilho do sol,햇빛,36
11061,munição,탄약,36
14364,reagan,레이건,33
4567,violoncelo,첼로,79
10148,chimpanzé,침팬지,41
4423,fabuloso,굉장한,79
8866,klan.,클란,52
2464,freelance,프리랜서,83
853,kilkenny.,킬 케니,98
3539,tifóide,장티푸스,86
13219,douglas.,더글러스,16
5383,albedo.,알베도,73
10685,pornô,포르노,38
3773,versátil,변하기 쉬운,76
2411,nek.,네크,91
729,cussing.,저작자,94
5237,aircrew.,에어 크리프,51
14220,semelhante,비슷한,10
5492,cachimbo de água,물 담뱃대,73
9031,cloreto,염화물,50
11496,nashville,내슈빌,32
9262,wrestler.,레슬링 선수,42
12241,pablo.,파블로,26
11363,finalistas,결선 진출 자,29
13085,controvérsia,논쟁,8
7263,rua de trás,백스트리트,62
8471,apostador,삿곡비,45
11139,inaceitável,받아 들일 수없는,35
14413,funciona,공장,5
13744,depressão,우울증,11
7574,carmel.,카멜,61
1889,cascading.,계단식,62
10167,bolo,케이크,39
8336,lição,수업,46
1561,eremitério,암자,95
3515,dinger.,딜도,86
6113,catastrófico,재앙의,55
12201,tenente,상관 대리,25
8585,senador,센,54
4250,siamese.,시암 사람,82
3956,uptown.,주택 지구의,83
8715,jogatina,도박,39
1220,crumpler.,크럼프리 류의,97
3799,sarampo,흥역,84
7359,ocioso,게으른,60
11188,vazio,비어있는,33
2689,metra.,메트 라,90
10874,deputado,대리인,32
6642,stony.,스토니,66
13063,polônia,폴란드,18
13096,cabana,오두막,17
164,cirque.,권곡,100
364,nobres,귀족들,100
13751,indicar,나타내 다,9
1284,mala.,말라,96
1786,dalmatian,달마 시안,73
8033,funcional,기능의,20
13964,quatro,네,6
5922,fut.,풋내기,71
7113,euclides,유클리드,63
