ID,ARABE,ENGLISH,INTERVAL
10165,توقف,ceased,22
5560,التسلل,offside,74
1201,ليتاس,litas,96
11842,على قيد الحياة,alive,29
9310,مقرها,headquartered,16
1444,التشكيل,diacritics,89
28,الانحراف,diffraction,100
2778,ألباكا,alpaca,89
13186,أجنبي,foreign,16
3909,كروسستاون,crosstown,84
6847,جورري,guerre,66
4017,الانقلاب,solstice,80
6947,الولاء,allegiance,64
1352,الوحل,slime,95
81,مقلع,quarry,95
10522,برلماني,parliamentary,40
3775,واقعية,vernacular,85
1591,انقضى,elapsed,92
7834,سيلفيا,sylvia,60
12865,يجزم,assert,15
4249,كاسحة ألغام,minesweeper,77
12212,كولين,colin,26
8926,كسل,sloth,52
1534,إستيعاب,epiphany,94
6348,الكوبالت,cobalt,69
6236,روشير,rusher,64
6334,دوبلر,doppler,69
9083,ناطحة سحاب,skyscraper,48
11115,برشلونة,barcelona,36
1210,نجمة خماسية,pentagram,96
3509,ميكا,micah,86
1376,ترينا,trina,96
9188,ألتو,alto,47
10783,السعي,seeking,24
560,غشاء البكارة,hymen,99
13392,الرد,reply,12
1876,كيلوغرام,kilograms,73
4282,ماصخ,bland,81
10690,رعب,horror,38
14084,يتحرك,move,8
3462,الهباء الجوي,aerosol,81
5913,المتحدث الرسمي,spokesperson,72
1418,الندرة,rarities,79
518,ابتلع,swallowed,62
6118,مبتدئ,novice,68
5804,مكان الولادة,birthplace,72
11080,شبح,phantom,33
11705,إسحاق,isaac,31
4999,تمزق,rupture,65
1611,وفرة أو فرط,plethora,94
9718,تونغا,tonga,46
2688,مخبز,bakery,83
13761,أرض,earth,12
11961,حذاء طويل,boot,25
9218,الغازولين,gasoline,50
4506,في انتظار,await,48
7819,لوسيا,lucia,60
5178,بدون توقف,nonstop,76
14024,ربع,quarter,9
4539,الديانات,dieses,80
3327,لاشكار,lashkar,87
12979,نوع,sort,15
8447,شارع عريض تكتنفه الاشجار,boulevard,55
789,هاجيس,haggis,98
11585,درجة الحرارة,temperature,24
10810,تضحية,sacrifice,37
8251,خط السماء,skyline,57
11112,غريفين,griffin,35
5110,عقبة,obstacle,62
8636,ولفيرين,wolverine,32
10382,قدر,destiny,41
1742,غير محررة,unedited,93
12130,حركة المرور,traffic,27
14214,الاحتياجات,needs,6
13456,غير مرغوب فيه,unwanted,14
10092,سليمان,solomon,43
7209,السليم الحيوي,biosynthesis,63
464,شاهرا,wielding,85
13845,س,s,5
13784,صغير,small,11
13775,أيرلندا,ireland,11
2379,تابع,goon,84
3922,بايس,pais,84
2876,هويا,hoya,89
10521,فقر,poverty,40
1713,عرقلة,delisted,90
4554,بروميثيوس,prometheus,80
12012,برونكو,broncos,27
14408,الأرقام,figures,12
12817,برلين,berlin,20
14192,متفق,agreed,11
646,شارتريوس,chartreuse,99
10196,كوارد باك,cornerback,42
13396,الجسم,body,13
14461,يأخذ,takes,5
4848,بوردو,bordeaux,79
8453,تسمم,poisoning,36
2228,بط نهري صغير,teal,92
14109,جون,john,8
1442,ترايدنت,trident,91
8896,هولت,holt,52
10738,استأجرت,hired,29
10137,جيرالد,gerald,43
10974,سلسلة جبلية,sierra,37
10052,ممحاة,rubber,43
7020,عمان,amman,65
10681,قذر,dirty,39
6706,البارثينون,parthenon,67
8909,بابل,babylon,52
14433,عمولة,commission,19
6634,باهظة,winless,68
10619,مشروع - مغامرة,enterprise,35
2791,قابلة للعب,playable,89
8908,فاني,fanny,52
4907,نسوية,feminist,72
13036,يرمي,threw,18
3942,استغلالها,exploited,41
3455,ليزا,liza,87
9115,سوء فهم,misunderstanding,44
249,نيوزويك,newsweek,100
6124,الأمونيا,ammonia,71
14220,مشابه,similar,11
11672,هيدروجين,hydrogen,30
12006,انا,il,28
1279,ثقب,punctured,66
6620,تشا,cha,68
8783,ورقة,sheet,42
6179,وحدة المعالجة المركزية,cpu,67
10257,كف، نخلة,palm,39
7136,أسفرت,yielded,38
5857,كيس نقود,purse,64
13933,نفس,same,8
14382,مكتمل,complete,8
8995,قصة طويلة,saga,51
7574,الكرمل,carmel,62
5778,شقي,naughty,73
10037,محسوس - ملموس,perceived,40
8134,المستشار,chancellor,57
6567,أعار,lend,45
10066,صنارة صيد,hook,30
4590,مضلل.,misguided,79
8465,مزمن,chronic,55
1707,كرة نارية,fireball,92
10183,غير متأكد,unsure,42
8962,عرض مختصر لفيلم,trailer,47
12809,ريك,rick,20
8212,ليت,leet,57
5604,توكسون,tucson,74
8805,سمفونية,symphony,52
12464,ملصق,poster,22
293,آها,aha,100
10517,الأدبي,literary,40
9504,ثوران,eruption,36
11365,غابه استوائيه,rainforest,34
3849,كاميلا,camilla,84
8526,خارج البلاد,abroad,55
11736,بيري,perry,30
8277,طب الأسنان,dental,57
8612,مارسيل,marcel,54
4000,قوة خارقة,superpower,73
10858,الإباحية,pornography,38
3357,رجال المطافئ,firemen,87
480,أحادي المعدن,monomer,96
9437,بوابة,gateway,48
7526,يغوص,dive,38
8039,مشمس,sunny,41
11409,فالكون,falcon,23
13882,برنامج,program,11
8818,الطبال,drummer,50
7238,بسمارك,bismarck,63
5780,اليعسوب,dragonfly,72
6344,شخص يتعلم حرفة ما,apprentice,68
11439,الهولندي,holland,33
3585,جبين,forehead,85
12065,سبنسر,spencer,27
8278,مارا,mara,56
9777,خضع,underwent,45
455,هارما,harmaline,100
2057,سباير,spire,88
5428,أقرم,nox,75
4568,ليونيد,leonid,80
12306,فلسطين,palestine,25
4794,هيرشيل,herschel,79
12247,كوستا,costa,26
2371,ريبوك,reebok,91
239,دون معارضة,unopposed,100
2578,صدار,waistcoat,78
7885,منحن,curved,37
4077,بينير,bering,80
7458,آلي,ale,58
6482,غير متصل على الانترنت,offline,68
9835,استفسار,inquiry,42
7459,أهوي,ahoy,62
12536,بويرتو,puerto,23
2706,محايد دينيا,agnostic,88
8524,زمني,chronology,39
1094,بوتانول,butanol,96
9327,مدبلجة,dubbed,40
10169,هسارس,hussars,42
10018,بوينوس,buenos,41
9852,العاهل,monarch,37
5624,باهت,baht,74
1447,مراحيض,toilets,42
13119,الآلاف,thousands,14
12428,الإنجيل,gospel,24
9239,كارتير,cartier,50
14055,يأتي,come,7
1271,طماع,greedy,95
11960,الإمبراطوري,imperial,24
5438,تونكين,tonkin,75
5096,غير شريفة,dishonest,77
3731,كراه,cro,85
7787,ميلارد,millard,60
9564,جرح,wound,17
7686,بودين,bowden,61
8902,واثق من نفسه,autonomous,51
13369,البرمجيات,software,15
11040,تهرب من دفع الرهان,welsh,37
11726,سوريا,syria,30
11794,ترافيس,travis,30
7475,أزور,azure,62
10237,مفاتيح,keys,11
10523,الشاسيه,chassis,40
9995,قرمزي,crimson,44
1820,شربة,sherpa,88
12466,كايل,kyle,24
12661,ثور,bull,17
13954,جيد,good,6
10422,يكذب أو ملقاه,lying,20
5896,الواجهة البحرية,waterfront,72
2950,البيرولين,pyrroline,88
2502,بيلهام,pelham,90
8635,العلجوم,toad,53
2319,تمايل,sway,81
1599,هاردن,harden,73
9531,فقيد,deceased,48
10582,نابليون,napoleon,36
1105,هجوم لفظي,polemic,80
2608,يتجاوز,exceeds,90
9340,يتبول,pee,48
172,فاضعة,vantage,100
1921,مخاط,mucus,93
5576,بشكل غير متوقع,unexpectedly,74
5670,غرا,gras,73
13244,صفقة,deal,12
11633,إيد,ec,31
1470,بيب,pep,92
7421,فيستا,vesta,62
10786,بتلر,butler,38
2434,عطار,bidder,87
1519,العابث,fiddler,94
330,داوي,dawe,86
1777,الغيرة,jealousy,90
3439,تافهة,frivolous,83
5120,مجاناة,anaxial,77
7292,تشيل,chil,63
2951,هيدرولياس,hydrolase,88
9419,جنية,fairy,47
2863,صلب، قوي,badass,88
3414,القلب والأوعية الدموية,cardiovascular,87
13789,في صحتك,cheers,11
11379,شو,shaw,34
3721,الهولندية,dutchess,85
10253,لوجان,logan,42
9274,روتردام.,rotterdam,50
7051,ميال,prone,64
14488,ديمقراطية,democratic,15
7159,إعياء,fatigue,61
8061,أكل,ate,57
1785,جيرفيس,gervais,94
4504,سكاكين,knives,80
12078,الهواة,amateur,26
7668,نشأه,inception,61
1894,هند,hind,78
14507,مركز,center,9
10643,نسج,spun,39
9704,الكابيتول,capitol,46
12397,استطلاع,reconnaissance,25
11247,سبيرز,spears,30
11367,شوكولاتة,chocolate,34
10156,مينغ,ming,41
13290,أنتوني,anthony,16
9250,جمجمة,skull,48
2336,جنوبا,southwards,57
3245,عاجزة,agonist,79
8235,صابر,sabre,29
4100,وايتهال,whitehall,83
13530,دفع,bush,13
6578,أسبرجر,asperger,68
10118,هاه,huh,43
4079,غول,ogre,82
7033,بانهند,panhandle,64
3583,او.,eau,86
9074,مبعثر,scattered,45
5655,ستيفان,stephane,73
11584,تشرشل,churchill,32
13674,كثيرا,lot,11
9784,الغرور,vanity,45
5136,نورسا,norma,77
11981,سكوتيا,scotia,28
7554,الخضروات,vegetable,49
4647,بلانكو,blanco,80
6591,الشمبانزي,chimpanzee,65
11860,وارن,warren,29
7246,الأحدث,newest,63
2598,تحفة,masterpiece,82
10601,مقتنع,convinced,28
1922,سيمين,seamen,93
2375,كوينتون,quinton,91
3400,العضلات,muscles,36
6848,باتو,pino,66
12279,معد,prepared,16
13439,الجنود,soldiers,12
7647,السبتية,adventist,57
1143,بونساي,bonsai,96
2082,كاث,kath,92
14475,المغادرة,departement,9
14153,امتحان,test,5
10846,اكتأ,ot,38
14089,بدأ,began,10
10386,رجل حر,freeman,41
13745,مجلس,board,11
998,spesidian.,obsidian,97
9708,نزول,descent,46
7355,دماغي,cerebral,62
13572,هيكل,structure,12
11029,بتفين,defunct,37
14458,معتقد,thought,11
5865,التوحيد,unitarian,60
395,بدين,chubby,100
10560,المالك,principal,32
6486,أديسون,addison,68
6459,صدأ,rust,65
10420,دوايت,dwight,41
5894,أوديسا,odessa,72
6355,محوري,pivotal,61
4736,عطري,aromatic,76
5525,تراجع,retreating,32
147,الفقراء,impoverished,99
12221,لا يمكن,couldn,26
1503,كورنيش,cornish,95
3344,تسريحه شعر,hairstyle,73
5593,طفره,mutation,64
5424,إيموري,emory,75
1016,إيماءة,nod,90
623,مرصعة بالنجوم,starry,99
12589,ارمسترونج,armstrong,23
10932,مثلث,triangle,35
8973,بيثون,python,52
2296,تيلدن,tilden,92
6306,إبادة,extermination,61
5371,مسجد,masjid,75
12315,المكسيكي,mexican,25
9501,عصابات,gangs,22
1248,وراء الكواليس,backstage,96
9700,محاكاة ساخرة,parody,38
7844,بايبر,piper,57
7762,هيلينا,helena,60
7512,برومو,bromo,62
12449,كريج,craig,24
8508,المد,tidal,55
1955,معجم,lexic,88
727,الليتورجري,liturgical,96
2635,أنومي,anomie,90
7921,غارفي,garvey,59
11721,التنافس,rivalry,29
748,انقطاع النفس,apnea,98
6778,الفلوت,flute,64
9577,في جميع أنحاء البلاد,nationwide,47
6843,جواز سفر,passport,60
11203,فخور,proud,35
6096,قذيفة,projectile,57
8696,نميمة,gossip,53
10244,جيرو,giro,42
13273,باريس,paris,16
8476,تشكيل,forge,45
2360,براكين,bracken,89
5098,دبلوماسي,diplomat,34
4718,رطوبة,moisture,79
12570,ليكرز,lakers,22
637,شماس الكنيسة,beadle,99
930,هاوية,abyss,86
13421,عن عمد,deliberately,7
2197,ضوء الشمس,sunlight,92
5977,نايشت,nicht,69
4113,متضاع,tendentious,82
4975,تشخبص,diagnosis,78
8150,لاعبا اساسيا,fixture,42
388,طائر السمان,quail,98
320,التتبع,tracer,97
8444,ويليتوس,mellitus,56
8989,أوضح,clearer,52
2980,المدفأة,fireplace,87
13001,مذبحة,massacre,17
13538,امتثال,compliance,13
1666,مضاهاة,oboe,93
10145,فرعون,pharaoh,41
5001,كاميكاز,kamikaze,78
7715,ديناميات,dynamics,24
5512,تسحب,pulls,18
4944,صهيوني,zionists,41
13844,اثنين,two,7
10442,جحر,terrier,39
13665,حجر,lap,11
6368,شمول,pronger,69
10920,الكبار,adult,33
698,الروح,yahweh,98
11636,قارن,compare,11
6773,اللوني,chromatography,66
12391,مورغان,morgan,25
6108,درابر,draper,71
8086,الجوراسي,jurassic,58
12542,سمك,fish,20
8541,الدوائر,circles,26
11173,هانز,hans,21
1312,غير مهني,unprofessional,94
483,بولي فينيل,polyvinyl,99
6768,كيربتون,krypton,66
1744,كلام.,kalam,94
3459,كثير العصارة,juicy,87
5401,كرنك,crank,70
7835,متضايق,annoyed,30
10447,مرفأ,harbour,40
7646,أواد,od,61
8359,بيت كبير,mansion,54
3384,غير متوافق,incompatible,81
857,الميثادون,methadone,97
9823,بترول,petroleum,45
14354,نحيف,women,11
12410,رايت,wright,25
4918,دوميني,domini,77
11982,تلمس,fumble,21
6313,بولين,pauline,68
6734,دمشق,damascus,67
12529,هاواي,hawaii,23
5762,التظاهر,pretending,44
4443,المائية,aquatic,47
10630,بيتون,peyton,39
1585,البووجي,boogie,94
200,كورس,corse,100
11151,كونغو,congo,36
13228,ربط,tied,10
2051,التحصين,fortification,65
9064,باحث,seeker,49
12564,مسرح,theatre,22
9200,بكل سرور,pleasure,49
9252,قياس,metric,48
1203,إلتواء,sprain,70
2566,ببراعة,brilliantly,90
3070,دلالات,connotations,62
10537,ثانيا,secondly,40
3294,كعكة,bun,54
9630,مورس,morse,47
8920,الأنفلونزا,influenza,52
7802,سيكلونيك,cyclonic,11
9985,هذيان,delirium,44
12361,حديثا,newly,25
13679,الهند,india,12
6861,راس,ras,27
10660,أرجواني,lilac,39
12812,لمس. اتصال. صلة,touch,17
13521,جائزة,award,9
10135,فرساي.,versailles,43
13843,الجميع,all,6
4170,جونتleلت,gauntlet,82
2324,شوارز,schwarz,91
12927,يستلم,receiving,6
1626,كارولوس,carolus,94
6752,استهل,leadoff,67
8765,حادس,hades,51
11501,قبرص,cyprus,32
7186,نقش,engraving,44
1589,حرف متحرك,vowel,74
11119,فاي,fi,36
1528,مثانة,bladder,95
13601,الانقسامات,divisions,7
11067,أقوى,strongest,36
10936,لاتفيا,latvia,37
11187,باراجواي,paraguay,35
9983,رهينة,hostage,35
14215,تأثير,effect,10
4481,وسيم,handsome,79
3162,الرابط,linkage,82
6423,الأخشاب,timber,66
7926,الحيوانات المنوية,sperm,59
2761,بالكفاءة,hateless,89
811,المرجع نفسه,ibid,98
4885,التقطير,distillation,68
12537,نسخ,copies,11
244,صالح للأكل,edible,97
10197,عذراء,maiden,41
12710,دونالد,donald,22
11252,يعزى,attributed,14
9579,رقصة التانغو,tango,47
10699,مطلق,absolute,23
5789,جوديث,judith,73
8341,اللوحة القماشية,canvas,56
13327,حركة,movement,14
8344,على مستوى الولاية,statewide,56
7504,الرهن العقاري,mortgage,60
9477,leadch.,clinch,23
8466,الوفيق,suffrage,55
2132,مكان وجود,whereabouts,92
11524,مكتسب,acquired,22
13324,تعارض,disagree,14
5495,فاروس,pharos,75
10369,الجبر,algebra,39
8755,تتمة,sequel,49
8810,بول,pol,53
4558,تناول الطعام,dining,73
5400,رامي,rami,74
3765,دوريان,durian,85
4011,جاكسونيان,jacksonian,83
9287,كاي,kay,49
4673,غير ضار,harmless,79
10947,استقبال,reception,28
9329,ساكن,dweller,48
495,دغدغة,tickle,86
9742,علاج نفسي,therapy,45
5319,النحل,bees,34
2480,المعتدل,aggressor,82
11651,المنفعة,benefit,7
9276,دفقة,splash,49
5199,بواب,janitor,76
13057,وشركة,inc,18
2102,برابنت,brabant,92
6817,نعمة,boon,66
10218,فيما يتعلق,pertaining,38
9730,انتفاخ,bulge,46
7692,عشبة ضارة,weed,57
13300,رفع,raised,13
3413,شرطي,constable,78
10708,صولجان,sceptre,38
2274,قلة الخبرة,inexperience,92
5840,رطانة,gibberish,72
4854,الجليل,galilee,79
3412,الخشب الرقائقي,plywood,87
5392,رائحة كريهة,smells,51
1687,غير مستعد,unprepared,94
8957,اللقاح,pollinator,45
13654,سام,sam,12
6208,غير قادر علي,entropy,70
12264,كربون,carbon,25
544,ديوكسين,dioxin,99
11668,فيرنون,vernon,31
5589,تخمير,brewing,41
9953,بايرون,byron,44
4524,المتجر,marketplace,79
13776,جولة,tour,10
5215,بطاقة بريدية,postcard,71
10046,البلديراش,balderdash,44
13715,حداد,smith,12
90,الانتفاخ,emphysema,100
12011,نيوكاسل,newcastle,28
2109,وسع,widen,60
2785,سوق جديد,newmarket,89
5385,الحذر,cautious,75
92,التفكك,disintegration,76
8869,سيئة السمعة,notorious,49
14307,ألمانية,german,10
3868,لم تحل,unresolved,84
4348,باسون,bason,82
4087,المستأجرين,tenants,61
338,منا,yon,100
14350,يقابل,meet,10
11784,سلوك,behaviour,30
13663,لويس,louis,12
10811,ليونارد,leonard,38
7439,سمك السلمون المرقط,trout,62
9438,إناء,jar,46
11260,طين,clay,35
4731,أمين المكتبة,librarian,73
