ID,ARABE,DANOIS,INTERVAL
1026,الشمندر,roet,93
12169,ماجستير,ma.,25
1590,تكثف,kondensere,50
4158,بورلي,burley.,82
1304,النجارة,træbearbejdning,87
3435,حجر الرؤوس,skinhead.,80
9694,تعويذة,maskot,42
13910,منذ,siden,7
1080,التكوينات,konfigurationer.,47
11622,لوحة,maleri,21
2264,رجل الكهف,caveman.,91
8481,عهد,testamente,54
10693,التبرير,begrundelse,37
13987,قضية,sag,6
3779,كيتس,keats.,83
9032,الاحتكار,monopol,50
7140,مفزوع,skræmt,36
4426,البيروقراطية,bureaukrati,80
5412,أنقرة,ankara.,75
3993,عشرة سنتات,dime.,77
8977,قناص,snigskytte,48
216,محلي الصنع,hjemmelavet,100
8433,غير متقدمة,unranked.,56
8385,البارود,gunpowder.,56
9301,مسحوق,pulver,45
12852,غابة,skov,19
9291,اسطنبول,istanbul.,50
7720,سمسم,til.,61
4075,بوريتو,burrito.,81
4832,شاتو,chateau,78
4731,أمين المكتبة,bibliotekar,73
9937,السادة الأفاضل,herrer,44
5369,مكافحة مضادة,modoffensive.,66
8624,الهربس,herpes.,54
11570,مانيتوبا,manitoba.,32
6043,الطاوية,taoisme.,71
5465,درجة مئوية,celsius.,75
7107,فاق,perf.,64
12233,بعد الظهر,eftermiddag,26
12997,هاميلتون,hamilton.,19
4361,ينتقد,kritisere,45
8041,بوجوس,falske.,58
12779,تلقاءي,auto.,21
674,هاجر,hagar.,98
2164,إعادة التفكير,rethink.,88
5254,حالة توازن,ligevægt,76
2407,إنبات,spiring.,89
11911,غيم,sky,25
9610,فسر,fortolket,18
12831,أفغانستان,afghanistan.,20
13076,المجتمع,samfund,17
10564,داف,duff.,39
5557,التورين,taurin.,74
1255,فنان قائد فرقة موسيقية,maestro.,96
14161,يذاكر,undersøgelse,16
6973,تاهيتي,tahiti.,65
7474,كرة الشبكة,netball.,62
1045,شوكتاو,choctaw.,97
698,الروح,yahweh.,98
4400,ميناء حر,freeport.,81
10701,لامع,skinnende,38
3346,عيدان تناول الطعام,spisepinde,87
6270,غينيس,guinness.,70
1743,إقناع,overtalelse.,76
5691,هرمون تستوستيرون,testosteron.,73
8979,سقراط,socrates.,51
5361,عزل,impeachment.,63
9368,أنفسنا,os selv,49
2784,توقيت,timere.,65
12721,غاز,gas,14
10251,نيلوم,nm.,42
11793,إخطار,underrette,25
2502,بيلهام,pelham.,90
6073,البتولا,birch.,71
11738,غريغوريان,gregorian.,30
14317,متضمن,involveret,9
11821,تسلسل,sekvens.,26
14306,مطلق سراحه,frigivet,8
11850,يحدث,sker,11
1317,قرصان,corsair.,94
14307,ألمانية,tysk,10
12349,تاريخي,historisk,13
11956,الفجوة,hul,23
2626,بوشريغر,bushranger.,90
14148,مقترح,foreslog,9
3799,مرض الحصبة,mæslinger,84
11644,الماس,diamant,29
3260,التقارب,tilhørsforhold,79
5633,بومونا,pomona,73
3027,توباز,topaz.,88
13125,العمل الفني,kunstværk,17
4558,تناول الطعام,spisning,73
9025,يعض,bid,37
1295,الملوحة,salinity.,81
5525,تراجع,trække sig tilbage,32
12370,طريق السكك الحديدية,jernbane,23
10482,مكوي,mccoy.,40
11943,دائم,permanent,22
10883,عرقي,race,24
235,خالية من الغموض,entydig,87
9178,أبحر,sejlet,29
4641,الاقتصاديين,økonomer.,55
8576,شاكر,taknemmelig,49
11631,راجع,pl.,31
13826,كان,været,5
6421,ايروس,eros.,69
7539,تافت,taft.,62
6309,الأرميدين,archimedean.,70
5702,بيز,biz.,73
8997,بضاعة,stoke.,44
6790,بازيلاء,ærter,44
9159,فيرا,vera.,50
3964,إعادة توزيع,omfordele,70
4815,خزانة الثياب,garderobe,77
14310,شئ ما,noget,8
2942,الهندباء,mælkebøtte,87
9771,الأساسية,fiber,45
2642,علاج بالمواد الطبيعية,homeopati.,90
3686,تلفيق,fabrikation,40
6182,سبانخ,spinat,70
6687,جايوس,gaius.,67
13900,عمل,arbejde,5
3199,سيليست,celeste.,88
9350,الصحراء,sahara.,49
13468,وزيرة,minister,13
13638,يحدد,specificerer,7
4903,الرنة,reindeer.,78
5661,الرماية,bueskydning,73
6469,أوبك,opec.,69
6959,كسوة,livery.,63
6224,صرصور,kakerlak,70
7824,يوتوبيا,utopia.,60
7475,أزور,azure.,62
11856,غلين,glen,29
9481,كورب,corp.,13
196,ويتورث,whitworth.,100
4259,بند,cowman.,82
8306,يقترن,parret,20
14135,دوس,dos,5
11997,تعهد,undertow,28
10795,مفوض,hr. kommissær.,36
3650,التف حوله,vend om,82
13202,فيتنام,vietnam.,16
3383,زحف,kravle,66
1111,مدة,mol.,96
13395,اللون,farve,12
12202,عقب ذلك مباشرة,bagefter,24
7773,مقصورة الطيار,cockpit,59
10254,هاليفاكس,halifax.,42
8676,مشروط,kontingent.,39
11663,غانا,ghana.,31
401,راقي,upscale.,100
11206,غدا,i morgen,35
4991,كورونا,corona.,76
12647,التهديدات,trusler.,13
9745,تكميم,ærme,36
11733,حاصف,hasn.,30
6842,نباتي,vegetarisme.,59
10068,كاترين,catherine.,43
12120,ممر المشاة,sti,18
3226,ليلي,lilly.,88
1547,طقوس العربدة,orgy.,93
2649,بورجوندي,burgundy.,90
63,مخادعة,trickery.,100
11508,العائلات,familier.,11
443,جنوب غويترلي,sydwesterly.,98
8853,مسرحية,teatralsk,51
5180,بريم,prems.,76
9460,فيد,fidel,43
3685,الأسرى,captives.,53
9850,هرقل,hercules.,45
12665,مسحوب,trukket,22
751,التارو,tarot.,98
6494,رين,rin,68
9603,تغذية,ernæring,44
5534,أوليمبوس,olympus.,74
5264,انسان محترم,gentleman,76
8249,الضرائب,skatter,24
13493,عبر الانترنت,online.,13
7566,توصي,anbefaler,12
7753,وايت,wight.,60
1624,التهاب شعبي,bronkitis.,94
13194,أوه,oh.,16
8329,بالإهانة,fornærmet,25
7045,علم الحساب,aritmetik,63
3778,الكهرومغناطيسية,elektromagnetisme.,46
3885,حب الشباب,acne,84
311,ساري,sari.,97
5939,سباعي,sevenfolded.,72
13411,كوبري,bro,13
8713,تايواني,taiwanese.,54
10342,دانماركي,dansk,41
2233,لاعبي الغولف,golfers.,70
9717,لوهان,lohan.,46
9088,الفينيل,vinyl.,51
6081,ليكس,lex.,71
1364,مريب,uhyggelig,96
12085,تسونامي,tsunami.,26
12450,بطة,and,19
8344,على مستوى الولاية,statewide.,56
3694,ريدلي,ridley.,85
14215,تأثير,effekt,10
7748,توم,tum.,61
654,روبل,robble,85
13375,إنزيم,enzym.,14
14508,وثائق,dokumenter,12
7652,فلمنيش,flemish.,61
10789,أدوات,værktøjer,19
10226,باستثناء,eksklusiv,22
233,كوتو,koto.,99
9501,عصابات,bander.,22
4513,داربي,darby.,80
10810,تضحية,ofre,37
13718,نهر,flod,11
3171,شل,crippled.,73
11100,الرقابة,censur,36
12840,أوبورن,auburn.,20
6871,استنساخ,klon,38
2311,إزعاج,forstyrre,21
13185,باتريك,patrick.,16
11413,المتداول,rolling.,18
6263,الكناري,canary.,68
820,السرطان,carcinogen.,87
2222,قرفة,kanel,91
4215,الأثرية,arkæologisk.,30
6978,دارسي,darcy.,65
537,فاس,fez.,99
13664,محلي,lokal,12
13103,السيرة الذاتية,biografisk.,17
4399,غير المسمى,nameless.,81
12183,الانتحار,selvmord,25
10378,ساحرة,heks,38
1670,تتبع,tater.,94
14412,قواعد,regler,7
4036,العدسات,linser,82
12075,واقع,virkelighed,27
615,موتا,mota.,99
12234,بطيء,langsom,22
13992,قائم على,baseret,8
6202,جيرمان,germain.,70
14487,شهر نوفمبر,november,5
11784,سلوك,opførsel,29
4601,سيسكو,cisco.,80
11624,مهد,mf.,31
1885,سويدي,swede.,81
6762,هيدرو,hydro.,66
3395,كيمبو,kimbo.,87
3999,أركاديا,arcadian.,73
6413,لوبيس,lopes.,64
900,ديونس,deus.,97
461,التصالح,afstonte,84
2965,السلوقي كلب الصيد,greyhound.,69
346,حاجي,haji.,100
5104,إعادة تصميمها,redesignet,21
1407,تعديل,ændringende,18
1747,الجذع,torso,92
9340,يتبول,pee.,48
5091,المناطق الاستوائية,tropics.,8
8651,حاسوب محمول,bærbar,54
6910,حريص,ivrige,63
14504,أشواط,løber,7
13240,ميسوري,missouri.,16
9470,معزول,isoleret,40
9160,وا,wha.,50
2310,غير محترم,respektløse,72
10770,منطاد,zeppelin.,38
9038,عباءة,mantle.,51
2926,بايد,bade.,88
14232,رجل,mand,8
9564,جرح,sår,17
6055,رابية,barrow.,70
7318,سيزار,cesar.,59
3095,عزم الدوران,drejningsmoment.,88
5678,ملعب,legeplads,73
349,أنجورا,angora.,100
7018,قرصنة,hacking.,37
12935,دوق,duke.,19
9166,التمييز,forskelsbehandling,45
4301,بروكلي,broccoli.,81
791,الأمراض الجلدية,dermatologi.,98
14429,سعر,prissat,18
9511,ايرين,erin.,48
2522,شعر مستعار,paryk,81
10452,مقال,afgang,38
14128,يمشي,marts,5
3586,غير طبيعى,abnorm,69
8399,غروب الشمس,solnedgang,55
396,السيلينيوم,selen,100
4788,هالات,halas.,75
11963,المعارضين,modstandere,22
6296,نمط الحياة,livsstil,63
1498,كريل,krill.,95
6353,معالم,milepæle,49
12037,سخيف,silly.,24
3975,الفنيين,teknikere.,56
8775,المهبل,vagina,53
7155,لوجستية,logistical.,36
12225,بعد ذلك,efterfølgende,18
764,مانكس,manx.,98
12685,جوا,luftbårne,22
12015,متعرش,rambling.,27
9779,ديفونشاير,devonshire.,45
3678,سمعة سيئة,notoriety.,85
5902,جرد,ged.,72
7382,محبط,frustrerende,7
8050,هلام,gele,58
6267,فكر,bonde,53
11834,غير كاف,utilstrækkelig,28
9944,رولاند,roland.,44
599,قرف,ugh.,99
9583,جنة,paradis,47
7252,ملابس,outfit,54
14343,حالياً,i øjeblikket,7
359,محمل,loader.,95
12651,كين,ken,22
11253,سيئ,si.,34
9359,المتحولين,konvertere,16
5473,عدم المساواة,ulighed,68
10977,الخام,ru,34
10271,ابن عرس,væsel,41
1010,رصين,sober.,87
7664,أشاد ومدح,roste.,39
14501,سلطات,myndigheder,9
7688,زو,zo.,61
2738,تلميذ,skolepige,86
3397,مجلة فوج,vogue.,87
11848,موافقة,godkendelse,18
12961,الأصفر,gul,19
5219,توكي,tucky.,76
633,أتوشا,atocha.,99
7663,مشع,radioaktiv,60
13123,تنافس,konkurrere,12
13118,الأمم المتحدة,fn.,17
3189,كونا,kona.,88
6378,أنصاف,halvdele.,61
2046,أولمبياد,olympians.,76
13482,جري,jr.,13
12950,يوم الجمعة,fredag,19
4435,الممرضات,sygeplejersker.,38
3801,قضم,munch.,79
5762,التظاهر,forlysende,44
10629,رشفة,sup.,39
10907,بنديكت,benedict.,37
11591,قدامى المحاربين,veteraner.,23
11390,السويدية,svensk,33
11089,اخو الام,onkel.,36
9845,سانتوس,santos.,45
11823,هومو,homo.,29
225,تمتد الظهر,backstretch.,100
2241,السيلان,gonorré,91
12902,ننسى,glemme,19
8487,glacier.,gletscher,51
9416,انحرف,skewed.,46
9170,حجم,bulk,50
4355,منطقيا,logisk.,25
661,المتصلين,ringer.,64
13615,التاغالوغية,tagalog,12
10777,مدهش,fantastisk,38
460,الادمان,vanedannende,23
973,الكمون,cummins.,97
7451,زملاء,kollegaer,53
2443,يعين,tildeler,12
1229,حاضنة,sitter,95
11203,فخور,stolt,35
8158,ليتش,leach.,57
11270,تدريجي,progressiv,16
9542,مشبوه,mistænksom,46
4800,الكشف,exposing.,35
8457,فريتز,fritz.,55
4592,يؤلم,gør ondt,34
8365,تسوس,henfald,51
7866,سوبرنوفا,supernova.,60
9847,بيت شعر,vers,38
1758,بسعادة غامرة,begejstret,51
2511,رث,dungy.,90
5725,حذرهم,heed.,66
7167,كاريوكا,carioca.,64
11197,التكتيكات,taktik,18
5832,لارجو,largo.,72
3335,سكرتارية,sekretariat.,87
300,إعادة تعريف,omdefinering,96
4691,كواصار,quasar.,77
4620,المعتقلين,tilbageholdte,70
1294,الرضع,spædbørn.,53
3145,درزي,druze.,88
4673,غير ضار,uskadelig,79
205,مقلاة,stegepande,100
9472,ماجلان,magellan.,48
13114,سائق,chauffør,12
11000,فم,mund,34
4154,التحوطات,hegn.,59
131,بشكل موحد,ensartet,100
9863,ماكفيل,mcphail.,45
6582,النطاط,hopper.,64
982,إعادة تأسيسها,genoprettet,83
2230,علم الحشرات,entomologi.,91
10723,برهنة,demonstration,18
4434,حثالة,scum.,80
7495,بلبوا,balboa.,62
12964,الإغفال,udeladelser.,18
4840,متوازن,poised.,72
12884,صفر,nul,19
8316,المجمدة,frosset,57
1958,التذكر,rekollektion,81
11772,البرازيلية,brasilianske,29
11620,روث,ruth.,31
14243,منتهي,færdig,9
9250,جمجمة,kranium,48
9636,ويتني,whitney.,47
7055,دبوس الشعر,hårnål,64
4889,مخول,godkendt,66
5774,صاغ,mønter,15
5686,لورى,lowry.,72
13074,مختبر,laboratorium,17
12466,كايل,kyle.,24
10714,جيل,gail.,38
11251,قزم,dværg,33
7230,خيوط,outback.,63
5643,كاربوكسي,carboxy.,73
4622,أكل لحوم البشر.,kannibalisme,63
9271,خوذة,hjelm,43
8810,بول,pol.,53
7077,الفضائح,skandaler.,26
7946,بالجملة,engros,59
9258,مسبار,probe.,44
2803,مقاعد,seser,88
7481,مغني,usher.,57
3400,العضلات,muskler,35
11387,ليدز,leeds.,33
1690,الزرق,glaukom,94
9633,صدر,bryst,42
4780,روبين,reuben,79
5727,كوكوس,cocos.,52
4656,كفيل,patron.,61
2255,المهاجرين,migranter,70
13619,متوفرة,ledig,12
9710,استعادة,restaurering,9
9688,برجر,burger.,45
1492,اورانا,urbana.,95
2459,السجائر,cigaretter.,49
13128,مقدمة,introduktion.,10
919,محوف,buffs.,73
14420,اسم الشيئ,som hedder,6
8922,يهوه,jehova,52
8274,ميت حي,udøde,57
10657,أعمى,blind,32
662,عيد ميلاد المسيح,yule.,98
7610,ويكا,wicca.,62
11666,سرقة,tyveri,31
11097,صخري,stenet,29
857,الميثادون,methadon.,97
13436,المشار إليها,refereret,13
9037,طالب,krævende,20
9072,كولونيا,köln.,51
6813,جوعان,sulten,66
2396,طائرة بدون طيار,drone,84
13383,ينفذ,implementere,13
928,البسمات,bismuth.,97
6568,طبعة جديدة,remake.,63
11076,الموسيقيين,musicians.,21
12215,حالا,anon.,26
4379,تسريع,fremskynde,35
2212,أخرق,forkortet,87
2880,ويقظ,encamped.,73
3743,برج الحوت,fiskene,85
4523,ماراثي,marathi.,80
1699,بوغارت,bogart.,94
5670,غرا,gras.,73
4576,تهريب,smugling.,72
4659,رغم ذلك,tho.,78
7721,نهاية العالم,dommedag,61
7737,إيرين,irene.,61
10604,التسوق,handle ind,24
13247,اليونان,grækenland,16
7803,رجال الاطفاء,brandmænd,45
7728,تدفق مائى - صرف,flushing.,51
2480,المعتدل,aggressor,82
1535,مقلد الصوت والحركة,efterligne,91
11378,علب,warcraft.,33
8670,ليس,isnt.,54
9419,جنية,fe,47
7910,لامبو,lambeau.,60
3072,لوز,mandel,86
1921,مخاط,slim,93
2574,كشف رواتب,lønningsliste,88
10237,مفاتيح,nøgler.,11
4139,شمالا,nordpå,33
9862,مأساة,tragedie,43
19,جهنم,infernalal,100
2735,ميرون,myron.,89
2798,الصخري,shale.,89
3715,غسالة أطباق,opvaskemaskine,81
10933,دخان,røg,25
13691,تسربت,kæmpe stor,12
6129,صرير,squeak.,68
9154,باتون,baton.,47
4378,السكسونات,saxons.,53
11128,وزعت,distribueret,19
2016,موظف,bemandet,85
2373,القصاص,gengældelse,89
7291,سومطرة,sumatra.,63
7211,يسافر,rejser.,16
9859,نسي,glemt.,45
11187,باراجواي,paraguay.,35
665,مدينون,skylder,48
5603,كروزر,krydser,69
10506,هذه الليلة,i aften,40
5323,قافية,rhyme.,62
11585,درجة الحرارة,temperatur,24
10428,السكتة الدماغية,slag,35
12336,الهجرة,indvandring,21
5665,ماما,mum.,41
7181,كبريتات,sulfat.,63
3910,جانب الطريق,vejkørsel,84
3663,ادارة تطبيق الأدوية بالأمم المتحدة,dea.,84
1270,النموذج الأصلي,arketype,88
7492,فاقد الوعي,bevidstløs,58
12542,سمك,fisk,20
3600,قلق,ængstelig,85
10603,سوف أفعل,gonna.,39
12453,العمل,arbejdskraft,23
13630,مشاركة,deltage,9
12311,اسكتلندي,skotske.,25
68,بكل جرأة,dristly,100
12416,شيلي,chile.,24
9128,بايت,bytes.,44
13235,الاستعمال,brugen,16
12179,بالإضافة إلى,desuden,26
5862,المكتب السياسي,politburo.,72
6444,caretaker.,vicevært,67
9941,ينفخ,blæste,44
13198,مقبول,acceptabel,6
8164,خنزير البحر,marsvin,58
3080,خلل,defekt,50
13559,مؤقت,midlertidig,13
13594,حاضر,til stede,10
1244,ينقط,freaking.,28
3327,لاشكار,lashkar.,87
9211,تنفسي,respiratorisk,50
9441,الخلافات,uenigheder,36
203,العمل القدم,fodarbejde,100
8275,طاحونة,vindmølle,55
3552,فسيحة,rummelige.,86
11114,محار,østers,36
10364,إهانة,fornærme,22
5467,نيكون,nikon.,75
13786,غير ذلك,ellers,11
8632,بيتهوفن,beethoven,54
11121,إستونيا,estland.,36
3722,كورتكس,cortex,85
11678,برمودا,bermuda.,31
7565,بنين,benin.,62
5635,برايل,braille,73
13294,تتعدد,mount.,13
8968,نائم,sleeping.,16
3457,اوسبري,seprey.,78
5012,سيكلو,cyclo,77
12425,ارييل,ariel.,24
10569,ميونيخ,munich.,39
5881,الغريب,mærkeligt,72
4873,مغني الراب,rappere,27
8028,فاج,fag.,52
10915,جي,gi.,36
577,غير مسباف,preposterous.,97
12460,ويلتون,wilton.,24
8655,حلف,pagt,54
14130,يوفر,leverer,6
11763,لوقا,luke.,30
12718,حاكم,gov.,21
13280,سياق الكلام,sammenhæng,15
9551,الدالاي,dalai.,48
7557,تصبح على خير,godnat,62
12318,فالتر,walter.,25
8369,كايلي,kylie.,56
12929,ثلاثي,triple.,18
10419,هامش,fodnote.,30
5457,اعتقد,belive.,75
4890,لوب,lub.,78
13772,لون أخضر,grøn,11
10369,الجبر,algebra,39
1279,ثقب,punkteret,65
11978,بنيامين,benjamin.,28
6018,تجسد,inkarnation,48
13605,ماء,vand,12
11285,النظام الحاكم,regime,32
6521,أستراليا,australasian.,68
4331,سنتيمتر,centimeters.,68
8999,رافعه,kran,50
9023,أحدث,nyere,52
