ID,ARABE,FRENCH,INTERVAL
3814,منة,ment,77
8787,مصاريف,frais,41
9169,عرش,trône,38
3624,بوروب,brave,79
1608,هيرست,hirst,93
10588,يزعج,embêter,28
12109,نعم,Ouais,17
9704,الصراخ,crier,34
7371,إيقن,wapiti,51
10440,وحشي,vicieux,29
1066,يشمل,englobé,96
12118,الرسومات,graphique,17
7340,بوصلة,boussole,51
1401,ألمع,brillant,94
2872,الكلى,rénal,84
647,شارتريوس,chartreuse,99
8180,باخ,bach,45
5320,النحل,les abeilles,66
13006,المخدرات,drogue,10
12320,جرة,lanceur,15
1569,ييبي,Yippie,94
1746,ليانغ,Liang,92
12648,التهديدات,des menaces,13
3271,مكلفة,confié,81
12545,رسالة,lettre,14
2622,باثفايندر,éclaireur,86
8311,بلاد ما بين النهرين,mésopotamie,44
4457,الديكارتية,cartésien,72
2511,هراء,fumisterie,87
12138,موحد,unifié,17
11801,برق,foudre,19
2236,سكاميش,épineux,89
12535,تعتبر,considéré,14
7405,رسغ,poignet,51
10701,اقتصاص,tondu,27
1232,الشعلة,torcheuses,96
10927,نصب,monument,25
7900,اعفاء,soulager,47
6481,عضلات قلبية,cardiaque,58
1072,مونت,mort,96
7778,جزر الأزور,azores,48
11135,يحفز,catalyseurs,24
2054,العطس,éternuement,90
12929,دم,du sang,11
4519,نموذج,paradigme,72
4309,لطيف,doux,74
12854,ساموا,samoa,11
6779,الفلوت,flûte,56
10137,الحرير,soie,31
3812,غرام,gramme,77
7302,بليتز,blitz,52
2393,اللاأدرية,agnosticisme,88
8938,ماموث,mammouth,40
9304,لينين,lénine,37
11205,مناشدة,faire appel,23
12843,حاضر,roger,11
4201,بات,parc,74
11422,ظروف,conditions,22
7662,لينغ,lingue,49
4064,كيلين,killeen,75
6673,التفوق,suprématie,56
10895,تيموثي,Timothée,26
9722,فوجي,Fuji,34
13776,أيرلندا,Irlande,5
8178,أسرة,Ménage,45
9259,مسبار,sonde,37
12189,ريدج,crête,16
8261,جيب,jeep,45
2238,تيز,texturer,89
10791,عفا عليها الزمن,dépassé,26
12211,بسرعة,rapidement,16
3459,باتي,chatoyant,80
7303,خفض,sabrer,52
9624,في الاتهام,figura,35
2887,سومرز,somer,84
7173,انفجار,éteindre,53
8562,مخلص,fidèle,42
6000,الناخر,grognement,61
3659,كراولي,crawley,79
12180,بالإضافة إلى,en outre,16
9049,أصغر,plus jeune,39
2366,حوريولوجي,horrologium,88
6471,محصن,fortifié,58
7508,جبان,lâche,50
11414,المتداول,roulant,22
4636,كريك,crampe,71
13203,فيتنام,Vietnam,9
13598,اطلاق النار,tirer,6
10378,شريك,partenaire,29
10463,مونتي,monte,29
10215,الفنلندية,finlandais,30
11849,موافقة,approbation,19
7565,بيكيت,becket,50
5502,وطأة,froissement,65
12216,حالا,anon,16
8789,أورويل,orveilleux,41
1442,الآرامية,araméen,94
4048,أولا,hola,75
8341,أولمبيا,Olympie,44
841,مارجوري,marjorie,98
3712,سامسون,Samson,78
940,فرقة,troupe,97
11829,في الخارج,extérieur,19
2106,تبلد,affaissement,90
1277,القوطية,goths,95
2292,السترونتيوم,strontium,89
11895,فينسنت,vexent,18
11780,تو,toupette,19
8977,كيتي,minou,40
10899,رخصة,Licence,25
6398,سريع التبخر,fugitif,58
9318,سيريس,Ceres,37
9215,شفرة,lame,38
11643,سرعة,rythme,20
4400,غير المسمى,sans nom,73
13014,موضه,mode,10
9951,رائد,pionnier,32
11629,مجلة,journal,20
7621,بالإجماع,unanime,49
4237,تجول,errant,74
2368,برز,prospérer,88
5394,جار,voisine,65
7518,مراكز,centres,50
5822,تجهيز,préparation,62
3857,مستلزمات,accessoires,77
3565,بمعارضة,à contrecœur,79
6895,التناظرية,analogue,55
2274,ويسلر,whistler,89
11631,كول,Cole,20
1804,راعي البقر,vacher,92
6566,مبتسم,smiley,57
4007,الشعبوي,populiste,76
9227,عاطفي,émotif,38
12580,خيال,fiction,13
4963,مساعد,auxiliaire,69
6151,تزلج,traîneau,60
9471,معزول,isolé,36
7687,بودين,bowden,49
548,بدعة   هرطقة,hérésie,99
7356,دماغي,cérébral,51
262,الماسونيون,franc maçons,100
5874,معتدلة,modérément,62
1666,جوا,goas,93
11813,مقارنة,Comparaison,19
6980,عاجل,urgent,54
12127,مليار,milliard,17
9321,مرح,joie,37
12679,بوكانان,Buchanan,13
3337,المدفعية,artillerie,81
2420,المزارع,plantations,88
7622,سومو,sumo,49
3387,الكفر,incrédulité,80
8894,بوتوماتاك,potomac,40
11548,تغيير,altéré,21
7766,يصيح، يصرخ، صيحة,crier,48
2871,العانة,pubien,84
10859,الإباحية,pornographie,26
763,غرفة الأخبار,rédaction,98
7040,نظرائه,homologue,53
13577,أمر,commander,6
5601,خشية أن,de peur,64
2239,كارفاكس,carfax,89
10457,عشب,gazon,29
12876,رائحة,flairer,11
4775,الحمضيات,agrumes,70
7619,خنق,étouffer,49
892,أودعت,déposé,97
7377,المقيمون,évaluateurs,51
1448,مراحيض,toilettes,94
12641,عداد,contrer,13
9755,ورشة عمل,atelier,34
3775,الجحافل,légions,77
10952,ركبة,le genou,25
12758,جيري,joyeux,12
9155,باتون,bâton,38
3835,الحارس,sentinelle,77
4932,بسعادة,Heureusement,69
12352,العنكبوت,araignée,15
4975,اللوحة الأم,carte mère,69
1198,دوللي,dolley,96
6910,بالادارد,ballard,55
6363,بيغل,beagle,59
7004,جيجابت,gigabit,54
1411,شيشرون,cicéron,94
4803,عازف الجيتار,guitaristes,70
2820,مخالفة,méfait,84
4983,ختان,circoncision,69
12464,تايوان,Taïwan,14
12717,تقني,technique,12
5417,كاسي,cassie,65
1543,لافانت,savant,94
5326,نسف,torpille,66
2072,سرطان الجلد,mélanome,90
7419,توأم,Gémeaux,51
8195,سويس ,Suisse,45
11612,عكس ذلك,contraire,20
6930,بشكل مختلف,très bien,55
1396,كول,coule,95
11433,نخبة,élite,22
11724,حوت,baleine,19
13752,يشير,indiquer,5
4863,قانونيا,statutaire,70
6683,انحدار,tremper,56
6652,مخرج,sortie,56
10140,عادي,ordinaire,31
12748,صديق,amie,12
12010,مقابلة,entretien,17
1748,الجذع,torse,92
702,الشكل البيضاوي,ellipse,98
583,غير معروف,sain et sauf,99
5815,الاعتماد,dépendance,63
1834,بربري,barbare,92
525,شري,Shri,99
6177,شراب مركز,sirop,60
3600,ترسخ,enraciné,79
9428,نابعة,cultivé,36
9500,يتبرز,caca,36
5176,لاسي,Lacé,67
13197,كليفلاند,Cleveland,9
6676,بوش,bosque,56
8449,مشفر,cryptique,43
12342,ذاكرة,Mémoire,15
7669,نشأه,création,49
10277,فكاهة,humour,30
10804,المذاق,goût,26
12451,بطة,canard,14
12510,العاشر,dixième,14
13359,شتاء,hiver,8
1301,مراهق,adolescent,95
6968,ساكن الأرض,terrestre,54
1876,ثنائي ميثيل,diméthyle,91
5035,مطرح,excréteur,68
12157,قرص,disque,16
11173,يركب,équitation,23
4654,وجهة نظر,point de vue,71
12833,اقتصادي,économique,11
9955,كشك,stand,32
451,أساء,chercheur,100
4642,الاقتصاديين,économistes,71
1231,واجب,munite,96
4484,بان,crinière,72
2321,حدود,base,88
12164,نيوتن,newton,16
4940,العنوان الأساسي,canonique,69
6031,كانت,kant,61
12844,حرمان,poêle,11
5467,دفئا,chaleureux,65
6117,يصفع,gifler,60
6989,مواء,Miaou,54
10090,يخرق,enfreindre,31
9123,لبلاب,lierre,38
9909,خندق,tranchée,33
5999,بالتساوي,uniformément,61
12858,تعريف,définition,11
2819,نقص,rareté,84
2888,مؤلمة,traumatique,84
9398,رايدر,ryder,36
2342,حذر,méfiant,88
166,العمل على,agir sur,100
13408,تم الاجتياز بنجاح,passé,7
2469,مصور,fastidieux,87
9335,رات,drame,37
2524,الردف,fessée,87
3082,طرح او خصم,soustraire,82
3210,كتم الصوت,muet,82
11681,سالم,salée,20
13685,يهزم,battre,5
919,اسكاشة,vague,97
11485,اجتاحت,balancé,21
599,الهرمية,hiérarchique,99
11231,تبرع,budget,23
7481,كيل,kell,50
12719,حاكم,gobelet,12
12369,مكسب,Gain,15
1034,غير هياب جريء,de défi,97
6065,بابل,pallas,61
12760,دين,religion,12
4816,خزانة الثياب,garde robe,70
12503,الحضاري,Urbain,14
3452,شامروك,trèfle,80
11391,السويدية,suédois,22
9437,كوبنهاغن,copenhague,36
6838,تكيلا,Tequila,55
10273,شنغهاي,Shanghai,30
2103,برابنت,brabant,90
6337,معلمة,séminaire,59
4632,سلادين,salade,71
2854,فورييه,fantaisiste,84
10779,ريفي,provincial,26
5118,الغابات,des bois,68
3152,المصروفات,dépense,82
1381,تشاكي,chucky,95
967,طبيب نفسي,psychiatre,97
9203,نشوة,transe,38
10813,الشعاب المرجانية,récif,26
6502,أريحا,Jéricho,58
10274,خليفة,successeur,30
1765,مانع,bloqueur,92
2668,حكم الاقلية,oligarchie,86
1599,المفكرين,penseur,93
1805,هراوة,portée,92
104,التاجي,coronaire,100
6983,ليونة,plus doux,54
4567,خطوة,foulée,72
11519,النشرة الإخبارية,bulletin,21
6162,مايان,maya,60
7438,سلوفاكي,slovaque,51
1922,مخاط,mucus,91
2510,كوسف,arbalète,87
8771,قابس كهرباء,brancher,41
11158,الإيرادات,le revenu,24
9562,كاري,curry,35
13274,باريس,Paris,8
8942,غابون,Gabon,40
1668,الإمبريالية,impérialiste,93
7798,هاوف,celui ci,48
6707,البارثينون,Parthénon,56
7024,سجاد,tapis,54
8634,الفظ,morse,42
9375,تكرار,Turcs,37
6165,شلال,cascade,60
9687,أبي,papa,34
10242,حلاق,coiffeur,30
10849,كارم,cordon,26
12223,اكبر سنا,plus âgée,16
8029,فاج,pédé,46
6229,بلاد,pleurer,60
12487,قليلا,quelque peu,14
6987,سجن,détenu,54
5639,صالة,salon,64
4447,أعد اضافة,prononcé,72
5558,التورين,taurine,65
375,حاضنة,wray,100
7603,جمع شمل,réunion,49
1417,حبوب الدواء,pilules,94
10545,حلقه,boucle,28
6054,ديبورا,déborah,61
4970,جونزو,gonzo,69
6933,فيرجيل,vierge,55
5002,كاميكاز,kamikaze,69
10934,دخان,fumée,25
6484,ضئيل,insignifiant,58
1055,تنغ,Teng,96
1735,الذهاب ل,goof,92
9237,عار,la honte,38
9101,جودو,judo,39
8191,فرس نهر,hippopotame,45
12852,بالتيمور ,balte,11
6108,ديدان الأرض,ver de terre,61
1695,قشر,vigoureux,93
11410,فالكون,faucon,22
12240,حقيقي  صادق  صميم,véritable,16
11380,شو,shaw,22
4798,النيوكليوتيد,nucléotide,70
4890,مخول,autorisé,69
8671,ليس,n est pas,42
10595,أرلينغتون,Arlington,28
6134,استشر,esther,60
4808,تفرع,frayer,70
6460,صدأ,rouiller,58
5968,الأرجون,argon,61
3832,روث,bête,77
7324,تسلط,hangar,51
3758,قوي,robuste,77
10589,ساندرز,poncé,28
12914,صف,ligne,11
5418,الخيزران,bambou,65
1182,حربة,baïonnette,96
2255,بادئة,prequel,89
13373,نفسي,moi même,8
5372,مسجد,masquée,66
12520,هادعل,hadal,14
6088,استعداد,volonté,61
12080,حديقة,jardin,17
6990,العمود الفقري,spinal,54
13129,مقدمة,introduction,9
6800,حزمة,grouper,55
3188,الأستمرارية,continuité,82
9372,رايخ,Reich,37
6085,هاش,hacher,61
6664,بيئة العمل,ergonomie,56
2614,طموح,ambition,86
7224,موصل,connecteur,52
3896,الأسيتون,acétone,77
11525,مكتسب,acquis,21
11545,مقعد,siège,21
9964,هاواي,hawaïen,32
2019,قطعة,parcelle,90
7523,سيريوس,sirius,50
11990,كاترينا,katrina,18
4130,دونني,Donny,75
12046,قاطرة,locomotive,17
1075,ملحق,annexé,96
7354,المناظر الطبيعيه,paysage,51
12445,روبنسون,robinson,14
12219,ساره,sarah,16
1126,كولا,chola,96
2172,تصور,envisagé,89
345,هيدروكسيل,hydroxyle,100
11535,هيلين,helen,21
3450,دومينيك,dominick,80
2869,دالر,daler,84
1004,أمراء الحرب,Warlords,97
12312,اسكتلندي,Écossais,15
3517,الأوكالبتوس,eucalyptus,79
13414,منطقة,zone,7
12183,الادعاءات,allégations,16
316,حيد,solitaire,100
3269,خصم,antagoniste,81
2029,بائع,vendeur,90
6252,سيانيد,cyanure,59
10491,العثماني,ottoman,28
11742,أمازون,amazone,19
9334,مستمر,durable,37
480,شربوا,buvait,99
251,مبرمجون,programmeurs,100
13313,فرانسيسكو,francisco,8
6723,تشنغ,cheng,56
5391,شحم,graisse,65
12128,يخاف,peur,17
5489,عرق,sueur,65
8929,كيمتشي,Kimchi,40
11875,ينصح,conseiller,18
2655,إيمان,Eyre,86
7351,مشهور,célèbre,51
1042,أقسم,aborer,97
11944,دائم,permanent,18
8059,غرينادا,grenade,46
9814,خماسي الاضلاع,Pentagone,33
9824,بترول,pétrole,33
5310,العداء,sprinter,66
13018,الشمال الغربي,Nord Ouest,10
4312,حداد,forgeron,74
5125,وظيفة محترمة,prune,68
12299,منزعج,bouleversé,15
5166,آشر,asphérique,67
8509,المد,marée,43
7914,سلاسل,cordes,47
672,تمزلج,une luge,98
6733,كولون,côlon,56
2151,مشط,mangé,90
276,الإيبيرية,ibérique,100
2795,الشواء,barbecue,85
9340,أوغندا,Ouganda,37
5660,وحيد القرن,rhinocéros,64
10324,غور,sang,30
3847,المرخص,licence,77
10129,سيمونز,simulons,31
569,الاختلاط,travestisme,99
2878,بارع,spirituel,84
10543,رودني,rodney,28
3591,الدفع,propulsion,79
10265,المتاجر,magasins,30
3742,منقوش,inscrit,78
9570,نهب,a volé,35
11330,السابع عشر,dix septième,22
174,جمرة,cendre,100
12795,تيم,tiède,12
5431,الكعك,muffin,65
6201,متاهة,Labyrinthe,60
8575,ولاعة,briquet,42
1234,ديول ,diol,95
6536,غير مجدي,futile,57
9446,خطف,enlèvement,36
13747,معالجة,traiter,5
1801,بلاكفوت,noire,92
7868,أجور,salaires,48
5349,طقوس,rite,66
4575,تعؤل,diable,72
11340,الإيجاز,brièveté,22
8397,مرموق,prestigieux,44
3154,قنبلة,bombardier,82
15,ميناء,harbeurs,100
7346,تكافل,solidarité,51
2256,المهاجرين,migrants,89
7978,عقدة,nouer,47
1394,باتني,penney,95
4721,امتراك,amtrak,71
6301,وريث,héritier,59
4917,غير محتمل,improbable,69
12174,أحد عشر,Onze,16
11911,شغب,émeute,18
3312,قاسم,prévôt,81
10171,المجلس العسكري,junte,31
5117,شركات,compression,68
7994,تحرير,libéré,47
13552,عنى,censé,6
6049,الفرنسي,Français,61
1262,السخرية,ridicule,95
1743,غير محررة,non éditeur,92
9211,ميراث,héritage,38
1745,كلام ,kalam,92
8650,أبعاد,dimensions,42
3860,بنى,survie,77
7828,ديزني لاند,disneyland,48
1900,سنترو,centro,91
2637,عمامة,turban,86
4751,كمبودي,cambodgien,70
5215,وافر,ample,67
3666,البلاط,ligase,78
5947,دافئ,durable,62
211,المارونية,maronite,100
10978,الخام,rugueux,25
6197,قذف,mélangé,60
13765,حقيقة,réel,5
5615,جامبو,géant,64
11968,بمعنى آخر,c est à dire,18
10747,ركائز,substrats,27
4035,منهاج دراسي,curriculum,75
5142,روش,roche,68
4163,عقابية,punitif,75
8554,الدموية,circulatoire,43
12295,حلف شمال الاطلسي,OTAN,15
7211,حرفي,littéral,52
11332,شارة,insigne,22
12732,في احسن الاحوال,parfait,12
4830,مبعوث,envoyé,70
10807,مقيد,bondir,26
4076,بوريتو,burrito,75
11703,غير دقيق,inexacte,20
13607,ريتشارد,Richard,6
6718,نال,acclamé,56
8378,مشاعر,sentiment,44
10234,مفرزة,section,30
11270,مالطا,Malte,23
11285,عمدة,maire,23
4074,ليترمان,lecteurs,75
5381,كئيب,lugubre,66
5388,البنزين,benzène,65
4903,بوم,pare chocs,69
2142,جاتلينج,gatling,90
107,الباريوم,baryum,100
4301,قارب,canoë,74
2410,العلاج بالإبر,acupuncture,88
3325,بولر,boller,81
12910,عنف,la violence,11
5209,متسرع,précipité,67
4766,رم,Rhum,70
8574,هابل,hubble,42
1239,الفرضات,hypothèses,95
2434,الخث,tourbe,88
3880,متهور,Daredevil,77
3262,المساعد,assistant,81
9901,الجهاد,jihad,33
9470,يشم,jade,36
13322,إسرائيلي,israélien,8
13010,الساحة,arène,10
2864,صلب، قوي,dur à cuire,84
816,خط العنق,encolure,98
1200,حساء,Ragoût,96
5804,كاسوس,casus,63
11922,نيفادا ,Nevada,18
3345,تسريحه شعر,coiffure,81
9696,أدوبي,adobe,34
10534,واجهه المستخدم,interface,28
1392,باندو,bando,95
6463,غرناطة,grenade,58
11704,عمودي,colonne,20
12122,لغز,énigme,17
10944,درجات,degrés,25
3808,حرق,brûler,77
9628,لعنة,malédiction,35
3989,السيتوبلازم,cytoplasme,76
258,متماسك,cohésif,100
11759,تسخين,échauffement,19
4377,بته,bitte,73
12159,شيطان,diable,16
9768,النباتات,les plantes,34
4469,مي ,maïs,72
13712,الجزر,îles,5
6288,الاعتماد,qui s appuie,59
685,مجردة,arbitré,98
4664,لم تنته,inachevé,71
5933,ساحة,piazza,62
3513,التخمير,fermentation,79
8871,غير مدرك,ignorant,40
5181,بريم,prénom,67
540,أنتيبولو,antipolo,99
3250,إمرأة شابة,rabat,82
9510,فانيسا,vanessa,36
