ID,ARABE,POLONAIS,INTERVAL
13396,الجسم,ciało,13
13095,الحريه,wolność,17
6999,الحقل المصدر,chesterfield.,65
10509,الغناء,śpiewanie,28
9577,في جميع أنحاء البلاد,ogólnonarodowy,48
7081,أبسط,prostrowiec,64
4048,باختصار,łupina od orzecha,83
14226,حر,bezpłatny,5
12845,الوقود,paliwo,19
6185,astrodome,astrowieżyczka,70
6260,متعطل,uszkodzony,70
6771,فانوس,latarnia,63
7124,صاعقة,piorun,59
12773,كيناكي,kentucky.,21
8778,فحم الكوك,koks,53
13383,ينفذ,wprowadzić w życie,13
145,الباربولا,parabola,100
10802,بيتزا,pizza,38
9910,باجا,baja.,45
4903,الرنة,renifer,78
5219,توكي,tuck,76
14118,منح,dany,10
1335,بيلبو,bilbo.,96
12399,موسيقى الجاز,jazz,25
3945,اذهب إلى,iść do,83
9773,قمامة,śmieci,46
167,تيجون,tigon.,100
12395,تراب,pył,25
5655,ستيفان,stephane.,73
6601,الألحان,melodie.,38
4994,قوة القوة,elektrownia,71
12573,أسهل,łatwiej,23
12374,كهربائي,elektryczny,17
14040,ضمن,wśród,10
7812,سميثرز,smithers.,60
13555,مزدوج,podwójnie,12
10344,حمية,dieta,40
11517,مو,moe,32
6475,ريادي,przedsiębiorca,62
2208,المعايرة,miareczkowanie,90
14312,موضع,pozycja,6
2732,التروبوسفير,troposferyjny.,76
12311,اسكتلندي,scottish.,25
1875,ثنائي ميثيل,etan,93
12367,جنون,niepoczytalność,20
1429,أيس,yer.,95
10994,ديربي,derby,37
7365,بومبي.,pompeje.,62
12962,موقعك,lokalizacja,9
6644,غير منطقى,nierozsądny,66
11693,الرابع عشر,czternasty,31
2940,تأجيل,odraczać,62
9267,ليبيريا,liberia.,50
8094,قبل المباراة,pregame.,58
8373,العنبر,bursztyn,56
3406,إلى حد كبير,przemożnie,87
8808,مقدونيان,macedoński,47
12185,قفزة,chmiel,26
9135,ستالينجراد,stalingrad.,51
8035,بعيدة,odległy,59
6759,لب,miazga,66
12900,اقتصاد,gospodarka,19
5774,صاغ,ukuty,15
1327,أمي,analfabeta,93
3708,جسم الطائرة,kadłub samolotu,84
13973,مُسَمًّى,zwany,8
13676,مسودة,wersja robocza,11
9576,ثروة,bogactwo,48
3656,طقان,tukan,85
916,المشنقة,szubienica,96
9771,الأساسية,włókno,45
9913,كمبوديا,kambodża,45
7709,هيدروليكي,hydrauliczny,54
4378,السكسونات,saski,53
13830,أيضًا,również,5
1637,dianetics.,dianetyka,94
13032,بالضبط,dokładnie,18
7926,الحيوانات المنوية,sperma,60
12464,ملصق,plakat,22
229,تشتت,dyspersja,46
2068,شهيد,męczennik,62
8291,سكين,nóż,56
7846,كل سنتين,dwuletni,60
10680,حكم,rządzący,7
7777,جزر الأزور,azory,61
1587,semincel.,nasienny,94
3839,عديم اللون,bezbarwny,84
13352,لجنة,komisja,14
11424,صبار,kaktus,33
13100,غواتيمالا,gwatemala,18
9951,نايك,nike.,44
8749,باستور,pasteur.,51
1709,تانين,tanina,94
3387,النقوش,inskrypcje,67
13588,جونسون,johnson.,12
14110,أتى,wszedł,10
5240,اتصال تليفوني,wykręcić numer,76
13708,على الرغم من,mimo,12
4690,الدماغ,encefalopatia.,79
286,جيليس,gillies.,88
12619,خان,chan,23
494,وقت الليل,nocna pora,99
14244,وسائل,oznacza,8
14120,مكان,miejsce,6
12460,ويلتون,wilton.,24
12284,علمي,naukowy,25
11668,فيرنون,vernon.,31
9399,لم يذكر ذلك,anonimowy,49
12119,الدوران,krążenie,23
1397,بيرير,berrier.,96
14317,متضمن,zaangażowany,9
11964,القنب,konopie indyjskie,28
2241,السيلان,rzeżączka,91
3322,سبيك,spinka,84
4961,زنبور,szerszeń,54
9341,الكذمة,anastrofa,49
5874,البروتينات,białka,29
8411,بورتو,porto,56
12113,سيدة,dama,21
10109,مجهولة الهوية,niezidentyfikowany,43
10891,باربرا,barbara.,38
14334,أمريكا,ameryka,5
3284,الشريعة,szariat.,87
1155,الغرغرينا,zgorzel,96
13648,بالضرورة,koniecznie,12
2736,الدجال,kwak,88
12769,هامبشاير,hampshire.,21
6291,كبح,stłumić,39
7999,سافانا,sawannah.,59
6760,الطرفية,peryferyjny,60
10299,بناء الجملة,składnia,42
13238,ستانلي,stanley.,16
2555,مذبح,ołtarz,90
5427,متزلج,łyżwiarz,35
10338,إيمرسون,emerson.,41
11471,باع,sprzedać,21
388,طائر السمان,przepiórka,98
9713,القوطية,gotyk,46
958,الاضطرابات الهضمية,celiakiczny,97
13182,رومان,rzymski,16
5892,جاري,zasłużony,72
2780,التمهيدي,elementarz,85
3906,الصحراوي,saharan.,84
9129,i ل,ia.,51
6206,طغت,przyćmiony,66
10812,الشعاب المرجانية,rafa,38
9497,موجة عريضة,szerokopasmowy,48
4891,سلة,slade.,78
10132,فوري,natychmiastowy,42
11175,تجمهر,tłum,33
12304,بروكلين,brooklyn.,26
9115,سوء فهم,nieporozumienie,44
10185,جوشوا,joshua.,43
11712,إميلي,emilia,31
10784,يقال ذلك,podobno,38
1832,كاديس,cady.,93
10519,وحش,bestia,38
8143,دائري,okólnik,57
13657,الوجيه,rozgłos,8
864,يوجينيا,eugenia.,97
2570,مشعل,ognisko,88
6614,في أي وقت,w każdej chwili,68
8936,مفتش,inspektor,45
8899,يعلم,nauczony,52
13401,10th,10.,14
2714,العربات,koncerty,63
9471,تضاريس,teren,48
11631,راجع,pl,31
14409,عضو,członek,9
6604,ندى,rosa,68
10076,أرتميس,artemis.,43
6742,تصوير سينمائي,kinematografia,67
4544,deface.,zamazać,52
3547,فوه بركانيه,caldera.,86
3147,كولفر,kultura,88
5008,بؤس,nieszczęście,77
5933,الوجه,twarzowy,72
10563,انسداد,zatykanie,38
3488,كاليبسو,calypso.,86
1895,عدد,num,93
6491,جراب,strąk,63
7357,الفرامل,hamulce,38
1574,التعبير,udźwięcznienie,20
7621,سومو,sumo.,62
10974,سلسلة جبلية,sierra.,37
13577,صغيرة,młody,13
9193,مزايا,zalety,19
4088,أكاديا,acadia.,83
13345,ممارسة,ćwiczyć,12
4740,ام,mather.,79
8347,أورويلي,orwellian.,57
2966,السندهي,sindhi.,88
10148,شمبل,szympans,42
1163,fireboy.,funiboy,96
7918,فرس,klacz,59
7932,ربي,wiejski prostak,59
5293,ديمي,demi.,75
14436,عديد,wiele ,6
4949,الأناركية,anarchizm,75
6356,شمعة,świeca,62
2586,زيروكس,fotokopiarka,90
12747,صديق,przyjaciel.,13
2119,بيكرسفيلد,bakersfield.,92
12462,ركن,kąt,22
10325,موقف سلوك,postawa,38
9051,القتل الرحيم,eutanazja,52
14102,رسمي,urzędnik,9
12180,جسيم,masywny,25
3295,معاقبة,karanie,21
416,بنغر,pugh.,100
14424,خصوصاً,zwłaszcza,11
10930,سبارتا,sparta.,38
11669,ب,va.,31
872,بيلات,piłat,97
12757,جيري,nocnik,21
4963,الضم,aneksja,53
1951,موب,moop.,93
12075,واقع,rzeczywistość,27
6568,طبعة جديدة,przerobić,64
4742,خجلان,zawstydzony,78
6448,الخمير,khmer.,69
11369,مخصصة,dedykowane,30
8542,التعديلات,modyfikacje,40
9074,مبعثر,rozsiany,45
2259,الألياف الزجاجية,włókno szklane,91
8997,بضاعة,palić w piecu,44
11946,أعربت,wyrażone,15
4419,النظير,izotop,69
3151,المصروفات,wydatek,75
6420,هودج,osoba pracująca na roli,69
2609,ليز,lis.,32
11398,الترمس,łubin,33
4405,السرية,tajność,81
1514,اليقظة,czujność,62
7656,شيكو,chico.,62
7567,أصل,zaleta,38
13731,الفضاء,przestrzeń,12
1786,الدلماسية,dalmatyński,73
3100,كوشير,koszerny,88
11429,antaugural.,inauguracyjny,30
3904,سيفاكا,sifaka.,84
13260,بنك,bank,14
1676,الأخوة,siostrzeństwo,94
8621,يطفو على السطح,ruchomy,43
4453,الذليل,spaniel,80
11272,هربرت,herbert.,35
3643,نيكاراجوان,nikaraguan.,84
10988,فاكهة,owoc,33
396,السيلينيوم,selen,100
11581,روزفلت,roosevelt.,32
11985,كي,ki.,28
2404,شبه قشرة,subkontynent,91
4492,خاطئ,niekonsekwentny,68
293,آها,aha,100
7794,سكران,pijany,60
11931,الأعمار,wieczność,12
9188,ألتو,alt,47
8150,لاعبا اساسيا,osprzęt,43
10309,مصحوبة,towarzyszy,18
2380,تشفير,kryptografia,91
13420,البحرية,morski,12
10248,الصراعات,wrogi,31
12674,الفندق,hotel,21
4567,التشيلو,wiolonczela,80
13480,ديترويت,detroit.,14
13879,الآن,teraz,7
12591,ممارسه الرياضه,ćwiczenie,20
13050,يحصل على,dostawca,7
11721,التنافس,rywalizacja,29
983,تكسان,texan.,38
9892,البلاتين,platyna,45
7392,جزار,rzeźnik,58
2826,ثلاث مرات,trzykrotnie,88
3026,المبيضات,wybielacze,85
8487,glacier.,lodowiec,51
8751,أقرن,acor.,54
214,ييكيس,yikes.,100
8042,تانر,garbarz,59
8651,حاسوب محمول,laptop,54
10213,الجبار,potężny,42
3145,درزي,druze.,88
13902,المسؤولون,urzędnicy,9
8189,رييل,riel.,58
12041,طازج,świeży,28
5502,لوكان,lucan.,75
1043,دارو,darter.,94
8181,رودهام,rodham.,58
11945,الحاديه عشر,jedenasty,29
14187,يكمل,kontynuować,5
4160,ذو علاقة بالحمية,dietetyczny,82
12003,البلدغ,buldogi,26
9798,الحارس,leśniczy,17
14349,متاح,pod warunkiem  że,6
8648,موثوق به,zaufany,24
12496,وجه ضاحك,xd.,24
9362,مقبرة,cmentarz,49
998,spesidian.,obsydian,97
724,علني,jawny,98
3586,غير طبيعى,nieprawidłowy,69
12330,بشدة,ciężko,25
11089,اخو الام,wujek,36
11121,إستونيا,estonia,36
7688,زو,zo.,61
13811,لديه,ma,5
8387,فلاندرز,flandria,56
10991,هارت,jeleń,37
7282,الحشرات,owad,58
12667,طاقم,załoga,19
4681,مأدبة,bankiet,76
9248,اختراع,wynalazek,30
4246,الهزازات,shakers.,72
9068,كرة اليد,gra w piłkę ręczną,49
6484,ثبيت,zainstalować,22
8508,المد,pływowy,55
13373,اسكتلندا,szkocja,15
9317,سيريس,ceres.,49
11359,التبغ,tytoń,34
5686,لورى,lowry.,72
10575,أقسم,przysięgać,38
9258,مسبار,sonda,45
10170,المجلس العسكري,junta,42
13596,نزعة,tendencja,12
12572,روما,rzym,23
373,سعفة,liszaj obrączkowy,100
10971,جاكي,jackie.,35
3457,اوسبري,rybołów,78
9364,بين عشية وضحاها,nocny,49
13309,تمكنت,zarządzany,9
10046,البلديراش,brednie,44
13096,كوخ,chata,18
9428,على نفس المنوال,rytm,46
2284,منجنيق,balista,91
3247,جروسو,grosso.,88
11601,قارب,łódź,26
9172,تولسا,tulsa.,51
1329,غغرة,gargulec,92
6114,المميز,znak,65
1541,قوي البنية,rosły,86
11848,موافقة,aprobata,18
13565,ملء,napełnić,12
309,بريس,barki,77
2451,ضحك,zaśmiał się,38
9903,الإيثانول,etanol,45
7232,في وقت واحد,jednocześnie.,52
10037,محسوس - ملموس,postrzegany,40
11482,ثوري,rewolucyjny,31
13587,مارتن,jaskółka oknówka,12
1188,vigilante.,samozwańczy stróż prawa,82
9377,ارز,cedr,46
8549,الفنلندي,fin,53
9555,مستقبلات,chwytnik,41
7524,غير محدود,bez limitu,62
4332,طبيب بيطري,lekarz weterynarii,75
2392,اللاأدرية,agnostycyzm,91
7336,فوضى سياسية,anarchia,63
3850,رادير,crosser.,82
6560,مزق,roztocz,68
3472,باكفيلد,backfield.,87
11679,أوروجواي,urugwaj,31
9455,رمي,rzuty,19
4196,الخلايا العصبية,neuron.,70
2440,صيدلية,farmakologiczny,78
8897,اعتباطيا,arbitralny,52
1759,التوحد,autystyczny,93
12212,كولين,colin.,26
8841,مجمل,całość,53
4474,نعسان,senny,81
13036,يرمي,rzucić się,18
6365,ميرتل,mirt,69
10395,غواصة,łódź podwodna,39
7938,إدراج,włączenie,21
9547,ليختنشتاين,liechtenstein.,48
11851,جرائم,przestępstwa,15
8820,أمينو,amino.,53
12788,وافر,fa,21
7362,السقف,sufit,61
7348,يمسك,chwyt,57
12734,برلمان المملكة المتحدة,wspólnota,21
6511,ميركات,surykatka,69
13303,الشكل,postać,12
8211,كوبرنيكوس,copernicus.,58
13602,خامسا,piąty,12
821,ardent,żarliwy,96
3006,شقائق النعمان,mak,87
2121,تدنيس,profanacja,88
7208,يؤثر,ma wpływ,9
5062,فيسوفيوس,vesuvius.,77
1991,الشرق الأوسط,środkowy wschód,93
2469,رسملة,kapitalizowany,69
6735,سمك السلور,kocia ryba,67
2474,توري,tori.,57
10729,سرد,narracja,38
8159,ريدي,piskliwy,58
6068,يصر على,nalega,27
5222,مستودع,depoty,40
9512,أوليسيس,ulysses.,48
6312,الملاذ الآمن,sanktuarium,68
5620,مكوندو,kondor,72
11932,عادة,powszechnie,29
4442,حسد,zazdrość,80
8206,ستونهنج,stonehenge.,58
5865,التوحيد,unitarian,60
3671,قطري,przekątna,77
13380,بوضوح,wyraźnie,15
2893,شتلاند,szetland,88
10066,صنارة صيد,hak,30
8141,اعادة,zwiad,58
9758,التنظيمية,organizacyjny,46
12336,الهجرة,imigracja,22
8750,توربيني,turbo.,52
13477,فيلادلفيا,filadelfia,14
7852,مهد الحضارة,kolebka,59
11560,البس، ارتداء,nosić,22
4071,الميلاتونين,melatonina,83
1305,مذبذب,oscylator,63
14390,القوات,siły,8
369,هادرون,hadronka,100
4879,المرتزقة,najemnik,60
11348,قطاع,rozebrać się,27
2783,رودستر,terenówka,84
11636,قارن,porównywać,11
2724,شيخ,shaikh.,89
8306,يقترن,sparowany,20
13450,مع ذلك,niemniej jednak,14
7318,سيزار,cesar.,59
13647,يعيش,relacja na żywo,8
7815,فولكنر,faulkner.,60
10115,بارا,para.,42
1072,الكنوز,skarby,47
11468,عصا,pręt,32
13994,أيام,dni,6
10797,مكتب التحقيقات الفدرالي,fbi.,38
36,غير ديمقراطي,niedemokratyczny,100
7515,القصة,ballada,56
592,سوليتير,pasjans,99
9091,انضمام,dołączyć,42
13744,كآبة,depresja,11
11138,يوجين,eugene.,34
7516,الباروك,barokowy,62
7699,سمكة ذهبية,złota rybka,61
10084,فرضية,hipoteza,43
2104,سيمفوني,symfoniczny,92
11376,مين,min.,32
1612,سرير نقال,łóżko składane,88
6890,إشبيلية,sewilla,66
4072,بلاك جاك,maczuga,82
13029,فريدة من نوعها,unikalny,18
12322,اصوات,dźwięki,12
7261,جينوم,genom,61
14163,بحث,badania,10
4017,الانقلاب,przesilenie dnia z nocą,80
1166,المتحولين جنسيا,transseksualizm.,88
7853,اسكواش,uniwerek,60
7129,ازرق سماوي,cyjan.,64
9161,كيب,wyrko,50
10658,جدول أعمال,porządek obrad,38
11213,نجمي,astralny,35
6979,عاجل,pilne,58
12698,خمن,odgadnąć,20
6770,نقص,niedobór,53
9984,إعادة انتخابه,reelekcja,42
11724,كوبرا,kobra,30
12903,أوكلاند,oakland.,20
13907,أولئك,te,6
1467,الستراتوسفير,stratosfera,92
11142,ليب,lib,35
1844,trotter.,kłusak,91
11233,مبارزة,pojedynek,34
13375,إنزيم,enzym,14
10807,نيابة عن,w imieniu,38
6346,الثور,bizon,62
11783,يمثل,reprezentuje,7
2248,دادا,dada.,91
3562,انفصل,zerwać,83
4315,العصارة,sok roślinny,78
9229,إلزامي,nakaz,50
5210,نصف السنة,semestr,75
3802,هشاشة العظام,osteoporoza,84
1255,فنان قائد فرقة موسيقية,maestro,96
11915,الحرم الجامعي,kampus,29
2729,الوصلات,skrzyżowania,42
1575,مسليا,rozbawiony,15
4379,تسريع,przyśpieszyć,35
6868,فانيلا,wanilia,66
9902,بيلوتون,peloton.,45
14341,وسط,centralny,10
7625,شذرات,nuggets.,54
5977,نايشت,nicht.,69
7400,ارشي,archie.,62
13140,السويد,szwecja,17
12012,برونكو,broncos.,27
11539,رقيق,subtelny,32
2228,بط نهري صغير,cyraneczka,91
320,التتبع,kreślarz,97
4036,العدسات,soczewki,82
2771,كلين,kloniak,88
10732,ولينغتون,wellington,38
12641,تفتيح,rozjaśnić,22
11104,تدريجيا,stopniowo,33
12710,دونالد,donald.,22
1714,انتقم,speight.,94
9746,متحرق إلى,zdesperowany,38
2836,العينات,okazy,62
5704,الكهربائية,elektro,73
14078,سياسي,polityczny,10
11767,ضرر وتلف,szkoda,12
10733,حي,sąsiedztwo,33
5195,شتى,chwiejny,76
1993,التحقيق,śledztwo,91
7039,نظرائه,odpowiedniki.,50
4464,أوراسيان,eurazjatycki,80
7467,الشفافية,przezroczystość,46
13527,تقنية,technologia,12
8632,بيتهوفن,beethoven.,54
13208,شعاع,promień,15
7759,خليط,rzadkie ciasto,39
10568,اعادته,powtórna rozgrywka,33
6959,كسوة,liberia,64
547,بدعة - هرطقة,herezja,97
11495,بلا رأس,bezgłowy,33
9535,مؤجل,odłożony,42
3283,شروط,klauzule.,44
8529,slater.,łupkarz,55
791,الأمراض الجلدية,dermatologia,98
13990,الكمبيوتر,pc,36
13974,متحد,zjednoczony,6
3407,الخشب الأحمر,sekwoja,83
395,بدين,pyzaty,100
13191,جملة,wyrok,12
13205,تينيسي,tennessee.,16
11186,السويسري,szwajcarski,36
2599,حارس شخصي,ochroniarz,81
8401,كردي,kurdyjski,56
6134,سيث,sie.,71
1738,الباطن,ezoteryczny,93
8800,المذيع,nadawca,13
5558,عتيقة,stine.,74
9084,وودرو,woodrow.,51
8292,المغامر,przedsięwzięcie,49
4769,hairspray.,lakier do włosów,79
5986,موندي,monde.,71
12291,أقصى الحدود,skrajny,17
8674,راهب,mnich,39
6384,على نحو إستبدادي,dowolnie,69
10655,الحملات,kampanie,13
12314,اليومي,codziennie,25
8093,التنانير,spódnice.,47
4820,سلف,przodkowie,45
1515,قميص,koszula,90
2804,رعي,wypasany,74
13583,إيطاليا,włochy,12
14462,ينتج,produkować,7
3959,كستناء,kasztan,82
2044,الهوائيات,anteny,60
2548,كودين,kodeina,90
6264,الأمثل,optymalny,70
5642,الأمونيوم,amon,73
7797,هاوف,tego,60
8082,أونا,una.,58
12472,آن.,ann.,18
5089,تاين,tyne.,57
10537,ثانيا,po drugie,40
13614,صينى,chiński,12
9441,الخلافات,nieporozumienia,36
12308,الحمل الحراري,konwekcja,24
11154,بعد ذلك,odtąd,36
5536,متصدع,pęknięty,33
10696,مولر,muller.,39
8059,خيار,ogórek,58
2870,العانة,łonowy,88
8974,الديموقراطي,demokrata,15
1168,prower.,kwestionować,96
9204,إلهي,boska,47
11197,التكتيكات,taktyka,18
12189,باركر,parker.,27
8204,سيسيل,cecil.,58
14383,عرض,wniosek,9
10907,بنديكت,benedykt.,38
2103,غالوب,galup,92
7423,أنجلينا,angelina.,62
10410,كريا,crea.,41
2968,التحريض,podniecenie,68
