ID,ARABE,JAPAN,INTERVAL
10927,بلاستيك,プラスチック,36
11258,شخص شره,豚,29
13118,الأمم المتحدة,国連,17
6275,الهايتي,ハイチアン,67
4067,لاسلكي,コードレス,83
1722,جلا,vl.,94
13156,الرئاسة,大統領,17
11813,ميني,ミニ,30
13656,المحيط الأطلسي,大西洋の,12
7499,سطح المكتب,デスクトップ,62
10691,أنجلو,anglo.,39
2060,aspen,アスペン,92
5901,غير مقصود,意図的に,64
6329,مهب الريح,wind wind,63
4499,الدراسات,評価者,78
6869,النشوة النشوة,オーガズム,65
11856,غلين,glう,29
11689,سيارات,自動車,29
7342,فخار,陶器,62
133,زنجبار,ザンジバール,100
12065,سبنسر,スペンサー,28
7391,إرقد بسلام,rip,44
13474,أخيرا,最後に,7
10962,ثابتة,静的,37
11443,نيكولاس.,ニコラス,33
9620,تانغ,トング,47
4427,حكى,按ずる,62
10026,وسب,weber,44
10744,الأنف,鼻,36
3755,الخوارزميات,アルゴリズム,44
12368,مكسب,利得,13
5678,ملعب,遊び場,73
1432,ناطة,ナビ,95
12527,الإئتمان,クレジット,17
2674,غدة درقية,甲状腺,89
8448,مشفر,潜在的な,55
6516,الطاقة الكهرومائية,水力発電,69
13978,يوم,日,6
1948,خوف,久留,93
5467,نيكون,ニコン,75
13234,عزيزي,親愛なる,16
12695,فيضان,洪水,13
1035,shreveport.,シュリーブポート,97
13475,اللغة الفارسية,ペルシャ語,13
895,كسب,グラフト,89
4314,المالايالام,マラヤラム,81
3735,bucephalus.,ブセファル,85
13230,رحلة طيران,フライト,15
5866,tubman,チューブマン,72
11559,كلارك,クラーク,14
9526,اليورانيوم,ウラン,48
14345,فوق,その上,8
2020,طيور النورس,カモメ,85
6883,odysseus.,オデュッセウシー,66
14398,تاريخ,日付,6
3939,المحيط الحيوي,生物圏,83
6201,تخريب,サボタージュ,62
9099,تحديد مستوى,配置,50
3951,وقفة,一時停止,72
10331,النمر,パンサー,25
2181,سكوير,うまく,79
2307,whoops.,who who,81
8770,قابس كهرباء,プラグ,48
10264,المتاجر,店舗に,23
9074,مبعثر,散らばっている,45
2309,تحيات,compl compl,57
11152,الكرة الطائرة,バレーボール,36
12314,اليومي,毎日,25
9112,مخروط,円錐,49
6303,يونس,ジョナー,70
1089,chimera.,キメラ,96
10173,البحر المتوسط,地中海,43
2251,radiocarbon.,放射線カーボン,92
569,كيندو,剣道,99
11478,ألفريد,alfred.,33
10373,قوات التدخل السريع,スワットしました,41
2853,فورييه,フーリエ,88
5716,حفيد,孫,71
7529,goethe.,ゲーテ,62
3423,palindromic.,パリンドローム,74
9684,الأقواس,括弧,47
6836,الأوراق النقدية,紙幣,36
5210,نصف السنة,学期,75
12367,جنون,ins ins,20
6345,ميرسر,マーサー,69
12724,إصابة,けが,16
3232,المخالفات,リスク,88
9183,السيروتونين,セロトニン,50
2776,gulliver.,ガリバー,89
5865,التوحيد,ユニタリアン,60
7783,رافائيل,ラファエル,61
6326,بوتقة,坩堝,70
9436,كوبنهاغن,コペンハーゲン,49
13620,الأفريكان,アフリカ人,12
5604,توكسون,タッソン,74
2809,تصريف المياه,排水,89
9206,ريفرسايد,リバーサイド,50
11018,سلتيك,セルティック,37
2495,debby.,デビー,63
9865,مبادئ,原則,27
8931,مرحلة الطفولة,子供時代,52
10072,أسطوري,伝説の,44
36,غير ديمقراطي,undocr,100
1102,aguinaldo.,アグニアルド,96
12657,انديانابوليس,インディアナポリス,22
4376,بته,ビット,81
1802,لاذع,タルト,72
9988,بيضاوي,楕円,44
5489,نصوص,急上昇,66
3206,تشويق,サスペンス,31
8183,تسمانيا,タスマニア語,58
2625,تتويج,戴冠式,62
4518,نموذج,パラダイム,79
14349,متاح,提供された,6
11288,syracuse.,シラキュース,35
6805,على نطاق واسع,広義,66
12976,أندرسون,アンダーソン,19
6753,البريل,ベリル,66
6371,خظر,門限,65
4868,وحدوية,単体,78
1787,apostrophes.,アポストロフィ,67
679,ايون.,eon.,95
9685,يكافح,もがく,22
5884,وتد,楔,68
11582,تايلر,タイラー,32
2963,العمل بروح الفريق الواحد,チームワーク,88
9253,مدرج,滑走路,47
864,يوجينيا,エイジリア,97
12938,مغلق,閉まっている,10
12087,واضح,見かけ上,16
596,stetson.,スターセン,94
2278,الوقواق,カッコウ,91
11988,المضاربة,投機,21
12616,عملة,通貨,22
3996,نار كبيرة,インフェルノ,82
5972,مكتب المدير,シンク,51
407,ضلل,誤解した,100
13783,ارتباك,錯乱,9
12404,روس,ロス,25
7422,غير مألوف,unf unf,62
12755,جنوب غرب,南西,21
10706,ظهر السفينة,デッキ,38
6623,قرع,押しつぶす,64
12067,أعمدة,柱,27
12685,جوا,空中,22
3626,لينو,レノ,86
8928,كيمتشي,キムチ,52
10883,عرقي,人種,25
7178,دلف,dl.,64
8471,مقر,パンター,46
9556,نوم,nu,43
6299,يسكنها,居住した,38
6855,wigan.,ウィガン,66
8944,غامر,圧倒的,37
7283,كاروم,car,62
14435,فاز,勝利した,8
12543,عقد,契約する,20
7832,ديكنز,ディケンズ,60
7994,السويس,スエズ,59
5838,صعودا,上向きに,62
5114,طبلية تاج,アバサ,77
5071,meadowlands.,メドウ地帯,77
3826,رنا,ラナ,85
9175,مكن,スコード,51
12017,منفرد,ソロ,28
13015,إدراك,highly,18
4041,غوس,ガウス,83
11540,الحاضنة,里親,31
11369,مخصصة,ひたむきな,31
1127,إفراز,排泄,94
6355,محوري,ピボタル,61
6666,retook,見切る,67
6710,حامل,妊娠中,67
568,الاختلاط,vest trans,99
1742,غير محررة,未編集,93
9720,هيكل عظمي,スケルトン,45
9576,ثروة,富,48
7196,رئيس الأساقفة,大司教,61
12432,ذ,th.,24
5741,يهوذا,ユダヤ,73
1068,في حالة سكر,酔って,75
9568,ممر,アーケード,47
9822,أورانوس,天王星,45
12513,حالة طوارئ,緊急,16
3177,سعال,咳,80
5888,نيزك,流星,68
13636,معلم,タグ付けされた,7
5870,silverback,シルバーバック,72
2230,علم الحشرات,昆虫学,92
12885,الصحة,健康,20
10127,عوض,wm.,43
3782,كانتور,首領,85
3878,انجليزيه,英語人,84
12808,هاريسون,ハリソン,21
14203,يعالج,処理,10
5780,اليعسوب,トンボ,72
7288,خياطة,テールバック,62
4578,بيجي,ペギー,80
4106,dropsonde.,ドロップソンデ,83
7510,حمامة,鳩,59
12322,اصوات,聞こえない,12
802,ماتادور,マタドール,96
7558,تأشيرة,ビザ,57
4166,جوزة,ジュースリング,82
5882,مضغوط,圧縮された,44
4625,بوغ,胞子,70
7406,تيك,チック,62
1447,مراحيض,トイレ,42
14040,ضمن,の間で,10
580,الغوجاراتاتي,グジャラチ,99
10869,عرين,den,38
809,منقطع النظير,pe pe,98
9562,راتب,給料,43
3987,جوجول,googol,83
5242,مونوليث,モノリス,69
2196,روشيل,ロシェル,92
13465,يسلم,手,11
10901,مزورة,偽,35
13154,الطلاب,学生,12
11345,التزود بالوقود,燃料補給,32
8136,خنجر,短剣,56
1933,المارودر,mar mar,81
10896,تشهيري,lib lib,19
5925,ماطر,雨の,72
12995,السبيل,av,18
7437,سلوفاكي,スロバック,60
7917,ووستر,ウスター,59
10809,مشترى,買った,38
11390,السويدية,スウェーデンの,34
11573,اديسون,エジソン,32
9827,روابط,接続,11
11079,جنوب شرق,南東部,37
1830,thylacine.,チラシン,94
5896,الواجهة البحرية,ウォーターフロント,72
2388,إعادة تقديم,再導入,79
713,انتشر,spr,98
10774,تمديد,拡大,21
13074,مختبر,ラボ,17
10443,ضعف,障害者に,38
5953,النمس,フェレット,71
12932,جنو,gnu.,19
11593,النصرانية,キリスト教,12
10187,الموظف,職員,27
9946,صهيون,鼎,45
11981,سكوتيا,スコータリー,28
7960,بيكر,ベッカー,59
7885,منحن,湾曲した,37
4816,حزن,悲しみ,79
8888,داء السكري,糖尿病,50
5685,tycon.,大月,73
5392,رائحة كريهة,匂い,51
1462,بتقدير,甚躍,53
491,تجديد,更新,33
13842,سنة,年,6
1837,jezebel.,ジェゼベル,94
9887,ماركس,マルクス,45
9285,بصراحة,率直に,50
5463,الكثيب,砂丘,65
6365,ميرتل,マートル,69
12524,جوليان,ジュリアン,23
14499,ديفيد,デビッド,9
8453,تسمم,中毒,37
10439,وحشي,v v,41
10441,جبريل,ガブリエル,41
11095,ما وراء البحار,海外,36
11866,احتلال,職業,26
6308,جمبري,エビ,70
14030,إصدار,バージョン,8
13239,البرازيل,ブラジル,16
12292,موسكو,モスクワ,26
655,الروك,ロッカーズ,72
7124,صاعقة,落雷,59
3053,ميرف,メーバー,88
6098,ماريانا,マリアナ,71
9983,رهينة,人質,36
12980,landfall.,上陸,19
6216,بياتريس,beat beat,70
13244,صفقة,対処,12
5387,البنزين,ベンゼン,75
8383,ميليسا,メリッサ,56
5190,خنق,スロットル,71
9762,نوكس,ノックス,46
3898,أسام,ass,84
6847,جورري,gu,66
9273,إزالة الغابات,森林伐採,49
90,الانتفاخ,肺気腫,100
11756,مناخ,気候,29
7828,حامل ثلاثي القوائم,三脚,59
1497,minutemen.,minut,95
7128,valentinian.,バレンチニア語,64
3163,كيميائي,化学者,70
4102,تساقط الثلوج,降雪,83
10350,مصمم,デザイナー,9
10763,مادونا,マドンナ,38
7965,ذبول,萎びり,58
8676,مشروط,cont cont,39
6844,حسن,持っています,66
8398,صدفة,一致,39
8504,talbot.,タルボット,55
10305,exodus,ex ex,42
11435,الواجبات,義務,18
4170,جونتleلت,ガントレット,81
11321,رحلة,トレッキー,34
7048,جذع,トランク,57
2162,سوء تفسير,誤解された,72
6545,antwerp.,アントワープ,68
1616,الساعة الرملية,砂時計,94
13019,أعلن,宣言された,13
6237,باحترام,尊敬する,11
7864,isopropyl.,イソプロピル,60
9507,متردد,d然,48
12886,تأثيرات,effects effects,10
11043,يترجم,翻訳,17
9898,البضائع,貨物,45
14021,وطني,全国,7
7193,بارلو,バーローフ,64
9471,تضاريس,地形,48
7943,لسان,舌,56
14161,يذاكر,勉強,16
6712,كميات,量,44
710,خيول,馬,98
6729,صيغة المفرد,特異な,62
9593,الترددات اللاسلكية,rf,43
11942,مجمع تجاري,モール,28
11562,أدنى,最低,32
13375,إنزيم,エンザイム,14
10636,ثيودور,theodore.,39
10914,جالاكسي,銀河,35
5668,دوماس,夕暮れ,67
3577,ضحية,pre,83
10311,غير متطال,uns uns,42
3527,كامبو,カンポ,74
13420,البحرية,マリン,12
3011,إليشا,エリシャ,88
2396,طائرة بدون طيار,ドローン,84
4629,estrada.,エストラダ,80
7822,وحي,啓示,49
13210,انتخابات,選挙,9
4827,ولتر,リスター,78
7469,اكسب,博し,43
7669,تعاطف، عطف,シンパシー,57
8012,كتاب الأغاني,ソングライター,49
1006,حشيش,has has,97
11205,مانغا,マンガ,35
8825,مذكرات,日記,47
8491,ذو الروح العالية,マハトマ,55
2029,حماية,救いard.,86
2160,المتكلم,話者,89
10146,سفير,大使,40
9434,جرو,子犬,46
6394,إكليل الجبل,ローズマリー,69
8422,غير متوقع,unexpected unexpected,56
11457,بليغ,バルト,33
4006,الشعبوي,pop pop,74
5148,hardtop.,ハードトップ,77
2569,المحلفين,陪審員,74
4740,ام,母,79
14385,أصول,資産,38
8401,كردي,クルド,56
3437,دغا,脱落した,87
3746,drago.,ドラゴの,85
273,ريم,rem,99
2091,سوانك,スワンクに,92
10786,بتلر,執事,38
6524,إيفرجليدز,エバーグレイズ,68
12790,يهزم,敗北,10
144,وايك,アビの,100
3150,اغلق,シャットダウン,86
6017,مريم,ミリアム,71
3512,التخمير,発酵,81
13779,وليام,ウィリアム,9
12568,دورة,サイクル,17
13137,أوريغون,オレゴン,17
9846,دراجة هوائية,自転車,39
7093,السنوكر,スヌーカー,64
6713,تعيس,不幸に,65
8816,جاليليو,ガリレオ,53
8594,ماركيز,侯爵,55
11638,مورفي,マーフィー,31
1842,ليلة,夜間,94
13681,أرسلت,送信済,12
10714,جيل,八つ目,39
3887,كاسا,カサ,74
14186,مأخوذ,取った,8
10769,راكب,乗客,28
8204,سيسيل,セシル,57
9847,بيت شعر,句,38
13245,جيسون,ジェイソン,16
1569,فارونا,痘料,94
5280,رأسا على عقل,逆さまに,75
12400,ينظف,綺麗,19
9094,يتصل,ダイヤルに,45
2831,لوكس,ルクス,78
12105,روري,ロリー,27
8202,حبيبي,ダーリン,57
12136,بنغلاديش,バングラデシュ,27
725,المنسوجات,織物,63
8971,العزلة,孤独,52
157,كابسة ورق,ステープラー,100
3703,غير موجود,存在しない,82
200,كورس,コルス,100
4936,pereira.,ペレイラ,78
929,تأثير ايجابي,てこの作用,87
4916,غير محتمل,ob impr,76
11172,يركب,ライディング,23
10306,كتم,kt.,42
858,اعمال البناء,建設,5
12749,مساء,pm,21
5040,كوربي,コルビー,77
7237,سوندرز,サンダース,63
1109,rosicrucian.,ロシックルシアン,96
7200,ayudante.,aant,64
6757,القذف,中傷,53
9362,مقبرة,お墓,49
1734,الذهاب ل,へま,81
11962,إيفانز,エバンズ,28
1909,بلهفة,熱心に,93
2859,تنفس,換気,84
13509,playoffs.,プレーオフ,11
11044,المقدمة,r r,18
14014,الأقل,少しでも,5
8150,لاعبا اساسيا,備品,43
10111,أطلس,アトラス,43
7525,قاطع,ブレーカ,49
7447,دخر,derう,62
1151,بونجور,bon bon,96
2066,اللواط,ソドミー,92
11346,ألبانيا,アルバニア,34
6813,جوعان,お腹がすいた,66
8335,هيمنة,支配,16
13096,كوخ,小屋,17
5661,الرماية,アーチェリー,74
8480,آثار,impl impl,41
9791,إه,eh.,46
5312,الحلويات,菓子,76
4705,speareded.,sphead,61
1481,مضاد للفيروسات,ウイルスウイルス,95
8297,باني,ビルダー,50
7928,سديم,星雲,58
13959,نهاية,終わり,7
9301,مسحوق,粉,46
12063,كاتب,作家,19
14508,وثائق,ドキュメント,12
4538,البازيليكا,聖職者,79
10762,اصطفوا,並ぶ,38
5710,اختطف,誘拐された,50
7152,airwaves.,気温,64
232,يتحدى,因,74
2547,خس,レタス,91
11059,أسبوعي,毎週,37
10234,صراحة,明示的に,42
5405,نسخة مطابقة للأصل,レプリカ,67
8437,تجرؤ,あえてする,48
1982,الفوز بالجائزة الكبرى,ジャックポット,92
11719,سمة,テーマ,26
2464,حسابهم الخاص,フリーランス,84
3980,المجاور,隣接する,82
11617,سم,cm,32
6385,في اسرع وقت ممكن,できるだけ速くに,69
7716,معفى,免除する,51
3728,أثث,furnう,61
12245,أميرة,お姫様,26
11281,إنطباع,視点,33
4418,springbok.,スプリングボク,67
3964,إعادة توزيع,再分配されました,71
4336,فن رمزي,アレゴリー,80
10346,البيت الأخضر,温室,41
8459,خزينة,財務省,55
3822,مطرزة,刺繍,82
11412,مهجور,放棄された,29
8518,جوارب,靴下,22
11413,المتداول,圧延,18
7388,مسقط رأس,出身地,62
3514,antoinette.,アントーエット,86
13707,بوسطن,ボストン,12
5389,ساخرة,シニカル,57
3520,شيفرون,シェフロン,85
3093,استلزم,必要とされている,70
11311,الغاء التحميل,und,22
492,إمساك,便秘,96
8582,خمارة,宿,45
2269,الفيلكرو,マジック,92
