ID,ARABE,TURC,INTERVAL
14409,عضو,üye,9
11294,وراثي,genetik,26
8658,التراب,kir,55
6304,بيك,bec,70
669,تضخم,kabarma,68
5118,كونر,conner,76
4309,بلينيلد,plainfield,82
10688,يرجى,nazikçe,39
11075,ايداهو,i̇daho,37
4066,تعدد الزوجات,poligamy,83
8587,الإيثار,özgecilik,55
9561,كاري,köri,44
4481,وسيم,yakışıklı,79
2809,تصريف المياه,drenaj,89
8974,الديموقراطي,demokrat,15
8779,اللون القرمزي,scarlet,52
5114,طبلية تاج,abaküs,77
10378,ساحرة,cadı,39
2684,ultramarine.,lacivert,90
6813,جوعان,aç,67
9421,تمساح,timsah,46
4324,ديب,deb,69
6428,معاملة,tedavi,20
5778,شقي,yaramaz,73
13899,كثيراً,fazla,9
11433,لم يهزم,yenilmez,34
9238,ليونيل,lionel,50
12337,ضبط,ayar,9
13599,عاد,iade,9
742,فيبي,phoebe,98
655,الروك,rockers,72
3587,ثنائي اللغة,iki dilli,85
4944,صهيوني,siyonistler,42
970,السعرات الحرارية,kalori,88
8401,كردي,kürt,56
13215,حلقة,bölüm,12
7574,الكرمل,carmel,62
14209,قديم,eskimiş,10
14204,موظفين,çalışanlar,27
8228,مكنسة كهرباء,vakum,57
13920,أين,neresi,7
9524,فودو,voodoo,48
415,ماكسي,maxi,89
11134,يحفز,katalyzes,36
1835,تضاريس,topografya,93
11094,عيد الفصح,paskalya,37
2187,تشاي,chai,92
8493,عمليه التنفس,nefes alma,39
12458,بيدرو,pedro,24
7458,آلي,ale,59
12868,النرويج,norveç,20
12626,خيالي,fantezi,23
6672,التفوق,üstünlük,68
12429,اليتيم,yetinmiş,23
7978,المغنيسيوم,magnezyum,59
319,باير,bey,97
11802,الاهلية,kapasite,29
4916,غير محتمل,imkânsız,76
12453,العمل,iş gücü,24
2635,أنومي,anomi,90
5469,تغيير حجم,yeniden boyutlandırılmış,67
1007,هاملاين,hamline,97
2197,ضوء الشمس,güneş ışığı,92
13467,الإذن,izin,14
2852,أذى,bağırsak,62
12148,عرف,tanımak,27
4105,ساكاي,sakai,83
8546,صحيح,sağlıklı,55
10291,فلمنج,flemiş,42
2662,المهنة,dominus,90
6024,البيروفات,piruvat,71
11850,يحدث,oluyor,11
6385,في اسرع وقت ممكن,en kısa zamanda,69
4801,باندورا,pandora,77
11334,ألان,allan,35
11980,أثينا,atina,29
5923,اما,ama,71
13645,منافسة,yarışma,11
6936,عدم التناقض,tutarsızlık,39
14176,ينظر,bakmak,5
12319,جرة,sürahi,21
11451,التوأم,ikiz,21
336,ميسيزو,mestizo,96
6081,ليكس,lex,71
1157,trefoil.,tripoil,96
909,أوتر,su samuru,43
4921,أحر,en sıcak,78
14213,اتحاد,birlik,10
8139,انزلاق,kızak,55
5802,ساسكاتون,saskatoon,73
91,روديسيا,rhodesian,100
10414,برودواي,broadway,41
10164,أوماها,omaha,43
8864,ضاحية,kenar mahalle,36
6610,مرشد,mentor,67
9615,لخص,özetlemek,38
2245,بيدق,piyon,77
9345,العمل في المنزل,ödev,49
8669,رخيص,ucuz,54
10524,مكعب,küp,38
3541,تطريز,nakış,86
9670,نتيجة الجمع بين الطريحة والنقيضة,sentez,47
13086,سوق,market,13
2392,اللاأدرية,agnostizm,91
14254,نظام التشغيل,işletim sistemi,28
10043,مونيكا,monica,44
2626,بوشريغر,bushranger,90
11305,بركان,volkan,33
7867,أجور,ücret,30
10282,ديربيشاير,derbyshire,42
10514,تم شراؤها,satın alındı,26
12543,عقد,sözleşme,20
8326,سامة,toksik,46
1306,كومت,comte,96
6121,شفقة,acımak,64
7579,بنت,kıvrılmış,62
9815,شنقا,asılı,32
6163,إعادة تأهيل,rehabilitasyon,63
13658,يبدو,gözükmek,9
3344,تسريحه شعر,saç modeli,74
9060,خدش,kaşımak,39
12637,برمجة,programlama,11
13629,جاك,jack,12
2587,أفكار,içgörü,47
10184,نيون,neon,43
4673,غير ضار,zararsız,79
6224,صرصور,hamamböceği,70
8845,دهان,ressam,51
7842,كوداك,kodak,60
14431,عارضات ازياء,modeller,13
1687,غير مستعد,hazırlıksız,94
4591,حاجز,ek dosya,16
10032,إفتراضي,varsayılan,41
9554,بيولوجي,biyolojik,25
3467,شيلا,sheila,87
9535,مؤجل,ertelenen,42
11361,اندريه,andre,34
1752,إيدج,ide,77
988,لا يزال الرجل,stillman,97
9226,عاطفي,duygusal,31
1616,الساعة الرملية,kum saati,94
3593,السامرية,samaritan,84
5673,مودم,modem,70
13495,راحة,dinlenmek,13
10590,الأنتيل,antiller,40
11619,بلغاريا,bulgaristan,32
11227,على سبيل المثال,örneğin,35
12757,جيري,jerry,22
11696,رائع,vay,31
6393,الحجز,rezervasyonlar,12
13960,تقرير,rapor,5
12160,expeditionary.,seferlik,27
14150,قادر,hünerli,6
592,سوليتير,solitaire,99
12257,مشتبه فيه,şüpheli,16
5246,بيكارد,picard,76
7652,فلمنيش,flaman,62
9924,العربية,arap,45
2517,ساوثلاند,güneydara,90
5804,مكان الولادة,doğum yeri,73
3599,ترسخ,tamir edilmiş,78
9567,اعطا,gam,48
7545,الدلو,kova,62
13219,دوغلاس,douglas,17
11922,قطع,parçalar,17
14121,تحضير,yapımı,5
10956,جزر الهند,horoz,24
3855,بافلوف,pavlov,84
670,هولم,holm,35
5074,المورد,tedarikçi,62
13011,مسكين,yoksul,19
5762,التظاهر,taklit,44
13687,سيئة,kötü,12
13304,المشجعين,fanlar,11
5669,جذام,cüzdan,74
3836,مكافحة الاحتكار,antitrust,85
1313,شامان,şaman,83
14127,نقاط,puan,6
4735,خرقة,paçavra,66
6496,المجيد,şanlı,69
10565,موستانج,mustang,37
13073,بسيط,basit,18
13492,سيارة نقل,kamyonet,14
7014,التعاون,inovasyon,44
11728,ميلانو,milan,31
5038,توجيه,yönlendirmek,45
11504,التاسع عشر,on dokuzuncu,33
8933,زملائه في الفريق,takım arkadaşları,30
3581,أيام الأسبوع,hafta içi,65
3872,مسمى,ismini veren,83
4806,محشو,doldurulmuş,69
5589,تخمير,demleme,42
5708,مسلسل كوميدي,durum komedisi,67
14438,بدأت,başlayan,7
740,العالم بالجبر,cebirci,98
12199,باب,kapı,23
5471,libertarian.,özgürlükçü,63
11394,غرفة,bölme,26
13316,القديس,aziz,13
9118,أوميغا,omega,51
13375,إنزيم,enzim,14
12401,ذو قيمة,değerli,25
8554,watergate,sugaralı,55
2645,حكم الفرد المطلق,otokrasi,90
10652,فاتنة,bebeğim,39
11647,حواء,havva,31
14007,يزيد,arttırmak,12
2492,خائن,hain,76
13488,تيم,tim,14
14515,شيكاغو,chicago,11
3705,maniacs.,manyetik,47
991,بن,benn,91
4354,ماخ,mach,81
9865,مبادئ,prensipler,27
7015,يعبد,tapmak,59
13095,الحريه,özgürlük,18
1785,جيرفيس,gervais,93
3486,مخصب,zenginleştirilmiş,69
672,إيناج,açık tonlar,94
1682,أجريت معهم المقابلات,röportajlar,86
7853,اسكواش,değişkenlik,60
2380,تشفير,kriptografi,91
14198,على امتداد,birlikte,10
3271,المتزحلق,kayakçı,76
3668,الشك,şüpheci,56
10107,القبائل,kabile,30
13995,كبير,büyük,7
8301,حقيقي,gerçekçi,50
8459,خزينة,hazine,55
14021,وطني,ulusal,7
6387,علماني,laik,62
3692,النسخ,transkripsiyon,54
11061,ذخيرة,mühimmat,37
957,صفيحة دموية,trombosit,92
2087,كليو,clio,92
13094,دا,da,16
4466,نهرو,nehru,81
1161,الماديرا,madeira,96
13300,رفع,kabarık,13
7686,بودين,bowden,62
14091,ن,n,8
9797,جود,jude,46
51,مفتاح الربط,anahtarı,92
12959,القيمة,değer,16
3905,تصديق,onaylama,84
5892,جاري,merhametli,72
452,حاصر,durr,100
9431,شيرلي,shirley,49
12260,الباندا,panda,26
10516,مطمئن,şüphesiz,41
2754,مصنع الجعة,bira fabrikası,83
12263,معبد,tapınak şakak .. mabet,25
7573,الهذيان,övünmek,52
1258,foreshawing.,ilgisizlik,86
1899,سنترو,centro,93
7383,شريحة لحم,biftek,62
11150,يخفي,saklamak,27
2109,وسع,genişletmek,60
3438,زهرة الأوركيد,orkide,86
9195,أوعية,gemiler,39
7820,تذكير,hatırlatma,16
9208,سنت,sent,26
1585,البووجي,boogie,94
1125,كولا,chola,96
7492,فاقد الوعي,bilinçsiz,59
5356,شيفا,shiva,76
10979,الرموز,notasyon,35
1891,المتسللين,bilgisayar korsanları,41
3154,لا تتأثر,etkilenmeyen,88
9292,معاهدة التعاون بشأن البراءات,ptct,50
11791,تشيكوسلوفاكيا,çekoslovakya,30
7097,miniseries.,mini dizi,65
7869,ديكسي.,dixie,60
8703,يكتشف,keşfetmek,9
1548,shortwave.,kısa dalga,95
5221,غير متوازن,lopsiz,76
2407,إنبات,çimlenme,89
7298,خلابة,manzaralı,63
8582,خمارة,han,46
4825,سراب,miraj,79
10515,ملجأ,dinlenme tesisi,35
6848,باتو,pino,66
14017,التشغيل,işletme,6
26,leucine.,lösin,100
3946,الأوباش,piç,55
2506,شيروب,cherub,90
9087,يتوافق,karşılık gelir,26
9817,ساحر,sihirbaz,32
9202,نشوة,trank,51
11656,بنجاح,başarılı bir şekilde,11
7522,سيريوس,sirius,62
11132,وقف,durdu,36
4226,خنزير,açgözlü,63
6130,ابن شقيق,erkek yeğen,67
14313,سابق,öncesi,11
5242,مونوليث,monolith,69
10440,انتقال,bulaşma,39
626,اللافقاريات,omurgasız,98
9706,موسى,musa,47
32,مبدأ,esrarengiz,88
5087,جاكلين,jacqueline,77
6845,بطانية,battaniye,59
9374,تكرار,türkler,41
9823,بترول,petrol,46
13098,إدوارد,edward,14
2700,الرجال,dudes,24
10228,مريح,rahat,30
4319,كيميتر,demeter,82
7402,استهلالي,tanıtım,63
9725,الكواكب,planet,47
10808,نمت,büyüdü,38
4972,عسر القراءة,disleksi,78
603,الكائنات الاوليه,protozoa,99
6984,يتدخل,müdahale etmek,38
1149,طاولة الزهر,tavla,96
13008,كلمه السر,şifre,19
9407,انحراف,spl,49
11003,قهوة,kahve,38
4946,كرر,yinelenen,57
7588,rightshirt.,kırmızı gömlek,59
12716,تقني,teknik,15
6874,اسطوانات,silindirler,41
838,بليضا,blas,98
10981,تركيز,konsantrasyon,25
5926,طوعا، بمحض ارادتك,gönüllü olarak,72
3219,أطر,fleur,88
7314,مالكين,galin,63
778,sitide.,yatıştırılmış,77
9137,كذا,sic,51
14412,قواعد,tüzük,7
10738,استأجرت,kiralık,29
10239,رئة,akciğer,40
8540,بادجر,porsuk,44
2940,تأجيل,ertelemek,62
6295,سوي,sui,70
1848,متغيب عن العمل,devamsızlık,87
8937,ماموث,mamut,52
12839,الخريف,bahar,18
11683,تفضل,tercih etmek,9
3184,مفاهيم,kavramlar,46
4198,الفوسفاتاسي,fosfataz,82
4482,تايت,tait,81
10902,مقاطعة,boykot,36
5082,خادم,hizmetçi,58
7248,جدارة - أهلية,uygunluk,32
8317,إكسون,exxon,57
3482,الموسع,büyütülmüş,52
1027,losid.,sakin,97
2184,راد,rad,90
9001,يقرض,borç,42
7443,سحق,traktör,61
4143,تورا,tora,81
2730,طحن,bileme,67
3790,الدراج,bisikletçi,58
8359,بيت كبير,konak,54
6886,الأسبستوس,asbest,66
7833,سوء,yanlış,23
4150,تم تجديده,yenilenmiş,58
1340,هجمات مضادة,karşı saldırı,58
3200,إلحاق,zarar vermek,53
4641,الاقتصاديين,ekonomistler,55
3939,المحيط الحيوي,biyosfer,83
10953,تغطية,kaplama,8
7831,خلد الماء,platypus,61
9663,النسوية,feminizm,47
1352,الوحل,sümük,95
2300,نيكس,nix,89
12559,ني,ni,23
11645,شيفروليه,chevrolet,32
3035,جاكوبي,jacoby,88
8806,المفسد,bir şeyin önceden reklamı,42
4543,التعريفات,tarifeler,58
5751,باكسي,bucky,73
738,earchlings.,topraklar,96
4431,دورادو,dorado,81
13511,تورونتو,toronto,13
1805,كارفور,carrefour,93
10283,فسيفساء,mozaik,42
14334,أمريكا,amerika,5
13001,مذبحة,katliam,18
9656,ايزو,iso,47
306,داي,dae,100
9862,مأساة,trajedi,44
2297,دهود,daud,92
5961,جثم,köle gibi çalışan,71
8527,مخلوقات,yaratıklar,46
9230,قالب طوب,tuğla,46
7382,محبط,sinir bozucu,7
8616,أمامي,front,55
4513,داربي,darby,80
8574,ولاعة,çakmak,54
9098,كوبيه,coupe,19
11106,بالكاد,zorlukla,37
7094,برغوث,pire,64
216,محلي الصنع,ev yapımı,100
10044,روج,rouge,39
13512,تاج,taç,13
14505,عنوان,adres,5
13955,عالي,yüksek,7
3525,غوران,goran,86
1845,باون,bown,93
12388,نسق,yerleşim,25
427,ديكتاتورية,diktatör,99
13751,يشير,belirtmek,9
16,مهووس,manik,99
347,ساعي البريد,postacı,100
618,مربح,kazançlı,99
12593,التعبئة والتغليف,ambalajlama,20
6644,غير منطقى,makul olmayan,66
5706,تنهد,iç çekmek,70
9870,برعم,tomurcuk,43
10774,تمديد,eklenti,21
11840,لوحة,reklam panosu,29
4716,الميزان,libra,75
4724,يلعق,yalamak,67
5232,من تلقاء نفسها,doğal,69
6257,أمتعة,bagaj,70
3332,الدودة المسطحة,flatworm,87
3269,مكدسة,yığılmış,49
5893,تنفيس,havalandırmak,62
3171,شل,sakat,73
373,سعفة,saçkıran,100
1633,الاحتياطي,remand,75
14109,جون,john,8
10842,الإخلاء,tahliye,24
4227,صدفي,kelepçeler,82
9309,دهن,yedirmek,50
1112,المدربين,eğitmenler,66
13051,ملبورن,melbourne,18
11229,سد,baraj,33
3004,بوربون,burbon,86
9477,leadch.,kaplamak,23
3381,المنمنمات,minyatürler,62
4680,لم يكشف عنه,açıklanmayan,79
8998,غير موثوق به,güvenilmez,51
8639,العقرب,sokmak,53
219,بوزير,boozer,100
13202,فيتنام,vietnam,17
7553,الكتلة الحيوية,biyokütle,62
10456,عشب,çimen,41
7189,مارينا,yat limanı,64
5440,قسامة,aliquot,75
6291,كبح,bastırmak,39
8499,المدينة المنورة,medine,56
278,أرض المعارض,fuar alanları,98
7086,هوي,howdy,64
3516,الأوكالبتوس,okaliptüs,86
4856,مصفاة,rafineri,62
11442,تطابق,birebir aynı,21
6552,تشيهواهوا,chihuahua,69
432,أماني,amani,100
10072,أسطوري,efsanevi,44
13414,قتال,savaş,7
9591,غنم,gnome,47
11356,رجل حقيقي,doğru adam,34
4665,lemony.,limonsu,79
1799,المزلق,yağlayıcı,81
12516,المدنيين,siviller,17
11547,تغيير,değiştirilmiş,8
12673,مؤامرة,komplo,22
7101,الارسال,verici,59
11978,بنيامين,bünyamin,29
10079,الزراعة,tarımsal,29
4333,غير متماثل,çözülmemiş,81
6272,الجراد,çekirge,68
10988,فاكهة,meyve,33
7394,سرطان البحر,istakoz,62
837,زيادة الوزن,kilolu,98
7095,غالواي,galloway,65
10130,ذكي,zeki,18
9129,i ل,ia,51
9568,ممر,oyun makinesi,48
9556,نوم,nu,43
9668,كاحل,ayak bileği,45
8534,بلومباغو,plumbago,56
4588,المباركة,ecliptik,80
3547,فوه بركانيه,caldera,86
14306,مطلق سراحه,piyasaya sürülmüş,8
5463,الكثيب,kumdan tepe,66
4802,عازف الجيتار,gitaristler,30
999,على السطح,çatı katı,89
5874,البروتينات,proteinler,30
14192,متفق,kabul,11
7512,برومو,bromo,62
9445,خطف,kaçırma,34
2399,متزامنة,senkronize edilmiş,68
483,بولي فينيل,polivinil,99
8021,اعادة \ عد,rep,56
9209,مونا,mona,51
9432,الغيلية,gael,49
8776,مومياء,mumya,53
13524,صدى صوت,eko,13
9943,ويلر,tekerlekli kimse,44
868,أمين المظالم,ombudsman,97
12274,الإشارة,sinyal,21
10859,كلي,kolej,38
9169,مرارة - مر,acı,49
8247,بندق,ceviz,44
9165,تصاعد,başak,47
9564,جرح,yara,18
5184,فابيشي,famiform,77
14162,آحرون,diğerleri,5
10914,جالاكسي,gökada,35
1244,ينقط,acayip,29
9373,حشرة,böcek,36
8633,الفظ,mors,55
8661,شحن,navlun,54
8542,التعديلات,değişiklikler,40
996,زك,zak,97
13538,امتثال,uyma,13
4734,مجموعات فرعية,alt gruplar,59
2224,كايف,kaap,92
7607,جاليلي,galilei,62
6476,بحدة,keskin bir şekilde,69
2893,شتلاند,shetland,89
13035,شؤون الموظفين,personel,19
9913,كمبوديا,kamboçya,45
10713,نفق,tünel,36
1877,استيقظ,uyanma,28
944,لفة,blabbering,95
3801,قضم,munch,79
3155,احتياطات,önlemler,71
12619,خان,kağan,23
2230,علم الحشرات,entomoloji,92
14280,القول,söz,8
8156,خام,cevher,57
13934,ثم,daha sonra,5
8870,غير مدرك,habersiz,52
14278,فاتورة,fatura,10
4426,البيروقراطية,bürokrasi,80
13022,هاتف,telefon,17
4819,مكبس,piston,36
11856,غلين,glen,30
3614,التحدي,nispet,86
8248,وضع علامة على,işaretlemek,58
10235,كيلومترات,kilometre,39
14124,التقارير,raporlar,5
7932,ربي,rube,60
7254,طبقات,katmanlar,37
12037,سخيف,şapşal,24
5494,موظر,orospu çocuğu,75
12496,وجه ضاحك,xd,24
6617,الترسبات,plak,63
364,النبلاء,noblemen,100
4155,الافعى,viper,67
4222,فادح,fena halde,82
5412,أنقرة,ankara,75
942,نشوة الطرب,rapture,92
878,أماريلو,amarillo,97
1494,أخطأ,mistok,95
2051,التحصين,tahkimat,66
460,الادمان,bağımlılık yapan,23
5467,نيكون,nikon,75
7410,انذار,ültimatom,63
6371,خظر,sokağa çıkma yasağı,66
465,المنتقدين,detraktörler,97
3057,كاردستوك,cardstock,88
7165,عرفي,alışılmış,64
11839,دعاية,propaganda,30
7591,مزدحم,kalabalık,18
13222,هيوستن,houston,17
13476,مستقيم,dümdüz,14
9450,ارتفاع,irtifa,46
12966,غير مفسر,açıklanamayan,19
5369,مكافحة مضادة,karşıcı,66
12121,لغز,enigma,28
2374,كاب كيك,cupcake,90
14307,ألمانية,almanca,11
9449,دوم,dom,49
8857,أصلع,kel,48
966,طبيب نفسي,psikiyatrist,94
6338,دورة في الدقيقة,rpm,70
3065,كابالا,kabala,88
8422,غير متوقع,beklenmedik,56
9386,البلغارية,bulgarca,46
8267,تشي.,chee,57
4016,ماجمة,magma,83
8665,كليوباترا,kleopatra,55
12865,يجزم,iddia etmek,15
9464,زمن الحرب,savaş zamanı,49
5871,ووه,yaralamak,73
13530,دفع,çalı,13
3045,حلول الظلام,akşama,88
6561,نيروبي,nairobi,69
693,شيراز,shiraz,98
10244,جيرو,ciro,43
3471,موريسيو,mauricio,87
4704,سبع,septa,79
11121,إستونيا,estonya,36
11072,مسروق,çalınmak,37
13491,يحتمل,potansiyel olarak,12
6051,قوان,guan,71
