ID,ARABE,SPAIN,INTERVAL
2158,بروفيسو,condición,91
7004,ballpark.,estadio de béisbol,56
11936,مخ,cerebro,28
11993,غير صالحة,inválido,28
10146,سفير,embajador,40
5709,مغالطة,falacia,63
12313,أعلى فائق,supremo,26
11501,قبرص,chipre,33
633,أتوشا,atocha,99
982,إعادة تأسيسها,restablecido,83
12732,بركة سباحة,piscina,20
9661,منتجع صحي,spa,47
1552,شبت,eneldo,93
12519,هادعل,hadal,24
7515,القصة,balada,56
6119,إلكترا,electra,71
4752,الجرأة,audacia,79
9373,حشرة,error,36
8840,علامات ترقيم,puntuación,49
6272,الجراد,saltamontes,68
558,سانغه,sangch,99
13251,جرس,campana,15
5935,مخصص,hoc,72
10092,سليمان,salomón,44
11471,باع,vender,21
8611,تدريبات,taladro,42
10391,القفز,saltando,8
14220,مشابه,similar,11
7299,مونتيفيديو,montevideo,63
9622,بالاشتراك,conjunción,44
8198,في الغالب,predominantemente,58
13604,رياضات,deportes,11
1619,علبه,ático,93
9951,نايك,nike,45
6041,تونة,atún,71
5795,واو,cortejar,71
7989,باولو,paolo,59
10708,صولجان,cetro,39
6107,ديدان الأرض,lombriz,71
9534,إطار العجلة,neumático,35
7026,المخزون,inventario,63
8425,إسطبل,granero,55
12109,ملتزم,comprometido,20
13224,الشمس,sol,15
1130,خروج,esc,96
2331,المغفل,vistazo,91
14478,المحلل,analista,47
11952,سمك القرش,tiburón,22
1801,كيندر,kinder,93
7876,العوالق,plancton,60
3725,زئبق,hg,85
14029,حول,alrededor,8
2522,شعر مستعار,peluca,81
6896,من المسلم به,cierto es que,66
10630,بيتون,peyton,40
8471,مقر,jugador,47
4079,غول,ogro,82
10594,أرلينغتون,arlington,40
5872,الفوضوي,caótico,72
2346,محيط شكل,contorno,87
6310,مغربي,marroquí,66
5219,توكي,tucky,76
13601,الانقسامات,divisiones,7
5366,منفتح,extrovertido,76
6606,باهظ,elegante,61
14013,نتائج,resultados,7
9655,باوي,bowie,47
4336,فن رمزي,alegoría,80
11072,مسروق,robado,37
1694,قشر,slappy,94
317,كونيكس,connexo,100
6813,جوعان,hambriento,67
4310,عائق,desventaja,65
6179,وحدة المعالجة المركزية,upc,67
1790,cirl.,corza,93
7998,بوتش,marimacho,59
4176,لانيه,laniero,82
10495,الغلاف الجوي,atmósfera,32
9251,القصدير,estaño,50
11056,شاي,té,37
1981,مبيدات الأعشاب,herbicida,90
1346,عفريت,diablillo,95
10423,الاصطدام,colisión,40
1778,شنغ,sheng,93
1452,الطريق,calzada,95
7237,سوندرز,saunders,64
1088,المؤنث,femenino,94
785,موه,moa,98
12456,موسوعة,enciclopedia,24
9202,نشوة,trance,51
13774,متأخر,tarde,11
12767,عقد، عشر سنوات,década,18
13654,سام,sam,12
7392,جزار,carnicero,58
12506,عميد,decano,24
10140,ثنائي,dúo,43
10876,خامد,distinto,23
12722,أم,madre,21
5231,متهور,imprudente,75
3339,نزل,albergue,82
5571,بدقة,estadios,75
7013,بودنغ,pudín,61
3434,الحسية,sensorial,86
2546,النيوكلوز,nucleolo,90
11365,غابه استوائيه,selva,34
10333,دار,darse,42
2559,هيدروكلوريك,clorhídrico,90
5762,التظاهر,pretender,44
2936,الرفيق,camarada,64
9249,زهور,flores,33
11432,نخبة,élite,32
625,المشرعين,legisladores,94
10999,النواحي,aspectos,27
3368,تكرار,replicación,63
946,بلينهايم,blenheim,97
10831,شكاوي,quejas,27
10973,مدغشقر,madagascar,38
2761,بالكفاءة,sin heos,89
12607,وارد,pabellón,23
12068,تدفق,flujo,25
8864,ضاحية,suburbio,37
8395,كوف,coste y flete,57
4939,العنوان الأساسي,canónico,38
7328,إشباع,satisfacción,63
13420,البحرية,marina,12
12703,المفضل,favorito,21
10988,فاكهة,fruta,33
6489,إحراج,embarazoso,46
13221,مباشرة,directamente,16
13488,تيم,tim,14
916,المشنقة,horca,96
13463,z.,z,14
6860,يقيم,reside,18
8736,أحال,transmitido,44
3510,يسحب,remolcar,54
8382,مأساوي,trágico,51
6251,سيانيد,cianuro,70
11094,عيد الفصح,pascua de resurrección,37
7558,تأشيرة,visa,57
2643,لزوجة,viscosidad,88
5560,التسلل,fuera de juego,75
2007,فوسفوري,fosfórico,87
14145,يتصل,llamar,8
10647,البسكويت,bacquet,40
339,الأنتيمون,antimonio,100
13239,البرازيل,brasil,16
10563,انسداد,atasco,38
30,greaves.,rodilleras,100
6677,fillmore.,rellenar,68
12377,كامبل,campbell,25
1674,asonement.,expiación,82
179,العودة إلى الوطن,repatriación,82
1883,ألانين,alanina,93
7255,سرا,encubierto,64
7461,عطلة,vacaciones,48
3717,ناب,napalm,85
5896,الواجهة البحرية,frente al mar,72
13024,القوات البحرية,armada,18
9013,استقالة,renunciar,25
8025,دوقة,duquesa,59
3328,خريج الجامعه,antiguo alumno,87
4973,الكرياتين,creatina,78
4758,غلاف عادي,libro de bolsillo,73
10322,بورك,burra,38
2024,الخبث,malicia,90
6414,سانغر,sanger,69
12524,جوليان,julian,24
14304,يسقط,caer,12
1580,البدوي,nómada,78
8977,قناص,francotirador,49
19,جهنم,infernal,100
11964,القنب,canabis,29
9390,البروتستانت,protestante,13
12463,تايوان,taiwán,24
5631,مقروئية,legibilidad,54
614,التحقق من,controlar,93
10603,سوف أفعل,ir a,40
1631,فرج,vulva,94
7988,سيناريو,guión,48
3962,هاندل,handel,83
12103,التحويل,conversión,18
9046,فوتثراما,futurama,52
14012,قد,podría,6
8565,زنجبيل,jengibre,55
11448,مواجهة,frente a,12
4124,تساهل,indulgencia,67
3035,جاكوبي,jacoby,88
14086,جيش,militar,10
10498,إعادة كتابة,reescrito,41
14440,كتاب,libro,10
6708,فرانكشتاين,frankenstein,67
8152,الصبر,paciencia,58
5874,البروتينات,proteínas,30
2619,المتقدمون,tomadores,62
10357,الأرمن,armenio,38
13975,ثانية,segundo,7
8486,مغطى,envuelto,38
10581,بوبيت,bobet,40
8422,غير متوقع,inesperado,56
12168,مطاردة,perseguir,23
7579,بنت,doblado,62
1656,أبيلين,abilene,94
5342,الدائمة,perenne,73
11413,المتداول,laminación,18
6837,تكيلا,tequila,66
3859,بنى,sobrevive,23
12671,زميل,compañero,22
11019,تقييم,evaluar,20
7455,ستيريو,estéreo,62
9542,مشبوه,suspicaz,46
4317,النادي,casa club,81
8858,غونغ,gong,53
5445,المجرة,galáctico,75
7205,الصرف الصحي,saneamiento,61
11314,كل من,quien,35
8012,كتاب الأغاني,compositor de canciones,49
3383,زحف,gatear,67
489,شوف,empujón,76
10806,مقيد,ligado,29
10189,تشريع,legislación,24
5237,الطاقم الجوي,tripulación aérea,52
10286,طائرات الهليكوبتر,helicópteros,26
8141,اعادة,reconocer,58
10555,البروسي,prusiano,40
8758,مغناطيس,imán,36
13182,رومان,romano,16
12082,اضطراب,trastorno,27
1935,مضادات الأكسدة,antioxidante,91
14434,يتطلب,requerimiento,6
13710,وبالتالي,por lo tanto,12
12071,كورفوس,corvus,28
2414,فرشاة الأسنان,cepillo de dientes,91
10644,كرز,cereza,39
7506,اليسوعي,jesuita,60
7342,فخار,cerámica,62
12253,نوح,noé,26
9215,بو,pooh,50
12551,عيد الميلاد,navidad,24
10794,سانتياغو,santiago,38
6322,انفصام فى الشخصية,esquizofrenia,70
12859,جوش,josmos,20
3697,طائفة,secta,79
13249,speedway.,pista de carreras,16
3789,سرادق,marquesina,84
14090,واشنطن,washington,9
7628,الزعرور,espino,43
247,ليسين,lisina,100
962,نرجس,narciso,97
3107,كوارتز,cuarzo,88
626,اللافقاريات,invertebrado,98
12455,مهندس,ingeniero,7
5816,يتجنب,evita,6
11116,الاستوائية,subtropical,36
12141,خواطر,pensamientos,11
8258,تاي,tai,58
12917,غير مجهول,no referenciado,20
2598,تحفة,obra maestra,82
8181,رودهام,rodham,58
10051,تحدث,hablado,44
172,فاضعة,ventaja,100
12431,خدم,sirve,12
10573,التركيبة السكانية,demografía,37
12953,تجاوز,anular,19
11580,فيكتور,víctor,31
12144,صربيا,serbia,27
3850,رادير,cruzado,82
12319,جرة,lanzador,21
12157,فجوة,brecha,26
7718,تناقض,contradicción,34
8607,معجب,persona especial,37
1382,waning.,menguante,81
12982,في البداية,inicialmente,12
2821,دانغ,ceder,88
9556,نوم,nú,43
1086,ياه,yah,96
3263,يمتلك,posee,20
9250,جمجمة,cráneo,49
10905,كابا,kappa,38
4727,جفن العين,tapa,77
13770,كافية,suficiente,12
1538,أورفيوس,orfeo,95
439,التحول,metamorfosis,100
5599,السعة,amplitud,73
11289,لوثر,luther,35
6257,أمتعة,equipaje,70
7082,يي.,yi,65
9466,نياجرا,niágara,49
3509,ميكا,micah,86
3259,بإفراط,excesivamente,33
6286,اليود,yodo,70
4551,ومن ثم,de allí,80
7086,هوي,hola,64
2736,الدجال,curandero,88
4358,الصويا,soja,81
4073,ليترمان,telterina,83
9929,بكل صراحه,honestamente,45
7108,يساء فهمها,incomprendido,65
1274,ري,rea,96
3874,الاختصار,atajo,77
2704,تنبيه,alerta,28
11570,مانيتوبا,manitoba,32
12290,على عكس,a diferencia de,19
8570,شاد,sábalo,55
1399,فاعلية,potencia,95
10950,غريغوري,gregory,38
3972,ربعي,trimestral,83
13260,بنك,banco,14
10669,الافتتاحية,editorial,35
12433,اللغة التركية,turco,25
9917,أليف,aleph,45
9333,مستمر,duradero,30
10169,هسارس,húsares,43
11984,السكر,azúcar,28
7288,خياطة,escape,62
12308,الحمل الحراري,convección,25
5486,إشعياء,isaiah,75
12504,cd.,discos compactos,24
9108,سحلية,lagarto,51
4612,موز,plátanos,38
5887,صدمة,trauma,72
728,جرام,dugong,97
9811,حكايات,cuentos,31
7161,أرد سمك نهري,rudd,64
10493,كروسبي,crosby,41
9222,شتراوس,straugs,51
13775,أيرلندا,irlanda,12
10115,بارا,paraca,43
8282,بوسيدون,poseidón,57
10705,حمة,fiebre,39
414,السونار,sonar,100
9283,التغلب على,superar,46
13301,الضغط,presión,15
6288,حب الاستطلاع,curiosidad,69
10414,برودواي,broadway,41
7408,معاداة السامية,antisemitismo,58
14170,تلقى,recibió,6
2585,جانب الشريط الجانبي,barra lateral,90
2205,إعادة قراءة,releer,88
7590,الأيسلاندية,islandés,29
14121,تحضير,haciendo,5
2661,التواصل,superar a,90
3116,ريدفيلد,redield,88
4154,التحوطات,coberturas,59
9476,همبرغر,hamburguesa,38
8295,ساكسفون,saxofón,57
7913,سلاسل,instrumentos de cuerda,30
1264,حالمة,soñador,96
3089,كاسبر,casero,88
1150,فينول,fenol,91
4210,المعجزات,milagros,45
3778,الكهرومغناطيسية,electromagnetismo,46
8233,ساو,swa,58
125,كالي,kali,99
11247,سبيرز,lanzas,31
7737,إيرين,irene,61
10280,الفلبينية,filipino,41
4419,النظير,isótopo,69
8387,فلاندرز,flandes,57
11369,مخصصة,dedicado,31
6453,هايكو,haiku,69
8166,سمك القد,bacalao,58
6955,لص,ladrón,66
7871,ليم,limo,60
3779,كيتس,keats,83
1033,غير هياب جريء,desafiante,97
9669,ديابلو,diablo,47
2267,تآكلت,erosionado,82
5049,tufts.,mechones,75
2130,interlaced.,entrelazado,79
3400,العضلات,músculos,36
10798,الرامي,jugador de bolos,29
13265,إحساس,sentido,16
10397,افي,cra,41
7219,الممرات,carriles,26
8291,سكين,cuchillo,57
5317,ماترا.,matra,76
2276,فخذ,hermético,88
10119,سوبرمان,superhombre,44
11285,النظام الحاكم,régimen,33
4050,ستررا,sutra,81
14163,بحث,investigación,10
10064,الإسكندرية,alexandria,44
4256,هورست,horst,82
6998,مصاصة,chupete,64
820,السرطان,carcinógeno,87
7,كربونيت,carbonita,100
12419,تومي,tommy,25
7400,ارشي,archie,62
7185,حمم بركانية,lava,64
5418,الانشطار النووي,fisión,75
12503,بطل,héroe,20
5862,المكتب السياسي,politburón,73
12878,أنواع,tipos,7
7441,aux,auxiliar,63
14105,تنفيذي,ejecutivo,18
7052,بيزا,pisa,65
2032,تعازي,condolencias,87
11582,تايلر,tyler,32
2383,أوبي,obi,91
5157,شفه,labios,57
12824,أورليانز,orleans,21
773,راين,rhein,98
5041,طبع,temperamento,71
9692,الخامس عشر,decimoquinto,47
4668,نبل,nobleza,79
7679,كروموسوم,cromosoma,57
12460,ويلتون,wilton,24
1742,غير محررة,no modificado,93
3139,حميم,íntimo,76
9463,كوم,coe,49
2372,صندوق بريد,buzón,88
9233,ثنائي الجنس,bisexual,44
10768,بذور,semillas,13
7849,الإقطاعية,feudalismo,53
11921,نيفادا.,nevada,29
5065,نذل - وغد,canalla,77
10608,غاندي,gandhi,40
9813,خماسي الاضلاع,pentágono,43
10772,ازتيك,azteca,38
1162,باتيمان,batemental,96
340,الجد والجدة,abuelos,80
10886,مفرزة,desapego,29
4869,شظية,fragmento,48
6444,caretaker.,vigilante,68
8687,متجهم,severo,54
7248,جدارة - أهلية,elegibilidad,32
11797,تحت الأرض,bajo tierra,30
14341,وسط,central,11
12629,اسميا,nominalmente,10
9549,الباصات,autobuses,47
1354,هيكروفون,hept,96
5241,تبديد,disipación,17
10501,عجائب,maravillas,15
571,مسكن,dormitorio,90
9307,لاول مرة,debutado,19
3271,المتزحلق,esquiador,76
11378,علب,warcraft,34
5962,reenstate.,reintegrar,42
8655,حلف,pacto,54
6151,محمي,protector,10
12021,بالمر,palmero,28
14472,جوامع,jaime,9
11036,جزر البهاما,bahamas,37
12513,حالة طوارئ,emergencia,17
5111,نام,nam,77
4815,خزانة الثياب,guardarropa,77
8488,انهيار أرضي,deslizamiento de tierra,43
595,سيدي,sidi,99
10269,البشع,feo,39
11017,غراب أسود,cuervo,27
9764,شورمان,shoreman,46
2122,لانسيت,lanceta,92
416,بنغر,pugh,100
9239,كارتير,carter,50
7611,العنان,soltado,58
6132,ماجي,maggia,71
13008,كلمه السر,clave,19
1810,منذ فترة طويلة,de larga data,93
5073,القيود,restricciones,72
1657,غلا,gala,93
892,العصر العباسي,abasí,97
8728,فولكس واجن,volkswagen,54
9193,مزايا,ventajas,19
8561,مخلص,leal,55
13029,فريدة من نوعها,único,18
8189,رييل,riel,58
10496,بإخلاص,atentamente,36
11405,روميو,romeo,34
10241,حلاق,barbero,43
9006,كوفنتري,coventry,52
10238,شامبرلين,chambelán,43
4236,تجول,errante,34
9640,التايمز,thames,48
10762,اصطفوا,póngase en fila,38
13545,بيان,declaración,11
13130,ثامن,octavo,18
6354,بشكل غير مباشر,indirectamente,70
1270,النموذج الأصلي,arquetipo,88
2379,تابع,seguir,84
12333,مقاومة,resistencia,22
8489,أرويو,cauce seco de un río,55
5244,يهاجر,rattlers,75
3157,مانشوريا,manchuria,88
8720,الغرب الأوسط,del medio oeste,54
13620,الأفريكان,africaans,12
7372,أعراض,síntomas,60
6728,كورنثوس,corintios,63
9338,طاه,cocinero,48
4568,ليونيد,leonid,80
3492,شعير,cebada,85
10325,موقف سلوك,actitud,38
7900,كوع,codo,57
9138,أفضلية,prioridad,48
10921,هرم,pirámide,33
5152,undergone.,sufrido,77
6996,القطب الجنوبي,antártico,65
5812,ليفي,dique,63
9266,مارتينيز,martínez,50
13460,ألك,alquín,14
3005,الميثيسيلين,metillina,88
12884,صفر,cero,19
6617,الترسبات,placa,63
11127,سومرست,voltereta,36
1757,wether,carnero castrado,93
11421,ظروف,circunstancias,32
2380,تشفير,criptografía,91
11988,المضاربة,especulación,22
7801,باتريشيا,patricia,61
10686,لوتس,loto,39
8407,فاجوت,maricón,52
8731,منتخب,felis,54
11832,منغو,mongo,30
10835,ميغابايت,megabyte,38
1903,بوسويل,boswell,93
6324,هيليني,helénico,39
5386,muddy.,lodoso,73
6134,سيث,sie,71
2510,هراء,farsante,90
14227,يعود,devolver,9
1677,رئيس الجامعة,rector,93
2844,البفن,frailecillo,88
9786,المصطلح,terminología,46
9418,ينزلق,deslizar,36
1350,مياه البحر,agua de mar,96
463,الباطل,falsedades,82
6378,أنصاف,mitades,62
10348,تافه,insignificante,42
1061,whatnot,cualquier cosa,96
11494,شالوم,shalom,33
10746,ركائز,sustratos,35
5969,lizzie.,genoveva,72
8528,كاديلاك,cadillac,55
7246,الأحدث,el más nuevo,64
10355,ضغط عصبى,estrés,36
13296,نبراسكا,nebraska,16
8073,الى الشاطئ,en tierra,59
7135,يشبه,se asemeja,39
9812,سوزوكي,suzuki,46
3395,كيمبو,kimbo,87
4028,وفرة,abundancia,65
3284,الشريعة,sharia,87
12449,كريج,craig,25
5260,عيوب,defectos,47
203,العمل القدم,juego de piernas,100
5555,سامسارا,samsara,75
1318,اعتصامات,piquetes,55
13151,تقدم,avance,12
13284,8th,8,16
14250,ضائع,perdido,10
133,زنجبار,zanzíbar,100
13316,القديس,smo,13
8317,إكسون,exxon,57
13691,تسربت,enorme,12
10363,الثنائية,binario,41
11588,غير مؤكد,sin título,32
6763,خلاص,salvación,67
5582,في يوم ما,algún día,74
5400,رامي,rami,74
2236,كونجو,kongo,91
3710,سوبرا,supra,85
