ID,JAPAN,FRENCH,INTERVAL
2593,やり直す,retravaillé,86
10394,バレンタイン,Valentin,29
5718,専門用語,jargon,63
5014,サブスクリプション,abonnement,68
13071,到着,atteindre,10
3601,気になる,anxieux,79
2540,中生代,mésozoïque,87
13104,伝記,biographique,9
1128,排泄,excrétion,96
8959,夕方,séparer,40
5195,補因子,cofacteur,67
11828,アーノルド,arnold,19
1032,泡,mousse,97
2852,彫刻しました,sculpté,84
10255,ハリファックス,halifax,30
2834,タペストリー,tapisserie,84
7042,ぐぼたく,gump,53
3479,仲間たち,compagnons,79
4643,不運,malchanceux,71
4210,シンセタス,synthétase,74
4333,獣医,vétérinaire,74
3290,クルーン,Coran,81
4235,ツイード,tweed,74
11740,範囲,portée,19
8866,バークシャー,berkshire,40
12453,拡大,propagé,14
1862,ザンタ,zonta,92
3357,アーバー,tonnelle,81
8262,ライガー,liger,45
1361,区分,peler,95
10068,ジャーナリスト,journalistes,32
11751,エジプト,égyptien,19
3616,タランチュラ,tarentule,79
6477,鋭く,nettement,58
7699,癰,anthrax,49
10712,駐日,posé,27
6856,ウィガン,wigan,55
1785,下水道,égout,92
4744,元語,reformuler,70
4040,虚,immaculé,75
10459,異議,objection,29
5179,ノンストップ,sans arrêt,67
9822,丹骨,salticher,33
10824,焦点を当てる,concentré,26
6868,軽蔑,mépris,55
10528,早急に,rapidement,28
4073,ブラックジャック,blackjack,75
12727,準備,prêt,12
8792,ジュリオ,julio,41
12364,正しい,correctement,15
8468,ティーン,tien,43
10508,パニック,panique,28
11363,ランカシャー,Lancashire,22
7869,ボツワナ,Botswana,48
2948,トレーダー,Commerçant,83
12367,併せた,exemples,15
5018,めちゃくちゃ,remorqueur,68
8273,信条,credo,45
7529,用語集,glossaire,50
10325,ボーイング,Boeing,30
9641,テムズ,Tamise,35
4336,クレタセウス,crétacé,74
456,ハーマライン,haranal,100
11256,化学,chimie,23
699,ヤワエ,yahweh,98
3437,スカンジナビア,Scandinavie,80
10616,エステート,domaine,28
8098,ヴィリジアン,viridian,46
5514,直感的な,intuitif,65
5847,財政,fiscal,62
1326,クロロフィル,chlorophylle,95
10047,たわごと,balivernes,32
3033,ピッコロ,piccolo,83
3699,下向きに,vers le bas,78
12528,クレジット,crédit,14
2111,パッテン,patten,90
12239,最長,le plus long,16
11452,ツイン,double,21
4036,小売業者,détaillants,75
6641,ヨーロッパ,europe,56
9687,お父ちゃん,papa,34
3992,リラタ,relate,76
8336,支配,domination,44
5991,エスプレッソ,Expresso,61
12496,輸送する,bateau,14
8868,千里,chilien,40
5593,ドロレス,Dolores,64
893,アバシード,abbaside,97
8512,療法,remède,43
1641,懲らしめ,réimpression,93
11337,引きこもった,retiré,22
7874,加害者,auteurs,48
13332,いつもの,d habitude,8
4108,スラッガー,slugger,75
6690,変装,déguisement,56
11034,駐屯地,garnison,25
13047,シンプソン,simpson,10
7291,バスティーユ,Bastille,52
8910,バビロン,Babylone,40
6281,碧玉,jaspe,59
10392,ジャンピング,saut,29
1732,正弦,sinus,92
1324,無関係,annales,95
9702,結論,conclusions,34
1853,アトラーゼ,atlas,92
1561,曇り,couvert,94
13003,フランチャイズ,la franchise,10
9629,注目に瀕して,remarquable,35
3860,生き残る,survie,77
11979,ベンジャミン,Benjamin,18
295,無駄な,infructueux,100
9626,ジオメトリ,géométrie,35
7038,解決する,résolu,53
6280,ベロルシュ,Belorussien,59
12322,ユーゴスラビア,Yougoslavie,15
11118,局,bureau,24
12937,港,Port,11
11442,ルート,routes,22
5703,ビズ,bizarre,63
1503,ビデオ,bessemer,94
7878,ライム,chaux,48
10339,エマソン,emerson,30
3875,ショートカット,raccourci,77
4311,障害者,handicap,74
2498,刺します,piquer,87
5306,モダニズム,moderniste,66
8530,スレッター,couvreur,43
1636,胚,embryon,93
9460,小川,ruisseau,36
9423,ヨハネスブルグ,Johannesburg,36
2892,浸水した,inondé,84
5106,専門,spécialité,68
753,無気力,léthargie,98
4159,バーリー,Burley,75
4992,コロナ,couronne,69
11330,17,dix septième,22
6467,オーブン,four,58
11217,綺麗な,magnifique,23
11214,星空,astral,23
1562,庵,ermitage,94
4477,ピンイン,pinyin,72
13740,素晴らしい,super,5
13394,出会う,se rencontre,7
3731,特性,traits,78
2005,フォント,polices,90
13194,マニュアル,Manuel,9
9236,オーロラ,aurore,38
6059,2階,en haut,61
2488,身体的,physique,87
10642,再戦,remonter,27
13776,アイルランド,Irlande,5
10293,アバター,avatar,30
9500,うんこ,caca,36
8450,地震学,sismologie,43
4913,溝,fossé,69
2339,蛇,serpent,88
12320,ピッチャー,lanceur,15
4093,タツゥー,tutu,75
5912,湖畔,bord du lac,62
8081,ハースト,hurster,46
2568,リソグラフィー,lithographie,87
3404,注文仕立て,adapté,80
12410,権利を与えられた,intitulé,15
12630,名誉,nominalement,13
9851,ヘラクレス,Hercule,33
11822,順序,séquence,19
289,顕微鏡,microscopie,100
12554,その間,entre temps,13
11677,ジャカルタ,jakarta,20
11443,同一,identique,22
7517,バロック,baroque,50
850,アイルランド人,Irlandais,98
10419,マフィア,mafia,29
7054,沼地,marais,53
6579,アスペルガー,asperger,57
2814,ノソトラダムス,nostradamus,85
12720,繰り返し,récurrent,12
70,専門家,clercs,100
9059,亜鉛,zinc,39
12502,ホーマー,Homère,14
564,ルーレット,roulette,99
2803,鼻の,nasale,85
12774,ケンタッキー,Kentucky,12
8207,ストーンヘンジ,Stonehenge,45
3637,灌漑,irrigation,79
13539,コンプライアンス,conformité,6
13637,タグ付けされた,tagué,6
5705,エレクトロ,électro,63
12011,混雑する,Confiture,17
598,コロニスト,colonistes,99
6402,クルディスタン,Kurdistan,58
12955,銀,argent,11
11419,鏡,miroiter,22
9887,グレコ,greco,33
7303,スラッシュ,sabrer,52
7405,手首,poignet,51
9299,クライアント,client,37
10935,ビートルズ,beatles,25
3124,アニオン,anion,82
7437,シェリフ,shérif,51
12538,コピー,copies,14
12116,文化,culturel,17
7888,エアロ,aero,47
3414,コンスタブル,gendarme,80
1038,逃亡する,s adapter,97
7505,モーゲージ,hypothèque,50
12692,フレンドリー,amical,12
7527,飛び込む,plonger,50
6779,フルート,flûte,56
11997,密閉する,joint,18
5481,ヤモリ,gecko,65
5928,頭痛,mal de tête,62
2904,デシ,desi,84
12811,スイス,la Suisse,12
519,飲み込んだ,avalé,99
5581,ベスト,gilet,64
11322,トレッキー,randonnée,22
10550,食べる,en mangeant,28
12607,被告した,accusé,13
6087,ウィチタ,wichita,61
1715,賢明な,gêne,93
1565,スピアマン,lancier,94
3261,親和性,affinité,81
11643,ペース,rythme,20
2802,クロム,chrome,85
607,メチレン,méthylène,99
13784,錯乱,confusion,5
3507,基数,base,79
4682,バンケット,banquet,71
10477,切り替え,commuté,29
9796,軍曹,sergent,33
9094,卒業,diplômé,39
7279,受信者,destinataire,52
11060,毎週,hebdomadaire,24
6461,晴れの,en abondance,58
5487,イザヤ,Isaïe,65
5507,不安定,instabilité,65
12113,クウェート,Koweit,17
5296,シオン,sion,66
6027,クリシューナ,Krishna,61
12487,幾分,quelque peu,14
11966,束,groupe,18
11916,キャンパス,Campus,18
12499,幸運,chance,14
5954,フェレット,furet,62
2377,確かめる,vérifier,88
8984,アクセプタ,accepteur,39
227,インターレイグ,interlancue,100
9215,刃,lame,38
6607,はで,fantaisie,57
7109,誤解されました,mal compris,53
10746,議会,du Congrès,27
773,ビン,binh,98
2009,副詞,adverbe,90
7559,ビザ,visa,50
1700,ボーガルト,bogard,93
1940,遅い,bourbier,91
3891,瀬奈,sénia,77
5889,流星,météore,62
7918,ウスター,worcester,47
3644,ニカラグアン,nicaraguayen,79
1838,ジェゼベル,Jézabel,92
2524,スパンキング,fessée,87
3409,チグリス,Tigre,80
13236,利用方法,usage,9
9376,タコ,poulpe,37
8507,急性,aigu,43
6201,迷路,Labyrinthe,60
6076,残酷,cruel,61
3092,北朝鮮,Northumbrian,82
5300,誤って,inconduite,66
4834,パラマティ,parramatta,70
8254,キエフ,kiev,45
920,バフ,buffs,97
9816,ぶらぶら,suspendu,33
11296,用品,Provisions,23
3091,メンチ,mensch,82
5082,それにもかかわらず,malgré,68
5711,誘拐された,enlevé,63
7166,慣習,coutumier,53
1234,ヨール,diol,95
7247,最新,nouveau,52
7736,前駆,précurseur,48
933,サッチェル,cartable,97
11010,回転,rotation,25
2942,花,fleur,83
4106,酒井,Sakai,75
597,スターセン,titson,99
3325,ボーラー,boller,81
7788,ミッラード,meuble,48
4445,レンタル,de location,72
9165,かかと,talons,38
7147,浅い,peu profond,53
8761,アナボリック,anabolique,41
8568,ゲットー,ghetto,42
7045,痛み,douloureux,53
11065,覆う,shawn,24
9940,法律家,avocat,32
6538,冷蔵庫,coolidge,57
10295,結婚,marié,30
7157,ニッキー,nicky,53
9028,泥,boue,39
13230,息子,fils,9
1808,ダン,queue,92
3049,釜,chaudron,83
1747,バカ,baka,92
9021,レンズ,lentille,39
8137,短剣,dague,46
12150,ギャラリー,Galerie,16
4470,ジュエリー,bijoux,72
13668,なし,rien,5
11206,マンガ,manga,23
2682,ケトン,cétone,86
2871,恥骨,pubien,84
13747,処理する,traiter,5
7727,或いは,module,49
2476,格子,treillis,87
574,仲間のように,nitrique,99
12952,ケリー,kelly,11
7827,クリスティン,christine,48
1927,伯爵,comtesse,91
10534,インターフェース,interface,28
13663,損失,perte,5
6123,キャバリア,cavalier,60
10966,ジョエル,joel,25
7994,解放された,libéré,47
9429,リズム,rythme,36
5053,めまい,péjoratif,68
1780,シェラトン,shératon,92
13284,シドニー,Sydney,8
13309,コロラド,Colorado,8
2154,無制限,incontrôlé,89
2927,ベード,dorer,84
10450,ジョージア語,géorgien,29
369,スワヒリ語,swahili,100
4327,そこで,là bas,74
3792,ぶらぶら,secoué,77
3344,有糸分裂,mitose,81
2840,ポン,pont,84
6358,ファーリー,farfelu,59
5475,臆病な,saillant,65
4662,パッチ,patchs,71
6872,クローン,cloner,55
1595,発展,évoluer,93
12591,イスラム教,Islam,13
4385,鯛,snaper,73
9333,ポリー,polly,37
3013,境約え,en précision,83
10532,ベイルート,beirut,28
6108,ミミズリー,ver de terre,61
6196,プードル,caniche,60
12958,オタワ,Ottawa,11
9337,デブリ,débris,37
7187,彫刻,gravure,52
12824,クリエイティブ,Créatif,12
5725,ジャグリング,jonglerie,63
5159,フィアスコ,fiasco,67
7625,命,décret,49
1760,自閉症,autistique,92
11692,任命された,nommé,20
4670,ハーガー,heller,71
5128,コラ,kola,68
11770,末,seconde,19
8922,沈む,sank,40
11258,破壊する,détruire,23
7391,良い男,Homme bon,51
13473,より高い,plus haute,7
7917,渦,tourbillon,47
2048,大統領,président,90
9669,足首,la cheville,34
9185,アナログ,analogique,38
2484,遺子,locomotive,87
1904,ボスウェル,boswell,91
1316,大文字,majuscule,95
3800,麻疹,rougeole,77
12780,オート,auto,12
4539,聖職者,Basilique,72
10868,突然,tout à coup,26
10909,茂み,bosquet,25
1809,オーバーライン,envahir,92
3061,角に,angulaire,82
2108,クロスファイア,feux croisés,90
9882,合併,fusionnement,33
12742,ジョイント,découper,12
445,気圧,barométrique,100
1798,健忘症,amnésie,92
13045,意義,importance,10
5982,アナキスト,anarchiste,61
12204,リベラル,libéral,16
10052,話した,parlé,32
947,ブレンハイム,Blenheim,97
6655,アフロ,afro,56
7753,うるさい,bruyamment,48
5067,ティランド,Lyland,68
13524,夏,l été,6
12091,リーダーシップ,leadership,17
13086,論争,controverse,10
12657,ハンガリー,Hongrie,13
3425,タブー,tabou,80
11967,省,ministère,18
2978,大都市,métropole,83
4305,牧草地,Prairie,74
12294,サウジ,saoudien,15
7436,兄弟愛,fraternité,51
13279,パット,tapoter,8
6702,テンプラー,templier,56
8405,ドミニオン,domination,44
9877,電池,piles,33
741,代数,algébriste,98
163,仮名,kana,100
6519,ピューリタン,puritain,58
10713,カーネギー,carnegie,27
9821,引用,citations,33
4749,素敵,magnifique,70
8934,チームメイト,coéquipiers,40
2678,農地,agraire,86
12103,プロトコル,protocole,17
1478,校長,Directeur,94
3807,フェラー,ferrer,77
7915,さようなら,au revoir,47
438,アミガ,amiga,100
10370,代数,algèbre,29
11705,グローブ,globe,20
3223,シチリア,sicilien,82
4668,ヨルダニア語,jordanien,71
11891,象徴,emblème,18
10090,違反,enfreindre,31
10622,求めた,recherché,27
159,リンボ,limbo,100
1984,雑傷者,rutter,91
9782,三角,triangulaire,34
10561,主要な,principal,28
1312,ダックスフンド,teckel,95
2493,裏切者,traitre,87
7402,自動車用,automobile,51
4552,それから,de là,72
1116,ジョイリー,joie,96
13638,裁判所,rechercher,6
4199,ホスファターゼ,phosphatase,74
2297,ティルデン,tilden,89
10165,オマハ,omaha,31
12498,ランナー,coureur,14
8155,ラック,étagère,45
7135,ヒューズ,huemul,53
4574,リボソーム,ribosome,72
6719,その他,divers,56
918,退屈,lemme,97
3390,油脂,huiles,80
6886,お辞儀,Bowyer,55
2847,間抜けな,maladroit,84
959,狂信,coeliaque,97
2369,麻酔,animent,88
12031,段階,phrase,17
1132,オカルト,occulte,96
10326,態度,attitude,30
6985,干渉,interférer,54
9061,スクラッチ,rayure,39
8521,派遣した,posé,43
12527,答えた,a répondu,14
9520,シャロン,sharon,35
3141,セラミック,céramique,82
963,水仙,narcisse,97
13218,ない,non plus,9
8726,金銭的な,monétaire,41
6840,ジェイムソン,Jameson,55
3758,壮健,robuste,77
12416,夜明け,aube,14
5249,ソイワーナー,séjour,67
2606,雲母,mica,86
8831,変更なし,inchangé,41
7932,ココナッツ,noix de coco,47
8620,台所,cuisine,42
1682,小児科,pédiatrie,93
7019,ハッキング,le piratage,54
11439,ドライ,sécher,22
1672,タンジェリン,mandardions,93
7856,リノの,reno,48
3942,ピーク,piquer,76
4864,ぴかぴか,jock,70
8094,スカート,jupes,46
7885,イザベラ,isabella,47
4961,莫大,énormément,69
8120,剣闘士,gladiateurs,46
4074,レターン,lecteurs,75
5625,バーツ,baht,64
1050,光沢のある,brillant,97
1737,梵天,Brahma,92
12017,株式,Stock,17
12532,マロ,malo,14
8823,三郎,trilogie,41
11386,陰茎,pénis,22
13277,天気,la météo,8
13521,多数,nombreux,6
6366,マートル,myrte,59
6443,錬金術,alchimie,58
9043,砂漠,Sandra,39
2839,絶対的な,désespéré,84
968,ヒスパニック州,hispaniques,97
4084,スノーモービル,motoneige,75
13372,山,montagne,8
1866,スリス,trancheur,92
7021,アンマン,amman,54
9905,お問い合わせ,contacté,33
9422,クロコダイル,crocodile,36
4447,アドオンの再,prononcé,72
6909,威信,majesté,55
8737,送信されたもの,transmis,41
10949,ワルシャワ,Varsovie,25
13338,神様,Dieu,8
5974,企画,mater,61
9625,倫理,éthique,35
5968,アルゴン,argon,61
13612,クリケット,criquet,6
5182,インプラント,implant,67
4246,覆い,evver,74
9212,呼吸,respiratoire,38
10794,準備する,préparatoire,26
7593,明らかに,évidemment,49
2374,報復,châtiment,88
10922,ピラミッド,pyramide,25
1126,コラー,chola,96
2639,アレンジェ,archers,86
9971,ヒッピー,hippie,32
3380,減少する,talon,80
6132,身代金,une rançon,60
5911,スパード,patate,62
6788,リモートで,à distance,55
8794,デイトン,dayton,41
9711,復元,restauration,34
6012,クロフト,petite ferme,61
3900,貪欲,cupidité,77
256,パラジウム,palladium,100
4761,ケトル,bouilloire,70
10987,ハイブリッド,hybride,25
9284,克服,surmonter,37
7049,トランク,tronc,53
10109,孤独な,seul,31
12362,新たに,nouvellement,15
9223,シュトラウス,sale,38
3250,フラッパー,rabat,82
9546,素晴らしい,fantastique,35
2650,ブルゴーニュ,Bourgogne,86
9611,解釈されました,interprété,35
4945,シオニスト,sionistes,69
11009,大使館,ambassade,25
5742,ユダヤ,Judas,63
5942,堆積物,sédimentaire,62
4312,鍛冶屋,forgeron,74
7674,ぴくぴく動く,secousse,49
2494,アルバトロス,albatros,87
10422,マトリックス,matrice,29
12703,リライト,récrire,12
13734,気がついて,au courant,5
11082,幽霊,hanté,24
13061,寒い,du froid,10
9976,機構,mécanisme,32
9016,スケート,patin,39
9446,誘拐,enlèvement,36
3094,必要とされている,nécessité,82
118,フルーク,patte,100
9194,利点,avantages,38
10678,鹿,cerf,27
12021,サルバドール,salvador,17
9482,株式会社,corpes,36
10226,化石,fossile,30
283,クリプトナイト,kryptonite,100
10892,バーバラ,barbara,26
10208,ジャケット,vestes,31
9832,勝利,triomphe,33
4230,傍受,intercepter,74
11679,バミューダ,bermudes,20
5211,学期,semestre,67
9181,ハーリエット,harriet,38
7602,空所,annuler,49
2768,セルベス,Cerberus,85
2726,静かな,noblesse,85
11493,典型的,typique,21
2119,絶望,désespoir,90
12109,うん,Ouais,17
13344,ちゃんと,correctement,8
4573,民衆,populace,72
3075,再捕獲された,recapté,82
7934,ミゼット,nain,47
1869,衝撃的,collant,91
9871,蕾,bourgeon,33
359,興奮して,infurgé,100
3316,チューリップ,tulipe,81
5740,隕石,météoroïde,63
11432,ルイビル,Louisville,22
3451,フッター,bas de page,80
10774,ドノーバン,Donovan,26
5312,ホバークラフト,aéroglisseur,66
9644,判定,jugement,35
1202,リタス,litas,96
