ID,HINDI,SPAIN,INTERVAL
2261,दीप्तिमान,radiante,91
573,नाइट्रिक,nítrico,99
13001,हत्याकांड,masacre,17
11194,प्रजातियां,especies,35
5956,चौरागा,cuarteto,69
11590,शायरी,poesía,31
14169,अभिलेख,registro,7
13468,मंत्री,ministro,13
726,बजना,sonido metálico seco,98
10826,मूंगा,coral,37
10196,कोनेबैक,esquinero,41
6216,बीट्राइस,beatrice,69
13744,डिप्रेशन,depresión,11
11896,संसाधन,recurso,18
7064,गलन,derritiendo,50
12943,किसका,cuyo,19
6327,मक्खियों को फंदा,flytrap,68
5389,निंदक,cínico,56
10795,आयुक्त,notario,36
6407,लौवर,lumbrera,68
6747,की निंदा की,denunciado,54
771,अपार,ord,98
13475,फ़ारसी,persa,13
11007,बर्मा,birmania,36
12144,सर्बिया,serbia,26
8681,बी एस,bs,52
12281,धीरे से,lentamente,25
619,ट्रैकर,rastreador,89
879,बीम,vigas,53
10089,उल्लंघन करना,incumplimiento,13
2666,बिगुल,bugle,88
7873,अपराधियों,perpetradores,44
11652,गलत,equivocado,30
2737,यूनेस्को,de la unesco,88
4502,स्टारशिप,nave estelar,79
8836,जेम्सटाउन,jamestown,52
2215,कोडेक,códec,85
12055,जेफरसन,jefferson,27
2604,बूलियन,booleano,88
2653,मेलाथियान,malatión,89
349,अंगोरा,angora,100
9078,गंतव्य,destino,38
3026,ब्लीचर्स,graderío,85
13404,एक साथ,juntos,14
4819,पिस्टन,pistón,34
5423,माल,mercancía,61
14047,सदस्यों,miembros,9
13960,प्रतिवेदन,informe,5
3800,लेम्प,bunsen,84
559,कैटस्किल,catskill,99
2769,अदीस,addis,88
3315,ट्यूलिप,tulipán,85
3280,ग्लाइकोल,glicol,83
5788,सदर,sadr,72
1471,गिलगाम्स,gilgamesh,95
2723,एसईडी,sed,82
13323,ब्रिटेन,bretaña,15
7497,स्वैच्छिक,voluntario,61
9829,या भूगोल,sephiroth,44
1170,प्रज्वलन,flameante,48
12058,सामान्य ज्ञान,trivialidades,27
2230,कीटविज्ञान,entomología,91
6977,पॉपअप,saltó,19
14165,शहर,ciudad,8
11245,टोस्ट,tostada,33
11348,पट्टी,banda,26
5204,करोड़पति,millonario,58
10253,लोगान,logan,41
12559,नी,ni,23
1302,धूप की कालिमा,bronceado,93
3049,आभा,aura,87
5807,सही ठहराया,confirmado,72
10701,चमकदार,brillante,38
1826,ग्रिंच,brutín,93
1837,ईजेबेल,jezabel,93
2250,परिपूर्ण,plenario,91
3223,फालुन,falun,87
9885,कंठ संगीत,voz,34
9267,लाइबेरिया,liberia,48
13377,पर प्रतिबंध लगा दिया,prohibido,10
13025,कर्नल,coronel,17
9107,परिशिष्ट,suplemento,37
7899,राहत देना,aliviar,26
2492,गद्दार,traidor,75
10752,ट्रिको,maillot,38
4598,अधिक्रमण,reemplazado,71
4014,राष्ट्रीयता,carácter de nación,83
5242,एकाश्म,monolito,67
6651,आउटलेट,toma de corriente,45
10361,विंडसर,windsor,40
4673,हानिरहित,inofensivo,78
10425,एचडब्ल्यू,hw,40
12445,राजवंश,dinastía,23
3071,स्टेटसाइड,en los estados unidos,87
6968,ज़ोरो,zorro,64
7281,वोल्टेज,voltaje,61
9049,छाती,cofre,48
10445,गर्दन,cuello,38
2905,बीजान्टियम,bizancio,88
6008,अकर्मण्य,mandarín,70
1439,ठीक होना,curar,56
7089,ब्रेवर,cervecero,37
13220,विकसित,desarrollado,10
12401,मूल्यवान,valioso,24
6699,गोशाला का अधिकार,granjero,65
9795,उच्च श्रेणी का वकील,sargento,43
13178,लंबाई,longitud,15
232,defied,desafiado,72
6126,माला,guirnalda,68
5723,टेलर,cajero,69
11836,एश,ceniza,23
1793,सेल्यूलोज,celulosa,88
3378,दिवालिया,arruinado,84
9527,पृथक्करण,separación,13
10232,साबुन,jabón,40
2821,डांग,ceder,87
6677,फ़िलमोर,rellenar,66
3508,ज़्यूरिख,zurich,85
450,प्रश्नकर्ता,preguntador,100
435,फ्रैनशियम,francio,100
13217,न,ninguno de los dos,16
4979,साँड़ का,bovino,77
649,सेमीफाइनलवादी,semifinalista,99
13786,अन्यथा,de lo contrario,11
12085,सुनामी,tsunami,26
10299,वाक्य - विन्यास,sintaxis,41
11495,नेतृत्वहीन,sin cabeza,32
12083,कठोर,estricto,27
10815,आंशिक,parcial,28
1071,रंडी,mort,95
6936,बेजोड़ता,inconsecuencia,38
183,तटबंध,terraplén,94
4986,कोको,cacao,77
9589,पीएच,ph,46
10929,बर्थ,atracar,34
6399,विक्रेता,distribuidor,55
5234,वोडका,vodka,74
13486,एंटी,anti,13
9519,शेरोन,sharon,47
12622,ओडीए,oda,22
617,सील कर दी,congelarse,99
10510,रैखिक,lineal,38
2609,फूल,lis,31
8219,रोमन कैथोलिक ईसाई,catolicismo,56
5100,जोड़ा हुआ,articulado,63
4807,अंडे,aparecer,42
11018,केल्टिक,céltico,36
2382,रंगून,rangún,90
12254,अंदर का,interno,9
8921,डूब गया,hundirse,51
4084,फास्टबॉल,bola rápida,81
4890,एलयूबी,lub,77
606,मेथिलीन,metileno,99
14483,कारण,razón,6
13399,गरम,caliente,14
1557,बीमर,breamer,95
6026,कृष्णा,krishna,70
3142,साइकोएक्टिव,psicoactivo,87
13615,तागालोग,tagalo,12
9510,पाइप,tubo,38
13119,हजारों,miles,14
11803,भूतपूर्व,ex,29
14022,पुलिस,policía,10
1977,अलगाववादियों,separatistas,65
710,घोड़े की पीठ,lado de caballo,98
4491,हिस्टीरिया,histeria,80
7126,भागते हुए,huyendo,43
4223,छायांकित,sombreado,44
537,फेज,fez,99
10347,पूर्णांकों,enteros,32
14230,अभी तक,todavía,8
7040,दर्शकों,audiencias,28
9646,आतिशबाजी,fuegos artificiales,44
13873,कोई,cualquier,5
6408,मशीनरी,maquinaria,68
4404,आरएचबी,rhb,80
11235,निकाल देना,cierre patronal,21
11422,शतरंज,ajedrez,33
3693,अली,aly,84
9110,मेगाहर्ट्ज,megahercio,50
5269,कैसेंड्रा,casandra,74
13298,गैरी,gary,15
5851,तेलुगू,telugu,71
7357,ब्रेक,frenos,37
10555,प्रशिया,prusiano,38
9710,मरम्मत,restauracion,9
11349,अतिथि,huésped,28
13859,समय,tiempo,5
10892,गरज,aplastar,28
7096,वाइला,viola,63
2227,पार्सर,analizador,89
9323,घातक,fatal,24
678,थिंग,cosita,98
11230,बजट,presupuesto,33
11361,आंद्रे,andre,33
7401,मोटर वाहन,automotor,62
6140,निकासी,autorización,68
11108,स्काउट,explorar,23
13254,एशियाई,asiático,15
5034,निकालनेवाला,excretorio,76
1190,टाइटियन,tiziano,96
5550,लेवर,laver,73
13514,मील की दूरी पर,millas,12
11954,गुलामी,esclavitud,28
8163,क्लोरीन,cloro,53
7672,स्नातकोत्तर,pg,60
12288,एसपी,sp,25
12726,तैयार,listo,19
1853,विमानभेदी,antiaéreo,93
7768,चो,cho,59
13704,चलाना,conducir,10
10565,अमेरिका देश का जंगली घोड़ा,mustango,35
8067,वाट,vatios,39
525,विद्युतीकरण,electrificación,99
13009,अखाड़ा,arena,17
7717,संज्ञा,sustantivo,51
6007,लोंगशोर,longshore,70
10930,स्पार्टा,esparta,37
12495,समुंद्री जहाज,embarcacion,16
8122,अभिगम,accedido,8
7901,मंगल ग्रह का निवासी,marciano,56
9998,क्रोधित करना,enloquecer,43
11950,सालगिरह,aniversario,27
8456,प्यारा,lindo,49
1479,कैगयान,cagayan,95
12892,एनएल,nl,19
4023,वर्गीकरण,categorización,26
11759,बिशप,obispo,28
8979,सुकरात,sócrates,49
10702,बैरल,barril,35
8018,नॉक्सविल,knoxville,57
7094,देहिका,pulga,62
5621,बौनावाद,dwarfismo,73
7039,समकक्षों,contrapartes,48
2220,विपत्तियों,plagas,36
2581,स्पेक्ट्रा,espectros,89
8256,बाग़,garth,56
5454,किशोर,adolescente,32
8170,इंजेक्शन,inyección,28
7293,अक्षय,infrangible,62
12231,उपन्यास,novelas,13
4025,गोली,tableta,66
3274,किरच,astilla,79
11362,लंकाशायर,lancashire,33
10239,फेफड़ा,pulmón,38
8473,स्पष्टता,claridad,54
693,शिराज,shiraz,98
2692,अधिवृक्क,suprarrenal,89
13462,लिंकन,lincoln,13
5124,आलूबुखारा,ciruela,75
7487,प्याज,cebolla,56
7837,हिलाना,agitar,47
10894,टिमोथी,timoteo,37
9684,कोष्टक,paréntesis,45
9436,कोपेनहेगन,copenhague,47
4343,एनोह,enoc,81
7125,जैन,jeanne,63
9422,जोहानसबर्ग,johannesburgo,47
5724,जादू,malabares,70
5208,हेस्टी,apresurado,74
6134,सी ई,sie,69
9579,टैंगो,tango,46
2803,सीटर,meatero,87
476,मेटाबोलाइट,metabolito,93
13589,इस बात से सहमत,estar de acuerdo,11
11782,न घुलनेवाली तलछट,bagazo,29
7237,सॉंडर्स,saunders,62
2292,सीपीएम,cpm,91
8926,आलस,ranura,51
7808,ट्रे,trey,59
10877,प्रतीक,símbolos,19
11771,पहचान लिया,reconocido,6
5427,स्केटिंग करनेवाला,patinador,34
2867,जहाज़ के बाहर,al agua,88
11607,लामा,llama,31
5007,यूज़नेट,usenet,76
2546,न्यूक्लियस,nucleolo,90
5088,रून्स,runas,39
2566,शानदार ढंग से,brillantemente,90
7398,प्रेरित,apóstol,48
7261,जीनोम,genoma,60
13362,परिभाषित,definido,13
14178,यूरोपीय,europeo,10
2456,पकाया,cocido,23
12379,वजन,peso,23
7027,मल्टी,milty,63
7855,रेनो,reno,59
8559,टीआईएस,tis,41
10065,टेर,ter,42
8897,मनमाना,arbitrario,51
4406,पुस्तक के पत्र के किनारे पर लिखै हुई टीका-टिप्पणी,nota marginal,80
12380,एपी,ap,24
5359,टूथपेस्ट,pasta dental,74
6357,फ़ार्ले,farley,68
3549,सन्धिपाद,artrópodo,84
10064,सिकंदरिया,alexandria,42
7568,जहां कहीं भी,donde quiera,61
5050,संशोधित,revisionista,69
13421,जान - बूझकर,deliberadamente,7
6797,चिंग,ching,65
9084,वुडरो,woodrow,50
3737,एक प्रकार की कौड़ी,mejillón,81
9600,शेख़ी,despotricar,38
10036,टैग नहीं किए गए,sin etiqueta,43
4905,संधारित्र,condensador,75
13367,6,6º,15
13970,किया,hizo,5
8545,साथ - साथ करना,sincronizar,53
14109,जॉन,john,7
7893,अत्यधिक,demasiado,57
2644,सनस्क्रीन,protector solar,89
2054,गरीबाल्डी,garibaldi,92
2194,ज़ाब्ता,códice,91
4227,क्लैमशेल,clamshells,81
3798,महदी,mahdi,84
10531,बेरूत,beirut,39
13530,बुश,arbusto,13
10030,बारबाडोस,barbados,43
8768,मेन्यू,menú,51
758,बुरबैंक,burbanque,98
9348,डांटे,dante,48
11006,प्रतिमा,ídolo,35
11331,बिल्ला,insignias,33
10182,पथ प्रदर्शन,navegación,26
236,अभागी,desventurado,100
4274,ऑक्सीकारक,oxidasa,80
1296,रिट्ज,ritz,95
5869,तुलसी,albahaca,71
11277,बीन बजानेवाला,harper,32
