ID,HINDI,DEUTSCH,INTERVAL
12336,अप्रवासन,einwanderung,21
7905,जिन,gin,57
9084,वुडरो,woodrow.,49
11543,इंद्रधनुष,regenbogen,30
12214,सुधार,korrekturen,8
10133,धोखा,der betrug,41
3609,समनर,sumner,84
12658,मज़ा,spaß,21
8391,थूंड,thund.,54
8369,काइली,kylie,54
3036,प्रिटोरिया,pretoria,88
4948,रस्सियों,rope,52
12913,पंक्ति,reihe,18
3182,कलंक,verwischen,73
4902,बम्पर,stoßstange,73
12237,भूगोल,erdkunde,25
13867,अगर,wenn,5
676,पुनर्जन्म,wiedergeburt,98
10863,जड़,wurzel,27
3156,पुजारी,priestertum,87
13614,चीनी,chinesisch,12
9137,इस प्रकार से,sic,49
4279,सुर्खियों,scheinwerfer,78
13201,उधार,geliehen,15
6600,बिरादरी,brüderlichkeit,49
12492,आत्मा,seele,22
1135,बोलिवार,bolivar,96
3389,तेलों,ölen,15
8835,स्टर्लिंग,stirling,51
12659,उद्योग,industrie,14
13338,मिमी,in mm,15
2198,धन उगाहने,spendensammlung,90
682,फंस गया,geknickt,69
2724,शेख,shaikh.,88
12027,भाप,dampf,26
4657,बनाए रखने,aufrechterhalten,57
7155,साजो,logistisch,35
11881,नकद,kasse,27
10220,पाप,sünde,35
11417,ऑकलैंड,auckland,32
10218,संबंधित,in bezug auf,37
6856,डेटलाइन,datumsgrenze,64
2392,अज्ञेयवाद,agnostizismus,90
12739,सुनो,hören,17
10524,घनक्षेत्र,würfel,36
6127,ओवरहाल,überholung,59
2561,पशुपालक,stockmann,90
644,सेल्ट,kelte,85
7722,स्वास्तिका,hakenkreuz,58
7058,येन,yen,63
9849,चाट मसाला,würzen,43
11524,अधिग्रहीत,erworben,22
1624,ब्रोंकाइटिस,bronchitis,94
6630,तरबूज,wassermelone,64
2530,वायएमसीए,ymca.,90
725,कपड़ा,textilien,62
3218,पराध्वनिक,überschall-,55
3102,सिकोड़ना,schrumpfen,69
2009,अच्छे,netter,92
10201,पूर्वानुमान,vorhersage,28
346,हाजी,haji,100
8698,टेनब्रे,tenebrae.,52
7371,बोयर,boyer,61
8761,सिलिकॉन,silizium,49
5582,किसी दिन,irgendwann mal,72
5086,अनियंत्रित,rampant,75
6313,पॉलीन,pauline,66
960,अंतंत,entente,97
10800,दृढ़,feste,34
1819,स्की डू,skidoo,92
12587,गुरु,guru,22
8911,एडमिरल,admiral,35
5190,गला घोंटना,gaspedal,70
12074,लिपि,skript,24
2157,लुमेन,lumen,90
4810,लुई,louie,77
3692,प्रतिलिपि,transkription,51
6188,क्र,sl.,68
4410,पीकेटी,pkt.,80
7108,गलत समझा,falsch verstanden,62
3470,ढक्कन,motorhaube,75
12764,सबसे खराब,am schlimmsten,20
8741,रीमिक्स,remix.,40
5870,सिल्वरबैक,silberrücken,71
9745,आस्तीन,ärmel,35
4296,ह्यचीन्थ,hyazinthe,80
4385,एफई,ef.,79
11146,स्वदेशी,indigene,34
6664,जठरांत्र,gastrointestinal,66
5124,आलूबुखारा,pflaume,75
785,मोआ,moa.,98
5337,सुई,nadel,68
7635,फ़िल,file,56
7299,मोंटेवीडियो,montevideo.,62
3423,मुरजबंध संबंधी,palindromic.,72
10775,संबंधन,zugehörigkeit,9
6381,पीयू,pu.,65
9183,सेरोटोनिन,serotonin,49
1438,पेंटेकोस्ट,pfingsten,65
7201,एलिजा,elijah,62
791,त्वचा विज्ञान,dermatologie,98
4584,जेरेज़,jerez,79
11213,एस्ट्रल,astral,34
14256,कॉल,anrufe,8
5611,टागमैन,targeman,72
10730,गुआम,guam,38
708,धुंधला काले रंग,dun,78
5676,ऊष्मप्रवैगिकी,thermodynamik,68
259,मजाक में,scherzhaft,100
14381,प्रतिभूति,wertpapiere,12
11931,युग,älter,12
593,क्रोमेटिन,chromatin,99
2658,जनमत-संग्रह,volksabstimmung,88
7287,दूषण,kontamination,45
6120,चित्ताकर्षक,faszinierend,57
6222,प्लूटोनियम,plutonium,68
6915,डो,dow.,63
11076,संगीतकारों,musiker,21
12422,मजेदार,komisch,23
6466,ओवन,ofen,62
1210,पेंटाग्राम,pentagramm,96
12265,मार्शल,marshall,21
11650,ले जाने,tragen,11
501,गनार,gnarls,99
7481,उपशिक्षक,platzanweiser,55
9968,मिर्च,chili,43
12317,पदक,medaillen,14
9652,प्रत्याशित,vorausgesehen,37
9278,कुंद,unverblümt,47
9941,विस्फोट से उड़ा दिया,blies,43
966,मनोचिकित्सक,psychiater,94
5368,कोकेशियान,kaukasisch,73
1472,लेमिंग्स,lemmings,80
7720,टिल,zuzüglich,59
3335,सचिवालय,sekretariat,86
12626,कल्पना,fantasie,21
4075,बरिटो,burrito,80
2071,मेलेनोमा,melanom,92
11192,मूनरेकर,moonraker.,34
2010,मिस्पेलिंग,missspelling,59
9156,एबरडीन,aberdeen,49
4129,डोनी,donny,81
8410,मोम,wachs,50
1513,अयोग्य,untauglich,88
4881,नाइट क्लब,nachtclub,70
11078,नाटकीय,dramatisch,29
6176,सिरप,sirup,68
13890,प्रति,pro,11
817,गुड़,melasse,98
9847,कविता,vers,37
9801,टाइम्स ऑफ इंडिया,toi.,44
3578,विचारक,theoretiker,55
8316,जमा हुआ,gefroren,55
6815,वीणा,laute,64
12176,बकाया,hervorragend,26
185,लिलियम,lilium,100
5974,बर्नर,brenner,69
9885,कंठ संगीत,gesang,33
3196,आइएसएल,isl.,32
7743,स्केच,skizzieren,51
11782,न घुलनेवाली तलछट,marc,29
2534,टिलमैन,tillman.,90
3238,निमेटोड,nematode.,87
8029,जर्मा,jermin,57
1060,चम्मच,spoons.,49
7536,प्रोसेसर,prozessor,53
9063,रीडक्टेज,reduktase,50
4432,ग्लूटामेट,glutamat,77
5397,हलचल,ado.,73
1023,साडे,sade,97
7025,रिक्तिकरण,erschöpfung,48
1125,चोल,chola,96
4345,डकैत,gunman,80
9792,ड्यूश,deutsche,44
4160,पथ्य,nahrung,81
5900,टेलि,telef.,70
8444,मेलिटस,mellitus.,54
972,ज्ञ्नेकोमास्टिया,gynäkomastie,97
13422,जोसफ,joseph,14
13754,डालना,hochladen,7
5409,सुरक्षित,sicherer,73
7996,कैम्डेन,camden,57
4555,फ्लेव,flav.,79
2367,प्रोस्पर,gedeihen,53
3534,यंगटाउन,youngstown,85
11618,यॉर्कशायर,yorkshire.,30
9702,जूता,schuh,33
11420,पाई,kuchen,31
5359,टूथपेस्ट,zahnpasta,73
4984,बस्टर,buster,70
9712,सर्कस,zirkus,45
1233,डियोल,diol,93
2854,पहचानना,erkennen,74
9976,रूढ़िवादी,orthodox,42
2461,टोआ,zu einem,90
973,कमिन्स,cummins,97
6303,जोनाह,jona,68
13182,रोमन,römisch,16
10997,नहीं थे,werben,36
3229,लकड़बग्धा,hyäne,87
5461,छिद्रित,gestanzt,36
6117,प्रकांड व्यक्ति,koloss,69
2353,अप्रसन्नता,unmut,90
11605,शैली,genre,26
7210,शाब्दिक,wörtlich,34
7257,हज,hajj.,62
8484,दायां,fechter,53
9980,पुनर्निर्माण,wiederaufbau,38
9979,हाइड्रोक्सी,hydroxy,42
12969,विलंब,verzögern,7
5808,ब्लू,bleu,71
12871,डीईएफ़,def.,19
8641,पेशेवरों,profis,15
7774,ब्रूकी,brookie,59
13096,कुटिया,hütte,17
11689,ऑटोमोबाइल,automobil,28
9871,विद्रोहियों,aufständische,32
14041,पहले से,bereits,8
7145,दृष्टिकोण,standpunkte,38
2207,केशिका,kapillar,88
7363,दूर का क्षेत्र,außenfeld,15
11906,पूरे वेग से दौड़ना,sprint,26
10502,राज्यमंत्री,mos,20
6919,रैप्टर,raubvogel,45
7800,कार्यकाल,amtszeit,57
7379,सेक्टरों,sektoren,31
11045,तर्क दिया,argumentiert,19
12411,क्रीक,bach,23
3529,हीड्रोपोनिक्स,hydroponie,82
9865,सिद्धांतों,prinzipien,26
5322,गोरा,blond,60
7648,डंडी,dundee,60
3267,अप्रमाणित,unbewiesen,86
7726,यूनिट,musege,43
9364,रातों रात,über nacht,47
9462,ग्रीनविच,greenwich.,47
11084,खुदाई,bergbau,15
1550,बर,bur,94
11478,अल्फ्रेड,alfred,31
13916,उत्पाद,produkt,8
215,कष्ट देना,leichentuch,100
13175,नीच,nea,16
8754,छाल,schälen,49
9995,गहरा लाल,purpurrot,42
6738,अधिमूल्य,prämie,62
2795,ब्लैकबेरी,brombeere,88
12045,लोकोमोटिव,lokomotive,18
5634,याद ताजा,erinnern,65
10027,शरणार्थी,flüchtling,26
13373,स्कॉटलैंड,schottland,14
9788,सुबह का नाश्ता,frühstück,43
6163,पुनर्वास,rehabilitation,61
1780,ज़ोरों के साथ,kraftvoll,64
7215,टायरनोसॉरस,tyrannosaurus.,62
12592,अधिनियमों,handlung,9
13575,बीओबी,bob,12
6242,बाल्टी,eimer,64
2384,लिज्त,liszt.,90
669,प्रफुल्लित,anschwellen,66
7500,येलोस्टोन,gelbsteuer,61
11496,नैशविल,nashville,31
13052,आस्था,glaube,17
458,बटाईदारी,sharekropping,100
14224,रूप,bilden,8
12189,पार्कर,parker,25
6519,काठिन्य,sklerose,67
3157,मंचूरिया,manschurei,87
13980,की सूचना दी,gemeldet,5
5849,परछत्ती,zwischenstock,69
12104,अरब,arabien,26
8779,लाल,scharlachrot,50
3251,पिको,pico.,87
4683,बोनस,boni,78
12881,सौर,solar-,19
1669,सार्डीनिया,sardinien,94
12082,विकार,störung,25
9283,काबू पाना,überwinden,44
8193,गवर्नर,gubernatorisch,56
5538,स्वर्गीय,himmlisch,73
6269,कार्बोहाइड्रेट,kohlenhydrat,67
14060,छह,sechs,9
5854,इकरस,ikarus,71
9493,अणु,molekül,42
13745,मंडल,planke,11
3531,वेटलैंड,feuchtgebiet,79
5717,शब्दजाल,jargon,72
4229,अवरोधन,abfangen,15
779,पूरा हुआ,unversehrt,98
3233,न्यूक्लिक,nuklein,87
8888,मधुमेह,diabetes,48
3492,जौ,gerade noch,84
13079,पेड़,baum,15
1165,नोवोस्फीयर,noosphäre.,96
7616,कर्मा,karma,60
1572,खड्ड,krater,44
11169,नगर पालिका,gemeinde,24
310,बहुश्रुत,polymath,98
11361,आंद्रे,andre.,33
800,ड्र्यूड,druide,88
544,डाइअॉॉक्सिन,dioxin,99
4642,बदकिस्मत,unglücklich,78
11520,डार्विन,darwin.,30
6041,टूना,thunfisch,69
8328,घन,kubik,54
7642,प्रस्तावना,auftakt,57
12814,अनुमानित,geschätzt,16
5454,किशोर,teenager,31
6283,मॉन्टपीलियर,montpelier,68
11068,अंडा,ei,32
3169,ट्रांसफेरेज़,transferase.,87
201,चैपलैन,kaplan,92
4023,वर्गीकरण,kategorisierung,25
7369,i c,ic.,61
4161,मेरा सब,mein alles,81
8719,मुकदमा,klage,47
10905,रूई,kappa,36
11013,ताश का खेल,pikett,36
7208,को प्रभावित करता है,affekte,9
10952,मुनादी करना,bekanntmachung,12
3465,डब्ल्यूएम,wm,86
2295,पराजित,übergespielt,89
6004,एनो,anno.,70
10636,थियोडोर,theodor,38
5668,डूमा,dumas,65
2459,सिगरेट,zigaretten,48
5142,यिर्मयाह,jeremia,75
9531,मृतक,verstorben,46
11252,जिम्मेदार ठहराया,zugeschrieben,13
4760,केटल,wasserkocher,76
12389,पक्षपात,voreingenommenheit,24
14206,पूछा,fragte,5
3843,ओलिवा,oliva,83
224,स्टेपनी,stepney,100
4096,रक्ताल्पता,anämie,82
3930,सबसे महंगे,costligste,83
732,कुमार,kumara,98
11504,उन्नीसवां,neunzehnten,31
4880,अपराधी,zum scheitern verurteilt,41
6932,वर्जिल,virgil,64
10536,भेड़,schaf,38
11272,हर्बर्ट,herbert,33
9174,बधाई हो,herzliche glückwünsche,41
12508,डेनिस,dennis,23
9009,सोफिया,sophia,50
7943,जुबान,zunge,54
6512,साल्मोनेला,salmonellen,67
7702,कैस्टिलो,kastillo.,59
