ID,RUSSIAN,FRENCH,INTERVAL
7410,ультиматум,ultimatum,62
6654,афро,afro,67
3750,петтикул,jupon,77
13045,дискотека,disco,18
12306,палестина,palestine,26
288,микроскопия,microscopie,100
14346,коммерческий,commercial,9
2076,евангелист,évangéliste,88
8946,пациент,patient,38
2853,фурье,fantaisiste,88
3745,газы,des gaz,85
4009,пантеон,panthéon,83
12201,лейтенант,lieutenant,26
2070,барангай,barangay,92
2473,клей,adhésif,74
6951,побуждать,buick,64
8330,восход,lever du soleil,56
12240,разделенный,divisé,22
12046,присутствие,présence,28
5109,неопределенные,non spécifié,77
12647,угроза,des menaces,13
9006,ковентри,cointry,52
998,обсидиан,obsidienne,97
5692,yeomanry,meurtrier,73
9678,устойчивость,la stabilité,33
2406,антисоциальный,antisocial,91
9475,понижен,déclassé,47
2551,фламенко,flamenco,90
14379,сторона,côté,10
14070,мир,monde,7
7855,рено,reno,60
5904,левитация,lévitation,70
3683,слепо,aveuglement,85
10291,флеминг,flamand,42
9724,кремня,silex,46
8559,оздоровительный,tis,42
2909,буфет,armoire,88
13367,6-е место,6ème,15
11969,превосходно,excellent,24
46,редут,redoute,94
1988,самарра,samarra,93
47,шпиц,loulou,100
11044,оказано,rendu,18
5312,кондитерские изделия,confiserie,75
572,рептилия,reptilien,99
13302,avg.,aversion,16
10573,демография,démographie,37
11087,цензура,censuré,26
12341,память,mémoire,13
13916,продукт,produit,8
3323,пинто,pinte,87
7813,санчо,sancho,60
14132,добавление,ajout,6
7158,эко,éco,64
1567,пробег,kilométrage,95
2171,предусматривал,envisagé,87
8858,гонг,gong,52
3012,участки,en précision,68
11916,заниматься,occupé,25
13019,объявлен,déclaré,13
3456,потертость,usure,85
3141,шумный,bruyant,88
2985,благотворительный,charitable,87
6279,белорусский,belorussien,70
6024,пируват,pyruvate,70
814,джазжи,jazzy,98
10434,отзыв,sous sol,41
8313,фальшивый,faïence,56
6182,шпинат,épinard,70
966,психиатр,psychiatre,94
12693,мышь,souris,22
9540,шорттоп,court-circuit,47
1142,сторожевая собака,chien de garde,95
11620,рут,ruth,32
14105,исполнительный,exécutif,18
4201,тихоокеанское стандартное время,tvp,82
1396,тр,trt,96
7383,стейк,bifteck,62
3932,произносить,prononcer,39
11772,бразильский,brésilien,30
13853,когда,quand,6
3413,констебль,gendarme,78
5279,маятник,pendule,74
2253,чехословак,tchécoslovaque,88
10229,фекалии,fèces,42
13082,админ,admin,18
14238,вещи,des choses,8
14499,дэйвид,david,9
10349,плимут,plymouth,41
2940,отложить,reporter,61
553,недорого,peu coûteux,97
5353,батаан,bataan,75
2837,апостольский,apostolique,88
9311,бонни,bonnie,47
13607,браузер,navigateur,12
6272,кузнечик,sauterelle,67
12874,борьба,lutte,20
12463,тайвань,taïwan,24
4728,пальцы на ногах,les orteils,49
2430,аккордеон,accordéon,90
12115,культурность,culturel,12
2392,агностицизм,agnosticisme,91
4427,пересчитать,raconter,62
13174,иногда,parfois,16
6978,дарси,darcier,65
12554,кеннеди,kennedy,23
481,унисон,unisson,99
8260,джип,jeep,54
10087,гейт,grand vent,40
7999,саванна,savane,59
3320,поставки,expédition,65
5675,обязанность,responsabilité,71
12784,элементы,éléments,16
11723,кит,baleine,27
4808,акр,acre,48
8100,карт,kart,57
5323,рифма,rime,61
3661,паркинсон,parkinson,85
6479,кодирование,codage,12
1339,неслыханный,inouï,96
2596,халат,peignoir,81
5471,либертариан,libertaire,62
9582,марта,martha,47
4042,спокойно,calmement,83
3387,надписи,les inscriptions,67
9433,ковчег,arche,48
5903,птичник,aviaire,72
12973,иран,l iran,19
8620,чернила,encrer,49
1784,канализация,égout,84
6257,багаж,bagages,69
5717,жаргон,jargon,73
5809,медалист,médaillé,56
12344,быстрое,le plus rapide,25
12641,освещать,alléger,22
10284,больше,plus gros,42
4432,глютамат,glutamate,78
14129,никогда,jamais,10
9193,преимущества,avantages,19
5539,гаага,haye,74
761,сириак,syriaque,98
70,предсказание,rife,100
9815,висит,suspendu,32
6861,раза,ras,28
4378,саксос,saxons,53
895,прививка,greffer,89
13731,пространство,espacer,12
7772,нитрат,nitrate,57
4993,колесница,char,69
6691,даровал,doté,62
12929,тройной,tripler,19
12292,москва,moscou,26
7522,сириус,sirius,62
3101,шестнадцатеричный,hexadécimal,88
4995,сферика,sphenique,78
8289,маркер,marqueur,50
8887,коли,coli,52
6797,цепляние,ching,66
7798,доли,pieu,47
7425,самый сложный,le plus difficile,62
7887,аэро,aero,59
3906,сахарен,saharien,84
3814,трансатлантический,transatlantique,84
10263,нокаут,assommer,42
4651,военнослужащие,militaires,80
2812,ссора,altercation,87
93,микропроцессоры,microprocesseurs,74
4591,вложение,attachement,16
7785,саламандр,salamandre,60
4969,гонзо,gonzo,78
2948,альдегид,aldéhyde,83
9421,крокодил,crocodile,46
2006,плотники,charpentiers,46
5672,эдип,œdipe,73
13375,фермент,enzyme,14
13232,додо,dodo,16
9668,лодыжка,la cheville,45
3069,основы,fondamentaux,33
8618,августа,augusta,54
3739,ят,yat,85
6433,очиститель,nettoyeur,65
10511,жидкость,liquide,37
2001,обморок,évanouissement,67
9272,альбион,albion,50
9008,продление,extension,18
5603,крейсер,croiseur,69
1666,гобу,hautbois,93
3072,миндаль,amande,86
11482,революционный,révolutionnaire,31
14503,распределение,distribution,20
11588,неожиданный,incité,32
5785,анус,anus,72
4782,капуста,choux,79
12910,критерий,critère,20
4169,усы,moustache,79
5451,теоретически,théoriquement,54
8726,аг,agile,54
12104,аравия,saoudite,27
8665,клеопатра,cléopâtre,54
14384,вести,plomb,7
1955,лексик,lexé,88
10697,промежуток,lw,39
12996,бесполезный,inutile,19
4571,судебный запрет,injonction,76
10561,фортепиано,piano,39
3178,декоративный,décoratif,38
5256,empress.,impératrice,75
5087,жаклин,jacqueline,77
5739,метеороид,météoroïde,72
14276,вероятно,probablement,7
6400,вендутта,vendetta,68
1263,опросный лист,questionnaire,91
3529,гидропоника,hydroponique,83
8064,факультет,la faculté,57
9713,готика,gothique,46
8504,талбот,talabot,55
5510,кова,coma,65
10870,бенгальский,bengale,26
1041,поклятый,aborer,97
13926,даже,même,7
8143,циркулярный,circulaire,57
2414,зубная щетка,brosse à dents,91
1,пиперидин,pipéridine,100
9980,реконструкция,reconstruction,39
13892,до,avant,6
467,запрашивать,renseigner,69
14428,поддержка,les soutiens,8
9211,респираторность,respiratoire,50
9319,apporse,endosser,31
1105,полемичество,polémique,80
8484,декстер,dexter,54
12942,филипп,philippe,19
4685,броди,brodé,79
12562,финляндия,finlande,23
12455,инженер,ingénieur,7
3026,лечебники,gradins,85
3318,удержанный,retenu,87
11178,эрзац,ersatz,36
5331,тупик,impasse,67
3195,наша,nach,88
6452,скунс,moufette,68
5655,стеган,stehane,73
7150,ptolemy,ptolémée,64
11387,лидс,leeds,34
7581,убой,abattage,54
3659,ностри,panacée,85
542,тройник,t-shirt,67
3482,увеличить,élargi,51
11910,бунт,émeute,16
10651,опции,option,7
13312,франциско,francisco,16
8638,шелли,bousculade,54
8931,детство,enfance,52
7134,мимолет,huemul,64
2241,гонорея,blennorragie,91
4823,меда,hydromel,72
6246,бор,bore,70
13527,технология,la technologie,12
14087,общий,total,7
11536,провокационный,provocant,30
10924,эми,amy,35
6758,несомненно,indubitablement,66
7345,солидарность,solidarité,62
1836,девица,virginité,94
11209,лыж,ski,27
8741,ремикс,remixe,42
2255,мигранты,migrants,69
4972,дислексия,dyslexie,78
13036,бросил,jeta,18
11405,ромео,romeo,34
4886,семитоизм,sémitisme,50
6940,факс,fax,64
14282,ряд,série,7
14234,частный,privé,10
12856,агентство,agence,16
7490,эксперименты,expérimentation,38
13090,переназначен,réaffecté,18
7083,домино,domino,59
13704,водить машину,conduire,10
13316,святой,saint,13
4727,крышка,couvercle,77
4736,ароматический,aromatique,76
9167,прерий,prairie,49
10633,миннеаполис,minneapolis,39
5742,укрывать,cid,73
13708,несмотря,en dépit,12
1063,ультима,ultima,96
2449,бедфордшир,bedfordshire,90
1813,леров,lorgner,93
719,тоньше,plus mince,98
10591,гатор,gator,39
2317,не часто,raretement,76
10419,сноска,note de bas de page,30
7038,небесный,ciels,27
12663,поттер,potier,22
3430,ярмут,yarmouth,87
6180,свободные места,vacance,63
7628,боярышник,aubépine,42
8210,граф.,graft,57
5327,горе,détresse,63
8932,кэтрин,katherine,52
10826,коралловый,corail,38
2788,рембрандт,rembrandt,89
815,вырез,encolure,87
13300,поднятый,soulevé,13
12483,милость,la grâce,23
1186,шарика,sharpie,96
9181,стокгольм,stockholm,50
9434,щенок,chiot,46
1826,гринч,grincheler,94
12425,ариэль,arel,25
10877,символы,symboles,19
10157,элвис,elvis,43
12732,бассейн,bassin,20
11853,викинги,vikings,23
4019,дымчатый,enfumé,83
13657,умышленность,notabilité,8
1555,амиотрофический,amyotrophe,95
2981,торрент,torrent,85
5381,табаско,tabasco,75
4457,отпечаток руки,empreinte digitale,62
12352,брисбен,brisbane,25
2113,стриптиз,strip-tease,92
14257,сети,réseaux,8
7954,панорама,panorama,59
2795,ежевика,mûre,89
10196,угловые,corner,42
14047,члены,membres,9
10617,боливия,bolivie,39
7131,мескалин,mescaline,64
