ID,RUSSIAN,CHINESE,INTERVAL
2430,аккордеон,手风琴,90
12541,выходные дни,周末,22
7153,развод,离婚,58
12627,фрэнсис,弗朗西斯,22
13638,указывает,指定,7
9938,кантри,不到,44
12341,память,记忆,13
10740,kingston.,金斯顿,38
10048,хлеб,面包,43
11129,быстрее,快点,36
11075,айдахо,爱达荷州,37
1203,растяжение,扭伤,70
9169,горький,苦的,49
8632,бетховен,贝多芬,54
7741,актовый зал,礼堂,60
11256,обманывать,诡计,29
12973,иран,伊朗,19
9479,прототип,原型,38
10622,бертон,伯顿,39
13099,крупнейший,最大,17
13385,русский,俄语,14
5414,плавучесть,浮力,75
3367,пышность,噗,72
717,pacifist,和平主义者,95
7254,слои,层数,36
7356,вырожденный,退化,54
14252,сервер,服务器,6
9260,лафайетт,拉斐特,50
9922,миссис,太太,10
12686,аккуратный,整齐的,21
13806,как,作为,5
3887,каса,casa.,74
7132,касабланка,卡萨布兰卡,64
9132,эрозия,侵蚀,51
1444,диакритики,变音符号,88
9633,грудь,胸部,42
14018,текущий,当前的,7
7326,сброс настроек,重置,60
11502,тринидад,特立尼达,33
12227,рождение,诞生,12
8942,разрушительный,毁灭性,38
7597,лопата,铲,56
5096,нечестный,不诚实,77
2123,антитанцкий,antitrank.,92
2989,uninformed,不知情,80
11353,бельгийский,比利时人,34
13025,полковник,上校,18
4903,оленей,驯鹿,78
6030,кант-кант,康德,71
6183,картель,卡特尔,66
5897,вето,否决,62
12693,мышь,老鼠,22
454,гарлекин,丑角,90
6039,флиндры,弗林德勒,71
6316,хэйдн,哈迪恩,70
4209,синтетаза,合成酶,82
14448,стал,变成了,9
4467,долей,dooley,81
6131,выкуп,赎金,69
9315,копа,cop,49
10015,директора,董事,17
3999,аркадиан,阿卡迪亚,73
4868,унитарный,酉,78
12451,база данных,数据库,24
13613,изн,isn.,12
11711,оливер,奥利弗,27
10042,справиться,应付,43
12988,контрольный список,清单,18
13075,критический,危急,11
8202,дорогой,宠儿,57
7339,компас,罗盘,57
4814,захватывающие,侵略者,31
6898,призраки,鬼,30
13719,ака,阿卡,12
14494,лос -,洛斯,38
7957,коренастый,矮胖,59
12978,ушел,走了,19
9989,северо-восток,东北向上,44
12196,стандартное восточное время,美东时间,26
12722,мама,母亲,21
3333,тонально,送货送货,83
3021,барракуда,梭鱼,87
2855,беспечный,粗心,85
9547,лихтенштейн,列支敦士登,48
11710,классический,古典,17
10784,отчетливо,据说,38
1001,мет,meth,96
2288,уст,ust.,91
846,путепроводы,立交桥,92
12790,поражение,打败,10
3070,коннотация,内涵,62
12288,поспешный,sp.,25
7624,указ,法令,52
658,высадка,现存,98
13575,боб,鲍勃,12
598,иерархический,分层,91
11563,столичный,大都会,32
1654,мошонка,阴囊,93
9399,без имени,未命名,49
3341,бутадиен,丁二烯,87
7354,сюжетная линия,故事情节,57
6038,кефаль,鲻,67
9430,захватывающе,令人兴奋的,34
10986,гибридный,杂交种,37
4896,подрядчики,承包商,62
2405,поморский,pomeranian,90
5655,стеган,stephane.,74
10237,ключи,钥匙,11
9976,православный,正统,44
5903,птичник,禽,72
9627,проклинать,诅咒,41
11028,землетрясение,quake.,35
399,бикарбонат,碳酸氢盐,100
5963,регулировать,调整,38
7116,бюст,胸围,50
10501,чудес,奇迹,15
12362,пакеры,包装商,24
446,нехарактерно,一部经态的,88
9562,зарплата,薪水,43
312,гимпи,体育馆,100
13124,продлицо,prod,17
741,дантон,丹顿,98
758,бурбанк,伯班克,98
1035,шрифт,shreveport.,97
3671,диагональ,对角线,77
12497,бегун,赛跑者,18
2453,спаситель,救主,88
1242,пятно,弄脏,63
470,аббат,雅博,97
13234,дорогая,亲,16
5022,прилагается,封闭,71
9241,без мужчин,无人,50
1858,мимас,迈纳斯,93
5892,заслуженный,勋,72
3541,вышивка,刺绣,86
1922,моряки,海员,93
9219,гангстер,流氓,48
13394,революция,革命,14
5045,моди,modi.,77
6240,gps,全球定位系统,14
6246,бор,硼,70
10736,энни,安妮,38
12592,акты,行为,9
12499,терроризм,恐怖主义,18
5389,циничный,愤世嫉俗,57
12110,фокус,重点,27
3511,бальный зал,舞厅,85
836,raphoto.,raido,98
12609,мил,米尔,22
6416,разборка,纷争,68
9347,изгнание,流亡,42
3468,шропшир,shropshire.,87
10196,угловые,corner,43
13796,в,在,5
139,ассамский,assamese.,100
1349,рабочая станция,工作站,87
388,перепевать,鹌鹑,98
13538,согласие,遵守,13
13126,итальянский,意大利人,16
1886,педаль,踏板,84
11845,значимый,有意义的,29
8228,вакуум,真空,57
9902,пелотон,peloton.,45
7723,неспособность,无力,60
2321,пьянство,酒醉,72
9140,chrysler,克莱斯勒,51
8420,магнум,magn,56
9094,набирать номер,拨号,45
1460,неравномерно,不等,93
5586,наивный,幼稚的,70
1140,приманка,诱饵,72
6377,триптамина,tryptamine,69
4827,листерес,凭证,78
2400,исполнитель,执行者,88
4766,выводок,quid.,79
9384,насыпь,冢,46
9877,приставка,安慰,34
753,апостановие,叛教,98
8293,энтузиазм,热情,57
1438,пятидесятность,五旬节,67
13248,проводить,pro,14
9679,броня,盔甲,21
9291,стамбул,伊斯坦布尔,50
13416,популярный,受欢迎的,13
4504,ножи,刀刀,80
9438,банка,罐,46
6779,текстура,质地,59
10810,жертва,牺牲,37
10209,держать пари,赌注,36
13461,короче,较短,14
11839,пропаганда,宣传,30
7058,йен,日元,65
82,пибоди,皮博迪,100
9974,сенегал,塞内加尔,44
14091,не,n,8
14262,корпоративный,公司的,15
12240,разделенный,分为,21
4733,прохладный,最酷的,79
1136,сороконожка,蜈,96
12337,параметр,环境,9
1293,альгамбра,阿尔罕布拉宫,96
11038,болота,沼泽,36
7547,яхта,游艇,52
8565,имбирь,生姜,55
13583,италия,意大利,12
13067,родной брат,兄弟,12
8381,продолжительность жизни,寿命,56
4697,щульц,舒尔茨,78
6837,текила,龙舌兰酒,66
461,примириться,调和,85
5131,фолиевый,叶,77
7936,гравий,碎石,59
769,госу,戈什,98
10031,неправильно,不正确,44
133,занзибар,桑给巴尔,100
1961,аскари.,askari.,93
10391,прыгать,跳跃,8
362,дискриминатор,歧视性的,100
294,бесплодный,果然,100
3794,автоответчик,自动,85
4386,освещенный,照亮,60
4139,на север,向北,33
10828,кока,古,38
1723,похвальный,表彰,55
5822,мы б,星期三,38
12923,кроме того,而且,19
285,вонючий,臭,99
11211,вермонт,佛蒙特,35
6281,диарея,腹泻,70
13496,капитан,队长,13
1411,редуктор,齿轮,27
13379,пистолет,枪,12
4651,военнослужащие,军人,80
13362,определенный,定义,13
238,ворсин,小憩,81
739,ортогональный,正交,93
6631,мастодон,乳房,67
5835,морская звезда,海星,73
5417,бамбук,竹子,74
5746,лома,遗址,73
4621,подонок,笨蛋,80
6554,бутан,不丹,68
10946,гордость,自豪,37
2679,розалинда,罗莎琳德,90
13182,римский,罗马,16
1291,контрпродуктивность,适得其反,93
10359,вестминстер,威斯敏斯特,41
8610,виноград,葡萄,43
4383,считать,奇,81
12932,гну,gnu.,19
10769,пассажирский,乘客,27
13714,чемпионы,冠军,9
9697,нло,飞碟,45
13916,продукт,产品,8
13246,атланта,亚特兰大,16
3019,моющее средство,洗涤剂,88
10611,дизель,柴油机,38
6154,преодолевать,sch,70
2945,наушники,耳机,81
4248,деви,德维,82
13078,аэропорт,飞机场,17
2616,счастливее,更幸福,90
7513,бз,bz.,62
12776,охват,覆盖范围,21
4864,навася,navajo.,78
2154,эпинефрин,肾上腺素,91
11994,расширенный,扩展,16
10006,осел,驴,44
8965,разумный,懂事,48
12300,диссидент,相对的,25
12216,toyota.,丰田,26
6007,договориться,龙岸,72
6647,познавательный,认知的,62
14394,вопрос,问题,5
13264,мэри,玛丽,14
14225,основной,主要的,7
2381,буллок,犍,89
10301,карнавал,狂欢,41
13580,формальный,正式的,12
13415,мэтью,马修,14
12450,утка,鸭,19
7486,благословить,保佑,45
2246,минни,米妮,91
10235,километры,公里,38
14172,код,代码,12
639,манжета,袖口,83
5102,чепуха,舍,76
9426,экспертиза,专业知识,49
7448,дианец,黛安,54
1675,солон,solon.,92
3973,соната,奏鸣曲,82
13235,применение,用法,16
11118,йд,yd.,35
6893,ракетки,扒手,66
14515,чикаго,芝加哥,11
7298,живописный,景区,63
12050,бак,buck,25
3228,халатность,疏忽,67
1469,протяженность,旷日持久,95
7278,получатель,接受者,48
2463,отбиение,抨击,52
11770,фиджи,斐济,30
13632,форум,论坛,12
10402,бежал,逃货,41
13244,по рукам,交易,12
11999,брак,婚姻,27
7884,изабелла,伊莎贝拉,59
13032,точно,确切地,18
10419,сноска,脚注,30
12819,предполагать,认为,14
10555,прусский,普鲁士,39
8548,злодеяния,恶棍,47
13722,привилегии,特权,11
6901,мн,mn.,66
2976,урса,ursa.,65
8447,бульвар,林荫大道,55
13109,природа,自然,12
9061,рубашки,衬衫,36
12034,разговор,谈话,28
2584,обнимать,拥抱,62
12869,промежуточный,fl,20
1292,толстой,托尔斯泰,96
6678,известняк,石灰石,67
3218,сверхзвуковой,超音速,57
13271,реле,中继,15
10905,каппа,kappa.,38
13745,доска,木板,11
13568,миннесота,明尼苏达州,12
1547,оргия,orgy.,93
1610,дисперсия,方差,93
9307,дебютированный,首次亮相,18
12160,экспедиционный,探险队,27
13627,правильный,恰当的,12
7675,нахмурился,皱眉头,55
5371,масхид,masjid.,75
7894,трение,摩擦,58
3220,волнистый,波浪状的,86
5802,саскатун,萨斯卡通,73
13346,в одиночестве,独自的,15
11533,любопытный,好奇的,32
13363,ливан,黎巴嫩,15
8860,аббатство,修道院,53
13278,патент,拍,14
2651,гемоглобин,血红蛋白,90
1263,опросный лист,调查问卷,91
8253,киев,基辅,57
10632,богатер,里希特,39
3982,облачно,多云的,72
10224,колючий,cobb.,41
8573,хаббл,哈勃,55
13238,стэнли,斯坦利,16
4147,виадук,高架桥,78
12222,старшая,年长,26
9371,растительность,re,49
9089,конечный,有限,48
12575,гало,光环,23
3727,стоячая вода,死水,85
12350,стоянок,常设,11
5168,рентабельность,rg.,76
12662,черный список,黑名单,12
5724,жонглирование,戏法,72
6401,курдистан,库尔德斯坦,69
5187,кремль,克里姆林宫,76
4371,недостаток,坏处,66
9518,чарльстон,查尔斯顿,48
5393,сосед,邻居,42
7267,лимерик,利默里克,63
14105,исполнительный,管理人员,18
7768,чо,cho,60
12769,гэмпшир,汉普郡,21
9835,расследование,询问,42
2323,симбиоз,共生,91
9006,ковентри,考文垂,52
5358,сталкер,追踪者,71
