ID,RUSSIAN,DEUTSCH,INTERVAL
7862,не нравится,nicht mögen,52
14478,аналитик,analytiker,46
5964,кс,ks,71
9320,радость,freude,47
7324,возникать,entstehen,47
8421,персилия,persien,56
1845,засекание,geboten,93
14056,ли,ob,11
9187,класка,klaren,50
10317,джава,java,41
5418,деление,fission,74
4120,касс,kass,82
4671,неудобный,unbequem,78
1956,торговаться,schnäppchen,58
7978,магний,magnesium,59
8135,высылка,vertreibung,52
6983,сода,limonade,65
3279,в нем,darin,87
5945,модена,modena,71
2092,десерт,nachtisch,91
5781,подчиняться,folge leisten,62
13077,институт,inning,12
6914,биена,biene,64
3150,неисправность,herunterfahren,86
9378,чистилище,fegefeuer,49
11603,виртуальный,virtuell,24
5354,вечернее,pearce.,75
8366,маневренность,manöver,42
5738,погибли,sterben,63
9358,не соответствует действительности,unwahr,49
7918,марена,stute,59
11527,потери,maut,31
6321,archduke.,erzherzog,67
6569,пренебрегать,vernachlässigt,55
6448,к кхмерам,khmer,68
4065,пероксид,peroxid,81
9144,тарелки,platten,20
5118,конечный,bekämpfe,75
13440,что бы ни,wie auch immer,14
3859,выживает,überlebt,22
10960,манила,manila,37
672,обертоны,obertöne,94
4058,вишну,vishnu,83
11555,максим,maxime,30
9970,хиппи,hippie,41
6767,очевидность,augenzeuge,57
2830,искушения,versuchungen,63
7823,клэр,claire.,47
6187,пикарун,picaroon,70
13717,конгресс,kongress,12
7638,аэромерие,aeromedizinisch,61
7892,союзник,verbündete,18
8385,порох,schießpulver,56
5267,хореография,choreographie,75
14178,европейский,europäisch,11
6579,кипур,kippur,67
13924,против,gegen,7
1854,водосвинка,capybara.,91
5435,regt.,reut,75
7722,свастика,hakenkreuz,60
3670,ниша,nische,83
6691,даровал,gepflegt,62
14280,высказывание,sprichwort,8
7264,вафля,waffel,60
10500,родригес,rodriguez.,40
13546,побережье,küste,13
667,слышно,hörbar,94
6499,аттила,attila,68
8760,анаболизм,anabolisch,53
5316,рикки,rickey.,75
4144,самый широкий,breitend,82
215,палл,leichentuch,100
10858,порнография,pornographie,38
14173,повысился,erhöht,12
3720,солдачи,subbeachin.,85
14011,предоставлять,bieten,6
6014,опыта,repechnos,71
606,метилен,methylen,99
7153,развод,scheiden lassen,58
11183,викторианский,viktorianisch,35
4424,посадка,zentaur,75
5699,оправдано,garantiert,31
10786,башмак,diener,38
333,hiccup.,schluckauf,97
4846,фармацевтический,pharmazeutisch,67
7099,измена,verrat,62
2795,ежевика,brombeere,89
11933,авиакомпания,fluggesellschaften,24
5502,лучан,lucan,74
13747,синий,blau,11
11288,сиракуз,syrakus,35
14253,техас,texas,10
14310,что-нибудь,etwas,8
14181,третий,dritte,8
7707,петерс,petersen,61
9061,рубашки,hemden,36
2153,неконтролируемый,unkontrolliert,81
13333,разумно,vernünftig,6
10282,дербишир,derbyshire.,42
11989,катрина,katrina.,28
3712,подкубант,skuba,85
13448,самих себя,sich,14
7364,эпископал,episkopal,62
11891,красноречие,redskins.,29
10246,хэллоуин,halloween,42
14237,известен,bekannt,9
9866,уитмен,whitman,45
14432,страхование,versicherung,14
8462,платон,plato,55
9283,превосходить,überwinden,45
6093,майфлы,eintagsfliege,71
3656,тукан,tukan,85
3138,духовенство,klerus,88
7294,дворак,dvorak.,62
2465,жених,bräutigam,76
10502,мос,mos,21
6302,улитка,schnecke,63
6753,берил,beryll,65
13835,воз,who,6
8868,беспристрастный,unparteilich,52
13216,разве,wasn,16
5683,пропускной пункт,kontrollpunkt,62
7929,инказ,inkas,39
4137,школьный класс,klassenzimmer,74
1062,экологичность,umweltschutz,33
7129,циан,zyan,64
2474,торы,tori,57
2390,sportscaster.,sportlerin.,86
4449,литр,liter,48
5712,выпуклый,verschmutzte,35
4639,колючка,prickeln,79
1858,мимас,midas,94
8513,луковица,birne,53
3285,мотив,motiv,79
5784,приливы,gezeiten,33
2664,лайссес,laissez.,89
5575,поглощение,absorption,72
7794,пьяный,betrunken,60
9492,двусмысленный,zweideutig,39
7630,внеземной,außerirdisch,60
10021,компоненты,bauteile,28
9611,воспроизведенный,reproduziert,38
5310,ямайский,jamaikanisch,73
13137,орегон,oregon,17
12035,невозможный,unmöglich,27
9442,богослужение,umstritten,48
1048,редёгс,redlegs.,97
1344,сетка,gittergewebe,91
11745,хлопок,baumwolle,30
11318,маргарет,margaret,34
11072,украденный,gestohlen,36
10861,кокс,kegelung,38
11770,фиджи,fidschi,30
12578,ливанец,libanesisch,23
10501,чудес,wunder,15
11786,ухоженный,minderwertig,30
14083,важный,wichtig,8
12708,в ролях,gießen,19
9064,искатель,sucher,49
5826,домика,dominique,72
2048,подзаголовок,unterüberschrift,69
6747,осуждение,denunziert,55
13562,месяц,monat,10
560,гимны,hymen,99
14491,покупка,kaufen,25
38,уравновешиваться,pferde-,98
13225,упал,ist hingefallen,16
2359,забитый,am lustigsten,91
1768,на восток,ostwärts,50
7457,откат,rollback,62
2456,приготовленный,gekocht,24
6394,розмари,rosmarin,69
4847,сравнить,gleichnis,78
7225,тета,theta,63
400,гондуран,honduranisch,98
14148,предложенный,vorgeschlagen,9
7716,освобождать,befreit,51
2707,очередь,warteschlange,81
11515,гер,gr,32
1816,йогурт,joghurt,94
2161,наркотик,dope,54
6184,анголь,angolan,67
4354,мак,mach,81
10622,бертон,burton,39
9480,тм,tm,48
10599,оз,rn.,39
5090,устный,verbal.,65
14372,правило,regel,7
13664,местный,lokal,12
13398,мертвых,tot,14
5702,biz.,branche,73
12051,пол,boden,24
13567,соревнование,scott,13
12590,ислам,islam,16
5557,таурин,taurin,74
14264,нужный,erforderlich,6
9571,бункер,bunker,44
11063,кола,cola,37
9924,арабский,arabisch,44
9827,соединения,verbindungen,11
4294,ножницы,schere,69
12227,рождение,geburt,13
9802,удивительно,überraschend,21
1144,ванкель,wankel,96
10814,проклятие,verdammt,34
1838,итализован,kursiv,88
2301,сомневался,bezweifelt,19
5924,жаркий,am heißesten,71
3309,биолог,biologe,73
8531,султан,sultan,52
111,проживание,subsistenz,90
151,тепла,wärme,100
11405,ромео,romeo,34
4418,газель,springbock,67
9589,штемпель,phain,47
8878,боно,bono.,52
6364,распустить,sich auflösen,39
2987,убедительно,überzeugend,88
5737,глювер,glover,73
5100,сочлененный,artikuliert,64
13404,вместе,zusammen,14
13447,насос,pumpe,14
552,неразбавленный,nicht aufgeteilt,94
12302,ки.,chi,25
5609,гиз,giese,70
1777,ревность,eifersucht,90
13554,ценится,hochgeschätzt,9
3882,сухопутный,murmeltier,84
12186,меркурий,quecksilber,26
6389,гель,gel,66
4882,роббинс,robbins,75
10729,повествование,narrativ,38
13243,воскресенье,sonntag,16
12357,учреждения,institutionen,6
11270,прогрессивный,progressiv,17
10542,родни,rodney,40
13809,от,aus,5
13340,шкала,skala,14
6695,преамбулы,präambel,66
3441,нетрадиционный,unkonventionell,85
6976,склон,neigung,53
6526,рой,schwarm,62
6053,дебора,deborah,71
11217,основной поток,mainstream,35
8165,крупа,getreide,55
9687,баркер,barker,46
13879,сейчас,jetzt,7
11043,переводить,übersetzen,18
652,амброзия,ambrosia,98
2560,игра,spielhaus,90
11963,противники,gegner,22
10320,пределы,grenzwert,9
8250,выгнал,ausgewiesen,51
13411,мост,brücke,13
10251,нм,nm,42
13528,адам,adam,12
11426,троян,trojaner,22
9718,тонга,tonga,46
10404,шум,lärm,40
13437,театр,te.,14
10789,инструменты,werkzeuge,19
5433,колли,collie,71
8108,контекстуальный,kontextualität,56
3510,буксир,abschleppen,53
13830,также,auch,5
1647,симметричный,symmetrisch,82
7727,неаполь,neapel,61
11875,философия,philosophie,29
2822,вредный,pest,86
6727,дженк,basteln,64
6734,дамаск,damaskus,66
11071,взрывной,explosiv,18
9227,меза,mesa,50
12059,метки,markierungen,7
9815,висит,hängend,31
2634,лапа,pfote,85
3210,гигантский,riesig,76
1293,альгамбра,alhambra,96
11162,кокаин,kokain,36
283,крупный план,nahansicht,98
14494,лос -,los,38
5240,набрать номер,dialup.,76
9909,англ,enge,44
13693,любовь,liebe,11
4093,голландец,holländer,83
5643,карбокси,carboxy,73
9453,контра,intraut,48
2172,кролики,kaninchen,35
438,проходность,durchgang,94
13462,линкольн,lincoln.,14
1539,магнин,mit einem magnon,95
7039,коллеги,gegenstücke,49
8167,абитуриенты,teilnehmer,51
9230,кирпич,backstein,45
8551,плазма,plasma,55
7176,удобный,praktisch,44
11954,рабство,sklaverei,28
12848,синдром,syndrom,20
9435,ранчо,ranch,47
8022,краситель,farbstoff,53
7953,презерватив,kondom,56
5587,рвота,erbrechen,67
14065,жесткий,hart,8
12812,трогать,berühren,17
2352,аятолла,ajatollah,89
4526,фамилия,nachnamen,38
680,археолог,archäologe,88
1480,бипартисан,zweipartisaner,95
8338,растр,raster,56
9055,гроза,gewitter,41
8109,шкафчик,schließfach,57
14144,рынки,märkte,12
10530,координаты,koordinaten,21
13232,додо,dodo.,16
6284,раскрасна,rückläufig,62
1431,наблюдатели,beobachter,87
3777,редкий,spärlich,68
7394,омар,hummer,62
13779,уильям,wilhelm,9
9454,кулер,kühler,48
2755,жажда,lust,85
9366,вольта,volta,49
12110,фокус,fokus,27
13345,упражняться,üben,12
11520,дарвин,darwin.,31
12692,самуэль,samuel.,22
7966,воробей,spatz,57
9153,отрицание,verweigerung,49
13523,лето,sommer,13
10101,оделась,angezogen,25
1618,базальт,basalt,92
10175,борец,torschütze,32
13322,привет,hey,15
4658,неизбежно,zwangsläufig,50
7280,дев,anwenden,62
7708,дикобраз,stachelschwein,60
4484,грасиас,grazien,80
11798,растущий,wachsend,22
4616,лат,lat,79
7058,йен,yen,64
6537,coolidge,kühlgebiet,68
8740,трио,trio,52
8850,наклонный,geneigt,40
10208,тихий,ruhig,41
11182,steeplechase.,hindernislauf,35
10088,огненная ловушка,feuerfalle,43
814,джазжи,jazzy.,98
4530,закаленный,temperiert,43
4773,сардар,sardar,78
5540,дробил,droit,69
6240,gps,geographisches positionierungs system,14
12861,фил,phil,20
8396,престижность,prestigeträchtig,56
7693,пруд,teich,59
4022,реестры,register,6
12619,хан,khan,22
2332,триллион,billion,89
7565,бенин,benin,62
9115,недоразумение,missverständnis,43
4814,захватывающие,eindringlinge,31
916,виселица,galgen,96
9067,далтон,dalton,51
1223,пеласты,peltasts,93
11938,сыр,käse,28
8668,урегулированный,gesinnt,10
1233,диол,diol,94
11176,авторы,autoren,9
10551,импульс,schwung,40
