ID,RUSSIAN,POLONAIS,INTERVAL
6984,вмешиваться,kolidować,38
11827,арнольд,arnold.,30
13982,разработка,rozwój,10
5051,болван,bol.,77
8300,зебра,zebra,52
8167,абитуриенты,uczestnicy.,51
4243,тал,tal,82
1192,рема,rhema.,96
3724,арендовать,arend.,84
8580,суперинтендант,superintendent,52
14182,банки,banki,14
11252,приписывается,przypisany,14
11061,боеприпасы,amunicja,37
9931,пытка,torturować,39
1127,экскреция,wydalanie,94
10623,терра,terra.,39
9174,поздравляю,gratulacje,43
9375,осьминог,ośmiornica,49
8780,нелли,nelly.,53
5557,таурин,byczy,74
11765,ральф,ralph.,30
13712,verifiable,sprawdzalny,8
7932,побуждение,wiejski prostak,59
315,одиночка,samotnik.,100
4632,блин,naleśnik,73
1500,впечатляюще,spektakularnie,95
3441,нетрадиционный,oryginalny,85
875,предисловие,przedmowa,91
14115,закрывать,zamknąć,10
8327,ориентация,orientacja,32
1451,остеология,osteologia,95
9827,соединения,znajomości,11
4671,неудобный,niewygodny,78
2334,тезка,imiennik,89
11470,курсив,kursywa,29
6785,ацетил,acetyl,65
1389,interdictory.,zakazujący,96
13686,вопросы,zagadnienia,8
10123,рог,klakson,34
12638,интенсивность,intensywność,18
2012,обычное дело,komunał,92
13615,тагалог,tagalog.,12
13793,к,do,5
9549,автобусов,autobusy,47
5274,евангелион,ewangelion,76
8608,шиа,shia.,54
2256,мозель,moselle.,91
13306,сокс,sox.,16
8431,сокрушитель,scudder.,56
6243,номенклатура,nomenklatura,70
434,аншлусс,anschluss.,100
4806,фаршированный,nadziewany,68
11138,евгений,eugene.,34
5359,зубная паста,pasta do zębów,75
4702,безответственный,nieodpowiedzialny,76
807,ланселот,lancelot.,98
394,литам,latham.,100
10280,филиппинс,filipiński,40
2575,милиционеры,milicjant.,90
5532,кипарис,cyprys,74
8569,дрейф,dryf,35
1943,затишье,zastój,90
6853,тудор,tudor.,66
2301,сомневался,wątpliwy,19
7489,подчеркнул,podkreślony,46
2137,моторизованный,zmotoryzowany,92
9950,пионер,pionier,36
7495,бальбоа,balboa.,62
9181,стокгольм,sztokholm,50
4893,проще всего,najłatwiej,78
12176,выдающийся,wybitny,27
11724,кобра,kobra,30
1328,апати,apatia,96
9778,казино,kasyno,42
8218,исключительно,wyjątkowy,13
5607,реквид,msza żałobna,74
10807,от имени,w imieniu,38
3293,соплеменники,plemienia,87
11753,трой,troy.,30
6056,выстрел,obstrzał,71
6293,скарборо,scarborough.,70
7306,суперизм,sutener,62
6216,беатрис,beatrice.,70
3424,табу,tabu,84
6227,дрожжи,drożdże,70
8635,жаба,ropucha,53
6839,джеймсон,jameson.,66
14424,особенно,zwłaszcza,11
905,культивируется,uprawiany,64
13067,родной брат,brat,12
2147,beldam.,starucha,92
2160,оговорщик,gaduła,89
2604,логический,boolean.,88
2901,подгузник,pielucha,85
11121,эстония,estonia,36
707,слона,slone.,98
11273,сериал,seryjny,32
12907,артур,arthur.,20
12367,безумие,niepoczytalność,20
3885,акне,trądzik,84
13798,является,jest,5
5252,сарказм,sarkazm,76
10995,дегидрогеназа,dehydrogenaza.,37
5765,бк,bk.,73
5937,ущелье,wąwóz,53
10380,хилари,hilary,37
29,меланхолия,melancholia,100
6803,поллард,otręby,66
2217,асимметричный,asymetryczny,86
9460,филе,fidel.,43
2656,мидтаун,midtown.,90
8122,доступен,uzyskać dostęp,8
7332,вердикт,werdykt,61
13858,первый,pierwszy,6
8063,усадьба,dwór,58
268,неаполитан,neapolitan.,99
13193,руководство,podręcznik,16
5434,воен,jaz,75
1601,уточнение,tokarka,94
388,перепевать,przepiórka,98
10971,джеки,jackie.,35
5490,страус,struś,73
4418,газель,springbok.,67
10571,всё,coraz bardziej,39
12127,страх,strach,22
13776,тур,wycieczka,10
12604,неразборчивый,ne.,23
7424,мудрость,mądrość,62
5379,пиппен,pippen.,75
7852,колыбель,kolebka,59
14353,описанный,opisane,10
9346,прокламация,głoszenie,48
1531,буржуазия,burżuazja,95
13921,сказать,mowić,8
8701,погибший,rozpruwacz,54
9055,гроза,burza z piorunami,41
11701,барон,baron,30
7379,сектора,sektory,32
6746,мебель,meble,66
10008,меридиан,południk,44
3387,надписи,inskrypcje,67
13476,прямой,proste,14
1008,телеграфия,telegrafia,97
335,тарзан,tarzan.,100
6168,макрос,makro.,70
12098,консервативный,konserwatywny,21
13059,дважды,dwa razy,18
6383,удалять,oczyścić,60
2001,обморок,półomdlały,67
4257,дилемма,dylemat,80
3367,пышность,ptyś,71
9714,церемонии,ceremonie.,21
6481,башни,buffy,68
1808,превышать,przecedzić,94
7977,узел,węzeł,28
9463,коре,coe,48
13291,нация,naród,7
2035,питомник,żłobek,92
11723,кит,wieloryb,27
10456,трава,trawka,40
13627,правильный,właściwy,12
7971,шейх,szejk,59
8769,легко,łatwo,53
11804,фабрика,fabryka,27
5266,разврат,człapać,62
13003,сдержанный,trzymane,19
276,евангельский,ewangelicki,73
11801,инд,ind.,30
7272,плач,płacz,33
9737,камер,krzywka,39
213,пролетариат,proletariat,100
10136,шелк,jedwab,42
13145,аризона,arizona.,17
4767,канд,kang.,79
4575,биатлон,biathlon.,80
5007,усенет,usenet.,77
3386,неверие,niedowierzanie,86
5387,бензол,benzen,75
2488,воронка,lejek,86
9075,неактивный,nieaktywny,47
9413,манго,mango,48
3817,паритет,parytet,84
1697,каллиграфия,kaligrafia,94
4544,заправлять,zamazać,52
7139,августин,augustyn,60
2153,неконтролируемый,niekontrolowany,81
11323,впадина,koryto,34
7938,включать в себя,włączenie,21
1385,трихлорэтан,trichloroetan.,96
3381,миниатюры,miniatury.,61
6112,чемодан,cl.,70
3109,устье,ujście,86
12436,облегчение,ulga,24
2106,гвардейцы,strażnicy.,92
10215,хейл,krzepki,42
9130,бесконечно малый,nieskończenie mały,45
12460,уилтон,wilton.,24
9128,байты,bajty,44
13761,земной шар,ziemia,12
5438,тонкин,tonkin.,75
14208,поле,pole,8
5861,гиперактивность,nadpobudliwość,69
11649,заслуживает,zasługuje,23
1574,озвучивать,udźwięcznienie,20
1021,бойкот,bojkotowanie,63
13508,джефф,jeff.,13
6646,жизнеспособный,wykonalny,67
14434,требует,wymaga,6
655,рокеры,rockers.,72
2072,кубок,czara,91
13519,бен,ben.,13
3711,самсон,samson.,85
2343,двусторонний,dwustronny,90
7212,весить,ważyć,45
949,геологи,geologowi,76
13408,в конце концов,ostatecznie,14
5516,арахис,orzeszki ziemne,40
4988,салина,salina.,65
274,микадо,mikado.,97
2790,пигман,pigman.,89
8447,бульвар,bulwar,55
2648,митохондрион,mitochondrion.,90
6775,зигфрид,siegfried.,66
5215,открытка,pocztówka,71
1525,любера,smarowanie,95
7352,консорциум,konsorcjum,62
9936,шире,szerszy,44
14044,ставки,stawki,7
10718,вымпел,proporzec,38
8678,связывание,wiążący,47
9480,тм,tm.,48
10488,частично,częściowo,40
8042,таннер,garbarz,58
2605,слюда,mika,90
4280,бурундуки,chipmunks.,61
5541,шифер,łupek,54
1122,орицилка,orbicle.,96
4909,серра,serra.,78
7722,свастика,swastyka,60
8208,жук,chrząszcz,55
9351,балийство,bali.,49
13753,огайо,ohio.,12
9059,выбирая,wybór,8
10389,флагштафт,maszt,41
12186,меркурий,rtęć,26
926,бриттен,britten.,97
691,bandwagon.,wóz dla orkiestry,97
3990,конфискованный,skonfiskowany,71
8068,племена,plemienny,58
6167,бриг,bryg,70
6708,франкенштейн,frankenstein.,67
12117,графика,grafika,15
3289,коран,koran.,87
11579,соника,dźwiękowy,31
2429,анк,anc.,91
4447,слизняк,skradać się,67
13659,разрешающая способность,rezolucja,12
7207,лепаж,lepage.,63
6560,оторвать,roztocz,68
10021,компоненты,składniki,28
12889,сердце,serce,15
6502,накладные расходы,nad głową,68
8793,дейтон,dayton.,53
14124,отчеты,raporty,5
13368,трофей,trofeum,15
14224,форма,formularz,8
8508,прилив,pływowy,55
123,якима,yakima.,100
3813,мент,ment.,84
14121,изготовление,zrobienie,5
3358,мочеиспускание,moczowy,87
10221,пылесос,odkurzacz,42
11533,любопытный,ciekawski,32
4750,камбоджин,kambodżacz.,76
9907,подавать в суд,pozywany,22
10387,летчики,airmen.,41
6467,argent,srebrzysty,69
4183,поджелудочная железа,trzustka,82
11747,двадцатый,dwudziesty,30
10538,сумерки,zmierzch,40
4294,ножницы,nożyce,69
2467,паломничество,pielgrzymka,90
13129,алабама,alabama.,17
12650,тампа,tampa.,22
3756,ос,wół,84
7770,сожалеть,żal,22
10426,ягода,jagoda,40
7657,монмут,monmouth.,61
7388,родной город,miasto rodzinne,62
9784,тщеславие,próżność,45
12905,арканзас,arkansas.,20
2770,субсидия,subsydium,76
6681,дураки,głupcy,36
10527,незамедлительно,natychmiast,40
6072,завоевано,zdobyty,44
14432,страхование,ubezpieczenie,14
3268,антагонист,antagonista,65
5334,пропан,propan,75
2195,мириад,miriada,90
12114,мята,mennica,26
13806,как,jak,5
7367,марксист,marksista,59
2382,рангун,rangoon.,91
11070,доказано,udowodniony,36
8243,простить,przebaczyć,50
4694,вандалистический,wandalistyczny,79
6135,коктейль,koktajl,65
12823,творческий,twórczy,20
11657,дурам,durham.,31
5453,миллениум,millenium.,75
9410,непреднамеренно,nieumyślnie,47
12118,додгеры,dodgers.,24
5000,полигон,wielokąt,68
9674,хх,xx.,47
2024,злоба,złośliwość,90
720,хеклер,heckler.,96
10342,датский,duński,41
14042,объявлено,ogłoszony,12
11068,яйцо,jajko,33
6451,арий,aryjski,65
11438,сухой,suchy,30
12087,очевидный,pozorny,16
11572,ландшафт,lanca,31
9474,сомалийский,somalijski,48
9019,дженна,jenna.,52
10181,голод,głód,43
2863,очарование,skurczybyk,88
10728,предсказанный,przewidywany,23
4848,бордо,bordeaux,78
4874,фиктивный,fikcyjny,78
8953,у ткани,tkacz,51
13794,и,i,5
1750,прямоугольник,prostokąt,91
3107,кварц,kwarc,88
3597,примата,prymas,76
3408,тигрис,tygrys,86
5738,погибли,zginąć,63
4166,жопинг,potykanie,82
8436,способности,umiejętności,22
1475,македон,macedon.,95
2208,титрование,miareczkowanie,90
749,ботулизм,botulizm,98
6994,шеви,pogoń,65
3400,мышцы,mięśnie,36
10481,поп,pp.,40
13923,сеть,sieć,8
5875,вероятность,prawdopodobieństwo,72
8396,престижность,prestiżowy,56
12562,финляндия,finlandia,23
10984,небеса,niebo,36
13328,артиллерия,artyleria,15
6411,дитто,tak samo,69
13915,твой,twój,5
5154,неуравновешенный,niezrównoważony,76
7569,пожертвование,darowizna,32
10763,мадонна,madonna,38
6441,под водой,podwodny,69
8118,астма,astma,58
13599,вернулся,zwrócony,9
5792,эквинос,równonoc,69
7317,мадлен,madeleine.,62
5445,галактик,galaktyczny,75
5543,полузащитник,halfack.,70
8504,талбот,talbot.,55
