ID,RUSSIAN,JAPAN,INTERVAL
10771,влажный,濡れた,38
9540,шорттоп,遊撃手,47
282,криптонит,クリプトナイト,100
14324,сенат,上院,13
10295,мятежник,叛賊,28
1172,келоуна,ケローナ,97
7272,плач,泣いて,33
6806,макияж  мириться,化粧,66
12704,сенаторы,上院議員,13
13337,бог,神様,14
1386,анаморфы,アナモフィック,96
4827,листерес,リスター,78
5521,вина,罪科,74
3301,персона,ペルソナ,79
5783,винтаж,ビンテージ,73
11435,обязанности,義務,18
14354,женщины,女性,11
1573,неологизмы,新ロジズム,77
3518,клевер,クローバー,86
4326,вследствие этого,そこで,82
8994,гусь,ガチョウ,52
5781,подчиняться,従う,63
4742,стыдящийся,恥ずかしかった,78
5325,торпед,魚雷,70
1847,oske.,斜め,94
7192,порядочность,dec dec,64
9663,феминизм,フェミニズム,47
5517,бессмертный,不滅に,58
10656,случайно,偶発的に,35
4944,сионисты,シオニスト,42
10025,горема,ハーレム,44
4600,одометр,オドメーター,80
14024,четверть,四半期,9
4463,текстовый,テキスト,79
2798,сланца,頁岩,89
10526,по существу,実質的に,19
13821,этот,これ,5
9218,бензин,ガソリン,50
11942,торговый центр,モール,28
8119,гладиаторы,剣闘士,46
13917,президент,社長,10
10174,спасатель,ライフガード,42
4167,гейгер,ガイガーー,83
10081,пещера,洞窟,39
2677,аграрный,農地,88
9984,переизбрание,再選,43
12365,жемчужина,パール,25
11306,arjun.,アージュン,35
55,ова,oka.,100
14123,результат,結果,7
10723,демонстрация,デモンストレーション,18
13465,рука,手,11
1803,пастушка,cowher,94
14146,имя,名前,6
11879,воспитывать,民衆,30
5359,зубная паста,歯磨き粉,76
10507,паника,パニック,40
2211,ванды,販売会,91
497,ривьера,リビエリア,99
14417,ограниченное,限定,8
13362,определенный,定めた,13
6036,драгоценность,宝石,60
1170,пылающий,燃えるように,50
7616,карма,カルマ,62
10481,поп,pp.,40
3859,выживает,生き残る,23
12322,звуки,聞こえない,12
718,потурять,タトリー,95
12574,моор,ムーアーリー,22
3932,произносить,発音する,39
10499,холден,hold,41
8377,настроение,感情,45
9649,rti.,rt,47
3847,затрагивание,タッチバック,85
12069,молоток,ハンマー,27
9297,благотворительность,慈愛,46
12573,полегче,より簡単に,23
8116,жалкий,哀れな,57
4964,авалон,アバロン,78
4993,колесница,シャリオット,70
9686,папочка,お父ちゃん,47
11248,бесконечность,無限大,35
8093,юбки,スカート,47
1916,многообразие,マニホールド,65
11120,осторожность,care care,37
3512,ферментация,発酵,81
800,друид,ドルイド,88
2879,возрождаться,復旧,72
12100,дс,ds.,28
14171,апрель,4月,5
7879,крокер,コルコール,60
7746,произношение,発音,58
11384,лаура,ローラ,34
2256,мозель,モセル,92
9330,производителя,メーカー,41
7631,бухта,入り江,62
11478,альфред,alfred.,33
12651,ken.,ケン,22
1594,развиваться,発展,37
9283,превосходить,克服,46
7682,банджо,バンジョー,61
9040,множество,配列,50
2589,чудак,we we,89
9402,почтовый,郵便,49
13914,существование,いる,5
3819,таверна,肩掛け,82
13632,форум,フォーラム,12
1117,шлак,スラグ,92
12643,приглашенный,招待,6
13697,стивен,スティーブン,12
6387,светящийся,世俗的に,61
9156,абердин,アバディーン,51
7023,ковер,カーペット,63
4488,cooley,co co,81
4037,приступ,流行,68
9997,пишец,ピフル,45
9183,серотонин,セロトニン,51
12024,благ,ブラーの,28
7096,альта,ビオラ,65
9500,милосердие,慈悲,45
1769,реклассифицированный,再分類された,88
8009,голый,裸,35
8657,альба,アルバ,54
10569,мюнхен,ミュンヘン,40
8768,меню,メニュー,52
13582,история,話,12
3727,стоячая вода,たまり水,85
14447,начинать,始める,11
12778,нарушение,違反して,6
112,трон,トロン,100
9074,разбросанный,散らばっている,45
3134,нежелательно,望ましくない,71
14203,обработка,処理,10
4677,канакс,カタック,80
11265,арктический,北極圏,35
1988,самарра,サマラ,93
2904,инвернесс,インバネス,89
3039,кирпичная кладка,石積み,88
5471,либертариан,自主,63
12561,эс,esk.,23
12855,медицинский,医学,19
5128,герметичность,公国,74
11996,тюлень,密閉する,21
5641,отработанный,挙った,65
10273,преемник,後継,41
9893,скульптура,彫刻,44
1296,ritz.,貴方,96
12240,разделенный,分けた,22
12189,парнер,パーカー,27
12782,в линию,列をなして,21
1823,экспрессионизм,表現主義,94
1579,разъяренный,怒った,89
11994,расширенный,誇張しました,16
8636,росомаха,ウルヴァリン,33
6525,овладение,e e,65
11648,ур,あなたは,32
155,тачка,手押し車,100
1181,штык,バヨネツェ,76
14413,работает,作品,5
4162,карац,懲罰,82
11610,литва,リトアニア,32
7982,жаловаться,文句を言う,29
5867,трансконтинентальный,トランスコンチネンタル,73
5577,кето,keto,74
12417,бар,バー,21
4907,феминист,フェミニスト,73
6715,самый лучший,最高級の,67
7837,встряхнуть,揺する,49
11229,плотина,ダム,33
3607,бюстгальтер,ブラジャー,78
4959,беспилотный,無人,78
6775,зигфрид,シーフリフライ,67
11752,бристоль,ブリストル,31
11152,волейбол,バレーボール,36
1779,шератон,シェラトン,94
4308,нежный,優しい,80
4676,иволга,オリオレ,31
1284,мала,マラ,96
3615,тарантула,タランチュラ,86
9319,apporse,退屈な,31
11636,сравнивать,比較,11
3250,пинбол,ピンボール,87
10153,сосна,松の,41
7860,взглянуть мельком,一目,55
13269,теория,仮説,13
11524,приобретенный,獲得しました,23
3182,размытие,ぼうっと,76
5837,капсула,カプセル,62
14428,поддержка,サポート,8
13214,ирландский,アイルランド語の,16
13331,как правило,いつもの,13
3193,протектор,プロテクター,72
6516,гидроэнергетика,水力発電,69
13972,файл,ファイル,6
174,эмаль,エナメル,97
13737,джо,ジョー,12
4323,абсент,アブサン,81
6376,вечно,evert,70
900,дес,de de,97
274,микадо,ミカド,97
10487,сочинение,構成,29
5675,обязанность,責任,72
9716,метель,猛吹雪,46
12426,молоко,ミルク,24
3913,конец света,末日,84
4647,blanco,ブランコ,80
14519,приносить,持ってくる,6
1453,утешение,sol sol,95
4581,барометр,バロメーター,81
10407,хардкор,ハードコア,41
13359,цитируемый,挙げた,7
11595,ссср,ソビエト連邦,32
8632,бетховен,ベートーベン,55
11817,сочность,acc,30
6646,жизнеспособный,存在する,68
602,радужный,ra ra,99
11132,стоял,st,36
9573,кальмар,イカ,40
1094,бутанол,ブタノール,97
9270,морковь,にんじん,49
7188,ky.,キューリー,64
13689,мичиган,ミシガン,12
2690,вон,vo,90
4170,главный человек,ガントレット,82
13855,последний,最後,6
9012,размышлять,ゆがんで,52
1171,рысь,トロット,89
12136,бангладеш,バングラデシュ,27
10858,порнография,ポルノ,38
6871,клон,クローン,38
11649,заслуживает,に値する,23
4632,блин,パンケーキ,74
12749,вечера,pm,21
8774,фрейд,フロイト,54
5376,shoplifting.,買い物をする,72
6324,эллинс,ヘレニック,39
9230,кирпич,煉瓦,46
7501,реализм,リアリズム,62
1644,необычайно,extra extra,94
10794,сантьяго,サンティアゴ,38
3126,саломон,サロモン,88
7964,тревога,警報,48
11745,хлопок,コットン,31
10382,судьба,運命,41
7168,оказаться,消す,63
13754,загрузить,アップロード,8
12212,блинчик,コリン,27
9101,фланга,脇腹,45
12740,феникс,フェニックス,22
7346,гелий,ヘリウム,63
14027,планы,予定,11
1698,морские водоросли,海藻,94
1434,бодрствующий,起きている,92
8599,мультимедиа,マルチメディア,55
7588,красная рубашка,朱送り,59
12531,мало,マロ,23
12895,roi.,ro,20
5561,находка,cst.,75
12845,топливо,燃料,19
1384,воспламеняющийся,不燃性,92
10415,джульетта,ジュリエット,41
2470,патология,病理学,79
11985,ki.,王の,29
12928,кровь,血液,19
13877,может,5月,5
13127,идет,goes,17
8296,хромой,ラメ,56
4612,бананы,バナナ,38
11553,сильнее,もっと強く,33
1194,фанфон,ファンファー,97
3533,сало,ラード,86
645,torrens.,トレンズ,99
13142,темный,暗い,16
2644,солнцезащитный крем,日焼け止め,90
10942,гастроном,デリ,38
2968,агитация,攪拌,69
4382,кинь,キン,81
13840,я,私,5
6163,реабилитация,リハビリテーション,63
12193,несмотря ни на что,関係なく,27
4950,этимология,エーモロジー,66
