ID,RUSSIAN,SPAIN,INTERVAL
11966,менструация,ministerio,27
1555,амиотрофический,amiotrófico,95
12734,содружество,mancomunidad,22
6398,чаттануга,chattanooga,69
8560,недостаточный,insuficiente,53
1444,диакритики,diacríticos,88
12125,замок,castillo,27
5926,добровольно,voluntariamente,72
3375,подпрыгивание,rebote,43
14459,счет,cuenta,6
3969,синагога,sinagoga,75
3219,флер,fleur,87
10020,кашмир,cachemir,44
6150,сани,trineo,69
9847,стиха,verso,38
7772,нитрат,nitrato,57
14123,результат,resultado,7
1788,сора,sora,93
1664,председатели,presidentes,94
7074,мормоны,los mormones,32
12628,элизабет,elizabeth,23
4243,тал,tal,82
7907,грегор,gregor,60
14207,особенный,especial,11
481,унисон,unísono,99
2404,субконтинент,subcontinente,91
3170,тирания,tiranía,82
2524,тиран,tirano,84
6800,мэй,mae,65
12431,служит,sirve,12
345,белтон,cinturón en,100
8975,бабочка,mariposa,50
5722,гофрировать,ardilla de tierra,38
5991,этна,etna,71
6328,конгрессмен,congresista,70
9146,крайний срок,fecha límite,50
6519,склероз,esclerosis,68
7785,саламандр,salamandra,60
2241,гонорея,gonorrea,91
6061,продлен,prolongado,63
3157,маньчжурия,manchuria,88
13075,критический,crítico,11
7094,блокировка,pulga,63
2222,корица,canela,91
12101,abc.,a b c,27
3749,урал,ural,85
9398,лин,lino,49
11844,блейк,blake,30
1405,минерва,minerva,95
12022,отклонен,denegado,22
6962,грецкий орех,nuez,64
5673,модем,módem,70
7013,пудинг,pudín,61
5414,плавучесть,flotabilidad,75
6178,свазиленд,swazilandia,70
683,корм,forraje,98
11202,панель,panel,32
12289,дворец,palacio,26
1986,невыразительно,no explotado,93
2757,лох,salmón ahumado,89
3125,нерешительный,sin acontecimientos notables,83
2185,погруженный,sumergido,88
13027,кристофер,christopher,19
3849,камилла,camilla,84
7397,тара,tara,62
4294,ножницы,tijeras,69
5468,барнард,barnard,75
8749,пастер,pasteur,51
226,межлега,entrelazar,100
4798,срезок,cizallado,27
1072,сокровища,tesoros,47
271,skyway,ruta aérea,99
13478,джексон,jackson,14
12221,не могло,no podría,26
11063,кола,reajuste salarial,37
10403,грязь,inmundicia,41
1738,эзотерик,esotérico,93
11715,проход,paso,28
6270,гиннес,guinness,70
14438,начал,comenzó,7
11923,андроид,androide,29
11441,маршруты,rutas,16
5720,моды,modos,34
2260,гринго,gringo,91
3406,подавляюще,abrumadoramente,86
10790,устаревший,anticuado,38
1462,чрезвычайно,tremendamente,54
13887,между,entre,8
2449,бедфордшир,bedfordshire,90
7629,амиш,amish,61
9699,вьющийся,curling,41
2469,капитализированный,capitalizado,69
7040,аудитория,audiencias,29
14420,названный,llamado,6
10520,кинотеатр,cine,38
9234,пшеница,trigo,50
7060,трубопровод,tubería,62
11060,наклон,nat,37
10044,румяна,colorete,38
1082,впредь,de ahora en adelante,96
14192,согласованный,acordado,11
10693,оправдание,justificación,37
13463,z.,z,14
5541,шифер,pizarra,55
13697,стивен,stephen,12
12093,украина,ucrania,28
1577,межличностный,interpersonal,94
3282,полимераза,polimerasa,87
3940,повышенный,intensificado,76
2599,телохранитель,guardaespaldas,81
13164,роль,papel,16
2244,тарсус,tarso,91
12347,рельс,carril,23
9295,ликвидировать,eliminar,15
12304,бруклин,brooklyn,26
7353,пейзаж,paisaje,57
2156,утечка,fugas,40
4915,поствар,de la posguerra,78
12949,подходящее,apropiado,13
5325,торпед,torpedo,70
480,мономер,monómero,96
6201,саботаж,sabotaje,62
11286,иметь тенденцию,tender,27
13926,даже,incluso,7
10834,туризм,turismo,38
14187,продолжать,continuar,5
1850,аллитерация,aliteración,93
13749,отслеживать,pista,10
7770,сожалеть,arrepentirse,22
8723,слабый,asesino,53
7014,инновации,innovación,44
13862,годы,años,6
7126,бегая,huyendo,45
12828,детка,bebé,20
3570,ревнивый,celoso,85
2987,убедительно,convincentemente,88
10955,деактивирован,desactivado,34
9031,хлористый,cloruro,51
3437,дегово,degas,86
14411,рабочие места,trabajos,16
7625,наггетс,pepitas,54
5593,мутация,mutación,64
12513,чрезвычайное происшествие,emergencia,17
13739,супер,súper,12
11975,ворота,puertas,21
9864,сиг,siguño,45
10238,чемберлен,chambelán,42
13544,ли,sotavento,13
1404,благодарность,gratitud,95
9542,подозрительный,suspicaz,46
10101,оделась,vestido,26
11709,близость,proximidad,30
12815,республиканец,republicano,19
13202,вьетнам,vietnam,17
1019,воздушная полоса,pista de aterrizaje,92
3668,скептицизм,escepticismo,55
2797,психический,psíquico,87
14486,особенность,característica,10
993,эклектический,ecléctico,97
13481,прохладно,frio,13
6664,желудочно-кишечно,gastrointestinal,67
12874,борьба,lucha,20
3595,пестицид,pesticida,79
14364,рейган,reagen,34
13998,услуга,servicio,8
7057,уважение,lancero,44
11541,сингл,singh,32
8513,луковица,bulbo,53
1812,краеугольный камень,piedra angular,89
8782,клинический,clínico,44
5924,жаркий,más caliente,72
13889,через,a través de,8
13398,мертвых,muerto,15
9114,неиспользованный,no usado,47
5703,удар,protuberancia,54
2115,дата выхода в эфир,fecha del aire,89
3665,лигаза,ligasa,75
11465,представление,representación,30
12728,картер,carretero,22
11390,шведский язык,sueco,34
9993,где угодно,en todas partes,44
12548,убийство,asesinato,10
7150,ptolemy,ptolomeo,64
4715,сухожилия,tendón de la corva,79
8665,клеопатра,cleopatra,54
11699,безопасно,a salvo,27
9788,завтрак,desayuno,45
13093,аргентина,argentina,18
6181,бесс,besar,70
10924,эми,amy,35
2179,шахи,shahi,91
8465,хронический,crónico,55
6183,картель,cartel,65
7438,джузеппе,giuseppe,62
9987,товарный знак,marca comercial,41
9640,темза,thames,47
12515,сложный,complejo,22
13477,филадельфия,filadelfia,14
13328,артиллерия,artillería,15
8145,воспалительный,inflamatorio,58
12378,честь,honor,19
5196,частицы,partículas,47
5826,домика,dominique,72
14150,способный,capaz,6
3939,биосфера,biosfera,83
13605,вода,agua,12
8209,элли,elle,55
12695,наводнение,inundación,14
6993,гс,gs,65
4249,тральщик,dragaminas,77
2228,teal,trullo,91
1173,нитроглицерин,nitroglicerina,79
13409,декабря,dic,15
14208,поле,campo,8
4451,мангровая,mangle,80
6421,эрос,eros,69
5822,мы б,casarse,38
6873,гонора,gan,66
11952,акула,tiburón,22
5313,трансвааль,transvaal,76
7537,борн,bourne,62
7548,ганновер,hanovre,62
6643,пропадать,desaparecer,35
8340,олимпия,olimpia,57
3135,хирургический,quirúrgico,85
8212,лета,leet,57
12812,трогать,tocar,18
1787,апострофы,apóstrofes,67
11009,вращение,rotación,26
9571,бункер,búnker,44
9485,детский,infantil,48
7740,каратэ,kárate,58
2026,издевательство,mofa,91
5471,либертариан,libertario,62
13181,принадлежит,pertenece,12
3456,потертость,desgaste,85
13918,делиться,compartir,6
5921,дорис,doris,70
2997,yum.,ñame,88
8704,элеонора,eleanor,54
10766,конкретный,hormigón,38
9405,лечень,leter,49
8745,библейский,bíblico,53
4459,пиранха,piraña,77
12399,джаз,jazz,25
9646,фейерверк,fuegos artificiales,45
1480,бипартисан,de dos partidos políticos,95
7758,сиська,sith,61
8960,мишеланджело,michelangelo,52
7798,доли,apostar,47
8018,ноксвилл,knoxville,59
1758,взволнованный,fascinado,51
9269,лампа,lámpara,48
13474,наконец,finalmente,7
13568,миннесота,minnesota,13
13784,небольшой,pequeña,11
4568,леонид,leonid,80
8526,за рубежом,en el extranjero,55
5611,таргерман,targeman,74
2492,предатель,traidor,76
12919,комбинированный,conjunto,15
6776,завтра,día siguiente,66
10492,шахта,cha,40
11676,джакарта,jacarta,31
3834,сентинель,centinela,81
5361,импичмент,el proceso de destitución,63
5601,ребро,ritter,74
9778,казино,casino,42
4334,пусковая установка,lanzacohetes,63
4925,вомбат,wombat,75
5787,ключевой камень,piedra clave,72
300,переопределение,redefinición,96
12407,разлагаться,contar,24
12855,медицинский,médico,20
9214,лезвие,espada,42
2622,линкоры,buque de guerra,58
761,сириак,siríaco,98
13560,наука,ciencia,12
9912,жилой,residencial,45
8929,нацизм,nazismo,52
13329,область,zonas,9
22,помада,lápiz labial,100
5018,среда обитания,habitat,76
1376,трина,trina,96
6929,потрясающе,de diversamente,65
1709,танин,tanino,94
8289,маркер,marcador,50
7217,рез,reese,63
14463,пытаться,intentar,6
11312,скрытый,oculto,35
6863,в идеале,idealmente,36
12568,цикл,ciclo,18
2575,милиционеры,miliciamen,90
5285,shinto.,sintoísmo,76
11137,вилла,villa,36
7497,добровольный,voluntario,62
14354,женщины,mujer,11
4176,лэньер,laniero,82
13479,перемена,girar,9
5354,вечернее,pearce,75
13074,лаборатория,laboratorio,18
10410,прозрачный,crea,41
4184,спрингер,saltador,82
90,эмфизема,enfisema,100
2848,пикадилли,piccadilly,88
6479,кодирование,codificación,12
8828,тау,tau,53
12298,расстроен,disgustado,24
13917,президент,presidente,10
10668,фф,ff,39
8238,бел,bel,57
11120,осторожность,carey,36
5870,серебристый,silverback,72
9729,девятнадцать,diecinueve,46
1798,седоуправление,seducción,89
2092,десерт,postre,91
10147,удерживать,conservar,25
14055,приходить,venir,7
583,гироскоп,giroscopio,96
1095,заблокировать,bock,96
