ID,CHINESE,POLONAIS,INTERVAL
10730,关岛,guam,39
13474,最后,wreszcie,7
13354,古老的,starożytny,15
4940,税务员,taxman.,78
1973,阿姨,ahunt.,93
4482,扦插,tait.,81
10934,披头士乐队,beatles.,38
4256,霍尔斯特,horst.,82
10776,想象,wyobrażać sobie,31
12505,罗宾,rudzik,23
9201,适合,przystosowany,20
596,斯特顿,stetson.,94
11409,鹘,sokół,23
4378,撒克逊人,saski,53
13490,主意,pomysł,12
9215,呸,puchatek,50
13259,指数,indeks,16
1104,用水,wstrzymuje się,97
11561,多米尼加,dominikański,32
7883,商业上,komercyjnie,9
1838,italicized.,przerywnik,88
5988,烂,zgniły,72
5394,不合逻辑,nielogiczny,74
7108,误解了,niezrozumiany,65
3388,哈利法,khalifa.,87
14201,屏幕,ekran,19
5389,愤世嫉俗,cyniczny,58
8237,鸽子,orlik,57
11930,戴尔,dołek,29
3288,打捞,odzysk,65
9083,摩天大楼,wieżowiec,48
4732,灵敏度,wrażliwość,39
4672,手稿,manuscripts.,62
12009,面试,wywiad,22
6819,围场,padok,67
7783,拉斐尔,rafael.,61
3329,心肌,miokardialny,87
13933,相同的,to samo,8
14127,点,zwrotnica,6
13091,rd.,r & d,18
168,施密茨,schmitz.,100
11048,羽毛球,badminton,37
11635,不清楚,niejasny,32
14320,来源,źródło,6
631,未切割,nie oszlifowany,99
779,毫无伤害,bez szwanku,98
4900,青霉素,penicylina,78
4681,宴会,bankiet,77
7062,斑点,hazen.,65
7686,鲍登,bulden.,62
12120,踪迹,szlak,18
1654,阴囊,worek mosznowy,94
3713,斯特鲁,sturt.,85
10671,血腥,krwawy,39
12218,莎拉,sarah.,27
7903,退房,wymeldować się,59
10790,过时,przestarzały,38
9796,马来西亚人,malezyjski,45
3118,钻机,platformy,54
6877,布列隆,breton.,66
12619,汗,chan,23
8755,续集,dalszy ciąg,49
1089,嵌合体,chimera,97
4753,同性恋歧视,homofobiczny,79
11313,ad,adolf.,35
6658,雕琢,rzeźbiarz,67
3762,劈,siekać,62
9062,瓶子,butelka,40
13306,袜子,sox.,16
8059,黄瓜,ogórek,58
10033,大猩猩,goryl,44
6732,冒号,okrężnica,42
9135,斯坦林格勒,stalingrad.,51
4664,米洛,milo.,74
4134,不自由,underfree.,83
2750,板条,listwa,88
12029,禁止,zabronić,15
10582,拿破仑,napoleon,37
5453,千禧,millenium.,75
11157,收入,dochód,32
11030,初步的,wstępny,37
14251,一次,raz,9
12593,包装,opakowanie,20
14430,纽带,obligacja,20
7836,失败,awarie.,21
2845,chou.,rozetka,89
8763,取景器,wizjer,54
2208,滴定,miareczkowanie,90
5602,文件名,nazwa pliku,73
1781,懒惰者,lys.,77
7751,胃,brzuch,59
2392,不可知论,agnostycyzm,91
5940,wr,pomścić,65
12737,磨坊主,młynarz,21
9100,柔道,dżudo,52
14398,日期,data,6
773,莱茵,rhein.,98
13558,灰心,zniechęcony,12
14303,事实,fakt,6
14499,大卫,david,9
8253,基辅,kijów,58
3482,放大,powiększony,52
8358,米娅,mia,56
13526,服务,usługi,7
335,塔尔扎恩,tarzan.,100
1449,重复使用,ponownie użyty,60
13665,l,okrążenie,10
540,certiorari.,certyfikat.,99
13660,飞机,samolot,12
10030,巴巴多斯,barbados,44
6811,肖邦,chopin,66
13186,外国的,zagraniczny,16
6629,bolshevik.,bolszewicki,59
12941,距离,dystans,17
8133,pegasus.,pegaz,58
13979,成立,znaleziony,6
13828,关于,o,5
2688,面包店,piekarnia,84
10123,喇叭,klakson,35
10039,氮,azot,43
3853,二羟基,dihydroksy.,84
3343,有丝分裂,mitoza,87
5117,林地,lesisty teren,64
2630,家用,homebrew.,90
3803,周边,obrzeże,83
4273,比基尼,bikini,81
7685,viscount.,wicehrabia,62
1231,火炬手,torchbearry.,84
8055,coulter.,redlica,59
2707,队列,kolejka,81
10696,穆勒,muller.,39
12283,秘鲁,peru,26
4360,抢购,zadrapanie,34
8152,耐心,cierpliwość,58
1717,吡啶酮,pirydone.,94
9006,考文垂,coventry,52
14237,已知,znany,9
13872,因为,ponieważ,7
8501,结石,rachunek różniczkowy,56
9834,友谊,przyjaźń,45
5658,无花果,figa,71
7410,终极原则,ultimatum,63
8393,静止,stacjonarny,57
14305,空气,powietrze,8
7369,我知道了,ic.,63
13955,高的,wysoki,7
5454,青少年,nastolatek,33
10239,肺,płuco,40
1562,玛塔,matta,95
8573,哈勃,hubble.,55
9926,高寒,alpejski,45
4502,星舰,statek kosmiczny,81
3599,根深蒂固,entrycowany,78
9319,挚,podpisać się,31
10720,吉尔伯特,gilbert.,39
12214,修正,poprawki,8
13339,孔,kong.,15
3857,蘸,zanurzać,62
9932,荒地,wrzosowisko,45
9737,凸轮,krzywka,40
4074,克里米亚,krym,83
4340,长江,jangtze.,82
7787,米尔德,millard.,61
11575,组织,organizacja,21
4400,自由港,wolny port,81
1341,菲尔梅尔,fabułka,96
4491,歇斯底里,histeria,81
792,电解质,elektrolit,95
8449,地震学,sejsmologia,54
7831,鸭嘴兽,dziobak,61
13438,文学,literatura,14
694,奸诈,zdradziecki,97
5391,came,kamea,74
13759,熟悉的,znajomy,11
1837,耶泽贝尔,jezebel.,94
9080,祷告,modlitwa,46
8374,有问题的,problematyczny,56
7353,景观,krajobraz,58
10785,致远的,zdrowy rozsądek,38
7249,bur,burgess.,62
5553,布隆迪,burundi.,75
11973,南希,nancy.,29
3280,甘草,glikol,84
11872,志愿者,wolontariusze.,16
13531,爬坡道,wzgórze,12
12083,严格的,ścisły,28
2128,邦戈,bongo.,81
12026,救援,ratować,25
1285,诱发,spowodować,52
9802,奇怪,zaskakujący,21
4196,神经元,neuron.,70
13932,仍然,nadal,7
2917,千叶,chiba.,89
1070,斯凯,skye.,97
826,房东,gospodarz,91
2322,pix.,szkatułka,91
11353,比利时人,belgijski,34
14205,包括,dołączony,6
12104,阿拉伯,arabia,27
2472,侧身,bokiem,90
11626,诡异的,dziwny,32
1304,木工,obróbka drewna,87
10504,庆典,uroczystość,19
9040,大批,szyk,50
3265,nom,nie m,83
5493,斯隆,sloan.,75
13213,马萨诸塞州,massachusetts.,16
9892,铂,platyna,45
13034,荷兰,holandia,18
12196,美东时间,est.,27
2729,交界处,skrzyżowania,42
6243,命名法,nomenklatura,70
5195,摇摇欲坠,chwiejny,77
12659,行业,przemysł,14
4251,saxifrage.,skalnica,82
4440,不起作用,nietknięty,64
11596,雷克斯,rex.,32
3852,分支,rozgałęziony,26
7740,空手道,karate,59
7376,评估员,asesory,62
5864,投资者,inwestorzy.,63
4621,笨蛋,fucker.,80
1333,没事,nigdy więcej,96
6676,骡子,muł,60
4601,思科,cisco.,80
11163,文明,cywilizacja,11
5546,帕莎,basza,74
1312,不专业,amatorski,94
13143,争吵,walczył,17
7976,自我,ego,58
3646,滑轮,krążek linowy,85
7405,单簧管,klarnet,62
7772,硝酸盐,azotan,57
11971,卡车,samochód ciężarowy,25
13137,俄勒冈州,oregon.,17
13500,安全,bezpieczeństwo,12
951,图尔,tuareg.,97
1877,醒来,brzęk,28
14078,政治的,polityczny,10
9884,十八,osiemnaście,45
13018,周六,sobota,18
8341,帆布,płótno,57
13429,九,dziewięć,14
2048,副标题,podtytuł,70
9916,规定,zaprowiantowanie,38
12002,皮埃尔,pierre.,28
2689,梅德拉,metra.,90
3187,连续国,kontinuum,88
12449,克雷格,craig.,24
5032,单身,singel,77
238,小憩,drzemka,81
12337,环境,ustawienie,9
7524,无限,bez limitu,62
9009,索菲亚,sophia.,52
12695,洪水,powódź,14
3635,解密,odtajlany,85
10241,理发师,fryzjer,42
666,重新,potrącenie od dochodu,65
13230,航班,lot,15
7298,景区,sceniczny,63
1580,游牧民族,koczownik,78
13247,希腊,grecja,16
7875,清洁,oczyszczanie,56
7504,抵押,hipoteka,60
1602,英勇,anglikanizm,42
839,塞夫尔顿,sefton.,98
13509,季后赛,playoffs.,11
8347,奥威尔,orwellian.,57
4948,绳索,liny,54
13609,因此,zatem,12
420,楔形文字,klinowy,100
9156,阿伯丁,aberdeen.,51
4752,大胆,śmiałość,79
6130,侄子,siostrzeniec,67
312,体育馆,gympie,100
5885,暂停,zawieszać,22
12301,扫描,skanowanie,18
1816,酸奶,jogurt,94
7753,怀特,strzyga,61
11534,海伦,helen.,33
12053,简要地,krótko,28
7780,默特,hesperian.,61
12742,武装,uzbrojony,13
8311,仪器,aparat,57
2967,蒙面,zamaskowany,38
5587,呕吐,wymioty,68
13123,竞争,konkurować,12
8465,慢性的,chroniczny,55
4470,白蛋白,bielactwo,78
13870,最多,bardzo,7
3508,苏黎世,zurych,86
6446,依赖,ufny,69
508,突变体,mutanty,56
12140,啤酒,piwo,27
6789,苹果浏览器,safari,67
8273,土著,rodowity,46
11475,扬声器,głośnik,28
9214,刀刃,ostrze,43
10245,占星术,astrologia,40
4206,幻灯片,slajdy,41
2141,格子,gatling.,92
13144,亚历山大,aleksander.,17
1981,除草剂,herbicyd,90
7452,乳白色,mleczny,62
9011,凯恩,kane.,52
872,彼拉多,piłat,97
2455,美学,estetyka,49
4855,盖茨比,gatsby.,79
14391,九月,wrzesień,6
12514,利物浦,liverpool,24
4535,聪明,mądrzejszy,81
6164,瀑布,wodospad,68
9099,放置,umieszczenie,50
12837,西雅图,seattle.,21
3670,利基,nisza,83
2904,因弗内斯,inverness,89
431,缩减,skrócony,85
1043,赔率,darter.,94
13114,司机,kierowca,12
7921,加维,garvey.,60
10102,浪漫的,romantyk,43
11860,沃伦,królikarnia,29
6018,化身,wcielenie,49
12450,鸭,kaczka,20
13024,海军,marynarka wojenna,18
7500,黄石,yellowstone.,62
10949,动荡,niepokój,38
7895,推力,pchnięcie,54
11873,温尼伯,winnipeg,30
5122,fe,fey.,77
14472,詹姆士,james,9
11749,准确性,precyzja,31
6065,暴行,skandal,52
1054,滕,teng.,97
13726,以色列,izrael,12
5382,表示,oznaczać,29
5928,博洛尼亚,bolonia,72
5886,辨别,rozróżniać,28
9511,艾琳,erin.,48
4241,牛皮纸,kraft.,82
11799,中间的,mediator,30
1029,sc,pomknąć,91
5959,华丽,glam.,72
6469,欧佩克,opec.,69
3407,红木,sekwoja,84
7187,谣传,grubared.,32
10218,有关的,typowy dla,38
3886,文凭,dyplom,82
1383,无机,nieorganiczny,96
7547,游艇,jacht,52
8250,被驱逐出来,wyrzucony,51
2770,补贴,subsydium,77
5246,皮卡德,picard.,77
10951,膝盖,kolano,35
11202,控制板,płyta,32
12544,信件,list,18
13009,竞技场,arena,18
5874,蛋白质,białka,30
3507,平壤,pyongyang.,86
8324,导管,przewód,56
1878,翻倒,przewrócony,78
2310,不尊重,lekceważący,73
10642,样本,próbka,29
6986,被囚禁,uwięziony,46
11923,安卓,android,29
9249,花卉,kwiaty,33
5370,易挥发的,lotny,68
8682,了不起,przerażający,54
12846,设备,sprzęt,15
5791,有线,podłączony,31
1508,嘟嘟,tootsie.,95
10348,小气,drobiazgowy,42
6973,塔希提,tahiti,66
2485,湿,wilgotny,69
8419,芜菁,rzepa,56
2664,莱斯斯斯,laissez.,90
8686,收割机,żniwiarz,53
14250,丢失的,zaginiony,10
2082,凯瑟,kath.,92
2200,杂货店,sklep spożywczy,88
8128,不可用,niedostępne,57
7225,θ.,theta.,64
1196,达梅尔,damme.,97
10436,替代,podstawiony,21
7256,倒数,odliczanie,63
6780,领班,majster,67
8775,阴道,pochwa,53
11126,偷偷摸摸,podstępny,37
13098,爱德华,edward.,14
12565,证明,udowodnić,14
1439,愈合,uzdrowić,58
6003,柳,wierzba,68
12215,匿名,zaraz,27
1432,纳税,nav.,95
6451,雅利安,aryjski,66
5461,punch,dziurkowany,38
2332,兆,kwintylion,89
1904,电影制作,tworzenie filmu,73
9265,司法,sądowy,49
14424,尤其,zwłaszcza,11
2965,灰狗,chart,70
10774,延期,rozbudowa,21
12291,极端,skrajny,17
10670,长椅,ławka,37
12823,有创造力的,twórczy,20
6442,炼金术,alchemia,69
1503,康沃尔,kornwalijski,95
3312,航空学,aeronautyka,71
4654,珀塞弗,persephone.,80
5467,尼康,nikon.,75
10046,梦呓,brednie,44
6435,非洲人,afrykanie.,13
5061,赶,obalony,66
13060,寒冷的,przeziębienie,18
3982,多云的,pochmurny,72
11861,深度,głębokość,29
6113,灾难性,katastrofalny,56
4221,副官,adiutant,81
4518,范例,paradygmat,79
7324,出现,powstać,48
1617,玛军,martens.,89
7119,没用,noir.,63
8923,爆米花,prażona kukurydza,53
934,钉十字架,ukrzyżowanie,97
2717,har,cierpko,89
13974,团结的,zjednoczony,6
8747,家园,ojczyzna,53
7211,旅行,podróżować,17
2592,重新加工,przerobiony,63
4302,绝缘,izolacja,66
12096,以前,dawniej,28
6169,不知道,dunno.,71
86,犁,pług,88
9290,喂养,karmić,40
12889,心,serce,15
7367,马克思主义者,marksista,59
13309,管理,zarządzany,9
9484,前卫,avant.,49
6988,喵,miauczeć,65
1228,潮湿,najwilgotniejsze,97
6138,邮资,opłata pocztowa,71
10232,肥皂,mydło,42
5643,羧基,karboksyl.,74
5686,洛瑞,lowry.,73
13388,缺口,nacięcie,14
10316,缓存,pamięć podręczna,38
7675,皱眉头,zmarszczył brwi,56
9413,芒果,mango,49
5340,小册子,broszura,65
5654,吉普赛人,cygański,68
13591,办公室,gabinet,9
10226,独家的,ekskluzywny,23
5542,生物化学,biochemia,75
12324,哥伦布,columbus.,25
4826,wild,wściekle,79
7890,霍伊,hoy.,60
8239,雪人,bałwan,58
11693,第十四,czternasty,31
395,胖乎乎的,pyzaty,100
13687,坏的,zły,12
4447,蠕动,skradać się,68
7471,牢牢,mocno,62
9787,cf.,por,46
4716,天秤座,libra,76
8123,斧头,topór,52
731,从业人员,praktykujący,78
12747,friend,przyjaciel.,13
6497,群岛,archipelag,69
4260,迷你鞋,minot.,82
9525,无家可归,bezdomny,42
11697,撤回,wycofany,31
9371,re,rzesza,49
7876,浮游生物,plankton,60
13680,少量,fragment,12
8218,卓越,wyjątkowy,13
461,调和,pogodzić,85
1738,esoteric.,ezoteryczny,94
9679,盔甲,zbroja,21
7769,誓言,przysięga,57
11470,斜体,kursywa,29
8473,明晰,przejrzystość,56
3010,不分青红皂白地,niezadowolony,45
8023,倾向,najważniejszy,59
4027,堤,wał,69
3140,陶瓷制品,ceramiczny,80
10309,陪同,towarzyszy,18
4666,点燃,zapalony,55
3210,巨大,gigantyczny,77
11979,美元,dolary,20
10971,杰基,jackie.,35
7863,香肠,kiełbasa,56
5222,仓库,depoty,41
6447,婆罗洲,borneo.,69
8794,萨拉托加,saratoga.,54
7678,掀背车,hatchback.,57
8611,钻头,wiertarka,42
2414,牙刷,szczoteczka do zębów,91
10676,监护人,opiekun,38
12436,宽慰,ulga,24
3251,微微,pico.,88
12656,匈牙利,węgry,22
9526,铀,uran,48
3016,科罗纳多,coronado.,88
8346,伏尔泰,voltaire.,57
6093,蜉蝣,jętka,72
14429,定价,ceniony,18
11611,相反,przeciwnie,32
2544,不均匀的,nierówny,90
5731,负鼠,possum.,73
14340,拒绝,odrzucony,13
12216,丰田,toyota.,26
11385,阴茎,penis,34
6161,玛雅人,majski,66
5158,惨败,fiasko,76
6209,郊外,peryferie,70
11296,十五,piętnaście,35
8577,无形的,niewidzialny,52
6226,博卡,boca.,71
11079,东南部,południowo-wschodni.,37
12195,值得的,godny,27
12584,父亲,ojciec,22
5316,里奇,rickey.,76
11352,十进制,dziesiętny,31
8660,毛皮,futro,52
6951,别克,buick.,65
9044,预言家,prorok,47
3255,锆,cyrkon,88
13953,后退,z powrotem,7
1502,贝塞尔,besemerowski,95
2443,分配,przypisuje,12
1577,人际交往,interpersonalny,94
107,偶极,figaro.,100
8092,骑马,jechał,59
9877,安慰,konsola,34
7339,罗盘,kompas,57
7018,黑客攻击,hakerstwo,38
1977,分离主义者,separatystów,66
2737,教科文组织,unesco.,89
6477,挂钩,łeb,69
512,伊尔岛,ile.,99
4694,破坏者,wandalistyczny,80
8712,仓鼠,chomik,54
7972,波尔克,polk,60
11242,lay,kłaść,31
7063,忠诚的人,lojalista,56
4446,重新添加,readd.,81
7331,路由器,router,62
5147,塞万提斯,cervantes.,77
1519,fiddler.,skrzypek,94
10778,省级,prowincjonalny,38
11244,红衣主教,kardynał,15
10725,响,głośny,38
13693,爱,miłość,11
5241,耗散,rozpusta,17
13244,交易,rozdać,12
11791,捷克斯洛伐克,czechosłowacja.,30
663,厌倦,nieznośny,97
14323,质量,jakość,8
9918,撒但,szatan,38
2864,雌激素,estrogen,87
12852,森林,las,19
9456,乐器,instrumentalny,26
607,编剧,scenarzysta.,99
6356,蜡烛,świeca,62
7226,莱佛士,raffles.,63
8958,晒太阳,oddzielać się,52
13178,长度,długość,16
893,军用,militarnie,97
9295,排除,wyeliminować,15
5419,十分病,mejoza,76
1143,盆栽,bonsai.,97
13470,旗帜,flaga,12
10171,无处,nigdzie,43
4183,胰腺,trzustka,83
7722,卍,swastyka,61
10428,中风,udar,36
2165,电泳,elektroforeza,92
3578,理论家,teoretyk,58
5607,安魂曲,msza żałobna,74
9130,无穷小,nieskończenie mały,45
3214,长石,skaleń,88
2853,傅里叶,fourier.,88
12807,加上,sprzężony,12
9287,凯,kay.,50
9404,王牌,atut,47
10043,莫妮卡,monica.,44
3552,宽敞的,przestronny,86
12644,麻烦,kłopoty,20
11428,马球,gra polo,34
7428,洗礼,chrzest,62
12319,投手,dzban,20
10632,里希特,richter.,39
11081,闹鬼,nawiedzany,34
10985,旋转,kręcić się,30
5131,叶,foliowy,77
7438,朱塞佩,giuseppe.,62
14374,十二月,grudzień,6
4083,雪地摩托车,skuter śnieżny,81
7983,席克宁,schilling.,59
7034,溶剂,rozpuszczalnik,58
9949,包围,otoczony,24
9297,慈善机构,dobroczynność,46
7603,禁运,embargo,60
5713,二氢剂,dihydrogen.,74
1915,甜甜圈,pączki,86
2230,昆虫学,entomologia,92
9001,贷款,pożyczka,42
9731,捐赠者,dawca,41
8628,口号,hasło reklamowe,45
10981,浓度,stężenie,25
12843,平底锅,patelnia,20
4967,地带,terrapins.,75
968,马格达琳,magdalene,90
14515,芝加哥,chicago,11
2822,害虫,szkodnik,86
7467,透明度,przezroczystość,46
3590,推进,napęd,86
5247,内部网,intranet.,77
7150,托勒密,ptolemy.,64
8497,生锈,zardzewiały,56
10023,丈夫,mąż,43
5644,华尔兹,walc,68
868,监察员,ombudsman.,97
13465,手,ręka,11
1787,撇号,apostrofy.,68
12794,泰德,przetrząsać,21
7865,隐喻,metafora,55
12400,干净的,czysty,19
12207,pringle.,pringringowy,27
8431,那个,scudder.,56
11780,卢森堡,luksemburg,30
11148,下载,pobieranie,27
3685,俘虏,jeńcy,53
9232,爆裂,pękać,46
8087,衣领,kołnierz,49
13035,人员,personel,18
12538,花费,zużyty,23
6315,教区,diecezja,70
2094,甘油,glicerol,92
11394,chamber,izba,26
7129,青色,cyjan.,65
12569,喷气机,dysze,19
8225,隆隆,huk,55
9010,重新开始,ponowne uruchomienie,42
425,超级甲串,supermaryna,100
1366,克里普宁,crispin.,96
3648,荨麻,nettles.,81
10255,密度,gęstość,42
5495,ph,pharos.,75
2439,冲动,impuls,81
10819,马可,marco.,38
1814,盖伦,galen.,94
4761,螺旋,spirala,79
13738,吉姆,jim,12
1257,较厚,grubszy,96
12269,怪物,potwór,24
1351,贝尔特里,bigoteria,96
177,怀旧,nostalgia,100
6053,黛博拉,deborah.,72
8646,亚特兰蒂斯,atlantyda,55
4142,dark,ciemniejszy,83
10038,血统,rodowód,44
10927,塑料,plastikowy,36
9236,耻辱,wstyd,47
12131,候选人,kandydat,19
6568,重拍,przerobić,64
13522,存根,końcówka,13
3445,基准,reper,80
520,不明意,niewykorzystany,94
6388,洗,myć się,43
11987,高速公路,autostrada,25
11354,苏丹,sudan,34
8957,粉丝器,zapylnik,46
7098,迪克斯,dix.,65
10589,霜,mróz,38
12744,灾难,katastrofa,17
9438,罐,słoik,46
117,吸虫,fuks,98
8499,麦地那,medina.,56
12363,正确,prawidłowo,25
7977,结,węzeł,28
430,天坛,dayan.,100
4499,评估者,raters.,78
295,症结,sedno sprawy,100
3906,撒哈拉兰,saharan.,84
12721,气体,gaz,14
11287,磁带,taśma,27
4449,升,litry,49
10584,欧盟,ue.,40
2992,克鲁姆,scrum.,88
11038,沼泽,bagno,36
2269,魔术贴,rzep,92
6410,话语,rozprawiać,69
12866,加利福尼亚州,ca.,20
1881,世界末日,apokaliptyczny,81
1068,酣,odurzony,76
6830,聚合物,polimer,63
14252,服务器,serwer,6
5669,麻风,trąd,74
13301,压力,ciśnienie,15
10780,定理,twierdzenie,38
5715,构造函数,konstruktor,42
1555,肌营养,amyotroficzny,95
10342,丹麦语,duński,42
3992,银杏,ginkgo,84
6308,虾,krewetka,70
10691,盎格鲁,anglo.,39
7627,打印机,drukarka,56
4992,氙,ksenon,78
5069,节间,internode.,78
6599,品种,rasa,45
8079,广州,kanton,54
13376,迈阿密,miami,15
2435,赤尿式,aciduria.,91
6572,预先,uprzednio,68
8903,托莱多,toledo.,52
6224,蟑螂,karaluch,70
1782,甘娜,ganga.,94
5972,下沉,tonąć,52
10928,谈判,negocjacje,26
14311,学校,szkoła,6
4588,蒙皮奇,ekliptyka,80
7404,手腕,nadgarstek,60
11686,纽约,ny.,31
13963,自己的,własny,7
4019,烟,dymny,83
9235,极光,zorza polarna,50
8316,冻结,mrożony,57
8685,arose.,powstały,54
8469,霍乱,cholera,56
12653,成本,koszt,19
13654,萨姆,sam.,12
9890,神圣,poświęcony,45
7659,遗忘,zapomnienie,62
2706,不可知论者,agnostyk,88
399,碳酸氢盐,dwuwęglan,100
14176,看,patrzeć,5
12773,肯塔基州,kentucky.,21
7127,韦伊斯,weys.,64
12853,萨摩亚,samoa.,20
11871,恶意,złośliwy,24
4321,霍比特人,hobbit.,82
2747,向西,na zachód.,29
3868,未得到解决,nie rozwiązany,84
11374,纳什,nash.,34
5271,失败者,słabsi,56
9070,猩猩,orangutan.,52
9789,以太网,ethernet.,46
5926,自愿,dobrowolnie,72
5693,甜水,słodka woda,74
14479,团队,zespół,6
7846,双年生,dwuletni,60
3622,锤,buzdygan,85
2193,最大值,maxima.,92
1935,抗氧化剂,antyoksydant,91
539,反气子,antipolo,99
13882,程序,program,11
14463,尝试,próbować,6
4454,蒸发,odparowanie,65
13677,复制,duplikować,11
7997,白炽灯,rozżarzony,59
9843,主权,suwerenność,46
2899,解除武装,rozbrojenie,58
10262,临时,okres przejściowy,42
6426,无人机,nieskrępowany,70
7908,犹太思义,syjonizm,60
7669,同情,współczucie,57
2305,羧基化酶,karboksylaza.,91
6126,花环,girlanda,70
10264,店,sklepy.,23
9505,莎莉,wypad,48
5678,操场,plac zabaw,73
7007,黄貂鱼,płaszczka,62
4029,米尔特,śledziona,83
13705,安德鲁,andrzej,12
1639,月经,menstruacyjny,94
11897,治疗,leczenie,29
1526,粪便,fecal.,95
12495,船,statek,17
9426,专业知识,ekspertyza,49
14380,看法,pogląd,6
2361,陵,mauzoleum,90
6402,禁忌,babel.,69
14128,行进,marsz,5
9715,亚历克,alec.,47
3303,处方,recepta,81
