ID,CHINESE,HINDI,INTERVAL
5002,一品红,poinsettia,77
8910,红外线的,अवरक्त,51
12273,周二,मंगलवार,25
12503,英雄,नायक,19
1005,synoptic.,सामान्य अवलोकन,97
211,瓦隆,वलून,100
2682,francophone.,फ्रैंकोफ़ोन,89
10344,饮食,आहार,39
3180,mfd.,एमएफडी,87
10419,脚注,पाद लेख,29
13439,士兵,सैनिकों,12
25,蚂蚁,चींटियों,37
7146,浅的,उथला,62
9311,邦妮,बोनी,45
4630,彩虹色素,आनंददायकता,77
6939,永世,कल्प,62
6297,小报,मुख़्तसर,63
5267,编舞,नृत्यकला,75
10592,火腿,जांघ,38
11570,manitoba.,मैनिटोबा,31
12859,乔什,जोश,19
12772,不,नोट्रे,20
9581,逃避,बचना,39
11769,秒,सेकंड,29
6978,达西,डार्सी,64
3408,底格里斯,दजला,86
10751,弗雷泽,फ्रेजर,38
1408,轨枕,स्लीपर,90
3106,基尔,काइल,87
2172,兔子,खरगोश,34
11490,vi.,छठी,29
12827,韩国人,कोरियाई,19
12301,扫描,स्कैन,17
7621,sumo.,सुमो,60
9002,肥胖,मोटापा,49
3509,弥迦,मीका,85
8408,温彻斯特,विनचेस्टर,54
2659,乐天,हाथ से,89
4027,堤,तटबंध,67
3039,石工,चिनाई,88
8129,义,व्यवस्थापत्र,56
2498,paloma.,पालोमा,90
9885,爱人,कंठ संगीत,34
3947,ish.,ईश,82
5297,beecher.,बीचर,75
12616,货币,मुद्रा,21
9620,唐,खटास,46
12472,ann,ऐन,17
8935,海蜇,जेलिफ़िश,51
3849,卡米拉,कैमिला,83
7789,形容词,विशेषण,53
6421,eros.,एरोस,68
7202,collier,खनक,62
5381,塔巴斯科,टबैस्को,74
9573,乌贼,स्क्वीड,38
13538,遵守,अनुपालन,12
11057,胡须,दाढ़ी,33
14105,管理人员,कार्यकारिणी,17
9513,巴特利特,बार्टलेट,47
9292,pct.,पीसीटी,48
12246,头发,केश,25
12013,walk,वॉकी,27
11673,壁画,फ्रेस्को,30
13859,时间,समय,5
8146,进行,प्रक्रिया में,56
6530,迅速的,तत्पर,35
7112,umm.,उम्म,63
1251,精氨酸,arginine,95
8060,步行者,तेज गेंदबाज,53
6943,sinatra.,सिनात्रा,64
8811,肝,यकृत,51
8542,修改,संशोधनों,38
4155,毒蛇,नाग,66
8814,索耶,लकड़हारा,51
9735,奥尔,ओले,44
13282,语法,व्याकरण,15
1783,虱,जूं,93
7436,谢,शेरिफ,60
17,狂热学,कट्टरपंथियों,63
8480,含义,आशय,39
10720,吉尔伯特,गिल्बर्ट,38
11554,平衡,संतुलन,24
10611,柴油机,डीज़ल,38
13343,适当地,अच्छी तरह से,15
2410,陶朗加,टॉरंगा,90
8426,纽瓦克,नेवार्क,54
6398,chattanooga.,चैटेनूगा,68
7451,同事,सहयोगी,52
6308,虾,झींगा,68
706,漂浮,बचाए,98
4370,真实性,सत्यता,50
7107,perf,पर्फ़,63
5397,ado.,हलचल,74
3172,分散注意力,ध्यान भंग,50
607,编剧,पटकथा लेखक,99
11204,上诉,निवेदन,25
8083,朱诺,जूनो,57
13330,蘑菇,मशरूम,14
10557,sb.,एसबी,38
12611,东京,टोक्यो,22
9277,创世纪,उत्पत्ति,48
13106,小家文,विकेट,13
14401,具体的,विशिष्ट,7
10657,瞎的,अंधा,31
14237,已知,ज्ञात,9
13036,抛出,फेक दिया,18
1439,愈合,ठीक होना,56
3765,榴莲,डुरियन,84
11305,火山,ज्वालामुखी,32
14069,法律,कानून,8
9738,安静,शांति,39
1765,bonaventure.,बोनवेंचर,93
1022,救援人员,बचाव दल,96
4748,华丽的,भव्य,78
5819,保存,संरक्षण,27
13342,犹豫,हिचकिचाना,14
5328,最重要的,सबसे महत्वपूर्ण,74
7782,kinbote.,किनबोट,59
5874,蛋白质,प्रोटीन,29
3755,算法,एल्गोरिदम,43
6049,乌得勒支,उट्रेच,70
13715,史密斯,लोहार,12
12629,名义上,नाममात्र,9
11917,简,जेन,28
1896,性别歧视,लिंगभेद,92
44,闪回,फ्लैशबैक,82
3564,勉强,अनिच्छा से,85
12626,幻想,कल्पना,21
13899,很多,अधिकता,8
10081,洞穴,गुफा,38
6280,碧玉,सूर्यकांत मणि,67
6621,森林大火,झाड़ी में आग लगी,53
11779,tu.,टीयू,29
4414,中篇小说,नोवेला,77
8461,施耐德,श्नाइडर,54
2054,加里波第,गरीबाल्डी,92
1961,askari.,इस्कारी,92
1974,玛娜娜,मौलाना,92
12527,信用,श्रेय,16
7203,罗萨里奥,रोसारियो,62
11379,sh,शाव,33
14428,支持,का समर्थन करता है,8
3033,审计员,लेखा परीक्षक,86
3585,前额,माथा,84
13973,称为,बुलाया,8
7961,凯茜,कैथी,58
5630,值得注意的,ध्यान से देखने से,23
5582,一天,किसी दिन,72
13592,kuru.,कुरु,12
6212,微生物,सूक्ष्मजीव,67
12854,比利时,बेल्जियम,20
11607,骆驼,लामा,30
9501,帮派,गैंग्स,21
354,stratojet.,स्ट्राटोजेट,100
7869,迪克西,देग़चा,58
3859,幸存上,जीवित,22
14150,有能力的,योग्य,6
796,来回,इधर-उधर,98
2157,流明,लुमेन,90
2496,卡塔纳,कटाना,90
6366,nest,नेस्टर,68
2994,布拉姆,ब्लूम,88
956,熄灭,बुझाने,59
6856,数据线,डेटलाइन,65
2835,四肢,अंग,70
9384,冢,माउंड,45
4165,ziggurat.,ज़िगुराट,81
9053,阴霾,धुंध,48
7645,复活,जी उठने,50
14156,国际的,अंतरराष्ट्रीय,9
79,nighthawk.,नाइटहॉक,93
2268,aga.,आगा,91
3031,弗洛,फ़्लो,88
5963,调整,समायोजित करना,37
7794,醉,नशे में,58
4801,潘多拉,भानुमती,76
731,从业人员,चिकित्सकों,77
556,反弹,उछलकर वापस आना,99
9518,查尔斯顿,चार्ल्सटन,47
819,迄今为止,अब तक,98
9882,框架,ढांचा,43
6656,现任者,निर्भर,58
4071,褪黑激素,मेलाटोनिन,82
1234,传达,बता देते हैं,16
9141,赌棍,बुकर,49
14451,损失,हानि,9
6107,蚯蚓,केंचुआ,69
11237,gen,जनरल,34
8203,格陵兰,ग्रीनलैंड,56
13792,的,का,5
117,吸虫,संयोग से पड़नेवाली चोट,98
5227,拜物教,अंधभक्ति,63
7562,庞塞,कुटना,61
4687,抑制,अंकुश लगाने,66
10997,weren.,नहीं थे,36
8315,印地语,हिन्दी,55
4421,一个人,एस.एन.,80
85,梦想时间,सपनों का समय,100
5635,盲文,ब्रेल,72
13471,之上,के ऊपर,13
3354,rct.,आरसीटी,86
12100,ds.,डी एस,26
4281,作证,गवाही देना,57
4586,走路,सरल विजय,78
1954,故障,खराबी,73
14088,这里,यहाँ,5
1403,操纵,जोड़ - तोड़,38
4593,偏执狂,पैरानॉयड,78
14283,潜在的,संभावना,11
14390,军队,ताकतों,7
2774,wd.,डब्ल्यूडी,88
12423,der,डीईआर,24
1736,梵,ब्रह्मा,93
9163,presley.,प्रेस्ली,49
13677,复制,डुप्लिकेट,11
401,高档,upscale,100
13693,爱,प्यार,11
6338,rpm.,आरपीएम,68
4584,赫雷斯,जेरेज़,79
13913,两个都,दोनों,8
4603,幼鼠,महानद,79
3472,背菲尔德,बैकफील्ड,86
7759,面糊,बैटर,38
4797,核苷酸,न्यूक्लियोटाइड,70
498,敏捷,चपलता,81
2473,粘合剂,गोंद,73
720,heckler.,हेकलर,95
10832,概述,अवलोकन,37
14295,下列的,अगले,5
1235,bm.,बी.एम.,95
2504,四人,शराब पी और नशे,73
5706,叹,विलाप,68
672,overtones.,मकसद,94
9505,莎莉,विप्लव,46
14123,结果,परिणाम,6
5323,韵,तुक,60
2686,伊尔卢,इग्लू,89
8070,无穷无尽,अनंत,57
8929,纳粹主义,फ़ासिज़्म,51
10903,扑克,पोकर,37
3609,萨姆纳,समनर,85
11506,直径,व्यास,31
2478,啄木鸟,कठफोड़वा,90
9166,歧视,भेदभाव,44
5262,常规,नियमित रूप से,45
5587,呕吐,उल्टी,66
10345,testa.,टेस्टा,40
6489,尴尬,संकोची,45
2241,淋病,सूजाक,91
8488,滑坡,भूस्खलन,41
937,chekhov.,चेखोव,97
1248,后台,नेपथ्य,95
14367,图像,छवि,6
10319,linn.,प्रपात,40
10548,内存,टक्कर मारना,21
11552,徽标,लोगो,10
14211,几周,हफ्तों,8
10448,赫尔辛基,हेलसिंकी,39
167,伊龙,टाइगोन,100
10202,感恩,धन्यवाद,41
3175,大喊大叫,चिल्ला,45
13809,从,से,5
7894,摩擦,टकराव,57
1258,铺垫,पूर्वाभास,85
652,神的食物,अमृत,98
5612,青春期,यौवनारंभ,73
6162,哥伦比亚人,कोलमबियन,69
2101,拉格朗日,लाग्रंगियन,92
4925,袋熊,वोमब्रेट,73
14031,早期的,जल्दी,9
10692,公开,सार्वजनिक रूप,38
10019,卡博特,कैबोट,43
2881,朱巴,जुबा,88
2416,先天性,जन्मजात,89
3787,白头,व्हाइटहेड,84
12430,场景,दृश्य,21
11780,卢森堡,लक्ज़मबर्ग,29
3133,叛变,निपुण,56
480,单体,मोनोमर,96
11693,第十四,चौदहवां,30
5349,喷出,धारा निकलना,73
13877,可能,मई,5
3471,毛里西奥,मौरिसियो,86
7820,提醒,अनुस्मारक,16
1596,烤,सेंकना,61
8803,乒,पांग,52
10796,佛教,बुद्ध धर्म,38
3865,旋律,मधुर,82
3237,非法,ग़ैरक़ानूनी,80
7598,cg.,तटरक्षक,59
5750,汉娜,हैना,72
12011,新城堡,न्यूकासल,27
2325,男中音,मध्यम आवाज़,90
8178,出口,निर्यात,38
6163,复原,पुनर्वास,62
6780,领班,पंचों का सरदार,65
7394,龙虾,झींगा मछली,61
687,物理学家,भौतिकविदों,56
4852,失业者,बेरोज़गार,49
13878,所以,इसलिए,5
2077,角质,सींग का बना हुआ,92
7357,刹车,ब्रेक,36
10577,镜头,फुटेज,38
2477,径流,रनऑफ,90
2275,阿奎拉,अक्विला,91
6177,大脚,बड़ा पैर,69
7010,vox.,स्वर,63
6432,荧光,फ्लोरोसेंट,63
6627,高加索,काकेशस,66
4950,词源,शब्द-साधन,65
5315,hoi.,होई,75
12685,空降,हवाई,21
12316,猎人,शिकारी,23
3461,胶凝花纹,इकरंगा,86
1190,tit,टाइटियन,96
574,浸没,विसर्जन,87
5920,修订,संशोधन,14
8358,米娅,एमआईए,54
8936,检查员,निरीक्षक,44
10579,小马,बछेड़ा,20
5551,比索,पीईएसओ,57
13793,到,को,5
11326,燃烧,जलता हुआ,19
10573,人口统计学,जनसांख्यिकी,35
8491,马哈拉雄,महात्मा,54
12460,威尔顿,विल्टन,23
10388,斯特纳斯,अंतरराज्यीय,39
12348,传单,यात्रियों,23
7390,好人,अच्छा आदमी,62
9232,爆裂,फोड़ना,44
2321,酒醉,शराबीपन,71
13990,个人电脑,पीसी,35
4273,比基尼,बिकिनी,79
5352,顽童,नटखट लड़का,74
2099,corr,कोरी,92
2079,痔,बवासीर,90
7649,佛教徒,बौद्ध,57
12761,长发,लंबे बाल,20
2907,拼字缩写,खरोंचना,88
13477,费城,फ़िलाडेल्फ़िया,13
6473,雷尼克,रेड इंडियन,65
11123,配音,गीत संगीत,33
4821,斯堪的纳维亚语,स्कैंडिनेवियाई,73
3011,elisha.,एलीशा,88
2217,不对称,असममितीय,86
4082,ay.,एय,82
7810,鲁西蒙,रूबिकॉन,59
9256,curt,रूखा,48
4284,静物,स्टिलर,80
7817,抢劫,लूटपाट,48
5232,自发的,तत्क्षण,67
7867,工资,वेतन,29
8074,雅阁,एबट,57
4968,夜莺,बुलबुल,76
14120,地方,जगह,6
11042,马林,मार्लिन,29
13455,联邦,संघीय,12
1143,盆栽,बोन्साई,96
1320,合法,लेगिस,95
9901,怀孕,गर्भावस्था,43
10670,长椅,बेंच,35
6067,刮风,तूफानी,70
243,格罗斯,ग्रोस,33
10844,融合,विलय,37
13759,熟悉的,परिचित,11
12718,g,शासन,21
5012,cyclo.,साइक्लो,76
2073,伪造,दुष्प्रचार,92
1018,tesseract.,टेस्सेकेक्ट,97
8187,马拉维,मलावी,56
1457,塔博尔,टैबा,94
12331,皮特,पीट,24
9183,血清素,सेरोटोनिन,49
2628,裂口,फांक,88
6788,挡泥板,आघात से बचाव,62
