ID,CHINESE,RUSSIAN,INTERVAL
3505,罗汉,рохан,86
13876,政府,правительство,8
6779,质地,текстура,59
11574,百分,процентов,32
9281,关系,отношения,26
4531,富勒姆,фулхэм,80
13169,诽谤,деферация,16
1723,表彰,похвальный,55
14049,最近的,недавний,5
8333,集电极,коллекционер,50
9865,原则,принципы,27
198,voyageurs.,воисты,97
8861,蒂芙尼,тиффани,53
8963,鄙,незриваться,51
2227,解释器,анализатор,90
11329,第十七,семнадцатый,34
2493,信天翁,альбатрос,90
10444,地质学,геология,34
2142,灰色,вакуол,92
5193,幻突性,галлюциногенный,68
11871,恶意,злонамеренный,24
7026,存货,инвентарь,62
8875,狮身人面像,сфинкс,52
11004,伯纳德,бернард,37
8201,植物学,ботаника,57
6252,治愈,излечивать,61
10364,侮辱,оскорблять,22
9411,垫,мат,38
10878,奥尔巴尼,олбани,38
8880,奥斯陆,осло,52
3909,克罗斯斯敦,crosstown,84
11836,灰,пепел,24
11924,sex,сексуально,17
4459,piranha.,пиранха,77
7970,raj.,радж,59
5669,麻风,лепроси,74
4139,向北,на север,33
13655,一般来说,в общем,7
9716,暴风雪,метель,45
11244,红衣主教,кардинал,14
739,正交,ортогональный,93
9854,开罗,каир,45
9703,尖叫,крик,38
3347,吉拉亚,джиллиан,87
4975,诊断,диагностика,78
7648,邓迪,данди,61
12721,气体,газа,13
777,心烦意乱,расстроенный,98
12285,味精,msg.,26
12821,分类,классификация,19
1605,lina.,лина,94
5590,宠坏了,испорченный,50
6932,virgil.,виргил,65
2316,公理,аксиомы,74
11127,萨默塞特,сомерсет,36
3873,行人,пешеходный,76
4731,图书管理员,библиотекарь,73
2021,氟化物,фторид,80
13511,多伦多,торонто,13
1251,精氨酸,аргинин,96
14424,尤其,особенно,10
12003,斗牛犬,бульдоги,26
10156,明,минь,41
4201,太平洋标准时间,тихоокеанское стандартное время,82
14504,运行,пробеги,7
1459,帆厅,регата,93
5114,算盘,счеты,77
1764,拦截,блокировщик,84
7445,宣言,манифест,62
10828,古,кока,38
10562,博尔德,валун,39
9277,创世纪,генезис,50
1435,安慰剂,плацбор,95
1589,元音,гласная буква,74
3736,小吃,закуска,75
7765,喊,кричать,39
7192,十分之一,порядочность,63
9872,同性恋,гомосексуальность,36
1385,三氯乙烷,трихлорэтан,96
9762,诺克斯,нокс,46
5344,野猫,дикая кошка,33
2180,野餐,пикник,91
12904,蜘蛛,спинент,19
7281,电压,напряжение,62
12567,dil.,дил,23
4944,犹太岛,сионисты,41
11649,值得,заслуживает,23
4250,暹罗,сиамский,82
11444,库特纳德,coulthard,33
3214,长石,фельдспар,88
10407,hard,хардкор,41
2449,bedfordshire.,бедфордшир,90
5194,cofactor.,кофактор,73
10090,des,воздерживаться,43
591,septuagint.,септуагинт,99
7240,五月花,mayflower,63
11909,布巴,бубба,29
10556,受限制的,ограниченный,16
8457,弗里茨,фритц,55
5048,vivat,виват,77
2401,违规行为,нарушения,78
2159,hy,дефис,62
12331,皮特,пит,25
11612,布莱尔,блеск,32
7033,panhandle.,панхандл,64
7917,伍斯特,вустер,59
3365,中断,прерывание,42
11886,巴伐利亚,баварский,29
3492,大麦,ячмень,85
7742,合唱,хор,60
14456,x,икс,8
5889,祭司,священники,42
11569,责备,обвинять,24
2394,影片摄影,фильмография,88
12374,电的,электрический,17
4771,猫鼬,мангуста,79
10741,聚集,собранный,24
3211,雷尼尔,rainier.,88
10343,失败者,неудачник,33
3273,分解,разложение,87
9383,黄铜,латунь,49
7525,断路器,прерыватель,49
13004,负责任的,ответственный,11
5004,分裂,расщепляться,18
10663,复仇,месть,39
8503,国籍,гражданство,55
6108,丁锅,капля,71
10160,菲利克斯,феликс,43
7997,白炽灯,накаливание,58
1560,灰蒙蒙,пасмурная погода,95
6026,克里希纳,кришна,71
8760,合成代谢,анаболизм,53
12028,圆盘,дисковый,26
5086,猖獗,безудержный,77
6323,毛刺,заусенец,70
11297,凯特,кат,33
11496,纳什维尔,нэшвилл,33
10902,联合抵制,бойкотировать,36
6081,lex.,лекс,71
12004,水平,уровни,10
7969,可怕的,страшный,59
1549,穆德,малдер,95
441,替补,прорезин,100
3000,明显,заметно,88
6138,邮资,почтовая оплата,71
3925,顾,гу.,84
337,料理鼠王,рататуй,100
352,ragtime.,рагнуть,100
3804,阿司匹林,аспирин,85
2241,淋病,гонорея,91
14034,费用,расходы,19
9789,以太网,ethernet.,46
7386,醋酸盐,ацетат,54
10070,疲劳的,устала,25
5553,布隆迪,бурунди,74
3326,联合,синдикация,54
6910,渴望的,жаждущий,62
5452,侃,кан,75
13095,自由,свобода,17
11911,云,облако,25
386,三叠纪,triassic,100
9940,重要,жизненно важный,44
1169,亚型,подтип,93
8387,佛兰德斯,фландрии,56
11521,四十五,сорок пять,32
996,zak.,зак,97
13448,他们自己,самих себя,14
13186,外国的,иностранный,16
3829,克罗地亚,хорвата,85
7418,双子座,близнецы,62
5451,理论上,теоретически,54
13283,悉尼,сидней,15
1618,玄武岩,базальт,92
12635,女士,женщина,22
1434,苏醒,бодрствующий,92
6513,印象主义,импрессионизм,68
12442,抓住,ловить,18
9901,怀孕,беременность,45
11273,序列号,сериал,32
14286,数量,количество,7
216,自制,домодельный,100
12155,车工,толкание,27
5489,猛扑,внезапно атаковать,66
10017,约翰内斯,йоханнес,44
3671,对角线,диагональ,77
2506,小天使,херувисть,90
14241,列表,список,6
13767,死了,умерла,10
137,多孔,пористый,100
528,哈伊恩,хайн,99
13763,强烈,сильно,11
9887,马克思,marx.,45
7422,陌生,незнакомый,62
13420,船上,морской,12
7221,缓刑,промежуток времени,62
10167,蛋糕,торт,40
6957,隐身,стелс,65
10079,农业,сельскохозяйственное хозяйство,29
11276,蛇,змея,31
608,修脚,педикюр,99
7758,毕,сиська,60
11143,激光,лазер,35
2570,篝火,костер,88
6706,parthenon.,парфенон,67
3552,宽敞的,просторный,86
1451,骨科,остеология,95
10739,理查森,ричардсон,38
4449,升,литр,48
7093,斯诺克,снукер,64
14207,特别的,особенный,10
5046,超,гипер,77
13296,内布拉斯加州,небраска,15
13761,地球,земной шар,11
5604,图森,tucson,74
3598,上标,суперскриптор,83
6038,鲻,кефаль,67
11223,索马里,сомали,35
9010,重新开始,начать сначала,41
8135,开除,высылка,52
14374,十二月,декабрь,6
1545,obelisk.,обелиск,95
2778,羊驼,альпака,89
4120,卡斯,касс,82
12231,小说,романы,13
12531,马洛奥,мало,23
11000,嘴,рот,35
8089,拉,ларс,46
10238,管家,чемберлен,42
6307,ezra.,эзра,70
11745,棉,хлопок,30
1265,九十年代,девяностые,52
11455,雅,я.,33
3796,妖精,гоблин,82
4079,食人魔,огре,82
2348,不宜,не нужно,91
9754,作坊,мастерская,43
4909,塞拉,серра,78
10980,升级,модернизация,21
11571,a1,а1.,32
2370,amar.,амар,91
9458,坟,могила,38
7722,卍,свастика,60
2780,底漆,грунтовка,85
523,gables.,фронты,75
13007,反应,реакция,17
13125,艺术品,произведение искусства,17
5727,cocos.,кокос,52
4700,贝类,моллюска,79
6599,品种,порода,45
1910,vv.,вв,93
2161,涂料,наркотик,54
687,物理学家,физики,57
5986,蒙德,монду,72
5094,aden.,arten,77
67,lazier.,лазиер,100
2056,谨,пруденциальный,92
10826,珊瑚,коралловый,38
14261,发布,выпускать,8
6892,斐济人,фиджийский,66
8750,涡轮,турбо,52
4061,气球,надувные шары,40
4634,荡平,повседневность,70
14191,项目,проект,7
10623,terr,терра,39
4677,can,канакс,79
2310,不尊重,неуважительно,72
9795,军士,сержант,45
14175,保持,держать,8
12744,灾难,катастрофа,17
10081,洞穴,пещера,38
405,泼妇,самосвал,100
10233,排,взвод,38
11388,杜鲁门,truman,34
3187,连续国,континуум,88
8811,肝,печень,53
14213,联盟,союз,9
14385,资产,ресурсы,38
7922,必要性,необходимость,58
1509,she,шейк,89
4980,sahib.,сахиб,78
8106,首映,премьера,18
2924,麦格,mcg,88
1312,不专业,непрофессиональный,94
7427,废墟,руина,36
12641,减轻,освещать,22
2461,托阿,тонар,90
14082,圣,сан -,10
10521,贫困,бедность,40
14330,黑色的,черный,10
6259,宣扬,присягой,70
12956,年度的,ежегодный,17
13765,乔治亚州,грузия,11
5203,那么,в которой,76
9658,兰开斯特,ланкастер,47
2006,木匠,плотники,47
13285,第七,седьмой,15
926,布林,бриттен,97
9845,桑托斯,сантос,45
8523,bon,бон,55
10737,疼痛,боль,30
12204,箱,мусорное ведро,26
12916,str,ударил,19
10648,光学的,оптически,35
10346,温室,теплица,41
10627,揭示,раскрыть,21
10052,橡皮,резинка,43
12363,正确,правильно,25
10225,化石,ископаемое,28
3995,卡西诺,кассино,83
615,mota.,мота,99
12844,马里兰州,мэриленд,20
1531,资产阶级,буржуазия,95
7405,单簧管,кларнет,62
4484,格拉西亚斯,грасиас,81
5964,ks.,кс,72
9557,挂,повесили,48
11596,雷克斯,рекс,32
3200,造成,наносят,52
11913,农场,ферма,23
9214,刀刃,лезвие,42
4964,阿瓦隆,авалон,78
5880,烃,углеводород,67
12262,攻略,рейдеры,25
2748,布尼安,буниан,89
4175,抚平,спенс,82
2857,uns,нерешеный,88
13812,一个,анонца,5
12219,声音的,аудио,26
3928,地峡,перешеек,84
8178,出口,экспорт,38
11261,cal,кал,35
12117,图形,графика,15
12352,布里斯班,брисбен,25
9355,黄,вон,49
10180,阿尔巴尼亚人,албанский,35
3570,嫉妒的,ревнивый,85
8752,切诺基,cherokee.,53
8514,查理赛,чарлемань,55
13386,br,брайан,14
12097,争论,аргументы,16
12687,铁,железо,19
7772,硝酸盐,нитрат,57
9230,砖,кирпич,46
7881,资格,квалификация,21
2766,社交,serfddom.,89
1160,capuchin.,капуцин,96
3198,动词,глаголы,51
8851,bl,наклонно,53
3987,googol.,гуоголь,83
10455,百事可乐,пепси,40
5129,傀儡,кукольный,77
12029,禁止,запретить,15
8378,tem,преданность,46
10410,克,прозрачный,41
3163,化学家,химик,70
3129,kafka.,кафка,88
2324,施瓦茨,шварц,91
12071,corvus.,кормус,27
14316,macintosh,макинтош,42
2404,次大陆,субконтинент,91
2674,甲状腺,щитовидная железа,88
13081,杂志,журнал,16
11685,柯林斯,коллинз,30
11053,中午,полдень,37
