ID,CHINESE,TURC,INTERVAL
5571,体育场所,stadya,75
500,费人,feist,99
9729,十九,on dokuz,47
8766,十字架,haçlı,28
14437,分离,ayırmak,13
225,back,backstretch,100
5147,塞万提斯,cervisler,78
8075,海绵,sünger,58
9227,台面,mesa,51
4868,酉,üniter,79
5336,洛马,loma,76
1386,an,anamorfik,96
12605,泰国,tayland,23
5331,僵局,kilitlenme,68
13289,事件,olay,14
9779,德蒙斯郡,devonshire,46
10189,立法,mevzuat,24
1758,兴奋,heyecanlı,52
4848,波尔多,bordeaux,79
5232,自发的,doğal,69
10990,阳光,gunes isigi,38
7486,保佑,kutsamak,45
123,亚基玛,yakima,100
6083,一顿饭,yemek,60
2773,涓涓细流,damlama,84
5207,跟踪,saplama,45
6079,不允许,izinsiz,65
11683,更喜欢,tercih etmek,9
13068,洪都拉斯,honduras,18
9968,辣椒,acı biber,45
1935,抗氧化剂,antioksidan,91
5534,奥林巴斯,olympus,75
9262,摔跤手,güreşçi,44
7702,卡斯蒂略,castillo,62
13755,乐,leğen,11
2386,反文化,karşı kültür,91
9326,立陶宛语,litvanyalı,49
13545,陈述,ifade,11
14092,运营,operasyonlar,6
9219,流氓,gangster,49
13215,插曲,bölüm,12
12451,数据库,veri tabanı,24
12174,幼崽,yavrular,26
9908,沟,siper,40
6871,克隆,klon,38
14486,特征,özellik,9
3678,诺格,ünvanlık,85
1207,列宁主义者,leninist,96
567,雅各波塔,jacobit,97
13177,轮询,anket,14
5204,百万富翁,milyoner,60
11979,美元,dolar,20
8505,罗姆尼,romney,56
6198,旗舰,amiral gemisi,71
2394,影片摄影,filmografi,88
11770,斐济,fiji,31
1083,缰绳,reins,74
1401,玛格丽塔,margarita,95
13328,炮兵,topçu,15
4270,新石器时代,neolitik,83
7500,黄石,yellowstone,62
7262,斯特拉,stella,64
7487,洋葱,soğan,58
12078,业余,amatör,27
14074,远的,uzak,8
7771,灯塔,deniz feneri,59
9922,太太,bayan,11
4363,荣幸,onurlu,14
10681,肮脏的,kirli,40
683,饲料,yem,98
12229,不合理,haksız,26
3600,焦虑的,endişeli,86
9115,误解,yanlış anlama,44
11022,缺席,yokluk,38
4859,麸质,glüten,79
6999,切斯特菲尔德,chesterfield,66
11670,第十三,on üçüncü,32
7089,酿酒师,brewer,38
11889,委内瑞拉,venezuela,30
13465,手,el,11
2014,诱人,cazip,66
5856,lea,bitmek,72
9056,莫桑比克,mozambik,52
10709,数学,matematiksel,21
12215,匿名,anon,27
9185,女神,tanrıça,50
7372,症状,semptomlar,60
8314,希瑟,heather,57
9789,以太网,ethernet,46
9512,尤利西斯,ulysses,49
4936,佩雷拉,pereira,78
14491,购买,satın almak,26
7219,车道,lanes,27
4092,芭蕾舞短裙,tutu,83
13224,太阳,güneş,15
7819,露西亚,lucia,61
14209,老的,eskimiş,10
4041,高斯,gauss,83
2275,阿奎拉,aquila,92
13582,故事,öykü,12
12337,环境,ayar,9
7962,学术,bilimsel olarak,60
4559,焦克,coker,81
4735,抹布,paçavra,66
12754,百分比,yüzde,21
11011,龟,kaplumbağa,33
11686,纽约,ny,32
2927,比利牛斯,pireneler,89
13570,重的,ağır,13
6674,罗德曼,rodman,68
495,痒痒,gıdıklamak,86
14496,通货膨胀,şişirme,45
3982,多云的,bulutlu,73
11404,小姐,hanım,34
14024,四分之一,çeyrek,9
9301,粉末,pudra,46
5057,奥西里斯,osiris,78
13175,果儿,nea,17
13938,分享,hisse senetleri,6
12155,车工,turner,27
13239,巴西,brezilya,16
10336,最小的,en küçük,42
5744,缺乏经验,deneyimsiz,74
932,书包,satchel,97
13558,灰心,cesareti kırılmış,12
9027,泥,çamur,52
13254,亚洲,asya,16
8278,玛拉,mara,57
8293,热情,heves,57
10935,橡木,meşe,33
12304,布鲁克林,brooklyn,26
5890,山核桃,hicary,73
7803,消防员,itfaiyeciler,46
7079,米尔扎,mirza,65
6389,凝胶,jel,67
11018,凯尔特人,kelt,38
627,地震表,sismometre,95
8595,天才,dahi,55
7090,疫苗,aşı,54
5060,伯尔尼,berne,78
3414,心血管,kardiyovasküler,87
11925,带电,şarj edilmiş,14
13248,pro,profesyonel,14
4053,画报,resimsel,82
6459,锈,pas  paslanma,65
5673,调制解调器,modem,71
790,迪士利,disail,98
2668,法规,düzenleyici,90
874,细胞色素,sitokrom,97
2551,弗拉门戈,flamenko,91
6445,苍鹭,balıkçıl,69
5737,格洛弗,glover,74
6474,余震,artçı şokları,56
11522,莱利,riley,33
11121,爱沙尼亚,estonya,37
8417,漠视,saymamak,49
10611,柴油机,dizel,39
3612,拟声,onomatopoeia,86
7127,韦伊斯,vizalar,65
420,楔形文字,çivi şeklinde,100
13507,痕迹,iz,13
9094,拨号,aramak,46
2619,举行,alıcılar,62
4173,联邦主义者,federalist,81
12281,慢慢地,yavaş yavaş,26
184,戈拉,gulah,100
3135,外科,cerrahi,86
2060,阿斯彭,titrek kavak,93
920,水彩,suluboya,97
13287,帝国,imparatorluk,15
134,伦巴第,lombard,100
10493,克罗斯比,crosby,41
13358,冬天,kış mevsimi,15
3636,灌溉,sulama,84
11872,志愿者,gönüllüler,17
2348,不宜,yapmamalı,91
7393,写真,tasvir etmek,37
10674,空闲的,kıyamamak,37
9495,天文学家,astronom,30
13663,路易斯,louis,12
3812,no,noetik,85
3675,窃听,dokunmak,49
11424,仙人掌,kaktüs,34
5217,特里斯坦,tristan,77
3852,分支,dallanmış,26
5889,祭司,rahipler,43
10769,乘客,yolcu,28
13129,阿拉巴马州,alabama,17
8483,集团,blok,56
9984,重新选择,reelection,43
11233,决斗,düello,34
8284,重新部署,yeniden konuşlandırılmış,51
2714,笑声,gigs,64
8346,伏尔泰,voltaire,57
625,立法者,milletvekilleri,95
12526,回应,cevap verdi,11
3018,莱文,levin,88
11494,沙洛姆,shalom,33
8318,木头下,underwood,57
792,电解质,elektrolit,95
10199,辐,konuşur,42
8953,韦弗,dokuver,52
13331,通常,genelde,14
9594,书呆子,inek öğrenci,44
11999,婚姻,evlilik,28
6787,远程,uzaktan,38
13371,山,dağ,12
8119,角斗士,gladyatörler,46
9016,乐队,orkestra,51
5186,系数,katsayılı,72
10023,丈夫,koca,44
10437,平静的,huzurlu,15
10275,奥托,ottop,43
10913,青蛙,kurbağa,34
8201,植物学,botanik,58
13020,协议,anlaşma,18
6900,占,hesap,5
9980,重建,yeniden yapılanma,39
3734,电车,tramvay,79
8589,加德,doser,56
13889,通过,başından sonuna kadar,8
2548,疑要,kodein,91
7687,澳门,macao,62
6820,半月刊,ayda iki kez,67
7296,巴尔干,balkanlar,54
10145,法老,firavun,42
7196,大主教,archbishop,62
14346,商业的,reklam,9
14476,驱动器,sürücüler,10
5867,横冲线道,transkoninal,73
12984,奥地利,avusturya,19
7759,面糊,meyilli,40
7418,双子座,ikizler burcu,62
9510,管道,boru,39
4774,柑橘,narenciye,79
7234,索索,subdolous,64
14106,等级,seviyesi,11
8868,无偏见,tarafsız,53
10311,不平衡,dikkatsizce,42
10357,亚美尼亚人,ermeni,38
5921,多丽丝,doris,71
5822,星期三,evlenmek,39
2492,叛徒,hain,77
4931,愉快地,mutlu bir şekilde,78
4689,弗雷,frey,80
6174,猕猴桃,kivi,66
8607,压碎,ezmek,38
7709,液压,hidrolik,55
11521,四十五,kırkbeş,33
1888,不会,yapmazdım,93
2709,喇叭口,alevlenmiş,56
5431,k,kantlamak,74
11026,玛鲁,maru,38
13517,打印,basılmış,11
9494,模糊的,başıboş dolaşmak,44
2543,扁平化,düzleşmek,86
10785,致远的,sağduyu,39
13375,酶,enzim,14
9287,凯,kay,50
11422,棋,satranç,34
11317,敲了,çalınan,24
10567,不必要地,boşu boşuna,40
1222,托斯曼斯斯特,toastmaster,95
6883,奥德修斯,odysseus,67
4620,被拘留者,tutuklular,71
11249,都柏林,dublin,36
9178,航行,yelkenli,30
5322,金发女郎,sarışın,62
9320,喜悦,neşe,48
3616,内衣,iç çamaşırı,78
907,冶金,metâlurji,97
11347,昵称,takma ad,27
1974,玛娜娜,maulana,93
2355,哇哇哇哇哇哇哇,voohoo,91
1646,蒙特梭利,montessori,95
2030,颁布,yürürlükten kaldırma,29
5948,河内,hanoi,73
7326,重置,sıfırla,61
4197,异构,izomer,69
6042,摩托车越野赛,motocross,72
6976,坡,eğim,54
8381,寿命,ömür,57
1977,分离主义者,ayrılıkçılar,67
13159,危机,kriz,17
7170,熊,bearcat,55
10247,测量,ölçülen,18
12935,公爵,duke,19
8480,含义,çıkarımlar,41
1531,资产阶级,burjuvazi,95
4562,狼疮,lupus,81
3713,斯特鲁,stat,85
6623,壁球,kabak,65
10833,酋长国,emirlikler,37
11479,立法机关,yasama,29
5385,谨慎,dikkatli,76
14488,民主,demokratik,15
12662,黑名单,kara liste,12
8308,纳粹,naziler,24
4280,花栗鼠,sincaplar,62
13533,胡安,juan,13
5956,四重奏,quartet,71
7804,哺乳动物,memeli,53
7541,扎伊尔,zaire,62
12949,合适的,uygun,13
9038,披风,örtü,51
13599,回来,iade,9
9723,海狸,kunduz,40
10526,大本上,esasen,19
10752,ma,maillot,39
13622,课程,kurs,12
14377,街道,sokak,10
4287,时间表,masa saati,76
203,步法,ayak işi,100
2869,含水层,akifer,88
12619,汗,kağan,23
12275,谋杀,cinayet,20
3596,黄昏,alacakaranlıkta,86
11640,阿布,abu,32
1614,汽车旅馆,motel,88
2159,hy,tire,63
14030,版本,versiyon,8
8303,泰特,toylamak,57
3834,哨兵,sentinel,82
919,贝,buffs,74
5925,雨雨,yağmurlu,73
10053,赫尔克,hulk,44
10407,hard,hardcore,42
5951,克尔夫,kph,73
6472,爱马仕,hermes,66
1729,社会学,sosyolojik,43
5043,马耳他人,maltaca,78
12256,汤普森,thompson,26
6716,梨,armut,67
5355,ph,fan,76
13617,桌子,tablo,12
13990,个人电脑,pc,37
1048,雷尔格斯,redlegs,97
7039,对应物,meslektaşlar,50
11604,独自,yalnızca,24
8929,纳粹主义,nazilik,53
12053,简要地,kısaca,28
11939,任性的,dik başlı,29
11427,姐姐,kardeş,29
7335,老年,yaşlı,63
10999,方面,bakış açıları,27
4660,戴德,dade,80
6777,亚麻布,keten,67
346,哈吉,haj,100
7317,玛德琳,madeleine,63
11591,退伍军人,gaziler,23
4941,洗衣店,çamaşır,78
11276,蛇,yılan,32
8251,地平线,ufuk çizgisi,58
5312,糖果,şekerleme,77
11513,社会主义者,sosyalist,31
12858,将,acak,20
7936,碎石,çakıl,60
9943,惠勒,tekerlekli kimse,45
13393,见面,birleşmek,10
861,编辑,redected,93
9901,怀孕,gebelik,45
13283,悉尼,sydney,16
14203,加工,işleme,10
3063,蓝宝石,safir,88
102,打印制作,baskı yapımı,100
3457,鱼鹰,osprey,79
2888,萨宾,sabin,86
13972,文件,dosya,6
14472,詹姆士,james,9
3307,cord,kordon,76
7321,弹出,atılan,54
2803,座,kişilik,88
6611,舒伯特,schubert,68
6087,愿意,istekli olma,72
9023,new,daha yeni,52
9694,吉祥物,maskotu,43
12164,举起,kaldırmak,16
13399,热的,sıcak,15
10253,洛根,logan,43
8537,鲸鱼,hantal,56
9662,埃菲尔,eyfel,48
6356,蜡烛,mum,62
2618,大惊小怪,yaygara,86
1825,螺,spiro,94
7427,废墟,mahvetmek,36
467,查询,sormak,70
7587,嘘,boo,51
3435,肤色,skin kafa,80
9554,生物,biyolojik,26
5131,叶,folik,78
9238,莱昂内尔,lionel,51
14227,返回,geri dönmek,9
8191,捣,pounder,56
2385,明目张胆,kusurlu,91
5027,预言,kehanet,70
5274,福音里奥,evgelion,77
2734,毒品,narkotik,75
13365,橘子,portakal,15
4259,牧童,cowman,83
3603,女高音,sopranos,65
3393,斯洛文尼亚语,slovence,87
12718,g,gang,22
9548,梅,meu,48
9213,纪律,disiplin,35
875,前言,önsöz,92
2190,康吉尼,compagnie,88
8319,智者,adaçayı,57
6557,妊娠,disprosia,69
9223,阿巴拉契亚人,appalachian,50
30,油渣,gaf,100
7392,屠夫,kasap,58
7005,声学,akustik,61
5401,曲柄,krank,71
2920,盎格劳,anglian,86
2729,交界处,kavşaklar,42
4986,可可,kakao,78
3081,减去,çıkarmak,62
14307,德语,almanca,10
2830,诱惑,cazibe,65
8985,精心制作的,detaylandırmak,45
6137,auteur.,oter,71
3012,区域,kısmet,69
7206,四分之一决赛,çeyrek final,64
7071,认真,ciddiyet,65
10712,卡内基,carnegie,39
2175,不明确的,tanımsız,91
6219,马塞洛,marcello,71
5957,不稳定,dengesiz,72
3503,航天,uzay uçuşu,62
11064,肖恩,shawn,38
11274,渔民,balıkçı,35
2247,价,değerlik,92
8439,埃尔默,elmer,56
13378,给予,vermek,8
12334,吉布森,gibson,26
1228,潮湿,ısrarlı,97
10521,贫困,yoksulluk,41
3795,空投,airdrop,75
1304,木工,ağaç işleme,87
5070,伯克金,miskin,78
1648,嗯,perdelemek,91
7494,小屋,lodge,52
10659,英超,prömiyerlik,39
9893,雕塑,heykel,44
8803,乒,pong,54
10760,果汁,meyve suyu,38
4065,过氧化物,peroksit,82
14387,短的,kısa,9
6294,主角,baş kahraman,63
12054,木偶,kuklalar,23
13341,诗人,şair,15
10491,领奖台,podyum,40
5463,沙丘,kumdan tepe,66
4447,蠕动,sürünme,68
4151,贝恩,bain,83
13989,程式,programlar,11
3974,fr,firkateyn,79
2978,锡耶纳,siena,88
9431,雪莉,shirley,49
8783,床单,çarşaf,43
8394,分析师,analistler,47
7361,寒意,sakin olmak,61
13804,曾是,olmuş,5
5690,家畜,hayvancılık,74
2893,邻国,shetland,89
404,帕尔梅拉,palmyra,100
3097,不赞成,onaylamama,75
10133,欺诈罪,sahtekar,44
13970,做过,yaptı,5
10847,安哥拉,angola,38
9050,里斯本,lizbon,52
1133,主义,ism,88
5990,浓咖啡,espresso,72
1104,用水,itici,97
5786,man,erkekçe,73
1786,达尔马提亚人,dalmaçyalı,74
1884,卢布,lupe,93
11557,莎士比亚,shakespeare,33
6830,聚合物,polimer,64
14243,完毕,tamamlandı,9
8645,庇护所,barınak,45
5931,赛,sai,73
14174,经理,müdür,9
3803,周边,periferli,83
13421,故意地,kasten,7
12371,亚伦,aaron,25
539,反气子,antipolo,99
1683,假,sham,78
9055,雷雨,fırtınalı,42
6207,主要,esas olarak,71
12258,男性,erkek,25
8873,演示,demo,46
3477,合作者,işbirlikçi,19
7974,箭头,arrowhead,60
6051,关,guan,72
1349,工作站,iş istasyonu,88
9377,雪松,sedir,47
12581,恐怖分子,terörist,19
6084,哈希,doğramak,66
1755,超现实主义者,gerçeküstü,65
9800,维他命,vitamin,45
3428,棒冰,dondurma,87
230,亚组,alt grup,91
2306,扫帚,süpürge,89
10018,布宜诺斯,buenos,42
13991,贸易,ticaret,12
8041,虚假,sahte,59
11063,可乐,kola,38
7518,交叉,karşıdan karşıya geçmek,59
1478,盐水,tuzlu su,95
12399,爵士乐,caz,25
2713,伯威克,berwick,89
10687,起义,ayaklanma,38
5775,除数,bölenler,68
13120,实际的,gerçek,10
7900,弯头,kaş,58
3911,伊莱恩,eline,84
6438,检查员,checker,51
2114,亚得里亚特,adriyatik,93
2345,某个地方,bir yere,91
12643,邀请,davetli,6
3333,送货送货,tournpike,83
4405,保密,gizlemek,82
8043,玛丽安,marian,59
9710,恢复,restorasyon,9
3972,季刊,üç aylık,84
8053,被动的,pasif,57
8367,托比,toby,57
2494,经受,dayanmak,88
8729,德文,devon,54
7498,梧桐,endüstri,62
6360,wanker.,sarkık,70
3683,盲目,kör olarak,85
5216,哈库斯,brutus,77
7553,生物量,biyokütle,62
2314,麾,sevinmek,86
13759,熟悉的,tanıdık,11
3247,格罗索,grosso,88
8911,上将,amiral,37
10813,维也纳,viyana,38
5370,易挥发的,uçucu,68
10889,数,sayar,11
1800,黑脚,blackfoot,94
12565,证明,ispat et,15
11251,矮人,cüce,34
11705,艾萨克,isaac,31
5643,羧基,karboksi,74
3444,核武器,nüks,79
14374,十二月,aralık,6
5764,尼克西,nixie,74
11027,会员资格,üyelik,37
2359,最有趣的,en komik,91
2610,詹,jen,90
2173,脱水酶,dehidrataz,92
14324,参议院,senato,14
7365,庞贝,pompeii,63
3938,二甲氧基,dimetoksi,84
2387,沟壑,gulba,89
130,静电,elektrostatik,89
12325,upropropical.,ekstratropik,26
3863,克利尔沃特,temiz su,84
13013,时尚,moda,17
10607,莱茵河,ren,40
7153,离婚,boşanmak,59
11108,侦察,izci,24
8484,德克斯特,damak,55
10854,艰难的,zorlu,38
7409,波希米亚,bohem,60
4072,黑人杰克,blackjack,83
536,节制,yoksunluk,98
11786,下,kalitesiz,30
5821,准备,hazırlık yapmak,71
8656,分解,yıkmak,53
14134,变化,değişim,5
12917,未被评罪,karşıtlıksız,20
1494,误,mistok,95
8639,刺,sokmak,53
7076,吠,havlamak,58
3831,粪,gübre,84
1067,扼杀,zenciler,48
9214,刀刃,bıçak ağzı,43
7437,斯洛伐克,slovak,61
10599,rn.,riyak,40
1256,鞠躬,eğilmek,37
14139,比较的,karşılaştırıldığında,11
7997,白炽灯,akkor,59
7878,scimitar.,pala,60
7540,塞,sırp,62
12628,伊丽莎白,elizabeth,23
7373,骄傲,gizlilik,63
14065,难的,zor,8
6222,钚,plütonyum,71
9000,停电,karartma,50
14383,提议,teklif,9
13926,甚至,eşit,7
537,菲斯,fes,99
12173,十一,onbir,27
13766,加,artı,12
11554,平衡,denge,25
11034,公会,lonca,37
12918,目标,hedef,14
11331,徽章,emici,35
3131,打哈欠,esnemek,85
12924,杰,jay,17
9616,自由泳,freestyle,48
9412,教廷,vatikan,49
12206,ing,ingilizce,27
2534,蒂曼,till,91
4207,补偿,tazmin etmek,43
12246,头发,saç,26
9345,在家工作,ödev,50
5833,居里,curie,68
1210,五角星,pentagram,97
4215,考古学,arkeolojik,31
8521,派遣,sevk edilen,46
12066,有利,iyilik,21
12303,宇宙,evren,7
6390,磅塞,blockbuster,67
8342,麦格纳,magna,57
12098,保守,tutucu,22
8582,旅店,han,46
11552,徽标,logolar,11
3572,捻子,twister,82
8093,裙子,etek,47
10088,火焰陷阱,firetrap,44
13236,戴维斯,davis,15
4452,电影迹手,sinemacılık,65
8358,米娅,mia,57
13390,食物,yiyecek,14
11107,凯撒,sezar,37
3037,太空鱼,güneş balığı,88
773,莱茵,rhein,98
8498,灵感,esin,29
7424,智慧,bilgelik,62
3098,牛仔竞技,rodeo,88
2426,低手,alçak adam,91
10559,选民,seçmenler,35
8027,伊莎贝尔,isabel,59
14124,报告,raporlar,5
4096,贫血,anemi,83
5417,竹子,bambu,75
9533,洲际,kesişen,49
4019,烟,dumanlı,83
3737,蚌,midye,83
12890,标签,etiket,14
9724,燧石,flint,47
1185,烟酸,niasin,97
1312,不专业,profesyonelce olmayan,95
8996,耳语,fısıltı,33
5996,艾斯特,yıldız çiçeği,72
2001,晕倒,bayılma,68
10515,采取,dinlenme tesisi,36
9732,爱丁堡,edinburgh,47
12705,没有人,kimse,22
13314,侵略,istila,15
13648,一定,mutlaka,12
12430,场景,faliyet alani  sahne,22
11289,路德,luther,35
2636,头巾,türban,88
3692,转录,transkripsiyon,54
783,概率,prob,97
2280,枪声,fullshot,86
12729,骑士,binici,16
9107,补充,takviyelemek,38
8642,斯塔福德,stafford,55
8775,阴道,vajina,54
9020,镜片,lens,53
3014,帕特里斯,yüceltmek,88
5410,布鲁斯特,brewster,76
6359,储备金,rezervler,66
6387,世俗,laik,62
3034,宜乐,kibar,88
12163,牛顿,newton,27
3047,烙,ustalık,88
4946,重申,yinelenen,57
14190,任何一个,herhangi biri,8
13633,事情,konu,12
10645,刺穿,delmek,34
11695,阴影,gölge,29
1744,卡拉姆,kalam,94
5697,甲烷,metan,74
9456,乐器,enstrümantal,27
11975,盖茨,kapılar,21
8551,等离子体,plazma,56
5887,创伤,travma,73
5259,狠,amansız,76
13170,指导,kılavuz,15
9303,列宁,lenin,48
11272,赫伯特,herbert,36
2434,投标人,teklif sahibi,88
14241,列表,liste,6
14482,为什么,neden,7
3006,罂粟,haşhaş,88
12481,玻璃,bardak,22
6482,离线,çevrimdışı,69
6866,很久,uzun zaman,67
11946,表达,ifade edilmiş,15
8104,图片,pics,36
11948,平台,platform,26
1301,西行,batıya ait,96
2633,助推器,yükseltici,78
10004,邪,kült,43
1442,三叉戟,trident,91
1944,痛风,gut,93
413,多神教,polytheism,100
1344,网,örgü,92
13999,线,astar,8
11129,快点,daha hızlı,37
11101,纯的,saf,30
12782,排队,çizgide,21
11687,记分卡,pukâs,32
13106,小家文,küçük kapı,14
2889,猜拳,mora,88
12801,深的,derin,21
12584,父亲,baba,22
14487,十一月,kasım,6
11829,离子,iyon,30
14255,很重要,laf,100
3127,面纱,duvak,72
14220,相似的,benzer,11
397,雪鞋,kar ayakkabısı,98
9857,高地,yayla,33
936,巢穴,lair,97
6524,大沼泽地,everglades,69
11089,叔叔,amca dayı,37
8734,转移,aktarma,12
2574,工资单,maaş bordrosu,89
14023,不同的,farklı,8
13188,孩子们,çocuklar,17
7157,窗帘,perde,62
5698,误入歧途,miscellany,74
3249,挡板,flapper,88
10558,人造的,yapay,39
81,采石场,taş ocağı,95
6650,可用,kullanılabilir,65
970,卡路里,kalori,88
2217,不对称,asimetrik,87
115,all.,alg,100
13916,产品,ürün,8
6285,抑制因素,inhibitör,64
12843,平底锅,tava,20
13210,选举,seçimler,9
4454,蒸发,buharlaşma,65
7439,鳟鱼,alabalık,63
14282,系列,seri,7
3509,弥迦,micah,86
28,衍射,kırınım,100
6327,visttrap.,flytrap,70
8548,恶棍,kötü adamlar,48
14461,带,almak,5
3809,卷,cirrus,85
1432,纳税,nav,95
9865,原则,prensipler,28
10909,罗切斯特,rochester,38
10369,代数,cebir,40
6237,尊敬,saygıyla,11
10924,艾米,amy,35
6721,固有,doğal olarak,54
3153,庞巴迪,bombardıman kimse,87
13253,担心,endişe,9
226,交织,interleague,100
7233,资本家,kapitalist,61
11650,携带,taşıma,11
3934,伯莎,bertha,84
8405,乌尔斯特,ulster,57
11993,无效的,geçersiz,28
5961,str,köle gibi çalışan,72
10037,感知,algılanan,40
9104,爆炸,patlama,27
7619,神奇,büyülü,22
3140,陶瓷制品,seramik,80
3639,防锈的,paslanmaz,86
10260,韦斯利,vesayet,43
4285,辛西娅,cynthia,82
12765,葡萄牙,portekiz,22
670,霍尔姆,holm,35
909,奥特斯,su samuru,44
13089,机器人,robot,17
5799,保守主义,muhafazakârlık,74
7370,麋鹿,elk,62
4183,胰腺,pankreas,83
11475,扬声器,hoparlör,28
9986,吉斯特,soytarı,43
6463,硅藻土,tripoli,69
11054,尼尔,azarlamak,38
8706,动机,motivasyon,29
6225,锅炉制造商,firetörler,69
2252,无价,paha biçilmez,92
1589,元音,sesli harf,75
3155,防范措施,önlemler,72
5380,惨淡,kasvetli,76
5299,不当行为,yanlış davranmak,77
2586,复印,xerox,90
5226,幽灵,hayalet,77
10360,吸血鬼,vampir,38
11398,羽扇豆,lupin,34
5132,邦迪,bambak,78
13099,最大,en büyük,18
