ID,TURC,DEUTSCH,INTERVAL
10363,ikili,binär,46
12933,cennet,oase,24
6078,elektronik tablo,kalkulationstabelle,73
12272,papa,papst,30
6127,revizyon,überholung,64
13158,kolombiya,kolumbien,21
13101,prens,prinz,21
5599,genlik,amplitude,77
12418,sınıflandırılmış,klassifiziert,27
14033,düşünmek,denken,9
1733,haşlanmış,hyped,62
2902,greyfurt,grapefruit,90
12558,gereksiz,nicht notwendig,28
8871,kuruş,penny,57
9254,ambulans,krankenwagen,51
8860,abbey,abtei,58
14511,ayrılmak,verlassen,8
8676,şarta bağlı,kontingent,44
4757,bağışıklık,immunität,52
7644,bitik,wan,64
12399,caz,jazz,29
11141,doygunluk,sat,40
14000,kullanıcı,benutzer,5
121,nişasta,stärke,97
2426,alçak adam,lowman,93
13416,popüler,beliebt,16
11349,konuk,gast,34
6009,iyi yıl,gutes jahr,75
14252,sunucu,server,7
3532,çekiç kafası,hammerkopf,87
13514,mil,meilen,15
5120,anafsal,ansaxial,80
1339,duyulmamış,unerhört,97
13704,sürmek,fahrt,12
14476,sürücüler,fährt,12
137,gözenekli,porös,100
14290,kuzey,norden,10
9168,taht,thron,55
3019,deterjan,waschmittel,89
10108,yalnız,einsam,41
9093,mezun olmak,absolvent,39
13310,konsey,rat,19
4324,deb,verflechtung,73
5975,şiirsel,poetisch,73
250,programcılar,programmierer,34
14417,sınırlı,begrenzt,10
13037,asit,säure,22
4076,dobd,dowd.,86
1392,itiraz etme,verhängung,97
5147,cervisler,cervantes.,80
297,üs,exponent,91
7681,hanedanlık armaları,heraldik,65
7804,memeli,säugetier,57
12667,mürettebat,besatzung,23
12950,cuma,freitag,23
1849,presdiat,präsidium,95
4668,asalet,adel,82
10989,yüklü,beladen,41
1244,acayip,freaking.,33
1555,amiyotrofik,amyotrophisch,96
12857,tanım,definition,17
12685,havadan,in der luft,26
5483,çinçilla,chinchilla,78
5172,nene,oma,79
4974,anakart,hauptplatine,81
10921,piramit,pyramide,37
6428,tedavi,verarbeitung,25
13327,hareket,bewegung,17
9891,bayram,feiertage,31
7198,geri tepmek,rückstoß,67
12696,desen,muster,25
12885,sağlık,die gesundheit,24
7922,gereklilik,notwendigkeit,62
5425,büyük boynuz,großes horn,78
2311,bozmak,stören,25
573,nitrik,salpric.,99
13263,yok,keiner,20
8962,tanıtım videosu,anhänger,51
2508,iki hafta,vierzehn tage,90
14239,temel,base,10
11875,felsefe,philosophie,34
14461,almak,nimmt,5
12640,tezgah,schalter,26
7116,baskın yapmak,büste,55
6099,vücut geliştirme,bodybuilding.,69
4292,bıçaklamak,stechen,64
12948,önemsiz,müll,23
10588,zımba,sanders.,42
2228,teal,kneifen,93
2332,trilyon,billion,91
1303,new,nei,97
13767,ölü,ist gestorben,12
13604,spor dalları,sport,12
13316,aziz,heilige,16
10954,özetlenen,umrissen,35
4611,diskalifiye etme,disqualifikation,79
7219,lanes,bahnen,31
11252,atfedilen,zugeschrieben,17
2144,erişilemez,nicht zugänglich,94
6603,eter,äther,66
10862,kaleci,taltender,34
665,borçlu,verdanken,53
7256,geri sayım,countdown,66
11617,santimetre,cm,36
5787,kilit taşı,keystone,76
953,yapraklar,blütenblätter,92
4429,diken,dorn,80
14104,tutulmuş,gehaltenen,10
10552,içten,inland,44
10274,şapel,kapelle,47
8249,vergi,steuern,29
13407,geçti,bestanden,10
3881,kavramsal,konzeptionell,78
5965,thrash,prügeln,62
14374,aralık,dezember,6
6606,süslü,schick,64
6506,vasıtasıyla,wodurch,72
7658,posta ücreti,seiler,65
6251,siyanür,zyanid,74
2329,tuhaflık,unterricht,93
12286,en son,neueste,31
14141,vadesi dolmuş,fällig,7
4722,arkaik,archaisch,82
2711,akbaba,geier,88
13218,okyanus,ozean,19
7951,sondan bir önceki,vorletzte,63
12240,bölünmüş,geteilt,26
12105,rory,rorie,32
13820,hangi,welche,6
8648,güvenilir,vertrauenswürdige,29
8506,akut,sparsam,59
9040,dizi,array,55
1987,misilleme,retaliatort,95
12493,planlanan,geplant,13
12721,gaz,gas,17
6998,lolipop,lutscher,68
3507,pyongyang,pjöngjang,88
13074,laboratuvar,labor,22
540,temyize başvuru yazısı,certiorari.,99
14335,harika,großartig,10
6537,coolidge,kühlgebiet,72
10823,odaklanmış,fokussiert,34
9233,biseksüel,bisexuell,48
11219,br,bred,39
6054,peck,picken,74
4137,sınıf,klassenzimmer,78
2467,hac,pilgerfahrt,92
9499,bok  kaka,kacke,50
9446,put,hintern,45
13178,uzunluk,länge,19
8055,homoseksüel,griff,62
11777,lisanslama,lizenzierung,12
10406,tencere,topf,43
11935,fizik,physik,8
13341,şair,dichter,18
155,el arabası,schubkarre,100
2956,şartlı tahliye,parole,85
6281,ishal,durchfall,74
935,parke,hartholz,98
10661,en eski,älteste,44
7594,büyük baba,großvater,64
55,ova,eizellen,100
2385,kusurlu,flagrant,93
9237,katran,teer,54
2453,kurtarıcı,retter,90
3450,altbilgi,fusszeile,86
8857,kel,kahl,52
14171,nisan,april,6
858,inşaatlar,konstruktionen,5
3510,çeşme yapmak,abschleppen,58
9166,ayrımcılık,diskriminierung,50
11987,karayolu,autobahn,29
6129,gıcırdamak,quietschen,72
10761,evcil hayvan,haustier,39
2814,dekarboksilaz,decarboxylase,91
1516,yarış pisti,rennstrecke,95
6482,çevrimdışı,offline,72
1258,ilgisizlik,vorausdeutung,88
13639,maalesef,unglücklicherweise,14
3271,kayakçı,skifahrer,79
12804,göz,auge,19
14160,işçi,arbeitskräfte,25
879,kirişler,balken,59
4017,gündönümü,sonnenwende,83
719,daha ince,verdünner,99
1964,epitet,beiname,90
5371,mescit,masjid,78
12428,müjde,evangelium,29
509,tarihsiz,undatiert,99
8864,kenar mahalle,vorort,40
957,trombosit,plättchen,93
8503,vatandaşlık,staatsbürgerschaft,60
13804,olmuş,war,5
11149,tehlikeli,gefährlich,24
4663,bitmemiş,unvollendet,82
6195,kaniş,pudel,73
10433,sodyum,natrium,45
13271,röle,relais,19
10680,yonetmek,urteil,9
8084,freemasonry,freimaurer,62
2557,hisht,hecht,92
8256,garnitür,garth,62
5671,syli,syed.,77
12217,ırmak,watson,31
13385,rusça,russisch,17
3256,brier,dornbusch,88
13241,tamam,ok,20
10459,epik,epos,45
5878,olgun,reif,75
1221,telafi edici,entschädigt,98
9170,dökmek,schüttgut,55
14279,çizgiler,linien,10
721,revizyonizm,revisionismus,99
3797,hummingbird,kolibri,86
12158,şeytan,teufel,23
13694,savunma,verteidigung,12
2809,drenaj,drainage,90
13300,kabarık,erzogen,16
1729,sosyolojik,soziologisch,47
10943,derece,grade,28
11854,devam eden,laufend,34
11799,orta seviye,dazwischenliegend,35
13139,sabah,morgen,20
7211,seyahat etmek,reisen,20
12027,buhar,dampf,32
11635,belirsiz,unklar,36
4959,insansız,unbesonnen,81
1638,dümen,ruder,94
6425,nijeryalı,nigerianisch,71
68,cesurca,mutig,100
13991,ticaret,handel,15
13461,daha kısa,kürzer,17
13414,savaş,kampf,8
2549,tasarruf etmek,überwachten,92
960,tedbir,entente,98
5595,iltica,asyl,76
12656,macaristan,ungarn,27
5714,özgeçmiş,lebenslauf,77
11382,kurtulmak,loswerden,38
267,teğet,tangente,98
3428,dondurma,eis am stiel,88
12923,dahası,außerdem,24
11372,tam,versea.,38
340,büyükbaba,großeltern,83
9393,rezil,beruhigend,52
9116,ayy,hoppla,56
12487,adalet,die gerechtigkeit,28
12451,veri tabanı,datenbank,28
1019,airstrip,flugstreifen,94
10863,kök,wurzel,34
8998,güvenilmez,unzuverlässig,56
12579,kurgu,fiktion,22
12509,onuncu,zehntel,27
9908,siper,graben,44
5413,aşkın,transzendenz,73
5358,takipçi,stalker,74
3061,dey,dy.,83
1606,dehşet,bestürzung,87
1419,akreditasyon,akkreditierung,68
1157,tripoil,klee,98
171,archdiocese,erzdiözese,100
281,bidonlar,kanister.,87
6645,gözetleme,aufsicht,70
10003,düpedüz,völlig,49
4901,süper bilgisayar,supercomputer,80
6821,taranmış,abgeschirmt,23
8966,adanmış,hingebungsvoll,47
14013,sonuçlar,ergebnisse,8
2123,anti tank,panzerabwehr,94
14054,göstermek,zeigen,8
12059,işaretler,markierungen,8
13193,manuel,handbuch,20
11321,triş,trek,38
2306,süpürge,besen,91
4600,kilometre sayacı,kilometerzähler,83
5768,alt bölümler,unterabschnitte,51
11884,çevre,umgebung,33
2623,entourage,gefolge,92
4968,bülbül,nachtigall,81
13423,daha erken,früher,18
13081,dergi,zeitschrift,20
12160,seferlik,expedition,32
5186,katsayılı,koeffizient,75
7314,galin,malkin.,67
7155,lojistik,logistisch,41
6299,yaşadığı,bewohnt,42
10951,diz,knie,39
9250,kafatası,schädel,53
11544,koltuk,sitz,24
12818,kuzeydoğu,nordost-,25
9008,uzatma,erweiterung,22
3912,büst,bildnis,83
14483,sebep,grund,6
14504,koşar,läuft,8
6499,atlatma,attila,72
4561,hemfikir olmak,stimmte,73
2050,savaş başlığı,sprengkopf,79
10449,gürcüce,georgisch,43
12144,sırbistan,serbien,32
3069,temeller,grundlagen,37
62,kazıcı,bagger,91
6661,hemofili,hämophilie,71
12944,yardım eder,hilft,7
14018,akım,aktuell,8
14224,biçim,bilden,10
11123,film müziği,soundtrack,38
7473,skor tahtası,anzeigetafel,65
11203,gurur duymak,stolz,39
4013,kamuflaj,tarnung,81
13971,oran,rate,8
13571,çeşitli,verschiedene,16
2998,süper kahramanlar,superhelden,63
14022,polis,polizei,12
5955,zekice,fehle,76
11350,ortaklık,partnerschaft,37
4193,grev,anstriche,44
5159,hileli,betrügerisch,77
1325,klorofil,chlorophyll,97
4702,sorumsuz,unverantwortlich,80
676,yeniden doğuş,wiedergeburt,99
6018,enkarnasyon,menschwerdung,53
10626,limon,zitrone,43
7785,semender,salamander,64
109,ödemek,zurückzahlen,92
12728,carter,fuhrmann,26
13759,tanıdık,vertraut,13
13067,abi,bruder,15
4673,zararsız,harmlos,82
11128,dağıtılmış,verteilt,24
9913,kamboçya,kambodscha,50
11153,tanıma,erkennung,40
8900,bal,honig,57
1730,redone,wiederholen,95
1547,alem,orgie,95
10706,güverte,deck,42
11588,kararsız,unbestritten,36
3748,kaygan,rutschig,86
9523,reenter,erneut eingeben,52
2939,berbat,beschissen,87
2785,yeni market,neuer markt,91
2649,bordo,burgund,92
5076,yığın,piste,58
6924,mandıra,molkerei,69
9084,ağaçlık,woodrow.,56
2304,nafaka,noll,93
14031,erken,früh,12
10468,varsayım,annahme,39
7545,kova,wassermann,66
8250,kovulmuş,ausgewiesen,56
12833,çelik,stahl,24
13429,dokuz,neun,17
13465,el,hand,13
6048,fransız,franzose,75
3457,osprey,fischadler,81
2141,mitralyöz,gatling,94
8620,mürekkep,tinte,54
5279,sarkaç,pendel,78
11461,yayılma,spanne,33
9054,moğolistan,mongolei,56
12637,programlama,programmierung,13
14295,takip etme,folgen,6
12345,kısım,portion,12
13812,bi̇r,ein,5
3839,renksiz,farblos,87
8459,hazine,schatzkammer,60
14341,merkezi,zentral,12
333,hıçkırık,schluckauf,98
8463,afyon,opium,60
11682,köknar,tanne,36
3950,desteklemek,nackenrolle,69
14416,edinme,bekommen,8
11938,peynir,käse,33
8511,çare,abhilfe,54
9454,soğutucu,kühler,53
7894,sürtünme,reibung,62
7292,chil,schillern,67
12479,sinameki,senne,29
10463,yeniden düzenlenmiş,neu beschleunigt,45
5974,brülör,brenner,74
1438,pentekost,pfingsten,71
11858,yükseklik,höhe,26
4162,cezalandırıcı,strafbar.,85
14063,departman,abteilung,10
1460,eşit olmayan,ungleich,95
6556,güneşlenmek,versenkt,72
13408,sonuçta,letztlich,17
7307,mucit,erfinder,58
572,sürüngen,reptilien-,99
3958,bilinçaltı,subliminal,86
11549,iblis,dämon,34
3830,iğneleme,needham.,87
9502,kolombiyalı,kolumbianisch,52
10252,elder,ältere,44
1826,mızıkçı,grinch,95
1483,aşırı yükleme,overkill,96
8025,düşes,herzogin,62
13633,konu,gegenstand,14
6511,meerinat,mekat,72
7619,büyülü,magisch,27
10458,itiraz,einspruch,14
11506,çap,durchmesser,37
5554,döner,rotary,77
14245,ek olarak,zusätzlich,7
9561,köri,curry,48
12623,noel baba,santa,27
4318,psikiyatrik,psychiatrisch,84
8113,yakın dövüş,nahkampf,61
5728,amfitiyatro,amphitheater,77
5589,demleme,brühe,46
2098,siyah su,schwarzes wasser,94
8504,tılböceği,talbot,60
4201,pasifik zaman dilimi,pst,85
4363,onurlu,geehrt,17
7090,aşı,impfung,58
14519,getirmek,bringen,6
8413,gündelik,lässig,57
4462,lag,verzögerung,75
14497,okumak,lesen,6
7709,hidrolik,hydraulisch,59
1234,aktarmak,vermittelt,21
11296,onbeş,fünfzehn,38
11745,pamuk,baumwolle,35
12257,şüpheli,vermuten,20
9452,egemen,souverän,52
2873,dırcı,durst,90
11070,kanıtlanmış,bewährt,40
9028,yayınlanmamış,nicht veröffentlicht,56
9652,öngörülen,vorausgesehen,42
8876,coaster,untersetzer,56
3999,arcadian,arkadisch,77
14478,analist,analytiker,51
7492,bilinçsiz,bewusstlos,62
8023,en iyisi,paramount.,62
9467,her şeye rağmen,dennoch,53
12982,ilk olarak,anfänglich,15
10617,bolivya,bolivien,44
9075,aktif olmayan,inaktiv,52
6466,fırın,ofen,67
898,duyarsız,unempfindlich,92
13404,bir arada,zusammen,18
12826,carl,gauner,25
13784,küçük,klein,13
7089,brewer,brauer,42
8190,hipopotamus,nilpferd,62
4278,grue,greifer,84
4174,şarapnel,schrapnell,85
13248,profesyonel,profi,17
9827,bağlantılar,verbindungen,13
403,yumuşak,smoot,100
10815,kısmi,teilweise,34
5753,feragat etmek,verzichtet,72
5738,yoksun,sterben,68
13292,ürdün,jordanien,19
2132,nerede,aufenthaltsort,94
11795,ilgi alanları,interessen,9
6267,köylü,bauer,58
6389,jel,gel,70
6977,patlak,geknallt,23
4743,refrase,wiedereindringen,64
1404,şükran,dankbarkeit,96
12346,dağınıklık,durcheinander,23
11674,korkmuş,besorgt,36
5260,kusurlar,mängel,51
2674,tiroid,schilddrüse,90
9747,oyun kurucular,quarterbacks,17
4933,ızgara,grill,65
456,kabarmak,harmine,100
12914,okuyucu,leser,11
7424,bilgelik,weisheit,66
9224,tam geri,fullback,49
14435,kazanmak,gewonnen,9
7084,saxony,sachsen,69
3910,yol kenarı,straßenrand,86
5352,kestanesi,urchin.,79
13832,vardı,hatte,7
4406,haşiyeler,marginalia,84
4039,tertemiz,unbefleckt,85
10075,endonezyacı,indonesisch,47
14232,adam,mann,10
4202,yew,eibe,84
12767,on yıl,dekade,22
11122,buccaneers,freibeuter,39
7874,milyarlarca,milliardäre,62
5771,boncuklar,perlen,67
8637,zervet,vergbis,59
12961,sarı,gelb,23
7357,frenler,bremsen,42
4497,guatemalan,guatemaltekisch,81
8797,basit,simplex,58
11051,sığırlar,das vieh,41
10920,yetişkin,erwachsene,38
13080,ünlü,berühmt,22
12715,ayak,fuß,26
7487,soğan,zwiebel,62
5497,gland,drüse,73
93,mikroişlemciler,mikroprozessoren.,78
1930,esaret,knechtschaft,94
8902,özerk,autonom,56
5270,ctrl,strg,79
7071,ciddiyet,ernst,68
4035,perakendeciler,einzelhändler,43
2189,daha sıkı,fester,93
2665,jakuzi,whirlpool,91
7559,solucan,wormer.,66
11333,kemik,knochen,33
14176,bakmak,sehen,5
3854,hue,farbton,85
3575,cennet gibi,paradiesisch,88
10936,letonya,lettland,42
4191,iplikçiler,spinner,59
10220,günah,sünde,40
11886,bavyeralı,bayerisch,34
114,keşmiri,kaschmiri.,100
12252,düğümler,knoten,28
6832,yıkım,abriss,68
14086,askeri,militär,12
1482,en kuzeydeki,nördlichste,96
13377,yasaklanmış,verboten,12
822,aşılmaz,unüberwindlich,99
4589,ters,invertiert,72
11179,hint inciri,banyan,40
8592,venezüella,venezolanisch,59
2197,güneş ışığı,sonnenlicht,93
6502,havai,overhead.,72
4445,ön plan,vordergrund,83
11729,teslim edilmiş,geliefert,29
5548,lizjik,lysergisch,78
12312,dünya çapında,weltweit,30
10928,müzakereler,verhandlungen,30
9211,solunum,atemwege,55
13994,günler,tage,7
6809,kaldıraç,hebel,68
8388,haberprint,zeitungspapier,61
4150,yenilenmiş,renoviert,62
1204,şeker kamışı,zuckerrohr,98
530,mersin balığı,stör,99
4641,ekonomistler,ökonomen,60
7714,alet,infield,19
11034,lonca,gilde,40
8396,prestijli,prestigeträchtig,61
7488,gönderme,einsendungen,49
2252,paha biçilmez,unschätzbarlich,93
13447,pompa,pumpe,17
10817,sıklık,frequenz,39
13265,algı,sinn,19
4903,ren geyiği,rentier,81
1953,kohç,kohl.,95
2310,saygısız,respektlos,76
10992,giydirmek,trug,41
2278,gucoo,kuckuck,92
11126,sinsi,hinterhältig,40
12492,ruh,seele,27
13888,ne,was,7
8443,sis,nebel,60
8173,mütevazı,bescheiden,62
216,ev yapımı,hausgemacht,100
505,fırlamak,sprengen,99
10063,niteleyici,qualifikation,10
13747,mavi,blau,12
12759,din,religion,24
12025,fahişe,prost.,33
13523,yaz,sommer,16
13475,farsça,persisch,16
10614,konfederasyon,staatenbund,27
6779,doku,textur,63
11028,quake,beben,39
4785,lambalı,speditiv,82
10963,damga,briefmarke,36
9862,trajedi,tragödie,48
12702,yeniden yazmak,umschreiben,21
7696,yas,trauer,60
4050,vecize,sutra,83
2110,takunya,patten,90
9667,çeşme,brunnen,51
7716,muaf,befreit,56
12880,aslında,in der tat,24
6209,etekler,stadtrand,74
13517,basılmış,gedruckt,12
2616,daha mutlu,glücklicher,92
3530,baldır,kalb,88
13755,leğen,le.,12
10265,gözlemler,beobachtungen,14
1272,tweaked,zweifellos,70
6893,raylar,racker,70
14073,olası,möglich,8
599,ugh,pfui,99
1945,fermi,feliver,95
6343,boğazlar,meerenge,47
4480,eşitlenmiş,ausgeglichen,77
3807,yakma,brennen,87
10023,koca,ehemann,48
10246,cadılar bayramı,halloween,47
5475,yeniden numaralandırılmış,neu nummeriert,63
2760,önlük,lätzchen,89
1946,riddled,ausströmend,75
4101,şarap evi,weinhaus,86
14221,avrupa,europa,5
4524,pazar yeri,marktplatz,82
13743,arka,hinter,14
4083,kar arabası,schneemobil,83
14138,tepe,spitze,9
13746,işlem,prozess,12
14489,sayılar,zahlen,8
9568,oyun makinesi,arkade,52
9984,reelection,wiederwahl,47
4131,peynirli,käsig,85
4468,mee,mäge,83
6409,ilerler,erlös,73
13644,salon,saal,15
12134,mağdurlar,die opfer,27
9036,topa vuran oyuncu,schlagmann,57
7126,kaçan,flüchten,49
4051,firth,förde,86
1362,jüri,jure,96
8376,kendinden emin,zuversichtlich,38
7597,kürek çekmek,spaten,60
13722,ayrıcalıklar,privilegien,13
12475,füze,rakete,25
1257,kalın,dicker,97
8669,ucuz,billig,58
2633,yükseltici,booster,80
1906,şakalar,streiche,64
14313,öncesi,vorherige,12
14445,testler,tests,5
6729,tekil,singular,66
9874,fark etmek,realisieren,40
309,mavnalar,kähne,80
9782,bekliyor,steht aus,50
639,manşet,manschette,86
10558,yapay,künstlich,43
7828,tripod,stativ,63
9383,pirinç,messing,53
14215,etki,wirkung,12
8936,müfettiş,inspektor,50
14231,metin,text,7
12362,paketleyiciler,packer,29
4662,aşırı dozda,überdosis,78
13720,ilerlemek,vorgehen,13
10679,çığ,lawine,43
6347,dır,dir.,73
10873,miras,erbe,42
764,mankok,manx,99
9655,bowie,bücher,52
6296,yaşam tarzı,lebensstil,68
13140,i̇sveç,schweden,21
638,numbat,nummern,99
8168,ısıtılmış,erhitzt,23
14153,ölçek,prüfen,5
12664,öte,außerhalb,27
2579,lackey,lakai,90
10586,ne zaman olursa,wann immer,44
7660,bel,taille,59
9322,dış mekan,draussen,49
11347,takma ad,spitzname,31
7324,ortaya çıkmak,entstehen,52
10644,kiraz,kirsche,44
11429,açılış,eröffnen,35
8031,cut,cutler,62
3871,korkunç bir şekilde,entsetzlich,54
3038,kekik,thymian,90
9966,öz geçmiş,fortsetzen,34
6569,ihmal edilmiş,vernachlässigt,60
2463,dayak,bashing,56
9068,hentbol,handball,54
4572,popülasyon,bevölkerung,83
3400,kaslar,muskeln,40
10744,burun,nase,40
3396,çaprazlama,querträger,88
10910,bilimbilim,scientology.,42
6087,istekli olma,bereitschaft,75
12766,kartlar,karten,16
8768,menü,speisekarte,57
7239,konfüçyüsçülük,konfuzianismus,67
2992,scrum,gedränge,89
6505,döngüsel,zyklisch,71
4252,sülük,blutegel,84
2053,hapşırmak,niesen,87
12433,türk,türkisch,29
2250,plenity,plenar,93
4146,papalık,päpstlich,85
1387,içi,intra,97
12022,reddedildi,bestritten,26
2766,serfilik,leibeigenschaft,91
13628,kutup,pole,15
300,yeniden tanımlamak,neudefinition,98
1914,niteliksiz,unqualifiziert,94
5461,yumruklu,gestanzt,42
6644,makul olmayan,unvernünftig,70
6286,iyot,jod,74
1660,sazan,karpfen,86
2389,ölüm yazısı,nachruf,86
10221,hoover,staubsauger,47
5359,diş macunu,zahnpasta,78
2226,eksenel,axial,93
1026,pancar,rüben,95
12891,parasız,pleite,24
6035,boğaz,kehle,66
6445,balıkçıl,reiher,73
3806,ferral,ferrer,87
1629,dubleks,duplex,94
5155,eğik,slant,67
2830,cazibe,versuchungen,68
8718,şapka,hüte,31
14209,eskimiş,alt,12
10188,bildirim,benachrichtigung,46
8770,fiş,stecker,53
12537,kopya,kopien,12
778,yatıştırılmış,nachgelassen,81
11003,kahve,kaffee,41
12974,toplar,bälle,12
4590,yanlış yönlendirilmiş,fehlgeleitet.,82
11231,devriye gezmek,patrouillieren,30
1758,heyecanlı,begeistert,56
8541,çemberler,kreise,31
9059,seçme,wählen,9
13424,birlikler,truppen,16
10833,emirlikler,emirate,40
4825,miraj,fata morgana,82
5744,deneyimsiz,unerfahren,77
10343,beceriksiz,verlierer,38
8401,kürt,kurdisch,61
12143,kuş,vogel,29
7183,papatya,gänseblümchen,67
14391,eylül,september,6
10292,avatar,benutzerbild,46
13228,bağlanmış,gebunden,12
8316,dondurulmuş,gefroren,61
8629,köstebek,maulwurf,58
10771,ıslak,nass,42
9849,baharat,würzen,49
13110,erik,eric.,21
7548,hanna,hannover,66
3907,son derece,überaus,86
2191,daha soğuk,kälter,93
5661,okçuluk,bogenschießen,77
12661,boğa,stier,21
2181,karmakarışık,knappe,82
14218,bilgisayar,computer,8
10829,insancıl,humanitär,42
261,freemasons,freimaurer.,94
1108,tilce,tilly.,98
1004,kılıçbalığı,schwertfisch,98
1607,hirk,hirst,96
5835,denizyıldızı,seestern,76
11145,deniz kızı,meerjungfrau,40
10472,yahudilik,judentum,45
1824,akşamdan kalma,kater,94
3651,magi,weisen,88
313,karizmatik,charismatisch,100
13432,basmakalıp,kesselkesselplate,18
9598,mizah,humor,44
13939,sonraki,nächste,6
10104,ct,treffer,45
9294,izleme,überwachung,20
