ID,TURC,PORTUGAIS,INTERVAL
11320,adımlar,degraus,20
6265,kostümler,trajes,45
3807,yakma,queimar,87
8678,bağlama,vinculativo,52
7413,mırıldanmış,spangled,67
10505,yonga,lasca,35
7982,şikayetçi,reclamando,34
14127,puan,pontos,7
1110,yeniden toplantı,reagrupados,83
8306,eşleştirilmiş,emparelhado,25
9501,çeteler,gangues,27
5797,yarı iletken,semicondutor,74
12840,kumral,auburn,25
6167,brik,brigue,75
3007,topuz,botão,84
26,lösin,leucina.,100
1358,thimusus,tesus.,97
14203,işleme,em processamento,12
8877,kanalizasyon,esgoto,58
9251,teneke,lata,54
6787,uzaktan,remotamente,43
13166,tren,comboio,12
7447,derileştirmek,derry,67
10640,müstehcen,pré-temporada,45
14464,dosyalanmış,arquivado,6
10438,bir,hum,46
6815,lute,alaúde,71
1516,yarış pisti,racetrack,95
2507,emülsiyon,emulsão,92
8359,konak,mansão,59
12542,balık,peixe,24
6642,taşlı,stony.,72
7243,kayropraktik,quiropraxia,68
2512,meyve sineği,drosophila.,93
14453,ağustos,agosto,7
3772,yürekten,terra do coração,86
13778,galler,país de gales.,13
6709,orta saha,meio-campo,59
831,mikrosistemler,microsystems.,99
8619,mutfak,cozinha,47
10833,emirlikler,emirados.,41
12765,portekiz,portugal,26
13496,kaptan,capitão,16
9218,benzin,gasolina,55
8649,boyutlar,dimensões,46
13277,geçmek,cruz,13
9901,gebelik,gravidez,50
8407,ibne,bicha,57
2969,pallet,malho,89
6920,grange,granja,70
5871,yaralamak,waugh.,77
6770,kıtlık,falta,58
5090,sözlü,verbal,71
6240,küresel konumlama sistemi,gps,18
3071,devlet tarafı,estadista,90
12028,disk,disco,31
4048,nutshell,casca de noz,86
8511,çare,remédio,55
12040,telkin,sugestão,11
12910,kriter,critério,24
10109,tanımlanamayan,não identificado,48
8023,en iyisi,paramount.,63
8080,aur,hurst.,62
11238,tutuklamak,prender prisão,21
6820,ayda iki kez,semi-mensal,71
10738,kiralık,contratado,34
2820,ufuklar,horizontes.,58
5062,vesuvius,vesúvio,82
4175,mola vermek,spence.,85
9945,hayvanat bahçesi,jardim zoológico,49
6982,daha yumuşak,mais suave,70
14268,talep etmek,demanda,24
9249,çiçekler,flores,38
7896,paramparça,estilhaçado,58
5999,homurtu,grunhido,74
1295,tuzluluk,salinidade,84
7777,azorlar,açores,64
14137,daha öte,avançar,7
3559,iyimser,otimista,84
9771,lif,fibra,50
1403,manipülasyonlar,manipulações,44
5539,hoyu,haia,79
7025,tüketme,depleção,55
7824,ütopya,utopia,64
11626,tuhaf,estranhas,37
7041,gıcırdamak,gump.,70
5178,durmaksızın,nontop,81
11693,on dördüncü,décimo quarto,36
12569,jets,jatos,23
14290,kuzey,norte,10
14518,teslim olmak,colheita,43
6678,kireç taşı,calcário,72
12124,olaylar,ocasiões,28
6665,akın,incursão,63
13097,kategoriler,categorias,7
13065,mesai,ao longo do tempo,22
1090,aksi halde,circunstancial,97
11488,e,ea.,38
12778,ihlal etmek,violando,7
5908,diş hekimliği,odontologia,77
1895,numara,num.,95
14183,parti,festa,11
11829,iyon,íon,35
3963,velet,brat,83
3383,yavaş ilerleme,engatinhar,71
1741,himaye,patrocínio,95
5601,ritman,ritter.,78
12321,yugoslavya,iugoslávia.,31
14135,doz,dos,5
14373,planlanmış,agendado,16
14450,vurmak,bater,9
2579,lackey,lacaio,91
14221,avrupa,europa,5
9434,köpek yavrusu,cachorro,51
13665,kucak,colo,12
12154,eritmek,er.,32
11885,kendi,kenny.,35
13170,kılavuz,orientar,18
8965,mantıklı,sensato,53
12383,bakım,manutenção,30
12333,direnç,resistência,26
11323,yalak,calha,38
9017,çivi,unha,35
9746,çaresiz,desesperado,42
733,flanş,flanker.,97
6414,sancak,sanger.,74
3172,dikkat dağıtıcı,distrair,56
10678,söz vermek,promessa,29
4877,ateş böceği,vaga-lume,82
6325,üstlenmek,realizado,74
2529,tomurcuklanmak,budge.,91
8170,enjeksiyon,injeção,34
13543,verilmiş,deu,16
7532,lynx,lince,66
11821,sekans,seqüência,32
12341,hafıza,memória,16
9125,ahşap,de madeira,56
637,boncuk,bedel,99
12756,mobile,móvel,19
3364,göze batan,gritante,81
10080,uçurum,penhasco,46
14396,iddialar,reivindicações,10
13868,insanlar,pessoas,8
9354,hakem,árbitro,36
8928,bir çeşit yöresel kore yemeği,kimchi,58
7710,sona ermek,termo,65
1322,cemaat,congregação,80
10920,yetişkin,adulto,38
6886,asbest,amianto,71
6216,batmak,beatrice,75
9499,bok  kaka,cocô,51
1534,aydınlanma,epifania,96
5332,aksesuarlar,eixos.,52
13910,o zamandan beri,desde,8
13066,yaralı,ferido,21
4916,imkânsız,improvável,80
12981,takvim,agendar,16
1082,bundan böyle,daqui em diante,98
540,temyize başvuru yazısı,certiorari,99
3682,ateş taşı,firestone.,88
13770,yeterli,o suficiente,13
2435,asidör,acidúria,93
9282,garantili,assured,32
2396,uçan göz,drone,87
6522,pius,pio,72
734,tatmin edici olmayan,insatisfatório,99
12346,dağınıklık,bagunça,24
10369,cebir,álgebra,44
11300,zihinsel,mental,36
9594,inek öğrenci,nerd.,49
11108,izci,scout.,28
6457,gaga,calibrar,73
2467,hac,peregrinação,92
2247,değerlik,valência,94
14222,yakın,aproximar,12
1693,mide bulantısı,náusea,96
2666,bugle,cornetim,90
11095,yurtdışında,em outro continente,41
11976,sabun kutusu,soapbox.,34
7161,kızılkanat,rudd.,69
12141,düşünceler,pensamentos,13
1529,rektum,reto,96
3367,puf,sopro,76
6284,reletken,restratário,68
166,çevre yolu,beltway.,100
5503,tortulu,acumulado,68
3234,rouse,despertar.,82
8481,atık,testamento,60
10762,sıralanmak,alinhar,42
10329,araştır,squeaky toy,42
11424,kaktüs,cacto,38
4612,muz,bananas,43
4207,tazmin etmek,compensar,47
13318,daha düşük,mais baixo,18
3326,sendikasyon,syndication.,60
7924,pompalı tüfek,espingarda,62
2570,şenlik ateşi,fogueira,89
5445,galaktik,galáctico,79
8039,güneşli,ensolarado,47
9055,fırtınalı,trovoada,46
5064,mezhep,sectário,79
867,düşüncesiz,desinaturar,97
2385,kusurlu,flagrante,93
12643,davetli,convidamos,6
9448,amfibi,anfíbio,54
9386,bulgarca,búlgaro,51
14200,aksiyon,ação,11
9578,piyango,loteria,53
150,thew,o w,99
4804,fark edilmemiş,despercebido,77
12308,konveksiyon,convecção,29
9754,atölye,oficina,48
11236,haksız yere,injustamente,40
680,arkeolog,arqueólogo,91
10429,fink,fingir,46
9633,meme,seio,47
6568,remake,refazer,69
13984,yüzyıl,cent,31
71,referans,referencial,99
7660,bel,cintura,60
4641,ekonomistler,economistas.,60
4535,daha akıllı,mais esperto,84
3470,kaput,gorro,80
7978,magnezyum,magnésio,63
11125,daha az,menor,41
9671,yerine getirilmiştir,realizada,42
4440,el değmemiş,intocado,69
6936,tutarsızlık,inconsistência,44
10378,cadı,bruxa,44
409,trampet,laço,86
514,eşekarısı,wasps.,63
5903,avian,aviária,76
1889,basamaklı,cascading.,67
3713,stat,sturt.,88
9802,şaşırtıcı,surpreendente,25
12621,yerli,nativo,26
14461,almak,leva,5
2418,akıntı yönünde,rio abaixo,93
2953,dilimlenmiş,fatiado,61
11826,hoşçakal,tchau,33
4101,şarap evi,adega,86
13988,faiz,interesse,9
10516,şüphesiz,desavisando,46
9008,uzatma,estendendo-se,22
13703,hızlıca,rapidamente,14
4930,gözlük,óculos,79
2278,gucoo,cuco,93
13350,hız,rapidez,18
13454,şaka,piada,15
6981,ew,ai credo,70
12960,körfezi,golfo,23
2039,bankacı,banqueiro,86
12406,şişman,gordo,29
1766,yemek kitabı,livro de receitas,90
2810,adaylık,candidatura,90
8399,gun batimi,pôr do sol,60
14048,dosyalar,arquivos,6
8483,blok,bloco,60
12624,kasırga,tornado,25
14432,sigorta,seguro,17
2457,gidip getirmek,buscar,79
12820,hak etmek,mérito,24
7835,sinirli,incomodado,35
1992,güslü,gusty.,94
456,kabarmak,harmina,100
9573,kalamar,lula,45
10229,dışkı,fezes,48
12891,parasız,quebrou,24
16,manik,maníaco,99
1787,apostroflar,apóstrofos,72
828,düşüş,desaceleração,99
13301,baskı yapmak,pressão,19
10094,evrenin yaratıcısı,demiurgo,49
5259,amansız,implacável,80
13647,canlı,viver,9
4318,psikiyatrik,psiquiátrico,85
5287,vegancılık,veganismo,55
4028,bolluk,abundância,70
3000,belirgin şekilde,marcadamente,90
4463,metinsel,textual,82
8882,vites kutusu,caixa de velocidade,57
10546,yatak,cama,43
8655,pakt,pacto,59
3833,pekin,pequim,82
13052,inanç,fé,21
4666,tutuşmuş,inflamado,60
2708,baş melek,arcanjo,90
11944,alisetmek,alison,34
13043,kazanılmış,ganhou,17
11056,çay,chá,41
12067,sütunlar,pilares.,32
8996,fısıltı,sussurrar,38
364,noblemen,nobres,100
12539,toplamak,soma,26
14031,erken,cedo,12
7752,yüksek sesle,ruidosamente,65
9932,herif,heath.,50
12442,yakalamak,apanhar,23
8758,mıknatıs,magnético,40
13140,i̇sveç,suécia,21
14226,özgür,livre,6
11467,böylece,deste modo,38
4782,lahana,repolho,83
2019,uyandırmak,acordou,94
12782,çizgide,na linha,25
14160,işçi,trabalhadores,25
10198,bö,bo.,42
14072,emir,ordem,10
536,yoksunluk,abstinência,99
11593,hristiyanlık,cristandade,15
4545,buzdağı,iceberg.,83
2842,kıkırdama,risada,71
4582,loto,loteria.,84
3797,hummingbird,beija flor,86
13136,seks,sexo,21
13772,yeşil,verde,13
1323,annals,anuais,97
10823,odaklanmış,focado,35
11278,ped,príncipe,39
5773,vergilendirme,tributação,77
4316,sakar,desajeitado,83
13530,çalı,arbusto,16
3786,dikdörtgen,retangular,87
11382,kurtulmak,livrar,38
13693,aşk,amar,13
5634,hatırlatan,reminiscente,71
8332,intihal,plágio,58
7550,evlat,evocativo,66
12926,zengin,rico,23
10748,kablosuz,sem fio,44
6271,hassas,vulnerável,68
9254,ambulans,ambulância,51
203,ayak işi,footwork.,100
13897,yapılmış,feito,5
7907,gagor,gregor.,64
572,sürüngen,reptiliano,99
12009,röportaj yapmak,entrevista,27
12956,yıllık,anual,22
14164,yapı,faz,5
8745,i̇ncil,bíblico,59
2432,bavul,mala de viagem,89
8152,sabır,paciência,62
6388,yıkama,lavagem,48
2374,cupcake,bolinho,93
10002,görüntü,imagens,50
5188,yaprak dökmeyen,evergreen,81
6391,erkek arkadaş,namorado,72
13351,göl,lago,17
6946,tanıtılmamış,revelado,63
4276,yeraltı dünyası,submundo,85
10947,resepsiyon,recepção,33
13177,anket,enquete,17
11381,linebacker,zagueiro,34
12742,silâhlı,armado,16
10768,tohumlar,sementes.,16
14394,soru,pergunta,6
6225,firetörler,boilermakers.,73
9022,sahil şeridi,litoral,56
7514,sergilemek,exibir,31
6976,eğim,inclinação,58
13183,konuşlandırılmış,implantado,16
564,pullu,sequitur,99
4149,sırt çantası,mochila,72
742,phoebe,febe,99
5260,kusurlar,imperfeições,52
6727,tamircilik,funileiro,69
6455,stafilokok,staphylococcus.,73
14392,parça,peças,9
2613,tutku,ambição,78
9640,thames,tamisa.,53
5816,kaçınmak,evita,7
9637,nefes kesici,varrendo,33
8459,hazine,tesouraria,60
14313,öncesi,anterior,12
3944,rezalet,desgraça,76
13563,inşa edilmiş,construído,16
1659,sigara içen,fumante,84
10660,leylak,lilás,44
486,yükseliş,subindo,74
12724,incinme,ferida,20
14154,müşteriler,clientes,31
1238,hipotezler,hipóteses,84
12038,havza,bacia,32
2501,çok fazla,overdrive,93
8984,iyileştirmek,recrutar,28
6852,demobilleşme,desmobilização,58
4278,grue,gruta,85
3269,yığılmış,empilhado,54
270,savunucu,proponente,77
10663,intikam,vingança,44
515,kaldırım,pavimento,94
11990,boşa harcamak,desperdício,27
9847,ayet,versículo,44
14517,batılı,ocidental,12
5224,sele,selim,76
479,çatmak,bebido,99
14120,yer,lugar,6
2665,jakuzi,hidromassagem,91
461,uzlaşmak,conciliar,87
9347,sürgün,exílio,47
3337,vestfalya,westphalia.,89
6937,ders kitabı,livro didático,57
3908,ateş gücü,potência de fogo,87
7971,şeyh,sheikh.,63
12152,stratejik,estratégico,32
7852,beşik,berço,63
12868,norveç,noruega,25
2900,öfkeyle,com raiva,91
13892,önce,antes,7
9931,işkence,tortura,44
10972,güçlendirme,reforço,22
10052,silgi,borracha,49
10832,genel bakış,visão geral,42
9834,dostluk,amizade,50
3495,hadis,hadith.,88
12711,otobüs,ônibus,24
2794,barbekü,churrasco,90
8512,turşu,tourette.,61
10521,yoksulluk,pobreza,46
8846,kyoto,quioto,58
5744,deneyimsiz,inexperiente,78
10426,berry,baga,45
1577,kişilerarası,interpessoal,96
2867,denize,ao mar,91
9470,yalıtılmış,isolado,46
10182,navigasyon,navegação,32
10298,bilim insanları,cientistas,37
11495,başsız,sem cabeça,38
9821,tuzlu,saltine,51
508,mutantlar,mutantes.,61
9176,görülmemiş,sem precedente,56
14244,araç,significa,10
8864,kenar mahalle,subúrbio,41
8295,saksafon,saxofone,62
7939,karıştırma,mistura,23
8905,emme,emmy.,58
11314,her kim,quem quer,39
4023,sınıflandırma,categorização,32
10341,telekomünikasyon,telecomunicações.,35
9429,mayo,maionese,54
12384,alt,sub,29
13687,kötü,mau,14
683,yem,forragem,99
8092,binmek,montaram,62
11871,kötü niyetli,malicioso,29
12715,ayak,pés,26
13544,lae,lee.,16
11835,bronzlaşmak,bronzeado,34
8913,klips,grampo,43
7483,yarda olarak uzunluk,yardage,67
12736,basma,pressionando,14
7874,milyarlarca,bilionários,62
12175,eş,esposa,32
14505,adres,endereço,5
14232,adam,homem,10
11109,yüzme,natação,37
13276,hava durumu,clima,19
8004,ankraj,ancoragem,63
14349,tedarik edilen,oferecido,6
12279,tedarikli,preparado,20
9001,borç,empréstimo,47
10162,zorluklar,dificuldades,37
3230,giysiler,peças de vestuário,66
10922,newfoundland,terra nova,42
3605,gösterge paneli,painel de controle,87
5628,sirke,nit.,77
10427,kararlı,estábulo,45
3378,iflas etti,falido,87
11248,sonsuzluk,infinidade,39
13733,farkında olmak,consciente,13
5149,silezya,silésia.,81
8056,fareler,camundongos,63
13446,bölge,região,12
7305,çıplaklık,nudez,68
1203,burkulma,entorse,75
7337,lüks,luxo,51
13944,york,iorque,10
12183,intihar,suicídio,30
6798,zatürre,pneumonia,71
13291,ulus,nação,8
5115,insansı,humanóide,79
3587,iki dilli,bilíngüe.,88
13880,birçok,muitos,6
10174,cankurtaran,salva-vidas,47
8689,ne yazık ki,tristemente,59
13426,koştu,corrido,18
934,çarmıha germe,crucificação,98
5170,kışkırtmak,provocar,55
11284,belediye başkanı,prefeito,37
7709,hidrolik,hidráulico,60
9706,musa,moisés,52
13637,mahkeme,tribunal,14
13862,yıllar,anos,7
5942,tirron,tyrone.,76
10642,örneklem,amostra,34
3545,bae,querido,88
2006,marangozluk,carpinteiros,52
1276,gotlar,góticos,60
4131,peynirli,brega,85
2760,önlük,babador,90
7303,esnek,flexível,59
2138,kanunsuz,sem lei,88
1682,röportajlar,entrevistados,88
7938,yerleşme,incorporação,26
3531,sulak alan,wetland.,84
1547,alem,orgia,95
5097,thou,porém,81
13366,tanılama,identificação,18
11623,araplar,árabes.,15
14205,dahil,incluído,7
14049,son,recente,5
10948,varşova,varsóvia,42
9094,aramak,discar,50
12544,mektup,carta,22
7248,uygunluk,elegibilidade,37
9115,yanlış anlama,mal entendido,49
11926,kutsal kitap,bíblia,34
8328,kübik,cúbico,61
5461,yumruklu,perfurado,43
13713,deniz,mar,14
6013,köşe yazarı,colunista,71
6650,kullanılabilir,utilizável,69
5904,kaldırma,levitação,75
673,çimentolu,cimentada,64
649,yarı finalist,semifinalista,99
10958,kalıntılar,remanescentes,36
13149,şef,chefe,17
2447,yanlışlıkla,acidentalmente,25
1954,arıza,defeituoso,79
9097,iyodür,iodeto,56
7493,duş,chuveiro,52
2334,adi,homônimo,91
7637,pantolonlar,calças,64
244,yenilebilir,comestível,98
4806,doldurulmuş,recheado,73
4429,diken,espinho,81
13226,ileri,frente,11
8562,hamlet,aldeia,58
10434,denetim,underdown.,46
11068,yumurta,ovo,38
7327,pe,educaçao fisica,67
7620,oybirliği,unânime,52
10635,utandırmak,ut.,44
5092,nişancı,whopper.,81
14130,sağlayan,fornece,6
1067,zenciler,nigers.,52
14206,diye sordu,perguntado,6
6897,topluluk,conjunto,66
1967,dadı,babá,95
842,demirli,ferroso,99
13029,eşsiz,exclusivo,22
2291,stronsiyum,estrôncio,94
14201,ekran,tela,23
6359,rezervler,reservistas,70
7419,başarılar,conquistas,36
11911,bulut,nuvem,31
7627,yazıcı,impressora,61
7524,sınırsız,ilimitado,66
7975,üstesinden gelmek,overcame.,63
5447,hippo,hipopótamo,68
3678,ünvanlık,notoriedade,88
2729,kavşaklar,junções,47
2990,teşvik,incentivo,78
5547,iri,aph.,79
6257,bagaj,bagagem,74
10189,mevzuat,legislação,29
4081,piyon,lingueta,86
8639,sokmak,picada,58
9316,hariç,excluindo,38
2923,tiz,agudos,91
7363,dış alan,outfield,19
11217,mütüven haline getirmek,convencional,40
12608,çöl,deserto,26
14044,oranlar,cotações,8
14025,benim,meu,6
6229,kahramanlık,heróico,63
5055,otoriter,autoritário,78
11579,sonik,sônica,36
8107,tabanca,pistolas.,46
4993,arabacı,carruagem,74
13907,onlar,aqueles,7
8025,düşes,duquesa,63
7957,tıknaz,chunky.,63
12415,şafak,alvorecer,29
8674,keşiş,monge,44
11665,duvarcı,pedreiro,35
12459,yürüdü,andador,29
8885,hotters,rebatedores,38
8336,ders,lição,52
3220,dalgalı,ondulado,88
11991,kararıklık,manchando,29
9611,yeniden üretilmiş,reproduzido,43
4360,yapışma,estalando,38
7345,dayanışma,solidariedade,68
9313,boksör,boxer,53
9002,obezite,obesidade,56
5014,masaj,massagem,80
1226,kabare,cabaré,98
121,nişasta,amido,97
9345,ödev,trabalho de casa,54
13621,vb,etc.,15
3179,saflık,pureza,89
3736,abur cubur,lanche,79
11350,ortaklık,parceria,38
5541,kayrak yapmak,ardósia,60
9103,potasyum,potássio,56
3921,mff,mfr.,87
3060,açısal,angular,90
576,kıyafetler,outfitters.,98
2115,hava tarihi,airdate.,91
12654,yapmaz,não seria,27
826,kiraya veren,senhorio,93
10242,kırsal,rural,48
13865,biz,nós,6
4852,işsiz,desempregados,56
9325,sakız,chiclete,53
5889,rahipler,sacerdotes,48
1543,abstain,abster-se,84
8776,mumya,mamãe,58
11777,lisanslama,licenciamento,12
13072,dalga,aceno,19
14359,-den,no,5
12250,yapraklı,frondoso,31
13215,bölüm,episódio,14
13516,ilgili,relevante,15
9748,kafes,cela,50
9729,on dokuz,dezenove,52
13686,konular,questões,9
2342,erişte,macarrão,69
11086,ima etmek,implicar,28
2456,pişmiş,cozinhou,29
3299,kiril,cirílico,89
8771,tapu,feitos,54
9011,kanaya,kane.,57
12683,klavye,teclados,25
12582,duba,du.,28
5426,ayarlanmış,seton.,79
6020,quiz,questionário,76
9043,denizcilik,marítimo,54
2808,aor,aer.,91
5220,simülasyon,simulação,43
4342,otopsi,autópsia,83
12077,otuz,trinta,33
4826,çılgınca,descontroladamente,82
11034,lonca,guilda,41
3298,yaşasın,yay,89
3330,çıngıraklı yılan,cascavel,88
4045,hoşnutsuz,descontentamento,83
4979,sığır,bovino,82
12847,onaylamak,confirme,16
13418,kulp,suporte,17
11728,milan,milão,36
5209,evlenme,evanescence.,80
12688,yazıldığından,soletrado,15
2279,creole,crioulo,93
12148,tanımak,sabia,32
3535,düdük,dugout.,87
12222,daha eski,mais velho,32
11002,üflemek,golpe,35
11988,spekülasyon,especulação,26
6782,özerklik,autonomia,71
12801,derin,profundo,25
3428,dondurma,popsice.,88
14043,sorun,emitir,9
10789,araçlar,ferramentas,24
7589,çöplük,jogar fora,49
921,tedarik,compras,82
2677,tarım,agrário,89
11524,edinilen,adquirido,27
2494,dayanmak,suportar,89
4940,vergi memuru,taxman,82
4339,countan,cowan.,85
13679,hindistan,índia,14
5930,sergi,sarja,76
2080,sarımsak,alho,94
386,triyasik,triássico,100
4288,deha,mastermind.,76
8341,tuval,tela de pintura,62
12133,perşembe günü,quinta-feira,32
8673,estonyalı,estoniano,57
3928,ishmus,istmo,87
194,sürücüler,motoristas,98
14218,bilgisayar,computador,7
3095,tork,torque,89
9054,moğolistan,mongólia,57
5759,acele etmek,pressa,72
1956,pazarlık,pechincha,62
3980,bitişik,adjacente,85
9382,davul,bateria,34
8637,zervet,gêngis.,60
1212,allah allah,poxa,98
5836,ispinoz,finch,73
13493,internet üzerinden,on-line,17
13993,beş,cinco,10
11412,terk edilmiş,abandonado,34
687,fizikçiler,físicos,62
7771,deniz feneri,farol,63
45,kutsal şey,escritura,84
8326,toksik,tóxico,51
7997,akkor,incandescente,63
13655,genel olarak,geralmente,9
1243,gururla,orgulhosamente,97
11134,katalyzes,catalisadores,40
27,inhibe etmek,inibir,67
4252,sülük,sanguessuga,85
10755,açık sözlü,honesto,44
6296,yaşam tarzı,estilo de vida,68
8699,paylaşma,rateio,59
10485,boyutlu,dimensional,46
13037,asit,ácido,22
13893,meli,deve,5
10801,haydut,hayes.,36
11803,eski,ex,35
67,lazier,preguiçoso,100
1565,missouryalılar,missourians.,89
5586,toy,ingênuo,75
3674,kusur,falha,82
12954,gümüş rengi,prata,23
4495,takımlar,teamsters.,82
13582,öykü,história,13
10741,toplanmış,coletado,29
5058,sahte,perdida,64
7570,papaz,papá.,65
10910,bilimbilim,cientologia,42
10035,hafif,pouco,49
9211,solunum,respiratório,56
8118,astım,asma,62
3478,yoldaş,companheiros,58
