ID,TURC,CHINESE,INTERVAL
10343,beceriksiz,失败者,34
7569,bağış,捐款,32
11138,eugene,尤金,35
863,doyma,饱和,62
4009,panteon,万神殿,84
8622,kulaklar,耳朵,37
9279,puka,冰球,50
13146,wisconsin,威斯康星州,17
10080,uçurum,悬崖,42
13118,bm,联合国,18
13610,kelime,单词,9
9933,referandum,公民投票,40
14311,okul,学校,6
12751,fm,调频,22
11058,hugh,休,38
3003,maha,玛哈,88
12314,günlük,日常的,26
12006,i̇l,il.,29
9697,ufo,飞碟,46
11768,i̇brahim,亚伯拉罕,31
5172,nene,祖母,76
485,malthus,马尔萨斯,99
10324,boeing,波音,41
10527,derhal,及时,41
7732,diem,迪姆,62
10349,plymouth,普利茅斯,42
6760,çevresel,外围,61
7749,naomi,娜奥米,62
12377,campbell,坎贝尔,26
1004,kılıçbalığı,旗鱼,97
5469,yeniden boyutlandırılmış,调整大小,67
869,eser,伪影,61
11793,bildirmek,通知,26
11124,izlenim,印象,22
12826,carl,嘉,21
2895,nekrofilik,necrophilia,89
7966,serçe,麻雀,58
7613,onursal,名誉,62
13945,nasıl,如何,7
11316,omuz,肩膀,31
247,lizin,赖氨酸,100
6301,başı dönmek,晕眩的,66
7986,sersemlemiş,目瞪口呆,44
13198,kabul edilebilir,可接受的,6
2716,şantaj,勒索,85
613,scrutinlied,仔细审查,95
11402,puansız,粗略,35
6809,kaldıraç,杠杆,65
9993,her yerde,到处,45
13650,yasal,合法的,8
11953,alberta,艾伯塔,29
4622,yamyamlık,同类,64
6908,majesteli,威严,65
8464,tekerlekli sandalye,轮椅,56
10493,crosby,克罗斯比,41
2911,indüksiyonlar,托管人,86
1893,vaaz,讲道,87
9445,kaçırma,绑架,34
2304,nafaka,诺尔,91
7445,manifesto,宣言,62
3487,bukalemun,变色龙,87
1495,antidisestablisansitizm,抗动性建立主义者主义,95
7636,kickers,踢球者,20
138,zarı,鬼鬼祟祟,97
86,pulluk,犁,88
7816,yeniden kontrol etmek,重新检查,61
10157,elvis,埃尔维斯,44
1490,hao,郝,95
13106,küçük kapı,小家文,14
7108,yanlış anlaşılmak,误解了,65
6845,battaniye,毯子,59
2954,bağcıklı,系带,61
6316,haydn,哈迪恩,71
12853,samoa,萨摩亚,21
11692,depremler,地震,12
4664,milo,米洛,74
8348,takdir edilmemiş,未经证实的,57
10052,silgi,橡皮,44
1991,eskiden kimse,中东,93
3245,agonist,激动运动员,80
3206,süslemek,悬念,31
12128,melek,梅尔,28
7269,kafein,咖啡因,64
9999,muson,季风,44
11203,gurur duymak,自豪的,36
11840,reklam panosu,广告牌,30
11349,konuk,客人,30
2535,khatri,哈特里,91
2359,en komik,最有趣的,91
8792,zeus,宙斯,54
3528,avokado,鳄梨,84
2576,rüşvet,受贿,91
8054,tha,据,60
3264,peptit,肽,86
250,programcılar,程序员,30
6106,hortum,软管,69
9278,köreltmek,钝,50
2154,epinefrin,肾上腺素,92
11454,bonus,奖金,34
3340,kapons,kerplunk.,88
11966,bakanlık,部,28
11431,louisville,路易斯维尔,34
13436,referans verilmiş,参考,13
10193,varlık,实体,38
9011,kanaya,凯恩,53
1587,seminal,纯,95
9242,ateşkes,停战,51
12562,finlandiya,芬兰,24
13681,gönderilmiş,发送,12
13370,enerji,活力,15
1716,rougeau,鲁杰,95
14330,siyah,黑色的,10
11307,profil,轮廓,31
12894,bölge,省,18
10914,gökada,星系,36
399,bikarbonat,碳酸氢盐,100
3338,kralcı,保皇党人,81
8658,kir,污垢,55
5721,stratus,层云,74
11263,kapmak,帽,23
6318,kalçalar,臀部,69
13240,missouri,密苏里州,16
20,döşeme,板条,88
2351,karaağaç,榆树,85
4944,siyonistler,犹太岛,42
10172,papağan,鹦鹉,43
11116,subtropikal,亚热带,37
2327,madenci,矿工,38
7353,manzara,景观,58
13256,victoria,维多利亚,16
5602,dosya adı,文件名,74
1639,menstrual,月经,95
14271,gerçekten,真的,9
94,diomedes,划点,100
4130,çokluk,苠,82
3751,basso,贝索,86
4151,bain,贝恩,83
9213,disiplin,纪律,35
10395,denizaltı,潜艇,40
5926,gönüllü olarak,自愿,73
12818,kuzeydoğu,东北,21
11744,filo,舰队,31
13857,sonrasında,后,5
7724,mutabakat,和解,62
2324,schwarz,施瓦茨,91
8019,sulh,pax.,60
391,öbür,来世,100
13783,bilinç bulanıklığı  konfüzyon,困惑,9
6807,orfik,orphic.,67
5789,judith,朱迪思,74
7603,ambargo,禁运,60
7744,antoloji,选集,58
2772,mila,米拉,89
14288,üniversite,大学,7
14458,düşünce,想法,11
9431,shirley,雪莉,49
11826,hoşçakal,再见,29
12415,şafak,黎明,25
8511,çare,补救,50
184,gulah,戈拉,100
4986,kakao,可可,79
1681,pediatri,儿科,93
4205,retro,复古的,83
3863,temiz su,克利尔沃特,85
4138,yüce,全能,83
12303,evren,宇宙,7
7362,tavan,天花板,62
3228,ihmal,疏忽,68
6969,paisley,佩斯利,66
8015,haham,rabbi.,58
14078,siyasi,政治的,10
8647,kabuklu,甲壳类动物,55
455,harmalin,哈米哈丁,100
10433,sodyum,钠,42
8066,ortaya çıkan,随之而来,31
5104,yeniden tasarlandı,重新设计,21
4006,popülist,民粹主义者,75
9283,aşmak,克服,47
12254,dahili,内部的,9
14072,emir,命令,9
2293,yerleşim bölgesi,飞地,87
8106,prömiyer,首映,19
2531,ispanyol şarabı,雪莉酒,91
4353,meiji,明治,82
12839,bahar,春天,18
2241,belsoğukluk,淋病,92
7397,tara,塔拉,63
9382,davul,鼓,29
8712,hamster,仓鼠,54
11752,bristol,布里斯托尔,31
11647,havva,前夕,32
5673,modem,调制解调器,71
10638,daha genç,更年轻,40
6590,moloz,瓦砾,69
3621,yeraltı suyu,地下水,86
6472,hermes,爱马仕,66
6355,pivot,枢轴,62
9731,donör,捐赠者,42
12328,euro,欧元,25
11012,kuzeybatı doğru,西北地区,38
9568,oyun makinesi,拱廊,48
9767,bitkiler,植物,15
10179,malik,马利克,44
9180,harriet,哈提瓦,51
1286,merkezci,中间人,94
10613,maxwell,麦克斯韦尔,40
4626,newt,纽特,80
5645,yabancı insanlar,陌生人,54
1461,zamk,胶水,95
14468,istek,想要,5
8565,zencefil,生姜,56
10445,boyun,脖子,39
5921,doris,多丽丝,71
825,katominyumlar,公寓,85
9851,çörek,自治市镇,44
819,hitto,迄今为止,98
11177,servis aracı,穿梭,36
11265,kuzey kutbu,北极,36
14010,gitmek,去,7
6894,analog,类似物,62
12964,ihmalci,遗漏,19
2570,şenlik ateşi,篝火,88
12295,kadro,名册,24
13167,git git,gogo.,17
11333,kemik,骨,29
3572,twister,捻子,82
13517,basılmış,打印,11
11829,iyon,离子,30
6529,devamlı,争夺,36
11646,radar,雷达,31
4167,geiger,盖格尔,83
10068,catherine,凯瑟琳,45
3341,butadiene,丁二烯,88
13533,juan,胡安,13
4975,teşhis,诊断,79
6063,çarpıtma,失真,44
8439,elmer,埃尔默,57
4414,novella,中篇小说,79
486,yükseliş,so,71
5266,karıştır,洗牌,64
11204,temyiz,上诉,26
14347,çaba,努力,7
5269,cassandra,卡桑德拉,76
14120,yer,地方,6
1996,baun,宝,93
6526,sarmak,一群,63
10315,kum,沙,36
9218,benzin,汽油,51
6691,ihbar,赐予,62
3831,gübre,粪,85
12771,hayvan,动物,12
13868,insanlar,人们,7
2239,kesimhane,屠宰场,91
6625,çakal,土狼,53
6351,kefalet,保释,62
8376,kendinden emin,自信的,34
12657,indianapolis,印第安纳波利斯,23
4617,draco,德拉科,80
1174,carne,甘蔗,94
4673,zararsız,无害,80
9192,şeftali,桃子,49
11412,terk edilmiş,弃,29
9286,etkileşimli,交互的,29
11665,duvarcı,石匠,30
2923,tiz,高音,89
13012,yapılmamış,撤消,19
8473,netlik,明晰,56
6113,felâket,灾难性,56
7854,nehir kıyısında,河滨,61
10498,yeniden yazılmış,重写,41
5274,evgelion,福音里奥,77
11370,delhi,德里,35
6195,kaniş,贵宾犬,70
7656,chico,恰尔多,62
12782,çizgide,排队,21
13151,ilerlemek,进步,12
11475,hoparlör,扬声器,28
8579,dem,德姆,56
13225,düşmüş,fell,16
3279,orada,在其中,88
4461,kıyıcı,砍刀,78
10535,taşınabilir,便携的,40
9023,daha yeni,new,53
4004,fobi,恐怖症,84
14307,almanca,德语,10
13406,vadi,谷,14
1494,mistok,误,95
12646,fiyat,价钱,18
2448,çağrılan,调用,70
12750,dick,迪克,21
7658,posta ücreti,邮箱,62
14081,haberler,消息,11
11504,on dokuzuncu,第十九,33
5231,pervasız,鲁莽,76
10865,hansa,汉萨,38
1136,kırkayak,蜈,96
2652,sığırcık,椋鸟,90
5675,yükümlülük,责任,72
11359,tütün,烟草,35
3015,huntley,亨特利,88
12025,fahişe,普罗斯特,29
1181,süngü,刺刀,77
11771,tanınan,认识到,6
2835,uzuvlar,四肢,72
6727,tamircilik,修补匠,65
6269,karbonhidrat,糖类,70
1203,burkulma,扭伤,71
4903,ren geyiği,驯鹿,79
3802,osteoporoz,骨质疏松症,85
10559,seçmenler,选民,35
12372,aptal,愚蠢的,24
3850,crossel,讲话,82
11025,kuyruk,尾巴,29
8435,katiller,凶手,35
7968,mikrodalga,微波,60
13353,katılmak,贡献,15
9318,dolayısıyla,circ,50
5656,huron,休伦,75
10059,güdük,树桩,38
3226,lilly,莉莉,88
8787,nezaketsiz,非醋核,53
4842,yaklaşık,约,79
5556,net,酥脆,70
11991,kararıklık,玷污,25
1383,inorganik,无机,96
9903,etanol,乙醇,46
3339,pansiyon,旅馆,83
3893,eukarote,真核生物,85
13854,dışarı,出去,6
1402,tamara,塔玛拉,95
9777,geçirmek,接下来,47
13695,önceki,前任的,12
13015,büyük ölçüde,高度,19
2745,kambriyör,寒武纪,89
5606,tallahassee,塔拉哈西,75
1743,ikna,劝说,77
11575,organizasyon,组织,21
10786,uşak,巴特勒,39
10611,dizel,柴油机,39
4335,kretase,白垩纪,82
10607,ren,莱茵河,40
6879,moritanya,毛里塔尼亚,67
10107,kabile,部落,31
8049,toplanmak,鼓起,25
4546,aladdin,阿拉丁,81
4416,saldırı,猛攻,82
2129,mavi çizgi,布卢宁,93
6460,bolca,纳大,70
1448,ting,婷,85
1047,grane,格兰,97
12819,farz etmek,认为,14
11347,takma ad,昵称,27
5619,spektroskopi,光谱学,75
4311,demirci,铁匠,81
3804,aspirin,阿司匹林,85
3658,crawley,克劳利,86
3120,deklanşör,快门,78
1425,sentezleyici,合成器,43
11274,balıkçı,渔民,36
6433,temizleyici,清洁器,66
2529,tomurcuklanmak,比赛,89
6245,alaskan,阿拉斯加,71
11787,temizlemek,清理,31
6180,boşluk,空缺,64
6822,boğa burcu,金牛座,67
9953,byron,拜伦,45
12523,tayfa,队,20
5053,baskın,巴斯克,75
3985,gein,地雷,84
6322,şizofreni,精神分裂症,71
5880,hidrokarbon,烃,68
9028,yayınlanmamış,未发表的,53
10265,gözlemler,观察,12
12501,homer,荷马,22
7185,lav,岩浆,65
1293,alhambra,阿尔罕布拉宫,96
10072,efsanevi,传奇的,45
1246,esrarsız,不可思议,96
8538,kuzen,表哥,46
6863,ideal olarak,理想情况下,36
11497,normandiya,诺曼底,33
5557,taurin,牛磺酸,75
2700,dudes,帅哥,24
11954,kölelik,奴隶制,29
8192,flamalar,飘带,50
8759,forvet,前锋,42
7042,belgelendirme,认证,41
4732,duyarlılık,灵敏度,40
11871,kötü niyetli,恶意,24
5725,önemsemek,注意,67
13936,bizim,我们的,5
3794,autor,自动,85
14225,ana,主要的,8
7983,schilling,席克宁,60
1877,uyanma,醒来,28
5676,termodinamik,热力学,70
14335,harika,伟大的,8
8659,tesadüfen,顺便,53
3309,biyolog,生物学家,75
8903,toledo,托莱多,53
11033,garnizon,驻军,34
165,harekete geçmek,采取行动,100
8291,bıçak,刀,57
14380,görüş,看法,6
1502,besimser,贝塞尔,95
7456,çeşitlilik,多样性,44
8955,kıvırmak,克林特,53
8763,vizör,取景器,54
3814,transatlantik,跨大西洋,85
8690,haşlamak,希克斯,50
11680,salem,塞勒姆,32
14169,kayıt,记录,7
10586,ne zaman olursa,每当,40
3234,rouse,唤醒,79
10744,burun,鼻子,37
8638,shelley,雪莱,55
4742,utanmış,羞愧,79
10911,köpekler,小狗,8
14213,birlik,联盟,10
135,muhallebi,卡仕达酱,100
13675,ışık,光,11
5692,yeomanry,埃迈曼,75
11827,arnold,阿诺德,31
2799,stentor,一站式,89
23,amin,阿门,81
4336,alegori,寓言,81
12543,sözleşme,合同,20
3433,kesme makineleri,剪子,77
7012,dolgu malzemesi,填充,43
10779,eksen,轴,39
12636,kim,金,23
8283,fibroz,纤维化,58
14398,tarih,日期,6
10773,donovan,唐诺万,39
2658,halkoylaması,p b,89
10747,avukat,律师,37
8528,cadillac,卡迪拉克,55
1865,dilimleyici,切片机,94
9291,i̇stanbul,伊斯坦布尔,51
4856,rafineri,炼油厂,63
12209,honda,本田,27
1950,bingo,答对了,93
4636,yeşilbaş,凫,79
790,disail,迪士利,98
6672,üstünlük,霸权,68
11000,ağız,嘴,36
12588,albert,阿尔伯特,24
4921,en sıcak,最温暖的,79
12141,düşünceler,思想,11
4338,iceman,冰人,82
11405,romeo,罗密欧,35
14254,işletim sistemi,操作系统,28
9111,yarar,效用,32
3854,hue,色调,83
14399,beyaz,白色的,10
10926,anıt,纪念碑,35
12228,jesse,杰西,26
9264,sıkıntı,军械,51
7434,aksan,口音,55
12020,salvador,萨尔瓦多,29
5090,sözlü,口头,67
5582,bir gün,一天,75
2311,bozmak,打扰,21
13626,insan,人类,12
13397,kedi,猫,14
10555,prusya,普鲁士,40
80,westland,韦斯特兰,100
14059,birim,单元,7
2066,sodomi,鸡奸,93
1654,skrotum,阴囊,94
12041,taze,新鲜的,28
9195,gemiler,船只,40
5667,cahill,卡希尔,75
3089,casper,卡斯珀,88
7428,vaftiz,洗礼,62
356,amirallik,海军部,99
11983,vatandaşlar,公民,24
90,amfizem,气肿,100
5885,askıya almak,暂停,23
9026,duruş,姿态,52
3317,eczane,药店,85
3126,salomon,萨罗蒙,88
12498,şans,运气,24
9747,oyun kurucular,四分卫,14
10965,joel,乔尔,38
966,psikiyatrist,精神科医生,95
4065,peroksit,过氧化物,82
2865,angelica,当归,89
11197,taktikler,策略,19
8145,inflamatuar,炎症,59
1285,indüklemek,诱发,52
8285,seminler,塞米索,49
11328,mor,紫色的,35
13086,market,市场,13
12611,tokyo,东京,23
7367,marksist,马克思主义者,60
3258,spurier,斯伯里尔,88
9596,alüminyum,铝,48
7144,int,㈡,65
4966,lakeshore,湖岸,79
8405,ulster,乌尔斯特,57
6806,makyaj yapmak,化妆品,67
7162,veer,v,59
8460,bin yıllık,千禧年,57
14323,kalite,质量,8
8820,amino,氨基,54
12240,bölünmüş,分为,22
7877,misket limonu,酸橙,60
6790,bezelye,豌豆,46
9730,şişkinlik,凸,47
9440,mao,毛,49
2899,devredilen,解除武装,58
10436,ikame edilmiş,替代,21
4880,mahvolmuş,注定,44
2488,huni,漏斗,87
13884,üç,三,7
13113,plaj,海滩,17
1945,fermi,费米,93
13490,fikir,主意,12
7022,orkestra şefi,导体,63
12966,açıklanamayan,无法解释的,19
7094,pire,跳蚤,64
1626,carolus,卡罗尔斯,95
10567,boşu boşuna,不必要地,41
12109,bağlılık,坚定的,20
4164,lâhana salatası,凉拌卷心菜,83
12388,yerleşim,布局,25
3845,basın odası,新闻发布室,85
12238,en uzun,最长,27
3654,rahip,rucker.,86
9083,gökdelen,摩天大楼,49
9678,istikrar,稳定,33
11867,ilaç,药物,29
4431,dorado,多拉多,81
2411,nek,诺克,91
388,bıldırcın,鹌鹑,98
431,kısıtlamak,缩减,85
14180,temmuz,七月,6
1540,su kültürü,水产养殖,95
3646,kasnak,滑轮,85
2080,sarımsak,大蒜,93
10539,doktrin,教义,39
12445,hanedan,王朝,24
6193,havent,还没.,71
9715,alec,亚历克,47
141,reis,雷斯,80
2020,martılar,海鸥,85
2085,paraşütçü,伞兵,51
11368,kurye,stouter.,35
545,gerici,反动,95
9884,onsekiz,十八,46
9249,çiçekler,花卉,33
8475,dönüştürülmüş,转变,27
6413,lopes,懒人,65
4046,adaletsizlik,不公正,79
1659,sigara içen,吸烟者,81
13185,patrick,帕特里克,17
11931,yaşlar,岁,12
9359,dönüştürür,转换,17
520,hesapsız,不明意,95
3527,campo,坎波,75
3898,assam,阿萨姆,85
12631,gri,灰色的,22
13730,i̇spanyol,西班牙语,12
9397,ryder,莱德,50
449,çizgi film,德曼,100
11904,onikinci,第十二,30
3189,kona,科纳,88
8909,babil,巴比伦,53
325,harrycane,哈瑞纳,100
9973,nil,尼罗河,45
11468,kamış,竿,33
13823,olabilmek,能,5
13924,aykırı,反对,8
1145,mikrobiyoloji,微生物学,94
4000,süper güç,超级大国,74
2086,zippalı,zippy.,93
13932,hala,仍然,7
6035,boğaz,喉,63
4642,şanssız,不幸的,80
2050,savaş başlığı,弹头,77
11616,ırkçılık,种族主义,32
11699,güvenli,安全的,28
8225,gürlemek,隆隆,55
11679,uruguay,乌拉圭,32
12454,jonathan,乔纳森,25
11517,moe,萌,33
12902,unutmak,忘记,19
11800,yıldırım,闪电,31
12983,billy,b,17
2224,kaap,kaif.,92
5522,temelsiz,毫无原地说,75
5536,çatlak,破解,34
8393,sabit,静止,57
2720,yangın,燃灭,87
11941,wade,韦德,29
9237,katran,柏油,50
5429,dionysos,狄俄尼索斯,76
8493,nefes alma,呼吸,40
12044,milwaukee,密尔沃基,29
13408,sonuçta,最终,14
4915,savaş sonrası,战后,79
12770,neşeli,欢乐,22
9486,kemer,拱,46
11325,sigma,西格玛,35
8968,uyuyor,睡眠,16
7355,serebral,脑外,63
6386,arp,竖琴,68
5000,çokgen,多边形,69
3282,polimeraz,聚合酶,88
8928,bir çeşit yöresel kore yemeği,泡菜,53
12140,bira,啤酒,27
3512,fermantasyon,发酵,81
4822,alderman,阿德曼,79
3963,velet,小子,80
13912,bilgi,信息,5
5214,bol miktarda,充足,77
3388,khalifa,哈利法,87
447,yaralanmamış,uninurechized.,100
9020,lens,镜片,53
2992,scrum,克鲁姆,88
7352,konsorsiyum,财团,63
10173,akdeniz,地中海,44
10159,eğitimci,培训师,38
10354,mezunlar,校友,42
4042,sakince,平静地,84
9240,enlem,纬度,49
670,holm,霍尔姆,36
8425,ahır,谷仓,56
7951,sondan bir önceki,倒数位,60
9024,dioksit,二氧化碳,53
8606,derinden,深,55
11046,tarihçiler,历史学家,27
8443,sis,多雾路段,56
4352,palma,帕尔玛,82
3537,greta,格雷塔,87
10751,fraser,弗雷泽,39
6361,lemur,狐猴,70
426,çan kulesi,尖顶,100
2942,karahindiba,蒲公英,88
10139,sıradan,普通的,44
10833,emirlikler,酋长国,37
5784,gelgit,潮汐,34
14216,kullanma,用途,5
11227,örneğin,例如,36
13858,birinci,第一的,6
970,kalori,卡路里,88
13893,meli,应该,5
3483,baronet,巴拿尼斯,80
14436,çoklu,多种的,6
10247,ölçülen,测量,18
11542,fas,摩洛哥,33
5823,geciktirmek,减速,38
3482,büyütülmüş,放大,52
5976,can sıkıntısı,无聊,72
12935,duke,公爵,19
12642,eğlence,娱乐,19
6216,batmak,beatrice.,71
7325,kılıçlar,剑,34
10194,alt bölüm,细分,42
971,jingle,叮当声,90
11832,mongo,蒙古,31
7710,sona ermek,到期,62
3047,ustalık,烙,88
222,floodlights,泛光灯,97
2045,dönel kavşak,迂回,93
13119,binlerce kişi,成千上万,14
2315,balkon,阳台,84
5691,testosteron,睾酮,75
2967,maskeli,蒙面,38
13815,veya,或者,5
13864,üzerinde,超过,7
13112,başkent,首都,12
5196,parçacıklar,粒子,48
3942,sömürülen,泛滥,42
403,yumuşak,略,100
10667,vektör,向量,38
7256,geri sayım,倒数,63
465,detraktörler,批评者,97
7915,şen,mer,61
14457,geliştirmek,发展,10
1333,nevermore,没事,96
3213,dolgu,填料,83
12324,columbus,哥伦布,26
7408,antisemitizm,反犹太主义,59
11655,düşme,落下,12
10695,leonardo,莱昂纳多,40
5314,dickey,迪基,77
12412,connecticut,康涅狄格州,25
7486,kutsamak,保佑,46
3901,tokmak,托克,85
9893,heykel,雕塑,45
3121,hünnap,枣,88
6440,gevezelik,潺潺,69
10780,teorem,定理,38
12677,mississippi,密西西比人,23
8630,criss,cr,55
9858,sandviç,三明治,44
2728,morello,莫雷罗,89
12689,genişleme,扩张,22
2313,yenilmiş,吃过,91
5215,kartpostal,明信片,72
5100,eklemli,铰接式,65
13480,detroit,底特律,14
14155,ingiliz,英国人,9
9588,aynı şekilde,同样地,48
7722,yukaphane,卍,61
1909,hevesle,急切地说,93
762,haber odası,编辑部,97
3361,metilfenidat,甲基苯胺,87
11775,daha da kötüsü,更差,31
8522,yargılamak,判断,20
5707,psikopat,心理学,74
7924,pompalı tüfek,霰弹枪,58
2156,sızıntı,泄漏,40
8532,rubens,鲁本,56
13630,katıl,参加,9
13009,arena,竞技场,18
1771,stegosaurus,斯特克雷斯,94
7805,ilkel,原始,59
2884,hipokrat,希波克拉底,89
4038,arya,咏叹调,69
11572,lance,槊,32
11975,kapılar,盖茨,21
12416,şili,智利,25
2503,forefront,最前沿,91
10167,kek,蛋糕,41
12492,ruh,灵魂,23
12162,montana,蒙大拿,28
1776,bonk,轰响,93
13296,nebraska,内布拉斯加州,16
7627,yazıcı,打印机,56
8071,baxter,贝特,59
12003,bulldoglar,斗牛犬,27
12343,sürdü,开车,26
10763,madonna,麦当娜,39
8777,taj,泰姬草,54
13690,para,钱,12
12014,uymak,符合,14
806,algonquin,藻喹,97
7442,yarışmacı,赛马场,63
13481,serin,凉爽的,13
3644,kar amacı gütmeyen,非营利组织,86
11488,e,ea,34
9430,heyecan verici,令人兴奋的,35
2157,lümen,流明,91
13270,sosyal,社会的,15
8717,tetiklemek,扳机,38
14273,kafa,头,9
7608,ekosistem,生态系统,62
10902,boykot,联合抵制,37
9925,leicester,莱斯特,46
12512,seyretme,观看,12
6503,işemek,小便,48
11276,yılan,蛇,32
8000,barışçı,和平时期,60
4407,embriyonik,胚胎,81
12527,kredi,信用,17
6573,dresden,德累斯顿,69
119,camara,卡马拉,100
879,kirişler,梁梁,55
10563,tıkanıklık,堵塞,38
9626,fuhuş,卖淫,44
6535,beyhude,枉费,60
6350,aloha,阿罗哈,70
9214,bıçak ağzı,刀刃,43
12541,hafta sonu,周末,22
10935,meşe,橡木,34
1155,kangren,坏疽,97
8110,hilal,新月,59
11260,kil,粘土,36
4734,alt gruplar,子集,60
14442,karar verilmiş,决定,7
12515,karmaşık,复杂的,22
7482,silahsızlanma,裁军,63
2207,kılcal damar,毛细血管,89
13479,dönüş,转动,9
10340,başparmak,拇指,41
9751,iddiası,起诉书,41
10862,kaleci,守门员,30
11102,dün,昨天,37
4217,totaliter,极权主义,69
9546,kıtlık,饥荒,48
11346,arnavutluk,阿尔巴尼亚,35
1614,motel,汽车旅馆,88
7990,şampanya,香槟酒,60
3648,ısırgan otu,荨麻,81
13404,bir arada,一起,15
5690,hayvancılık,家畜,75
