ID,DANOIS,POLONAIS,INTERVAL
8182,fredsbevarende,pokojowe,52
7394,hummer,homar,65
11790,inter.,pochować,34
10406,gryde,garnek,42
9847,vers,werset,42
3558,formidlet,za pośrednictwem,30
10042,cope.,radzić sobie,46
10311,usalvageably.,niesoagażowo,45
2711,grib,sęp,88
6148,genova.,genua,74
11751,bind,tom,31
8497,rusten,zardzewiały,59
3477,samarbejdspartnere,współpracownicy,22
13841,andet,inny,5
2719,cursory.,pobieżny,91
7558,visum,wiza,61
300,omdefinering,redefinition.,97
9384,mound.,kopiec,50
12005,ulige,dziwne,28
12891,gik i stykker,złamał,23
13838,ny,nowy,7
9731,donor.,dawca,45
9628,notworthy.,godny uwagi,50
3131,gabe,ziewać,87
13170,guide,przewodnik,17
12834,for det meste,przeważnie,24
9844,målmand,bramkarz,47
9958,scots.,szkot,34
3402,harrow.,brona,86
12127,frygt,strach,25
12760,brad,ćwiek,25
6955,tyv,złodziej,68
10895,milits,milicja,38
4792,oxidant.,utleniający,43
3295,straffe,karanie,24
12124,lejligheder,okazje,26
11084,minedrift,górnictwo,19
11506,diameter,średnica,36
12193,uanset,bez względu,30
7357,bremser.,hamulce,41
4758,paperback.,książka w broszurowej oprawie,76
9534,tire.,opona,38
3565,forvirret,zdziwiony,46
13430,rose,róża,16
10490,osmanniske,otomana,42
10886,løsrivelse.,oderwanie,33
13436,refereret,odniesienia,16
5955,feely.,usprawiedliwiony,75
1389,interdiontory.,zakazujący,97
7149,missionær,misjonarz,60
4489,huckleberry.,borówka,83
12750,dick.,kutas,24
8977,snigskytte,snajper,52
6130,nevø,siostrzeniec,70
9816,thriller.,kryminał,49
9477,clinch.,nit,27
3990,konfiskeret,skonfiskowany,75
4086,stalemate.,pat,82
1936,coronet.,diadem,91
10952,bekendtgørelse,zapowiedź,14
11360,på en eller anden måde,jakoś,38
10213,mægtig,potężny,46
3557,lægge op,layup.,88
11222,østrigske,austriacki,38
11454,bonus,premia,37
4566,stride.,krok,77
2279,creole.,kreolski,93
11771,anerkendt,rozpoznany,6
13369,software.,oprogramowanie,18
14454,at købe,kupowanie,33
9307,debuterede,zadebiutowany,22
9261,nedbrydning,degradacja,47
6125,tankeløs,bezmyślny,74
14046,lille,mały,12
5038,styre,sterować,48
4676,oriole.,wilga,35
10313,walking.,pieszy,16
14506,biler,samochody,11
5618,fife.,piszczałka,77
5773,beskatning,opodatkowanie,76
3109,flodmunding,ujście,88
7851,straffet,ukarany,53
8653,tilpasning,dostosowanie,36
5556,crisp.,chrupiący,73
3184,forestillinger.,galanteria,49
4948,rebs.,liny,57
2172,kaniner.,króliki,38
11925,opkrævet,naładowany,17
10241,barber,fryzjer,46
4282,bland,mdłe,83
3489,baggrund,zasłona,88
13560,videnskab,nauki ścisłe,15
8772,lutheran.,luterański,53
11280,freshman.,student pierwszego roku,38
11954,slaveri,niewolnictwo,32
8432,lithium.,lit,60
2056,prudential,ostrożność,94
5635,braille,brajl,77
13796,i,w,5
7930,stærke,sztywny,62
1019,airstrip,lądowisko,94
9988,oval,owalny,47
3474,smertefrit,bezboleśnie,88
5570,whitey.,biały człowiek,77
5875,sandsynlighed.,prawdopodobieństwo,75
4470,albinisme.,bielactwo,80
1206,scabies.,świerzb,97
9756,menneskehed,ludzkość,49
13725,fast,regularny,13
8487,gletscher,lodowiec,54
157,hæftemaskine,zszywacz,100
14206,spurgt,spytał,6
2949,phospho.,fosfo.,90
11134,katalyser.,katalizuje,38
618,lukrativ,lukratywny,99
6111,nemesis.,nemezys,74
10358,poems.,wiersze,38
14143,åben,otwarty,9
14476,drev,drives,12
10688,venligt.,uprzejmie,42
4804,ubemærket,niezauważony,76
6504,iq.,iloraz inteligencji,71
8404,dominion.,panowanie,57
11544,sæde,siedziba,23
11240,mills.,młyny,29
12872,tabe,stracić,14
12353,makker,kumpel,27
262,scant.,skąpy,100
12368,gevinst,zdobyć,16
9417,reaves.,reat,52
4769,hårspray,lakier do włosów,82
10239,lunge,płuco,43
675,nysgerrigt,ciekawie,95
10456,græs,trawka,44
13138,sparke,kopnięcie,15
13541,sovjet.,radziecki,15
777,distraught.,oszalały,99
4296,hyacint.,hiacynt,83
11436,reed.,trzcina,37
11335,høflighed,kurtuazja,38
8633,hvalros,mors,58
13183,implementeret.,rozmieszczony,16
11527,afgift,myto,35
8152,tålmodighed,cierpliwość,61
8802,genoverveje,zrewidować,54
2205,reread.,ponieść,89
8622,ører.,uszy,39
7487,løg,cebula,61
11866,beskæftigelse,zawód,30
6497,øhav,archipelag,71
7551,grusomhed,okrucieństwo,64
4032,reagens.,odczynnik,82
6468,sinister.,złowrogi,72
4338,iceman.,lodziarz,84
4565,quarl.,kwarty,82
11034,guild.,gildia,39
7011,grænseværdi,próg,67
6261,famously.,znakomicie,73
14239,grundlag,baza,10
2714,gigs.,koncerty,66
2078,nitrous.,azotawy,94
11952,haj,rekin,26
14154,kunder,klienci,29
10804,overgivelse,poddanie się,31
13101,prins,książę,20
9100,judo.,dżudo,55
2716,afpresse,szantaż,86
5450,besøgende,gość,11
12420,en eller anden,ktoś,28
12036,samarbejde,współpraca,15
1358,disseus,tezeusz,97
8275,vindmølle,wiatrak,59
14447,begynde,zaczynać,13
9650,trivial.,trywialny,49
6003,willow.,wierzba,71
11658,resten,reszta,35
12638,intensitet,intensywność,21
6646,levedygtig,wykonalny,70
9911,uberettiget.,którego nie można wybrać,48
278,fairgrounds.,teczki,99
10503,stråling,promieniowanie,41
4152,outpost.,placówka,71
5205,medley.,składanka,76
12923,i øvrigt,ponadto,23
13562,måned,miesiąc,12
4083,snescooter.,skuter śnieżny,83
12579,fiction.,fikcja,21
13177,afstemning,głosowanie,16
10496,med venlig hilsen,z poważaniem,38
5863,omstrukturering,restrukturyzacja,63
5706,suk,westchnienie,73
11252,tilskrives,przypisany,17
11276,slange,wąż,35
11524,erhvervet,nabyty,26
12981,tidsplan,harmonogram,16
8355,uproduktivt,nieproduktywny,60
6185,astrodome.,astrowieżyczka,74
1612,cot.,łóżko składane,90
7511,anklager,prokurator,54
11174,lette,ułatwiać,36
8025,hertuginess.,księżna,62
1904,filmskabelse.,tworzenie filmu,76
11094,påske,święta wielkanocne,39
13970,gjorde,zrobił,5
9459,bæk,potok,33
4722,gammeldags,archaiczny,81
14307,tysk,niemiecki,12
4852,arbejdsløs,bezrobotni,54
7894,friktion,tarcie,62
6807,orphic.,orficki,69
8590,bubonic.,morowy,58
8970,konvoj,konwój,50
5884,wedge.,klin,71
11071,eksplosiv,materiał wybuchowy,21
3636,vanding,nawadnianie,86
6233,burmese.,birmańczyk,73
694,forræderisk,zdradziecki,97
5355,phane.,fana,78
3401,nous.,rozum,88
10600,faldet,upadły,43
8033,funktionelt,funkcjonalny,24
668,tøvende,cieniutki,99
12734,commonwealth.,wspólnota,25
4001,forgyldt,pozłacany,85
9050,lissabon.,lizbona,55
2628,cleft.,rozszczep,90
3127,slør,welon,74
12938,lukket,zamknięte,12
10132,øjeblikkelig,natychmiastowy,46
6718,diverse,różne,70
8868,upartisk,bezinteresowny,56
14281,profit,zysk,33
3535,udgravet,ziemianka,87
3257,mumps.,świnka,89
8341,lærred,płótno,60
10564,duff.,lipny,43
7620,unanimous.,jednomyślny,50
3396,crossbar.,poprzeczka,88
10936,letland.,łotwa,41
2314,glæd dig,radować się,88
9104,blasts.,wybuchy,30
3198,verbs.,czasowniki,55
1575,moret,rozbawiony,18
6195,poodle.,pudel,72
1237,forfærdelig,strasznie,25
7341,reverend.,czcigodny,65
5886,skelner,rozróżniać,31
7771,fyrtårn,latarnia morska,62
9373,insekt,błąd,38
10783,søger,poszukiwanie,28
7614,interessant.,co ciekawe,64
9456,medvirkende,instrumentalny,30
7936,grus,żwir,62
10279,plaza.,plac,45
4668,adel,szlachta,82
2244,tarsus.,stęp,93
13763,stærkt,silnie,13
2763,vedtægter.,statuty,64
8069,frugthave,sad owocowy,61
14240,grupper,grupy,9
12505,robin.,rudzik,26
6956,sandman.,piaskowy człowiek,68
12427,valgt,wybrany,28
12408,afskrække,powstrzymać,28
3550,leddelige.,kierowniczy,88
7392,slagter,rzeźnik,61
11901,tommer,cal,23
10628,undervisning,nauczanie,33
9487,beck.,skinienie,52
5536,cracked.,pęknięty,37
11383,plenty.,mnóstwo,37
9091,recoined.,dołączyć,45
12357,institutioner.,instytucje,7
9907,sagsøgt,pozywany,26
6467,argent.,srebrzysty,72
4766,quid.,funt szterling,81
13687,dårligt,zły,14
2890,fruition,urzeczywistnienie,90
10849,afhængig af,w zależności od,27
5896,waterfront.,nabrzeże,75
1341,philemon.,fabułka,97
3696,prog.,wałówka,86
12125,slot,zamek,30
9322,udendørs,na wolnym powietrzu,48
1133,ism.,izm,90
8737,nedsættende,uwłaczający,57
9667,springvand,fontanna,50
8918,obligatorisk,obowiązkowe,56
13076,samfund,społeczeństwo,20
1400,lyseste.,najjaśniejszy,96
1940,mayonnaise.,majonez,94
2842,chuckle.,chichot,69
14385,aktiver,aktywa,42
9454,cooler.,chłodnica,52
4979,bovine.,wołowy,80
13414,kæmper,walczący,7
12573,lettere,łatwiej,27
7214,cosmic.,kosmiczny,66
4557,parry.,parować,80
11660,fusionere,łączyć,21
9344,plænen,trawnik,52
14186,taget,zajęty,9
4065,peroxide.,nadtlenek,83
9730,bule,wybrzuszenie,49
8410,voks,wosk,55
13581,indianer,indyjski,13
8037,wit.,dowcip,27
11254,faldskærm,spadochron,37
6359,reservister.,rezerobusy,69
4921,varmeste,najcieplejszy,81
13243,søndag,niedziela,19
3349,afskaffelseisme.,abolicjonizm,88
12698,gætte,odgadnąć,23
8534,plumbago.,grafit,59
4225,tilgang,napływ,84
7075,legitimitet,prawowitość,67
12250,leafy.,liściasty,30
12996,ubrugelig,nieprzydatny,22
14148,foreslog,zaproponowane,11
14302,fungere,funkcjonować,24
10643,spundet,uprzedzony,43
10325,holdning,postawa,42
3793,vaskulær,naczyniowy,87
4408,vertex,wierzchołek,83
13979,fundet,znaleziony,6
3398,baggård,podwórko,88
4203,skrot,złom,56
6371,udgangsforbud,cisza nocna,68
12450,and,kaczka,23
13880,mange,wiele,6
2624,ensign.,chorąży,90
4238,beau.,amant,84
6592,craven.,tchórz,71
12816,fanget.,złapany,17
10748,wireless.,bezprzewodowy,42
205,stegepande,rondel,100
14235,tillader,pozwala,11
7589,dump.,wysypisko,47
5643,carboxy.,karboksyl.,77
5153,menace.,groźba,72
13234,kære,drogi,19
9092,lover,kochanek,47
12397,rekognoscering,rozpoznawczy,28
13452,troede,wierzył,5
11229,dæmning,zapora,37
5398,nonne,zakonnica,68
10036,untagged.,nieozwolony,47
10285,kød,mięso,45
4735,klud,szmata,68
2095,lysosom,lizosom.,94
2736,quack.,kwak,90
12855,medicinsk,medyczny,23
5795,woo.,zabiegać,73
7618,stifle.,zdusić,58
3085,afsløre,ujawniać,63
10218,relateret til,typowy dla,41
8485,stenmur,kamienna ściana,58
4049,provence.,prowansja,85
3715,opvaskemaskine,zmywarka,83
5149,silesia.,śląsk,79
8529,slater.,łupkarz,59
10670,bænk,ławka,39
8354,enhjørning,jednorożec,59
8110,halvmåne,półksiężyc,61
13534,mening,opinia,12
12939,sandhed,prawda,22
5725,heed.,zwracać uwagę,69
9841,sydvestlige.,południowo-zachodni.,49
4646,henvisning,skierowanie,78
8221,ødelæggelse,spustoszenie,60
6677,fillmore.,wypełnić,70
3874,genvej,skrót,79
9414,chikane,molestowanie,29
11218,langs med,wzdłuż,38
8244,byrde,ciężar,58
13440,uanset hvad,cokolwiek,17
6103,truss.,kratownica,74
12268,muslim,muzułmański,24
14004,går,pójście,8
6410,diskurs,rozprawiać,72
5908,tandpleje,stomatologia,75
1103,sortie.,wypad wojsk oblężonych,58
10103,tråd,wątek,41
4463,tekstlig,tekstowy,81
9192,fersken,brzoskwinia,52
13974,forenet,zjednoczony,7
13134,klovn,błazen,20
7096,viola.,altówka,67
10989,laden,obciążony,40
8565,ginger.,imbir,58
5804,fødested,miejsce urodzenia,76
14247,kraft,siła,9
9905,aggressiv,agresywny,38
2702,binomial.,dwumianowy,91
6778,fløjte,flet prosty,67
151,varme,ciepło,100
8680,fascist,faszystowski,51
11049,retfærdiggøre,uzasadniać,28
1514,årvågenhed,czujność,65
13161,sikkert,na pewno,20
9278,sløv,tępy,52
2526,hasidic.,chasydzki,89
2961,forfader,przodek,71
4641,økonomer.,ekonomiści.,59
8190,flodhest,hipopotam,61
6299,beboet,zamieszkany,40
10436,substitueret,podstawiony,24
10147,beholde,zachować,29
13806,som,jak,5
9220,tilbageholdt,zatrzymany,50
14164,gør,robi,5
5737,glover.,rękawicznik,76
3268,modstander,antagonista,68
2599,livvagt,ochroniarz,83
1850,alliteration.,aliteracja,95
11236,uretfærdigt,nieczysto,38
13377,banned.,zakazany,12
8319,sage.,szałwia,60
4369,incivility.,nieuprzejmość,69
11056,te,herbata,40
13837,du,ty,5
2673,polymerisering,polimeryzacja,88
2934,gentalere,zemścić się,48
5605,populært.,popularnie,77
8435,mordere.,zabójcy,37
6107,jordorm,dżdżownica,74
3606,klemme.,clem.,88
11126,sneaky.,podstępny,39
13007,reaktion,reakcja,20
13286,ham selv,samego siebie,19
7977,knude,węzeł,32
8884,effektivitet,efektywność,38
2827,kvælning,choking.,72
7428,dåb,chrzest,64
2106,guardsmen.,strażnicy.,94
14110,kom,wszedł,12
6337,kartofler,ziemniaki,42
1299,annoteret.,adnotacyjny,85
6893,rackers.,karterki,69
5575,absorption,wchłanianie,76
6534,sofa,kanapa,68
6555,hjernerystelse,wstrząs mózgu,68
9304,laks,łosoś,53
2472,sidelæns,bokiem,91
10446,slagmark,pole walki,43
1839,stivnet,usztywniający,90
9726,dob.,dog,50
6647,kognitivt,kognitywny,65
11373,holocaust.,całopalenie,38
5086,rampant.,szerzący się,80
11683,foretrække,woleć,11
11296,femten,piętnaście,38
6493,bug,brzuszek,53
12321,jugoslavien.,jugosławii,29
13014,faktuel,faktyczny,20
11518,nyhedsbrev.,biuletyn,36
10433,natrium,sód,44
9111,utility,pożytek,35
4461,chopper.,siekacz,80
12606,anklagede,oskarżony,18
6656,incumbent.,beneficjant,62
2783,roadster.,terenówka,87
12109,engageret,zobowiązany,23
7794,beruset,pijany,62
5705,fortæller.,narrator,57
8988,kunstnere.,wykonawcy,12
6296,livsstil,styl życia,66
14211,uger,tygodnie,10
8795,nyre,nerka,55
10227,kanin,królik,45
14457,udvikle,rozwijać,12
3756,okse,wół,87
5890,hickory.,amerykański orzech biały,75
9371,reich.,rzesza,53
482,epitaph.,epitafium,99
13952,en del,część,9
6150,slæde,sanki,72
1759,autistic.,autystyczny,95
2372,postkasse,skrzynka pocztowa,90
7372,symptomer.,objawy,62
9577,landsdækkende,ogólnonarodowy,51
12900,økonomi,gospodarka,22
6930,mush.,papka,66
13859,tid,czas,5
4138,almægtig,wszechmocny,85
6988,meow.,miauczeć,68
2331,gander.,gąsior,93
13464,henry.,henz,17
1609,forskel på,różnica,32
11854,igangværende,bieżący,33
9497,bredbånd,szerokopasmowy,52
1032,valiantly.,dzielnie,98
13862,flere år,lata,7
4541,gymnasium,gimnazjum,81
3344,frisure,fryzura,77
12001,betalt,płatny,32
12083,streng,ścisły,31
4072,blackjack.,maczuga,85
10661,oldest.,najstarszy,43
2846,fedtmule,głupkowaty,90
11013,piquet,pikieta,40
6678,kalksten,wapień,70
12733,rushing.,gwałtowny,15
7971,sheikh.,szejk,62
449,linesman.,sędzia liniowy,100
2927,pyrenæerne,pireneje,90
13529,bred,szeroki,14
12767,årti,dekada,21
12163,newton.,niuton,31
10401,legetøj,zabawka,39
5454,teenager,nastolatek,37
12098,konservativt,konserwatywny,25
11024,kyst.,przybrzeżny,40
12051,etage,piętro,28
6952,opløsning,rozpuszczenie,67
8186,emerald.,szmaragd,60
6903,tyngre,cięższy,69
7026,beholdning,inwentarz,65
1168,præppe,kwestionować,97
14080,funktioner,cechy,11
10779,akse,oś,42
5793,egenkapital,słuszność,75
14014,mindst,najmniej,6
3983,earthbound.,przyziemny,86
5732,dumbledore.,chrabąszcz,76
5861,hyperaktivitet,nadpobudliwość,73
9686,daddy.,tatuś,50
14452,førende,prowadzący,8
13520,talrige,liczny,14
2298,hydrochlorid.,chlorowodorek,93
14427,respons,odpowiedź,12
2434,budgiverer.,oferent,88
3512,fermentering.,fermentacja,83
9475,nedgraderet,obniżony,50
14381,værdipapirer,papiery wartościowe,13
319,bey.,bej,98
9815,hængende,wiszące,35
45,skriften,pismo,83
14486,funktion,funkcja,11
10122,opstår,występuje,13
14069,lov,prawo,9
1738,esoterisk,ezoteryczny,95
10771,våd,mokry,41
12027,damp,parowy,31
2880,encamped.,obozowany,77
3227,selvisk,samolubny,86
2163,urealistisk.,nierealistyczny,92
2946,geder.,kozy.,49
7308,svinekød,mięso wieprzowe,66
14125,halvt,połowa,12
12455,ingeniør,inżynier,8
5768,underafsnit,podsekcje,50
9376,glente,latawiec,52
5856,lea,polanka,74
3905,ratifikation,ratyfikacja,86
40,hassles.,kłopoty.,79
572,reptilian.,gad,99
10037,opfattes,postrzegany,43
9832,cab,taksówka,48
10725,højt,głośny,42
10568,replay,powtórna rozgrywka,37
8019,pax.,patena,62
3299,cyrillic.,cyryliczny,88
11275,nominerede,nominowane,35
11368,stouter.,siłownik,38
1012,brænde ud,wypalić się,97
6617,plaque.,plakieta,66
10247,målt.,wymierzony,21
844,snatch.,urywek,76
13648,nødvendigvis.,koniecznie,14
10371,sagsøge,pozwać,45
7489,understregede,podkreślony,49
13614,kinesisk,chiński,15
13351,sø,jezioro,17
7872,uendeligt,nieskończenie,30
8023,paramount.,najważniejszy,62
8214,anfald,napad,58
14098,venstre,lewy,9
3097,misbilligelse,dezaprobata,77
3113,svømmer,pływak,77
12585,røve,obrabować,26
3796,goblin.,chochlik,84
13182,roman,rzymski,19
8502,forældremyndighed,opieka,59
9411,måtte,mata,41
7852,vugge,kolebka,62
4422,ude af stand til,niezdolny,82
12738,samle,rajd,21
10121,roller.,wałek,46
5347,erotisk,erotyczny,78
11610,litauen,litwa,36
10815,delvis,częściowy,32
350,loon.,gbur,99
9788,morgenmad,śniadanie,48
2613,ambition,ambicja,76
12955,jødisk,żydowski,22
1772,asexual.,bezpłciowy,88
2115,airdate.,airatralny,91
5345,snowy.,śnieżny,78
12308,konvektion,konwekcja,28
8605,fraktion,frakcja,48
9916,bestemmelser,zaprowiantowanie,41
3451,shamrock.,koniczyna,69
10062,diskvalificeret,zdyskwalifikowany,46
13410,harry.,złupić,15
7829,madman.,szaleniec,63
8742,nedrevet,zburzony,54
1098,sirens.,syreny,74
2432,kuffert,walizka,88
11078,dramatisk.,dramatyczny,34
12309,bred vifte,różnorodność,26
9309,gnide i,wcierać,53
12355,luftfart,lotnictwo,28
14356,kilder,źródła,7
8648,betroet,zaufany,28
4206,glider,slajdy,45
7081,enklere,prostrowiec,67
3175,råben,wrzeszczał,50
8660,pels,futro,55
14438,startede,rozpoczęty,8
5830,breech.,ubierać w spodenki,61
13660,fly,samolot,14
13325,forsikre,ubezpieczać,16
11155,eventyr.,przygody,30
11149,farligt,niebezpieczny,23
905,dyrket,uprawiany,68
9935,gensidig,wzajemne,44
64,saddened.,zasmucony,95
8454,ønsket,pożądany,31
12099,earl.,hrabia,30
5500,interdiction.,eksplocie,74
14132,derudover,dodatek,7
9204,guddommelig,boska,50
2415,lammelse,paraliż,93
1381,lymfatisk.,limfatyczny,97
10231,mart.,targowisko,45
11467,derved,a tym samym,37
6024,pyruvat.,piroguryt,74
9653,blæst,nadęty,51
9099,placering,umieszczenie,53
5207,stalking.,myślistwo,48
1107,brugere.,strażnicy,46
10329,gennemse.,przeglądaj,40
8641,fagfolk,profesjonaliści.,19
2048,underposition,podtytuł,73
13417,nævnte,wspomniany,12
13666,kongerige,królestwo,14
5117,woodland.,lesisty teren,66
11238,anholdelse,aresztować,20
12631,grå,szary,25
41,verbiage.,wielomówność,100
5014,massage,masaż,79
10638,yngre,młodszy,43
2935,zouave.,żuav,85
13343,korrekt,odpowiednio,18
6036,juvel,klejnot,62
7067,uregelmæssig,nieregularny,48
1457,tabor.,bębenek,96
719,tyndere,cieńszy,99
3269,stablet.,ułożone,52
13030,tilsluttet,dołączył,12
10392,flamme,płomień,22
2160,talkker.,gaduła,91
875,forord,przedmowa,93
6230,frikendt,uniewinniony,72
153,anæstesi,znieczulenie,100
13786,ellers,inaczej,13
11389,log på,zaloguj sie,37
1155,gangrene.,zgorzel,97
2358,afsaltning,odsolenie,92
10705,feber,gorączka,42
13833,end,niż,6
12074,manuskript,scenariusz,29
6376,evert.,wynicować,72
14394,spørgsmål,pytanie,5
4576,smugling.,przemycanie,76
10326,nærmeste.,najbliższy,45
7389,have råd til,pozwolić sobie,55
2584,kram,uścisk,64
7221,prøvetid,staż,65
6063,forvrængning,zniekształcenie,47
11628,tidsskrift,dziennik,29
6075,grusom,okrutny,74
702,tidbit.,smakołyk,89
315,enspænder,samotnik.,100
2397,unsportsmanlike.,niesportowy,93
14403,snart,wkrótce,10
6672,overhøjhed,zwierzchnictwo,70
13311,eventuelt,możliwie,8
12068,flyde,pływ,28
531,wren.,strzyżyk,97
6793,nationalister.,nacjonaliści.,41
11375,tackle.,przybory,28
5422,bulbous.,bulwiasty,78
14417,begrænset,ograniczony,10
12248,et eller andet sted,gdzieś,30
936,lair.,leże,98
5185,inerti.,bezwładność,79
14379,side,strona,12
4992,xenon.,ksenon,80
12593,emballage,opakowanie,23
9360,bret.,bretowy,53
13160,global,światowy,19
10916,kobber,miedź,41
6680,fudge.,banialuki,70
131,ensartet,jednolicie,100
7979,perihelion.,peryhelium,62
13934,derefter,następnie,6
3343,mitose,mitoza,88
10721,stol,krzesło,37
14092,operationer,operacje,7
10242,landdistrikterne,wiejski,46
3649,skuespil,spektakl,82
709,trower.,sprać,88
6116,smække,policzkować,58
6625,prærieulv,kojot,56
6609,herkomst,pochodzenie,70
4924,natal.,urodzenia,80
8787,uncivil.,nieuprzejmy,56
8851,blatant.,rażąco,56
3851,thwarted.,udaremniony,74
8316,frosset,mrożony,60
7218,næve,pięść,57
294,frugtløs,bezowocny,100
8253,kiev.,kijów,61
5645,strangers.,obcy,57
12498,held,szczęście,27
3728,levere,umeblować,63
9441,uenigheder,nieporozumienia,39
7346,helium.,hel,66
13041,tally.,zestawienie,21
5937,kløft,wąwóz,57
12402,skyde,strzelanie,23
8775,vagina,pochwa,57
12933,haven.,przystań,23
6160,trækkraft,trakcja,74
14497,læs,czytać,6
5622,ubestridt,bezsprzeczny,73
6041,tunfisk,tuńczyk,74
258,åbenlyst,jawnie,100
6016,sticks.,kije,26
10577,optagelser.,materiał filmowy,43
1020,swled.,wykute,98
