ID,DANOIS,TURC,INTERVAL
4847,lignelse,benzetme,82
13438,litteratur,edebiyat,18
1608,vandret,yatay olarak,61
12930,forblive,kalmak,12
5220,simulering,simülasyon,43
13781,sejr,zafer,13
6165,overbefolkning,aşırı nüfus,74
5256,empress.,imparatoriçe,79
3127,slør,duvak,76
12565,bevise,ispat et,18
14284,selvom,rağmen,6
11287,tape,kaset,33
8456,cute.,şirin,56
5033,lessacy.,okuryazarlık,82
11451,tvilling,ikiz,26
12583,grube,çukur,21
5402,kant,rim,70
3663,dea.,uyuşturucu ile mücadele dairesi,87
14049,nylig,son,5
6831,vedligeholdelse,güç vermek,29
1501,aktuary,aktüer,90
9909,eng.,engerek,50
13998,service,hizmet,9
5376,shoplifting.,hırsızlık,76
8004,anchorage.,ankraj,63
2447,ved et tilfælde,yanlışlıkla,25
64,saddened.,üzüldü,95
8001,parley.,karartmak,62
10382,skæbne,alın yazısı,46
10384,tilbagetrækning,çekil,31
11317,banket,çalınan,28
12436,lettelse,rahatlama,30
12664,ud over,öte,27
8488,jordskred,toprak kayması,48
649,semifinalist,yarı finalist,100
14220,lignende,benzer,12
5439,oprør,kargaşa,78
11394,kammer,bölme,31
13495,hvile,dinlenmek,17
10145,faraoh.,firavun,47
131,ensartet,düzgün biçimde,100
13917,formand,başkan,12
13667,ikke noget,hiç bir şey,15
7931,kokosnød,hindistan cevizi,64
844,snatch.,koparmak,78
9122,vedbend,sarmaşık,55
11129,hurtigere,daha hızlı,41
7504,pant,ipotek,64
6237,respektfuldt,saygıyla,14
4042,roligt.,sakince,86
3019,vaskepulver,deterjan,90
10090,desist.,vazgeçmek,49
1213,uprovoked,problemsiz,98
1262,divergens.,uyuşmazlık,65
5414,opdrift,yüzdürme,79
12221,kunne ikke,olamaz,32
13563,bygget,inşa edilmiş,16
10863,rod,kök,34
14057,lave om,değiştirmek,6
13120,faktiske,gerçek,12
8250,udviste,kovulmuş,57
10108,lone.,yalnız,42
12902,glemme,unutmak,24
14444,fortsatte,devam etti,5
6474,aftershocks.,artçı şokları,61
6450,oplader.,şarj cihazı,36
9279,puck.,puka,55
12641,lyse,hafifletmek,27
12988,checkliste,kontrol listesi,23
4007,hærget,perişan,81
11961,støvle,bot,30
12631,grå,gri,27
9259,vagabond,bum,55
12234,langsom,yavaş,27
10807,vegne,adına,43
4281,vidner,tanıklık etmek,63
11876,genindsæt,reinsert,10
934,korsfæstelse.,çarmıha germe,98
3559,optimistisk,iyimser,84
9969,skiftet,kaydırılmış,21
2580,aphelion.,afel,92
5385,forsigtig,dikkatli,79
4800,exposing.,maruz kalma,40
9079,kæreste,kız arkadaşı,56
3819,tavern.,meyhane,85
1822,stil,taşlar,93
2472,sidelæns,yan yan,92
2847,collage.,kolaj,90
8125,moden,olgun,51
12313,supreme.,yüce,31
7169,rebounded.,ribaunt,32
9893,skulptur,heykel,49
7535,dødbringende,lethal,64
12547,udveksling,değiş tokuş,26
13470,flag,bayrak,15
4128,prom.,balo,85
13481,fedt nok,serin,17
11196,tretten,on üç,40
576,outfitters.,kıyafetler,98
4728,tæer.,ayak parmakları,54
12911,museum,müze,24
7839,løgner,yalancı,61
1769,omklassificeret,yeniden sınıflandırılmış,90
3495,hadith.,hadis,88
11082,kugler.,mermi,29
7498,indus.,endüstri,67
12258,han-,erkek,30
9166,forskelsbehandling,ayrımcılık,51
14000,bruger,kullanıcı,5
11167,fotografering,fotoğrafçılık,40
3896,weaving.,dokuma,79
4150,renoveret.,yenilenmiş,62
5999,grynte,homurtu,74
11125,mindre.,daha az,41
5866,tubman.,tütür,77
13679,indien.,hindistan,15
6158,falde ud,araları açılmak,75
10795,hr. kommissær.,komisyon üyesi,42
12119,cirkulation,dolaşım,29
5208,hasty.,aceleci,79
6415,latter,kahkaha,74
8666,plateau,plato,59
11488,ea.,e,38
13995,stor,büyük,8
5451,teoretisk.,teorik olarak,59
11312,skjult,gizlenmiş,39
10358,poems.,şiirler,38
13969,styring,kontrol,13
13059,to gange,iki defa,23
4943,ballade,yaramazlık,81
5344,vild kat,yaban kedisi,38
5213,billigere.,daha ucuz,80
3338,royalist.,kralcı,84
1020,swled.,dövme,98
9242,våbenstilstand,ateşkes,55
5390,fedt,gres,78
5566,coy.,nazlı,79
10016,dødelig,ölümlü,39
2153,ukontrolleret,kontrolsüz,85
12838,nærme sig,yaklaşmak,19
8506,spids,akut,60
3760,eksamener.,sınavlar,69
3125,uneventful.,kusursuz,86
3317,apotek,eczane,87
11886,bavarian.,bavyeralı,35
14312,position,konum,6
5598,tvang,zorla,72
8075,svamp,sünger,62
12489,onsdag,çarşamba günü,29
13214,irsk,i̇rlandalı,20
10550,sar.,sarkmak,45
2440,pharmacological.,farmakolojik,82
13585,født,doğmak,16
1547,orgy.,alem,95
11397,udledes,çıkarım,36
3831,dung.,gübre,87
1108,tilly.,tilce,98
10919,kys,öpücük,39
14237,kendt,bilinen,11
6419,klimaks,doruk,71
4958,facade.,cephe,80
764,manx.,mankok,99
4311,grovsmed,demirci,84
7042,certificering,belgelendirme,46
3619,juda.,yahuda,88
13780,y.,y,13
14010,gå,gitmek,9
13494,forespørgsler.,sorguları,16
4673,uskadelig,zararsız,83
1416,piller,hap,62
5823,retard.,geciktirmek,43
4494,hårdeste,en zorlu,84
7788,ive.,ya sahibim,65
9936,wider.,daha geniş,50
3171,crippled.,sakat,78
2526,hasidic.,haşiyik,90
13618,snak,sohbet etmek,15
280,bogie.,boji,94
6420,hodge.,hod,74
9703,skrige,bağırmak,42
10165,ophørt,durdurulmuş,28
13492,van.,kamyonet,17
11239,prosa,nesir,40
13799,at,o,5
13950,ved brug af,kullanma,5
206,cunctator.,kupon,100
1748,jiddish.,yidiş,95
1987,retaliatory.,misilleme,95
7311,dt.,dtt,66
2616,lykkeligere,daha mutlu,92
13700,london,londra,14
1507,nedenunder.,alt kat,97
692,infidels.,kâfir,83
2008,biord,zarf,93
14295,følge,takip etme,6
2956,prøveløsladelse,şartlı tahliye,85
13748,baseball.,beyzbol,14
9211,respiratorisk,solunum,56
13423,tidligere.,daha erken,18
12474,traktat,antlaşma,23
12171,grid.,kafes,32
5013,abonnement,abonelik,69
14007,øge,arttırmak,15
7545,vandmanden,kova,66
8742,nedrevet,yıkılmış,56
3736,mellemmåltid,abur cubur,79
12199,dør,kapı,28
941,kvantitativt,nicel,95
6033,røveri,soygun,72
11360,på en eller anden måde,bir şekilde,39
1169,subtype.,alt tip,95
8388,newsprint.,haberprint,62
7373,privy.,gizlilik,68
4395,skydevåben,ateşli silah,54
13300,hævet,kabarık,17
3587,tosproget,iki dilli,88
12355,luftfart,havacılık,30
2867,overbord.,denize,91
8529,slater.,aslat,61
9941,blæste,blew,50
14302,fungere,işlev,25
8703,opdage,keşfetmek,11
2596,robe.,elbise,85
8249,skatter,vergi,29
3701,for det tredje,üçüncü olarak,88
5366,outgoing.,dışa dönük,80
4135,prisme,prizma,85
8850,tilbøjelig,eğimli,46
8225,buldre,gürlemek,60
4255,rearguard.,artçı,85
10679,lavine,çığ,44
10129,gik op for,gerçekleştirilmiş,29
2431,heelers.,hukukçuluk,93
10511,væske,sıvı,41
7885,buet,kavisli,41
11835,tan.,bronzlaşmak,34
7152,airwaves.,hava dalgaları,69
5884,wedge.,kama,73
9083,skyskraber.,gökdelen,53
13927,uge,hafta,10
722,maddike,maggot,97
8798,vidnesbyrd,tanıklık,54
8419,majroe,turp,61
3163,kemiker,eczacı,75
6747,fordømt,kınan,61
9060,kradse,kaşımak,44
5335,tapper,valiant,79
11420,pie,turta,38
5375,ofret.,fedakâr,74
8265,landinger.,iniş,13
10140,duo.,ikna etmek,48
4483,manke,yele,80
12437,scheme.,şema,29
7151,var.,değersiz,69
11470,kursiv,italik,35
9234,hvede,buğday,55
4806,fyldt,doldurulmuş,73
1725,sotable.,görülebilir,95
2725,gentry.,köleler,91
5707,psyko.,psikopat,77
630,louch.,kabartmak,100
1644,ekstraordinært.,olağanüstü biçimde,96
265,fornuft,akıl sağlığı,100
3805,tæmme,ehlileştirmek,74
9031,chlorid.,klorür,57
2473,klæbemiddel,yapıştırıcı,78
2522,paryk,peruk,85
14305,luft,hava,10
9241,nomen,nominal,56
9249,blomster,çiçekler,38
9258,probe.,incelemek  bulmak,50
3173,clueless.,clumasız,90
13475,persisk.,farsça,17
898,ufølsom,duyarsız,93
3159,forretningsmænd,işadamları,90
263,amatørlig,amatörce,100
13773,domæne,ihtisas,13
2351,elm.,karaağaç,87
9373,insekt,böcek,40
12037,silly.,şapşal,29
14175,holde,kale,10
8784,rumfartøj,uzay aracı,59
13456,uønsket,istenmeyen,18
3378,bankerot,iflas etti,88
4249,minesweeper.,mayın tarama gemisi,81
7069,afskrevet,engelli,66
726,clank.,keklik,99
11982,fumle,becerememe,26
10862,goaltender.,kaleci,35
13237,mestre,usta,16
5753,frafaldes,feragat etmek,72
8123,økse,balta,57
7924,shotgun.,pompalı tüfek,62
4594,prolific.,üretken,83
5027,profeti,kehanet,74
45,skriften,kutsal şey,84
9464,krigstid,savaş zamanı,54
7552,membrane,zar,65
7453,vinkler,açılar,38
11845,meningsfuld,anlamlı,35
6788,fender.,çamurluk,68
1906,pranks.,şakalar,65
9310,hovedkvarter,merkez merkezli,21
6760,perifer.,çevresel,64
9119,forstærket,takviyeli,38
486,soaring.,yükseliş,74
11139,uacceptabelt.,kabul edilemez,40
7716,fritaget,muaf,56
12132,edge.,köşe,27
5754,paresy.,palsi,77
2106,guardsmen.,muhafızlar,94
3719,løvfældende,yaprak döken,88
12686,ryddelig,derli toplu,27
6668,verdi.,ildi,72
1598,tænkere,düşünürler,88
10852,infrastruktur.,altyapı,42
2163,urealistisk.,gerçekçi olmayan,93
1548,shortwave.,kısa dalga,97
7594,bedstefar,büyük baba,65
7488,indsendelser,gönderme,50
6989,spinal.,omurga,70
7321,udstødt,atılan,59
8015,rabbiner,haham,62
10458,indvending,itiraz,14
3010,indiskriminately.,ayrımsız olarak,50
12542,fisk,balık,25
8263,madras.,kumaş,62
11408,rådgivning,danışma,32
667,austible.,sesli,96
10692,offentligt tilfredsstillende,halka açık,44
13159,krise,kriz,21
13624,uden for,dışarıda,15
11097,stenet,kayalık,35
431,curtailed.,kısıtlamak,88
1423,tyrosine.,tirozin,97
5473,ulighed,eşitsizlik,73
173,cinder.,kılık,100
12128,mel.,melek,33
6680,fudge.,geçiştirmek,72
7611,frigjort,başıbozuk,62
8454,ønsket,i̇stenilen,33
6,snuble,yanılmak,62
5413,transcendens,aşkın,74
8583,inquisition.,engizisyon mahkemesi,59
8185,cinderella.,kül kedisi,62
13446,område,bölge,13
14181,tredje,üçüncü,10
10395,undervandsbåd,denizaltı,45
9131,archimedes.,arşimet,57
300,omdefinering,yeniden tanımlamak,98
9237,tjære,katran,55
1759,autistic.,otistik,95
4860,guillotine.,giyotin,82
8336,lektie,ders,52
7554,grøntsag,sebze,55
4600,kiletæller,kilometre sayacı,83
10290,civic.,sivil,47
4474,søvnig,uykulu,84
2599,livvagt,bodyguard,84
13968,ledelse,yönetmek,11
7175,genus,cins,68
1609,forskel på,farklılık,34
13161,sikkert,kesinlikle,21
10202,thanksgiving.,şükran günü,48
8790,sesame.,susam,59
11674,bange,korkmuş,37
8874,hændelse,meydana gelme,52
9295,eliminer.,elemek,19
12148,vidste,tanımak,33
1914,ukvalificeret,niteliksiz,94
6918,tertiære,üçüncülük,70
2240,sane.,aklı başında,94
8842,reak,rain,58
283,tæt på,kapatmak,99
9714,ceremonier,törenler,26
13005,medicin,ilaç vermek,20
10174,livredder,cankurtaran,48
3621,grundvand,yeraltı suyu,88
9040,array,dizi,55
2592,omarbejdet,yeniden işlenmiş,68
2006,tømrere.,marangozluk,52
3512,fermentering.,fermantasyon,84
4360,snapping.,yapışma,39
7378,lyser.,lazılar,49
13249,speedway.,hız yolu,20
12619,khan.,kağan,28
13369,software.,yazılım,19
8384,milepæl,dönüm noktası,53
11751,bind,hacim,33
2356,frazer.,frenç,93
254,permutationer,permütasyonlar,87
9372,for det første,i̇lk önce,55
11623,arabere.,araplar,16
10956,indies,horoz,29
14066,tilføjet,katma,6
5472,forklarende,açıklayıcı,79
1599,hærder.,sertleşmek,78
2816,splanchnology.,speknoloji,91
4403,regent.,naip,39
13443,pæn,güzel,17
14079,blive,haline gelmek,9
11925,opkrævet,şarj edilmiş,18
81,stenbrud,taş ocağı,97
9924,arabisk.,arap,50
10547,kaserne,kışla,45
2693,intertropical.,intertropik olarak,92
6211,backlash.,ters tepki,75
3104,youngsters.,gençler,82
12009,interview,röportaj yapmak,27
11011,turtle.,kaplumbağa,38
8482,korn,tahıl,55
7097,miniseries.,mini dizi,69
3047,crafter.,ustalık,90
3921,mfr.,mff,87
14426,krav,gereksinimler,7
2916,nordherly.,kuzeyden,90
9199,stjerne,yıldız işareti,54
3487,chameleon.,bukalemun,88
6696,unsupported.,desteklenmeyen,70
3310,summary.,özetle,89
2178,uncontressirial.,tartışmalı,92
7759,batters.,meyilli,45
10912,hebraisk.,i̇branice,41
2041,mainframe.,ana çerçeve,94
8407,fagot.,ibne,57
4590,vildledt,yanlış yönlendirilmiş,82
9497,bredbånd,genişbant,54
14039,imidlertid,yine de,6
11977,ufuldstændig,tamamlanmamış,33
13467,tilladelse,izin,17
10075,indonesisk,endonezyacı,48
13011,fattige,yoksul,23
3980,tilstødende,bitişik,85
4946,gentaget,yinelenen,62
825,condominiums.,katominyumlar,88
2752,floral.,çiçek,91
12854,belgien.,belçika,25
10886,løsrivelse.,önyargısız olma,35
8702,styrte,devirmek,58
2207,kapillary.,kılcal damar,91
2912,diner.,lokanta,89
710,hesteryg,at sırtında,99
6709,midtfelt,orta saha,59
20,slab,döşeme,90
12475,missil,füze,25
3698,nedadgående,aşağıya doğru,51
2747,vestpå,batıya doğru,34
9255,pythagoras.,pisagorlar,56
10262,interim,ara,48
10657,blind,kör,38
14144,markeder,pazarlar,16
8950,slot,yuva,51
8255,velfærd,refah,62
10173,middelhavet.,akdeniz,48
3364,glarende.,göze batan,81
8526,i udlandet,yurt dışına,61
7374,rug,çavdar,68
13505,voldgift,tahkim,17
6952,opløsning,çözünme,69
5224,sadel,sele,76
10964,bruge,harcamak,33
5318,undersøgelse.,incelenme,34
10993,baptist.,vaftizci,41
5869,basil.,reyhan,77
2682,francophone.,frankofon,92
11665,mason.,duvarcı,35
7450,tilbageholdelse,tutukluk,66
4536,hypotetisk.,varsayımsal,81
625,lawmakers.,milletvekilleri,96
1304,træbearbejdning,ağaç işleme,89
1237,forfærdelig,çok iyi,27
3942,udnyttet,sömürülen,47
740,algebraist.,cebirci,99
12084,sammensat.,bestelenen,27
10874,stedfortræder,milletvekili,38
12793,større,daha büyük,26
198,voyageurs.,yolculuklar,98
7889,opføre sig,davranmak,47
3734,sporvogn,tramvay,82
6153,legitimationsoplysninger,kimlik bilgileri,73
7499,desktop.,masaüstü,67
12778,overtræder,ihlal etmek,7
2211,vending,otomat,93
12373,update.,güncelleme,8
10645,gennembore,delmek,38
13635,afgørelse,karar,14
13719,aka.,diğer adıyla,14
11915,universitetsområde,yerleşke,35
9803,vigtigere,en önemlisi,51
6239,opfordrer,acemi,27
4089,klæbrig,yapışkan,86
5277,uanset hvad der er,hangisi,80
4388,foam.,köpük,82
14416,at få,edinme,8
12755,sydvest.,güneybatı,26
9383,messing,pirinç,54
4974,bundkort,anakart,82
11218,langs med,yanında,40
10207,jakker.,ceketler,39
309,pramme,mavnalar,81
9048,youngest.,en genç,57
8135,udvisning,kovma,58
12075,virkelighed,gerçeklik,33
8808,makedonsk.,makedonyalı,53
5903,fugle,avian,76
12301,scanning,taramak,22
2098,sort vand,siyah su,94
12584,far,baba,27
1419,akkreditering,akreditasyon,69
12483,nåde,lütuf,29
7680,onani,mastürbasyon,62
4030,i søvn,uyuya kalmak,86
6130,nevø,erkek yeğen,72
13768,sig selv,kendisi,14
12317,medaljer,madalyalar,18
13229,søn,oğul,19
10871,forfærdeligt,korkunç,38
12426,mælk,süt,29
6953,vine.,asma,63
956,slukke,söndürmek,65
7854,riverfront.,nehir kıyısında,64
5537,soveværelse,yatak odası,76
7660,talje,bel,60
5625,halte,boşaltmak,63
10333,dar.,dürüst,47
6826,om forladelse,bağışlamak,67
5580,vest.,yelek,62
13356,uafhængig,bağımsız,15
2612,undertekst,alt yazı,76
5209,evanescence.,evlenme,80
13586,metode,yöntem,15
7354,storyline.,hikaye konusu,62
11691,udpeget,görevlendirilmiş,30
5112,ser.,serseri,81
12960,afgrund,körfezi,24
2824,woolly.,yünlü,91
2396,drone,uçan göz,87
1325,chlorophyll.,klorofil,97
13617,bord,tablo,14
7658,mailer.,posta ücreti,65
12909,vold,şiddet,24
6739,søko,manâhe,71
13889,igennem,başından sonuna kadar,10
9307,debuterede,çıkan,23
11675,northwestern.,kuzeybatı,37
10889,tæller,sayar,12
5444,kvasi.,quasi,79
2372,postkasse,posta kutusu,91
7550,evocative.,evlat,66
6531,bede,dua etmek,61
536,afholdenhed,yoksunluk,99
13643,landsby,köy,14
6089,diffusion,difüzyon,64
11464,downtown.,şehir merkezi,38
13972,fil,dosya,6
10601,overbevist,ikna edilmiş,33
11065,pluto.,plüton,41
6425,nigerian.,nijeryalı,72
1253,poleret,cilalı,25
6979,presserende,acil,63
12729,rider.,binici,20
11543,regnbue,gökkuşağı,37
10775,tilknytning,bağlılık,11
7620,unanimous.,oybirliği,52
5700,gazpacho.,gaspaço,78
12941,afstand,mesafe,21
10792,elskede,sevilen,43
8251,skyline.,ufuk çizgisi,62
11933,airlines.,hava yolları,30
5714,cv.,özgeçmiş,78
9499,poop.,bok  kaka,51
10412,revival.,canlanma,38
7431,dee.,doiz,65
13892,før,önce,7
13080,berømt,ünlü,22
12810,schweiz,i̇sviçre,25
12544,brev,mektup,22
447,uninjured.,yaralanmamış,100
7913,strenge.,teller,35
4302,isolering,yalıtım,71
3155,forholdsregler,önlemler,76
8796,baghold,pusu,52
2443,tildeler,atarlar,16
12855,medicinsk,tıbbi,24
6900,redegjort for,hesap,6
14377,gade,sokak,12
10489,tag,çatı,42
14025,min,benim,6
3998,tåget,sisli,87
11087,censoreret,sansürlü,31
3907,overordentlig,son derece,87
10533,interface.,arayüz,44
12013,walkie.,telaş,33
11452,almindeligt,sade,31
626,invertebrate.,omurgasız,99
13553,fremhævet,gözü pek,16
6860,borer,ikamet etmek,22
12940,hvem,kime,24
7803,brandmænd,itfaiyeciler,51
4852,arbejdsløs,işsiz,56
8148,tigge,dilenmek,52
10641,rematch.,rövanş,44
1904,filmskabelse.,film çekmek,77
5827,konkluderer,sonuca varmak,29
5064,sectarish.,mezhep,79
3592,pude,yastık,83
4820,forgængere,selefler,51
11034,guild.,lonca,41
14153,prøve,ölçek,5
1310,fratage,mahrum etmek,71
359,loader.,yükleyici,97
11810,nigeria.,nijerya,35
7982,klager,şikayetçi,34
12711,bus,otobüs,24
4064,hooliganisme.,serserilik,67
1268,såvel,ilave olarak,97
2945,hovedtelefoner,kulaklıklar,85
5797,halvleder.,yarı iletken,74
13903,synes godt om,beğenmek,5
14154,kunder,müşteriler,31
8195,variants.,varyantlar,46
13111,q.,q,22
5349,squirt.,fışkırtma,78
10548,vædder,veri deposu,27
7314,malkin.,galin,68
3675,tapping.,dokunmak,54
6903,tyngre,daha ağır,70
5913,talsmand,sözcik,77
3654,rucker.,rahip,88
3242,snuff.,enfiye,90
3556,udgjorde,gözden geçirilmiş,82
4702,uansvarlig.,sorumsuz,81
2998,superheroes.,süper kahramanlar,64
9757,ombord,gemide,52
1093,ål,yılan balığı,68
10990,solskin,gunes isigi,42
8931,barndom,çocukluk,58
11519,blitz,flaş,35
1877,waking.,uyanma,33
10150,skateboarding.,kaykay yapmak,35
10830,producenter,üreticiler,25
1753,zenith.,zenci,95
1060,skeer.,kaşıklar,57
13690,penge,para,15
13867,hvis,eğer,5
4994,powerhouse.,güçlük,76
10952,bekendtgørelse,duyuru,15
3958,subliminal.,bilinçaltı,86
13576,kommando,emretmek,12
11010,aerial.,anten,41
1279,punkteret,delinmiş,70
5241,dissipation.,dağılma,21
315,enspænder,loner,100
11987,highway.,karayolu,30
761,syriac.,süren,99
2,pretzel.,çubuk kraker,95
1166,transseksualisme.,transseksüellik,90
3478,ledsagere.,yoldaş,59
12442,fangst,yakalamak,23
1358,disseus,thimusus,97
1315,store bogstaver,büyük harf,97
12591,dyrke motion,egzersiz yapmak,24
4516,misfits.,misif etmek,83
10466,strække,uzatmak,36
13686,problemer,konular,9
4456,cartesian.,kartezyen,84
9427,dyrket,yetiştirilen,54
3891,cor.,kor,87
6437,håndværker,zanaatkâr,74
2941,blomst,çiçek açması,80
10640,preseason.,müstehcen,45
3771,shoreline.,kıyı şeridi,86
11446,attende,onsekizinci,38
12852,skov,orman,24
8547,rasende,çok öfkeli,61
11404,frk,hanım,38
9345,lektier,ödev,55
8178,eksport,ihracat,43
3162,linkage.,bağlantı,86
2835,lemmer.,uzuvlar,76
4289,implicit.,örtük,85
1527,pygmy.,pigme,91
12867,kalkun,türkiye,25
1404,taknemmelighed,şükran,97
12585,røve,soymak,27
3260,tilhørsforhold,afinite,83
3791,rystet,sarsılmış,88
3344,frisure,saç modeli,78
9745,ærme,elbise kolu,41
4785,sped.,lambalı,83
8901,tand,diş,56
10162,vanskeligheder,zorluklar,37
3839,farveløs,renksiz,88
6701,templar.,tapınakçı,71
13999,linje,astar,10
32,grundsætninger,esrarengiz,90
8037,wit.,zekâ,28
14088,her,burada,5
2001,besvimelse.,bayılma,72
10535,transportabel,taşınabilir,45
6147,reparationer.,tazminat,71
8849,sparky.,parıldamak,59
13747,blå,mavi,12
8152,tålmodighed,sabır,62
8248,markup.,işaretlemek,62
11201,agenter,ajanlar,26
520,unaccounted.,hesapsız,96
5169,genkendelig,tanınabilir,79
9470,isoleret,yalıtılmış,46
9882,rammen,çerçeve,50
6594,sod,kurum,73
7328,tilfredshed,memnuniyet,68
13023,grænse,sınır,20
9645,sæk,çuval,29
2060,aspen.,titrek kavak,94
9225,displays.,görüntüler,17
7993,befriet,serbest,63
14163,forskning,araştırma,12
2524,tyrant.,tiran,88
13607,browser.,tarayıcı,16
11447,i stand til at,yetenekli,29
10611,diesel.,dizel,44
8381,livstid,ömür,61
1755,surrealistisk,gerçeküstü,69
7163,alkymist.,simyacı,68
13877,kan,mayıs,5
14476,drev,sürücüler,12
14080,funktioner,özellikler,12
7414,indirekte.,dolaylı,67
9018,kommissioneret,görevli,23
7011,grænseværdi,eşik,69
275,iberian.,i̇ber,100
1888,ville ikke.,yapmazdım,95
13001,massakre,katliam,22
10888,peaked.,zirve,18
13945,hvordan,nasıl,8
2684,ultramarine.,lacivert,92
4000,superpower.,süper güç,78
12539,sum,toplamak,26
6475,iværksætter,girişimci,68
13330,champignon,mantar,19
13152,chance,şans,19
4881,natklub,gece kulübü,76
10778,provins-,il,43
9580,førnævnte,bahsi geçen,53
9467,ikke desto mindre,her şeye rağmen,54
13350,hastighed,hız,18
7585,næsehorn,gergedan,66
2830,temptations.,cazibe,69
11819,relegeret,küme düşürülmüş,30
7530,gavnlig,yararlı,65
11931,ages.,yaşlar,15
1749,phalanx.,falank,95
2321,berusethed,sarhoşluk,76
8341,lærred,tuval,62
4832,chateau,şato,82
