ID,DANOIS,CHINESE,INTERVAL
4769,hårspray,发胶,79
8645,ly,庇护所,44
4369,incivility.,非礼,67
7303,fleksibel,灵活的,54
5056,ligand.,配体,63
5356,shiva.,湿婆,76
7007,stingray.,黄貂鱼,62
13113,strand,海滩,16
7803,brandmænd,消防员,45
3172,distraherende,分散注意力,51
2360,bracken.,蕨菜,89
1280,bløde,流血,47
12605,thailand,泰国,23
12823,kreativ,有创造力的,20
5455,bærer.,持票人,62
4167,geiger.,盖格尔,82
9892,platinum.,铂,45
12110,fokus,重点,27
6614,når som helst,随时,68
9465,ultra,极端主义者,46
10072,legendarisk.,传奇的,43
14310,noget,某物,7
1761,ginny.,金妮,94
422,stringer.,纵向,97
11487,forsvare,保卫,14
9392,aerospace.,航天,49
11486,sheffield.,谢菲尔德,33
12470,punt.,平底船,21
13566,i dag,今天,12
2554,stetoscope.,听诊器,91
7828,stativ,三脚架,59
11495,headless.,head,33
13013,mode,时尚,17
11811,grenadier.,格林纳迪埃,29
5754,paresy.,麻痹,73
8984,rekruttere,招募,23
1400,lyseste.,最亮的,95
14138,top,顶部,7
731,praktiserende læger,从业人员,78
9609,lineman.,莱曼,47
5588,phased.,逐渐淘汰,25
621,tennyson.,丁尼森,99
10753,chan.,陈,38
7883,kommercielt,商业上,9
9349,sicily.,西西里岛,49
11652,forkert,错误,31
7623,letvægts,轻的,61
10357,armenian.,亚美尼亚人,38
12177,skubbe,推,17
11820,færdigheder,技能,25
7835,irriteret,懊恼,30
11388,truman.,杜鲁门,34
7465,dok,码头,47
4848,bordeaux.,波尔多,79
10397,ave.,大道,40
3502,kala.,卡拉,86
1716,rougeau.,鲁杰,95
3820,couture.,时装,85
13089,robot,机器人,16
7059,diplomati,外交,65
1780,kraftigt,大力,66
3575,himmelske,天上,86
5873,moderat,适度的,26
8723,slayer.,杀手,53
8072,methodist.,卫理公会,58
9862,tragedie,悲剧,43
9525,hjemløs,无家可归,41
8870,uvidende,不知道,52
5472,forklarende,解释性,75
4921,varmeste,最温暖的,78
6601,melodier,曲调,38
12855,medicinsk,医疗的,19
5810,fern.,蕨类,72
10419,fodnote.,脚注,30
12454,jonathan.,乔纳森,24
1003,warlords.,军阀,82
4992,xenon.,氙,78
12235,fængsel,监狱,17
14164,gør,制作,5
1659,ryger.,吸烟者,80
9763,ozone.,臭氧,46
2571,siemens.,西门子,91
10822,marilyn.,玛丽莲,38
6518,puritan.,清教徒,62
4521,ejendommelige,奇特,75
11194,arter.,物种,35
487,overdrivelse,夸张,61
236,hapless,倒霉,100
9586,noel.,诺埃尔,47
13379,pistol,枪,12
13114,chauffør,司机,12
10493,crosby.,克罗斯比,40
8047,factions.,派系,44
9277,genesis.,创世纪,50
8708,klatring,攀登,28
5402,kant,轮缘,66
8882,gearkasse,变速箱,52
6997,svagere,较弱的,65
12214,korrektioner.,修正,8
6102,musling,蛤,70
1358,disseus,忒,96
10792,elskede,心爱,38
8631,lam,羊肉,51
12545,satellit,卫星,22
1322,menighed,会众,76
13162,fortløbende,连续的,17
12203,liberal,自由派,16
4398,rådgivere,顾问,60
8498,inspiration,灵感,28
435,francium,钫,100
13264,mary.,玛丽,14
10200,graffiti.,涂鸦,42
7858,ml,毫克,60
10855,glat,光滑的,37
1285,induce.,诱发,51
1484,jumpsuit.,连身裤,95
7206,kvartfinale,四分之一决赛,64
5131,folicin,叶,77
1583,phenylalanin,苯丙氨酸,95
9714,ceremonier,仪式,21
12258,han-,男性,24
4514,registry,注册表,80
11294,genetisk.,遗传学,26
11616,racisme,种族主义,32
12563,tæt,紧的,23
13528,adam.,亚当,12
8149,indledt,踏,47
3365,afbrydelse,中断,42
10918,aftermath.,后果,38
543,harman.,哈曼,99
12831,afghanistan.,阿富汗,20
3218,supersonic.,超音速,57
4847,lignelse,介质,79
9145,åbent,公然,51
6318,balder,臀部,68
8286,låst ude,闭锁,57
4517,nitro.,硝基,80
9476,hamburger.,汉堡包,38
797,philharmonic.,爱乐乐团,98
3432,infarction.,梗塞,86
1474,bilby.,毕尔比,95
3402,harrow.,耙,83
5471,libertarian.,自由女神偶,62
14142,periode,时期,8
1430,gratuitous.,无偿,45
8792,zeus.,宙斯,53
12033,pirat,海盗,18
12972,fjende,敌人,17
1009,upraktisk.,不切实际的,96
3257,mumps.,腮腺炎,88
1918,montage.,剪辑,92
1628,pinhole.,针孔,95
14320,kilde,来源,6
6212,mikroorganisme,微生物,69
12902,glemme,忘记,19
6264,optimum.,最佳,70
2190,compagnie.,康吉尼,88
7452,milky.,乳白色,62
2159,bindestreg,hy,63
11319,alice.,爱丽丝,34
3901,tock.,托克,84
1617,martens.,玛军,89
5432,romano.,罗马诺,75
607,screenwriter.,编剧,99
5570,whitey.,白衣,75
2880,encamped.,营地,74
6565,smiley.,笑脸,68
1242,plet,弄脏,63
10995,dehydrogenase.,脱氢酶,37
7511,anklager,检察官,50
673,cementeret,胶泥,60
4388,foam.,泡沫,77
10581,bobet.,忌,39
11533,nysgerrig,好奇的,32
12996,ubrugelig,无用,18
12887,louisiana.,路易斯安那州,20
3595,pesticid.,农药,79
13841,andet,其他,5
7216,furry.,毛茸茸,63
5389,kynisk,愤世嫉俗,57
12810,schweiz,瑞士,20
325,harrycane.,哈瑞纳,100
11996,forsegle,海豹,20
9555,receptor.,受体,41
7191,hooker.,妓女,62
13234,kære,亲,16
5186,koefficient,系数,72
6093,mayfly.,蜉蝣,71
1043,darter.,赔率,95
1783,lus,虱,94
7585,næsehorn,犀牛,62
3822,broderet,绣花,82
6837,tequila.,龙舌兰酒,66
3719,løvfældende,落叶,85
7306,pimp.,拉皮条,62
6317,fotosyntese,光合作用,70
2865,angelica.,当归,89
5475,omnummereret til,重新编号,59
7977,knude,结,28
12320,gloria.,格洛丽亚,25
11402,scoreless.,粗略,34
6541,nazareth.,拿撒勒,68
6672,overhøjhed,霸权,67
6143,assyrian.,亚述,65
10598,kamerun,喀麦隆,39
11091,carson.,卡森,36
9984,reelektion,重新选择,42
3152,fattigste.,穷,88
958,cøliac.,腹子,97
758,burbank.,伯班克,98
14255,sity,很重要,100
12411,creek.,溪,24
5591,dit,发电,72
2855,ligegyldig,粗心,85
14176,se,看,5
1709,tannin.,单宁,95
10748,wireless.,无线的,38
8606,dybt,深,54
14510,effektiv,有效的,10
3441,ukonventionel,非传统的,86
11133,seksten,十六,36
8692,molly.,莫莉,53
10461,soum.,苏姆,40
10849,afhængig af,取决于,23
4963,bilag,吞并,53
13694,forsvar,防御,9
5747,boucher.,鲍克尔,73
5946,duffy.,达菲,72
11732,forbindelse,化合物,25
2412,schooner.,大篷车,61
492,forstoppelse,便秘,96
3297,kasseret,丢弃,70
212,mistral.,墨时,100
94,diomedes.,划点,100
8555,quincy.,昆西,55
439,metamorfose.,变态,100
6855,wigan.,维冈,66
3018,levin.,莱文,88
10148,chimpanse,黑猩猩,42
13863,ingen,不,6
2110,patten.,彭定滕,89
6680,fudge.,做傻事,67
309,pramme,驳船,77
14168,politik,政策,6
5358,forfølger,追踪者,71
9872,homoseksualitet,同性恋,36
14257,netværk,网络,8
12886,effekter,效果,10
380,alkane.,烷烷,96
10323,gore.,血块,40
1816,yoghurt.,酸奶,94
8612,marcel.,马塞尔,54
3799,mæslinger,麻疹,85
6041,tunfisk,金枪鱼,71
12925,bobby,鲍比,19
9592,militant.,武装分子,29
11249,dublin.,都柏林,35
9539,nautical.,航海,48
8532,rubens.,鲁本,55
12426,mælk,牛奶,24
7369,ic.,我知道了,62
10220,synd,罪,36
4274,oxidase.,氧化酶,81
13588,johnson.,约翰逊,12
11373,holocaust.,大屠杀,34
7262,stella.,斯特拉,63
12894,provins,省,18
7985,pålægge,强加,33
4083,snescooter.,雪地摩托车,80
13314,invasion,侵略,15
11907,charlotte.,夏洛特,29
2634,pote,爪子,85
12269,uhyre,怪物,23
6365,myrtle.,my,69
10631,downhill.,下坡,38
2157,lumen.,流明,91
3658,crawley.,克劳利,86
13163,atomisk,核,17
11413,rolling.,滚动,18
2792,turbolader.,涡轮增压器,89
7243,kiropraktik.,脊椎按摩疗法,63
9383,messing,黄铜,49
14178,europæisk,欧洲的,10
11065,pluto.,冥王星,37
9138,prioritet,优先,47
1797,amnesi,健忘症,94
7867,lønninger.,工资,30
2193,maxima.,最大值,92
10240,franco.,弗朗科,42
9479,prototype.,原型,38
6979,presserende,紧急,58
5322,blond,金发女郎,62
4184,springer.,兴趣者,82
11521,femogfyrre,四十五,32
4155,viper.,毒蛇,67
10123,horn,喇叭,34
11353,belgisk,比利时人,33
604,chordate.,脊索动物,99
1982,jackpot.,累积奖金,92
7331,router,路由器,61
3912,effigy.,肖齐,80
13966,brug for,需要,6
13951,skal,必须,7
2006,tømrere.,木匠,46
13295,katolsk,天主教,15
339,antimony.,锑,100
2436,ire.,伊,91
5750,hanna.,汉娜,73
13426,ran,跑,14
2556,diatomer.,硅藻,87
6978,darcy.,达西,65
3500,overlord.,霸王,84
1293,alhambra,阿尔罕布拉宫,96
9475,nedgraderet,降级了,47
14266,kommentar,评论,5
4843,grusge.,怨恨,75
13116,lewis.,刘易斯,17
2699,krystallinsk,结晶,89
2413,sene,肌腱,88
6481,buffy.,巴菲,69
10434,underdown.,不下down.,40
8695,mahal.,玛哈尔,54
277,sedans.,轿车,49
711,disservice.,驴子,98
9287,kay.,凯,49
6476,skarpt.,急剧,69
2382,rangoon.,仰光,91
6193,havent.,还没.,70
12756,mobile.,移动的,15
1060,skeer.,勺子,51
7836,fejl,失败,21
5010,chun.,春,77
7427,ruin,废墟,36
3843,oliva.,奥利瓦,85
9616,freestyle.,自由泳,47
10092,salomon.,所罗门,43
12741,samling,联合的,21
1299,annoteret.,注释,83
5188,evergreen.,常绿,77
11006,idol,偶像,36
266,lenient.,宽容,96
654,robble,ro,85
13663,louis.,路易斯,12
14448,blev til,变成了,9
1901,jain.,耆那日,93
6297,tabloid.,小报,64
6783,marques.,侯爵夫人,59
13875,dem,他们,6
5942,tyrone.,泰隆,72
7855,reno.,里诺,60
3902,gå væk,逃离,82
3015,huntley.,亨特利,88
5619,spektroskopi.,光谱学,74
744,upstate.,屋,98
10972,styrkelse,强化,18
11338,drevet,驱动,34
402,mana.,法术院,97
11715,passage,通道,28
2769,addis.,亚的斯,89
917,lemma.,引理,97
1158,vibration.,振动,67
9150,valencia.,瓦伦西亚,51
10296,webster.,韦伯斯特,41
10523,chassis.,机壳,40
10415,juliet.,朱丽叶,41
14234,privat,私人的,9
5993,optimering,优化,52
11569,bebrejde,责备,24
11931,ages.,岁,12
8117,anorexia.,厌食症,58
10005,fiesta.,嘉年华,43
1512,penang.,槟城,95
1010,sober.,清醒,87
3168,rekursiv,递归,81
2448,påberåbt,调用,69
13297,gylden,金的,15
2526,hasidic.,哈西奇,88
5583,reworded.,重新遍布,52
2691,telford.,特尔福德,90
8540,badger.,獾,43
11400,warner.,华纳,33
5398,nonne,尼姑,65
8154,rack.,架子,42
10042,cope.,应付,42
6270,guinness.,吉尼斯,70
5820,tåbelig,fool,70
12920,quebec.,魁北克,19
6746,møbel,家具,67
3471,mauricio.,毛里西奥,87
5299,dårlig opførsel,不当行为,76
13146,wisconsin.,威斯康星州,17
10182,navigation,导航,27
2442,wily.,狡猾的,91
2917,chiba.,千叶,89
6285,hæmmer,抑制因素,63
7391,hvil i fred,rip,43
5147,cervantes.,塞万提斯,77
8889,koala.,考拉,52
6042,motocross.,摩托车越野赛,72
10078,regina.,里贾纳,43
13143,kæmpende.,争吵,17
7346,helium.,氦,62
9219,gangster.,流氓,48
3939,biosfære,生物圈,83
11947,opera,歌剧,23
1190,titian.,tit,97
10838,terminal,终端,24
8113,melee.,近战,57
8942,ødelæggende,毁灭性,38
4666,antændt,点燃,55
7680,onani,手淫,56
13688,million,百万,11
4768,camaron.,卡马隆,79
4707,akkumulerede,累积,76
10194,subdivision.,细分,40
6170,sweatshop.,血汗工厂,70
7824,utopia.,乌托邦,60
10881,tyk,厚的,36
11899,meter.,米,24
10368,taco.,炸玉米饼,40
3208,energetic.,精力充沛,83
13743,bag,在后面,12
11366,charter,宪章,31
8563,nielsen.,尼尔森,55
4877,firefly.,萤火虫,77
12114,mint.,薄荷,26
7088,faraday.,法拉德,64
9615,sammenfatte,总结,37
6486,addison.,艾迪生,69
3387,påskrivninger.,铭文,67
7080,centrice.,以中为中心,64
1795,arvelig,遗传,94
12165,madrid.,马德里,27
6474,aftershocks.,余震,55
8545,synkronisere,同步,54
11433,ubesejret,宽松,33
8911,admiral,上将,36
10275,otto.,奥托,42
8371,thatcher.,撒切尔,56
4091,radon.,氡,83
9759,dialog,对话,44
6713,ulykkelig,unh,65
2775,antikviteter,attics.,87
1022,redningsmænd,救援人员,97
9361,yak.,牦牛,49
13020,aftale,协议,17
11620,ruth.,露丝,31
14071,højre,正确的,7
4103,seaboard.,海岸,83
4063,killeen.,基林,83
7181,sulfat.,硫酸盐,63
13040,senior-,高级的,17
7467,gennemsigtighed.,透明度,45
14037,areal,区域,9
13894,disse,这些,6
6924,dairy.,乳制品,65
2625,kroning,加冕,62
9268,komme ud for,遇到,28
3149,sekston.,塞克斯顿,88
6305,spray,喷,59
2131,artefakt.,人工制品,90
2092,dessert,点心,92
7012,polstring.,填充,42
2194,codex.,法典,92
8281,sears.,西尔斯,55
4856,raffinaderi,炼油厂,62
14131,gange,时代,5
3869,brochure,宣传册,82
4415,cartwright.,纸签,81
12613,afd,誓库,22
2163,urealistisk.,不切实际,91
7644,wan.,万,61
4754,brudt.,裂缝,52
8087,krave,衣领,49
10052,gummi,橡皮,43
8506,spids,急性,54
509,udated.,未定的,99
1128,tana.,塔纳,97
8388,newsprint.,新闻纸,56
11522,riley.,莱利,32
11234,brigadier.,准将,35
3538,demonteret,卸下,79
7525,breaker.,断路器,49
8478,blyant,铅笔,53
8496,clockwork.,钟表,55
1687,uforberedt,毫无准备,95
5442,onset.,发病,74
12703,favorit,最喜欢的,20
8524,kronologi.,年表,39
7612,grover,格罗弗,62
10538,tusmørke,暮,40
3309,biolog,生物学家,74
10916,kobber,铜,38
11240,mills.,米尔斯,25
14300,operation,手术,6
3111,ratchet.,棘轮,88
3588,gradient.,坡度,78
1195,fentanyl.,芬太尼,97
462,kontrasteret,鲜明对比,33
8602,centennial,百年,52
13915,din,你的,5
3603,sopranos.,女高音,64
4220,forensics.,法医学,45
14225,hoved,主要的,7
13637,ret,法庭,12
14076,design,设计,9
3175,råben,大喊大叫,46
10628,undervisning,教学,29
6933,leipzig.,莱比锡,66
10695,leonardo.,莱昂纳多,38
8119,gladiatorer.,角斗士,45
7996,camden,卡姆登,59
14209,gammel,老的,10
7802,cyclonic.,循环,11
4440,uberørt,不起作用,64
8123,økse,斧头,52
5333,gladstone.,格兰德斯通,76
11021,harold.,哈罗德,37
2053,nyse,喷嚏,85
2054,garibaldi.,加里波第,92
3850,crosser.,讲话,82
1119,elektrolyse,电解,97
9247,jenny.,珍妮,48
2889,mora.,猜拳,88
1778,sheng.,盛,94
12642,underholdning,娱乐,19
11461,span.,跨度,28
8761,silicium.,硅,51
10673,beslag.,括号,25
2252,uvurderlig,无价,92
597,kolonister.,殖民者,91
3283,klausuler.,克劳斯,44
1202,dum.,杜姆,97
8106,premiere.,首映,18
10875,nepal.,尼泊尔,38
12272,pave,教皇,25
1745,liang.,梁,94
1261,latterliggøre,嘲笑,33
10530,koordinater.,坐标,21
10780,teorem,定理,38
9070,orangutan.,猩猩,51
3587,tosproget,双语,85
6316,haydn.,哈迪恩,70
9631,chapman.,查普曼,47
9624,etik,伦理,37
7935,winger.,w,45
10038,afstamning,血统,43
8257,wildlife.,野生动物,57
12928,blod,血,19
6437,håndværker,工匠,69
695,arad.,阿拉德,98
9480,tm.,tm值,48
7172,blowout.,吹熄,62
12256,thompson.,汤普森,26
14328,led,引领,10
9815,hængende,绞刑,31
5268,sælger,卖方,59
11164,folkedrab,种族灭绝,34
2828,unprotect.,不保护,51
8197,fraværende,缺席的,57
14154,kunder,顾客,25
1448,ting.,婷,85
8273,aboriginal.,土著,45
8548,skurk,恶棍,47
14417,begrænset,有限的,8
9105,bamse,泰迪熊,51
10245,astrologi,占星术,39
5364,gules.,格勒斯,75
730,carpal.,腕骨,98
11324,edith.,伊迪丝,34
6806,makeup,化妆品,66
5885,suspendere,暂停,22
4724,slikke,舔,67
9967,dyrt,昂贵的,33
12647,trusler.,威胁,13
9030,kostbar,宝贵的,52
8618,augusta.,奥古斯塔,54
13024,flåde,海军,18
11271,kvartaler,宿舍,9
4949,anarkisme.,无政府主义,75
7905,gin.,杜松子酒,59
13420,marine.,船上,12
3847,touchback.,刷卡,85
1898,eye.,ey,93
84,pertussis.,百日咳,100
11957,bronze,青铜,28
6821,screenet.,筛选,18
11839,propaganda,宣传,30
2410,tauranga.,陶朗加,91
7198,recoil.,畏缩,62
9626,prostitution.,卖淫,42
13370,energi,活力,15
8410,voks,蜡,52
12885,sundhed,健康,20
11875,filosofi,哲学,29
7288,tailback.,尾背,62
5683,kontrolpunkt,检查站,62
14262,corporate,公司的,15
7661,ling.,凌,61
4382,kin.,亲属,81
4690,encefalopati.,脑病,79
13423,tidligere.,早些时候,14
11244,kardinal.,红衣主教,15
14129,aldrig,绝不,10
6732,kolon,冒号,42
6488,warped.,翘,58
9794,anspændt,紧张,45
4044,calcutta.,加尔各答,83
837,overvægtig,超重,98
12440,bruce.,布鲁斯,24
14458,tanke,想法,11
7048,bagagerum,树干,57
13280,sammenhæng,语境,15
7230,outback.,内外回车,63
9253,bane,跑道,47
12609,mil,米尔,23
6265,kostumer.,服装,40
14428,bakker op,支持,8
7026,beholdning,存货,62
13838,ny,新的,6
358,infurieret,烦恼,91
8353,fæces.,粪便,56
10039,nitrogen,氮,43
9391,barske,残酷的,48
12812,røre ved,触碰,17
8346,voltaire.,伏尔泰,56
3426,towson.,娃娃,87
13625,klar,清除,11
13564,basketball,篮球,13
13596,tendens,趋势,12
4234,tweed.,troed.,82
3831,dung.,粪,84
1862,regal.,富豪,91
1598,tænkere,思想家,86
14137,yderligere,更远,6
2253,tjekkoslovak,czechoslovak.,88
5087,jacqueline.,杰奎琳,77
4631,saladin.,沙拉蛋白,80
13562,måned,月,10
8801,nikkel,镍,51
12876,største,最伟大的,20
5921,doris.,多丽丝,70
9678,stabilitet,稳定,32
10088,firetrap.,火焰陷阱,43
10130,intelligent,聪明的,17
12793,større,较大,21
11590,poesi,诗歌,32
4909,serra.,塞拉,78
6965,ejaculation.,射精,62
9368,os selv,我们自己,49
11008,ambassade,大使馆,34
1320,legis.,合法,96
10045,talsmand.,发言人,44
1576,foxy.,狐狸,95
14127,punkter,点,6
1052,gluconate.,葡萄糖酸盐,97
11682,fir.,冷杉,31
6992,leeward.,背风,61
1350,havvand,海水,96
7936,grus,碎石,59
9457,tens.,十,10
11460,fyrre,四十,32
784,claymore.,克莱莫尔,97
2974,magnolia.,玉兰,86
2031,zoroastrianisme.,拜火教,88
11710,klassisk,古典,17
879,bjælker.,梁梁,54
4363,æret,荣幸,14
2124,constance.,康斯坦斯,92
6482,offline.,离线,69
2978,siena.,锡耶纳,88
6632,marseille.,马赛,60
2959,hobbyer.,爱好,57
5656,huron.,休伦,74
633,atocha.,亚莫,99
401,upscale.,高档,100
4767,kang.,炕,79
2055,baguio.,碧瑶,92
13083,tegne,画,14
6867,foragt,蔑视,64
10852,infrastruktur.,基础设施,38
9024,dioxide.,二氧化碳,52
3758,perseus.,佩戴斯,85
11829,ion.,离子,29
11469,billet,票,27
13367,6th,6,15
6235,gurkha.,格哈哈,70
580,gujarati.,古吉拉蒂,99
690,eftersyn,后古,98
4378,saxons.,撒克逊人,53
12525,lawrence.,劳伦斯,23
8632,beethoven,贝多芬,54
3107,kvarts.,石英,88
342,inkblot.,墨迹,100
8037,wit.,机智,23
4049,provence.,普罗旺斯,82
951,tuareg.,图尔,97
382,hillcrest.,希尔克罗斯特,100
9745,ærme,袖子,36
619,tracker.,跟踪器,90
11674,bange,害怕的,31
4273,bikini,比基尼,80
2623,entourage.,随行,90
3352,perm.,烫发,87
4681,banketter,宴会,76
13664,lokal,当地的,12
10646,indgang,入口,38
10134,papua.,巴布亚,43
11901,tommer,英寸,20
7294,dvorak.,德沃克,63
6866,lang tid,很久,66
10987,forretter.,初学者,23
3261,hjælper,帮手,81
14354,kvinder,女性,11
1505,basset,巴塞特,95
9075,inaktiv.,不活跃,47
8554,watergate.,水门,55
7518,crossover.,交叉,59
12232,panama.,巴拿马,26
10390,vær hilset,你好,34
8067,watts.,瓦特,40
3564,modvilligt,勉强,86
14367,billede,图像,6
11047,libyen,利比亚,37
7512,brom.,布罗莫,62
1486,marrow.,骨髓,95
5272,genforenet,重新团结,66
13523,sommer,夏天,13
12951,kelly.,凯莉,19
11973,nancy.,南希,28
5763,forskydning,移位,40
598,hierarkisk.,分层,92
5606,tallahassee.,塔拉哈西,74
1518,malleus.,玛丽乌斯,95
8732,yoga.,瑜伽,54
11258,svin,猪,29
10525,lille bitte,微小的,40
1726,øjeblikkelig.,瞬间,80
9155,jackass.,jack,50
11880,berger.,伯格,29
13991,handel,贸易,12
4568,leonid.,莱昂尼德,80
1057,hestia.,赫斯蒂亚,97
9296,flip.,翻动,41
13104,inde,里面,17
13716,mindre,较少的,12
11093,kanon,大炮,33
7372,symptomer.,症状,59
5836,finch.,芬奇,68
10423,kollision,碰撞,39
3327,lashkar.,拉什卡尔,87
12334,gibson.,吉布森,25
11951,folketælling,普查,28
2020,seagulls.,海鸥,85
647,dalles.,达尔斯,98
12409,berettiget,题为,24
2039,bankmand,银行家,83
3056,bartholomew.,巴塞洛缪斯,88
10586,hver gang,每当,39
366,tetrahydrocannabinol.,四氢呋喃醇,100
12421,austin.,奥斯汀,24
935,hardwood.,硬木,97
9553,bruxelles.,布鲁塞尔,47
13627,passende,恰当的,12
5509,excentrisk.,偏心,49
6401,kurdistan.,库尔德斯坦,69
2378,armbånd,手镯,86
10957,ringe,戒指,17
10831,klager.,抱怨,26
4546,aladdin.,阿拉丁,80
12306,palæstina,巴勒斯坦,25
1976,legionnaires.,军团人员,89
11742,kejser,皇帝,29
6578,asperger.,阿斯伯格,68
14461,tager,带,5
12760,brad,布拉德,21
4303,uerstattelig,不可替代,80
12701,glad,高兴的,22
14410,ser ud,看着,5
9005,olympiad.,奥林匹克人,51
3763,yosemite.,优胜美地,85
1171,trot.,小跑,89
8969,kompatibel,兼容的,48
753,apostasy.,叛教,98
3153,bombardier.,庞巴迪,87
1922,sømand.,海员,93
7015,tilbede,崇拜,59
10877,symboler.,符号,19
9890,sacred.,神圣,45
12907,arthur.,亚瑟,19
7139,augustine.,乌古斯丁,60
12144,serbien.,塞尔维亚,27
9486,arch.,拱,45
1281,levende,生动,95
