ID,DANOIS,RUSSIAN,INTERVAL
3910,vejkørsel,придорожный,84
10834,turisme,туризм,38
3249,flapper.,заслонка,87
11528,phi.,фиг,32
12792,lp.,вспомогательный,20
11351,udbredt,широко распространен,34
2096,udråb,восклицание,90
8821,saloon.,салон,50
4357,rendezvous.,ранду,75
8889,koala.,коала,51
12369,æble,яблоко,23
8386,fac.,фальшивка,55
9847,vers,стиха,38
9923,rubin,рубин,43
12878,typer,типы,7
5846,fiscal.,фискальный,71
6997,svagere,слабее,64
14049,nylig,недавний,5
211,vallonien,валлонский,100
8830,uændret.,без изменений,52
8600,marist.,марипс,54
10149,budapest.,будапешт,42
857,methadon.,метадон,97
7385,midten af ​​det midt,в среднем,62
10026,weber.,вейбер,43
1570,forbigående,преходящий,92
1218,mako.,мако,96
11482,revolutionerende,революционный,31
8551,plasma.,плазма,54
12015,rambling.,бессмысленный,27
9077,negre.,негр,46
6865,modstræbende,вынужденный,59
5534,olympus.,олимп,74
12428,evangelium,евангелие,24
8674,munk,монах,38
11098,enzymologi.,энзимология,36
10241,barber,парикмахера,41
5499,beaumont.,боможевый,74
13895,ned,вниз,9
10388,interstate.,межгосударственный,40
12911,museum,музей,19
118,entreprenørskab.,предпринимательство,100
5565,overture.,увертюра,70
8164,marsvin,перьера,57
5764,nixie.,никше.,72
6841,fisk.,фишка,65
4981,blodskam,inkest.,77
9301,pulver,пудра,45
96,polynesisk.,полинезийский,99
5493,sloan.,слоана,74
10743,lingvist,лингвист,31
12183,selvmord,самоубийство,25
9879,krim.,крымс,44
10768,frø,семена,13
12928,blod,кровь,19
12241,pablo.,пабло,26
9174,tillykke,поздравляю,42
3880,amal.,амаль,84
4623,flauto.,флото,79
2236,kongo.,конто,91
13955,høj,высокий,7
1954,defekt,неисправность,74
298,adder.,сумматор,100
4504,knive.,ножи,80
12829,bacon,бекон,20
2165,elektroforese,электрофорез,91
5960,kilometer,километр,71
3660,normalisering,нормализация,14
6341,hustruer,жены,69
14066,tilføjet,добавлен,5
10065,ter.,тер,43
11169,kommune.,муниципалитет,24
2391,iman.,имана,91
3302,bereavement.,утратательно,84
5059,vinny.,винни,77
7301,blitz.,блиц,58
11317,banket,постучал,23
2258,cassiopeia.,кассиопея,91
13705,andrew.,андрей,12
84,pertussis.,коклюш,100
3794,autor.,автоответчик,84
4366,parton.,пастофон,81
7760,murværk,кирпичный завод,60
4755,amalgamation.,амальгамация,44
1404,taknemmelighed,благодарность,95
5815,dengue.,денге,72
2651,hæmoglobin,гемоглобин,89
14416,at få,получающий,7
5504,tyrefægtning,коррида,73
9483,wolves.,волки,48
9124,tilbagekaldt,вспомнил,28
9627,forbande,проклинать,40
5159,svigagtig,мошеннический,73
366,tetrahydrocannabinol.,тетрагидроканнабинол,100
5015,endokrine,эндокрин,77
8970,konvoj,совокупность,46
2508,fjorten dage,затяжка,88
12020,salvador.,сальвадор,27
14175,holde,держать,8
14206,spurgt,спросил,5
8078,fejde,врач,53
3275,cavendish.,кавендиш,87
7618,stifle.,задушить,53
4280,chipmunks.,бурундуки,60
14435,vandt,выиграл,8
3860,offspring.,потомство,84
12786,vancouver.,ванкувер,20
12853,samoa.,самоа,20
11607,llama.,лама,31
10872,smal,узкий,32
12791,larry.,ларри,20
9479,prototype.,прототип,38
8923,popcorn,попкорн,52
12247,costa.,коста,26
7131,mescaline.,мескалин,63
5134,ketchup,кетчуп,76
1401,margarita.,маргарита,95
9839,engagerende,вовлечение,14
5670,gras.,грас,73
2033,vant,привыкший,90
6991,stampede.,паничка,62
10949,uro,волнение,37
4545,isbjerg,айсберг,79
567,jacobite.,якобит,96
13864,over,над,7
1433,egregious.,воскресный,95
12835,manchester.,манчестер,20
6215,skittle.,добиваться,57
10763,madonna.,мадонна,38
6288,nysgerrighed,любопытство,68
10775,tilknytning,аффилированность,9
2099,corrie.,корри,92
2176,guise,обдумывать,89
11183,victorian.,викторианский,35
8974,demokrat.,демократ,14
1154,morfin.,морфин,62
11718,maya.,майя,30
12362,packers.,пакеры,23
13289,utilsigtet hændelse,инцидент,14
7885,buet,изогнутый,36
12860,guitar,гитара,19
9213,disciplin,дисциплина,34
12868,norge.,норвегия,20
13721,bidragsydere.,вкладчик,10
2472,sidelæns,вбок,89
10430,franz.,франц,40
6918,tertiære,третичный,65
2549,overseaw.,занимать,90
1547,orgy.,оргия,93
12963,johnny.,джонни,19
10371,sagsøge,сью,40
11937,longhorns.,лонгхорн,25
1500,spektakulært,впечатляюще,95
10868,newport.,ньюпорт,37
9310,hovedkvarter,счетчик,16
783,prob.,проб,97
6155,surfer.,серфер,60
3388,khalifa.,халифа,86
11305,vulkan,вулкан,32
13105,nøjagtig,точный,15
7103,uddød,вымерший,43
6152,broil.,заморозка,69
2853,fourier.,фурье,88
1916,manifolds.,многообразие,64
10150,skateboarding.,скейтбординг,29
4940,taxman.,налогов,77
7525,breaker.,прерыватель,49
8867,chilensk.,чилийский,51
11623,arabere.,арабы,12
8850,tilbøjelig,наклонный,40
4621,fucker.,подонок,79
11534,helen.,хелена,32
14007,øge,увеличивать,12
3666,romulus.,ромул,85
5397,ado.,адо.,74
3184,forestillinger.,понятия,45
5824,linden.,липа,72
8314,heather.,вереск,56
4154,hegn.,хеджир,58
13077,inning.,институт,12
4425,invariant.,инвариант,63
11000,mund,рот,34
13420,marine.,морской,12
3697,sekt,сектор,79
2864,østrogen,эстроген,87
13967,strøm,власть,9
12290,i modsætning til,в отличие от,19
6318,balder,ягодицы,67
4679,eq.,уравнение,79
14214,behov,потребности,6
2188,folder,папка,87
10535,transportabel,портативный,39
2194,codex.,кодекс,91
12790,nederlag,поражение,10
6,snuble,спотыкаться,56
10237,nøgler.,ключи,11
8773,viva.,вива,53
3207,besværlig,неприятно,87
11730,etiopien.,эфиопия,30
3396,crossbar.,перекладка,85
11032,strengt.,строго,36
5766,scottie.,шотланд,68
9491,beograd.,белград,48
11791,tjekkoslovakiet,чехословакия,30
5083,ostekage,чизкейк,76
5593,mutation.,мутация,63
9022,kystlinje.,береговая линия,50
3010,indiskriminately.,безразлично,44
9765,lynch.,ленч,41
14457,udvikle,развивать,10
9647,zambia.,замбия,46
7817,plyndring.,грабеж,48
12776,dækning.,охват,21
12322,lyder,звуки,12
12645,efterforskning,изучение,16
7831,næbdyr,утконос,59
1786,dalmatian.,далматин,72
6989,spinal.,позвоночник,64
6785,acetyl,ацетил,64
11841,koncert,концерт,26
3283,klausuler.,пункты,43
1546,padre,падрес,42
1438,pisecost.,пятидесятность,66
5867,transcontinental.,трансконтинентальный,72
7386,acetat.,ацетат,53
11001,fe.,фе,37
1424,chants.,песнопение,49
9827,tilslutninger.,соединения,11
2507,emulsion,эмульсия,89
13089,robot,робот,16
10643,spundet,закручивать,38
4192,habeas.,хабеас,82
1384,brandfarlig.,воспламеняющийся,91
14046,lille,маленький,10
12631,grå,серый,22
541,sinhalese.,сингальский,99
2534,tillman.,типман,90
11920,manhattan.,манхэттен,28
3321,anticyklon,антициклон,80
102,printmaking.,печатать,100
7723,manglende evne,неспособность,59
10666,stalin.,сталин,38
3745,gasser.,газы,85
14219,øst,восток,9
297,eksponent,экспонент,89
4117,skjulte,спрятанный,82
516,guernsey.,гернси,99
5079,lear.,учиться,76
4202,yew.,тис,81
123,yakima.,якима,100
6057,kreta,крит,71
500,feist.,фаск,99
10372,hardware.,аппаратное обеспечение,40
7408,antisemitisme.,антисемитизм,57
7105,ophelia.,офелия,63
4549,fructose.,фруктоза,80
8786,betaling,платеж,44
5258,entusiastisk,энтузиазма,39
9978,højdepunkter.,основные моменты,21
11313,adolf.,адольф,34
11994,udvidet,расширенный,16
12840,auburn.,увлекать,20
2056,prudential,пруденциальный,92
580,gujarati.,гуджарати,99
5367,gamecocks.,геймекока,72
4925,wombat.,вомбат,74
12389,partiskhed,предвзятость,24
6031,sommerhus,коттедж,67
7516,barok,барокко,61
14084,bevæge sig,двигаться,8
5540,droit.,дробил,69
11421,omstændigheder,обстоятельства,31
13109,natur,природа,12
3417,sagan.,саган,86
12391,morgan.,морган,24
7603,embargo,эмбарго,58
12287,bruins.,брюины,24
8875,sphinx.,сфинкс,52
14166,fik,получил,9
4836,micropenis.,микропенис,78
869,artifact.,артефакт,59
5441,teague.,чайник,74
13381,mission,миссия,12
1005,synoptic.,синоптик,97
2686,igloo.,иглу,89
8702,styrte,свергнуть,51
12434,airlift.,воздушный поток,23
7900,albue,локоть,56
1176,valorous.,доблестный,65
11418,spejl,зеркало,30
14305,luft,воздух,8
5651,osmose,осмос,73
10468,antagelse,предположение,35
13112,kapital,столица,12
7866,supernova.,супернова,59
970,kalorie,калорийность,88
3213,fyldstof,наполнитель,81
8549,finn.,финн,52
13421,med vilje,умышленно,7
7325,swords.,мечи,33
1840,ophævet,открыл,87
3632,disproportionate.,непропорционально,78
11003,kaffe,кофе,37
12598,legende,легенда,20
6500,hidalgo.,идальго,68
13746,behandle,обработать,10
10011,manny.,манни,43
13653,irak.,ирак,12
13772,grøn,зеленый,11
1141,figo.,фиги,96
8743,øm,нежный,47
6287,stole på,полагаться,30
622,apt.,доп,97
8988,kunstnere.,исполнители,10
6688,guelph.,гуэльф,66
12832,økonomisk,экономический,17
8482,korn,зерно,49
5487,metamorphic.,метаморфический,72
11284,borgmester,мэр,31
5122,fey.,февраль,76
10640,preseason.,предсезонный,38
11030,indledende,предварительный,36
14179,indtjening,заработок,14
2955,karat.,карат,87
7010,vox.,воос,64
4025,tablet,таблетка,66
7248,berettigelse.,право собственности,31
13345,øve sig,упражняться,12
4907,feminist.,феминист,72
13946,priser,цены,18
3376,cutter.,резак,79
3676,tenor.,тенор,80
3067,implicit,неявно,88
4377,strømlinet,обтекаемый,70
5374,hula.,хула,75
13439,soldater,солдаты,12
3988,cytoplasma,цитоплазма,81
10579,hingst,коренность,20
110,dravidian.,дравидиан,100
1,piperidin.,пиперидин,100
6253,methionin,метионин,69
7988,scenarie,сценарий,47
5185,inerti.,инерция,76
3966,pumpkins.,тыквы,56
8637,genghis.,чингис,54
10927,plast,пластик,35
11278,pr.,овладение,34
9072,köln.,одежда,51
6931,adskillelse,сегрегация,60
4322,tessellation.,тесселяция,77
14514,skrevet,написано,9
974,warlock.,чернокнижник,96
12608,ørken,пустыня,21
6495,herskere.,правители,49
2622,battleships.,линкоры,57
14184,væk,прочь,11
3099,hijacked.,угнал,49
11149,farligt,опасный,19
1490,hao.,хао,95
11008,ambassade,посольство,34
2949,phospho.,фосфо,88
12416,chile.,чили,24
10456,græs,трава,40
3038,timian,тимьян,88
1913,lommeltet,факел,32
6568,remake.,ремик,63
1307,polonium,полоний,96
