ID,DANOIS,HINDI,INTERVAL
6435,afrikanere,अफ्रीकियों,13
11608,frakke,कोट,26
1799,smøremiddel,चिकनाई,79
9700,parodi,हास्यानुकृति,37
11240,mills.,मिल्स,24
12679,forspændt,झुका हुआ,20
2945,hovedtelefoner,हेडफोन,79
3777,sparsomme.,विरल,66
11296,femten,पंद्रह,33
10176,lahore.,लाहौर,40
536,afholdenhed,परहेज़,98
3335,sekretariat.,सचिवालय,86
11276,slange,साँप,29
10292,avatar.,अवतार,39
6550,meg,मेग,66
11784,opførsel,व्यवहार,28
11353,belgisk,बेल्जियाई,32
2955,karat.,कैरट,86
13641,otte,आठ,12
6125,tankeløs,मनहीन,68
12606,anklagede,दोषी,14
1267,ophobe,संचय करें,42
10938,ge.,जीई,35
697,junkie.,जून्की,86
3752,rambler.,विचरनेवाला,80
369,hadron.,हैड्रान,100
2266,compatriot,देश-भाई,85
6909,ballard.,बेलार्ड,63
13322,hej,अरे,14
1515,chemise.,क़मीज़,89
4853,prostata.,पौरुष ग्रंथि,74
11478,alfred.,अल्फ्रेड,31
13668,indtastet,घुसा,10
2692,adrenal.,अधिवृक्क,89
1235,bm.,बी.एम.,95
11560,have på,घिसाव,21
6216,beatrice.,बीट्राइस,68
12957,ottawa.,ओटावा,18
1182,arn.,अरन,96
1128,tana.,ताना,96
7780,hesperisk.,मग़रिबी,58
5378,wildcard.,वाइल्डकार्ड,73
10945,abe,अनुकरण करना,34
13466,samlet set,संपूर्ण,13
10158,restaurant,रेस्टोरेंट,35
10588,sanders.,सैंडर्स,36
10059,stubbe.,स्टंप,35
1632,hypnose.,सम्मोहन,94
13323,storbritannien,ब्रिटेन,14
3143,mononukleose,मोनोन्यूक्लोसिस,87
4885,destillation.,आसवन,65
13587,martin.,मार्टिन,12
10768,frø,बीज,12
10836,afghan.,अफ़ग़ान,35
10459,epic.,महाकाव्य,38
2791,spilbar,बजाने,88
7565,benin.,बेनिन,60
8102,nabo,पड़ोसी,34
4788,halas.,हलास,73
4997,extrasolar.,एक्स्ट्रासोलर,76
7924,shotgun.,मशीनगन,54
8386,fac.,एफ ए सी,53
12727,fc.,एफसी,20
11422,skak,शतरंज,31
9559,kris.,क्रिस,45
14406,imod,की ओर,12
7885,buet,वक्र,35
10725,højt,जोर,37
10481,pp.,पीपी,38
4967,terrapins.,टेरापिन,72
14482,hvorfor,क्यों,7
1940,mayonnaise.,मेयोनेज़,92
11039,koloni,कालोनी,20
13870,mest,अधिकांश,7
13277,kryds,पार करना,11
934,korsfæstelse.,सूली पर चढ़ाये जाने,97
9412,vatikanet.,वेटिकन,46
1301,westbound.,वेस्टबाउंड,95
2055,baguio.,बगुओ,91
11718,maya.,माया,29
6109,alastor.,अलास्टर,69
3452,ulydighed,आज्ञा का उल्लंघन,81
3022,arras.,लटकता हुआ परदा,88
7194,presbyterian.,पुरोहित,59
10040,trend.,ट्रेंड,32
4309,plainfield.,प्लेनफील्ड,80
4294,saks,कैंची,67
9466,niagara.,नियगारा,46
5911,lakeside.,झील के किनारे,70
9472,magellan.,मैगलन,46
7695,astronaut,अंतरिक्ष यात्री,50
12398,retfærdigt,काफी,23
2928,civil,आदाब से,88
13697,stephen.,स्टीफन,12
12822,hurtig,तेज़,19
755,kike.,किइक,98
10146,ambassadør,दूत,38
6980,hub.,हब,58
2228,teal.,टील,91
1566,tilstrømning,शाखा,91
2865,angelica.,एंजेलिका,88
2314,glæd dig,आनन्द करे,85
12178,brett.,ब्रेट,25
9041,funk.,दुर्गंध,49
10906,midtvejs.,बीच का रास्ता,36
5534,olympus.,ओलिंप,72
6146,sta.,स्टेशन,68
11945,ellevte.,ग्यारहवें,27
1601,drejebænk,खराद,94
11525,kom tilbage,वापस लौटें,30
8307,paraply,छाता,53
2233,golfers.,गोल्फरों,68
6496,glorious.,यशस्वी,66
290,skematisk,ढांच के रूप में,95
14156,international,अंतरराष्ट्रीय,9
6464,auktion,नीलामी,57
4123,falme,मुरझाना,48
2160,talkker.,बातूनी आदमी,88
11894,vincent.,विंसेंट,27
7790,dukke,गुड़िया,39
1952,assyrien,अश्शूर,92
13693,kærlighed,प्यार,11
2780,primer.,भजन की पुस्तक,84
12018,halvø,प्रायद्वीप,26
10613,maxwell.,मैक्सवेल,38
1411,gearet,गियर,25
7951,næstsidste,अंत से पहले,57
2693,intertropical.,अंतःविषय,89
10430,franz.,फ्रांज,38
13421,med vilje,जान - बूझकर,7
9366,volta.,वोल्टा,47
10236,ko.,केओ,38
5543,halvback.,हाल्फ़बेक,68
2866,speer.,स्पीयर,88
1745,liang.,लिआंग,93
12009,interview,साक्षात्कार,20
12100,ds.,डी एस,26
5550,laver.,लेवर,72
5733,chia.,चिया,71
562,foothills.,तलहटी,72
14251,enkelt gang,एक बार,9
13543,gav,दिया,12
13472,højere,उच्चतर,13
9693,gepard,चीता,42
11359,tobak,तंबाकू,32
13703,speedily.,जल्दी से,12
9267,liberia.,लाइबेरिया,47
6404,ren.,रेन,67
10939,hank.,अटेरना,31
7099,forræderi,राज-द्रोह,61
5589,brygning,आसन्न,39
4825,mirage.,मृगतृष्णा,77
13429,ni,नौ,13
10835,mb.,एमबी,36
2696,cortina.,कोत्तिना,89
4460,quakers.,क्वेकर,62
6108,draper.,बज़ाज़,69
8487,gletscher,हिमनद,48
6290,sløset,मैला,67
6829,jockey.,जॉकी,59
752,sløvhed,सुस्ती,98
12647,trusler.,धमकी,13
13748,baseball.,बेसबॉल,11
4733,coolest.,सबसे अच्छे,77
13380,klart,स्पष्ट रूप से,14
9031,chlorid.,क्लोराइड,49
8610,druer,अंगूर,41
12189,parker.,पार्कर,25
2879,resurgent.,पुनस्र्त्थानशील,70
1684,sunspot.,झाई,90
14077,punkt,बिंदु,6
3326,syndikering,सिंडिकेशन,52
11563,metropolitan.,महानगर,30
13876,regering,सरकार,8
7753,wight.,वाइट,58
1858,midas.,जादुई,93
11141,lør,बैठ गया,34
7445,manifesto.,घोषणापत्र,60
12917,uberørte,अपरिवर्तित,18
7125,jeanne.,जैन,62
9406,bp.,बीपी,46
4412,tantalum.,टैंटलम,79
10620,bailey.,आंगन,38
5328,fremtrædende,सबसे महत्वपूर्ण,73
11900,krystal,क्रिस्टल,26
2556,diatomer.,डायटोम,86
7334,lc.,नियंत्रण रेखा,61
9741,carlo,कार्लो,44
14128,marts,मार्च,5
11781,divisional.,प्रभागीय,28
8258,tai.,ताई,55
10361,windsor.,विंडसर,39
94,diomedes.,डाइमेड,100
8137,kram.,गले लगाना,55
7879,crocker.,क्रोकर,57
3131,gabe,जंभाई,83
527,precambrian.,प्रिकैम्ब्रियन,99
14512,avis,अखबार,14
14037,areal,क्षेत्र,9
2766,serfdom.,दासत्व,88
932,satchel.,झोला,97
10638,yngre,जवान,38
9589,ph.,पीएच,45
8382,tragisk,दुखद,48
12451,database.,डेटाबेस,22
1982,jackpot.,जैकपोट,91
1729,sociologisk.,समाजशास्त्रीय,40
5123,albus.,अल्बस,75
2859,ventilation,हवादार,82
4735,klud,खपरैल,62
3616,undertøj.,नीचे पहनने के कपड़े,75
8348,usubstantiated.,निराधार,54
10214,finsk,फिनिश,40
6079,disalloged.,अनुमति नहीं देना,62
8340,olympia.,ओलम्पिया,54
5755,hydra,हीड्रा,70
4340,yangtze.,यांग्त्ज़ी,80
10987,forretter.,स्नैक्स,22
13525,synlig,दृश्यमान,12
2520,atm.,एटीएम,89
65,tilbageslag,असफलताओं,71
4481,handsome.,रूपवान,77
4949,anarkisme.,अराजकतावाद,73
6129,squeak.,चीख़,66
5403,wildfire.,जंगल की आग,61
11405,romeo.,रोमियो,32
12263,tempel,मंदिर,23
12249,cape.,केप,24
12184,unlicensed.,बिना लाइसेंस,25
13222,houston.,ह्यूस्टन,15
13825,hans,उसका,6
7371,boyer.,बोयर,61
13214,irsk,आयरिश,15
9113,starr.,स्टार,48
6107,jordorm,केंचुआ,68
3833,peking.,पेकिंग,76
6964,muir.,मुइर,63
1193,z er,जेडएस,96
10857,kollapsede,ढह,22
2609,lis.,फूल,30
5265,cher.,चर,74
1331,jibbs.,जिब्ब्स,95
9794,anspændt,काल,42
3181,mojo.,मोजो,86
3635,afklassificeret,अवर्गीकृत,83
1602,anglikanisme.,एंग्लिकनों,39
12492,sjæl,आत्मा,21
9460,fidel,फिदेल,41
5062,vesuvius.,विसुवियस,75
4548,tangled.,टैंगल्ड,69
11596,rex.,रेक्स,30
8567,ghetto.,यहूदी बस्ती,49
6227,gær,ख़मीर,68
7884,isabella.,इसाबेल्ला,57
2077,horny.,सींग का बना हुआ,91
7265,konkurs,दिवालियापन,60
10269,grim,कुरूप,37
8486,indpakket,लपेटा हुआ,37
14261,frigøre,मुक्त करना,8
5110,hindring,बाधा,59
7253,at snyde,धोखा धडी,45
2684,ultramarine.,नीला सा,89
2811,sidecar.,एक प्रकार का मादक द्रव्य,88
12424,midnat,आधी रात,23
12261,richmond.,रिचमंड,24
1031,skum,झाग,93
350,loon.,एक प्रकार की पक्षी,98
11306,arjun.,अर्जुन,33
10389,flagstaff.,फ्लैगस्टाफ,39
4872,leto.,लेटो,76
12143,fugl,चिड़िया,22
592,solitaire.,त्यागी,99
11275,nominerede,प्रत्याशियों,29
9717,lohan.,लोहान,44
4740,mather.,मैथर,77
10660,lilac.,बकाइन,38
8215,tapir.,टपीर,55
7006,acyl.,एसाइल,62
749,botulisme.,बोटुलिज़्म,98
13289,utilsigtet hændelse,घटना,13
6457,gage.,पण,66
9301,pulver,पाउडर,43
2423,newsworthy.,समाचार योग्य,89
2873,durst.,डर्स्ट,88
2482,lavendel,लैवेंडर,89
5997,stein.,बीर पीने के लिये मिट्टी का प्याला,68
2460,shack.,झोंपड़ी,88
10845,tucker.,टकर,36
12717,sende,भेजना,15
3211,rainier.,रेनियर,86
3539,tyfoid.,आंत्र ज्वर,85
4946,gentaget,दोहराया,54
13194,oh.,ओह,16
13266,græsk,यूनानी,14
11916,optaget,कब्ज़ा होना,23
7740,karate.,कराटे,56
13523,sommer,गर्मी,12
9516,madeline.,मेडलिन,46
12587,guru.,गुरु,21
5645,strangers.,अनजाना अनजानी,51
5152,undergået,साथ इसमें,74
7958,dybt,गंभीरतापूर्वक,57
6201,sabotage,तोड़-फोड़,59
3673,bergman.,बर्गमैन,83
1837,jezebel.,ईजेबेल,93
2536,kilo,किलो,86
5753,frafaldes,माफ कर दी,65
1887,standstill.,स्टैंडस्टिल,92
2252,uvurderlig,अमूल्य,91
5803,casus.,कैसस,71
14431,modeller,मॉडल,12
10397,ave.,एवेन्यू,38
2978,siena.,सिएना,88
451,crozier.,क्रोजियर,100
5688,razorback.,रेजारबैक,71
6820,semimonthly.,अर्ध मासिक,64
3738,fiskere.,मछुआरों,83
6856,dateline.,डेटलाइन,64
1537,beredskab,तत्परता,94
7339,kompas,दिशा सूचक यंत्र,54
4937,tempest.,तूफ़ान,74
2091,swank.,डींग,91
3434,sensory.,ग्रहणशील,85
7902,hjert.,हरा रंग,56
1863,rudge.,रग,93
13828,om,के बारे में,5
3274,splint,किरच,78
4161,mit alt,मेरा सब,81
11056,te,चाय,35
9966,genoptag,फिर शुरू करना,27
3852,forgrenet,शाखायुक्त,24
11933,airlines.,विमान सेवाओं,23
3848,jurisdiktioner.,न्यायालय,48
4400,freeport.,मुक्त बंदरगाह,79
14006,c,सी,6
3504,pagoda.,शिवालय,84
12866,ca.,सीए,19
7287,forurening,दूषण,44
5486,esajas.,यशायाह,73
4750,cambodjanske,कम्बोडियन,74
10237,nøgler.,चांबियाँ,11
430,dayan.,दयान,100
9334,drat.,धार,47
5653,gibbons.,गिब्बन,61
3395,kimbo.,किम्बो,85
13600,peter.,पीटर,12
5642,ammonium,अमोनियम,71
11738,gregorian.,ग्रेगोरियन,29
12104,arabien.,अरब,26
7840,monoxid.,मोनोआक्साइड,57
3603,sopranos.,सोपरानोस,62
2317,sjældent.,कभी कभी,74
4718,fugtighed,नमी,77
7647,adventist.,एडवेंटिस्ट,55
11208,hollywood.,हॉलीवुड,33
2549,overseaw.,का निरीक्षण किया,89
2776,gulliver.,गुलिवर,88
8517,iris.,आँख की पुतली,53
9014,lit,ज्योतिर्मय,48
